UID,ID10,YR,SEX,ETAG,C8,LINE,PEN,TRT1,TRT2,PD,RGRP,ELG,INBR,TBR,ADAM,STM,TM,HORN,BPEN,YRWT,FACE,BAG,SPRGWT,FALLWT,DISP,LNDAM,STAPL,CLFL,BRD,DAYDIS,GRFL,FLGR,SIRE,BAND,IDX,DAM,C78,PHYS,YRREC,AGE
71IN00778,1968103201,68,2,U3201,0,,,,,,,,,,4,07,,,,,,01,153,163,3,,,,10,1101,,,,,,,,,1971,3.0
71IN00779,1968103256,68,1,U3256,0,,,,,,,,,,4,08,,,,146,12,,146,,3,,,,10,0823,108,4,,,,,,,1971,3.0
71IN00780,1968103264,68,1,U3264,0,,,,,,,,,,4,07,,,,195,09,,195,,3,,,,10,1122,161,5,,,,,,,1971,3.0
71IN00781,1968103267,68,1,U3267,0,,,,,,,,,,4,08,,,,175,10,,175,,3,,,,10,1220,134,6,,,,,,,1971,3.0
71IN00782,1968103288,68,1,U3288,0,,,,,,,,,,4,02,,,,185,09,,185,,3,,,,10,0823,170,4,,,,,,,1971,3.0
71IN00783,1969183397,69,2,C3397,3,77,,,,,,,,,3,07,,,771,,,,119,,,,,,18,,,,,,,,,,1971,2.0
71IN00784,1969183608,69,3,C3608,3,,,,,,,,,,3,07,,,,,,,,,7,,,,18,0525,,,,,,,,,1971,2.0
71IN00785,1965813620,65,2,Y3620,,,,,,,,,,,7,00,,,,,,,133,,3,,,,81,1004,,,,,,,,,1971,6.0
71IN00786,1965813621,65,2,Y3621,,,,,,,,,,,7,00,,,,,,,143,,,,,,81,,,,,,,,,,1971,6.0
71IN00787,1965813622,65,2,Y3622,,,,,,,,,,,7,00,,,,,,,123,,,,,,81,,,,,,,,,,1971,6.0
71IN00788,1965813623,65,2,Y3623,,,,,,,,,,,7,00,,,,,,,97,,9,,,,81,1021,,,,,,,,,1971,6.0
71IN00789,1965813624,65,2,Y3624,,,,,,,,,,,7,00,,,,,,,,,6,,,,81,0306,,,,,,,,,1971,6.0
71IN00790,1965813625,65,2,Y3625,,,,,,,,,,,7,00,,,,,,,108,,3,,,,81,1004,,,,,,,,,1971,6.0
71IN00791,1969183630,69,3,C3630,3,,,,,,,,,,3,07,,,,,,,,,7,,,,18,0525,,,,,,,,,1971,2.0
71IN00792,1969183650,69,3,C3650,3,,,,,,,,,,3,07,,,,,,,,,7,,,,18,0525,,,,,,,,,1971,2.0
71IN00793,1969183679,69,3,C3679,3,,,,,,,,,,3,07,,,,,,,,,7,,,,18,0525,,,,,,,,,1971,2.0
71IN00794,1968103700,68,2,U3700,8,,,,,,,,,,4,08,,,37,,,02,120,150,,,,,10,,,,,,,,,,1971,3.0
71IN00795,1965813729,65,2,Y3729,,,,,,,,,,,7,00,,,,,,,156,,3,,,,81,0524,,,,,,,,,1971,6.0
71IN00796,1965813771,65,2,Y3771,,,,,,,,,,,7,00,,,,,,,,,3,,,,81,0111,,,,,,,,,1971,6.0
71IN00797,1965813774,65,2,Y3774,,,,,,,,,,,7,00,,,,,,,,,3,,,,81,0412,,,,,,,,,1971,6.0
71IN00798,1965813785,65,2,Y3785,,,,,,,,,,,7,00,,,,,,,168,,3,,,,81,0524,,,,,,,,,1971,6.0
71IN00799,1965813789,65,2,Y3789,1,,,,,,,,,,7,07,,,,,,,160,,,,,,81,,,,,,,,,,1971,6.0
71IN00800,1965813796,65,2,Y3796,1,,,,,,,,,,7,07,,,,,,,138,,,,,,81,,,,,,,,,,1971,6.0
71IN00801,1965813797,65,2,Y3797,,,,,,,,,,,7,00,,,,,,,145,,3,,,,81,0524,,,,,,,,,1971,6.0
71IN00802,1965813803,65,2,Y3803,,,,,,,,,,,7,00,,,,,,,153,,3,,,,81,0524,,,,,,,,,1971,6.0
71IN00803,1965813808,65,2,Y3808,,,,,,,,,,,7,00,,,,,,,132,,3,,,,81,0524,,,,,,,,,1971,6.0
71IN00804,1965813809,65,2,Y3809,,,,,,,,,,,7,00,,,,,,,,,3,,,,81,0315,,,,,,,,,1971,6.0
71IN00805,1969183826,69,3,C3826,3,,,,,,,,,,3,07,,,,,,,,,7,,,,18,0525,,,,,,,,,1971,2.0
71IN00806,1965813828,65,2,Y3828,,,,,,,,,,,7,00,,,,,,,,,3,,,,81,0412,,,,,,,,,1971,6.0
71IN00807,1965813840,65,2,Y3840,,,,,,,,,,,7,00,,,,,,,143,,3,,,,81,0524,,,,,,,,,1971,6.0
71IN00808,1965813850,65,2,Y3850,,,,,,,,,,,7,00,,,,,,,,,7,,,,81,0525,,,,,,,,,1971,6.0
71IN00809,1968973851,68,1,03851,7,,,,,,,,,,4,97,,,,205,,,205,,,,,,97,,105,8,,,,,,,1971,3.0
71IN00810,1969973852,69,1,03852,7,,,,,,,,,,3,97,,,,185,,,185,,,,,,97,,067,5,,,,,,,1971,2.0
71IN00811,1969973853,69,1,03853,7,,,,,,,,,,3,97,,,,165,,,165,,,,,,97,,055,5,,,,,,,1971,2.0
71IN00812,1969973856,69,1,03856,7,,,,,,,,,,3,97,,,,215,,,215,,,,,,97,,109,6,,,,,,,1971,2.0
71IN00813,1965813863,65,2,Y3863,,,,,,,,,,,7,00,,,,,,,165,,3,,,,81,1004,,,,,,,,,1971,6.0
71IN00814,1965813864,65,2,Y3864,,,,,,,,,,,7,00,,,,,,,128,,3,,,,81,1101,,,,,,,,,1971,6.0
71IN00815,1965813865,65,2,Y3865,,,,,,,,,,,7,00,,,,,,,127,,3,,,,81,1213,,,,,,,,,1971,6.0
71IN00816,1965813866,65,2,Y3866,,,,,,,,,,,7,00,,,,,,,153,,3,,,,81,1213,,,,,,,,,1971,6.0
71IN00817,1965813867,65,2,Y3867,,,,,,,,,,,7,00,,,,,,,108,,6,,,,81,1115,,,,,,,,,1971,6.0
71IN00818,1965813868,65,2,Y3868,,,,,,,,,,,7,00,,,,,,,147,,3,,,,81,1213,,,,,,,,,1971,6.0
71IN00819,1965813869,65,2,Y3869,,,,,,,,,,,7,00,,,,,,,147,,3,,,,81,1101,,,,,,,,,1971,6.0
71IN00820,1965813870,65,2,Y3870,,,,,,,,,,,7,00,,,,,,,133,,3,,,,81,1004,,,,,,,,,1971,6.0
71IN00821,1965813871,65,2,Y3871,,,,,,,,,,,7,00,,,,,,,102,,3,,,,81,1213,,,,,,,,,1971,6.0
71IN00822,1965813872,65,2,Y3872,,,,,,,,,,,7,00,,,,,,,190,,,,,,81,,,,,,,,,,1971,6.0
71IN00823,1965813873,65,2,Y3873,,,,,,,,,,,7,00,,,,,,,180,,,,,,81,,,,,,,,,,1971,6.0
71IN00824,1965813874,65,2,Y3874,,,,,,,,,,,7,00,,,,,,,158,,3,,,,81,1004,,,,,,,,,1971,6.0
71IN00825,1965813875,65,2,Y3875,,,,,,,,,,,7,00,,,,,,,130,,3,,,,81,1213,,,,,,,,,1971,6.0
71IN00826,1965813876,65,2,Y3876,,,,,,,,,,,7,00,,,,,,,160,,3,,,,81,1101,,,,,,,,,1971,6.0
71IN00827,1965813877,65,2,Y3877,,,,,,,,,,,7,00,,,,,,,177,,3,,,,81,1213,,,,,,,,,1971,6.0
71IN00828,1965813878,65,2,Y3878,,,,,,,,,,,7,00,,,,,,,178,,3,,,,81,1101,,,,,,,,,1971,6.0
71IN00829,1965813879,65,2,Y3879,,,,,,,,,,,7,00,,,,,,,170,,,,,,81,,,,,,,,,,1971,6.0
71IN00830,1965813881,65,2,Y3881,,,,,,,,,,,7,00,,,,,,,145,,3,,,,81,1213,,,,,,,,,1971,6.0
71IN00831,1965813882,65,2,Y3882,,,,,,,,,,,7,00,,,,,,,,,7,,,,81,0525,,,,,,,,,1971,6.0
71IN00832,1965813883,65,2,Y3883,,,,,,,,,,,7,00,,,,,,,128,,3,,,,81,1213,,,,,,,,,1971,6.0
71IN00833,1965813884,65,2,Y3884,,,,,,,,,,,7,00,,,,,,,165,,6,,,,81,1215,,,,,,,,,1971,6.0
71IN00834,1965813885,65,2,Y3885,,,,,,,,,,,7,00,,,,,,,124,,6,,,,81,1215,,,,,,,,,1971,6.0
71IN00835,1965813886,65,2,Y3886,,,,,,,,,,,7,00,,,,,,,137,,,,,,81,,,,,,,,,,1971,6.0
71IN00836,1965813887,65,2,Y3887,,,,,,,,,,,7,00,,,,,,,153,,3,,,,81,1004,,,,,,,,,1971,6.0
71IN00837,1965813888,65,2,Y3888,,,,,,,,,,,7,00,,,,,,,185,,,,,,81,,,,,,,,,,1971,6.0
71IN00838,1965813889,65,2,Y3889,,,,,,,,,,,7,00,,,,,,,152,,3,,,,81,1101,,,,,,,,,1971,6.0
71IN00839,1965813890,65,2,Y3890,,,,,,,,,,,7,00,,,,,,,134,,3,,,,81,1004,,,,,,,,,1971,6.0
71IN00840,1965813891,65,2,Y3891,,,,,,,,,,,7,00,,,,,,,182,,3,,,,81,1004,,,,,,,,,1971,6.0
71IN00841,1965813892,65,2,Y3892,,,,,,,,,,,7,00,,,,,,,150,,3,,,,81,1213,,,,,,,,,1971,6.0
71IN00842,1965813893,65,2,Y3893,,,,,,,,,,,7,00,,,,,,,192,,,,,,81,,,,,,,,,,1971,6.0
71IN00843,1965813894,65,2,Y3894,,,,,,,,,,,7,00,,,,,,,137,,3,,,,81,1213,,,,,,,,,1971,6.0
71IN00844,1965813895,65,2,Y3895,,,,,,,,,,,7,00,,,,,,,168,,,,,,81,,,,,,,,,,1971,6.0
71IN00845,1965813896,65,2,Y3896,,,,,,,,,,,7,00,,,,,,,170,,6,,,,81,1215,,,,,,,,,1971,6.0
71IN00846,1965813898,65,2,Y3898,,,,,,,,,,,7,00,,,,,,,,,7,,,,81,0525,,,,,,,,,1971,6.0
71IN00847,1965813899,65,2,Y3899,,,,,,,,,,,7,00,,,,,,,131,,3,,,,81,1004,,,,,,,,,1971,6.0
71IN00848,1965813900,65,2,Y3900,,,,,,,,,,,7,00,,,,,,,164,,3,,,,81,1101,,,,,,,,,1971,6.0
71IN00849,1965813901,65,2,Y3901,,,,,,,,,,,7,00,,,,,,,162,,3,,,,81,1004,,,,,,,,,1971,6.0
71IN00850,1965813902,65,2,Y3902,,,,,,,,,,,7,00,,,,,,,142,,6,,,,81,0907,,,,,,,,,1971,6.0
71IN00851,1965813904,65,2,Y3904,,,,,,,,,,,7,00,,,,,,,131,,3,,,,81,1213,,,,,,,,,1971,6.0
71IN00852,1965813905,65,2,Y3905,,,,,,,,,,,7,00,,,,,,,177,,,,,,81,,,,,,,,,,1971,6.0
71IN00853,1965813906,65,2,Y3906,,,,,,,,,,,7,00,,,,,,,133,,,,,,81,,,,,,,,,,1971,6.0
71IN00854,1965813907,65,2,Y3907,,,,,,,,,,,7,00,,,,,,,210,,,,,,81,,,,,,,,,,1971,6.0
71IN00855,1965813908,65,2,Y3908,,,,,,,,,,,7,00,,,,,,,115,,,,,,81,,,,,,,,,,1971,6.0
71IN00856,1965813909,65,2,Y3909,,,,,,,,,,,7,00,,,,,,,118,,3,,,,81,1004,,,,,,,,,1971,6.0
71IN00857,1965813910,65,2,Y3910,,,,,,,,,,,7,00,,,,,,,,,7,,,,81,0525,,,,,,,,,1971,6.0
71IN00858,1965813911,65,2,Y3911,,,,,,,,,,,7,00,,,,,,,108,,3,,,,81,1213,,,,,,,,,1971,6.0
71IN00859,1965813912,65,2,Y3912,,,,,,,,,,,7,00,,,,,,,142,,,,,,81,,,,,,,,,,1971,6.0
71IN00860,1965813913,65,2,Y3913,,,,,,,,,,,7,00,,,,,,,125,,3,,,,81,1004,,,,,,,,,1971,6.0
71IN00861,1965813914,65,2,Y3914,,,,,,,,,,,7,00,,,,,,,117,,,,,,81,,,,,,,,,,1971,6.0
71IN00862,1965813915,65,2,Y3915,,,,,,,,,,,7,00,,,,,,,,,6,,,,81,0331,,,,,,,,,1971,6.0
71IN00863,1965813916,65,2,Y3916,,,,,,,,,,,7,00,,,,,,,155,,3,,,,81,1101,,,,,,,,,1971,6.0
71IN00864,1965813917,65,2,Y3917,,,,,,,,,,,7,00,,,,,,,116,,3,,,,81,1004,,,,,,,,,1971,6.0
71IN00865,1965813918,65,2,Y3918,,,,,,,,,,,7,00,,,,,,,131,,3,,,,81,1213,,,,,,,,,1971,6.0
71IN00866,1965813919,65,2,Y3919,,,,,,,,,,,7,00,,,,,,,129,,,,,,81,,,,,,,,,,1971,6.0
71IN00867,1965813920,65,2,Y3920,,,,,,,,,,,7,00,,,,,,,140,,,,,,81,,,,,,,,,,1971,6.0
71IN00868,1965813921,65,2,Y3921,,,,,,,,,,,7,00,,,,,,,138,,,,,,81,,,,,,,,,,1971,6.0
71IN00869,1965813922,65,2,Y3922,,,,,,,,,,,7,00,,,,,,,138,,,,,,81,,,,,,,,,,1971,6.0
71IN00870,1965813923,65,2,Y3923,,,,,,,,,,,7,00,,,,,,,150,,,,,,81,,,,,,,,,,1971,6.0
71IN00871,1965813924,65,2,Y3924,,,,,,,,,,,7,00,,,,,,,105,,3,,,,81,1213,,,,,,,,,1971,6.0
71IN00872,1965813925,65,2,Y3925,,,,,,,,,,,7,00,,,,,,,160,,3,,,,81,1213,,,,,,,,,1971,6.0
71IN00873,1965813926,65,2,Y3926,,,,,,,,,,,7,00,,,,,,,127,,3,,,,81,1004,,,,,,,,,1971,6.0
71IN00874,1965813927,65,2,Y3927,,,,,,,,,,,7,00,,,,,,,110,,3,,,,81,1004,,,,,,,,,1971,6.0
71IN00875,1965813929,65,2,Y3929,,,,,,,,,,,7,00,,,,,,,150,,,,,,81,,,,,,,,,,1971,6.0
71IN00876,1965813930,65,2,Y3930,,,,,,,,,,,7,00,,,,,,,98,,3,,,,81,1004,,,,,,,,,1971,6.0
71IN00877,1965813931,65,2,Y3931,,,,,,,,,,,7,00,,,,,,,124,,,,,,81,,,,,,,,,,1971,6.0
71IN00878,1965813932,65,2,Y3932,,,,,,,,,,,7,00,,,,,,,117,,6,,,,81,1215,,,,,,,,,1971,6.0
71IN00879,1965813933,65,2,Y3933,,,,,,,,,,,7,00,,,,,,,105,,,,,,81,,,,,,,,,,1971,6.0
71IN00880,1965813935,65,2,Y3935,,,,,,,,,,,7,00,,,,,,,145,,,,,,81,,,,,,,,,,1971,6.0
71IN00881,1965813936,65,2,Y3936,,,,,,,,,,,7,00,,,,,,,148,,6,,,,81,1215,,,,,,,,,1971,6.0
71IN00882,1965813937,65,2,Y3937,,,,,,,,,,,7,00,,,,,,,132,,,,,,81,,,,,,,,,,1971,6.0
71IN00883,1965813938,65,2,Y3938,,,,,,,,,,,7,00,,,,,,,123,,3,,,,81,1213,,,,,,,,,1971,6.0
71IN00884,1965813939,65,2,Y3939,,,,,,,,,,,7,00,,,,,,,101,,,,,,81,,,,,,,,,,1971,6.0
71IN00885,1965813940,65,2,Y3940,,,,,,,,,,,7,00,,,,,,,85,,3,,,,81,1004,,,,,,,,,1971,6.0
71IN00886,1965813941,65,2,Y3941,,,,,,,,,,,7,00,,,,,,,106,,3,,,,81,1004,,,,,,,,,1971,6.0
71IN00887,1965813942,65,2,Y3942,,,,,,,,,,,7,00,,,,,,,114,,,,,,81,,,,,,,,,,1971,6.0
71IN00888,1965813943,65,2,Y3943,,,,,,,,,,,7,00,,,,,,,140,,6,,,,81,1215,,,,,,,,,1971,6.0
71IN00889,1965813944,65,2,Y3944,,,,,,,,,,,7,00,,,,,,,118,,3,,,,81,1004,,,,,,,,,1971,6.0
71IN00890,1965813945,65,2,Y3945,,,,,,,,,,,7,00,,,,,,,133,,3,,,,81,1213,,,,,,,,,1971,6.0
71IN00891,1965813946,65,2,Y3946,,,,,,,,,,,7,00,,,,,,,129,,3,,,,81,1213,,,,,,,,,1971,6.0
71IN00892,1965813947,65,2,Y3947,,,,,,,,,,,7,00,,,,,,,131,,3,,,,81,1213,,,,,,,,,1971,6.0
71IN00893,1965813948,65,2,Y3948,,,,,,,,,,,7,00,,,,,,,175,,,,,,81,,,,,,,,,,1971,6.0
71IN00894,1965813949,65,2,Y3949,,,,,,,,,,,7,00,,,,,,,145,,3,,,,81,1101,,,,,,,,,1971,6.0
71IN00895,1965813950,65,2,Y3950,,,,,,,,,,,7,00,,,,,,,128,,3,,,,81,1213,,,,,,,,,1971,6.0
71IN00896,1965813952,65,2,Y3952,,,,,,,,,,,7,00,,,,,,,105,,3,,,,81,1213,,,,,,,,,1971,6.0
71IN00897,1965813954,65,2,Y3954,,,,,,,,,,,7,00,,,,,,,148,,,,,,81,,,,,,,,,,1971,6.0
71IN00898,1965813955,65,2,Y3955,,,,,,,,,,,7,00,,,,,,,120,,3,,,,81,1101,,,,,,,,,1971,6.0
71IN00899,1965813956,65,2,Y3956,,,,,,,,,,,7,00,,,,,,,103,,3,,,,81,0719,,,,,,,,,1971,6.0
71IN00900,1965813957,65,2,Y3957,,,,,,,,,,,7,00,,,,,,,110,,,,,,81,,,,,,,,,,1971,6.0
71IN00901,1965813958,65,2,Y3958,1,,,,,,,,,,7,08,,,13,,,01,150,156,,,,,81,,,,,,,,,,1971,6.0
71IN00902,1965813959,65,2,Y3959,,,,,,,,,,,7,00,,,,,,,153,,,,,,81,,,,,,,,,,1971,6.0
71IN00903,1965813960,65,2,Y3960,,,,,,,,,,,7,00,,,,,,,108,,3,,,,81,1213,,,,,,,,,1971,6.0
71IN00904,1965813961,65,2,Y3961,,,,,,,,,,,7,00,,,,,,,125,,,,,,81,,,,,,,,,,1971,6.0
71IN00905,1965813962,65,2,Y3962,,,,,,,,,,,7,00,,,,,,,91,,6,,,,81,1126,,,,,,,,,1971,6.0
71IN00906,1965813963,65,2,Y3963,,,,,,,,,,,7,00,,,,,,,118,,9,,,,81,1021,,,,,,,,,1971,6.0
71IN00907,1965813964,65,2,Y3964,,,,,,,,,,,7,00,,,,,,,107,,9,,,,81,1021,,,,,,,,,1971,6.0
71IN00908,1965813965,65,2,Y3965,,,,,,,,,,,7,00,,,,,,,130,,,,,,81,,,,,,,,,,1971,6.0
71IN00909,1965813966,65,2,Y3966,,,,,,,,,,,7,00,,,,,,,128,,3,,,,81,1213,,,,,,,,,1971,6.0
71IN00910,1965813967,65,2,Y3967,,,,,,,,,,,7,00,,,,,,,108,,9,,,,81,1021,,,,,,,,,1971,6.0
71IN00911,1965813968,65,2,Y3968,,,,,,,,,,,7,00,,,,,,,96,,9,,,,81,1021,,,,,,,,,1971,6.0
71IN00912,1965813969,65,2,Y3969,,,,,,,,,,,7,00,,,,,,,154,,,,,,81,,,,,,,,,,1971,6.0
71IN00913,1965813970,65,2,Y3970,,,,,,,,,,,7,00,,,,,,,132,,,,,,81,,,,,,,,,,1971,6.0
71IN00914,1965813971,65,2,Y3971,,,,,,,,,,,7,00,,,,,,,107,,3,,,,81,1004,,,,,,,,,1971,6.0
71IN00915,1965813972,65,2,Y3972,,,,,,,,,,,7,00,,,,,,,105,,,,,,81,,,,,,,,,,1971,6.0
71IN00916,1965813973,65,2,Y3973,,,,,,,,,,,7,00,,,,,,,108,,3,,,,81,1213,,,,,,,,,1971,6.0
71IN00917,1965813974,65,2,Y3974,,,,,,,,,,,7,00,,,,,,,89,,9,,,,81,1021,,,,,,,,,1971,6.0
71IN00918,1965813975,65,2,Y3975,,,,,,,,,,,7,00,,,,,,,112,,,,,,81,,,,,,,,,,1971,6.0
71IN00919,1965813976,65,2,Y3976,,,,,,,,,,,7,00,,,,,,,88,,9,,,,81,1021,,,,,,,,,1971,6.0
71IN00920,1965813977,65,2,Y3977,,,,,,,,,,,7,00,,,,,,,103,,9,,,,81,1021,,,,,,,,,1971,6.0
71IN00921,1965813978,65,2,Y3978,,,,,,,,,,,7,00,,,,,,,112,,3,,,,81,1213,,,,,,,,,1971,6.0
71IN00922,1965813979,65,2,Y3979,,,,,,,,,,,7,00,,,,,,,118,,3,,,,81,1101,,,,,,,,,1971,6.0
71IN00923,1965813980,65,2,Y3980,,,,,,,,,,,7,00,,,,,,,98,,9,,,,81,1021,,,,,,,,,1971,6.0
71IN00924,1965813981,65,2,Y3981,,,,,,,,,,,7,00,,,,,,,108,,,,,,81,,,,,,,,,,1971,6.0
71IN00925,1965813982,65,2,Y3982,,,,,,,,,,,7,00,,,,,,,108,,6,,,,81,1215,,,,,,,,,1971,6.0
71IN00926,1965813983,65,2,Y3983,,,,,,,,,,,7,00,,,,,,,130,,,,,,81,,,,,,,,,,1971,6.0
71IN00927,1965813984,65,2,Y3984,,,,,,,,,,,7,00,,,,,,,158,,,,,,81,,,,,,,,,,1971,6.0
71IN00928,1965813985,65,2,Y3985,,,,,,,,,,,7,00,,,,,,,118,,3,,,,81,1101,,,,,,,,,1971,6.0
71IN00929,1965813986,65,2,Y3986,,,,,,,,,,,7,00,,,,,,,88,,9,,,,81,1021,,,,,,,,,1971,6.0
71IN00930,1965813987,65,2,Y3987,,,,,,,,,,,7,00,,,,,,,158,,,,,,81,,,,,,,,,,1971,6.0
71IN00931,1965813988,65,2,Y3988,,,,,,,,,,,7,00,,,,,,,121,,9,,,,81,1021,,,,,,,,,1971,6.0
71IN00932,1965813989,65,2,Y3989,,,,,,,,,,,7,00,,,,,,,150,,,,,,81,,,,,,,,,,1971,6.0
71IN00933,1965813990,65,2,Y3990,,,,,,,,,,,7,00,,,,,,,118,,,,,,81,,,,,,,,,,1971,6.0
71IN00934,1965813991,65,2,Y3991,,,,,,,,,,,7,00,,,,,,,105,,3,,,,81,1101,,,,,,,,,1971,6.0
71IN00935,1965813992,65,2,Y3992,,,,,,,,,,,7,00,,,,,,,84,,3,,,,81,1213,,,,,,,,,1971,6.0
71IN00936,1965813993,65,2,Y3993,,,,,,,,,,,7,00,,,,,,,110,,,,,,81,,,,,,,,,,1971,6.0
71IN00937,1965813994,65,2,Y3994,,,,,,,,,,,7,00,,,,,,,150,,,,,,81,,,,,,,,,,1971,6.0
71IN00938,1965813995,65,2,Y3995,,,,,,,,,,,7,00,,,,,,,128,,3,,,,81,1213,,,,,,,,,1971,6.0
71IN00939,1965813996,65,2,Y3996,,,,,,,,,,,7,00,,,,,,,123,,6,,,,81,1215,,,,,,,,,1971,6.0
71IN00940,1965813997,65,2,Y3997,,,,,,,,,,,7,00,,,,,,,108,,9,,,,81,1021,,,,,,,,,1971,6.0
71IN00941,1965813998,65,2,Y3998,,,,,,,,,,,7,00,,,,,,,158,,,,,,81,,,,,,,,,,1971,6.0
71IN00942,1965813999,65,2,Y3999,,,,,,,,,,,7,00,,,,,,,87,,6,,,,81,0726,,,,,,,,,1971,6.0
71IN00943,1965814000,65,2,Y4000,,,,,,,,,,,7,00,,,,,,,113,,6,,,,81,1215,,,,,,,,,1971,6.0
71IN00944,1969184080,69,3,C4080,3,,,,,,,,,,3,07,,,,078,,,78,,3,,,,18,0607,105,2,,,,,,,1971,2.0
71IN00945,1969184114,69,3,C4114,3,,,,,,,,,,3,07,,,,,,,,,7,,,,18,0525,,,,,,,,,1971,2.0
71IN00946,1970184118,70,2,C4118,3,74,741,8,,,,,,,2,07,6,,740,102,09,,102,130,3,74,,,18,1101,107,2,386218,,,758614,,,1971,1.0
71IN00947,1970184122,70,1,C4122,3,76,760,1,3,2,,,,,2,07,6,,,097,09,,97,123,3,76,,,18,0726,092,2,352818,,,782214,,,1971,1.0
71IN00948,1970184127,70,1,C4127,3,78,782,1,5,1,,,,,2,07,6,,,122,11,,122,158,3,78,,,18,1213,116,2,368118,,,961814,,,1971,1.0
71IN00949,1970184134,70,2,C4134,3,70,701,,,,,,,,2,07,2,,,060,12,,60,86,3,70,,,18,0930,075,2,381718,,,265218,,,1971,1.0
71IN00950,1970184136,70,1,C4136,3,75,751,1,4,2,,,,,2,07,6,,,092,08,,92,118,3,75,,,18,0726,097,4,394218,,,779914,,,1971,1.0
71IN00951,1970184140,70,1,C4140,3,76,761,1,6,4,,,,,2,07,6,,247,135,09,,135,175,2,76,,,18,0925,144,2,393018,,,878914,,,1971,1.0
71IN00952,1970184143,70,2,C4143,3,74,740,,,,,,,,2,07,6,,,,,,92,,7,74,,,18,0912,,,357818,,,978014,,,1971,1.0
71IN00953,1970184145,70,1,C4145,3,78,781,1,3,6,,,,,2,07,6,,,098,06,,98,142,3,78,,,18,0723,109,2,331818,,,658714,,,1971,1.0
71IN00954,1970184146,70,2,C4146,3,78,781,,,,,,,,2,07,6,,36,080,12,,80,115,2,78,,,18,0925,110,2,331818,,,658714,,,1971,1.0
71IN00955,1970184149,70,1,C4149,3,76,760,1,6,6,,,,,2,07,6,,,135,11,,135,165,3,76,,,18,0723,148,3,352818,,,812914,,,1971,1.0
71IN00956,1970184151,70,1,C4151,3,77,772,1,2,8,,,,,2,07,6,,,095,11,,95,128,3,77,,,18,0726,077,2,397618,,,941814,,,1971,1.0
71IN00957,1970184158,70,1,C4158,3,72,910,1,2,2,,,,,2,07,3,,,103,13,,103,138,,72,,,18,,117,2,322018,,,321118,,,1971,1.0
71IN00958,1970184159,70,1,C4159,3,72,840,1,1,0,,,,,2,07,3,,,095,15,,95,123,,72,,,18,,109,2,328718,,,256018,,,1971,1.0
71IN00959,1970184167,70,1,C4167,3,72,850,1,3,8,,,,,2,07,3,,,100,12,,100,125,,72,,,18,,099,2,317218,,,238918,,,1971,1.0
71IN00960,1970184168,70,1,C4168,3,72,850,1,2,1,,,,,2,07,3,,,093,14,,93,120,,72,,,18,,078,2,317218,,,238918,,,1971,1.0
71IN00961,1970184170,70,1,C4170,3,76,762,1,4,3,,,,,2,07,6,,,107,09,,107,138,3,76,,,18,0723,142,3,351618,,,796314,,,1971,1.0
71IN00962,1970184172,70,1,C4172,3,74,742,1,7,8,,,,,2,07,6,,,133,11,,133,152,3,74,,,18,1122,135,2,400018,,,943014,,,1971,1.0
71IN00963,1970184182,70,1,C4182,3,70,701,1,5,3,,,,,2,07,2,,,123,09,,123,150,3,70,,,18,1122,107,3,381718,,,206818,,,1971,1.0
71IN00964,1970184192,70,1,C4192,3,72,870,1,2,9,,,,,2,07,3,,,097,11,,97,122,,72,,,18,,116,2,308718,,,273418,,,1971,1.0
71IN00965,1970184194,70,2,C4194,3,74,740,,,,,,,,2,07,6,,741,088,12,,88,128,3,74,,,18,1101,079,2,357818,,,964614,,,1971,1.0
71IN00966,1970184203,70,1,C4203,3,72,810,1,2,8,,,,,2,07,3,,,098,12,,98,108,,72,,,18,,078,2,313418,,,317518,,,1971,1.0
71IN00967,1970184204,70,1,C4204,3,70,701,,,,,,,,2,07,2,,,,,,,,7,70,,,18,0525,,,381718,,,240618,,,1971,1.0
71IN00968,1970184212,70,1,C4212,3,72,930,1,6,0,,,,,2,07,3,,,130,09,,130,155,,72,,,18,,130,2,306018,,,215118,,,1971,1.0
71IN00969,1970184215,70,1,C4215,3,73,732,1,4,0,,,,,2,07,6,,,097,09,,97,132,3,73,,,18,0726,107,2,401018,,,971014,,,1971,1.0
71IN00970,1970184217,70,1,C4217,3,78,781,1,3,5,,,,,2,07,6,,,096,09,,96,123,3,78,,,18,0726,111,2,331818,,,762614,,,1971,1.0
71IN00971,1970184223,70,1,C4223,3,73,731,1,3,1,,,,,2,07,6,,,100,15,,100,120,3,73,,,18,0726,113,2,342718,,,798114,,,1971,1.0
71IN00972,1970184224,70,2,C4224,3,73,731,8,,,,,,,2,07,6,,732,098,09,,98,122,3,73,,,18,1101,093,2,342718,,,798114,,,1971,1.0
71IN00973,1970184227,70,1,C4227,3,72,900,1,0,5,,,,,2,07,3,,,078,15,,78,110,,72,,,18,,101,2,314918,,,312118,,,1971,1.0
71IN00974,1970184230,70,1,C4230,3,72,870,1,3,0,,,,,2,07,3,,,095,12,,95,120,3,72,,,18,0726,115,2,308718,,,320718,,,1971,1.0
71IN00975,1970184232,70,1,C4232,3,76,762,1,5,7,,,,,2,07,6,,243,123,12,,123,153,2,76,,,18,0925,142,3,351618,,,764314,,,1971,1.0
