UID,ID10,YR,SEX,ETAG,BD1,LINE,PEN,TRT1,TRT2,PD,RGRP,ELG,INBR,TBR,ADAM,STM,TM,HORN,BPEN,YRWT,FACE,BAG,SPRGWT,FALLWT,DISP,LNDAM,STAPL,CLFL,BRD,DAYDIS,GRFL,FLGR,SIRE,BAND,IDX,DAM,C78,PHYS,YRREC,AGE
69IN04992,1965813757,65,2,Y3757,8,81,238,2,5,,,,,,5,08,8,, 46,102,13,,132,180,2,,083,045,81,0927,109,2,596011,,,958780,,02,1969,4.0
69IN04993,1965813758,65,2,Y3758,8,81,238,4,8,,,,,,5,08,8,,09,102,14,,129,156,,,082,044,81,,104,2,596011,,,958780,,04,1969,4.0
69IN04994,1965813770,65,2,Y3770,8,81,748,2,8,,,,,,5,07,7,, 45,106,13,,133,155,2,,086,043,81,0927,099,2,164518,,,908780,,01,1969,4.0
69IN04995,1965813771,65,2,Y3771,8,81,748,2,5,,,,,,5,07,7,,09,093,09,,121,142,,,078,031,81,,069,2,164518,,,908780,,02,1969,4.0
69IN04996,1965813777,65,2,Y3777,8,81,328,4,5,,,,,,5,07,7,, 44,098,10,,124,150,2,,071,034,81,0927,082,2,592711,,,921280,,02,1969,4.0
69IN04997,1965813778,65,2,Y3778,8,81,328,4,1,,,,,,5,07,7,,34,106,10,,147,161,,,082,044,81,,106,2,592711,,,922180,,02,1969,4.0
69IN04998,1965813780,65,2,Y3780,8,81,378,4,7,,,,,,5,09,9,,,090,13,12,133,162,3,,113,060,81,0120,129,4,670214,,,970080,,02,1969,4.0
69IN04999,1965813782,65,2,Y3782,8,81,238,2,1,,,,,,5,07,7,,,090,12,,131,132,3,,076,041,81,1006,108,2,596011,,,920380,,02,1969,4.0
69IN05000,1965813785,65,2,Y3785,8,81,808,4,4,,,,,,5,09,9,,34,088,09,,118,145,,,078,038,81,,094,2,161418,,,977780,,02,1969,4.0
69IN05001,1965813790,65,2,Y3790,8,81,459,2,1,,,,,,5,08,8,,09,115,13,,144,165,,,078,039,81,,095,2,647714,,,953580,,01,1969,4.0
69IN05002,1965813793,65,2,Y3793,8,81,509,2,7,,,,,,5,08,8,,,090,14,,,,6,,108,054,81,0512,113,3,696014,,,945880,,06,1969,4.0
69IN05003,1965813799,65,2,Y3799,8,81,538,4,7,,,,,,5,07,7,,09,099,15,,145,163,,,090,040,81,,087,2,681914,,,921180,,02,1969,4.0
69IN05004,1965813804,65,2,Y3804,8,81,229,2,7,,,,,,5,07,7,, 46,082,14,,134,155,2,,072,032,81,0927,080,2,692114,,,912080,,02,1969,4.0
69IN05005,1965813810,65,2,Y3810,8,81,548,4,4,,,,,,5,08,8,,,097,09,,108,128,3,,082,044,81,1006,108,2,670114,,,955180,,02,1969,4.0
69IN05006,1965813811,65,2,Y3811,8,81,548,4,7,,,,,,5,08,8,,09,083,14,02,110,127,,,095,041,81,,086,2,670114,,,955180,,02,1969,4.0
69IN05007,1965813813,65,2,Y3813,8,81,408,4,7,,,,,,5,08,8,,09,114,11,,145,172,,,102,052,81,,113,5,587114,,,952480,,02,1969,4.0
69IN05008,1965813822,65,2,Y3822,8,81,239,2,7,,,,,,5,08,8,, 44,100,13,,128,155,2,,078,048,81,0927,125,2,597611,,,944980,,01,1969,4.0
69IN05009,1965813825,65,2,Y3825,8,81,408,4,4,,,,,,5,07,7,,,092,11,,127,148,3,,064,033,81,1006,086,2,587114,,,990080,,04,1969,4.0
69IN05010,1965813830,65,2,Y3830,8,81,299,2,4,,,,,,5,08,8,,09,093,09,,133,151,,,079,045,81,,120,2,712014,,,941980,,02,1969,4.0
69IN05011,1965813835,65,2,Y3835,8,81,368,4,3,,,,,,5,08,8,,34,101,10,,142,177,,,080,041,81,,103,2,667414,,,940280,,02,1969,4.0
69IN05012,1965813836,65,2,Y3836,8,81,278,4,7,,,,,,5,07,7,,,098,11,,125,,3,,087,035,81,0602,075,2,590211,,,919280,,02,1969,4.0
69IN05013,1965813840,65,2,Y3840,8,81,299,2,7,,,,,,5,08,8,, 45,112,08,,147,165,2,,083,057,81,0927,138,3,712014,,,932980,,01,1969,4.0
69IN05014,1965813843,65,2,Y3843,8,81,279,4,3,,,,,,5,07,7,,09,114,15,,126,160,,,088,049,81,,120,2,594611,,,917880,,02,1969,4.0
69IN05015,1965813846,65,2,Y3846,8,81,908,2,7,,,,,,5,07,7,,09,094,15,,120,156,,,089,043,81,,104,2,141218,,,921980,,02,1969,4.0
69IN05016,1965813852,65,2,Y3852,8,81,208,2,4,,,,,,5,07,7,,09,098,09,,134,167,,,076,036,81,,093,2,590811,,,919380,,02,1969,4.0
69IN05017,1965813853,65,2,Y3853,8,81,208,2,7,,,,,,5,07,7,,,089,10,,123,,6,,083,040,81,0906,095,2,590811,,,919380,,02,1969,4.0
69IN05018,1965813854,65,2,Y3854,8,81,428,4,1,,,,,,5,08,8,,34,084,11,,136,178,,,081,040,81,,096,2,013991,,,948580,,02,1969,4.0
69IN05019,1965813857,65,2,Y3857,8,81,449,2,7,,,,,,5,08,8,,,078,09,,103,,3,,069,037,81,1013,101,2,669914,,,952680,,02,1969,4.0
69IN05020,1965813858,65,2,Y3858,8,81,539,4,5,,,,,,5,09,9,,09,097,14,,136,168,,,074,038,81,,099,2,682814,,,960080,,02,1969,4.0
69IN05021,1965813861,65,2,Y3861,8,81,398,4,1,,,,,,5,08,8,,34,100,12,,142,163,,,101,053,81,,123,2,644014,,,939180,,02,1969,4.0
69IN05022,1965813865,65,2,Y3865,8,81,349,2,7,,,,,,5,07,7,,09,106,13,,144,177,,,084,037,81,,086,2,582711,,,908880,,04,1969,4.0
69IN05023,1965813866,65,2,Y3866,8,81,479,4,4,,,,,,5,08,8,,,096,14,,118,,3,,079,042,81,0120,105,2,707214,,,943680,,02,1969,4.0
69IN05024,1965813867,65,2,Y3867,8,81,479,2,1,,,,,,5,08,8,, 46,078,13,,103,135,2,,089,043,81,0927,106,2,707214,,,943680,,02,1969,4.0
69IN05025,1965813871,65,2,Y3871,8,81,199,2,4,,,,,,5,08,8,,34,116,13,,131,171,,,093,046,81,,100,2,594511,,,935580,,02,1969,4.0
69IN05026,1965813875,65,2,Y3875,8,81,229,4,3,,,,,,5,09,9,,34,093,15,,142,180,,,079,039,81,,097,2,692114,,,969280,,07,1969,4.0
69IN05027,1965813876,65,2,Y3876,8,81,229,2,4,,,,,,5,09,9,,09,113,15,,138,169,,,084,054,81,,126,4,692114,,,969280,,02,1969,4.0
69IN05028,1965813878,65,2,Y3878,8,81,808,4,8,,,,,,5,09,9,,09,095,12,,120,172,,,089,040,81,,091,2,161418,,,962580,,02,1969,4.0
69IN05029,1965813879,65,2,Y3879,8,81,379,2,4,,,,,,5,07,7,,,095,14,,105,,3,,082,034,81,0929,077,2,682914,,,926580,,06,1969,4.0
69IN05030,1965813894,65,2,Y3894,8,81,509,2,4,,,,,,5,09,9,,09,093,13,,110,143,,,095,037,81,,075,2,696014,,,978780,,04,1969,4.0
69IN05031,1965813897,65,2,Y3897,8,81,539,4,1,,,,,,5,07,7,,09,097,14,,112,138,,,093,048,81,,106,3,682814,,,914380,,06,1969,4.0
69IN05032,1965813899,65,2,Y3899,8,81,438,2,8,,,,,,5,08,8,,09,117,12,,127,158,,,088,058,81,,135,3,013891,,,932180,,02,1969,4.0
69IN05033,1965813901,65,2,Y3901,8,81,368,4,5,,,,,,5,07,7,,34,102,14,,136,169,,,094,047,81,,104,2,667414,,,905180,,02,1969,4.0
69IN05034,1965813908,65,2,Y3908,8,81,438,2,1,,,,,,5,08,8,,09,122,12,,149,165,,,072,040,81,,098,2,013891,,,955880,,02,1969,4.0
69IN05035,1965813909,65,2,Y3909,8,81,409,4,7,,,,,,5,09,9,,09,101,10,,130,145,,,096,046,81,,103,2,578514,,,979880,,02,1969,4.0
69IN05036,1965813910,65,2,Y3910,8,81,258,2,4,,,,,,5,07,7,,,112,09,,160,,3,,076,040,81,0602,098,2,710814,,,927280,,02,1969,4.0
69IN05037,1965813911,65,2,Y3911,8,81,258,2,7,,,,,,5,07,7,,34,110,09,,158,188,,,063,039,81,,104,2,710814,,,927280,,01,1969,4.0
69IN05038,1965813914,65,2,Y3914,8,81,419,4,1,,,,,,5,09,9,,34,102,09,,131,163,,,087,046,81,,109,2,625214,,,977880,,02,1969,4.0
69IN05039,1965813921,65,2,Y3921,8,81,448,4,7,,,,,,5,07,7,,,090,14,,133,,3,,077,041,81,0602,100,2,671514,,,900880,,02,1969,4.0
69IN05040,1965813923,65,2,Y3923,8,81,198,4,4,,,,,,5,07,7,,09,110,09,,138,187,,,075,043,81,,105,2,588411,,,900480,,01,1969,4.0
69IN05041,1965813924,65,2,Y3924,8,81,219,2,3,,,,,,5,08,8,,34,103,08,,146,157,,,098,058,81,,133,3,591211,,,947180,,02,1969,4.0
69IN05042,1965813928,65,2,Y3928,8,81,268,2,4,,,,,,5,08,8,,09,114,08,,155,166,,,092,041,81,,088,2,682614,,,949680,,01,1969,4.0
69IN05043,1965813929,65,2,Y3929,8,81,438,4,4,,,,,,5,07,7,,09,099,14,,138,149,,,083,041,81,,097,2,013891,,,906680,,01,1969,4.0
69IN05044,1965813930,65,2,Y3930,8,81,438,4,1,,,,,,5,07,7,,09,106,15,,133,147,,,076,040,81,,102,2,013891,,,906680,,01,1969,4.0
69IN05045,1965813936,65,2,Y3936,8,81,428,2,4,,,,,,5,09,9,,09,121,08,,133,172,,,111,061,81,,133,5,013991,,,973780,,02,1969,4.0
69IN05046,1965813940,65,2,Y3940,8,81,348,4,7,,,,,,5,09,9,,09,108,09,,143,170,,,092,045,81,,104,2,593711,,,968880,,02,1969,4.0
69IN05047,1965813941,65,2,Y3941,8,81,449,4,1,,,,,,5,07,7,,34,109,13,,155,179,,,094,040,81,,082,2,669914,,,913780,,02,1969,4.0
69IN05048,1965813948,65,2,Y3948,8,81,329,2,4,,,,,,5,09,9,, 46,086,11,,130,180,2,,088,032,81,0927,068,2,597211,,,974480,,02,1969,4.0
69IN05049,1965813951,65,2,Y3951,8,81,508,4,7,,,,,,5,08,8,,09,088,11,,135,170,,,075,045,81,,118,2,674914,,,944280,,02,1969,4.0
69IN05050,1965813958,65,2,Y3958,8,81,518,2,1,,,,,,5,08,8,,34,090,08,,122,174,,,079,033,81,,073,2,636614,,,946180,,04,1969,4.0
69IN05051,1965813960,65,2,Y3960,8,81,468,4,7,,,,,,5,07,7,, 46,098,12,,122,152,2,,094,052,81,0927,126,2,705714,,,990580,,02,1969,4.0
69IN05052,1965813976,65,2,Y3976,8,81,398,2,8,,,,,,5,09,9,,09,098,10,,118,150,,,085,040,81,,092,2,644014,,,963580,,05,1969,4.0
69IN05053,1965813981,65,2,Y3981,8,81,278,2,1,,,,,,5,07,7,,09,099,10,,173,191,,,079,046,81,,120,2,590211,,,900580,,02,1969,4.0
69IN05054,1965813982,65,2,Y3982,8,81,278,4,4,,,,,,5,07,7,,09,108,11,,138,159,,,072,043,81,,116,2,590211,,,900580,,05,1969,4.0
69IN05055,1965813984,65,2,Y3984,8,81,378,2,1,,,,,,5,09,9,,,094,14,,92,,3,,082,038,81,0602,089,2,670214,,,980280,,01,1969,4.0
69IN05056,1965813985,65,2,Y3985,8,81,508,4,4,,,,,,5,08,8,,,116,10,,148,,7,,078,049,81,1112,131,2,674914,,,942380,,02,1969,4.0
69IN05057,1965813987,65,2,Y3987,8,81,199,2,7,,,,,,5,09,9,,09,100,12,,136,,,,086,054,81,,124,4,594511,,,968180,,02,1969,4.0
69IN05058,1965813988,65,2,Y3988,8,81,199,2,1,,,,,,5,09,9,, 45,096,12,,121,138,2,,096,045,81,0927,100,2,594511,,,968180,,02,1969,4.0
69IN05059,1965813991,65,2,Y3991,8,81,238,2,1,,,,,,5,09,9,,,113,14,,148,185,3,,084,058,81,1006,137,4,596011,,,962680,,04,1969,4.0
69IN05060,1965813993,65,2,Y3993,8,81,229,4,7,,,,,,5,08,8,,,100,09,,122,,3,,090,043,81,1013,098,2,692114,,,935480,,02,1969,4.0
69IN05061,1965813994,65,2,Y3994,8,81,199,2,4,,,,,,5,08,8,,09,087,14,,140,164,,,072,036,81,,088,2,594511,,,957180,,02,1969,4.0
69IN05062,1965813996,65,2,Y3996,8,81,808,4,4,,,,,,5,08,8,,09,092,07,,103,138,,,088,044,81,,100,2,161418,,,940180,,01,1969,4.0
69IN05063,1965814000,65,2,Y4000,8,81,368,4,1,,,,,,5,09,9,,,088,13,,119,149,3,,078,035,81,1006,083,2,667414,,,977180,,02,1969,4.0
69IN05064,1965814002,65,2,Y4002,8,81,479,2,8,,,,,,5,08,8,,09,093,13,,138,162,,,084,049,81,,123,2,707214,,,952280,,04,1969,4.0
69IN05065,1965814003,65,2,Y4003,8,81,398,2,5,,,,,,5,07,7,,09,104,09,,118,156,,,101,061,81,,143,3,644014,,,915580,,02,1969,4.0
69IN05066,1965814005,65,2,Y4005,8,81,228,4,1,,,,,,5,07,7,,,092,12,,122,,3,,080,044,81,0602,110,2,677214,,,917780,,02,1969,4.0
69IN05067,1965814006,65,2,Y4006,8,81,228,4,4,,,,,,5,07,7,,34,088,12,,116,159,,,080,041,81,,097,2,677214,,,917780,,10,1969,4.0
69IN05068,1965814010,65,2,Y4010,8,81,458,2,4,,,,,,5,07,7,,09,103,08,,136,171,,,086,045,81,,104,2,693014,,,905980,,02,1969,4.0
69IN05069,1965814017,65,2,Y4017,8,81,539,4,7,,,,,,5,09,9,,09,101,07,,124,165,,,079,038,81,,088,2,682814,,,980980,,02,1969,4.0
69IN05070,1965814018,65,2,Y4018,8,81,518,2,7,,,,,,5,07,7,,09,090,14,,138,141,,,077,030,81,,070,2,636614,,,915380,,02,1969,4.0
69IN05071,1965814019,65,2,Y4019,8,81,518,2,1,,,,,,5,07,7,, 44,100,14,,132,165,2,,067,037,81,0927,100,2,636614,,,915380,,02,1969,4.0
69IN05072,1965814020,65,2,Y4020,8,81,478,2,7,,,,,,5,08,8,, 44,095,14,,123,150,2,,087,042,81,0927,097,2,685314,,,949380,,02,1969,4.0
69IN05073,1965814023,65,2,Y4023,8,81,208,4,1,,,,,,5,08,8,,09,098,10,,143,167,,,081,040,81,,095,2,590811,,,953980,,02,1969,4.0
69IN05074,1965814025,65,2,Y4025,8,81,229,4,4,,,,,,5,08,8,,09,089,09,,125,146,,,082,040,81,,098,2,692114,,,948680,,02,1969,4.0
69IN05075,1965814026,65,2,Y4026,8,81,229,4,7,,,,,,5,08,8,,09,100,10,,143,183,,,086,046,81,,109,2,692114,,,948680,,02,1969,4.0
69IN05076,1965814028,65,2,Y4028,8,81,468,2,7,,,,,,5,07,7,,09,078,15,,124,141,,,065,032,81,,092,2,705714,,,923680,,02,1969,4.0
69IN05077,1965814029,65,2,Y4029,8,81,448,2,4,,,,,,5,09,9,,,093,10,,106,,7,,085,045,81,1112,109,2,671514,,,977580,,02,1969,4.0
69IN05078,1965814032,65,2,Y4032,8,81,218,4,1,,,,,,5,07,7,,09,078,12,,116,,,,074,028,81,,067,2,594211,,,900380,,02,1969,4.0
69IN05079,1965814034,65,2,Y4034,8,81,238,4,7,,,,,,5,07,7,,,093,13,,125,,3,,070,040,81,0929,110,2,596011,,,903780,,04,1969,4.0
69IN05080,1965814039,65,2,Y4039,8,81,408,2,7,,,,,,5,08,8,, 46,091,05,,132,180,2,,091,046,81,0927,101,3,587114,,,944180,,02,1969,4.0
69IN05081,1965814040,65,2,Y4040,8,81,258,4,1,,,,,,5,08,8,,09,107,12,,147,175,3,,075,041,81,1229,110,2,710814,,,956680,,01,1969,4.0
69IN05082,1965814043,65,2,Y4043,8,81,478,2,7,,,,,,5,08,8,,,106,13,,133,,3,,081,043,81,1201,103,2,685314,,,941380,,02,1969,4.0
69IN05083,1965814047,65,2,Y4047,8,81,268,4,1,,,,,,5,07,7,, 44,082,12,,104,130,2,,067,029,81,0927,074,2,682614,,,920780,,02,1969,4.0
69IN05084,1965814052,65,2,Y4052,8,81,469,2,7,,,,,,5,08,8,, 45,110,14,,146,175,2,,084,047,81,0927,115,2,693414,,,941580,,02,1969,4.0
69IN05085,1965814053,65,2,Y4053,8,81,478,2,4,,,,,,5,09,9,,,082,12,,113,,3,,087,040,81,1013,097,2,685314,,,977480,,02,1969,4.0
69IN05086,1965814055,65,2,Y4055,8,81,548,4,3,,,,,,5,08,8,,34,117,08,,132,166,,,097,050,81,,119,2,670114,,,931880,,02,1969,4.0
69IN05087,1965814057,65,2,Y4057,8,81,278,2,7,,,,,,5,08,8,,,082,14,,,,6,,077,030,81,0428,067,2,590211,,,931580,,02,1969,4.0
69IN05088,1965814060,65,2,Y4060,8,81,259,4,5,,,,,,5,09,9,,09,091,15,,133,136,,,100,048,81,,100,2,644314,,,961880,,01,1969,4.0
69IN05089,1965814064,65,2,Y4064,8,81,468,2,1,,,,,,5,08,8,,,105,14,,144,,3,,083,055,81,0120,145,2,705714,,,955580,,01,1969,4.0
69IN05090,1965814065,65,2,Y4065,8,81,229,4,4,,,,,,5,09,9,,,111,12,,138,,3,,088,045,81,0602,102,2,692114,,,975280,,01,1969,4.0
69IN05091,1965814068,65,2,Y4068,8,81,249,4,4,,,,,,5,09,9,,,093,11,,116,,6,,080,041,81,1004,101,2,575911,,,963980,,02,1969,4.0
69IN05092,1965814071,65,2,Y4071,8,81,299,4,1,,,,,,5,09,9,,34,092,09,,138,157,,,085,042,81,,100,2,712014,,,980380,,02,1969,4.0
69IN05093,1965814075,65,2,Y4075,8,81,219,2,7,,,,,,5,09,9,,09,096,13,,121,138,,,092,038,81,,083,2,591211,,,974780,,01,1969,4.0
69IN05094,1965814078,65,2,Y4078,8,81,409,2,4,,,,,,5,08,8,,09,111,12,,166,178,,,080,042,81,,098,2,578514,,,959280,,01,1969,4.0
69IN05095,1965814079,65,2,Y4079,8,81,378,4,1,,,,,,5,09,9,,09,098,11,,135,159,,,100,049,81,,106,3,670214,,,966480,,02,1969,4.0
69IN05096,1965814083,65,2,Y4083,8,81,479,4,4,,,,,,5,07,7,, 46,093,14,,115,135,2,,080,047,81,0927,120,2,707214,,,914880,,02,1969,4.0
69IN05097,1965814097,65,2,Y4097,8,81,758,2,3,,,,,,5,08,8,,09,104,10,,115,149,,,073,041,81,,104,2,148618,,,937380,,02,1969,4.0
69IN05098,1965814108,65,2,Y4108,8,81,209,2,7,,,,,,5,08,8,, 45,103,12,,137,160,2,,077,038,81,0927,094,2,596911,,,931280,,02,1969,4.0
69IN05099,1965814111,65,2,Y4111,8,81,808,4,8,,,,,,5,08,8,, 45,112,10,,137,150,2,,086,042,81,0927,099,2,161418,,,953180,,02,1969,4.0
69IN05100,1965814117,65,2,Y4117,8,81,538,2,1,,,,,,5,08,8,, 46,083,14,,120,150,2,,099,046,81,0927,098,3,681914,,,950380,,01,1969,4.0
69IN05101,1965814118,65,2,Y4118,8,81,538,2,7,,,,,,5,08,8,, 45,090,10,,122,150,2,,110,044,81,0927,088,4,681914,,,950380,,02,1969,4.0
69IN05102,1965814122,65,2,Y4122,8,81,268,4,1,,,,,,5,09,9,,34,115,14,,164,196,,,087,051,81,,116,3,682614,,,960180,,02,1969,4.0
69IN05103,1965814128,65,2,Y4128,8,81,448,4,7,,,,,,5,08,8,,09,093,14,,120,148,,,081,036,81,,084,2,671514,,,954280,,02,1969,4.0
69IN05104,1965814136,65,2,Y4136,8,81,268,2,7,,,,,,5,09,9,,09,107,08,,123,150,,,086,049,81,,113,3,682614,,,978280,,02,1969,4.0
69IN05105,1965814144,65,2,Y4144,8,81,478,4,7,,,,,,5,09,9,,09,105,11,,118,148,,,084,048,81,,121,2,685314,,,971980,,02,1969,4.0
69IN05106,1965814150,65,2,Y4150,8,81,478,2,4,,,,,,5,08,8,, 46,088,13,,128,152,2,,076,038,81,0927,092,2,685314,,,954680,,02,1969,4.0
69IN05107,1965814161,65,2,Y4161,8,81,418,4,1,,,,,,5,09,9,,09,113,12,,146,171,,,085,046,81,,111,2,663114,,,973980,,01,1969,4.0
69IN05108,1965814163,65,2,Y4163,8,81,218,2,7,,,,,,5,08,8,,09,086,12,,122,148,,,070,031,81,,076,2,594211,,,947680,,05,1969,4.0
69IN05109,1965814164,65,2,Y4164,8,81,218,4,4,,,,,,5,07,7,,09,116,12,,125,153,,,084,049,81,,114,3,594211,,,901280,,05,1969,4.0
69IN05110,1965814167,65,2,Y4167,8,81,199,4,1,,,,,,5,07,7,, 45,091,15,,118,160,2,,082,043,81,0927,105,2,575311,,,918980,,02,1969,4.0
69IN05111,1965814168,65,2,Y4168,8,81,199,2,7,,,,,,5,07,7,,09,104,14,,123,148,,,097,046,81,,095,2,575311,,,918980,,02,1969,4.0
69IN05112,1965814170,65,2,Y4170,8,81,279,2,7,,,,,,5,07,7,,,088,15,,132,,7,,088,039,81,1112,087,2,594611,,,926680,,02,1969,4.0
69IN05113,1965814172,65,2,Y4172,8,81,479,4,1,,,,,,5,07,7,,09,105,14,,141,172,,,073,041,81,,109,2,707214,,,913280,,02,1969,4.0
69IN05114,1965814182,65,2,Y4182,8,81,209,2,4,,,,,,5,07,7,,09,076,15,02,140,130,,,076,034,81,,084,2,596911,,,904780,,01,1969,4.0
69IN05115,1965814185,65,2,Y4185,8,81,239,2,4,,,,,,5,08,8,,09,120,09,,131,164,,,104,046,81,,096,2,597611,,,946580,,02,1969,4.0
69IN05116,1965814186,65,2,Y4186,8,81,379,4,1,,,,,,5,08,8,,09,099,13,,138,164,,,080,041,81,,101,2,682914,,,942480,,02,1969,4.0
69IN05117,1965814187,65,2,Y4187,8,81,379,4,7,,,,,,5,08,8,,09,102,13,,130,155,,,073,041,81,,106,2,682914,,,942480,,02,1969,4.0
69IN05118,1965814188,65,2,Y4188,8,81,549,4,7,,,,,,5,07,7,,34,093,10,,123,158,,,080,046,81,,116,2,669514,,,903880,,02,1969,4.0
69IN05119,1965814193,65,2,Y4193,8,81,278,2,4,,,,,,5,09,9,,34,102,07,,130,164,,,085,042,81,,095,2,590211,,,972180,,02,1969,4.0
69IN05120,1965814194,65,2,Y4194,8,81,278,4,7,,,,,,5,09,9,,09,105,09,,140,169,,,089,044,81,,096,3,590211,,,972180,,02,1969,4.0
69IN05121,1965814197,65,2,Y4197,8,81,399,2,1,,,,,,5,08,8,,,108,10,,132,,3,,091,043,81,1013,093,2,630314,,,934580,,01,1969,4.0
69IN05122,1965814199,65,2,Y4199,8,81,498,2,5,,,,,,5,07,7,,09,115,11,,148,160,,,082,049,81,,126,2,695514,,,912680,,02,1969,4.0
69IN05123,1965814203,65,2,Y4203,8,81,298,4,4,,,,,,5,08,8,,09,089,12,,108,132,,,073,032,81,,081,2,673214,,,956480,,02,1969,4.0
69IN05124,1965814205,65,2,Y4205,8,81,428,4,1,,,,,,5,07,7,,,108,10,,143,165,3,,099,053,81,1006,114,3,013991,,,909980,,02,1969,4.0
69IN05125,1965814208,65,2,Y4208,8,81,508,2,7,,,,,,5,09,9,,09,092,10,,133,158,,,086,045,81,,105,2,674914,,,981580,,01,1969,4.0
69IN05126,1965814216,65,2,Y4216,8,81,379,2,4,,,,,,5,09,9,,09,108,11,,144,173,,,097,051,81,,111,3,682914,,,976480,,02,1969,4.0
69IN05127,1965814217,65,2,Y4217,8,81,379,2,1,,,,,,5,09,9,,09,089,13,,115,144,,,089,047,81,,107,3,682914,,,976480,,02,1969,4.0
69IN05128,1965814218,65,2,Y4218,8,81,449,4,4,,,,,,5,07,7,,09,093,13,,130,160,,,078,033,81,,077,2,669914,,,914080,,02,1969,4.0
69IN05129,1965814220,65,2,Y4220,8,81,508,2,4,,,,,,5,08,8,,,080,11,,115,,3,,085,037,81,1013,082,2,674914,,,956080,,01,1969,4.0
69IN05130,1965814223,65,2,Y4223,8,81,359,4,1,,,,,,5,08,8,,34,088,13,,105,146,,,086,034,81,,072,2,704414,,,941280,,02,1969,4.0
69IN05131,1965814224,65,2,Y4224,8,81,359,2,8,,,,,,5,08,8,,09,096,08,,117,139,,,085,040,81,,093,2,704414,,,941280,,02,1969,4.0
69IN05132,1965814225,65,2,Y4225,8,81,449,4,7,,,,,,5,08,8,,,106,09,,125,,7,,079,046,81,1112,120,2,669914,,,940980,,05,1969,4.0
69IN05133,1965814226,65,2,Y4226,8,81,478,4,1,,,,,,5,07,7,,34,095,15,,126,161,,,083,033,81,,072,2,685314,,,909580,,02,1969,4.0
69IN05134,1965814228,65,2,Y4228,8,81,748,2,7,,,,,,5,07,7,,09,091,13,,121,144,,,072,031,81,,075,2,164518,,,908180,,02,1969,4.0
69IN05135,1965814232,65,2,Y4232,8,81,259,2,7,,,,,,5,07,7,,09,086,13,,121,143,,,090,047,81,,109,2,644314,,,910780,,01,1969,4.0
69IN05136,1965814234,65,2,Y4234,8,81,538,4,1,,,,,,5,07,7,,34,102,12,,127,164,,,087,045,81,,104,2,681914,,,904380,,02,1969,4.0
69IN05137,1965814235,65,2,Y4235,8,81,358,4,4,,,,,,5,08,8,, 44,118,10,,162,173,2,,081,043,81,0927,109,2,647814,,,953880,,02,1969,4.0
69IN05138,1965814238,65,2,Y4238,8,81,359,4,4,,,,,,5,07,7,,,087,12,,107,,3,,078,039,81,0602,097,2,704414,,,929480,,02,1969,4.0
69IN05139,1965814239,65,2,Y4239,8,81,908,4,1,,,,,,5,07,7,,09,108,14,,135,171,,,082,041,81,,099,2,141218,,,929180,,02,1969,4.0
69IN05140,1965814240,65,2,Y4240,8,81,478,4,7,,,,,,5,07,7,,09,110,12,,147,159,,,090,045,81,,100,3,685314,,,918680,,02,1969,4.0
69IN05141,1965814244,65,2,Y4244,8,81,259,2,4,,,,,,5,08,8,,09,084,14,,108,133,,,093,049,81,,123,2,644314,,,944580,,02,1969,4.0
69IN05142,1965814247,65,2,Y4247,8,81,298,2,1,,,,,,5,07,7,,34,087,09,,115,151,,,090,039,81,,087,2,673214,,,910680,,01,1969,4.0
69IN05143,1965814248,65,2,Y4248,8,81,908,4,4,,,,,,5,07,7,,34,109,12,,140,185,,,077,040,81,,097,2,141218,,,902880,,02,1969,4.0
69IN05144,1965814251,65,2,Y4251,8,81,359,2,7,,,,,,5,08,8,,,079,14,,,,6,,092,041,81,0418,085,3,704414,,,946380,,05,1969,4.0
69IN05145,1965814252,65,2,Y4252,8,81,359,2,1,,,,,,5,08,8,,09,101,13,,137,159,,,092,043,81,,094,2,704414,,,946380,,01,1969,4.0
69IN05146,1965814254,65,2,Y4254,8,81,469,4,4,,,,,,5,08,8,,,101,12,,134,156,3,,068,032,81,1006,080,2,693414,,,951080,,01,1969,4.0
69IN05147,1965814256,65,2,Y4256,8,81,229,4,4,,,,,,5,08,8,,,092,08,,130,162,3,,085,041,81,1006,097,2,692114,,,934380,,02,1969,4.0
69IN05148,1965814263,65,2,Y4263,8,81,448,2,1,,,,,,5,08,8,,34,100,09,,138,175,,,079,041,81,,100,2,671514,,,949180,,02,1969,4.0
69IN05149,1965814264,65,2,Y4264,8,81,398,2,7,,,,,,5,09,9,,,084,09,,112,133,3,,073,035,81,1006,086,2,644014,,,972580,,02,1969,4.0
69IN05150,1965814265,65,2,Y4265,8,81,398,2,4,,,,,,5,09,9,,,094,11,,137,164,3,,081,037,81,1006,089,2,644014,,,972580,,02,1969,4.0
69IN05151,1965814266,65,2,Y4266,8,81,538,4,1,,,,,,5,09,9,,09,089,15,,124,138,,,092,034,81,,067,2,681914,,,980580,,01,1969,4.0
69IN05152,1965814274,65,2,Y4274,8,81,259,4,7,,,,,,5,07,7,,09,091,14,,113,136,,,084,039,81,,088,2,644314,,,927080,,02,1969,4.0
69IN05153,1965814281,65,2,Y4281,8,81,448,2,4,,,,,,5,07,7,,09,106,13,,135,156,,,079,047,81,,123,2,671514,,,908480,,02,1969,4.0
