UID,ID10,ETAG,BRD,ID,YR,SEX,LINE,SEA,STM,PEN,SIRE,DAM,RGRP,F1,DNA,ELG,PD,LOT,BAND,PREG,SPRGWT,FALLWT,BAG,GRP,DISP,DAYDIS,TRT,BPEN,BGRP,AGE,RMK,STUDY,NAX,IDZ65,CLPG1,CLPG2,CLPG3,YRREC
02IN00152,1995050494,50494,05,50494,95,2,00,1,00,,000044,455600,2,,,,3,"B,A",3,,161,160,12,,93,1024,.,,.,7.0,,U,,,0,0,0,2002
02IN00153,1995050500,50500,05,50500,95,2,00,1,00,,000044,901400,2,,,,3,"B,A",5,,212,211,1,,93,1024,.,,.,7.0,,U,,,0,0,0,2002
02IN00154,1995050612,50612,05,50612,95,2,00,1,00,,000044,400500,2,,,,3,"B,A",3,,168,162,2,,93,1024,.,,.,7.0,1TAG,U,,,0,0,0,2002
02IN00155,1995050678,50678,05,50678,95,2,00,1,00,,000044,152100,2,,,,3,"B,A",3,,172,159,2,,93,1024,.,,.,7.0,,U,,,0,0,0,2002
02IN00156,1995050784,50784,05,50784,95,2,00,1,00,,000044,555600,2,,,,3,"B,A",5,,189,193,1,,93,1024,.,,.,7.0,,U,,,0,0,0,2002
02IN00157,1999090015,90015,09,90015,99,2,88,1,30,L-8,376004,572904,0,,,,7,.,*,,0,0,0,,97,0601,.,,.,3.0,MSG 06/2002,,,,0,0,0,2002
02IN00158,1999090018,90018,09,90018,99,2,18,1,43,L-4,785310,844100,2,,,,1,.,4,,142,171,2,,,,.,AI-,A,3.0,,,,,0,0,0,2002
02IN00159,1999090022,90022,09,90022,99,2,88,1,30,L-7,323404,829000,0,,,,6,.,2,,140,151,2,,01,0522,.,,.,3.0,"FLT,DEAD05/22",,,,0,0,0,2002
02IN00160,1999090035,90035,09,90035,99,2,88,1,30,L-8,376004,872400,0,,,,1,.,1,,110,138,2,,,,.,-4-,2,3.0,,,,,0,0,0,2002
02IN00161,1999090046,90046,09,90046,99,2,88,1,30,L-7,323404,845400,0,,,,1,.,3,,156,182,2,,,,.,-1-,1,3.0,,,,,0,0,0,2002
02IN00162,1999090051,90051,09,90051,99,2,68,1,06,L-5,890163,031564,7,,,,1,.,1,,195,200,2,,,,G,-5-,2,3.0,"LR,FROSTBITE?",,,,0,0,0,2002
02IN00163,1999090053,90053,09,90053,99,2,88,1,30,L-8,376004,839200,0,,,,1,.,3,,136,169,2,,,,.,-2-,1,3.0,DYSTOCIA,,,,0,0,0,2002
02IN00164,1999090056,90056,09,90056,99,2,00,1,00,L-7,323404,814200,1,,,0,1,BLK,2,,154,175,2,B,,,X,BLK,2,3.0,"DYSTOCIA,BLK.",Blk,,,0,0,0,2002
02IN00165,1999090057,90057,09,90057,99,2,00,1,00,L-7,323404,814200,1,,,0,1,BLK,3,,168,176,3,B,,,X,BLK,1,3.0,BLACK EWE,Blk,,,0,0,0,2002
02IN00166,1999090059,90059,09,90059,99,2,88,1,30,L-7,323404,836200,0,,,,6,.,2,,111,168,1,,04,0713,.,,.,3.0,THIN,,,,0,0,0,2002
02IN00167,1999090061,90061,09,90061,99,2,68,1,06,L-5,890163,821000,7,,,,1,.,3,,153,171,2,,,,G,-1-,1,3.0,NICE,,,,0,0,0,2002
02IN00168,1999090071,90071,09,90071,99,2,88,1,30,L-7,323404,844300,0,,,,1,.,2,,133,167,3,,,,.,-5-,2,3.0,,,,,0,0,0,2002
02IN00169,1999090077,90077,09,90077,99,2,68,1,06,L-5,890163,838400,7,,,,1,.,1,,171,189,2,,,,G,-2-,1,3.0,,,,,0,0,0,2002
02IN00170,1999090086,90086,09,90086,99,2,68,1,06,L-6,946463,044064,7,,,,1,.,1,,219,222,2,,,,G,-4-,2,3.0,DYSTOCIA,,,,0,0,0,2002
02IN00171,1999090096,90096,09,90096,99,2,18,1,07,L-1,712410,827100,2,,,,1,.,1,,135,176,2,,,,.,AI-,A,3.0,,,,,0,0,0,2002
02IN00172,1999090102,90102,09,90102,99,2,88,1,30,L-7,323404,530404,0,,,,1,.,2,,153,175,2,,,,.,-3-,1,3.0,,,,,0,0,0,2002
02IN00173,1999090121,90121,09,90121,99,2,88,1,30,L-8,376004,842300,0,,,,1,.,1,,152,167,2,,,,.,-1-,1,3.0,,,,,0,0,0,2002
02IN00174,1999090165,90165,09,90165,99,2,00,1,91,L04,064000,990963,1,,,0,3,BLK,1,,204,211,11,B,93,1024,X,,.,3.0,"DYSTOCIA,23lb",Blk,,,0,0,0,2002
02IN00175,1999090179,90179,09,90179,99,2,18,1,07,L14,000010,729800,2,,,,3,ORE,5,,191,206,1,,93,1024,.,ORE,.,3.0,"L.SPOILED,X",,,,0,0,0,2002
02IN00176,1999090191,90191,09,90191,99,2,18,1,07,L14,000010,503200,2,,,,1,.,4,,148,170,2,,,,.,AI-,A,3.0,,,,,0,0,0,2002
02IN00177,1999090212,90212,09,90212,99,2,18,1,07,L13,000010,622900,2,,,,1,.,2,,140,173,2,,,,.,AI-,A,3.0,,,,,0,0,0,2002
02IN00178,1999090216,90216,09,90216,99,2,18,1,07,L12,000010,014805,2,,,,1,.,4,,145,149,2,,,,.,-1-,1,3.0,,,,,0,0,0,2002
02IN00179,1999090218,90218,09,90218,99,2,18,1,07,L13,000010,014905,2,,,,3,ORE,,,0,182,1,,93,0423,.,ORE,.,3.0,"X,BAG",,,619,0,0,0,2002
02IN00180,1999090226,90226,09,90226,99,2,18,1,07,L13,000010,637700,2,,,,6,.,*,,0,183,1,,48,0406,.,,.,3.0,PERITONITIS,,,,0,0,0,2002
02IN00181,1999090239,90239,09,90239,99,2,18,1,07,L15,000010,641900,2,,,,1,.,4,,148,158,2,,,,.,-2-,1,3.0,,,,,0,0,0,2002
02IN00182,1999090250,90250,09,90250,99,2,18,1,07,L14,000010,027605,2,,,,3,.,5,,170,166,1,,93,1024,.,,.,3.0,,,,,0,0,0,2002
02IN00183,1999090256,90256,09,90256,99,2,18,1,07,L12,000010,629300,2,,,,1,.,1,,171,192,2,,,,.,AI-,A,3.0,DYSTOCIA ok,,,,0,0,0,2002
02IN00184,1999090257,90257,09,90257,99,2,18,1,07,L12,000010,556500,2,,,,1,.,4,,134,151,2,,,,.,-5-,2,3.0,ABS.CHEEK,,,,0,0,0,2002
02IN00185,1999090259,90259,09,90259,99,2,18,1,07,L13,000010,909000,2,,,,1,.,1,,144,170,1,,,,.,-2-,1,3.0,,,,,0,0,0,2002
02IN00186,1999090262,90262,09,90262,99,2,18,1,07,L11,000010,016705,2,,,,3,.,4,,141,155,3,,93,1024,.,,.,3.0,"FLT,L,SW.BAG",,,,0,0,0,2002
02IN00187,1999090272,90272,09,90272,99,2,18,1,07,L11,000010,514500,2,,,,O,OVX,,,0,150,11,X,18,0221,.,OVX,.,3.0,"L.SPOILED,OVX",,13,,0,0,0,2002
02IN00188,1999090276,90276,09,90276,99,2,18,1,07,L11,000010,069605,2,,,,1,.,4,,158,158,2,,,,.,-3-,1,3.0,R.BLOODY MILK,,,,0,0,0,2002
02IN00189,1999090278,90278,09,90278,99,2,18,1,07,L11,000010,069605,2,,,,7,.,*,,0,0,0,,97,0601,.,,.,3.0,MSG 06/2002,,,,0,0,0,2002
02IN00190,1999090280,90280,09,90280,99,2,18,1,07,L12,000010,606000,2,,,,1,.,2,,145,182,2,,,,.,-3-,1,3.0,,,,,0,0,0,2002
02IN00191,1999090281,90281,09,90281,99,2,18,1,07,L12,000010,606000,2,,,,1,.,4,,137,155,2,,,,.,-5-,2,3.0,,,,,0,0,0,2002
02IN00192,1999090283,90283,09,90283,99,2,18,1,07,L14,000010,008005,2,,,,1,.,4,,148,159,2,,,,.,AI-,A,3.0,,,,,0,0,0,2002
02IN00193,1999090292,90292,09,90292,99,2,18,1,07,L12,000010,   500,2,,,,1,.,1,,142,159,2,,,,.,-4-,2,3.0,,,,,0,0,0,2002
02IN00194,1999090299,90299,09,90299,99,2,18,1,07,L11,000010,618200,2,,,,1,.,3,,158,188,4,,,,.,AI-,A,3.0,,,,,0,0,0,2002
02IN00195,1999090308,90308,09,90308,99,2,18,1,07,L15,000010,608000,2,,,,B,.,5,,166,169,1,,93,1022,.,,.,3.0,X URI,,,,0,0,0,2002
02IN00196,1999090310,90310,09,90310,99,2,18,1,07,L15,000010,502200,2,,,,3,.,5,,155,180,1,,93,1024,.,,.,3.0,,,,,0,0,0,2002
02IN00197,1999090311,90311,09,90311,99,2,18,1,07,L-1,712410,888600,2,,,,1,.,4,,152,147,2,,,,.,AI-,A,3.0,,,,,0,0,0,2002
02IN00198,1999090312,90312,09,90312,99,2,18,1,07,L15,000010,021505,2,,,,1,.,2,,171,182,2,,,,.,AI-,A,3.0,RP ok,,,,0,0,0,2002
02IN00199,1999090317,90317,09,90317,99,2,18,1,07,L16,000010,034305,2,,,,3,.,5,,176,166,2,,93,1024,.,,.,3.0,CLR3,,,,0,0,0,2002
02IN00200,1999090327,90327,09,90327,99,2,18,1,07,L16,000010, 55600,2,,,,2,  M,5,,173,186,1,,92,0920,.,,.,3.0,,,,,0,0,0,2002
02IN00201,1999090333,90333,09,90333,99,2,88,1,30,L-8,376004,858700,0,,,,1,.,1,,166,165,2,,,,.,32P,2,3.0,,,,,0,0,0,2002
02IN00202,1999090335,90335,09,90335,99,2,18,1,07,L16,000010,461700,2,,,,1,.,4,,141,154,2,,,,.,-5-,2,3.0,,,,,0,0,0,2002
02IN00203,1999090337,90337,09,90337,99,2,18,1,07,L16,000010,067805,2,,,,6,.,4,,151,172,1,,01,0829,.,,.,3.0,,,,,0,0,0,2002
02IN00204,1999090342,90342,09,90342,99,2,18,1,07,L12,000010,608700,2,,,,1,.,4,,169,185,4,,,,.,AI-,A,3.0,,,,,0,0,0,2002
02IN00205,1999090362,90362,09,90362,99,2,18,1,07,L15,000010,043205,2,,,,1,.,4,,151,160,2,,,,.,AI-,A,3.0,,,,,0,0,0,2002
02IN00206,1999090365,90365,09,90365,99,2,18,1,07,L11,000010,209100,2,,,,1,.,1,,152,158,2,,,,.,AI-,A,3.0,,,,,0,0,0,2002
02IN00207,1999090369,90369,09,90369,99,2,18,1,07,L12,000010,033305,2,,,,1,.,4,,148,161,2,,,,.,AI-,A,3.0,,,,,0,0,0,2002
02IN00208,1999090370,90370,09,90370,99,2,18,1,07,L14,000010,607900,2,,,,1,.,1,,176,194,2,,,,.,-1-,1,3.0,,,,,0,0,0,2002
02IN00209,1999090372,90372,09,90372,99,2,18,1,07,L-4,785310,862500,2,,,,1,.,1,,161,172,2,,,,.,AI-,A,3.0,,,,,0,0,0,2002
02IN00210,1999090375,90375,09,90375,99,2,88,1,30,L41,444104,872303,0,,,,3,.,3,,138,150,12,,93,1024,.,,.,3.0,,,,,0,0,0,2002
02IN00211,1999090380,90380,09,90380,99,2,68,1,06,L-5,890163,854300,2,,,,3,ORE,,,0,193,1,,93,0423,.,ORE,.,3.0,"PROD, RP",,,616,0,0,0,2002
02IN00212,1999090386,90386,09,90386,99,2,18,1,07,L14,000010,733700,2,,,,1,.,4,,143,150,2,,,,.,-1-,1,3.0,,,,,0,0,0,2002
02IN00213,1999090388,90388,09,90388,99,2,18,1,07,L-2,784610,884200,2,,,,B,.,5,,183,195,1,,93,1022,.,,.,3.0,,,,,0,0,0,2002
02IN00214,1999090392,90392,09,90392,99,2,18,1,07,L-3,844210,821700,2,,,,1,.,4,,136,148,2,,,,.,AI-,A,3.0,,,,,0,0,0,2002
02IN00215,1999090415,90415,09,90415,99,2,68,1,06,L-5,890163,010464,7,,,,1,.,1,,161,173,2,,,,G,-2-,1,3.0,,,,,0,0,0,2002
02IN00216,1999090518,90518,09,90518,99,2,88,1,30,L45,467804,945703,0,,,,3,.,5,,181,179,1,,93,1024,.,,.,3.0,HARDBAG,,,,0,0,0,2002
02IN00217,1999090519,90519,09,90519,99,2,18,1,07,L32,878110,716400,2,,,,1,.,2,,139,169,2,,,,.,-2-,1,3.0,,,,,0,0,0,2002
02IN00218,1999090527,90527,09,90527,99,1,88,1,30,L44,367804,886003,2,,,,V,DUD,*,,0,208,0,,93,0423,.,ORE,.,3.0,DUD,B 26,,635,0,0,0,2002
02IN00219,1999090532,90532,09,90532,99,2,18,1,07,L30,687710,676610,2,,,,1,.,1,,137,156,2,,,,.,-4-,2,3.0,,,,,0,0,0,2002
02IN00220,1999090541,90541,09,90541,99,2,88,1,30,L41,444104,278104,0,,,,1,.,2,,173,165,2,,97,1031,.,-2-,1,3.0,,,,,0,0,0,2002
02IN00221,1999090545,90545,09,90545,99,2,88,1,30,L43,439504,055804,0,,,,1,.,2,,151,161,2,,,,.,-4-,2,3.0,WILD,,,,0,0,0,2002
02IN00222,1999090558,90558,09,90558,99,2,18,1,07,L31,784210,805210,2,,,,1,.,4,,156,168,5,,01,1020,.,AI-,A,3.0,,,,,0,0,0,2002
02IN00223,1999090576,90576,09,90576,99,2,18,1,07,L34,800810,791810,2,,,,1,.,2,,156,169,2,,,,.,AI-,A,3.0,,,,,0,0,0,2002
02IN00224,1999090589,90589,09,90589,99,2,88,1,30,L43,439504,266604,0,,,,1,.,2,,165,173,2,,,,.,31P,2,3.0,,,,,0,0,0,2002
02IN00225,1999090597,90597,09,90597,99,2,88,1,30,L41,444104,489904,0,,,,1,.,1,,148,153,2,,,,.,-2-,1,3.0,,,,,0,0,0,2002
02IN00226,1999090606,90606,09,90606,99,2,18,1,07,L34,800810,403000,2,,,,3,ORE,,,0,186,1,,93,0423,.,ORE,.,3.0,,,,611,0,0,0,2002
02IN00227,1999090626,90626,09,90626,99,2,88,1,30,L44,367804,447104,0,,,,1,.,3,,154,158,2,,,,.,33P,2,3.0,,,,,0,0,0,2002
02IN00228,1999090638,90638,09,90638,99,2,68,1,06,L01,009300,750563,7,,JAR,,1,.,1,,168,209,2,,,,G,-1-,1,3.0,LEGGY,,,,0,0,0,2002
02IN00229,1999090650,90650,09,90650,99,2,68,1,06,L01,009300,801363,7,,JAR,,1,.,1,,218,216,2,,,,G,-3-,1,3.0,"TALL,WILD",,,,0,0,0,2002
02IN00230,1999090684,90684,09,90684,99,2,88,1,30,L44,367804,395304,0,,,,1,.,3,,138,150,2,,,,.,-5-,2,3.0,,,,,0,0,0,2002
02IN00231,1999090685,90685,09,90685,99,2,88,1,30,L44,367804,395304,2,,,,3,ORE,,,0,173,1,,93,0423,.,ORE,.,3.0,,,,617,0,0,0,2002
02IN00232,1999090687,90687,09,90687,99,2,88,1,30,L45,467804,162904,0,,,,1,.,3,,162,177,2,,,,.,-5-,2,3.0,,,,,0,0,0,2002
02IN00233,1999090694,90694,09,90694,99,2,88,1,30,L42,452804,471604,0,,,,1,.,3,,177,182,2,,,,.,-1-,1,3.0,DYSTOCIA,,,,0,0,0,2002
02IN00234,1999090710,90710,09,90710,99,2,18,1,07,L33,809810,791610,2,,,,1,.,1,,132,162,2,,,,.,AI-,A,3.0,,,,,0,0,0,2002
02IN00235,1999090711,90711,09,90711,99,2,18,1,07,L31,784210,613000,2,,,,1,.,4,,152,175,2,,,,.,AI-,A,3.0,,,,,0,0,0,2002
02IN00236,1999090730,90730,09,90730,99,2,68,1,06,L01,009300,955063,2,,JAR,,O,OVX,5,,212,208,1,X,,,.,OVX,O,3.0,"OVX,BARREN",,14,,0,0,0,2002
02IN00237,1999090741,90741,09,90741,99,2,68,1,06,L06,988463,987263,7,,,,1,.,1,,163,164,2,,,,G,-1-,1,3.0,,,,,0,0,0,2002
02IN00238,1999090743,90743,09,90743,99,2,88,1,30,L42,452804,275204,0,,,,1,.,3,,153,171,2,,,,.,32P,2,3.0,DYSTOCIA,,,,0,0,0,2002
02IN00239,1999090745,90745,09,90745,99,2,88,1,30,L41,444104,355804,0,,,,3,.,2,,150,159,12,,93,1024,.,,.,3.0,,,,,0,0,0,2002
02IN00240,1999090748,90748,09,90748,99,2,88,1,30,L42,452804,159204,0,,,,1,.,1,,138,160,4,,,,.,31P,2,3.0,,,,,0,0,0,2002
02IN00241,1999090753,90753,09,90753,99,2,18,1,07,L35,815210, 57700,2,,,,1,.,4,,168,170,2,,,,.,-5-,2,3.0,,,,,0,0,0,2002
02IN00242,1999090764,90764,09,90764,99,2,18,1,07,L34,800810,454210,2,,,,1,.,4,,167,171,2,,,,.,-1-,1,3.0,,,,,0,0,0,2002
02IN00243,1999090767,90767,09,90767,99,2,18,1,07,L30,687710,400210,2,,,,1,.,1,,134,158,1,,,,.,-2-,1,3.0,,,,,0,0,0,2002
02IN00244,1999090768,90768,09,90768,99,2,18,1,07,L30,687710,400210,2,,,,1,.,1,,125,145,2,,,,.,-3-,1,3.0,,,,,0,0,0,2002
02IN00245,1999090785,90785,09,90785,99,2,00,1,92,L-0,000044,942963,1,,,0,1,BLK,3,,165,181,2,B,,,X,BLK,2,3.0,BLACK EWE,Blk,,,0,0,0,2002
02IN00246,1999090786,90786,09,90786,99,2,18,1,07,L35,815210,712400,2,,,,1,.,4,,207,203,2,,,,.,AI-,A,3.0,,,,,0,0,0,2002
02IN00247,1999090791,90791,09,90791,99,2,88,1,30,L41,444104,321004,0,,,,1,.,2,,133,165,2,,,,.,33P,2,3.0,BIG TAG y2001,,,,0,0,0,2002
02IN00248,1999090800,90800,09,90800,99,2,88,1,30,L42,452804,260804,0,,,,1,.,2,,152,174,2,,,,.,-3-,1,3.0,,,,,0,0,0,2002
02IN00249,1999090805,90805,09,90805,99,2,18,1,07,L33,809810,411110,2,,,,1,.,1,,144,151,2,,,,.,-1-,1,3.0,DYSTOCIA,,,,0,0,0,2002
02IN00250,1999090830,90830,09,90830,99,2,88,1,30,L45,467804,307604,0,,,,1,.,2,,148,162,2,,,,.,-1-,1,3.0,,,,,0,0,0,2002
02IN00251,1999090833,90833,09,90833,99,2,88,1,30,L40,468304,052004,0,,,,1,.,1,,145,160,2,,,,.,-2-,1,3.0,,,,,0,0,0,2002
02IN00252,1999090835,90835,09,90835,99,2,68,1,06,L01,009300,912763,7,,JAR,,1,.,1,,176,187,2,,,,G,-2-,1,3.0,THIN,,,,0,0,0,2002
02IN00253,1999090844,90844,09,90844,99,2,88,1,30,L45,467804,262804,0,,,,1,.,1,,141,134,2,,,,.,-3-,1,3.0,,,,,0,0,0,2002
02IN00254,1999090866,90866,09,90866,99,2,00,1,92,L-0,000044,953863,1,,,0,1,BLK,2,,158,184,2,B,,,X,BLK,1,3.0,BLACK EWE,Blk,,,0,0,0,2002
02IN00255,1999090870,90870,09,90870,99,2,88,1,30,L40,468304,485704,0,,,,1,.,1,,126,150,2,,,,.,-3-,1,3.0,,,,,0,0,0,2002
02IN00256,1999090880,90880,09,90880,99,2,88,1,30,L42,452804,268204,0,,,,1,.,1,,157,175,5,,,,.,-4-,2,3.0,,,,,0,0,0,2002
02IN00257,1999090883,90883,09,90883,99,2,18,1,07,L34,800810,436310,2,,,,1,.,4,,151,160,2,,,,.,-2-,1,3.0,THIN,,,,0,0,0,2002
02IN00258,1999090898,90898,09,90898,99,2,00,1,92,L-0,000044,946763,1,,,0,3,BLK,3,,151,168,4,B,93,1024,X,,.,3.0,LOPSIDED BAG,Blk,,,0,0,0,2002
02IN00259,1999090905,90905,09,90905,99,2,18,1,07,L34,800810,886410,2,,,,1,.,2,,136,163,2,,,,.,-4-,2,3.0,,,,,0,0,0,2002
02IN00260,1999090913,90913,09,90913,99,2,68,1,06,L06,988463,731163,7,,,,1,.,3,,155,175,2,,,,G,-4-,2,3.0,,,,,0,0,0,2002
02IN00261,1999090925,90925,09,90925,99,2,18,1,07,L15,790810,725600,2,,,,1,.,1,,129,146,2,,,,.,-3-,1,3.0,,,,,0,0,0,2002
02IN00262,1999090927,90927,09,90927,99,2,18,1,07,L15,790810,605200,2,,,,1,.,2,,127,149,2,,,,.,AI-,A,3.0,,,,,0,0,0,2002
02IN00263,1999090945,90945,09,90945,99,2,00,1,92,L-0,000044,937063,1,,,0,1,BLK,1,,177,191,2,B,10,0923,X,BLK,2,3.0,BLACK EWE,Blk,,,0,0,0,2002
02IN00264,1999090952,90952,09,90952,99,2,88,1,30,L42,452804,297104,0,,,,1,.,3,,169,168,2,,,,.,-4-,2,3.0,,,,,0,0,0,2002
02IN00265,1999090953,90953,09,90953,99,2,88,1,30,L42,452804,297104,0,,,,1,.,2,,157,172,2,,,,.,-1-,1,3.0,VLTS,,,,0,0,0,2002
02IN00266,1999090956,90956,09,90956,99,2,68,1,06,L01,009300,709663,7,,JAR,,1,.,1,,167,192,1,,,,G,-5-,2,3.0,,,,,0,0,0,2002
02IN00267,1999090973,90973,09,90973,99,2,18,1,07,L30,687710,100410,2,,,,6,.,2,,136,151,2,,10,0722,.,,.,3.0,,,,,0,0,0,2002
02IN00268,1999090990,90990,09,90990,99,2,18,1,07,L14,845110,714400,2,,,,1,.,1,,142,172,2,,,,.,AI-,A,3.0,,,,,0,0,0,2002
02IN00269,1999090992,90992,09,90992,99,2,68,1,06,L05,014300,703263,2,,JAR,,3,ORE,,,0,202,2,,93,0423,.,ORE,.,3.0,,,,618,0,0,0,2002
02IN00270,1999091003,91003,09,91003,99,2,18,1,07,L12,875110,512700,2,,,,1,.,4,,155,158,2,,,,.,AI-,A,3.0,,,,,0,0,0,2002
02IN00271,1999091009,91009,09,91009,99,2,18,1,07,L11,879210,049405,2,,,,1,.,4,,156,169,2,,,,.,AI-,A,3.0,1TAG,,,,0,0,0,2002
02IN00272,1999091013,91013,09,91013,99,2,18,1,07,L33,809810,869910,2,,,,3,ORE,,,0,198,1,,93,0423,.,ORE,.,3.0,,,,615,0,0,0,2002
02IN00273,1999091020,91020,09,91020,99,2,18,1,07,L30,687710,803510,2,,,,1,.,1,,152,172,1,,,,.,AI-,A,3.0,,,,,0,0,0,2002
02IN00274,1999091042,91042,09,91042,99,2,68,1,06,L04,966063,758863,7,,,,1,.,2,,185,0,0,,97,0911,G,,.,3.0,,,,,0,0,0,2002
02IN00275,1999091044,91044,09,91044,99,2,18,1,07,L11,879210,034705,2,,,,3,.,5,,165,196,1,,93,1024,.,,.,3.0,"TRT,ABORTED",,,,0,0,0,2002
02IN00276,1999091046,91046,09,91046,99,2,68,1,06,L05,014300,902463,7,,JAR,,1,.,3,,179,198,2,,,,G,-1-,1,3.0,DYSTOCIA,,,,0,0,0,2002
02IN00277,1999091058,91058,09,91058,99,2,18,1,07,L13,866710,007605,2,,,,1,.,4,,171,176,1,,,,.,-4-,2,3.0,,,,,0,0,0,2002
02IN00278,1999091061,91061,09,91061,99,2,18,1,07,L11,879210, 57200,2,,,,3,.,5,,187,220,2,,93,1024,.,,.,3.0,,,,,0,0,0,2002
02IN00279,1999091072,91072,09,91072,99,2,18,1,07,L32,878110,712300,2,,,,1,.,3,,148,151,2,,,,.,-5-,2,3.0,,,,,0,0,0,2002
02IN00280,1999091075,91075,09,91075,99,2,18,1,07,L31,784210,458310,2,,,,O,OVX,5,,152,0,0,X,,,.,OVX,O,3.0,"?BRED, OVX",,,,0,0,0,2002
02IN00281,1999091084,91084,09,91084,99,2,88,1,30,L41,444104,289304,0,,,,O,.,5,,157,166,1,,,,.,OVX,O,3.0,,,,,0,0,0,2002
02IN00282,1999091089,91089,09,91089,99,2,88,1,30,L43,439504,261004,0,,,,3,.,2,,155,158,12,,93,1024,.,,.,3.0,SPOILED BAG,,,,0,0,0,2002
02IN00283,1999091097,91097,09,91097,99,2,18,1,07,L15,790810,613300,2,,,,3,.,5,,186,199,1,,93,1024,.,,.,3.0,,,,,0,0,0,2002
02IN00284,1999091108,91108,09,91108,99,2,88,1,30,L42,452804,120604,0,,,,1,.,2,,140,164,2,,,,.,-4-,2,3.0,,,,,0,0,0,2002
02IN00285,1999091120,91120,09,91120,99,2,18,1,07,L11,879210,603700,2,,,,1,.,4,,152,157,2,,,,.,-3-,1,3.0,,,,,0,0,0,2002
02IN00286,1999091125,91125,09,91125,99,2,88,1,30,L43,439504,479304,0,,,,1,.,2,,163,181,2,,,,.,-5-,2,3.0,,,,,0,0,0,2002
02IN00287,1999091137,91137,09,91137,99,2,18,1,07,L11,879210,732400,2,,,,1,.,4,,152,155,2,,,,.,-5-,2,3.0,,,,,0,0,0,2002
02IN00288,1999091143,91143,09,91143,99,2,68,1,06,L04,966063,694463,7,,,,3,.,1,,208,196,11,,93,1024,G,,.,3.0,L.SPOILED,,,,0,0,0,2002
02IN00289,1999091149,91149,09,91149,99,2,88,1,30,L41,444104,205704,0,,,,1,.,2,,133,139,2,,,,.,-5-,2,3.0,,,,,0,0,0,2002
02IN00290,1999091160,91160,09,91160,99,2,18,1,07,L30,687710,717010,2,,,,2,  M,5,,163,171,1,,92,0920,.,,.,3.0,,,,,0,0,0,2002
02IN00291,1999091174,91174,09,91174,99,2,88,1,30,L42,452804,356404,0,,,,1,.,1,,141,143,2,,,,.,-3-,1,3.0,,,,,0,0,0,2002
02IN00292,1999091181,91181,09,91181,99,2,18,1,07,L11,879210,514300,2,,,,3,.,5,,172,206,1,,93,1024,.,,.,3.0,,,,,0,0,0,2002
02IN00293,1999091188,91188,09,91188,99,2,18,1,07,L16,677210,048005,2,,,,1,.,2,,175,190,2,,,,.,AI-,A,3.0,BRN.EARS,,,,0,0,0,2002
02IN00294,1999091208,91208,09,91208,99,2,88,1,30,L41,444104,954603,0,,,,3,.,5,,160,191,1,,93,1024,.,,.,3.0,,,,,0,0,0,2002
02IN00295,1999091212,91212,09,91212,99,1,68,1,06,L01,009300,639463,2,,JAR,,3,DUD,M,,247,247,0,,93,0820,G,ORE,.,3.0,DUD,P 12,,,0,0,0,2002
02IN00296,1999091219,91219,09,91219,99,2,88,1,30,L44,367804,276904,0,,,,1,.,1,,151,190,2,,,,.,32P,2,3.0,,,,,0,0,0,2002
02IN00297,1999091251,91251,09,91251,99,2,68,1,06,L02,013100,591563,7,,JAR,,1,.,1,,185,180,2,,,,G,-5-,2,3.0,TALL,,,,0,0,0,2002
02IN00298,1999091265,91265,09,91265,99,2,18,1,07,L15,790810,015905,2,,,,1,.,4,,158,158,2,,,,.,AI-,A,3.0,DYSTOCIA,,,,0,0,0,2002
02IN00299,1999091268,91268,09,91268,99,2,88,1,30,L44,367804,171704,0,,,,1,.,1,,146,152,2,,10,1001,.,-4-,2,3.0,,,,,0,0,0,2002
02IN00300,1999091271,91271,09,91271,99,2,00,1,92,L-0,000044,930563,1,,,0,1,BLK,1,,169,162,2,B,,,X,BLK,1,3.0,BLACK EWE,Blk,,,0,0,0,2002
02IN00301,1999091276,91276,09,91276,99,2,18,1,07,L14,845110,606500,2,,,,1,.,1,,166,178,2,,,,.,-4-,2,3.0,TAG CUT '2002,,,,0,0,0,2002
02IN00302,1999091278,91278,09,91278,99,2,18,1,07,L11,879210,619900,2,,,,3,.,5,,166,212,1,,93,1024,.,,.,3.0,BAD R. EYE,,,,0,0,0,2002
02IN00303,1999091281,91281,09,91281,99,2,68,1,06,L02,013100,830663,7,,JAR,,1,.,1,,186,187,2,,,,G,-1-,1,3.0,MSG 3/3/2000,,,,0,0,0,2002
02IN00304,1999091295,91295,09,91295,99,2,18,1,07,L35,815210,509910,2,,,,3,.,*,,0,133,2,,93,0513,.,,.,3.0,"DRY, CULL",,,645,0,0,0,2002
02IN00305,1999091334,91334,09,91334,99,2,18,1,07,L35,815210,858510,2,,,,6,.,4,,145,176,1,,01,0729,.,,.,3.0,,,,,0,0,0,2002
02IN00306,1999091362,91362,09,91362,99,2,18,1,07,L35,815210,792110,2,,,,1,.,3,,141,180,2,,,,.,AI-,A,3.0,SW.BAG,,,,0,0,0,2002
02IN00307,1999091379,91379,09,91379,99,2,18,1,07,L15,790810,607100,2,,,,1,.,4,,164,175,2,,,,.,AI-,A,3.0,,,,,0,0,0,2002
02IN00308,1999091420,91420,09,91420,99,2,00,1,10,L32,000081,401310,2,,,,3,"B,A",5,,241,233,1,,93,1024,.,,.,3.0,BF,U,,416,0,0,0,2002
