UID,ID10,YR,SEX,ETAG,RMK,LINE,PEN,TRT1,SEA,PD,RGRP,ELG,ELGI,ELGC,TBR,ADAM,C2426,BPEN,BRAND,C34,BAG,SPRGWT,FALLWT,DISP,MISC,STM,LOT,BRD,DAYDIS,REG,SIRE,BAND,IDX,DAM,CAUSE,TRT2,YRREC
78IN03281,1977431654,77,1,T1654,,42,842,,,1,,,,,3,,,,,,,131,143,,,02,,43,,,070243,Y,233,761142,,,1978
78IN03282,1977431659,77,2,T1659,,42,842,,,,,,,,1,20,,706,,,,86,124,,,02,,43,,,070243,5,,865242,,,1978
78IN03283,1977431661,77,1,T1661,,42,902,,,3,,,,,3,,,,,,,126,137,3,,02,,43,1113,,062443,Y,227,880242,93,,1978
78IN03284,1977431664,77,1,T1664,,40,402,,,2,,,,,1,,,,,,,150,174,2,,02,,43,0821,,026843,Y,251,803642,92,,1978
78IN03285,1977431667,77,2,T1667,,43,431,,,,,,,,3,20,,432,,,,91,132,,,02,,43,,,099443,5,,068843,,,1978
78IN03286,1977431668,77,2,T1668,,41,414,,,,,,,,3,20,,412,,, 2,127,127,,,02,,43,,,104443,3,,880142,,,1978
78IN03287,1977431669,77,2,T1669,,41,414,,,,,,,,1,20,,411,,,,100,129,,,02,,43,,,104443,5,,972142,,,1978
78IN03288,1977431670,77,2,T1670,,42,922,,,2,,,,,3,,,0,,,,61,82,3,,02,,43,0927,,024843,5,,884042,93,,1978
78IN03289,1977431674,77,2,T1674,,42,932,,,,,,,,5,20,,872,,,,95,122,,,02,,43,,,054143,5,,606542,,,1978
78IN03290,1977431677,77,1,T1677,,41,414,,,3,,,,,5,,,,,,,144,162,3,,02,,43,1113,,104443,Y,260,715642,93,,1978
78IN03291,1977431680,77,1,T1680,,41,412,,,2,,,,,1,,,320,,,,108,134,2,,02,,43,0921,,103743,Y,216,034043,92,,1978
78IN03292,1977431681,77,1,T1681,,40,403,,,2,,,,,1,,,292,,,,145,165,2,,02,,43,0921,,009243,Y,242,963742,92,,1978
78IN03293,1977431683,77,2,T1683,,41,413,,,,,,,,5,20,,414,,,,105,134,,,02,,43,,,076543,5,,671842,,,1978
78IN03294,1977431684,77,1,T1684,,40,402,,,1,,,,,3,,,,,,,149,169,,,02,,43,,,026843,Y,267,692842,,,1978
78IN03295,1977431686,77,2,T1686,,40,401,,,,,,,,5,,,,,,,122,,6,,02,,43,0831,,009943,5,,988742,03,,1978
78IN03296,1977431687,77,2,T1687,,40,401,,,,,,,,5,20,,403,,,,119,154,,,02,,43,,,009943,5,,988742,,,1978
78IN03297,1977431688,77,1,T1688,,41,412,,,3,,,,,1,,,,,,,100,119,3,,02,,43,1113,,103743,Y,202,015643,93,,1978
78IN03298,1977431689,77,2,T1689,,43,435,,,,,,,,3,20,,433,,,,115,154,,,02,,43,,,108143,5,,025243,,,1978
78IN03299,1977431692,77,2,T1692,,42,902,,,,,,,,5,20,,882,,,,87,103,,,02,,43,,,062443,5,,939742,,,1978
78IN03300,1977431693,77,1,T1693,,40,404,,,2,,,,,1,,,288,,,,153,174,2,,02,,43,0921,,059343,Y,258,834642,92,,1978
78IN03301,1977431696,77,1,T1696,,42,852,,,1,,,,,1,,,,,,,140,173,,,02,,43,,,014243,Y,251,052943,,,1978
78IN03302,1977431699,77,2,T1699,,41,413,,,,,,,,1,20,,412,,,,106,139,,,02,,43,,,076543,5,,734742,,,1978
78IN03303,1977431700,77,2,T1700,,41,414,,,,,,,,1,20,,413,,,,116,147,,,02,,43,,,104443,5,,032243,,,1978
78IN03304,1977431702,77,2,T1702,,42,912,,,2,,,,,1,,,041,,,,97,125,2,,02,,43,0921,,005743,5,,063943,92,,1978
78IN03305,1977431703,77,2,T1703,,40,402,,,2,,,,,1,,,045,,,,99,136,2,,02,,43,0921,,026843,5,,055843,92,,1978
78IN03306,1977431706,77,1,T1706,,40,403,,,,,,,,5,,,,,,,188,199,,,02,,43,,,009243,Y,287,900242,,,1978
78IN03307,1977431707,77,2,T1707,,42,822,,,,,,,,1,20,,892,,,,106,136,,,02,,43,,,024443,5,,956842,,,1978
78IN03308,1977431709,77,1,T1709,,41,413,,,2,,,,,3,,,319,,,,121,145,2,,02,,43,0921,,076543,Y,225,618742,92,,1978
78IN03309,1977431710,77,1,T1710,,43,432,,,2,,,,,3,,,320,,,,131,146,2,,02,,43,0921,,086143,Y,230,368242,92,,1978
78IN03310,1977431712,77,2,T1712,,40,401,,,,,,,,3,20,,402,,,,121,151,,,02,,43,,,009943,5,,886042,,,1978
78IN03311,1977431713,77,2,T1713,,43,435,,,,,,,,5,20,,434,,,,92,127,,,02,,43,,,108143,5,,002043,,,1978
78IN03312,1977431714,77,1,T1714,,43,435,,,1,,,,,5,,,,,,,149,174,,,02,,43,,,108143,Y,250,002043,,,1978
78IN03313,1977431716,77,2,T1716,,42,952,,,,,,,,3,20,,902,,,,99,139,,,02,,43,,,073043,5,,043843,,,1978
78IN03314,1977431717,77,1,T1717,,42,902,,,1,,,,,1,,,,,,,96,127,,,02,,43,,,062443,Y,170,797842,,,1978
78IN03315,1977431718,77,2,T1718,,40,404,,,,,,,,8,20,,401,,,,101,140,,,02,,43,,,059343,5,,500442,,,1978
78IN03316,1977431720,77,2,T1720,,40,404,,,,,,,,8,20,,404,,,,116,148,,,02,,43,,,059343,5,,500442,,,1978
78IN03317,1977431725,77,2,T1725,,43,432,,,,,,,,5,20,,435,,,,94,119,,,02,,43,,,086143,5,,368242,,,1978
78IN03318,1977431727,77,1,T1727,,41,412,,,2,,,,,5,,,298,,,,145,164,2,,02,,43,0921,,103743,Y,258,467542,92,,1978
78IN03319,1977431729,77,2,T1729,,40,403,,,2,,,,,1,,,041,,,,101,132,2,,02,,43,0921,,009243,5,,007143,92,,1978
78IN03320,1977431730,77,2,T1730,,40,402,,,,,,,,1,20,,403,,,,112,139,,,02,,43,,,026843,5,,978642,,,1978
78IN03321,1977431735,77,1,T1735,,42,932,,,,,,,,3,,,,,,,,,7,,02,,43,0525,,054143,*,,072643,97,,1978
78IN03322,1977431736,77,2,T1736,,42,922,,,2,,,,,3,,,045,,,,108,141,2,,02,,43,0921,,024843,5,,591342,92,,1978
78IN03323,1977431737,77,2,T1737,,42,832,,,,,,,,5,20,,912,,,,105,139,,,02,,43,,,041343,5,,756042,,,1978
78IN03324,1977431738,77,1,T1738,,42,832,,,2,,,,,5,,,317,,,,130,151,2,,02,,43,0921,,041343,Y,246,756042,92,,1978
78IN03325,1977431740,77,2,T1740,,43,434,,,,,,,,1,,,,,,,126,,6,,02,,43,0831,,123343,6,,779242,10,,1978
78IN03326,1977431742,77,1,T1742,,41,412,,,2,,,,,3,,,319,,,,124,150,2,,02,,43,0921,,103743,Y,223,602442,92,,1978
78IN03327,1977431747,77,1,T1747,,42,912,,,1,,,,,5,,,,,,,104,115,,,02,,43,,,005743,Y,208,940842,,,1978
78IN03328,1977431748,77,2,T1748,,42,912,,,,,,,,5,20,,922,,,,90,114,,,02,,43,,,005743,5,,940842,,,1978
78IN03329,1977431749,77,1,T1749,,42,922,,,1,,,,,5,,,,,,,111,132,,,02,,43,,,024843,Y,206,986542,,,1978
78IN03330,1977431750,77,2,T1750,,42,922,,,2,,,,,5,,,047,,,,91,118,2,,02,,43,0921,,024843,5,,986542,92,,1978
78IN03331,1977431751,77,2,T1751,,40,403,,,,,,,,3,20,,401,,,,123,153,,,02,,43,,,009243,5,,057043,,,1978
78IN03332,1977431752,77,2,T1752,,40,403,,,,,,,,3,20,,404,,,,111,143,,,02,,43,,,009243,5,,057043,,,1978
78IN03333,1977431753,77,1,T1753,,40,404,,,2,,,,,5,,,319,,,,125,145,2,,02,,43,0921,,059343,Y,231,791842,92,,1978
78IN03334,1977431754,77,1,T1754,,40,404,,,3,,,,,5,,,,,,,116,139,3,,02,,43,1113,,059343,Y,221,791842,93,,1978
78IN03335,1977431755,77,2,T1755,,42,922,,,,,,,,1,20,,932,,,,108,133,,,02,,43,,,024843,5,,066243,,,1978
78IN03336,1977431756,77,2,T1756,,43,432,,,,,,,,3,20,,707,,,,87,120,,,02,,43,,,086143,5,,764842,,,1978
78IN03337,1977431758,77,2,T1758,,41,411,,,,,,,,5,20,,414,,,,101,139,,,02,,43,,,111143,5,,929642,,,1978
78IN03338,1977431759,77,2,T1759,,41,411,,,,,,,,5,20,,411,,,,100,131,,,02,,43,,,111143,5,,929642,,,1978
78IN03339,1977431760,77,1,T1760,,42,952,,,2,,,,,1,,,321,,,,126,147,2,,02,,43,0921,,073043,Y,226,619842,92,,1978
78IN03340,1977431763,77,1,T1763,,43,434,,,3,,,,,5,,,,,,,111,132,3,,02,,43,1113,,123343,Y,214,692142,93,,1978
78IN03341,1977431764,77,1,T1764,,43,434,,,2,,,,,5,,,318,,,,127,157,2,,02,,43,0921,,123343,Y,234,692142,92,,1978
78IN03342,1977431769,77,2,T1769,,41,411,,,,,,,,5,20,,412,,,,111,150,,,02,,43,,,111143,5,,963942,,,1978
78IN03343,1977431770,77,2,T1770,,41,411,,,2,,,,,5,,,047,,,,84,118,2,,02,,43,0921,,111143,5,,963942,92,,1978
78IN03344,1977431771,77,2,T1771,,40,404,,,,,,,,5,20,,402,,,,111,139,,,02,,43,,,059343,5,,891742,,,1978
78IN03345,1977431772,77,2,T1772,,40,404,,,,,,,,5,20,,403,,,,120,147,,,02,,43,,,059343,5,,891742,,,1978
78IN03346,1977431773,77,2,T1773,,42,892,,,,,,,,5,20,,942,,,,89,124,,,02,,43,,,030943,5,,720242,,,1978
78IN03347,1977431774,77,1,T1774,,42,892,,,1,,,,,5,,,,,,,110,125,6,,02,,43,1106,,030943,Y,217,720242,21,,1978
78IN03348,1977431776,77,1,T1776,,43,435,,,,,,,,5,,,,,,,,,7,,02,,43,0525,,108143,*,,891242,97,,1978
78IN03349,1977431777,77,1,T1777,,43,435,,,3,,,,,5,,,,,,,125,140,3,,02,,43,0814,,108143,Y,212,891242,93,,1978
78IN03350,1977431779,77,1,T1779,,40,402,,,3,,,,,5,,,,,,,96,123,3,,02,,43,1113,,026843,Y,198,763342,93,,1978
78IN03351,1977431780,77,1,T1780,,40,402,,,2,,,,,5,,,291,,,,134,152,2,,02,,43,0921,,026843,Y,245,763342,92,,1978
78IN03352,1977431785,77,2,T1785,,41,413,,,,,,,,3,20,,413,,,,111,145,,,02,,43,,,076543,5,,893842,,,1978
78IN03353,1977431787,77,2,T1787,,41,413,,,,,,,,5,20,,414,,,,119,152,,,02,,43,,,076543,5,,639742,,,1978
78IN03354,1977431788,77,1,T1788,,41,413,,,1,,,,,5,,,,,,,156,181,,,02,,43,,,076543,Y,273,639742,,,1978
78IN03355,1977431790,77,1,T1790,,42,892,,,3,,,,,5,,,,,,,115,134,3,,02,,43,1113,,030943,Y,219,567842,93,,1978
78IN03356,1977431791,77,2,T1791,,43,434,,,,,,,,3,20,,431,,,,99,123,,,02,,43,,,123343,5,,638942,,,1978
78IN03357,1977431797,77,1,T1797,,40,403,,,2,,,,,5,,,316,,,,142,160,2,,02,,43,0921,,009243,Y,248,978042,92,,1978
78IN03358,1977431798,77,2,T1798,,40,403,,,,,,,,5,20,,401,,,,106,146,,,02,,43,,,009243,5,,978042,,,1978
78IN03359,1977431800,77,2,T1800,,42,812,,,2,,,,,3,,,046,,,,92,122,2,,02,,43,0921,,071243,5,,463842,92,,1978
78IN03360,1977431806,77,1,T1806,,40,403,,,3,,,,,3,,,,,,,125,152,3,,02,,43,1113,,009243,Y,212,947742,93,,1978
78IN03361,1977431810,77,1,T1810,,42,862,,,3,,,,,3,,,,,,,119,139,3,,02,,43,0814,,035443,Y,212,779142,93,,1978
78IN03362,1977431815,77,2,T1815,,43,434,,,,,,,,5,,,,,,,,,7,,02,,43,0525,,123343,*,,496742,97,,1978
78IN03363,1977431819,77,1,T1819,,42,842,,,3,,,,,3,,,,,,,98,119,3,,02,,43,1113,,070243,Y,193,913742,93,,1978
78IN03364,1977431821,77,1,T1821,,42,832,,,1,,,,,1,,,,,,,140,152,,,02,,43,,,041343,Y,242,962042,,,1978
78IN03365,1977431823,77,2,T1823,,40,403,,,,,,,,3,20,,403,,,,116,145,,,02,,43,,,009243,5,,769142,,,1978
78IN03366,1977431826,77,2,T1826,,42,802,,,,,,,,3,20,,952,,, 2,91,92,,,02,,43,,,046143,3,,454342,,,1978
78IN03367,1977431828,77,2,T1828,,40,401,,,,,,,,3,20,,402,,,,129,158,,,02,,43,,,009943,5,,933842,,,1978
78IN03368,1977431831,77,2,T1831,,41,412,,,2,,,,,5,,,046,,,,99,128,2,,02,,43,0921,,103743,5,,736542,92,,1978
78IN03369,1977431834,77,1,T1834,,43,432,,,2,,,,,3,,,316,,,,145,164,2,,02,,43,0921,,086143,Y,254,038943,92,,1978
78IN03370,1977431835,77,2,T1835,,42,942,,,,,,,,1,20,,802,,,,96,129,,,02,,43,,,004743,5,,073143,,,1978
78IN03371,1977431836,77,1,T1836,,42,882,,,1,,,,,1,,,,,,,106,124,,,02,,43,,,012643,Y,200,677742,,,1978
78IN03372,1977431837,77,2,T1837,,41,413,,,,,,,,3,20,,413,,,,94,130,,,02,,43,,,076543,5,,912442,,,1978
78IN03373,1977431839,77,2,T1839,,41,414,,,,,,,,5,20,,412,,,,91,125,,,02,,43,,,104443,5,,678342,,,1978
78IN03374,1977431840,77,2,T1840,,41,414,,,,,,,,5,20,,413,,,,91,121,,,02,,43,,,104443,5,,678342,,,1978
78IN03375,1977431841,77,1,T1841,,42,902,,,3,,,,,1,,,,,,,119,131,3,,02,,43,1113,,062443,Y,212,982542,93,,1978
78IN03376,1977431842,77,2,T1842,,40,401,,,2,,,,,5,,,042,,,,93,127,2,,02,,43,0921,,009943,5,,650542,92,,1978
78IN03377,1977431846,77,2,T1846,,41,414,,,2,,,,,3,,,043,,,,97,127,2,,02,,43,0921,,104443,5,,790142,92,,1978
78IN03378,1977431848,77,1,T1848,,42,952,,,1,,,,,5,,,,,,,97,121,,,02,,43,,,073043,Y,204,949842,,,1978
78IN03379,1977431849,77,2,T1849,,42,952,,,2,,,,,5,,,047,,, 1,87,120,2,,02,,43,0921,,073043,5,,949842,92,,1978
78IN03380,1977431852,77,2,T1852,,41,414,,,,,,,,1,20,,411,,,,100,129,,,02,,43,,,104443,5,,036343,,,1978
78IN03381,1977431853,77,2,T1853,,43,433,,,,,,,,5,20,,432,,,,92,123,,,02,,43,,,146643,5,,991942,,,1978
78IN03382,1977431855,77,1,T1855,,42,942,,,3,,,,,5,,,,,,,85,106,3,,02,,43,1113,,004743,Y,174,899142,93,,1978
78IN03383,1977431856,77,2,T1856,,42,942,,,,,,,,5,20,,812,,,,80,112,,,02,,43,,,004743,5,,899142,,,1978
78IN03384,1977431857,77,2,T1857,,43,433,,,,,,,,3,20,,433,,,,96,122,,,02,,43,,,146643,5,,681542,,,1978
78IN03385,1977431859,77,2,T1859,,43,434,,,2,,,,,5,,,048,,,,87,113,2,,02,,43,0921,,123343,5,,005843,92,,1978
78IN03386,1977431860,77,2,T1860,,43,434,,,,,,,,5,20,,435,,,,91,121,,,02,,43,,,123343,5,,005843,,,1978
78IN03387,1977431861,77,1,T1861,,42,812,,,3,,,,,5,,,,,,,91,111,3,,02,,43,1113,,071243,Y,203,955742,93,,1978
78IN03388,1977431862,77,2,T1862,,42,812,,,,,,,,5,20,,822,,,,85,109,,,02,,43,,,071243,5,,955742,,,1978
78IN03389,1977431864,77,2,T1864,,41,412,,,,,,,,3,20,,414,,,,91,127,,,02,,43,,,103743,5,,757642,,,1978
78IN03390,1977431865,77,2,T1865,,41,412,,,2,,,,,5,,,048,,,,88,114,2,,02,,43,0921,,103743,5,,757642,92,,1978
78IN03391,1977431866,77,1,T1866,,42,812,,,1,,,,,3,,,,,,,80,103,,,02,,43,,,071243,Y,199,047943,,,1978
78IN03392,1977431868,77,1,T1868,,42,882,,,,,,,,3,,,,,,,,,7,,02,,43,0525,,012643,*,,026043,97,,1978
78IN03393,1977431871,77,2,T1871,,43,431,,,,,,,,3,20,,434,,,,100,125,,,02,,43,,,099443,5,,932642,,,1978
78IN03394,1977431872,77,1,T1872,,43,431,,,2,,,,,3,,,317,,,,131,149,2,,02,,43,0921,,099443,Y,245,932642,92,,1978
78IN03395,1977431873,77,1,T1873,,41,414,,,3,,,,,3,,,,,,,122,142,3,,02,,43,1113,,104443,Y,216,777742,93,,1978
78IN03396,1977431875,77,1,T1875,,42,862,,,1,,,,,5,,,,,,,121,137,,,02,,43,,,035443,Y,233,926442,,,1978
78IN03397,1977431877,77,2,T1877,,43,434,,,,,,,,1,20,,431,,,,116,153,,,02,,43,,,123343,5,,912542,,,1978
78IN03398,1977431878,77,2,T1878,,42,862,,,,,,,,5,20,,832,,,,93,123,,,02,,43,,,035443,5,,663742,,,1978
78IN03399,1977431879,77,2,T1879,,42,862,,,,,,,,5,20,,842,,,,88,121,,,02,,43,,,035443,5,,663742,,,1978
78IN03400,1977431881,77,1,T1881,,40,401,,,2,,,,,5,,,317,,,,121,143,2,,02,,43,0921,,009943,Y,229,488842,92,,1978
78IN03401,1977431882,77,2,T1882,,43,433,,,,,,,,5,20,,432,,,,95,129,,,02,,43,,,146643,5,,911642,,,1978
78IN03402,1977431883,77,1,T1883,,43,433,,,3,,,,,5,,,,,,,123,139,3,,02,,43,1113,,146643,Y,240,911642,93,,1978
78IN03403,1977431885,77,2,T1885,,41,413,,,2,,,,,5,,,045,,,,96,133,2,,02,,43,0921,,076543,5,,967242,92,,1978
78IN03404,1977431888,77,2,T1888,,42,912,,,,,,,,5,,,,,,,96,,7,,02,,43,0914,,005743,5,,731442,97,,1978
78IN03405,1977431894,77,2,T1894,,42,822,,,2,,,,,3,,,047,,,,91,121,2,,02,,43,0921,,024443,5,,755342,92,,1978
78IN03406,1977431897,77,2,T1897,,42,912,,,,,,,,1,20,,852,,,,99,126,,,02,,43,,,005743,5,,986442,,,1978
78IN03407,1977431898,77,2,T1898,,40,404,,,2,,,,,5,,,045,,,,99,136,2,,02,,43,0921,,059343,5,,667342,92,,1978
78IN03408,1977431899,77,2,T1899,,40,404,,,,,,,,5,20,,401,,,,98,134,,,02,,43,,,059343,5,,667342,,,1978
78IN03409,1977431900,77,1,T1900,,42,802,,,1,,,,,5,,,,,,,117,135,,,02,,43,,,046143,Y,227,950542,,,1978
78IN03410,1977431901,77,2,T1901,,42,802,,,,,,,,5,20,,862,,,,85,114,,,02,,43,,,046143,5,,950542,,,1978
78IN03411,1977431902,77,2,T1902,,42,802,,,2,,,,,1,,,042,,,,107,130,2,,02,,43,0921,,046143,5,,047043,92,,1978
78IN03412,1977431903,77,2,T1903,,40,403,,,2,,,,,1,,,041,,,,96,124,2,,02,,43,0921,,009243,5,,486242,92,,1978
78IN03413,1977431904,77,2,T1904,,43,433,,,2,,,,,5,,,045,,,,85,139,2,,02,,43,0921,,146643,5,,766342,92,,1978
78IN03414,1977431905,77,1,T1905,,43,433,,,2,,,,,5,,,320,,,,131,152,2,,02,,43,0921,,146643,Y,238,766342,92,,1978
78IN03415,1977431906,77,1,T1906,,43,432,,,3,,,,,1,,,,,,,139,153,3,,02,,43,1113,,086143,Y,240,942642,93,,1978
78IN03416,1977431907,77,2,T1907,,40,403,,,,,,,,5,20,,404,,,,102,132,,,02,,43,,,009243,5,,668342,,,1978
78IN03417,1977431914,77,1,T1914,,43,434,,,3,,,,,3,,,,,,,117,129,3,,02,,43,1113,,123343,Y,216,981142,93,,1978
78IN03418,1977431915,77,1,T1915,,41,412,,,2,,,,,1,,,316,,,,141,166,2,,02,,43,0921,,103743,Y,256,039043,92,,1978
78IN03419,1977431919,77,2,T1919,,43,431,,,,,,,,5,20,,434,,,,106,142,,,02,,43,,,099443,5,,787142,,,1978
78IN03420,1977431920,77,1,T1920,,43,431,,,3,,,,,5,,,,,,,114,135,3,,02,,43,0814,,099443,Y,229,787142,93,,1978
78IN03421,1977431921,77,1,T1921,,42,832,,,1,,,,,5,,,,,,,118,143,,,02,,43,,,041343,Y,225,472042,,,1978
78IN03422,1977431922,77,2,T1922,,42,832,,,,,,,,5,20,,872,,,,101,127,,,02,,43,,,041343,5,,472042,,,1978
78IN03423,1977431924,77,2,T1924,,40,401,,,,,,,,1,20,,402,,,,124,147,,,02,,43,,,009943,5,,786042,,,1978
78IN03424,1977431929,77,1,T1929,,42,932,,,1,,,,,8,,,,,,,100,130,,,02,,43,,,054143,Y,210,736742,,,1978
78IN03425,1977431933,77,1,T1933,,43,432,,,2,,,,,3,,,316,,,,131,156,2,,02,,43,0921,,086143,Y,241,752142,92,,1978
78IN03426,1977431934,77,2,T1934,,42,812,,,,,,,,5,20,,882,,,,91,128,,,02,,43,,,071243,5,,910342,,,1978
78IN03427,1977431937,77,2,T1937,,42,932,,,2,,,,,3,,,046,,,,97,125,2,,02,,43,0921,,054143,5,,834942,92,,1978
78IN03428,1977431943,77,1,T1943,,41,411,,,,,,,,5,,,,,,,136,,7,,02,,43,0725,,111143,Y,251,374342,97,,1978
78IN03429,1977431946,77,2,T1946,,41,411,,,,,,,,5,20,,412,,,,97,126,,,02,,43,,,111143,5,,037843,,,1978
78IN03430,1977431947,77,2,T1947,,43,433,,,,,,,,3,20,,433,,,,95,123,,,02,,43,,,146643,5,,019043,,,1978
78IN03431,1977431948,77,2,T1948,,41,411,,,,,,,,5,20,,414,,,,99,143,,,02,,43,,,111143,5,,003043,,,1978
78IN03432,1977431949,77,2,T1949,,41,411,,,2,,,,,5,,,047,,,,91,122,2,,02,,43,0921,,111143,5,,003043,92,,1978
78IN03433,1977431952,77,1,T1952,,41,412,,,2,,,,,3,,,321,,,,119,140,2,,02,,43,0921,,103743,Y,224,685942,92,,1978
78IN03434,1977431954,77,2,T1954,,40,404,,,2,,,,,8,,,041,,,,94,127,2,,02,,43,0921,,059343,5,,363442,92,,1978
78IN03435,1977431955,77,2,T1955,,40,404,,,,,,,,7,20,,705,,,,101,142,,,02,,43,,,059343,5,,363442,,,1978
78IN03436,1977431956,77,2,T1956,,42,922,,,,,,,,1,20,,892,,,,96,129,,,02,,43,,,024843,5,,824942,,,1978
78IN03437,1977431957,77,1,T1957,,43,432,,,3,,,,,3,,,,,,,99,114,3,,02,,43,1113,,086143,Y,205,971142,93,,1978
78IN03438,1977431958,77,1,T1958,,43,434,,,2,,,,,3,,,317,,,,124,139,2,,02,,43,0921,,123343,Y,230,954042,92,,1978
78IN03439,1977431959,77,2,T1959,,40,404,,,,,,,,3,20,,404,,,,123,159,,,02,,43,,,059343,5,,045143,,,1978
78IN03440,1977431960,77,2,T1960,,41,413,,,,,,,,1,20,,413,,,,111,140,,,02,,43,,,076543,5,,477342,,,1978
78IN03441,1977431962,77,1,T1962,,42,822,,,1,,,,,1,,,,,,,121,142,,,02,,43,,,024443,Y,233,012943,,,1978
78IN03442,1977431964,77,2,T1964,,42,842,,,,,,,,3,20,,902,,,,100,120,,,02,,43,,,070243,5,,487142,,,1978
78IN03443,1977431968,77,1,T1968,,41,414,,,2,,,,,3,,,318,,,,137,152,2,,02,,43,0921,,104443,Y,234,849442,92,,1978
78IN03444,1977431969,77,2,T1969,,42,822,,,,,,,,1,20,,706,,,,96,120,,,02,,43,,,024443,5,,471942,,,1978
78IN03445,1977431973,77,2,T1973,,42,942,,,,,,,,1,20,,912,,,,80,115,,,02,,43,,,004743,5,,043643,,,1978
78IN03446,1977431975,77,2,T1975,,40,404,,,,,,,,5,20,,403,,,,105,140,,,02,,43,,,059343,5,,976042,,,1978
78IN03447,1977431976,77,2,T1976,,43,432,,,,,,,,1,20,,435,,,,100,139,,,02,,43,,,086143,5,,030643,,,1978
78IN03448,1977431977,77,1,T1977,,41,411,,,2,,,,,5,,,,,,,126,144,3,,02,,43,1113,,111143,Y,233,700242,93,,1978
78IN03449,1977431978,77,2,T1978,,41,411,,,,,,,,5,20,,411,,,,122,153,,,02,,43,,,111143,5,,700242,,,1978
78IN03450,1977431979,77,2,T1979,,40,404,,,,,,,,3,20,,401,,,,105,145,,,02,,43,,,059343,5,,952542,,,1978
78IN03451,1977431980,77,1,T1980,,41,412,,,1,,,,,5,,,,,,,141,166,,,02,,43,,,103743,Y,260,858642,,,1978
78IN03452,1977431982,77,2,T1982,,42,872,,,,,,,,5,20,,922,,,,86,119,,,02,,43,,,065343,5,,495642,,,1978
78IN03453,1977431983,77,1,T1983,,42,872,,,1,,,,,5,,,,,,,89,106,,,02,,43,,,065343,Y,174,495642,,,1978
78IN03454,1977431984,77,1,T1984,,43,431,,,2,,,,,1,,,316,,,,144,159,2,,02,,43,0921,,099443,Y,244,487842,92,,1978
78IN03455,1977431985,77,2,T1985,,41,411,,,,,,,,1,20,,707,,,,116,150,,,02,,43,,,111143,5,,956042,,,1978
78IN03456,1977431986,77,2,T1986,,42,942,,,2,,,,,1,,,043,,,,101,126,2,,02,,43,0921,,004743,5,,947242,92,,1978
78IN03457,1977431987,77,2,T1987,,43,434,,,,,,,,5,20,,431,,,,116,144,6,,02,,43,1231,,123343,5,,385342,40,,1978
78IN03458,1977431990,77,2,T1990,,42,952,,,,,,,,5,20,,932,,,,99,137,,,02,,43,,,073043,5,,839342,,,1978
78IN03459,1977431992,77,1,T1992,,43,433,,,3,,,,,7,,,,,,,141,154,3,,02,,43,1113,,146643,Y,239,730542,93,,1978
78IN03460,1977431994,77,1,T1994,,41,412,,,2,,,,,5,,,318,,,,116,141,2,,02,,43,0921,,103743,Y,228,993942,92,,1978
78IN03461,1977431997,77,1,T1997,,43,432,,,3,,,,,3,,,,,,,101,124,3,,02,,43,1113,,086143,Y,203,820442,93,,1978
78IN03462,1977431998,77,2,T1998,,41,411,,,,,,,,5,20,,412,,,,132,159,,,02,,43,,,111143,5,,825542,,,1978
78IN03463,1977431999,77,2,T1999,,41,411,,,,,,,,5,20,,414,,,,111,144,,,02,,43,,,111143,5,,825542,,,1978
78IN03464,1977432001,77,1,T2001,,41,414,,,3,,,,,5,,,,,,,120,137,3,,02,,43,1113,,104443,Y,226,991642,93,,1978
78IN03465,1977432004,77,2,T2004,,40,401,,,,,,,,3,20,,402,,,,110,139,,,02,,43,,,009943,5,,844942,,,1978
78IN03466,1977432005,77,1,T2005,,42,862,,,3,,,,,5,,,,,,,110,133,3,,02,,43,1113,,035443,Y,206,493842,93,,1978
78IN03467,1977432007,77,2,T2007,,43,433,,,,,,,,5,,,,,,,,,6,,02,,43,0120,,146643,*,,636442,17,,1978
78IN03468,1977432008,77,2,T2008,,43,433,,,,,,,,5,20,,432,,,,106,135,,,02,,43,,,146643,5,,636442,,,1978
78IN03469,1977432009,77,2,T2009,,43,431,,,,,,,,5,20,,435,,,,89,130,,,02,,43,,,099443,5,,713642,,,1978
78IN03470,1977432010,77,2,T2010,,43,431,,,,,,,,5,20,,434,,,,115,139,,,02,,43,,,099443,5,,713642,,,1978
78IN03471,1977432014,77,2,T2014,,42,802,,,,,,,,3,20,,942,,,,87,116,,,02,,43,,,046143,5,,010743,,,1978
78IN03472,1977432015,77,2,T2015,,42,912,,,,,,,,5,,,,,,,87,,7,,02,,43,0914,,005743,5,,574742,97,,1978
78IN03473,1977432016,77,1,T2016,,42,912,,,1,,,,,5,,,,,,,71,85,,,02,,43,,,005743,Y,189,574742,,,1978
78IN03474,1977432017,77,1,T2017,,42,802,,,2,,,,,1,,,318,,,,130,146,2,,02,,43,0921,,046143,Y,237,752842,92,,1978
78IN03475,1977432018,77,1,T2018,,40,403,,,2,,,,,1,,,319,,,,120,141,2,,02,,43,0921,,009243,Y,227,060943,92,,1978
78IN03476,1977432020,77,2,T2020,,41,411,,,,,,,,3,20,,411,,,,100,138,,,02,,43,,,111143,5,,779342,,,1978
78IN03477,1977432022,77,2,T2022,,43,431,,,2,,,,,1,,,046,,,,92,126,2,,02,,43,0921,,099443,5,,863542,92,,1978
