UID,ID10,YR,SEX,ETAG,RMK,LINE,PEN,TRT1,SEA,PD,RGRP,ELG,ELGI,ELGC,TBR,ADAM,C2426,BPEN,C3034,BAG,SPRGWT,FALLWT,DISP,MISC,STM,LOT,BRD,DAYDIS,REG,SIRE,BAND,IDX,DAM,CAUSE,TRT2,YRREC
77IN04517,1973908505,73,2,V8505,,51,05,,,,,,,,2,4,,001,, 1,106,109,,,51,,90,,,001295,5,,370118,,,1977
77IN04518,1973908507,73,2,V8507,,52,01,,,,,,,,1,4,,442,, 4,139,140,,,52,,90,,,000895,1,,310642,,,1977
77IN04519,1973908518,73,2,V8518,,,08,,,,3,,,,3,4,,,,,,,5,,51,,90,0318,,001595,*,,343718,95,,1977
77IN04520,1973908521,73,2,V8521,,52,05,,,3,,,,,3,4,,,,12,110,100,,,52,,90,,,001295,2,,465342,,,1977
77IN04521,1973908530,73,2,V8530,,56,29,,,,,,,,3,4,,002,, 1,124,146,,,56,,90,,,800095,5,,190562,,,1977
77IN04522,1973908536,73,2,V8536,,55,23,,,,,,,,3,4,,,,,120,,7,,55,,90,0916,,006695,4,,638642,97,,1977
77IN04523,1973908539,73,2,V8539,,56,28,,,,,,,,3,4,,001,, 2,149,162,,,56,,90,,,008495,2,,306962,,,1977
77IN04524,1973908540,73,2,V8540,,54,15,,,3,,,,,3,4,,,,11,127,145,,,54,,90,,,004595,1,,639511,,,1977
77IN04525,1973908541,73,2,V8541,,55,22,,,,,,,,2,4,,450,, 1,144,154,,,55,,90,,,006595,1,,156342,,,1977
77IN04526,1973908542,73,2,V8542,,55,22,,,,,,,,2,4,,001,, 2,166,172,,,55,,90,,,006595,1,,156342,,,1977
77IN04527,1973908547,73,2,V8547,,55,17,,,,,,,,1,4,,451,, 3,181,167,,,55,,90,,,006095,3,,158842,,,1977
77IN04528,1973908550,73,2,V8550,,56,27,,,,,,,,1,4,,002,, 2,157,151,,,56,,90,,,008395,1,,124462,,,1977
77IN04529,1973908551,73,2,V8551,,52,07,,,,,,,,2,4,,001,, 3,138,147,,,52,,90,,,001495,1,,480842,,,1977
77IN04530,1973908558,73,2,V8558,,54,13,,,,,,,,2,4,,002,, 4,137,151,,,54,,90,,,004395,1,,333718,,,1977
77IN04531,1973908562,73,2,V8562,,51,06,,,3,,,,,2,4,,,,12,157,148,,,51,,90,,,001395,2,,479818,,,1977
77IN04532,1973908563,73,2,V8563,,53,03,,,,,,,,1,4,,602,, 2,158,172,,,53,,90,,,001095,1,,143262,,,1977
77IN04533,1973908564,73,2,V8564,,52,09,,,,,,,,2,4,,443,, 1,149,150,,,52,,90,,,001695,1,,406842,,,1977
77IN04534,1973908565,73,2,V8565,,,09,,,,3,,,,2,4,,,,,176,,3,,52,,90,0620,,001695,K,,406842,93,,1977
77IN04535,1973908574,73,2,V8574,,53,08,,,,,,,,2,4,,001,, 3,124,122,,,53,,90,,,001595,1,,916361,,,1977
77IN04536,1973908575,73,2,V8575,,53,08,,,,,,,,2,4,,603,, 3,127,131,,,53,,90,,,001595,1,,916361,,,1977
77IN04537,1973908576,73,2,V8576,,52,04,,,,,,,,1,4,,002,, 2,120,125,,,52,,90,,,001195,2,,137042,,,1977
77IN04538,1973908588,73,2,V8588,,52,01,,,,,,,,3,4,,444,, 2,124,121,,,52,,90,,,000895,1,,329342,,,1977
77IN04539,1973908589,73,2,V8589,,52,01,,,,,,,,3,4,,001,, 2,106,110,,,52,,90,,,000895,2,,329342,,,1977
77IN04540,1973908593,73,2,V8593,,53,05,,,,,,,,1,4,,002,, 3,131,140,,,53,,90,,,001295,1,,197262,,,1977
77IN04541,1973908595,73,2,V8595,,54,16,,,,,,,,2,4,,001,, 2,135,137,,,54,,90,,,004695,1,,370618,,,1977
77IN04542,1973908598,73,2,V8598,,54,10,,,2,,,,,2,4,,014,, 2,140,154,2,,54,,90,0922,,004095,5,,510718,92,,1977
77IN04543,1973908600,73,2,V8600,,55,17,,,,,,,,3,4,,002,, 3,127,144,,,55,,90,,,006095,2,,610842,,,1977
77IN04544,1973908604,73,2,V8604,,54,16,,,,,,,,1,4,,002,, 3,123,132,,,54,,90,,,004695,1,,586618,,,1977
77IN04545,1973908606,73,2,V8606,,55,19,,,,,,,,2,4,,452,, 2,124,139,,,55,,90,,,006295,1,,626842,,,1977
77IN04546,1973908607,73,2,V8607,,55,19,,,,,,,,2,4,,001,, 2,130,135,,,55,,90,,,006295,1,,626842,,,1977
77IN04547,1973908608,73,2,V8608,,54,10,,,2,,,,,3,4,,015,, 2,147,152,2,,54,,90,0922,,004095,1,,826314,92,,1977
77IN04548,1973908609,73,2,V8609,,56,29,,,,,,,,1,4,,001,, 2,124,141,,,56,,90,,,800095,2,,948161,,,1977
77IN04549,1973908610,73,2,V8610,,55,23,,,,,,,,1,4,,453,, 3,135,151,,,55,,90,,,006695,2,,271042,,,1977
77IN04550,1973908612,73,2,V8612,,53,01,,,,,,,,1,4,,,,,,,6,,53,,90,0115,,000895,*,,953061,10,,1977
77IN04551,1973908613,73,2,V8613,,52,09,,,,,,,,2,4,,445,, 2,127,134,,,52,,90,,,001695,1,,240642,,,1977
77IN04552,1973908616,73,2,V8616,,54,11,,,,,,,,2,4,,001,, 3,117,129,,,54,,90,,,004195,1,,588518,,,1977
77IN04553,1973908617,73,2,V8617,,55,20,,,,,,,,3,4,,002,, 2,124,134,,,55,,90,,,006395,1,,686142,,,1977
77IN04554,1973908619,73,2,V8619,,53,01,,,,,,,,1,4,,604,, 3,168,170,,,53,,90,,,000895,1,,158162,,,1977
77IN04555,1973908621,73,2,V8621,,54,11,,,,,,,,1,4,,002,, 2,159,168,,,54,,90,,,004195,1,,903914,,,1977
77IN04556,1973908622,73,2,V8622,,52,04,,,,,,,,1,4,,002,, 3,123,133,,,52,,90,,,001195,1,,368442,,,1977
77IN04557,1973908624,73,2,V8624,,52,08,,,,,,,,2,4,,446,, 4,130,139,,,52,,90,,,001595,1,,284942,,,1977
77IN04558,1973908627,73,2,V8627,,56,27,,,,,,,,1,4,,002,, 2,136,124,,,56,,90,,,008395,1,,018962,,,1977
77IN04559,1973908628,73,2,V8628,,54,14,,,2,,,,,2,4,,014,, 3,163,166,2,,54,,90,0922,,004495,1,,923414,92,,1977
77IN04560,1973908630,73,2,V8630,,51,05,,,,,,,,2,4,,142,, 4,157,153,,,51,,90,,,001295,1,,361818,,,1977
77IN04561,1973908632,73,2,V8632,,55,22,,,,,,,,2,4,,,, 1,104,105,7,,55,,90,1027,,006595,5,,150442,97,,1977
77IN04562,1973908641,73,2,V8641,,54,15,,,,,,,,2,4,,001,, 2,116,120,,,54,,90,,,004595,1,,840814,,,1977
77IN04563,1973908647,73,2,V8647,,55,18,,,,,,,,3,4,,001,, 3,121,136,,,55,,90,,,006195,2,,154942,,,1977
77IN04564,1973908651,73,2,V8651,,56,28,,,,,,,,2,4,,001,, 2,132,143,,,56,,90,,,008495,1,,138062,,,1977
77IN04565,1973908652,73,2,V8652,,53,09,,,3,,,,,1,4,,,,12,151,154,,,53,,90,,,001695,1,,217362,,,1977
77IN04566,1973908653,73,2,V8653,,51,08,,,,,,,,1,4,,002,, 3,157,150,,,51,,90,,,001595,2,,520818,,,1977
77IN04567,1973908661,73,2,V8661,,55,22,,,,,,,,3,4,,,, 2,121,139,6,,55,,90,1108,,006595,1,,553242,15,,1977
77IN04568,1973908665,73,2,V8665,,56,28,,,,,,,,3,4,,002,, 2,168,159,,,56,,90,,,008495,1,,097362,,,1977
77IN04569,1973908672,73,2,V8672,,54,13,,,,,,,,1,4,,002,, 3,115,121,,,54,,90,,,004395,1,,487818,,,1977
77IN04570,1973908674,73,2,V8674,,51,06,,,,,,,,1,4,,143,, 3,135,153,,,51,,90,,,001395,1,,544618,,,1977
77IN04571,1973908680,73,2,V8680,,53,03,,,,,,,,1,4,,,,,,,7,,53,,90,0601,,001095,*,,110462,97,,1977
77IN04572,1973908681,73,2,V8681,,51,08,,,,,,,,1,4,,001,, 4,157,159,,,51,,90,,,001595,1,,911014,,,1977
77IN04573,1973908683,73,2,V8683,,54,11,,,,,,,,2,4,,,,,,,6,,54,,90,0503,,004195,*,,432118,01,,1977
77IN04574,1973908685,73,2,V8685,,52,08,,,,,,,,1,4,,001,, 3,146,140,,,52,,90,,,001595,1,,644242,,,1977
77IN04575,1973908686,73,2,V8686,,53,07,,,,,,,,2,4,,001,, 3,117,130,,,53,,90,,,001495,1,,839061,,,1977
77IN04576,1973908687,73,2,V8687,,53,07,,,,,,,,2,4,,611,, 3,142,150,,,53,,90,,,001495,1,,839061,,,1977
77IN04577,1973908693,73,2,V8693,,55,17,,,,,,,,1,4,,002,, 3,140,138,,,55,,90,,,006095,1,,252142,,,1977
77IN04578,1973908697,73,2,V8697,,54,14,,,2,,,,,1,4,,016,, 1,124,132,2,,54,,90,0922,,004495,1,,480718,92,,1977
77IN04579,1973908703,73,2,V8703,,53,08,,,,,,,,2,4,,002,, 3,144,154,,,53,,90,,,001595,1,,887361,,,1977
77IN04580,1973908705,73,2,V8705,,54,15,,,,,,,,2,4,,001,, 3,122,134,,,54,,90,,,004595,5,,448718,,,1977
77IN04581,1973908709,73,2,V8709,,55,22,,,,,,,,1,4,,450,, 2,141,153,,,55,,90,,,006595,1,,239942,,,1977
77IN04582,1973908712,73,2,V8712,,56,29,,,,,,,,1,4,,001,, 2,138,153,,,56,,90,,,800095,1,,275162,,,1977
77IN04583,1973908713,73,2,V8713,,55,22,,,,,,,,2,4,,001,, 2,124,135,,,55,,90,,,006595,2,,663942,,,1977
77IN04584,1973908714,73,2,V8714,,55,22,,,,,,,,2,4,,451,, 2,130,139,,,55,,90,,,006595,1,,663942,,,1977
77IN04585,1973908716,73,2,V8716,,53,08,,,,,,,,1,4,,612,, 3,137,144,,,53,,90,,,001595,1,,148662,,,1977
77IN04586,1973908717,73,2,V8717,,51,09,,,,,,,,3,4,,144,, 1,151,165,,,51,,90,,,001695,1,,934714,,,1977
77IN04587,1973908718,73,2,V8718,,51,09,,,,,,,,3,4,,002,, 3,114,134,,,51,,90,,,001695,2,,934714,,,1977
77IN04588,1973908719,73,2,V8719,,55,22,,,,,,,,2,4,,002,, 9,141,153,,,55,,90,,,006595,3,,320942,,,1977
77IN04589,1973908720,73,2,V8720,,55,22,,,,,,,,2,4,,452,, 9,132,151,,,55,,90,,,006595,1,,320942,,,1977
77IN04590,1973908723,73,2,V8723,,54,13,,,,,,,,2,4,,002,, 3,156,150,,,54,,90,,,004395,2,,385118,,,1977
77IN04591,1973908729,73,2,V8729,,52,07,,,,,,,,1,4,,441,, 2,147,141,,,52,,90,,,001495,1,,219542,,,1977
77IN04592,1973908730,73,2,V8730,,53,09,,,,,,,,1,4,,001,, 3,141,156,,,53,,90,,,001695,2,,155162,,,1977
77IN04593,1973908731,73,2,V8731,,53,09,,,,,,,,2,4,,613,, 1,113,120,,,53,,90,,,001695,5,,124762,,,1977
77IN04594,1973908733,73,2,V8733,,54,13,,,2,,,,,1,4,,014,, 2,186,167,2,,54,,90,0922,,004395,1,,873814,92,,1977
77IN04595,1973908734,73,2,V8734,,51,01,,,3,,,,,2,4,,,,11,172,167,,,51,,90,,,000895,1,,341118,,,1977
77IN04596,1973908736,73,2,V8736,,56,27,,,,,,,,1,4,,002,, 2,150,160,,,56,,90,,,008395,1,,174462,,,1977
77IN04597,1973908746,73,2,V8746,,,30,,,,3,,,,2,4,,,,,156,,3,,56,,90,0630,,800795,4,,836661,93,,1977
77IN04598,1973908747,73,2,V8747,,53,04,,,,,,,,1,4,,002,, 3,137,147,,,53,,90,,,001195,1,,135262,,,1977
77IN04599,1973908748,73,2,V8748,,51,05,,,,,,,,2,4,,145,, 3,131,122,,,51,,90,,,001295,1,,490718,,,1977
77IN04600,1973908765,73,2,V8765,,52,05,,,,,,,,1,4,,002,, 2,164,163,,,52,,90,,,001295,1,,610042,,,1977
77IN04601,1973908779,73,2,V8779,,54,11,,,,,,,,2,4,,001,, 3,130,137,,,54,,90,,,004195,2,,952314,,,1977
77IN04602,1973908780,73,2,V8780,,54,11,,,,,,,,2,4,,002,, 3,134,141,,,54,,90,,,004195,2,,952314,,,1977
77IN04603,1973908784,73,2,V8784,,56,29,,,,,,,,1,4,,001,, 2,148,150,,,56,,90,,,800095,1,,052162,,,1977
77IN04604,1973908785,73,2,V8785,,53,03,,,,,,,,2,4,,614,, 3,146,166,,,53,,90,,,001095,1,,775961,,,1977
77IN04605,1973908786,73,2,V8786,,53,03,,,,,,,,2,4,,001,, 3,163,170,,,53,,90,,,001095,1,,775961,,,1977
77IN04606,1973908787,73,2,V8787,,55,23,,,,,,,,2,4,,001,, 2,109,126,,,55,,90,,,006695,2,,440442,,,1977
77IN04607,1973908791,73,2,V8791,,53,08,,,,,,,,2,4,,631,, 3,119,130,,,53,,90,,,001595,2,,081262,,,1977
77IN04608,1973908795,73,2,V8795,,55,22,,,,,,,,1,4,,453,, 2,157,161,,,55,,90,,,006595,1,,313042,,,1977
77IN04609,1973908813,73,2,V8813,,52,02,,,,,,,,1,4,,442,, 3,171,166,,,52,,90,,,000995,1,,555942,,,1977
77IN04610,1973908818,73,2,V8818,,55,22,,,,,,,,1,4,,002,, 2,136,153,,,55,,90,,,006595,2,,625042,,,1977
77IN04611,1973908821,73,2,V8821,,53,05,,,,,,,,1,4,,,,,,,7,,53,,90,0601,,001295,*,,953161,97,,1977
77IN04612,1973908823,73,2,V8823,,,11,,,,3,,,,3,4,,,,,129,,6,,54,,90,0606,,004195,K,,474818,01,,1977
77IN04613,1973908826,73,2,V8826,,55,18,,,,,,,,1,4,,454,, 3,141,135,,,55,,90,,,006195,1,,134242,,,1977
77IN04614,1973908828,73,2,V8828,,55,18,,,,,,,,2,4,,001,, 1,139,154,,,55,,90,,,006195,2,,441742,,,1977
77IN04615,1973908831,73,2,V8831,,52,05,,,,,,,,2,4,,001,, 3,157,169,,,52,,90,,,001295,1,,380942,,,1977
77IN04616,1973908834,73,2,V8834,,53,03,,,,,,,,2,4,,002,, 4,143,150,,,53,,90,,,001095,1,,894261,,,1977
77IN04617,1973908841,73,2,V8841,,52,03,,,,,,,,1,4,,443,, 2,148,150,,,52,,90,,,001095,1,,583442,,,1977
77IN04618,1973908842,73,2,V8842,,52,03,,,,,,,,1,4,,002,, 2,180,182,,,52,,90,,,001095,1,,547742,,,1977
77IN04619,1973908844,73,2,V8844,,52,04,,,,,,,,1,4,,444,, 2,133,145,,,52,,90,,,001195,1,,678342,,,1977
77IN04620,1973908846,73,2,V8846,,52,01,,,,,,,,3,4,,,,,114,,7,,52,,90,0916,,000895,2,,167742,97,,1977
77IN04621,1973908848,73,2,V8848,,54,15,,,2,,,,,2,4,,016,, 3,136,132,2,,54,,90,0922,,004595,1,,399218,92,,1977
77IN04622,1973908854,73,2,V8854,,52,07,,,,,,,,2,4,,001,, 3,129,145,,,52,,90,,,001495,1,,417942,,,1977
77IN04623,1973908857,73,2,V8857,,52,04,,,,,,,,2,4,,445,, 4,129,135,,,52,,90,,,001195,1,,522342,,,1977
77IN04624,1973908858,73,2,V8858,,51,01,,,,,,,,2,4,,001,, 4,134,135,,,51,,90,,,000895,1,,963714,,,1977
77IN04625,1973908872,73,2,V8872,,54,12,,,,,,,,1,4,,001,, 2,151,157,,,54,,90,,,004295,1,,556318,,,1977
77IN04626,1973908874,73,2,V8874,,54,14,,,,,,,,2,4,,002,, 3,154,158,,,54,,90,,,004495,1,,337818,,,1977
77IN04627,1973908878,73,2,V8878,,53,02,,,,,,,,1,4,,632,, 3,147,152,,,53,,90,,,000995,3,,228962,,,1977
77IN04628,1973908880,73,2,V8880,,53,28,,,,3,,,,3,4,,,,,169,,3,,56,,90,0630,,008495,K,,124662,93,,1977
77IN04629,1973908881,73,2,V8881,,51,04,,,,,,,,2,4,,146,, 3,153,142,6,,51,,90,1120,,001195,1,,952014,17,,1977
77IN04630,1973908882,73,2,V8882,,51,04,,,,,,,,2,4,,002,, 1,127,140,,,51,,90,,,001195,5,,952014,,,1977
77IN04631,1973908883,73,2,V8883,,53,03,,,,,,,,1,4,,001,, 3,168,173,,,53,,90,,,001095,1,,025662,,,1977
77IN04632,1973908886,73,2,V8886,,56,27,,,,,,,,2,4,,002,, 2,132,136,,,56,,90,,,008395,2,,837461,,,1977
77IN04633,1973908892,73,2,V8892,,51,07,,,,,,,,2,4,,141,, 2,128,124,,,51,,90,,,001495,1,,838914,,,1977
77IN04634,1973908895,73,2,V8895,,52,02,,,,,,,,1,4,,,,,,,6,,52,,90,0424,,000995,*,,579042,01,,1977
77IN04635,1973908897,73,2,V8897,,56,28,,,,,,,,2,4,,001,, 2,156,170,,,56,,90,,,008495,2,,950261,,,1977
77IN04636,1973908898,73,2,V8898,,56,28,,,,,,,,2,4,,002,, 9,166,169,,,56,,90,,,008495,2,,950261,,,1977
77IN04637,1973908909,73,2,V8909,,56,24,,,,,,,,1,4,,001,, 2,129,142,,,56,,90,,,008095,1,,282062,,,1977
77IN04638,1973908915,73,2,V8915,,54,13,,,2,,,,,1,4,,014,, 3,152,150,2,,54,,90,0922,,004395,1,,975114,92,,1977
77IN04639,1973908916,73,2,V8916,,53,08,,,,,,,,3,4,,,,,,,6,,53,,90,0101,,001595,*,,939861,01,,1977
77IN04640,1973908918,73,2,V8918,,52,09,,,,,,,,1,4,,002,, 3,149,152,,,52,,90,,,001695,2,,184842,,,1977
77IN04641,1973908920,73,2,V8920,,54,13,,,,,,,,2,4,,001,, 2,101,123,,,54,,90,,,004395,2,,929314,,,1977
77IN04642,1973908925,73,2,V8925,,53,02,,,,,,,,3,4,,633,, 2,138,134,,,53,,90,,,000995,1,,108662,,,1977
77IN04643,1973908926,73,2,V8926,,53,02,,,,,,,,3,4,,002,, 3,127,134,,,53,,90,,,000995,2,,108662,,,1977
77IN04644,1973908928,73,2,V8928,,51,04,,,,,,,,2,4,,001,, 3,137,142,,,51,,90,,,001195,2,,369018,,,1977
77IN04645,1973908931,73,2,V8931,,52,01,,,,,,,,3,4,,446,, 2,123,123,,,52,,90,,,000895,2,,579142,,,1977
77IN04646,1973908938,73,2,V8938,,54,14,,,,,,,,3,4,,002,, 3,135,140,,,54,,90,,,004495,1,,442218,,,1977
77IN04647,1973908947,73,2,V8947,,,13,,,3,3,,,,3,4,,,,12,169,143,3,,54,,90,0926,,004395,K,,842814,93,,1977
77IN04648,1973908950,73,2,V8950,,53,04,,,,,,,,3,4,,634,, 2,153,154,,,53,,90,,,001195,1,,051162,,,1977
77IN04649,1973908954,73,2,V8954,,53,04,,,,,,,,1,4,,001,, 4,145,159,,,53,,90,,,001195,1,,829761,,,1977
77IN04650,1973908957,73,2,V8957,,52,02,,,,,,,,3,4,,001,, 3,124,134,,,52,,90,,,000995,1,,160542,,,1977
77IN04651,1973908963,73,2,V8963,,54,15,,,2,,,,,1,4,,016,, 3,123,137,2,,54,,90,0922,,004595,3,,369318,92,,1977
77IN04652,1973908964,73,2,V8964,,52,04,,,,,,,,2,4,,441,, 3,140,150,,,52,,90,,,001195,1,,084842,,,1977
77IN04653,1973908967,73,2,V8967,,53,05,,,,,,,,1,4,,601,, 3,126,139,,,53,,90,,,001295,1,,172962,,,1977
77IN04654,1973908969,73,2,V8969,,51,03,,,,,,,,2,4,,142,, 3,113,130,,,51,,90,,,001095,3,,445318,,,1977
77IN04655,1973908980,73,2,V8980,,55,18,,,,,,,,1,4,,455,, 3,138,142,,,55,,90,,,006195,1,,491842,,,1977
77IN04656,1973908981,73,2,V8981,,54,12,,,,,,,,1,4,,001,, 3,116,117,,,54,,90,,,004295,2,,499918,,,1977
77IN04657,1973908983,73,2,V8983,,56,27,,,,,,,,2,4,,002,, 2,123,128,,,56,,90,,,008395,1,,284662,,,1977
77IN04658,1973908987,73,2,V8987,,55,17,,,,,,,,2,4,,002,, 2,119,130,,,55,,90,,,006095,2,,259442,,,1977
77IN04659,1973908990,73,2,V8990,,52,08,,,,,,,,2,4,,,,,132,,6,,52,,90,0903,,001595,1,,158442,16,,1977
77IN04660,1973908993,73,2,V8993,,55,17,,,,,,,,2,4,,450,, 4,146,152,,,55,,90,,,006095,1,,320242,,,1977
77IN04661,1973908994,73,2,V8994,,55,17,,,,,,,,2,4,,001,, 2,145,147,,,55,,90,,,006095,2,,320242,,,1977
77IN04662,1973908995,73,2,V8995,,51,09,,,,,,,,1,4,,002,, 2,152,150,,,51,,90,,,001695,2,,583818,,,1977
77IN04663,1973909001,73,2,V9001,,55,20,,,,,,,,2,4,,451,, 3,141,150,,,55,,90,,,006395,1,,583742,,,1977
77IN04664,1973909004,73,2,V9004,,51,02,,,,,,,,1,4,,143,, 3,133,138,,,51,,90,,,000995,1,,568418,,,1977
77IN04665,1973909005,73,2,V9005,,56,27,,,,,,,,1,4,,001,, 1,131,129,,,56,,90,,,008395,5,,194662,,,1977
77IN04666,1973909006,73,2,V9006,,56,28,,,,,,,,2,4,,002,, 1,137,152,,,56,,90,,,008495,5,,826061,,,1977
77IN04667,1973909011,73,2,V9011,,51,04,,,,,,,,2,4,,,,,107,,6,,51,,90,0527,,001195,4,,492618,05,,1977
77IN04668,1973909017,73,2,V9017,,51,07,,,,,,,,2,4,,001,, 3,118,126,,,51,,90,,,001495,1,,348718,,,1977
77IN04669,1973909019,73,2,V9019,,52,05,,,,,,,,1,4,,002,, 4,146,156,,,52,,90,,,001295,1,,544242,,,1977
77IN04670,1973909020,73,2,V9020,,51,06,,,,,,,,2,4,,144,, 1,172,174,,,51,,90,,,001395,5,,417618,,,1977
77IN04671,1973909024,73,2,V9024,,52,04,,,,,,,,2,4,,442,, 4,141,142,,,52,,90,,,001195,1,,545742,,,1977
77IN04672,1973909031,73,2,V9031,,54,10,,,,,,,,2,4,,002,, 2,136,128,,,54,,90,,,004095,1,,569718,,,1977
77IN04673,1973909033,73,2,V9033,,51,06,,,,,,,,2,4,,002,, 1,131,141,,,51,,90,,,001395,5,,900814,,,1977
77IN04674,1973909035,73,2,V9035,,51,09,,,,,,,,2,4,,,,,149,,7,,51,,90,0916,,001695,1,,409418,97,,1977
77IN04675,1973909040,73,2,V9040,,51,07,,,,,,,,1,4,,145,, 5,123,127,,,51,,90,,,001495,1,,547018,,,1977
77IN04676,1973909047,73,2,V9047,,54,10,,,2,,,,,2,4,,015,, 2,129,152,2,,54,,90,0922,,004095,2,,398718,92,,1977
77IN04677,1973909048,73,2,V9048,,56,25,,,,,,,,1,4,,001,, 2,115,139,,,56,,90,,,008195,1,,111862,,,1977
77IN04678,1973909051,73,2,V9051,,52,02,,,,,,,,2,4,,001,, 3,130,143,,,52,,90,,,000995,1,,377542,,,1977
77IN04679,1973909055,73,2,V9055,,55,22,,,,,,,,1,4,,002,, 3,157,164,,,55,,90,,,006595,1,,346842,,,1977
77IN04680,1973909059,73,2,V9059,,54,11,,,,,,,,2,4,,001,, 2,132,136,,,54,,90,,,004195,1,,463418,,,1977
77IN04681,1973909064,73,2,V9064,,53,01,,,,,,,,1,4,,002,, 2,146,150,,,53,,90,,,000895,2,,184962,,,1977
77IN04682,1973909069,73,2,V9069,,55,22,,,,,,,,1,4,,452,, 2,128,130,,,55,,90,,,006595,2,,651842,,,1977
77IN04683,1973909072,73,2,V9072,,56,24,,,,,,,,1,4,,002,, 2,141,137,,,56,,90,,,008095,1,,107562,,,1977
77IN04684,1973909080,73,2,V9080,,53,09,,,,,,,,2,4,,602,, 2,172,165,,,53,,90,,,001695,2,,879761,,,1977
77IN04685,1973909081,73,2,V9081,,56,24,,,,,,,,1,4,,001,, 1,127,138,,,56,,90,,,008095,1,,256862,,,1977
77IN04686,1973909082,73,2,V9082,,53,08,,,,,,,,1,4,,001,, 2,149,156,,,53,,90,,,001595,1,,783861,,,1977
77IN04687,1973909090,73,2,V9090,,52,09,,,,,,,,3,4,,443,, 3,118,135,,,52,,90,,,001695,2,,566442,,,1977
77IN04688,1973909092,73,2,V9092,,55,20,,,,,,,,2,4,,001,, 3,134,140,,,55,,90,,,006395,1,,126342,,,1977
77IN04689,1973909096,73,2,V9096,,56,24,,,,,,,,3,4,,,,,,,7,,56,,90,0601,,008095,*,,935561,97,,1977
77IN04690,1973909099,73,2,V9099,,55,23,,,,,,,,2,4,,453,, 2,105,131,,,55,,90,,,006695,2,,073842,,,1977
77IN04691,1973909107,73,2,V9107,,55,17,,,,,,,,1,4,,002,, 3,166,165,,,55,,90,,,006095,1,,355642,,,1977
77IN04692,1973909109,73,2,V9109,,54,15,,,,,,,,1,4,,002,, 3,156,165,,,54,,90,,,004595,1,,341918,,,1977
77IN04693,1973909112,73,2,V9112,,55,17,,,,,,,,2,4,,454,, 3,115,123,,,55,,90,,,006095,2,,440542,,,1977
77IN04694,1973909114,73,2,V9114,,51,05,,,,,,,,2,4,,001,, 2,96,106,,,51,,90,,,001295,1,,837114,,,1977
77IN04695,1973909118,73,2,V9118,,51,03,,,,,,,,2,4,,146,, 3,134,149,,,51,,90,,,001095,1,,500518,,,1977
77IN04696,1973909119,73,2,V9119,,51,03,,,,,,,,2,4,,002,, 3,143,149,,,51,,90,,,001095,1,,500518,,,1977
77IN04697,1973909120,73,2,V9120,,52,05,,,,,,,,1,4,,002,, 3,119,127,,,52,,90,,,001295,1,,249342,,,1977
77IN04698,1973909126,73,2,V9126,,,26,,,,3,,,,2,4,,,,,166,,3,,56,,90,0630,,008295,K,,924961,93,,1977
77IN04699,1973909130,73,2,V9130,,52,07,,,,,,,,3,4,,444,, 2,133,149,,,52,,90,,,001495,1,,069042,,,1977
77IN04700,1973909134,73,2,V9134,,51,09,,,,,,,,2,4,,141,, 3,144,157,,,51,,90,,,001695,1,,903614,,,1977
77IN04701,1973909141,73,2,V9141,,54,10,,,2,,,,,2,4,,015,, 4,137,134,2,,54,,90,0922,,004095,1,,904514,92,,1977
77IN04702,1973909143,73,2,V9143,,55,20,,,,,,,,1,4,,001,, 3,127,136,,,55,,90,,,006395,1,,372142,,,1977
77IN04703,1973909145,73,2,V9145,,54,11,,,,,,,,2,4,,001,, 3,133,135,,,54,,90,,,004195,1,,365218,,,1977
77IN04704,1973909148,73,2,V9148,,53,05,,,,,,,,1,4,,,,,138,,7,,53,,90,0916,,001295,1,,120962,97,,1977
77IN04705,1973909149,73,2,V9149,,52,05,,,3,,,,,2,4,,,,12,145,139,,,52,,90,,,001295,1,,255542,,,1977
77IN04706,1973909152,73,2,V9152,,56,24,,,,,,,,2,4,,002,, 2,138,141,,,56,,90,,,008095,1,,975561,,,1977
77IN04707,1973909153,73,2,V9153,,56,24,,,,,,,,2,4,,001,, 3,136,150,,,56,,90,,,008095,2,,975561,,,1977
77IN04708,1973909155,73,2,V9155,,54,12,,,,,,,,2,4,,002,, 1,101,106,,,54,,90,,,004295,5,,969214,,,1977
77IN04709,1973909162,73,2,V9162,,54,12,,,2,,,,,2,4,,015,, 3,130,143,2,,54,,90,0922,,004295,2,,950014,92,,1977
77IN04710,1973909164,73,2,V9164,,51,02,,,,,,,,2,4,,001,, 1,109,128,,,51,,90,,,000995,1,,947314,,,1977
77IN04711,1973909168,73,2,V9168,,53,07,,,,,,,,2,4,,603,, 2,135,156,,,53,,90,,,001495,1,,933261,,,1977
77IN04712,1973909169,73,2,V9169,,53,07,,,,,,,,2,4,,,,,124,,7,,53,,90,0916,,001495,1,,933261,97,,1977
77IN04713,1973909171,73,2,V9171,,51,01,,,,,,,,2,4,,,,,111,,3,,51,,90,0620,,000895,2,,400418,93,,1977
77IN04714,1973909173,73,2,V9173,,52,07,,,,,,,,2,4,,001,, 3,139,145,,,52,,90,,,001495,1,,398242,,,1977
77IN04715,1973909175,73,2,V9175,,51,03,,,,,,,,3,4,,142,, 5,120,136,,,51,,90,,,001095,1,,564018,,,1977
