UID,ID10,YR,SEX,ETAG,BD1,LINE,PEN,BRD,REG,TYPE,INBR,TBR,AOD,DINBR,TM,HORN,BPEN,YRWT,FACE,FLUSHTRT,SPRGWT,FALLWT,DISP,FLUSHWT,STAPL,CLFL,PENTRT,DAYDIS,GRFL,FLGR,SIRE,BAND,IDX,DAM,C78,AGE,ADAM,YRREC
61IN03446,1960414749,60,1,G4749,4,66,362,41,,,,5,4,,5,,,,,,,,7,,,,,0601,,,144041,,,027541,,1.0,2,1961
61IN03447,1960414750,60,2,G4750,4,67,342,41,,,,1,2,,5,,,,,,99,138,2,,,,,0928,120,3,279041,, 29,231541,,1.0,2,1961
61IN03448,1960414751,60,1,G4751,4,11,112,41,,,14,5,5,,1,,,,,,111,148,3,,,,,0801,,,873440,,231,947140,,1.0,2,1961
61IN03449,1960414752,60,2,G4752,4,11,112,41,,,14,5,5,,1,,048,,,,79,110,,,,,,,087,4,873440,,,947140,,1.0,2,1961
61IN03450,1960414754,60,1,G4754,4,71,732,41,,,,5,4,,2,,,,,,103,135,,,,,,,,,932040,,222,110441,,1.0,2,1961
61IN03451,1960414758,60,2,G4758,4,02,022,41,,,28,3,4,,1,,,,,,70,,7,,,,,0915,086,3,997440,,,095541,,1.0,2,1961
61IN03452,1960414761,60,1,G4761,4,13,131,41,,,15,5,4,,1,,,,,,108,144,6,,,,,1128,,,215941,,227,069941,,1.0,2,1961
61IN03453,1960414762,60,1,G4762,4,13,131,41,,,15,5,4,,1,1,97,,,,106,150,2,,,,,0928,,,215941,,226,069941,,1.0,2,1961
61IN03454,1960414763,60,2,G4763,4,72,822,41,,,,1,2,,3,,942,,,,87,115,,,,,,,113,4,389741,,,274741,,1.0,2,1961
61IN03455,1960414765,60,2,G4765,4,02,022,41,,,30,5,3,,1,,021,,,,81,107,,,,,,,071,3,997440,,,224341,,1.0,2,1961
61IN03456,1960414767,60,1,G4767,4,05,052,41,,,36,5,8,,1,,,,,,78,104,3,,,,,0801,,,269541,,219,672940,,1.0,2,1961
61IN03457,1960414770,60,2,G4770,4,70,722,41,,,,5,3,,2,,722,,,,89,123,,,,,,,079,2,269241,,,186741,,1.0,2,1961
61IN03458,1960414773,60,1,G4773,4,02,022,41,,,37,1,4,,1,,,,,,94,138,3,,,,,0801,,,997440,,218,084941,,1.0,2,1961
61IN03459,1960414775,60,2,G4775,4,14,142,41,,,28,1,2,,1,,168,,,,98,119,,,,,,,129,5,316041,,,254041,,1.0,2,1961
61IN03460,1960414778,60,2,G4778,4,04,042,41,,,30,1,3,,1,,128,,,,84,118,,,,,,,122,6,260941,,,158541,,1.0,2,1961
61IN03461,1960414781,60,2,G4781,4,66,037,41,,,,5,4,,9,,,,,,127,158,2,,,,,0928,114,4,301641,,132,023041,,1.0,2,1961
61IN03462,1960414782,60,1,G4782,4,18,182,41,,,12,5,4,,1,,,,,,106,145,,,,,,,,,144041,,227,068441,,1.0,2,1961
61IN03463,1960414785,60,1,G4785,4,03,032,41,,,24,5,6,,1,,,,,,100,135,3,,,,,0801,,,301641,,216,885740,,1.0,2,1961
61IN03464,1960414786,60,1,G4786,4,82,138,41,,,,5,7,,7,1,82,,,,116,158,2,,,,,0928,,,255241,,240,758540,,1.0,2,1961
61IN03465,1960414792,60,2,G4792,4,71,722,41,,,,1,6,,2,,862,,,,99,136,,,,,,,119,2,269241,,,867140,,1.0,2,1961
61IN03466,1960414794,60,1,G4794,4,66,392,41,,,,1,6,,5,1,482,340,,,135,174,2,,,,,0928,,,272941,,240,808940,,1.0,2,1961
61IN03467,1960414798,60,1,G4798,4,67,372,41,,,,1,3,,5,1,97,,,,116,146,2,,,,,0928,,,178341,,230,131641,,1.0,2,1961
61IN03468,1960414799,60,2,G4799,4,07,072,41,,,23,1,2,,1,,148,,,,112,140,,,,,,,095,K,177541,,,310941,,1.0,2,1961
61IN03469,1960414800,60,1,G4800,4,13,132,41,,,27,1,2,,1,1,99,,,,105,135,2,,,,,0928,,,255241,,226,299141,,1.0,2,1961
61IN03470,1960414804,60,2,G4804,4,65,322,41,,,,5,5,,5,,,,,,124,156,2,,,,,0928,146,4,335241,, 38,939040,,1.0,2,1961
61IN03471,1960414807,60,1,G4807,4,66,352,41,,,,1,2,,5,,,,,,120,158,3,,,,,0801,,,265841,,227,241441,,1.0,2,1961
61IN03472,1960414809,60,2,G4809,4,03,031,41,,,31,1,2,,1,,178,,,,116,146,,,,,,,081,5,255941,,,259941,,1.0,2,1961
61IN03473,1960414811,60,1,G4811,4,71,722,41,,,,5,4,,2,,,,,,108,145,,,,,,,,,269241,,225,116841,,1.0,2,1961
61IN03474,1960414812,60,2,G4812,4,70,722,41,,,,5,4,,2,,732,,,,117,150,,,,,,,110,4,269241,,,116841,,1.0,2,1961
61IN03475,1960414814,60,2,G4814,4,82,138,41,,,,5,5,,7,,,,,,98,138,2,,,,,0928,110,3,255241,, 27,946040,,1.0,2,1961
61IN03476,1960414816,60,2,G4816,4,71,732,41,,,,5,5,,2,,872,,,,87,117,,,,,,,094,3,932040,,,994840,,1.0,2,1961
61IN03477,1960414821,60,1,G4821,4,71,712,41,,,,4,5,,2,,,,,,108,155,,,,,,,,,145941,,221,994640,,1.0,2,1961
61IN03478,1960414824,60,2,G4824,4,04,042,41,,,24,1,5,,1,,118,,,,83,114,,,,,,,112,4,260941,,,996340,,1.0,2,1961
61IN03479,1960414827,60,1,G4827,4,16,162,41,,,14,1,4,,1,,,,,,95,133,,,,,,,,,218741,,213,115641,,1.0,2,1961
61IN03480,1960414828,60,1,G4828,4,18,182,41,,,18,1,5,,1,,,,,,111,144,,,,,,,,,144041,,223,950940,,1.0,2,1961
61IN03481,1960414832,60,2,G4832,4,16,162,41,,,18,1,5,,1,,188,,,,75,117,,,,,,,105,2,218741,,,942040,,1.0,2,1961
61IN03482,1960414834,60,1,G4834,4,73,037,41,,,,1,4,,9,1,93,,,,121,140,2,,,,,0928,,,301641,,229,205748,,1.0,2,1961
61IN03483,1960414836,60,2,G4836,4,73,147,41,,,,5,4,,9,,,,,,96,121,2,,,,,0928,117,5,316041,, 39,205948,,1.0,2,1961
61IN03484,1960414837,60,1,G4837,4,66,262,41,,,,5,5,,5,1,96,,,,114,150,2,,,,,0928,,,291541,,224,917440,,1.0,2,1961
61IN03485,1960414839,60,1,G4839,4,70,732,41,,,,5,5,,2,1,98,,,,118,145,2,,,,,0928,,,932040,,229,966140,,1.0,2,1961
61IN03486,1960414840,60,2,G4840,4,70,732,41,,,,5,5,,2,,712,,,,84,119,,,,,,,107,3,932040,,,966140,,1.0,2,1961
61IN03487,1960414845,60,1,G4845,4,15,151,41,,,18,3,4,,1,,,,,,98,128,,,,,,,,,145641,,213,071541,,1.0,2,1961
61IN03488,1960414847,60,2,G4847,4,18,182,41,,,08,5,4,,1,,,,,,102,124,2,,,,,0928,097,2,144041,, 40,113641,,1.0,2,1961
61IN03489,1960414848,60,2,G4848,4,18,182,41,,,08,5,4,,1,,168,,,,78,118,,,,,,,101,4,144041,,,113641,,1.0,2,1961
61IN03490,1960414850,60,1,G4850,4,66,252,41,,,,1,3,,5,,,,,,118,148,3,,,,,0801,,,269941,,225,189541,,1.0,2,1961
61IN03491,1960414851,60,1,G4851,4,84,117,41,,,,1,3,,9,1,562,336,,,123,163,2,,,,,0928,,,873440,,233,131441,,1.0,2,1961
61IN03492,1960414852,60,2,G4852,4,67,362,41,,,,1,4,,5,,,,,,89,126,2,,,,,0928,128,3,144041,, 39,020341,,1.0,2,1961
61IN03493,1960414855,60,2,G4855,4,72,832,41,,,,1,2,,3,,922,,,,93,129,,,,,,,093,3,372941,,,254341,,1.0,2,1961
61IN03494,1960414864,60,1,G4864,4,18,182,41,,,20,1,2,,1,,,,,,106,143,,,,,,,,,144041,,224,321641,,1.0,2,1961
61IN03495,1960414867,60,2,G4867,4,70,732,41,,,,5,2,,2,,712,,,,96,128,,,,,,,100,3,932040,,,327641,,1.0,2,1961
61IN03496,1960414868,60,1,G4868,4,71,732,41,,,,5,2,,2,,,,,,108,148,3,,,,,1204,,,932040,,229,282341,,1.0,2,1961
61IN03497,1960414869,60,2,G4869,4,71,732,41,,,,5,2,,2,,,,,,63,,7,,,,,0915,065,3,932040,,,282341,,1.0,2,1961
61IN03498,1960414870,60,1,G4870,4,14,142,41,,,18,1,6,,1,,,,,,106,154,2,,,,,1215,,,316041,,231,865340,,1.0,2,1961
61IN03499,1960414872,60,2,G4872,4,14,142,41,,,19,5,5,,1,,142,,,,75,106,,,,,,,089,4,316041,,,009241,,1.0,2,1961
61IN03500,1960414873,60,2,G4873,4,66,017,41,,,,1,2,,9,,,,,,82,118,2,,,,,0928,104,3,327241,, 27,237841,,1.0,2,1961
61IN03501,1960414875,60,2,G4875,4,02,022,41,,,45,1,2,,1,,068,,,,68,93,,,,,,,076,2,997440,,,274941,,1.0,2,1961
61IN03502,1960414878,60,1,G4878,4,65,272,41,,,,3,7,,5,1,542,347,,,127,165,2,,,,,0928,,,262141,,233,721540,,1.0,2,1961
61IN03503,1960414881,60,2,G4881,4,07,072,41,,,34,3,5,,1,,098,,,,72,98,,,,,,,055,3,177541,,,986740,,1.0,2,1961
61IN03504,1960414883,60,2,G4883,4,03,031,41,,,23,1,3,,1,,158,,,,91,126,,,,,,,084,2,255941,,,146041,,1.0,2,1961
61IN03505,1960414884,60,2,G4884,4,14,142,41,,,16,5,6,,1,,098,,,,96,125,,,,,,,121,4,316041,,,892340,,1.0,2,1961
61IN03506,1960414885,60,1,G4885,4,14,142,41,,,16,5,6,,1,,,,,,100,145,,,,,,,,,316041,,227,892340,,1.0,2,1961
61IN03507,1960414886,60,1,G4886,4,17,172,41,,,,,,,,,,,,,101,148,3,,,,,0801,,,,,219,  9622,4,1.0,2,1961
61IN03508,1960414887,60,1,G4887,4,17,172,41,,,16,5,5,,1,,,,,,106,138,3,,,,,1204,,,177741,,226,962240,,1.0,2,1961
61IN03509,1960414889,60,2,G4889,4,17,172,41,,,18,5,2,,1,,159,,,,83,121,,,,,,,076,2,177741,,,295341,,1.0,2,1961
61IN03510,1960414892,60,2,G4892,4,70,732,41,,,,4,5,,2,,722,,,,93,134,,,,,,,089,2,932040,,,941440,,1.0,2,1961
61IN03511,1960414893,60,2,G4893,4,70,732,41,,,,3,5,,2,,712,,,,102,141,,,,,,,112,2,932040,,,941440,,1.0,2,1961
61IN03512,1960414894,60,1,G4894,4,16,162,41,,,26,5,6,,1,,,,,,78,116,,,,,,,,,218741,,212,884140,,1.0,2,1961
61IN03513,1960414895,60,1,G4895,4,16,162,41,,,26,5,6,,1,,,,,,78,111,3,,,,,1101,,,218741,,210,884140,,1.0,2,1961
61IN03514,1960414897,60,2,G4897,4,18,182,41,,,16,5,5,,1,,,,,,96,,7,,,,,0915,136,3,144041,,,963840,,1.0,2,1961
61IN03515,1960414898,60,2,G4898,4,69,407,41,,,,9,3,,4,,,,,,82,121,2,,,,,0928,093,4,000294,, 40,212248,,1.0,2,1961
61IN03516,1960414905,60,1,G4905,4,16,162,41,,,17,1,4,,1,,,,,,102,147,,,,,,,,,218741,,218,076041,,1.0,2,1961
61IN03517,1960414908,60,1,G4908,4,70,732,41,,,,5,6,,2,1,472,350,,,118,160,2,,,,,0928,,,932040,,238,869140,,1.0,2,1961
61IN03518,1960414920,60,2,G4920,4,12,122,41,,,18,5,4,,1,,118,,,,92,,,,,,,,108,3,056941,,,115441,,1.0,2,1961
61IN03519,1960414922,60,2,G4922,4,70,732,41,,,,4,3,,2,,722,,,,88,121,,,,,,,096,2,932040,,,144841,,1.0,2,1961
61IN03520,1960414927,60,2,G4927,4,73,027,41,,,,5,8,,9,,,,,,84,118,2,,,,,0928,093,2,997440,, 41,181148,,1.0,2,1961
61IN03521,1960414930,60,2,G4930,4,70,712,41,,,,1,3,,2,,,,,,96,133,2,,,,,0928,111,2,145941,, 38,175941,,1.0,2,1961
61IN03522,1960414933,60,2,G4933,4,14,142,41,,,29,1,2,,1,,078,,,,74,99,,,,,,,101,3,316041,,,326741,,1.0,2,1961
61IN03523,1960414934,60,2,G4934,4,70,712,41,,,,1,3,,2,,732,,,,90,122,,,,,,,091,3,145941,,,191441,,1.0,2,1961
61IN03524,1960414936,60,2,G4936,4,03,031,41,,,20,3,6,,1,,138,,,,100,136,,,,,,,100,4,255941,,,884340,,1.0,2,1961
61IN03525,1960414938,60,1,G4938,4,18,182,41,,,20,5,6,,1,,,,,,103,140,,,,,,,,,144041,,236,890440,,1.0,2,1961
61IN03526,1960414940,60,1,G4940,4,03,032,41,,,27,1,2,,1,,,,,,80,127,2,,,,,1215,,,301641,,206,319641,,1.0,2,1961
61IN03527,1960414941,60,1,G4941,4,70,712,41,,,,2,2,,2,,,,,,115,156,,,,,,,,,145941,,229,307441,,1.0,2,1961
61IN03528,1960414944,60,2,G4944,4,82,039,41,,,,1,7,,7,,,,,,102,145,2,,,,,0928,099,3,255941,, 38,779740,,1.0,2,1961
61IN03529,1960414947,60,2,G4947,4,15,151,41,,,24,3,3,,1,,139,,,,86,109,,,,,,,101,2,145641,,,159041,,1.0,2,1961
61IN03530,1960414948,60,2,G4948,4,07,072,41,,,25,1,2,,1,,,,,,,,6,,,,,0305,,,177541,,,338041,,1.0,2,1961
61IN03531,1960414950,60,1,G4950,4,01,011,41,,,31,5,4,,1,,,,,,117,144,,,,,,,,,281041,,239,039241,,1.0,2,1961
61IN03532,1960414954,60,1,G4954,4,10,102,41,,,13,1,2,,1,1,95,,,,121,165,2,,,,,0928,,,174441,,231,251941,,1.0,2,1961
61IN03533,1960414955,60,2,G4955,4,71,732,41,,,,1,2,,2,,,,,,83,,7,,,,,0915,073,2,932040,,,256241,,1.0,2,1961
61IN03534,1960414960,60,2,G4960,4,72,812,41,,,,5,2,,3,,,,,,53,,7,,,,,0915,065,3,433641,,,316141,,1.0,2,1961
61IN03535,1960414961,60,2,G4961,4,72,812,41,,,,5,2,,3,,912,,,,89,118,,,,,,,104,4,433641,,,316141,,1.0,2,1961
61IN03536,1960414968,60,1,G4968,4,04,042,41,,,26,1,5,,1,,,,,,104,136,,,,,,,,,260941,,219,953740,,1.0,2,1961
61IN03537,1960414969,60,1,G4969,4,82,039,41,,,,5,5,,7,1,79,,,,108,150,2,,,,,0928,,,255941,,230,955540,,1.0,2,1961
61IN03538,1960414972,60,2,G4972,4,71,722,41,,,,1,6,,2,,912,,,,108,135,,,,,,,120,4,269241,,,855840,,1.0,2,1961
61IN03539,1960414973,60,2,G4973,4,71,712,41,,,,1,2,,2,,922,,,,93,135,,,,,,,102,5,145941,,,268141,,1.0,2,1961
61IN03540,1960414974,60,2,G4974,4,17,172,41,,,13,1,2,,1,,139,,,,111,,,,,,,,128,2,177741,,,335341,,1.0,2,1961
61IN03541,1960414975,60,1,G4975,4,70,712,41,,,,5,7,,2,,,,,,133,168,,,,,,,,,145941,,242,786340,,1.0,2,1961
61IN03542,1960414976,60,2,G4976,4,70,712,41,,,,5,7,,2,,732,,,,86,118,,,,,,,103,4,145941,,,786340,,1.0,2,1961
61IN03543,1960414977,60,2,G4977,4,10,101,41,,,20,1,6,,1,,129,,,,79,108,,,,,,,097,3,895440,,,906540,,1.0,2,1961
61IN03544,1960414981,60,1,G4981,4,10,101,41,,,05,5,7,,1,,,,,,116,164,,,,,,,,,895440,,230,186348,,1.0,2,1961
61IN03545,1960414982,60,2,G4982,4,10,101,41,,,05,5,7,,1,,119,,,,107,127,,,,,,,091,2,895440,,,186348,,1.0,2,1961
61IN03546,1960414983,60,1,G4983,4,07,072,41,,,41,3,8,,1,,,,,,131,144,,,,,,,,,177541,,248,697440,,1.0,2,1961
61IN03547,1960414984,60,2,G4984,4,07,072,41,,,41,4,8,,1,,072,,,,86,114,,,,,,,078,3,177541,,,697440,,1.0,2,1961
61IN03548,1960414985,60,1,G4985,4,06,062,41,,,30,4,7,,1,,,,,,110,131,,,,,,,,,003941,,241,755440,,1.0,2,1961
61IN03549,1960414986,60,2,G4986,4,06,062,41,,,30,3,7,,1,,028,,,,78,114,,,,,,,088,2,003941,,,755440,,1.0,2,1961
61IN03550,1960414987,60,1,G4987,4,05,052,41,,,23,3,6,,1,,,,,,94,127,3,,,,,0801,,,269541,,215,903740,,1.0,2,1961
61IN03551,1960414989,60,1,G4989,4,82,038,41,,,,3,5,,7,1,93,,,,106,145,2,,,,,0928,,,301641,,223,939940,,1.0,2,1961
61IN03552,1960414993,60,1,G4993,4,71,722,41,,,,1,2,,2,,,,,,118,150,,,,,,,,,269241,,230,271941,,1.0,2,1961
61IN03553,1960414994,60,2,G4994,4,08,082,41,,,25,1,6,,1,,109,,,,93,116,,,,,,,115,3,219341,,,839840,,1.0,2,1961
61IN03554,1960414995,60,2,G4995,4,12,121,41,,,13,1,6,,1,,,,,,82,111,2,,,,,0928,104,4,278241,, 29,876340,,1.0,2,1961
61IN03555,1960414996,60,2,G4996,4,70,712,41,,,,1,4,,2,,,,,,91,,7,,,,,0915,124,2,145941,,,046441,,1.0,2,1961
61IN03556,1960414997,60,2,G4997,4,82,138,41,,,,1,2,,7,,,,,,109,146,2,,,,,0928,127,3,255241,, 27,306341,,1.0,2,1961
61IN03557,1960415000,60,2,G5000,4,72,802,41,,,,1,2,,3,,872,,,,82,115,,,,,,,088,2,400041,,,327541,,1.0,2,1961
61IN03558,1960415001,60,2,G5001,4,70,722,41,,,,1,4,,2,,712,,,,115,146,,,,,,,102,2,269241,,,117341,,1.0,2,1961
61IN03559,1960415003,60,1,G5003,4,10,101,41,,,15,5,4,,1,1,80,,,,120,165,2,,,,,0928,,,895440,,239,085441,,1.0,2,1961
61IN03560,1960415006,60,2,G5006,4,70,732,41,,,,1,6,,2,,722,,,,89,118,,,,,,,075,2,932040,,,893540,,1.0,2,1961
61IN03561,1960415007,60,1,G5007,4,70,722,41,,,,1,4,,2,1,92,,,,120,170,2,,,,,0928,,,269241,,227,039741,,1.0,2,1961
61IN03562,1960415008,60,1,G5008,4,08,082,41,,,24,1,4,,1,,,,,,98,140,,,,,,,,,219341,,223,090241,,1.0,2,1961
61IN03563,1960415009,60,2,G5009,4,70,712,41,,,,1,4,,2,,732,,,,111,132,,,,,,,134,5,145941,,,080441,,1.0,2,1961
61IN03564,1960415010,60,2,G5010,4,72,832,41,,,,1,2,,3,,862,,,,106,142,,,,,,,115,2,372941,,,269441,,1.0,2,1961
61IN03565,1960415011,60,2,G5011,4,70,732,41,,,,1,4,,2,,,,,,,,6,,,,,0405,,,932040,,,100041,,1.0,2,1961
61IN03566,1960415013,60,1,G5013,4,11,112,41,,,26,1,6,,1,,,,,,116,148,,,,,,,,,873440,,239,882940,,1.0,2,1961
61IN03567,1960415014,60,1,G5014,4,03,032,41,,,24,1,8,,1,,,,,,108,136,,,,,,,,,301641,,226,668540,,1.0,2,1961
61IN03568,1960415015,60,2,G5015,4,12,121,41,,,11,1,3,,1,,108,,,,102,127,,,,,,,122,4,278241,,,183741,,1.0,2,1961
61IN03569,1960415016,60,2,G5016,4,71,712,41,,,,1,2,,2,,942,,,,92,121,,,,,,,087,2,145941,,,261141,,1.0,2,1961
61IN03570,1960415018,60,2,G5018,4,70,712,41,,,,5,3,,2,,712,,,,87,122,,,,,,,116,2,145941,,,157641,,1.0,2,1961
61IN03571,1960415020,60,2,G5020,4,17,172,41,,,21,1,3,,1,,039,,,,84,124,,,,,,,081,1,177741,,,180541,,1.0,2,1961
61IN03572,1960415022,60,2,G5022,4,11,111,41,,,21,1,6,,1,,129,,,,118,135,,,,,,,111,3,079541,,,839140,,1.0,2,1961
61IN03573,1960415023,60,1,G5023,4,82,119,41,,,,1,4,,7,1,92,,,,115,160,2,,,,,0928,,,079541,,228,118841,,1.0,2,1961
61IN03574,1960415025,60,1,G5025,4,71,732,41,,,,5,7,,2,,,,,,93,132,,,,,,,,,932040,,206,782140,,1.0,2,1961
61IN03575,1960415036,60,2,G5036,4,82,018,41,,,,5,7,,7,,,,,,78,116,2,,,,,0928,095,3,327241,, 41,750640,,1.0,2,1961
61IN03576,1960415038,60,2,G5038,4,70,712,41,,,,5,6,,2,,712,,,,81,118,,,,,,,110,2,145941,,,891140,,1.0,2,1961
61IN03577,1960415039,60,2,G5039,4,70,712,41,,,,5,6,,2,,732,,,,96,125,,,,,,,126,3,145941,,,891140,,1.0,2,1961
61IN03578,1960415047,60,2,G5047,4,07,072,41,,,27,1,6,,1,,189,,,,75,108,,,,,,,078,4,177541,,,891040,,1.0,2,1961
61IN03579,1960415048,60,1,G5048,4,08,082,41,,,33,1,3,,1,,,,,,105,142,,,,,,,,,219341,,226,167941,,1.0,2,1961
61IN03580,1960415050,60,2,G5050,4,05,052,41,,,44,3,7,,1,,069,,,,70,99,,,,,,,077,2,269541,,,733140,,1.0,2,1961
61IN03581,1960415051,60,2,G5051,4,71,732,41,,,,1,4,,2,,952,,,,99,146,,,,,,,109,2,932040,,,059441,,1.0,2,1961
61IN03582,1960415052,60,1,G5052,4,16,162,41,,,14,1,7,,1,,,,,,73,,3,,,,,0601,,,218741,,202,791440,,1.0,2,1961
61IN03583,1960415053,60,2,G5053,4,82,038,41,,,,1,2,,7,,,,,,89,128,2,,,,,0928,109,2,301641,, 28,325841,,1.0,2,1961
61IN03584,1960415054,60,1,G5054,4,18,182,41,,,07,5,4,,1,1,96,,,,108,150,2,,,,,0928,,,144041,,229,106841,,1.0,2,1961
61IN03585,1960415059,60,1,G5059,4,71,712,41,,,,3,3,,2,,,,,,104,157,,,,,,,,,145941,,217,205741,,1.0,2,1961
61IN03586,1960415060,60,1,G5060,4,70,722,41,,,,1,2,,2,1,622,349,,,117,165,2,,,,,0928,,,269241,,225,327741,,1.0,2,1961
61IN03587,1960415061,60,2,G5061,4,12,122,41,,,33,1,2,,1,,088,,,,84,98,,,,,,,071,2,056941,,,307341,,1.0,2,1961
61IN03588,1960415063,60,1,G5063,4,66,332,41,,,,1,3,,5,1,95,,,,118,159,2,,,,,0928,,,269841,,230,132241,,1.0,2,1961
61IN03589,1960415064,60,2,G5064,4,12,121,41,,,11,1,3,,1,,048,,,,97,144,,,,,,,119,3,278241,,,162341,,1.0,2,1961
61IN03590,1960415065,60,1,G5065,4,73,067,41,,,,1,3,,9,,,,,,,,6,,,,,0224,,,003941,,,215448,,1.0,2,1961
61IN03591,1960415067,60,2,G5067,4,10,101,41,,,10,1,2,,1,,101,,,,89,126,,,,,,,102,2,895440,,,246941,,1.0,2,1961
61IN03592,1960415070,60,1,G5070,4,82,038,41,,,,3,5,,7,1,95,,,,117,143,2,,,,,0928,,,301641,,230,007941,,1.0,2,1961
61IN03593,1960415071,60,2,G5071,4,08,082,41,,,24,1,2,,1,,081,,,,92,119,,,,,,,129,4,219341,,,304941,,1.0,2,1961
61IN03594,1960415074,60,2,G5074,4,12,121,41,,,28,1,2,,1,,121,,,,76,102,,,,,,,111,4,278241,,,264841,,1.0,2,1961
61IN03595,1960415077,60,1,G5077,4,66,077,41,,,,1,2,,9,1,94,,,,113,140,2,,,,,0928,,,177541,,219,239241,,1.0,2,1961
61IN03596,1960415079,60,2,G5079,4,16,162,41,,,17,1,4,,1,,162,,,,114,147,,,,,,,116,4,218741,,,080941,,1.0,2,1961
61IN03597,1960415081,60,1,G5081,4,10,101,41,,,13,1,2,,1,1,99,,,,122,170,2,,,,,0928,,,895440,,231,270841,,1.0,2,1961
61IN03598,1960415082,60,2,G5082,4,09,091,41,,,18,1,3,,1,,,,,,,,6,,,,,0405,,,307641,,,197341,,1.0,2,1961
61IN03599,1960415083,60,2,G5083,4,02,022,41,,,30,1,2,,1,,,,,,63,,7,,,,,0915,081,2,997440,,,304041,,1.0,2,1961
61IN03600,1960415084,60,2,G5084,4,07,072,41,,,26,5,6,,1,,169,,,,67,98,,,,,,,064,2,177541,,,901840,,1.0,2,1961
61IN03601,1960415086,60,2,G5086,4,15,151,41,,,14,5,8,,1,,039,,,,68,93,,,,,,,082,2,145641,,,687540,,1.0,2,1961
61IN03602,1960415089,60,2,G5089,4,72,822,41,,,,3,2,,3,,852,,,,69,102,,,,,,,094,3,389741,,,266841,,1.0,2,1961
61IN03603,1960415090,60,1,G5090,4,12,121,41,,,14,1,5,,1,,,,,,112,148,3,,,,,0801,,,278241,,228,945840,,1.0,2,1961
61IN03604,1960415091,60,1,G5091,4,13,132,41,,,32,1,2,,1,,,,,,106,125,3,,,,,0801,,,255241,,235,283241,,1.0,2,1961
61IN03605,1960415092,60,1,G5092,4,06,062,41,,,23,1,6,,1,,,,,,102,155,,,,,,,,,003941,,234,910740,,1.0,2,1961
61IN03606,1960415093,60,1,G5093,4,04,042,41,,,36,1,2,,1,,,,,,103,125,,,,,,,,,260941,,226,271541,,1.0,2,1961
61IN03607,1960415095,60,2,G5095,4,15,151,41,,,23,1,3,,1,,019,,,,73,106,,,,,,,089,3,145641,,,145141,,1.0,2,1961
61IN03608,1960415097,60,2,G5097,4,10,102,41,,,20,1,3,,1,,049,,,,76,106,,,,,,,071,K,174441,,,209241,,1.0,2,1961
61IN03609,1960415098,60,1,G5098,4,04,042,41,,,31,1,4,,1,,,,,,92,125,3,,,,,0801,,,260941,,221,120141,,1.0,2,1961
61IN03610,1960415099,60,2,G5099,4,01,012,41,,,30,5,4,,1,,158,,,,72,109,,,,,,,065,2,327241,,,041841,,1.0,2,1961
61IN03611,1960415100,60,1,G5100,4,01,012,41,,,30,5,4,,1,1,98,,,,106,145,2,,,,,0928,,,327241,,226,041841,,1.0,2,1961
61IN03612,1960415101,60,2,G5101,4,04,042,41,,,31,5,7,,1,,,,,,56,,7,,,,,0915,076,3,260941,,,732940,,1.0,2,1961
61IN03613,1960415102,60,2,G5102,4,04,042,41,,,31,5,7,,1,,,,,,63,,7,,,,,0915,083,4,260941,,,732940,,1.0,2,1961
61IN03614,1960415106,60,2,G5106,4,11,112,41,,,19,1,2,,1,,111,,,,104,134,,,,,,,107,3,873440,,,289141,,1.0,2,1961
61IN03615,1960415109,60,2,G5109,4,03,031,41,,,31,1,2,,1,,032,,,,77,117,,,,,,,096,4,255941,,,255641,,1.0,2,1961
61IN03616,1960415112,60,2,G5112,4,17,172,41,,,05,3,4,,1,,019,,,,94,130,,,,,,,109,2,177741,,,106341,,1.0,2,1961
61IN03617,1960415116,60,1,G5116,4,14,142,41,,,29,1,2,,1,,  4,703,,,120,165,2,,,,,0928,,,316041,,239,289641,,1.0,2,1961
61IN03618,1960415122,60,2,G5122,4,04,042,41,,,26,5,7,,1,,108,,,,69,96,,,,,,,087,3,260941,,,779640,,1.0,2,1961
61IN03619,1960415126,60,2,G5126,4,71,712,41,,,,3,6,,2,,932,,,,102,135,,,,,,,122,3,145941,,,870740,,1.0,2,1961
61IN03620,1960415127,60,2,G5127,4,17,172,41,,,32,5,6,,1,,172,,,,89,120,,,,,,,097,3,177741,,,867240,,1.0,2,1961
61IN03621,1960415128,60,1,G5128,4,17,172,41,,,32,5,6,,1,,,,,,,,7,,,,,0601,,,177741,,,867240,,1.0,2,1961
61IN03622,1960415129,60,1,G5129,4,70,712,41,,,,5,7,,2,,,,,,103,150,3,,,,,0801,,,145941,,230,790140,,1.0,2,1961
61IN03623,1960415130,60,2,G5130,4,70,712,41,,,,5,7,,2,,712,,,,108,130,,,,,,,120,3,145941,,,790140,,1.0,2,1961
61IN03624,1960415132,60,1,G5132,4,70,722,41,,,,5,4,,2,,,,,,102,120,3,,,,,0801,,,269241,,218,122541,,1.0,2,1961
61IN03625,1960415133,60,1,G5133,4,01,012,41,,,32,5,5,,1,,,,,,101,140,3,,,,,0801,,,327241,,227,984240,,1.0,2,1961
61IN03626,1960415134,60,1,G5134,4,01,012,41,,,32,5,5,,1,,,,,,91,138,,,,,,,,,327241,,224,984240,,1.0,2,1961
