UID,ID10,YR,SEX,ETAG,BD1,LINE,PEN,BRD,REG,TYPE,INBR,TBR,AGE_LMG,DINBR,TM,HORN,BPEN,YRWT,FACE,C3536,SPRGWT,FALLWT,DISP,REASON,STAPL,CLFL,BRDNEW,C5457,GRFL,FLGR,C6263,SIRE,SB1,DAYDIS,C7378,AGE_BRDG,C80,YRREC,AGE
55IN01511,1951176761,51,2,S6761,3,62,591,17,,07,,,5,,5,3,591,104,12,,132,166,,,088,065,,,122,3,,2781,1,,,4,,1955,4.0
55IN01512,1953177156,53,2,S7156,3,62,591,17,,06,,,3,,5,3,551,090,12,,120,164,,,077,049,,,113,2,,3302,1,,,2,,1955,2.0
55IN01513,1953177392,53,2,S7392,3,62,591,17,,07,,,3,,5,4,551,076,13,,98,136,,,068,045,,,095,2,,3302,1,,,2,,1955,2.0
55IN01514,1953177507,53,2,S7507,3,62,591,17,,09,,,3,,5,4,581,077,15,,112,148,,,063,034,,,081,2,,3302,1,,,2,,1955,2.0
55IN01515,1954177707,54,2,S7707,3,62,591,17,,,,,2,,,,,,,,84,124,2,12,,,,,,,,,,,,1,,1955,1.0
55IN01516,1951176677,51,2,S6677,3,62,601,17,,09,,,5,,5,3,621,087,11,,127,151,,,076,056,,,116,2,,2232,1,,,4,,1955,4.0
55IN01517,1951176806,51,2,S6806,3,62,601,17,,07,,,5,,5,3,611,089,12,,126,166,,,075,042,,,091,2,,2232,1,,,4,,1955,4.0
55IN01518,1952177123,52,2,S7123,3,62,601,17,,08,,,4,,5,1,551,072,15,,108,143,,,061,035,,,091,2,,3091,1,,,3,,1955,3.0
55IN01519,1953177293,53,2,S7293,3,62,601,17,,07,,,3,,5,1,571,094,10,,116,158,,,074,045,,,113,2,,3386,1,,,2,,1955,2.0
55IN01520,1953177349,53,2,S7349,3,62,601,17,,10,,,3,,5,1,571,070,16,,97,131,,,067,038,,,085,2,,3386,1,,,2,,1955,2.0
55IN01521,1953177518,53,2,S7518,3,62,601,17,,08,,,3,,5,3,581,074,10,,104,142,,,067,040,,,080,2,,3386,1,,,2,,1955,2.0
55IN01522,1953177519,53,2,S7519,3,62,601,17,,08,,,3,,5,3,561,077,13,,103,138,,,067,040,,,093,2,,3386,1,,,2,,1955,2.0
55IN01523,1954177547,54,2,S7547,3,62,601,17,,08,,,2,,5,3,581,080,11,,80,123,,,086, 58,,,128,2,,3457,1,,,1,,1955,1.0
55IN01524,1954177758,54,2,S7758,3,62,601,17,,09,,,2,,5,3,551,076,15,,76,119,,,088, 45,,,117,2,,3457,1,,,1,,1955,1.0
55IN01525,1952177011,52,2,S7011,3,62,611,17,,07,,,4,,5,4,551,081,11,,106,137,,,072,043,,,098,2,,2163,2,,,3,,1955,3.0
55IN01526,1952177127,52,2,S7127,3,62,611,17,,08,,,4,,5,3,581,065,15,,98,124,,,064,033,,,076,2,,3163,1,,,3,,1955,3.0
55IN01527,1952177128,52,2,S7128,3,62,611,17,,07,,,4,,5,4,581,066,16,,108,135,,,057,027,,,068,2,,3163,1,,,3,,1955,3.0
55IN01528,1953177286,53,2,S7286,3,62,611,17,,06,,,3,,5,3,561,085,10,,103,130,,,077,044,,,119,2,,3457,1,,,2,,1955,2.0
55IN01529,1953177287,53,2,S7287,3,62,611,17,,,,,3,,,,,,,,,,6,,,,,,,,,,,,   6,2,,1955,2.0
55IN01530,1954177688,54,2,S7688,3,62,611,17,,07,,,2,,5,3,561,081,10,,81,121,,,091, 61,,,122,2,,3485,1,,,1,,1955,1.0
55IN01531,1954177803,54,2,S7803,3,62,611,17,,06,,,2,,5,5,571,096,11,,96,122,,,084, 46,,,104,2,,3485,1,,,1,,1955,1.0
55IN01532,1954177804,54,2,S7804,3,62,611,17,,08,,,2,,5,4,571,082,14,,82,105,,,083, 50,,,112,2,,3484,1,,,1,,1955,1.0
55IN01533,1951176597,51,2,S6597,3,62,621,17,,07,,,5,,5,4,621,088,11,,120,159,,,084,045,,,103,2,,2822,1,,,4,,1955,4.0
55IN01534,1953177155,53,2,S7155,3,62,621,17,,08,,,3,,5,3,551,070,15,,94,133,,,069,037,,,104,2,,3485,1,,,2,,1955,2.0
55IN01535,1953177180,53,2,S7180,3,62,621,17,,05,,,3,,5,1,581,093,08,,113,158,,,075,042,,,108,2,,3485,1,,,2,,1955,2.0
55IN01536,1953177419,53,2,S7419,3,62,621,17,,07,,,3,,5,3,571,086,10,,101,137,,,077,044,,,114,2,,3485,1,,,2,,1955,2.0
55IN01537,1954177585,54,2,S7585,3,62,621,17,,08,,,2,,5,1,561,077,14,,77,123,,,076, 42,,,108,2,,3302,1,,,1,,1955,1.0
55IN01538,1952177056,52,2,S7056,3,62,627,17,,08,,,4,,5,3,561,076,11,,112,136,,,073,049,,,100,2,,3180,1,,,3,,1955,3.0
55IN01539,1953177299,53,2,S7299,3,62,631,17,,09,,,3,,5,1,671,078,11,,103,129,,,078,044,,,106,2,,1781,2,,,2,,1955,2.0
55IN01540,1954177839,54,2,S7839,3,62,631,17,,09,,,2,,5,1,681,077,09,,77,114,,,073, 42,,,092,2,,0585,2,,,1,,1955,1.0
55IN01541,1954177840,54,2,S7840,3,62,631,17,,07,,,2,,5,1,671,092,11,,92,135,,,083, 44,,,112,2,,0585,2,,,1,,1955,1.0
55IN01542,1951176759,51,2,S6759,3,62,641,17,,06,,,5,,5,1,651,095,11,,122,152,,,072,049,,,105,2,,9992,2,,,4,,1955,4.0
55IN01543,1951176760,51,2,S6760,3,62,641,17,,06,,,5,,5,1,641,094,15,,121,153,,,076,048,,,102,2,,9992,2,,,4,,1955,4.0
55IN01544,1952176945,52,2,S6945,3,62,641,17,,,,,4,,,,,,,,109,145,2,29,,,,,,,,,,,,3,,1955,3.0
55IN01545,1952177020,52,2,S7020,3,62,641,17,,08,,,4,,5,1,691,100,15,,144,180,,,076,056,,,134,2,,1243,2,,,3,,1955,3.0
55IN01546,1953177245,53,2,S7245,3,62,641,17,,,,,3,,,,,,,,89,,6,,,,,,,,,,,,,2,,1955,2.0
55IN01547,1953177372,53,2,S7372,3,62,641,17,,09,,,3,,5,1,701,087,14,,94,136,,,064,038,,,088,2,,1833,2,,,2,,1955,2.0
55IN01548,1953177435,53,2,S7435,3,62,641,17,,08,,,3,,5,1,681,071,16,,94,126,,,069,029,,,082,2,,1833,2,,,2,,1955,2.0
55IN01549,1954177670,54,1,S7670,3,62,641,17,,6,,,2,,,,,,,,100,142,2,17,,,,,,,,,,,,1,,1955,1.0
55IN01550,1954177898,54,2,S7898,3,62,641,17,,09,,,2,,5,3,701,079,15,,79,114,,,081, 45,,,086,2,,0549,2,,,1,,1955,1.0
55IN01551,1954177899,54,1,S7899,3,62,641,17,,8,,,2,,,,,,,,112,152,2,17,,,,,,,,,,,,1,,1955,1.0
55IN01552,1951176543,51,2,S6543,3,62,651,17,,07,,,5,,5,1,661,084,13,,117,149,,,091,052,,,098,2,,0637,2,,,4,,1955,4.0
55IN01553,1953177341,53,2,S7341,3,62,651,17,,,,,3,,,,,,,,106,151,8,07,,,,,,,,,,,,2,,1955,2.0
55IN01554,1954177814,54,2,S7814,3,62,651,17,,08,,,2,,5,1,691,078,12,,78,110,,,078, 37,,,093,2,,0586,2,,,1,,1955,1.0
55IN01555,1951176621,51,2,S6621,3,62,661,17,,,,,5,,,,,,,,113,,6,,,,,,,,,,,,,4,,1955,4.0
55IN01556,1954177715,54,2,S7715,3,62,661,17,,,,,2,,,,,,,,71,101,2,10,,,,,,,,,,,,1,,1955,1.0
55IN01557,1952176955,52,2,S6955,3,62,671,17,,06,,,4,,5,4,661,101,09,,131,159,,06,091,066,,,135,2,,1090,2,,,3,,1955,3.0
55IN01558,1953177303,53,2,S7303,3,62,671,17,,,,,3,,,,,,,,94,,6,,,,,,,,,,,,,2,,1955,2.0
55IN01559,1953177460,53,2,S7460,3,62,671,17,,08,,,3,,5,3,651,073,16,,87,122,,,083,054,,,122,2,,1692,2,,,2,,1955,2.0
55IN01560,1954177552,54,1,S7552,3,62,671,17,,5,,,2,,,,,,,,104,145,2,17,,,,,,,,,,,,1,,1955,1.0
55IN01561,1954177698,54,1,S7698,3,62,671,17,,7,,,2,,,,,,,,114,157,2,17,,,,,,,,,,,,1,,1955,1.0
55IN01562,1954177745,54,1,S7745,3,62,671,17,,,,,2,,,,,,,,103,138,3,51,,,,,,,,,,,14,1,,1955,1.0
55IN01563,1951176805,51,2,S6805,3,62,681,17,,07,,,5,,5,1,671,094,10,,133,155,,,079,050,,,094,2,,8827,2,,,4,,1955,4.0
55IN01564,1952176959,52,2,S6959,3,62,681,17,,06,,,4,,5,1,631,090,11,,126,166,,,070,039,,,100,2,,1308,2,,,3,,1955,3.0
55IN01565,1952176995,52,2,S6995,3,62,681,17,,06,,,4,,5,4,631,093,14,,130,149,,,076,044,,,112,2,,1308,2,,,3,,1955,3.0
55IN01566,1953177381,53,2,S7381,3,62,681,17,,,,,3,,,,,,,,108,133,8,35,,,,,,,,,,,,2,,1955,2.0
55IN01567,1954177600,54,1,S7600,3,62,681,17,,4,,,2,,,,,,,,129,170,2,17,,,,,,,,,,,,1,,1955,1.0
55IN01568,1954177903,54,2,S7903,3,62,681,17,,,,,2,,,,,,,,79,119,2,13,,,,,,,,,,,,1,,1955,1.0
55IN01569,1951176758,51,2,S6758,3,62,691,17,,08,,,5,,5,3,701,078,16,,110,143,,,079,046,,,093,2,,9240,2,,,4,,1955,4.0
55IN01570,1953177145,53,2,S7145,3,62,691,17,,08,,,3,,5,1,641,094,09,,105,147,,,077,047,,,113,3,,1954,2,,,2,,1955,2.0
55IN01571,1953177380,53,2,S7380,3,62,691,17,,07,,,3,,5,3,641,092,08,,115,147,,,067,043,,,100,2,,1954,2,,,2,,1955,2.0
55IN01572,1954177651,54,2,S7651,3,62,691,17,,07,,,2,,5,1,631,091,13,,91,124,,,082, 52,,,112,2,,1412,2,,,1,,1955,1.0
55IN01573,1954177751,54,2,S7751,3,62,691,17,,07,,,2,,5,1,661,080,15,,80,116,,,077, 35,,,072,2,,1412,2,,,1,,1955,1.0
55IN01574,1954177771,54,2,S7771,3,62,691,17,,08,,,2,,5,1,661,068,09,,68,103,,,080, 33,,,077,2,,1412,2,,,1,,1955,1.0
55IN01575,1951176550,51,2,S6550,3,62,701,17,,06,,,5,,5,1,691,094,10,,128,153,,,084,053,,,088,2,,0161,2,,,4,,1955,4.0
55IN01576,1954177668,54,2,S7668,3,62,701,17,,07,,,2,,5,3,651,075,12,,75,108,,,079, 44,,,092,2,,1692,2,,,1,,1955,1.0
55IN01577,1954177865,54,2,S7865,3,62,701,17,,08,,,2,,5,3,641,073,15,,73,110,,,075, 43,,,087,2,,1692,2,,,1,,1955,1.0
55IN01578,1954177866,54,2,S7866,3,62,701,17,,10,,,2,,5,1,651,075,14,,75,118,,,081, 49,,,087,2,,1692,2,,,1,,1955,1.0
55IN01579,1954177924,54,1,S7924,3,62,701,17,,0,,,2,,,,,,,,111,136,2,17,,,,,,,,,,,,1,,1955,1.0
55IN01580,1954177925,54,2,S7925,3,65,551,17,,08,,,2,,5,4,641,077,13,,77,111,,,072, 32,,,075,2,,6684,3,,,1,,1955,1.0
55IN01581,1954177785,54,1,S7785,3,65,571,17,,,,,2,,,,,,,,,,7,,,,,,,,,,,,   7,1,,1955,1.0
55IN01582,1954177537,54,2,S7537,3,65,591,17,,08,,,2,,5,5,651,090,14,,90,130,,,090, 53,,,111,2,,6806,3,,,1,,1955,1.0
55IN01583,1954177909,54,2,S7909,3,65,601,17,,09,,,2,,5,3,631,087,11,,87,124,,,064, 36,,,106,2,,6969,3,,,1,,1955,1.0
55IN01584,1954177587,54,2,S7587,3,65,631,17,,09,,,2,,5,1,621,074,11,,74,115,,,071, 35,,,074,2,,6731,3,,,1,,1955,1.0
55IN01585,1954177576,54,2,S7576,3,65,641,17,,07,,,2,,5,1,601,092,15,,92,132,,,075, 40,,,101,2,,6595,3,,,1,,1955,1.0
55IN01586,1954177786,54,2,S7786,3,65,641,17,,07,,,2,,5,1,601,088,10,,88,129,,,074, 40,,,100,2,,6959,3,,,1,,1955,1.0
55IN01587,1954177663,54,2,S7663,3,65,651,17,,06,,,2,,5,3,611,093,09,,93,132,,,080, 51,,,135,2,,6759,3,,,1,,1955,1.0
55IN01588,1954177706,54,2,S7706,3,65,651,17,,08,,,2,,5,1,591,089,11,,89,119,,,071, 38,,,093,2,,6955,3,,,1,,1955,1.0
55IN01589,1954177697,54,1,S7697,3,65,661,17,,6,,,2,,,,,,,,104,140,2,17,,,,,,,,,,,,1,,1955,1.0
55IN01590,1954177678,54,1,S7678,3,65,671,17,,2,,,2,,,,,,,,108,135,2,17,,,,,,,,,,,,1,,1955,1.0
55IN01591,1954177550,54,2,S7550,3,65,691,17,,08,,,2,,5,1,651,082,09,,82,120,,,078, 42,,,088,2,,6805,3,,,1,,1955,1.0
55IN01592,1954177551,54,2,S7551,3,65,691,17,,07,,,2,,5,1,631,076,09,,76,114,,,081, 43,,,095,2,,6805,3,,,1,,1955,1.0
55IN01593,1954177859,54,2,S7859,3,65,701,17,,09,,,2,,5,3,641,063,15,,63,101,,,073, 40,,,086,2,,6758,3,,,1,,1955,1.0
55IN01594,1954177860,54,2,S7860,3,65,701,17,,07,,,2,,5,1,661,073,16,,73,106,,,072, 41,,,087,2,,6758,3,,,1,,1955,1.0
55IN01595,1947175438,47,2,S5438,3,70,,17,,,,,9,,,,,,,,134,153,2,11,,,,,,,,,,,,8,,1955,8.0
55IN01596,1947175441,47,2,S5441,3,70,,17,,,,,9,,,,,,,,106,144,3,11,,,,,,,,,,,,8,,1955,8.0
55IN01597,1947175521,47,2,S5521,3,70,,17,,,,,9,,,,,,,,121,153,2,11,,,,,,,,,,,,8,,1955,8.0
55IN01598,1947175527,47,2,S5527,3,70,,17,,,,,9,,,,,,,,,,6,,,,,,,,,,,,   6,8,,1955,8.0
55IN01599,1947175535,47,2,S5535,3,70,,17,,,,,9,,,,,,,,133,152,2,11,,,,,,,,,,,,8,,1955,8.0
55IN01600,1948175568,48,2,S5568,3,70,,17,,,,,8,,,,,,,,121,142,2,11,,,,,,,,,,,,7,,1955,7.0
55IN01601,1948175576,48,2,S5576,3,70,,17,,,,,8,,,,,,,,125,158,2,11,,,,,,,,,,,,7,,1955,7.0
55IN01602,1948175605,48,2,S5605,3,70,,17,,,,,8,,,,,,,,126,152,2,11,,,,,,,,,,,,7,,1955,7.0
55IN01603,1948175666,48,2,S5666,3,70,,17,,,,,8,,,,,,,,118,136,2,11,,,,,,,,,,,,7,,1955,7.0
55IN01604,1948175689,48,2,S5689,3,70,,17,,,,,8,,,,,,,,117,154,2,11,,,,,,,,,,,,7,,1955,7.0
55IN01605,1948175690,48,2,S5690,3,70,,17,,,,,8,,,,,,,,148,172,2,11,,,,,,,,,,,,7,,1955,7.0
55IN01606,1948175701,48,2,S5701,3,70,,17,,,,,8,,,,,,,,106,130,2,11,,,,,,,,,,,,7,,1955,7.0
55IN01607,1948175705,48,2,S5705,3,70,,17,,,,,8,,,,,,,,124,168,2,11,,,,,,,,,,,,7,,1955,7.0
55IN01608,1948175717,48,2,S5717,3,70,,17,,,,,8,,,,,,,,151,152,2,98,,,,,,,,,,,,7,,1955,7.0
55IN01609,1948175744,48,2,S5744,3,70,,17,,,,,8,,,,,,,,128,149,2,11,,,,,,,,,,,,7,,1955,7.0
55IN01610,1948175783,48,2,S5783,3,70,,17,,,,,8,,,,,,,,,,7,,,,,,,,,,,,   7,7,,1955,7.0
55IN01611,1948175884,48,2,S5884,3,70,,17,,,,,8,,,,,,,,123,149,2,11,,,,,,,,,,,,7,,1955,7.0
55IN01612,1948175903,48,2,S5903,3,70,,17,,,,,8,,,,,,,,117,153,2,11,,,,,,,,,,,,7,,1955,7.0
55IN01613,1949175951,49,2,S5951,3,70,,17,,,,,7,,,,,,,,106,135,6,05,,,,,,,,,,,,6,,1955,6.0
55IN01614,1949175962,49,2,S5962,3,70,,17,,,,,7,,,,,,,,138,180,2,11,,,,,,,,,,,,6,,1955,6.0
55IN01615,1949175972,49,2,S5972,3,70,,17,,,,,7,,,,,,,,131,154,2,11,,,,,,,,,,,,6,,1955,6.0
55IN01616,1949175999,49,2,S5999,3,70,,17,,,,,7,,,,,,,,107,,7,,,,,,,,,,,,,6,,1955,6.0
55IN01617,1949176025,49,2,S6025,3,70,,17,,,,,7,,,,,,,,100,120,2,11,,,,,,,,,,,,6,,1955,6.0
55IN01618,1949176101,49,2,S6101,3,70,,17,,,,,7,,,,,,,,128,140,2,11,,,,,,,,,,,,6,,1955,6.0
55IN01619,1949176114,49,2,S6114,3,70,,17,,,,,7,,,,,,,,142,166,2,51,,,,,,,,,,,,6,,1955,6.0
55IN01620,1949176122,49,2,S6122,3,70,,17,,,,,7,,,,,,,,135,,3,,,,,,,,,,,,,6,,1955,6.0
55IN01621,1950176286,50,2,S6286,3,70,,17,,,,,6,,,,,,,,127,148,2,06,,,,,,,,,,,,5,,1955,5.0
55IN01622,1950176336,50,2,S6336,3,70,,17,,,,,6,,,,,,,,141,172,2,92,,,,,,,,,,,,5,,1955,5.0
55IN01623,1950176380,50,2,S6380,3,70,,17,,,,,6,,,,,,,,144,174,2,11,,,,,,,,,,,,5,,1955,5.0
55IN01624,1950176418,50,2,S6418,3,70,,17,,,,,6,,,,,,,,134,168,2,92,,,,,,,,,,,,5,,1955,5.0
55IN01625,1950176425,50,2,S6425,3,70,,17,,,,,6,,,,,,,,135,171,8,81,,,,,,,,,,,,5,,1955,5.0
55IN01626,1950176456,50,2,S6456,3,70,,17,,,,,6,,,,,,,,122,153,8,97,,,,,,,,,,,,5,,1955,5.0
55IN01627,1954177648,54,1,S7648,3,70,,17,,4,,,2,,,,,,,,125,159,2,10,,,,,,,,,,,,1,,1955,1.0
55IN01628,1949175933,49,2,S5933,3,70,700,17,,08,01,,7,,2,3,720,071,13,,117,140,,,083,,,,091,2,,8141,2,,,6,,1955,6.0
55IN01629,1949175934,49,2,S5934,3,70,700,17,,05,01,,7,,2,4,710,089,13,,137,150,,,097,,,,095,4,,8141,2,,,6,,1955,6.0
55IN01630,1949175944,49,2,S5944,3,70,700,17,,06,00,,7,,2,4,710,083,09,,142,193,,,099,,,,095,2,,8141,2,,,6,,1955,6.0
55IN01631,1949176055,49,2,S6055,3,70,700,17,,06,02,,7,,2,1,730,080,12,,128,157,,,087,,,,090,3,,8141,2,,,6,,1955,6.0
55IN01632,1949176153,49,2,S6153,3,70,700,17,,06,03,,7,,2,1,730,091,13,,132,162,,,086,,,,079,2,,8141,2,,,6,,1955,6.0
55IN01633,1950176283,50,2,S6283,3,70,700,17,,05,01,,6,,2,3,730,093,10,,129,166,,,074, 41,,,091,2,,5751,3,,,5,,1955,5.0
55IN01634,1950176309,50,2,S6309,3,70,700,17,,06,01,,6,,2,3,730,101,09,,164,198,,,087, 51,,,112,2,,5751,3,,,5,,1955,5.0
55IN01635,1950176318,50,2,S6318,3,70,700,17,,06,08,,6,,2,1,720,078,09,,121,149,,,081, 35,,,081,2,,5751,3,,,5,,1955,5.0
55IN01636,1950176320,50,2,S6320,3,70,700,17,,05,10,,6,,2,3,710,108,09,,147,181,,,072, 44,,,097,2,,5751,3,,,5,,1955,5.0
55IN01637,1950176349,50,2,S6349,3,70,700,17,,07,02,,6,,2,1,710,091,09,,136,171,,,071, 37,,,082,2,,5751,3,,,5,,1955,5.0
55IN01638,1950176422,50,2,S6422,3,70,700,17,,07,05,,6,,2,1,730,088,11,,112,145,,,078, 42,,,087,2,,5751,3,,,5,,1955,5.0
55IN01639,1950176429,50,2,S6429,3,70,700,17,,07,04,,6,,2,3,730,088,09,,138,153,,,067, 44,,,103,2,,5751,3,,,5,,1955,5.0
55IN01640,1950176462,50,2,S6462,3,70,700,17,,07,02,,6,,2,3,730,077,10,,130,159,,,076, 41,,,086,2,,5751,3,,,5,,1955,5.0
55IN01641,1949176033,49,2,S6033,3,70,710,17,,06,03,,7,,2,1,710,084,14,,126,139,,,075,,,,097,2,,5402,3,,,6,,1955,6.0
55IN01642,1949176139,49,2,S6139,3,70,710,17,,06,01,,7,,2,4,730,086,15,,134,168,,,081,,,,096,2,,5402,3,,,6,,1955,6.0
55IN01643,1949176169,49,2,S6169,3,70,710,17,,06,01,,7,,2,3,730,080,15,,116,129,,,086,050,,,096,3,,5402,3,,,6,,1955,6.0
55IN01644,1950176305,50,2,S6305,3,70,710,17,,07,04,,6,,2,3,730,090,11,,130,145,,,072, 43,,,101,2,,5947,3,,,5,,1955,5.0
55IN01645,1950176326,50,2,S6326,3,70,710,17,,06,02,,6,,2,3,720,096,11,,137,160,,,076, 40,,,099,2,,5947,3,,,5,,1955,5.0
55IN01646,1950176376,50,2,S6376,3,70,710,17,,05,02,,6,,2,3,720,099,08,,162,180,,,089, 45,,,098,2,,5947,3,,,5,,1955,5.0
55IN01647,1951176557,51,2,S6557,3,70,710,17,,07,04,,5,,2,1,720,096,12,,138,160,,,075,059,,,110,2,,5751,3,,,4,,1955,4.0
55IN01648,1951176574,51,2,S6574,3,70,710,17,,07,00,,5,,2,3,720,096,12,,135,160,,,075,047,,,093,2,,5751,3,,,4,,1955,4.0
55IN01649,1951176579,51,2,S6579,3,70,710,17,,,,,5,,,,,,,,106,140,2,06,,,,,,,,,,,,4,,1955,4.0
55IN01650,1951176603,51,2,S6603,3,70,710,17,,08,03,,5,,2,1,720,076,14,,104,131,,,075,039,,,082,2,,5751,3,,,4,,1955,4.0
55IN01651,1951176606,51,2,S6606,3,70,710,17,,,,,5,,,,,,,,125,150,2,12,,,,,,,,,,,,4,,1955,4.0
55IN01652,1951176655,51,2,S6655,3,70,710,17,,08,03,,5,,2,1,730,094,13,,121,158,,,075,056,,,093,2,,5751,3,,,4,,1955,4.0
55IN01653,1951176663,51,2,S6663,3,70,710,17,,09,01,,5,,2,3,730,076,12,,130,156,,,086,048,,,093,2,,5751,3,,,4,,1955,4.0
55IN01654,1951176714,51,2,S6714,3,70,710,17,,06,06,,5,,2,3,730,107,11,,149,180,,,075,045,,,094,2,,5751,3,,,4,,1955,4.0
55IN01655,1951176727,51,2,S6727,3,70,710,17,,07,02,,5,,2,1,730,094,15,,132,163,,,091,065,,,117,2,,5751,3,,,4,,1955,4.0
55IN01656,1951176734,51,2,S6734,3,70,710,17,,08,02,,5,,2,1,710,076,12,,115,152,,,071,042,,,082,2,,5751,3,,,4,,1955,4.0
55IN01657,1951176747,51,2,S6747,3,70,710,17,,06,02,,5,,2,1,720,081,10,,123,145,,,073,038,,,081,2,,5751,3,,,4,,1955,4.0
55IN01658,1951176776,51,2,S6776,3,70,710,17,,05,01,,5,,2,3,730,096,13,,130,163,,,077,054,,,102,2,,5751,3,,,4,,1955,4.0
55IN01659,1951176860,51,2,S6860,3,70,710,17,,07,02,,5,,2,3,730,077,14,,106,144,,,075,044,,,078,2,,5751,3,,,4,,1955,4.0
55IN01660,1952176934,52,2,S6934,3,70,710,17,,07,08,,4,,2,3,710,090,10,,119,153,,,073,037,,,103,2,,5965,3,,,3,,1955,3.0
55IN01661,1952176946,52,2,S6946,3,70,710,17,,09,,,4,,2,1,,083,11,,110,137,9,23,073,041,,,098,2,,,,,,3,,1955,3.0
55IN01662,1952176968,52,2,S6968,3,70,710,17,,07,00,,4,,2,1,720,098,10,,138,157,,,075,044,,,101,2,,5965,3,,,3,,1955,3.0
55IN01663,1952176985,52,2,S6985,3,70,710,17,,06,01,,4,,2,5,710,091,13,,118,148,,,066,046,,,117,2,,5965,3,,,3,,1955,3.0
55IN01664,1952176990,52,2,S6990,3,70,710,17,,,,,4,,,,,,,,116,133,8,07,,,,,,,,,,,,3,,1955,3.0
55IN01665,1952177019,52,1,S7019,3,70,710,17,,,,,4,,,,,,,,193,121,,,,,,,,,,,,,,3,,1955,3.0
55IN01666,1952177048,52,2,S7048,3,70,710,17,,08,01,,4,,2,3,710,097,13,,121,151,,,075,044,,,105,2,,5965,3,,,3,,1955,3.0
55IN01667,1952177084,52,2,S7084,3,70,710,17,,,,,4,,,,,,,,118,147,5,06,,,,,,,,,,,,3,,1955,3.0
55IN01668,1953177149,53,2,S7149,3,70,710,17,,07,02,,3,,2,4,720,094,10,,117,154,,,074,041,,,087,2,,6845,3,,,2,,1955,2.0
55IN01669,1953177210,53,1,S7210,3,70,710,17,,,,,3,,,,,,,,160,,6,,,,,,,,,,,,16,2,,1955,2.0
55IN01670,1953177277,53,2,S7277,3,70,710,17,,05,00,,3,,2,1,720,084,11,,106,134,,,071,042,,,109,2,,6845,3,,,2,,1955,2.0
55IN01671,1953177288,53,2,S7288,3,70,710,17,,,,,3,,,,,,,,105,136,2,23,,,,,,,,,,,,2,,1955,2.0
55IN01672,1953177295,53,1,S7295,3,70,710,17,,1,,,3,,,,,,,,158,200,2,10,,,,,,,,,,,,2,,1955,2.0
55IN01673,1953177330,53,2,S7330,3,70,710,17,,06,01,,3,,2,1,720,093,11,,111,158,,,077,052,,,132,2,,6845,3,,,2,,1955,2.0
55IN01674,1953177331,53,2,S7331,3,70,710,17,,07,04,,3,,2,1,730,096,09,,123,157,,,069,041,,,109,2,,6845,3,,,2,,1955,2.0
55IN01675,1953177352,53,2,S7352,3,70,710,17,,09,01,,3,,2,3,730,088,12,,114,164,,,064,037,,,085,2,,6845,3,,,2,,1955,2.0
55IN01676,1953177395,53,2,S7395,3,70,710,17,,05,01,,3,,2,1,720,099,09,,128,160,,,070,038,,,102,2,,6845,3,,,2,,1955,2.0
55IN01677,1953177463,53,2,S7463,3,70,710,17,,08,02,,3,,2,4,720,074,11,,115,144,,,079,051,,,113,2,,6845,3,,,2,,1955,2.0
55IN01678,1953177484,53,2,S7484,3,70,710,17,,07,01,,3,,2,3,730,080,08,,116,140,,,061,037,,,084,2,,6845,3,,,2,,1955,2.0
55IN01679,1953177520,53,1,S7520,3,70,710,17,,,,,3,,,,,,,,166,196,,,,,,,,,,,,,,2,,1955,2.0
55IN01680,1954177535,54,1,S7535,3,70,710,17,,,,,2,,,,,,,,100,163,3,04,,,,,,,,,,,14,1,,1955,1.0
55IN01681,1954177557,54,2,S7557,3,70,710,17,,,,,2,,,,,,,,86,108,2,13,,,,,,,,,,,,1,,1955,1.0
55IN01682,1954177573,54,2,S7573,3,70,710,17,,06,,,2,,2,1,710,088,12,,88,126,,,077, 39,,,095,2,,7166,3,,,1,,1955,1.0
55IN01683,1954177577,54,2,S7577,3,70,710,17,,06,,,2,,2,1,710,086,09,,86,116,,,083, 43,,,116,2,,7166,3,,,1,,1955,1.0
55IN01684,1954177615,54,2,S7615,3,70,710,17,,06,,,2,,2,1,730,077,15,,77,119,,,083, 45,,,084,2,,7166,3,,,1,,1955,1.0
55IN01685,1954177674,54,2,S7674,3,70,710,17,,07,,,2,,2,3,730,077,10,,77,118,,,082, 38,,,090,2,,7166,3,,,1,,1955,1.0
55IN01686,1954177684,54,1,S7684,3,70,710,17,,,,,2,,,,,,,,,,6,,,,,,,,,,,,19 6,1,,1955,1.0
55IN01687,1954177755,54,1,S7755,3,70,710,17,,,,,2,,,,,,,,128,162,,,,,,,,,,,,,,1,,1955,1.0
55IN01688,1954177767,54,2,S7767,3,70,710,17,,09,,,2,,2,1,730,078,09,,78,120,,,073, 34,,,073,2,,7167,3,,,1,,1955,1.0
55IN01689,1954177791,54,1,S7791,3,70,710,17,,,,,2,,,,,,,,101,145,3,10,,,,,,,,,,,14,1,,1955,1.0
55IN01690,1954177792,54,1,S7792,3,70,710,17,,1,,,2,,,,,,,,100,155,2,10,,,,,,,,,,,,1,,1955,1.0
55IN01691,1954177811,54,2,S7811,3,70,710,17,,06,,,2,,2,1,710,087,09,,87,121,,,086, 48,,,100,2,,7166,3,,,1,,1955,1.0
