UID,ID10,ETAG,BRD,ID,YR,SEX,LINE,SEA,STM,PEN,SIRE,DAM,RGRP,F1,ELG,PD,LOT,BAND,SPRGWT,FALLWT,BAG,GRP,DISP,DAYDIS,TRT,BPEN,BGRP,UREA,AGE,RMK,YRREC
95IN04644,1993443650,T3650,44,T3650,93,2,48,1,02,T,000044,265644,2,,,1,JIM,2,166,160,1,,,,h,-0-,2,,2.0,,1995
95IN04645,1993443651,T3651,44,T3651,93,2,48,1,02,T,000044,265644,2,,,1,JIM,5,116,152,1,,,,c,-2-,2,,2.0,DYSTOCIA 94,1995
95IN04646,1993443652,T3652,44,T3652,93,2,41,1,02,413,228644,148844,2,,,1,CLO,1,150,186,2,,,,M,414,2,U,2.0,ENTR,1995
95IN04647,1993443653,T3653,44,T3653,93,1,41,1,02,413,228644,148844,7,,,L,LIS,*,0,0,0,,93,0123,M,,,,2.0,,1995
95IN04648,1993443659,T3659,44,T3659,93,2,42,1,02,852,238544,190144,2,,,1,CLO,5,133,145,1,,,,C,802,2,,2.0,,1995
95IN04649,1993443663,T3663,44,T3663,93,2,42,1,02,832,222544,209944,2,,,1,CLO,2,147,159,2,,,,C,812,2,,2.0,,1995
95IN04650,1993443673,T3673,44,T3673,93,1,TT,1,02,R-0,000044,214444,2,,,1,ctl,*,0,0,0,,95,0519,c,,,,2.0,,1995
95IN04651,1993443674,T3674,44,T3674,93,2,42,1,02,802,189944,225844,2,,,1,CLO,1,124,126,1,,,,C,822,2,,2.0,ENTR,1995
95IN04652,1993443677,T3677,44,T3677,93,2,48,1,02,T,000044,270244,2,,,1,JIM,*,0,0,0,,16,0301,c,,,,2.0,,1995
95IN04653,1993443682,T3682,44,T3682,93,2,42,1,02,802,189944,146544,2,,,1,CLO,2,81,127,2,,,,C,832,2,,2.0,SMALL EWE,1995
95IN04654,1993443685,T3685,44, 4537,93,2,48,1,02,T,000044,328144,7,,,2,34D,3,122,167,0,,92,1010,,LIS,L,,2.0,,1995
95IN04655,1993443692,T3692,44,T3692,93,1,TT,1,02,R-0,000044,128444,2,,,1,ctl,*,0,0,0,,95,0519,c,,,,2.0,,1995
95IN04656,1993443703,T3703,44,T3703,93,2,41,1,02,413,228644,201644,2,,,1,CLO,2,133,150,1,,,,M,411,2,,2.0,,1995
95IN04657,1993443709,T3709,44,T3709,93,1,TT,1,02,R-0,000044,864943,2,,,1,ctl,*,0,0,0,,95,0519,c,,,,2.0,,1995
95IN04658,1993443715,T3715,44,T3715,93,2,41,1,02,414,230644,221844,2,,,1,CLO,1,167,179,2,,,,M,412,2,,2.0,,1995
95IN04659,1993443718,T3718,44,T3718,93,2,41,1,02,412,217444,123644,2,,,1,CLO,2,179,186,2,,,,M,413,2,U,2.0,,1995
95IN04660,1993443723,T3723,44,T3723,93,2,48,1,02,T,000044,260044,2,,,1,JIM,2,127,136,2,,18,1122,h,-0-,2,,2.0,,1995
95IN04661,1993443729,T3729,44,T3729,93,1,41,1,02,411,190544,096944,2,,,1,M,X,192,0,0,,93,0522,M,,,,2.0,BLK SPOT @94,1995
95IN04662,1993443730,T3730,44,T3730,93,1,41,1,02,411,190544,096944,2,,,2,165,M,192,217,0,,92,0921,M,,,,2.0,,1995
95IN04663,1993443736,T3736,44,T3736,93,2,41,1,02,411,190544,039844,2,,,2, 66,2,128,153,1,,92,0921,M,,,,2.0,THIN95,1995
95IN04664,1993443739,T3739,44,T3739,93,2,48,1,02,T,000044,270044,2,,,1,JIM,2,160,153,2,,,,h,-2-,2,,2.0,,1995
95IN04665,1993443749,T3749,44,T3749,93,2,48,1,02,T,000044,345944,2,,,1,JIM,2,112,118,2,,,,c,-0-,2,,2.0,,1995
95IN04666,1993443752,T3752,44,T3752,93,2,42,1,02,852,238544,046344,2,,,1,CLO,2,108,127,1,,,,C,842,2,,2.0,,1995
95IN04667,1993443763,T3763,44,T3763,93,1,42,1,02,872,228544,211344,2,,,3,CTL,M,171,190,0,,93,0807,C,,,,2.0,M_IDX,1995
95IN04668,1993443767,T3767,44,T3767,93,1,TT,1,02,R-0,000044,082144,2,,,1,ctl,*,0,0,0,,95,0519,c,,,,2.0,,1995
95IN04669,1993443777,T3777,44,T3777,93,2,42,1,02,832,222544,101544,2,,,1,CLO,X,144,0,0,,93,0530,C,,,,2.0,NO BAG FAT,1995
95IN04670,1993443781,T3781,44,T3781,93,1,41,1,02,411,190544,223244,2,,,3,LIB,*,0,0,0,L,93,0522,M,,,,2.0,,1995
95IN04671,1993443784,T3784,44,T3784,93,1,TT,1,02,R-0,000044,952043,2,,,1,ctl,*,0,0,0,,95,0519,c,,,,2.0,,1995
95IN04672,1993443786,T3786,44,T3786,93,2,41,1,02,414,230644,011144,2,,,1,CLO,5,162,202,1,,,,M,414,2,,2.0,,1995
95IN04673,1993443789,T3789,44,T3789,93,2,41,1,02,411,190544,228944,2,,,1,CLO,*,0,0,0,,93,0417,M,,,,2.0,X NO UDDER,1995
95IN04674,1993443792,T3792,44,T3792,93,2,42,1,02,842,230944,045744,2,,,1,CLO,5,121,151,1,,,,C,852,2,,2.0,,1995
95IN04675,1993443803,T3803,44,T3803,93,2,41,1,02,413,228644,182944,2,,,1,XXX,2,144,170,2,,97,1024,M,411,2,,2.0,,1995
95IN04676,1993443807,T3807,44,T3807,93,1,42,1,02,822,203044,828343,2,,,1,CTL,X,159,0,0,,93,0522,C,,,,2.0,,1995
95IN04677,1993443808,T3808,44, 5064,93,2,48,1,02,T,000044,331144,7,,,1,35A,3,110,139,0,,,,,LIS,L,,2.0,,1995
95IN04678,1993443814,T3814,44,T3814,93,2,41,1,02,413,228644,054444,2,,,1,CLO,1,132,156,2,,,,M,412,2,U,2.0,,1995
95IN04679,1993443821,T3821,44,T3821,93,1,TT,1,02,R-0,000044,990743,2,,,1,ctl,*,0,0,0,,95,0519,c,,,,2.0,,1995
95IN04680,1993443823,T3823,44,T3823,93,2,41,1,02,412,217444,224144,2,,,1,CLO,1,147,164,2,,,,M,413,2,,2.0,,1995
95IN04681,1993443825,T3825,44,T3825,93,2,41,1,02,413,228644,206244,2,,,1,CLO,1,158,187,1,,,,M,414,2,,2.0,,1995
95IN04682,1993443826,T3826,44,T3826,93,2,42,1,02,872,228544,744143,2,,,1,CLO,1,116,139,2,,,,C,862,2,,2.0,THIN95,1995
95IN04683,1993443829,T3829,44,T3829,93,2,41,1,02,412,217444,791643,2,,,1,JIM,2,116,117,2,,,,c,411,2,U,2.0,,1995
95IN04684,1993443833,T3833,44,T3833,93,2,41,1,02,411,190544,826543,2,,,1,CLO,2,159,183,2,,,,M,412,2,,2.0,,1995
95IN04685,1993443835,T3835,44,T3835,93,2,48,1,02,T,000044,257044,2,,,1,JIM,2,162,166,2,,,,h,-2-,2,,2.0,,1995
95IN04686,1993443836,T3836,44,T3836,93,1,42,1,02,832,222544,990443,2,,,1,CTL,*,0,0,0,,93,0123,C,,,,2.0,,1995
95IN04687,1993443837,T3837,44,T3837,93,2,42,1,02,832,222544,990443,2,,,1,CLO,2,138,157,2,,,,C,872,2,,2.0,,1995
95IN04688,1993443838,T3838,44,T3838,93,2,41,1,02,413,228644,718943,2,,,1,CLO,2,157,167,1,,,,M,413,2,,2.0,,1995
95IN04689,1993443842,T3842,44,T3842,93,2,41,1,02,414,230644,095844,2,,,1,JIM,2,149,144,2,,,,c,414,2,U,2.0,ENTR,1995
95IN04690,1993443844,T3844,44,T3844,93,1,42,1,02,872,228544,141244,7,,,L,LIS,*,0,0,0,,93,0123,C,,,,2.0,,1995
95IN04691,1993443845,T3845,44,T3845,93,1,42,1,02,872,228544,787043,2,,,3,CTL,M,184,204,0,,93,0807,C,,,,2.0,,1995
95IN04692,1993443847,T3847,44,T3847,93,2,41,1,02,414,230644,965643,2,,,1,CLO,2,158,156,2,,,,M,411,2,,2.0,,1995
95IN04693,1993443854,T3854,44,T3854,93,2,41,1,02,414,230644,047544,2,,,1,CLO,1,154,168,2,,,,M,412,2,,2.0,,1995
95IN04694,1993443858,T3858,44,T3858,93,2,42,1,02,832,222544,033144,2,,,1,CLO,2,126,145,2,,,,C,882,2,,2.0,R BLOODY MILK,1995
95IN04695,1993443859,T3859,44,T3859,93,2,42,1,02,832,222544,249244,2,,,1,CLO,1,139,135,2,,,,C,892,2,,2.0,,1995
95IN04696,1993443864,T3864,44,T3864,93,1,42,1,02,892,248144,224544,2,,,2,UTE,M,197,223,0,,93,0924,C,,,,2.0,,1995
95IN04697,1993443868,T3868,44,T3868,93,1,41,1,02,413,228644,866343,7,,,3,LIS,M,176,207,0,,93,0807,M,,,,2.0,"FACE,PINK",1995
95IN04698,1993443876,T3876,44,T3876,93,2,41,1,02,413,228644,903143,2,,,1,CLO,1,127,157,2,,,,M,413,2,U,2.0,,1995
95IN04699,1993443879,T3879,44,T3879,93,1,42,1,02,812,194744,196744,2,,,1,CTL,*,0,0,0,,93,0123,C,,,,2.0,,1995
95IN04700,1993443882,T3882,44,T3882,93,2,42,1,02,882,223844,932243,2,,,1,CLO,1,167,170,1,,,,C,902,2,,2.0,NASTYPLACENTA,1995
95IN04701,1993443883,T3883,44,T3883,93,2,42,1,02,802,189944,247844,2,,,1,CLO,2,131,132,2,,,,C,912,2,,2.0,,1995
95IN04702,1993443884,T3884,44,T3884,93,1,42,1,02,892,248144,105244,2,,,X,CTL,*,0,0,0,,93,0227,C,,,,2.0,X EPI,1995
95IN04703,1993443885,T3885,44,T3885,93,2,41,1,02,412,217444,183644,2,,,1,JIM,2,145,155,2,,,,c,414,2,,2.0,DYSTOCIA 95,1995
95IN04704,1993443888,T3888,44,T3888,93,1,42,1,02,812,194744,040444,2,,,3,CTL,M,174,189,0,,93,0807,C,,,,2.0,,1995
95IN04705,1993443889,T3889,44,T3889,93,2,41,1,02,414,230644,236944,2,,,3,CLO,C,160,138,12,,93,1023,M,,,,2.0,X BAG,1995
95IN04706,1993443893,T3893,44,T3893,93,2,42,1,02,872,228544,057944,2,,,1,CLO,1,127,132,2,,,,C,802,2,,2.0,RP,1995
95IN04707,1993443894,T3894,44,T3894,93,2,42,1,02,802,189944,100444,2,,,1,CLO,5,126,147,1,,,,C,812,2,,2.0,,1995
95IN04708,1993443896,T3896,44,T3896,93,2,42,1,02,872,228544,103544,2,,,1,CLO,1,120,146,1,,,,C,822,2,,2.0,,1995
95IN04709,1993443898,T3898,44,T3898,93,1,42,1,02,882,223844,104844,2,,,3,CTL,M,170,186,0,,93,0807,C,,,,2.0,3SCUR,1995
95IN04710,1993443899,T3899,44,T3899,93,2,41,1,02,414,230644,188144,2,,,1,CLO,2,162,165,2,,,,M,411,2,,2.0,,1995
95IN04711,1993443900,T3900,44,T3900,93,1,42,1,02,852,238544,102244,2,,,1,CTL,X,162,0,0,,93,0522,C,,,,2.0,,1995
95IN04712,1993443909,T3909,44,T3909,93,2,41,1,02,413,228644,969243,2,,,1,CLO,1,146,141,1,,,,M,412,2,U,2.0,,1995
95IN04713,1993443912,T3912,44,T3912,93,1,42,1,02,822,203044,728243,7,,,L,LIS,*,0,0,0,,93,0123,C,,,,2.0,,1995
95IN04714,1993443914,T3914,44,T3914,93,2,48,1,02,T,000044,299144,2,,,1,JIM,2,161,153,2,,,,c,-0-,2,,2.0,LOW MILK,1995
95IN04715,1993443915,T3915,44,T3915,93,2,41,1,02,413,228644,030944,2,,,1,SAV,1,112,142,2,,,,M,413,2,,2.0,,1995
95IN04716,1993443916,T3916,44,T3916,93,1,41,1,02,413,228644,030944,2,,,2,172,M,173,197,0,,92,0921,M,,,,2.0,,1995
95IN04717,1993443919,T3919,44,T3919,93,2,41,1,02,412,217444,929543,2,,,2, 66,2,125,124,2,,92,0921,h,,,,2.0,,1995
95IN04718,1993443923,T3923,44,T3923,93,2,42,1,02,822,203044,228444,2,,,1,CLO,2,129,138,1,,,,C,832,2,,2.0,,1995
95IN04719,1993443924,T3924,44,T3924,93,2,41,1,02,413,228644,177244,2,,,1,CLO,5,127,159,1,,,,M,414,2,,2.0,DYSTOCIA 94,1995
95IN04720,1993443928,T3928,44,T3928,93,2,42,1,02,832,222544,236144,2,,,1,CLO,2,111,124,2,,,,C,842,2,,2.0,,1995
95IN04721,1993443929,T3929,44,T3929,93,1,41,1,02,413,228644,239144,7,,,L,LIS,*,0,0,0,,93,0123,M,,,,2.0,,1995
95IN04722,1993443934,T3934,44,T3934,93,2,42,1,02,882,223844,194844,2,,,1,CLO,5,129,154,1,,,,C,852,2,,2.0,,1995
95IN04723,1993443935,T3935,44,T3935,93,1,41,1,02,411,190544,102944,2,,,1,M,*,0,0,0,,93,0123,M,,,,2.0,,1995
95IN04724,1993443937,T3937,44,T3937,93,2,41,1,02,411,190544,047944,2,,,1,CLO,5,124,125,1,,,,M,411,2,U,2.0,,1995
95IN04725,1993443941,T3941,44,T3941,93,1,41,1,02,412,217444,216544,7,,,X,LIS,*,0,0,0,,93,0227,M,,,,2.0,X ABS. HEAD,1995
95IN04726,1993443942,T3942,44,T3942,93,1,41,1,02,414,230644,106044,2,,,2,UTE,M,226,261,0,,93,0924,M,,,,2.0,MR.BIG,1995
95IN04727,1993443946,T3946,44,T3946,93,1,42,1,02,802,189944,196644,2,,,3,CTL,M,156,180,0,,93,0807,C,,,,2.0,,1995
95IN04728,1993443956,T3956,44,T3956,93,2,41,1,02,412,217444,058444,2,,,1,CLO,1,168,180,2,,,,M,412,2,,2.0,,1995
95IN04729,1993443957,T3957,44,T3957,93,1,41,1,02,412,217444,058444,2,,,3,M,M,155,182,0,,93,0807,M,,,,2.0,CHUBBY,1995
95IN04730,1993443959,T3959,44,T3959,93,1,42,1,02,842,230944,157144,2,,,3,CTL,M,172,200,0,,93,0807,C,,,,2.0,M_IDX,1995
95IN04731,1993443964,T3964,44,T3964,93,1,42,1,02,862,234844,096544,2,,,3,CTL,M,182,205,0,,93,0807,C,,,,2.0,,1995
95IN04732,1993443966,T3966,44,T3966,93,2,42,1,02,872,228544,232344,2,,,1,CLO,1,114,141,2,,,,C,862,2,,2.0,,1995
95IN04733,1993443969,T3969,44,T3969,93,2,42,1,02,882,223844,795543,2,,,1,CLO,2,139,150,2,,,,C,872,2,,2.0,,1995
95IN04734,1993443976,T3976,44,T3976,93,2,42,1,02,852,238544,857443,2,,,1,CLO,2,132,157,2,,,,C,882,2,,2.0,,1995
95IN04735,1993443982,T3982,44,T3982,93,1,41,1,02,413,228644,993343,7,,,L,LIS,*,0,0,0,,93,0123,M,,,,2.0,,1995
95IN04736,1993443983,T3983,44,T3983,93,2,41,1,02,413,228644,993343,2,,,1,CLO,1,160,167,2,,,,M,413,2,,2.0,L.CORNEALSCAR,1995
95IN04737,1993443998,T3998,44,T3998,93,2,41,1,02,414,230644,036444,2,,,2, 66,2,126,154,2,,92,0921,M,,,,2.0,,1995
95IN04738,1993443999,T3999,44,T3999,93,2,41,1,02,414,230644,036444,2,,,1,JIM,2,123,136,2,,,,h,414,2,U,2.0,,1995
95IN04739,1993444000,T4000,44,T4000,93,1,41,1,02,412,217444,977743,2,,,1,M,*,0,0,0,,93,0123,M,,,,2.0,,1995
95IN04740,1993444001,T4001,44,T4001,93,2,41,1,02,412,217444,977743,2,,,1,CLO,1,157,171,2,,,,M,411,2,,2.0,,1995
95IN04741,1993444006,T4006,44,T4006,93,1,41,1,02,411,190544,941343,2,,,2,164,M,199,223,0,,92,0921,M,,,,2.0,,1995
95IN04742,1993444008,T4008,44,T4008,93,2,41,1,02,411,190544,782843,2,,,3,JIM,2,127,148,12,,93,1023,c,,,,2.0,XBAG BRN.HOCK,1995
95IN04743,1993444010,T4010,44, 5511,93,2,48,1,02,T,000044,319244,7,,,2,35C,3,113,145,0,,92,1010,,LIS,L,,2.0,,1995
95IN04744,1993444012,T4012,44,T4012,93,2,42,1,02,852,238544,236644,2,,,1,CLO,2,109,142,1,,,,C,892,2,,2.0,,1995
95IN04745,1993444013,T4013,44,T4013,93,2,41,1,02,411,190544,008444,2,,,1,CLO,2,173,178,2,,,,M,412,2,,2.0,RR SHEAR.CUT,1995
95IN04746,1993444017,T4017,44,T4017,93,2,41,1,02,412,217444,161644,2,,,1,CLO,1,141,161,3,,,,M,413,2,U,2.0,,1995
95IN04747,1993444020,T4020,44, 4025,93,2,48,1,02,T,000044,295744,7,,,1,34A,3,144,169,0,,,,,LIS,L,,2.0,,1995
95IN04748,1993444023,T4023,44,T4023,93,2,42,1,02,822,203044,110344,2,,,1,CLO,2,112,140,1,,,,C,902,2,,2.0,,1995
95IN04749,1993444026,T4026,44,T4026,93,2,41,1,02,414,230644,077944,2,,,1,JIM,2,173,0,0,,05,0629,c,,,,2.0,BLK.LF.FOOT,1995
95IN04750,1993444028,T4028,44,T4028,93,2,42,1,02,812,194744,243544,2,,,1,CLO,1,151,171,1,,,,C,912,2,,2.0,,1995
95IN04751,1993444032,T4032,44,T4032,93,1,42,1,02,812,194744,929043,2,,,3,LIB,*,0,0,0,L,95,0519,C,,,,2.0,WRINKLES,1995
95IN04752,1993444033,T4033,44,T4033,93,1,41,1,02,412,217444,008544,2,,,3,LIB,*,0,0,0,L,93,0522,M,,,,2.0,,1995
95IN04753,1993444034,T4034,44,T4034,93,2,41,1,02,412,217444,008544,2,,,1,JIM,2,124,143,2,,,,h,414,2,,2.0,,1995
95IN04754,1993444036,T4036,44,T4036,93,2,41,1,02,412,217444,052544,2,,,1,CLO,2,171,182,1,,,,M,411,2,,2.0,BLOODY MILKok,1995
95IN04755,1993444042,T4042,44,T4042,93,2,42,1,02,862,234844,123844,2,,,1,CLO,2,118,140,2,,,,C,802,2,,2.0,,1995
95IN04756,1993444044,T4044,44,T4044,93,2,42,1,02,842,230944,855043,2,,,1,CLO,2,120,141,2,,,,C,812,2,,2.0,BLOODYMILK @L,1995
95IN04757,1993444045,T4045,44,T4045,93,2,42,1,02,852,238544,230544,2,,,1,CLO,2,107,122,2,,,,C,822,2,,2.0,,1995
95IN04758,1993444046,T4046,44, 4598,93,2,48,1,02,T,000044,326644,7,,,2,34D,3,131,149,0,,92,1010,,LIS,L,,2.0,,1995
95IN04759,1993444047,T4047,44,T4047,93,2,41,1,02,411,190544,697843,2,,,1,CLO,2,169,192,1,,,,M,412,2,U,2.0,,1995
95IN04760,1993444049,T4049,44,T4049,93,1,42,1,02,802,189944,083844,2,,,3,CTL,M,161,184,0,,93,0807,C,,,,2.0,,1995
95IN04761,1993444050,T4050,44,T4050,93,1,TT,1,02,R-0,000044,006844,2,,,1,ctl,*,0,0,0,,95,0519,c,,,,2.0,,1995
95IN04762,1993444055,T4055,44,T4055,93,1,42,1,02,822,203044,043744,2,,,3,CTL,M,163,183,0,,93,0807,C,,,,2.0,BIGTESTES,1995
95IN04763,1993444056,T4056,44, 5106,93,2,48,1,02,T,000044,346644,7,,,2,35A,3,144,182,0,,92,1010,,LIS,L,,2.0,,1995
95IN04764,1993444063,T4063,44,T4063,93,2,48,1,02,T,000044,318744,2,,,1,JIM,2,128,130,2,,,,h,-2-,2,,2.0,,1995
95IN04765,1993444064,T4064,44,T4064,93,2,41,1,02,414,230644,031944,2,,,1,CLO,2,130,152,2,,,,M,413,2,,2.0,ABS OK,1995
95IN04766,1993444066,T4066,44,T4066,93,2,41,1,02,414,230644,970243,2,,,7,CLO,1,149,0,0,,97,0913,M,,,,2.0,,1995
95IN04767,1993444067,T4067,44, 5028,93,2,48,1,02,T,000044,289444,7,,,2,35A,3,126,174,0,,92,1010,,LIS,L,,2.0,,1995
95IN04768,1993444072,T4072,44,T4072,93,1,41,1,02,412,217444,105344,2,,,2,170,M,169,192,0,,92,0921,M,,,,2.0,,1995
95IN04769,1993444074,T4074,44,T4074,93,2,41,1,02,412,217444,042344,2,,,1,CLO,2,142,0,0,,93,0821,M,,,,2.0,X LAME LF,1995
95IN04770,1993444075,T4075,44,T4075,93,1,41,1,02,412,217444,042344,7,,,L,LIS,*,0,0,0,,93,0123,M,,,,2.0,,1995
95IN04771,1993444076,T4076,44,T4076,93,2,42,1,02,862,234844,057844,2,,,1,CLO,1,121,145,1,,,,C,832,2,,2.0,,1995
95IN04772,1993444078,T4078,44,T4078,93,2,48,1,02,T,000044,260244,2,,,1,JIM,5,130,160,1,,,,c,-0-,2,,2.0,,1995
95IN04773,1993444079,T4079,44,T4079,93,1,42,1,02,852,238544,220644,2,,,2,172,Y,158,190,0,,92,0921,C,,,,2.0,,1995
95IN04774,1993444080,T4080,44,T4080,93,2,41,1,02,414,230644,062144,2,,,1,JIM,*,0,0,0,,86,0206,h,,,,2.0,"ATAXIC, DEAD",1995
95IN04775,1993444086,T4086,44,T4086,93,2,42,1,02,862,234844,231644,2,,,3,OVX,5,127,159,1,X,,,C,,,,2.0,barren 2 yr,1995
95IN04776,1993444087,T4087,44,T4087,93,2,42,1,02,862,234844,231644,2,,,3,CLO,2,115,140,2,,93,1023,C,,,,2.0,X VAG PROLAPS,1995
95IN04777,1993444091,T4091,44,T4091,93,1,41,1,02,414,230644,054344,2,,,2,171,M,207,230,0,,92,0921,M,,,,2.0,,1995
95IN04778,1993444092,T4092,44,T4092,93,2,42,1,02,822,203044,234144,2,,,3,OVX,5,113,137,1,X,,,C,,,,2.0,barren 2 yr,1995
95IN04779,1993444093,T4093,44,T4093,93,2,42,1,02,822,203044,234144,2,,,1,CLO,2,117,135,2,,,,C,842,2,,2.0,,1995
95IN04780,1993444095,T4095,44,T4095,93,1,42,1,02,832,222544,730143,7,,,L,LIS,*,0,0,0,,93,0123,C,,,,2.0,,1995
95IN04781,1993444097,T4097,44,T4097,93,2,48,1,02,T,000044,257144,2,,,1,JIM,5,163,201,1,,,,c,-2-,2,,2.0,,1995
95IN04782,1993444098,T4098,44,T4098,93,1,42,1,02,832,222544,732443,2,,,1,CTL,X,146,0,0,,93,0522,C,,,,2.0,,1995
95IN04783,1993444099,T4099,44,T4099,93,2,42,1,02,832,222544,732443,2,,,1,CLO,2,118,130,2,,,,C,852,2,,2.0,,1995
95IN04784,1993444100,T4100,44,T4100,93,2,48,1,02,T,000044,255344,2,,,1,JIM,2,149,134,2,,,,h,-0-,2,,2.0,,1995
95IN04785,1993444101,T4101,44,T4101,93,2,41,1,02,411,190544,220044,2,,,1,JIM,2,142,146,2,,,,c,414,2,,2.0,,1995
95IN04786,1993444103,T4103,44, 1543,93,2,48,1,02,T,000044,272844,7,,,1,31D,3,137,164,0,,,,,LIS,L,,2.0,,1995
95IN04787,1993444104,T4104,44,T4104,93,2,48,1,02,T,000044,335444,2,,,3,JIM,2,119,135,5,,93,1023,h,,,,2.0,"WILD,ZANY",1995
95IN04788,1993444105,T4105,44,T4105,93,2,48,1,02,T,000044,257444,2,,,1,JIM,2,131,138,2,,,,c,-2-,2,,2.0,,1995
95IN04789,1993444106,T4106,44,T4106,93,2,42,1,02,892,248144,917343,2,,,3,CLO,5,136,167,1,,93,1023,C,,,,2.0,barren 2 yr,1995
95IN04790,1993444107,T4107,44,T4107,93,1,42,1,02,812,194744,225944,2,,,3,LIB,*,0,0,0,L,93,0522,C,,,,2.0,,1995
95IN04791,1993444108,T4108,44,T4108,93,2,42,1,02,812,194744,225944,2,,,1,CLO,1,125,145,1,,,,C,862,2,,2.0,,1995
95IN04792,1993444109,T4109,44,T4109,93,2,48,1,02,-Z-,000044,007444,2,,,1,JIM,5,139,173,1,,,,h,-0-,2,,2.0,,1995
95IN04793,1993444113,T4113,44,T4113,93,2,42,1,02,802,189944,001844,2,,,1,CLO,2,120,142,2,,,,C,872,2,,2.0,PINK-EYE,1995
95IN04794,1993444115,T4115,44,T4115,93,2,42,1,02,832,222544,024944,2,,,3,CLO,1,127,123,1,,93,1023,C,,,,2.0,X SHAG,1995
95IN04795,1993444117,T4117,44,T4117,93,2,41,1,02,413,228644,035444,2,,,3,OVX,5,148,168,1,X,,,h,,,,2.0,barren 2 yr,1995
95IN04796,1993444118,T4118,44,T4118,93,2,41,1,02,413,228644,035444,2,,,1,JIM,2,97,124,2,,,,c,411,2,U,2.0,DYSTOCIA 95,1995
95IN04797,1993444125,T4125,44,T4125,93,2,42,1,02,892,248144,142944,2,,,1,CLO,1,127,156,2,,,,C,882,2,,2.0,,1995
95IN04798,1993444127,T4127,44,T4127,93,2,41,1,02,412,217444,084244,2,,,3,OVX,5,136,163,1,X,,,h,,,,2.0,barren 2 yr,1995
95IN04799,1993444130,T4130,44,T4130,93,2,42,1,02,882,223844,070544,2,,,1,CLO,2,152,166,2,,,,C,892,2,,2.0,,1995
95IN04800,1993444131,T4131,44,T4131,93,1,42,1,02,832,222544,872743,2,,,3,LIB,*,0,0,0,L,93,0522,C,,,,2.0,,1995
95IN04801,1994444139,T4139,44,T4139,94,2,42,1,02,CLO,278844,236444,2,,,1,,C,135,666,1,,93,1120,C,CLO,2,,1.0,CLONE 4TEATS,1995
95IN04802,1994444142,T4142,44,T4142,94,2,42,1,02,CLO,278844,236744,2,,,1,,C,120,666,1,,93,1120,C,CLO,2,,1.0,CLONE 4TEATS,1995
95IN04803,1994444143,T4143,44,T4143,94,2,42,1,02,CLO,278844,236744,2,,,1,,C,110,666,1,,93,1120,C,CLO,2,,1.0,CLONHYPERHOCK,1995
95IN04804,1994444145,T4145,44,T4145,94,1,41,1,02,CLO,267844,183644,2,,,1,,Y,146,176,0,,93,1120,M,CLO,,,1.0,CLONE @HQ,1995
95IN04805,1994444146,T4146,44,T4146,94,1,41,1,02,CLO,267844,183644,2,,,1,,Y,134,172,0,,93,1120,M,CLO,,,1.0,CLONE @HQ,1995
95IN04806,1994444151,T4151,44,T4151,94,1,48,1,02,R.2,271444,367444,7,,,3,,*,0,0,0,,93,0320,C,,,,1.0,,1995
95IN04807,1994444152,T4152,44,T4152,94,2,42,1,02,CLO,278844,033844,2,,,1,,C,140,666,1,,93,1120,C,CLO,2,,1.0,"CLONE,4TEATS",1995
95IN04808,1994444163,T4163,44,T4163,94,2,42,1,02,862,277644,264144,2,,,1,,5,120,144,1,,,,C,902,2,,1.0,,1995
95IN04809,1994444165,T4165,44,T4165,94,1,42,1,02,852,269844,244444,2,,,3,,Y,112,143,0,,93,0807,C,,,,1.0,,1995
95IN04810,1994444167,T4167,44,T4167,94,1,ch,1,32,-0,686803,207144,2,,,L,UTE,Y,128,156,0,,93,1112,h,,,,1.0,,1995
95IN04811,1994444168,T4168,44,T4168,94,1,ch,1,32,-0,686803,207144,2,,,L,,Y,135,160,0,,,,h,,,,1.0,,1995
95IN04812,1994444170,T4170,44,T4170,94,2,42,1,02,882,289144,268044,2,,,1,,5,94,122,1,,,,C,912,2,,1.0,"ENTR,4TEATS",1995
95IN04813,1994444171,T4171,44,T4171,94,2,41,1,02,411,255644,969243,2,,,2, 65,5,106,147,1,,92,0921,M,,,,1.0,ENTR,1995
95IN04814,1994444172,T4172,44,T4172,94,1,41,1,02,411,255644,969243,2,,,2,167,Y,135,175,0,,92,0921,M,,,,1.0,,1995
95IN04815,1994444173,T4173,44,T4173,94,2,42,1,02,852,269844,225844,2,,,1,,5,91,121,1,,,,C,802,2,,1.0,4TEATS,1995
95IN04816,1994444176,T4176,44,T4176,94,2,ch,1,01,-0,149710,141344,2,,,1,,5,126,156,1,,,,c,-2-,2,,1.0,4TEATS,1995
95IN04817,1994444178,T4178,44,T4178,94,1,42,1,02,892,307744,857443,2,,,1,,*,0,0,0,,30,0418,C,,,,1.0,4TEATS,1995
95IN04818,1994444179,T4179,44,T4179,94,1,42,1,02,882,289144,297344,2,,,1,,Y,132,164,0,,,,C,,,,1.0,,1995
95IN04819,1994444181,T4181,44,T4181,94,1,42,1,02,912,329144,986943,2,,,3,,Y,123,143,0,,93,0807,C,,,,1.0,M_IDX,1995
95IN04820,1994444186,T4186,44,T4186,94,2,41,1,02,411,255644,052544,2,,,1,,2,126,144,2,,18,1213,M,413,2,U,1.0,LOW APPETITE,1995
