UID,ID10,YR,SEX,ETAG,BD1,LINE,PEN,BRD,REG,TYPE,INBR,TBR,AGE_LMG,DINBR,TM,HORN,BPEN,YRWT,FACE,C3536,SPRGWT,FALLWT,DISP,C4445,STAPL,CLFL,BRDNEW,DAYDIS,GRFL,FLGR,C6263,SIRE,SB1,C6973,DAM,DB1,AGE_BRDG,C80,YRREC,AGE
60IN03006,1959414046,59,1,G4046,4,13,132,41,1,,11,4,2,,1,,,,,,113,145,3,,,,41,0801,,,,2159,4,,5888,4,1,,1960,1.0
60IN03007,1959414047,59,1,G4047,4,13,132,41,1,,11,3,2,,1,,,,,,111,145,2,,,,41,0927,,,,2159,4,,5888,4,1,,1960,1.0
60IN03008,1959414048,59,1,G4048,4,01,012,41,1,,34,5,2,,1,,,,,,111,141,2,,,,41,0927,,,,1492,4,,9473,4,1,,1960,1.0
60IN03009,1959414049,59,2,G4049,4,01,012,41,1,10,34,,2,,1,1,,077,,,77,100,,,079,,41,,185,2,,1492,4,   01,21,,1,,1960,1.0
60IN03010,1959414051,59,2,G4051,4,71,712,41,1,09,,,2,,2,1,,091,,,91,124,,,082,,41,,081,3,,1743,4,   83,21,,1,,1960,1.0
60IN03011,1959414052,59,2,G4052,4,82,088,41,1,10,,,2,,7,1,,084,,,84,102,2,,092,,41,0927,106,2,,2021,4,   07, 291,4,1,,1960,1.0
60IN03012,1959414053,59,1,G4053,4,82,088,41,1,,,5,2,,7,,,,,,127,156,3,,,,41,0801,,,,2021,4,,7744,4,1,,1960,1.0
60IN03013,1959414054,59,2,G4054,4,14,142,41,1,11,21,,2,,1,1,,074,,,74,98,,,095,,41,,088,2,,9517,4,   14,2,,1,,1960,1.0
60IN03014,1959414057,59,2,G4057,4,13,132,41,1,09,13,,2,,1,1,,093,,,93,111,,,097,,41,,101,2,,2159,4,   13,2,,1,,1960,1.0
60IN03015,1959414058,59,2,G4058,4,13,132,41,1,09,16,,2,,1,1,,094,,,94,117,,,093,,41,,104,4,,2159,4,   13,1,,1,,1960,1.0
60IN03016,1959414059,59,1,G4059,4,13,132,41,1,,16,5,2,,1,,,,,,125,156,,,,,41,,,,,2159,4,,8488,4,1,,1960,1.0
60IN03017,1959414061,59,2,G4061,4,17,172,41,1,08,23,,2,,1,1,,096,,,96,137,,,102,,41,,118,3,,0556,4,   17,21,,1,,1960,1.0
60IN03018,1959414062,59,2,G4062,4,70,712,41,2,07,,,2,,2,1,,100,,,100,132,,,091,,41,,123,2,,1743,4,   71,21,,1,,1960,1.0
60IN03019,1959414063,59,2,G4063,4,08,082,41,1,11,23,,2,,1,1,,075,,,75,96,,,093,,41,,119,2,,2021,4,   08,2,,1,,1960,1.0
60IN03020,1959414065,59,1,G4065,4,15,152,41,1,,23,1,2,,1,,,,,,99,128,3,,,,41,0801,,,,1456,4,,1506,4,1,,1960,1.0
60IN03021,1959414068,59,1,G4068,4,82,088,41,1,,,1,2,,7,,,,,,120,158,2,,,,41,0927,,,,2021,4,,7797,4,1,,1960,1.0
60IN03022,1959414070,59,2,G4070,4,06,062,41,1,12,42,,2,,1,1,,077,,,77,90,,,101,,41,,086,2,,0039,4,   06,21,,1,,1960,1.0
60IN03023,1959414071,59,2,G4071,4,12,121,41,1,11,12,,2,,1,1,,076,,,76,111,,,085,,41,,084,3,,9012,4,   03,51,,1,,1960,1.0
60IN03024,1959414072,59,2,G4072,4,03,032,41,,,19,,2,,1,,,,,,,,6,,,,41,0419,,,,1806,4,,,,1,,1960,1.0
60IN03025,1959414074,59,2,G4074,4,16,162,41,1,09,19,,2,,1,1,,088,,,88,,7,,092,,41,1201,097,3,,0663,4,,,,1,,1960,1.0
60IN03026,1959414079,59,2,G4079,4,17,172,41,1,07,21,,2,,1,1,,092,,,92,,7,,092,,41,1201,119,2,,0556,4,,,,1,,1960,1.0
60IN03027,1959414081,59,1,G4081,4,71,722,41,1,,,5,2,,2,,,,,,101,142,,,,,41,,,,,9993,4,,0692,4,1,,1960,1.0
60IN03028,1959414084,59,1,G4084,4,17,172,41,1,,05,5,2,,1,,,,,,116,154,2,,,,41,0927,,,,0556,4,,8355,4,1,,1960,1.0
60IN03029,1959414085,59,2,G4085,4,17,172,41,1,07,05,,2,,1,1,,102,,,102,116,,,089,,41,,101,2,,0556,4,   17,2,,1,,1960,1.0
60IN03030,1959414091,59,1,G4091,4,14,142,41,1,,14,1,2,,1,,,,,,128,165,,,,,41,,,,,9517,4,,8923,4,1,,1960,1.0
60IN03031,1959414092,59,1,G4092,4,82,029,41,1,,,1,2,,7,,,,,,116,153,2,,,,41,0927,,,,0998,4,,1623,4,1,,1960,1.0
60IN03032,1959414093,59,2,G4093,4,71,712,41,1,08,,,2,,2,1,,102,,,102,139,,,089,,41,,139,2,,1743,4,   84,2,,1,,1960,1.0
60IN03033,1959414094,59,1,G4094,4,17,172,41,1,,06,1,2,,1,,,,,,141,185,3,,,,41,0801,,,,0556,4,,8643,4,1,,1960,1.0
60IN03034,1959414096,59,1,G4096,4,70,722,41,1,,,5,2,,2,,,,,,119,160,2,,,,41,0927,,,,9993,4,,8620,4,1,,1960,1.0
60IN03035,1959414097,59,1,G4097,4,08,081,41,,,25,1,2,,1,,,,,,,,7,,,,41,0520,,,,2193,4,,8398,4,1,,1960,1.0
60IN03036,1959414098,59,2,G4098,4,06,062,41,1,08,22,,2,,1,1,,092,,,92,,,,107,,41,,123,5,,0039,4,   06,2,,1,,1960,1.0
60IN03037,1959414100,59,2,G4100,4,08,082,41,1,10,25,,2,,1,1,,075,,,75,80,,,095,,41,,092,5,,2021,4,   08,21,,1,,1960,1.0
60IN03038,1959414103,59,1,G4103,4,82,029,41,1,,,1,2,,7,,,,,,119,152,2,,,,41,0927,,,,0998,4,,1099,4,1,,1960,1.0
60IN03039,1959414104,59,2,G4104,4,70,722,41,1,07,,,2,,2,1,,106,,,106,140,,,087,,41,,112,3,,9993,4,   72,21,,1,,1960,1.0
60IN03040,1959414105,59,2,G4105,4,11,111,41,1,08,21,,2,,1,1,,102,,,102,105,,,099,,41,,127,2,,0795,4,   11,11,,1,,1960,1.0
60IN03041,1959414106,59,1,G4106,4,14,142,41,1,,17,1,2,,1,,,,,,134,154,,,,,41,,,,,9517,4,,0789,4,1,,1960,1.0
60IN03042,1959414107,59,1,G4107,4,15,151,41,1,,09,5,2,,1,,,,,,106,145,,,,,41,,,,,1685,4,,7634,4,1,,1960,1.0
60IN03043,1959414108,59,2,G4108,4,15,151,41,1,09,09,,2,,1,1,,078,,,78,97,,,088,,41,,095,2,,1685,4,   15,1,,1,,1960,1.0
60IN03044,1959414110,59,2,G4110,4,15,151,41,1,09,23,,2,,1,1,,077,,,77,121,,,087,,41,,087,2,,1685,4,   11,4,,1,,1960,1.0
60IN03045,1959414111,59,1,G4111,4,17,172,41,1,,05,5,2,,1,,,,,,91,128,2,,,,41,0927,,,,0556,4,,6115,4,1,,1960,1.0
60IN03046,1959414112,59,2,G4112,4,17,172,41,1,07,05,,2,,1,1,,106,,,106,131,,,098,,41,,108,5,,0556,4,   17,21,,1,,1960,1.0
60IN03047,1959414113,59,1,G4113,4,01,012,41,1,,38,3,2,,1,,,,,,109,140,3,,,,41,0801,,,,1492,4,,8332,4,1,,1960,1.0
60IN03048,1959414114,59,1,G4114,4,01,012,41,1,,38,4,2,,1,,,,,,101,128,3,,,,41,0801,,,,1492,4,,8332,4,1,,1960,1.0
60IN03049,1959414115,59,2,G4115,4,03,032,41,1,08,25,,2,,1,1,,092,,,92,126,,,097,,41,,110,3,,1806,4,   03,21,,1,,1960,1.0
60IN03050,1959414117,59,2,G4117,4,18,182,41,1,10,16,,2,,1,1,,072,,,72,105,,,105,,41,,092,2,,1179,4,   18,21,,1,,1960,1.0
60IN03051,1959414118,59,1,G4118,4,18,182,41,1,,16,4,2,,1,,,,,,104,138,,,,,41,,,,,1179,4,,0127,4,1,,1960,1.0
60IN03052,1959414127,59,1,G4127,4,10,101,41,1,,19,3,2,,1,,,,,,126,143,,,,,41,,,,,8954,4,,7798,4,1,,1960,1.0
60IN03053,1959414128,59,2,G4128,4,70,712,41,1,08,,,2,,2,1,,113,,,113,146,,,097,,41,,153,6,,1743,4,   73,2,,1,,1960,1.0
60IN03054,1959414129,59,1,G4129,4,71,712,41,2,,,1,2,,2,,,,,,126,160,,,,,41,,,,,1743,4,,8911,4,1,,1960,1.0
60IN03055,1959414131,59,2,G4131,4,70,732,41,2,07,,,2,,2,1,,097,,,97,127,,,096,,41,,114,4,,1162,4,   72,21,,1,,1960,1.0
60IN03056,1959414132,59,2,G4132,4,71,732,41,2,09,,,2,,2,1,,078,,,78,98,,,091,,41,,092,2,,1162,4,   81,21,,1,,1960,1.0
60IN03057,1959414133,59,1,G4133,4,71,722,41,1,,,1,2,,2,,,,,,133,168,,,,,41,,,,,9993,4,,0718,4,1,,1960,1.0
60IN03058,1959414135,59,1,G4135,4,82,088,41,1,,,1,2,,7,,,,,,132,148,2,,,,41,0927,,,,2021,4,,0854,4,1,,1960,1.0
60IN03059,1959414136,59,1,G4136,4,14,142,41,1,,25,1,2,,1,,,,,,110,138,2,,,,41,0927,,,,9517,4,,0092,4,1,,1960,1.0
60IN03060,1959414138,59,2,G4138,4,82,079,41,1,08,,,2,,7,1,,095,,,95,106,2,,092,,41,0927,099,3,,1775,4,   07, 292,3,1,,1960,1.0
60IN03061,1959414139,59,2,G4139,4,01,012,41,1,10,42,,2,,1,1,,083,,,83,111,,,087,,41,,088,2,,1492,4,   01,11,,1,,1960,1.0
60IN03062,1959414144,59,2,G4144,4,10,101,41,1,08,19,,2,,1,1,,095,,,95,134,,,080,,41,,108,3,,8954,4,   10,21,,1,,1960,1.0
60IN03063,1959414147,59,2,G4147,4,01,012,41,1,08,34,,2,,1,1,,093,,,93,127,,,106,,41,,087,3,,1492,4,   01,2,,1,,1960,1.0
60IN03064,1959414148,59,1,G4148,4,17,172,41,1,,18,3,2,,1,,,,,,117,158,2,,,,41,0927,,,,0556,4,,7854,4,1,,1960,1.0
60IN03065,1959414150,59,2,G4150,4,10,101,41,1,10,15,,2,,1,1,,074,,,74,117,,,083,,41,,078,2,,8954,4,   10,1,,1,,1960,1.0
60IN03066,1959414151,59,2,G4151,4,10,101,41,1,10,15,,2,,1,1,,083,,,83,106,,,071,,41,,085,2,,8954,4,   03,41,,1,,1960,1.0
60IN03067,1959414152,59,1,G4152,4,70,712,41,1,,,1,2,,2,,,,,,126,155,2,,,,41,0927,,,,1743,4,,8055,4,1,,1960,1.0
60IN03068,1959414153,59,2,G4153,4,08,082,41,1,09,24,,2,,1,1,,088,,,88,114,,,079,,41,,118,2,,2021,4,   08,2,,1,,1960,1.0
60IN03069,1959414154,59,1,G4154,4,71,732,41,2,,,4,2,,2,,,,,,111,148,,,,,41,,,,,1162,4,,9401,4,1,,1960,1.0
60IN03070,1959414155,59,2,G4155,4,70,732,41,2,08,,,2,,2,1,,098,,,98,122,,,108,,41,,113,3,,1162,4,   72,21,,1,,1960,1.0
60IN03071,1959414157,59,1,G4157,4,16,162,41,1,,25,1,2,,1,,,,,,81,118,,,,,41,,,,,0663,4,,1155,4,1,,1960,1.0
60IN03072,1959414163,59,2,G4163,4,15,152,41,1,10,17,,2,,1,1,,078,,,78,107,,,104,,41,,099,2,,1456,4,   15,2,,1,,1960,1.0
60IN03073,1959414164,59,1,G4164,4,15,151,41,1,,14,1,2,,1,,,,,,123,153,2,,,,41,0927,,,,1685,4,,8541,4,1,,1960,1.0
60IN03074,1959414165,59,2,G4165,4,70,732,41,2,09,,,2,,2,1,,080,,,80,102,,,103,,41,,101,5,,1162,4,   72,2,,1,,1960,1.0
60IN03075,1959414167,59,1,G4167,4,13,132,41,1,,14,5,2,,1,,,,,,103,143,2,,,,41,0927,,,,2159,4,,1029,4,1,,1960,1.0
60IN03076,1959414169,59,1,G4169,4,73,137,41,3,,,1,2,,9,,,,,,142,188,3,,,,41,0801,,,,2159,4,,1978,5,1,,1960,1.0
60IN03077,1959414170,59,2,G4170,4,82,049,41,1,08,,,2,,7,1,,088,,,88,125,2,,087,,41,0927,118,2,,1249,4,   07, 293,8,1,,1960,1.0
60IN03078,1959414174,59,2,G4174,4,70,712,41,1,09,,,2,,2,1,,093,,,93,132,,,079,,41,,094,2,,1743,4,   71,2,,1,,1960,1.0
60IN03079,1959414175,59,2,G4175,4,70,712,41,1,07,,,2,,2,1,,100,,,100,132,,,083,,41,,104,2,,1743,4,   73,21,,1,,1960,1.0
60IN03080,1959414176,59,2,G4176,4,01,012,41,1,10,30,,2,,1,1,,088,,,88,118,,,080,,41,,081,2,,1492,4,   01,1,,1,,1960,1.0
60IN03081,1959414177,59,2,G4177,4,01,012,41,1,08,30,,2,,1,1,,090,,,90,125,,,085,,41,,093,2,,1492,4,   01,21,,1,,1960,1.0
60IN03082,1959414179,59,2,G4179,4,08,081,41,1,08,19,,2,,1,1,,088,,,88,123,,,089,,41,,104,2,,2193,4,   08,21,,1,,1960,1.0
60IN03083,1959414180,59,2,G4180,4,11,112,41,1,11,18,,2,,1,1,,077,,,77,102,,,090,,41,,099,3,,8734,4,   11,2,,1,,1960,1.0
60IN03084,1959414181,59,2,G4181,4,11,112,41,1,09,18,,2,,1,1,,084,,,84,108,,,095,,41,,093,3,,8734,4,   11,1,,1,,1960,1.0
60IN03085,1959414183,59,1,G4183,4,15,151,41,1,,16,5,2,,1,,,,,,111,139,2,,,,41,0927,,,,1685,4,,9027,4,1,,1960,1.0
60IN03086,1959414186,59,2,G4186,4,10,102,41,1,07,13,,2,,1,1,,108,,,108,144,,,076,,41,,106,2,,1744,4,   10,2,,1,,1960,1.0
60IN03087,1959414188,59,1,G4188,4,16,162,41,1,,20,5,2,,1,,,,,,92,118,,,,,41,,,,,0663,4,,7434,4,1,,1960,1.0
60IN03088,1959414191,59,2,G4191,4,82,049,41,1,07,,,2,,7,1,,096,,,96,127,2,,087,,41,0927,119,3,,1249,4,   17, 293,7,1,,1960,1.0
60IN03089,1959414193,59,2,G4193,4,71,732,41,2,09,,,2,,2,1,,088,,,88,108,,,089,,41,,098,3,,1162,4,   85,2,,1,,1960,1.0
60IN03090,1959414199,59,2,G4199,4,14,142,41,1,09,21,,2,,1,1,,082,,,82,104,,,090,,41,,105,2,,9517,4,   14,21,,1,,1960,1.0
60IN03091,1959414200,59,1,G4200,4,70,722,41,1,,,3,2,,2,,,,,,154,195,,,,,41,,,,,9993,4,,9434,4,1,,1960,1.0
60IN03092,1959414201,59,2,G4201,4,71,722,41,1,08,,,2,,2,1,,081,,,81,109,,,081,,41,,081,2,,9993,4,   86,21,,1,,1960,1.0
60IN03093,1959414202,59,1,G4202,4,71,722,41,1,,,3,2,,2,,,,,,113,158,,,,,41,,,,,9993,4,,8869,4,1,,1960,1.0
60IN03094,1959414204,59,2,G4204,4,04,042,41,1,10,24,,2,,1,1,,070,,,70,,7,,104,,41,1201,095,3,,1786,4,,,,1,,1960,1.0
60IN03095,1959414206,59,2,G4206,4,10,101,41,1,09,10,,2,,1,1,,078,,,78,108,,,087,,41,,085,2,,8954,4,   10,11,,1,,1960,1.0
60IN03096,1959414207,59,1,G4207,4,10,101,41,1,,10,5,2,,1,,,,,,130,160,,,,,41,,,,,8954,4,,0799,4,1,,1960,1.0
60IN03097,1959414209,59,1,G4209,4,71,712,41,1,,,5,2,,2,,,,,,83,116,,,,,41,,,,,1743,4,,2151,4,1,,1960,1.0
60IN03098,1959414210,59,1,G4210,4,82,049,41,1,,,5,2,,7,,,,,,128,156,2,,,,41,0927,,,,1249,4,,8391,4,1,,1960,1.0
60IN03099,1959414212,59,2,G4212,4,66,127,41,1,08,,,2,,9,1,,088,,,88,124,,,088,,41,,090,2,,0569,4,   13,7,,1,,1960,1.0
60IN03100,1959414213,59,2,G4213,4,66,127,41,1,09,,,2,,9,1,,098,,,98,133,,,079,,41,,110,2,,0569,4,   10,7,,1,,1960,1.0
60IN03101,1959414214,59,2,G4214,4,12,121,41,1,09,08,,2,,1,1,,095,,,95,126,,,090,,41,,111,2,,9012,4,   12,1,,1,,1960,1.0
60IN03102,1959414219,59,1,G4219,4,18,182,41,1,,11,1,2,,1,,,,,,104,135,3,,,,41,0801,,,,1179,4,,1738,4,1,,1960,1.0
60IN03103,1959414222,59,2,G4222,4,18,182,41,1,10,13,,2,,1,1,,088,,,88,,3,,101,,41,1003,101,4,,1179,4,,,,1,,1960,1.0
60IN03104,1959414223,59,2,G4223,4,70,732,41,2,09,,,2,,2,1,,093,,,93,129,,,085,,41,,081,2,,1162,4,   72,21,,1,,1960,1.0
60IN03105,1959414225,59,2,G4225,4,70,722,41,1,07,,,2,,2,1,,097,,,97,129,,,095,,41,,098,2,,9993,4,   71,21,,1,,1960,1.0
60IN03106,1959414227,59,1,G4227,4,04,042,41,1,,23,1,2,,1,,,,,,98,105,3,,,,41,0801,,,,1786,4,,6888,4,1,,1960,1.0
60IN03107,1959414231,59,2,G4231,4,10,101,41,1,08,15,,2,,1,1,,097,,,97,122,,,079,,41,,088,2,,8954,4,   01,4,,1,,1960,1.0
60IN03108,1959414234,59,1,G4234,4,10,102,41,1,,04,1,2,,1,,,,,,136,163,2,,,,41,0927,,,,1744,4,,1785,5,1,,1960,1.0
60IN03109,1959414239,59,2,G4239,4,70,732,41,2,10,,,2,,2,1,,088,,,88,113,,,090,,41,,107,3,,1162,4,   73,2,,1,,1960,1.0
60IN03110,1959414242,59,2,G4242,4,14,142,41,1,09,29,,2,,1,1,,080,,,80,102,,,092,,41,,092,3,,9517,4,   14,2,,1,,1960,1.0
60IN03111,1959414246,59,2,G4246,4,03,032,41,1,08,24,,2,,1,1,,087,,,87,115,,,084,,41,,100,2,,1806,4,   03,11,,1,,1960,1.0
60IN03112,1959414248,59,1,G4248,4,03,032,41,1,,22,5,2,,1,,,,,,106,125,,,,,41,,,,,1806,4,,7646,4,1,,1960,1.0
60IN03113,1959414249,59,2,G4249,4,03,032,41,,,22,,2,,1,,,,,,,,6,,,,41,0419,,,,1806,4,,,,1,,1960,1.0
60IN03114,1959414252,59,1,G4252,4,70,722,41,2,,,3,2,,2,,,,,,130,172,,,,,41,,,,,9993,4,,9661,4,1,,1960,1.0
60IN03115,1959414258,59,2,G4258,4,71,732,41,2,07,,,2,,2,1,,105,,,105,131,,,095,,41,,113,2,,1162,4,   87,21,,1,,1960,1.0
60IN03116,1959414260,59,1,G4260,4,18,182,41,1,,11,5,2,,1,,,,,,88,125,3,,,,41,0801,,,,1179,4,,1739,4,1,,1960,1.0
60IN03117,1959414261,59,2,G4261,4,18,182,41,1,11,11,,2,,1,1,,064,,,64,98,,,083,,41,,098,2,,1179,4,   18,2,,1,,1960,1.0
60IN03118,1959414263,59,2,G4263,4,71,712,41,2,08,,,2,,2,1,,083,,,83,117,,,082,,41,,078,2,,1743,4,   82,21,,1,,1960,1.0
60IN03119,1959414266,59,2,G4266,4,02,022,41,1,08,30,,2,,1,1,,076,,,76,103,,,074,,41,,083,2,,9974,4,   02,2,,1,,1960,1.0
60IN03120,1959414269,59,1,G4269,4,82,049,41,1,,,5,2,,7,,,,,,121,154,2,,,,41,0927,,,,1249,4,,9872,4,1,,1960,1.0
60IN03121,1959414270,59,2,G4270,4,07,071,41,1,09,26,,2,,1,1,,073,,,73,99,,,086,,41,,090,3,,1775,4,   07,21,,1,,1960,1.0
60IN03122,1959414272,59,1,G4272,4,03,032,41,1,,21,1,2,,1,,,,,,121,145,,,,,41,,,,,1806,4,,9757,4,1,,1960,1.0
60IN03123,1959414273,59,2,G4273,4,17,172,41,1,08,16,,2,,1,1,,091,,,91,132,,,102,,41,,113,3,,0556,4,   17,2,,1,,1960,1.0
60IN03124,1959414274,59,1,G4274,4,17,172,41,1,,16,5,2,,1,,,,,,104,144,,,,,41,,,,,0556,4,,7973,4,1,,1960,1.0
60IN03125,1959414281,59,2,G4281,4,70,712,41,1,08,,,2,,2,1,,104,,,104,139,,,093,,41,,102,2,,1743,4,   73,2,,1,,1960,1.0
60IN03126,1959414283,59,1,G4283,4,12,122,41,1,,17,1,2,,1,,,,,,124,148,,,,,41,,,,,0569,4,,8601,4,1,,1960,1.0
60IN03127,1959414284,59,2,G4284,4,70,712,41,1,09,,,2,,2,1,,098,,,98,,,,102,,41,,123,2,,1743,4,,9 12,7,1,,1960,1.0
60IN03128,1959414286,59,2,G4286,4,70,712,41,1,06,,,2,,2,1,,116,,,116,136,,,098,,41,,117,4,,1743,4,   71,2,,1,,1960,1.0
60IN03129,1959414290,59,2,G4290,4,18,182,41,1,09,12,,2,,1,1,,086,,,86,105,,,098,,41,,098,3,,1179,4,   18,21,,1,,1960,1.0
60IN03130,1959414291,59,2,G4291,4,04,041,41,1,08,32,,2,,1,1,,086,,,86,106,,,094,,41,,113,2,,1249,4,   04,21,,1,,1960,1.0
60IN03131,1959414294,59,2,G4294,4,67,037,41,1,06,,,2,,9,1,,112,,,112,149,,,099,,41,,118,5,,1806,4,,9 04,6,1,,1960,1.0
60IN03132,1959414295,59,2,G4295,4,14,142,41,1,09,14,,2,,1,1,,096,,,96,124,,,093,,41,,125,2,,9517,4,   14,21,,1,,1960,1.0
60IN03133,1959414297,59,1,G4297,4,10,102,41,,,15,1,2,,1,,,,,,121,144,2,,,,41,0927,,,,1744,4,,7430,4,1,,1960,1.0
60IN03134,1959414304,59,2,G4304,4,73,107,41,3,08,,,2,,9,1,,111,,,111,144,,,089,,41,,114,2,,1744,4,   72,2,,1,,1960,1.0
60IN03135,1959414305,59,2,G4305,4,73,137,41,3,10,,,2,,9,1,,097,,,97,124,,,093,,41,,120,3,,2159,4,   71,21,,1,,1960,1.0
60IN03136,1959414306,59,1,G4306,4,02,022,41,1,,31,1,2,,1,,,,,,117,154,,,,,41,,,,,9974,4,,0018,4,1,,1960,1.0
60IN03137,1959414307,59,2,G4307,4,10,101,41,1,09,10,,2,,1,1,,092,,,92,119,,,081,,41,,104,2,,8954,4,   10,21,,1,,1960,1.0
60IN03138,1959414308,59,1,G4308,4,17,172,41,1,,09,1,2,,1,,,,,,123,169,,,,,41,,,,,0556,4,,8525,4,1,,1960,1.0
60IN03139,1959414309,59,1,G4309,4,16,162,41,1,,29,1,2,,1,,,,,,102,133,,,,,41,,,,,0663,4,,0809,4,1,,1960,1.0
60IN03140,1959414310,59,2,G4310,4,04,041,41,1,10,26,,2,,1,1,,085,,,85,118,,,096,,41,,095,3,,1249,4,   04,2,,1,,1960,1.0
60IN03141,1959414312,59,2,G4312,4,06,062,41,1,09,24,,2,,1,1,,082,,,82,95,,,086,,41,,083,2,,0039,4,   06,21,,1,,1960,1.0
60IN03142,1959414316,59,1,G4316,4,71,722,41,1,,,5,2,,2,,,,,,114,149,,,,,41,,,,,9993,4,,7416,4,1,,1960,1.0
60IN03143,1959414320,59,1,G4320,4,08,081,41,1,,25,1,2,,1,,,,,,101,130,,,,,41,,,,,2193,4,,8738,4,1,,1960,1.0
60IN03144,1959414321,59,1,G4321,4,66,232,41,1,,,1,2,,5,,,,,,107,133,2,,,,41,0927,,,,1943,4,,8243,4,1,,1960,1.0
60IN03145,1959414322,59,2,G4322,4,71,722,41,1,09,,,2,,2,1,,096,,,96,131,,,085,,41,,124,3,,9993,4,   84,2,,1,,1960,1.0
60IN03146,1959414324,59,1,G4324,4,17,172,41,1,,13,1,2,,1,,,,,,118,164,2,,,,41,0927,,,,0556,4,,1950,4,1,,1960,1.0
60IN03147,1959414326,59,1,G4326,4,01,012,41,1,,42,1,2,,1,,,,,,96,136,,,,,41,,,,,1492,4,,1569,4,1,,1960,1.0
60IN03148,1959414327,59,2,G4327,4,12,121,41,1,09,10,,2,,1,1,,090,,,90,113,,,099,,41,,099,3,,9012,4,   12,21,,1,,1960,1.0
60IN03149,1959414328,59,2,G4328,4,15,152,41,,,21,,2,,1,,,,,,,,6,,,,41,0118,,,,1456,4,,,,1,,1960,1.0
60IN03150,1959414332,59,1,G4332,4,71,732,41,2,,,5,2,,2,,,,,,111,138,,,,,41,,,,,1162,4,,7037,4,1,,1960,1.0
60IN03151,1959414336,59,1,G4336,4,71,712,41,1,,,1,2,,2,,,,,,125,143,,,,,41,,,,,1743,4,,0594,4,1,,1960,1.0
60IN03152,1959414338,59,2,G4338,4,17,172,41,1,08,23,,2,,1,1,,088,,,88,118,,,096,,41,,103,2,,0556,4,,9104,7,1,,1960,1.0
60IN03153,1959414341,59,1,G4341,4,10,102,41,1,,14,1,2,,1,,,,,,149,165,,,,,41,,,,,1744,4,,9065,4,1,,1960,1.0
60IN03154,1959414342,59,2,G4342,4,05,052,41,1,10,23,,2,,1,1,,073,,,73,104,,,081,,41,,080,2,,1117,4,   05,2,,1,,1960,1.0
60IN03155,1959414344,59,2,G4344,4,13,132,41,1,09,18,,2,,1,1,,096,,,96,135,,,100,,41,,125,3,,2159,4,   13,21,,1,,1960,1.0
60IN03156,1959414345,59,1,G4345,4,01,012,41,1,,30,1,2,,1,,,,,,147,175,,,,,41,,,,,1492,4,,8530,4,1,,1960,1.0
60IN03157,1959414346,59,2,G4346,4,01,012,41,1,08,36,,2,,1,1,,096,,,96,116,,,100,,41,,100,2,,1492,4,   01,11,,1,,1960,1.0
60IN03158,1959414347,59,2,G4347,4,14,142,41,1,10,18,,2,,1,1,,078,,,78,107,,,086,,41,,089,2,,9517,4,   14,2,,1,,1960,1.0
60IN03159,1959414351,59,2,G4351,4,12,122,41,1,11,13,,2,,1,1,,078,,,78,104,,,082,,41,,084,2,,0569,4,   11,51,,1,,1960,1.0
60IN03160,1959414352,59,2,G4352,4,03,032,41,1,07,28,,2,,1,1,,103,,,103,,7,,089,,41,1201,100,3,,1806,4,,,,1,,1960,1.0
60IN03161,1959414355,59,1,G4355,4,70,712,41,1,,,3,2,,2,,,,,,113,155,2,,,,41,0927,,,,1743,4,,2204,4,1,,1960,1.0
60IN03162,1959414358,59,2,G4358,4,70,732,41,2,09,,,2,,2,1,,078,,,78,109,,,088,,41,,090,2,,1162,4,   73,21,,1,,1960,1.0
60IN03163,1959414360,59,2,G4360,4,71,732,41,2,09,,,2,,2,1,,088,,,88,123,,,090,,41,,101,2,,1162,4,   88,21,,1,,1960,1.0
60IN03164,1959414361,59,2,G4361,4,70,722,41,2,09,,,2,,2,1,,093,,,93,114,,,090,,41,,100,2,,9993,4,   72,2,,1,,1960,1.0
60IN03165,1959414362,59,2,G4362,4,70,722,41,2,09,,,2,,2,1,,088,,,88,120,,,087,,41,,093,2,,9993,4,   71,21,,1,,1960,1.0
60IN03166,1959414363,59,2,G4363,4,82,029,41,2,09,,,2,,7,1,,092,,,92,122,2,,084,,41,0927,095,2,,0998,4,   12,,,1,,1960,1.0
60IN03167,1959414366,59,1,G4366,4,06,062,41,1,,24,1,2,,1,,,,,,99,106,3,,,,41,0801,,,,0039,4,,6828,4,1,,1960,1.0
60IN03168,1959414373,59,1,G4373,4,18,182,41,1,,13,1,2,,1,,,,,,119,160,,,,,41,,,,,1179,4,,1658,4,1,,1960,1.0
60IN03169,1959414375,59,2,G4375,4,16,162,41,1,11,32,,2,,1,1,,062,,,62,90,,,087,,41,,097,3,,0663,4,   16,2,,1,,1960,1.0
60IN03170,1959414376,59,1,G4376,4,66,067,41,1,,,1,2,,9,,,,,,121,141,2,,,,41,0927,,,,0039,4,,0300,4,1,,1960,1.0
60IN03171,1959414377,59,1,G4377,4,18,182,41,1,,14,1,2,,1,,,,,,108,148,,,,,41,,,,,1179,4,,2108,4,1,,1960,1.0
60IN03172,1959414379,59,2,G4379,4,16,162,41,1,10,38,,2,,1,1,,062,,,62,85,,,092,,41,,088,2,,0663,4,   16,21,,1,,1960,1.0
60IN03173,1959414380,59,2,G4380,4,71,712,41,1,08,,,2,,2,1,,098,,,98,127,,,094,,41,,093,3,,1743,4,   83,2,,1,,1960,1.0
