UID,ID10,ETAG,BRD,YR,SEX,LINE,SEA,STM,PEN,SIRE,DAM,RGRP,F1,ELG,PD,LOT,BAND,SPRGWT,FALLWT,BAG,VI93,Y3,GRP,DISP,DAYDIS,TRT,BPEN,COND,BGRP,AGE,RMK,YRREC
93IN04508,1991442524,T2524,44,91,2,48,2,02,867,867243,960143,7,,,1,31A,3,0,133,2,,0,,,,,LIS,,L,1.5,,1993
93IN04509,1991442525,T2525,44,91,2,48,2,02,867,867243,853243,7,,,1,35A,3,0,138,2,,0,,,,,LIS,,L,1.5,,1993
93IN04510,1991442527,T2527,44,91,2,48,2,02,867,867243,964743,7,,,1,30B,3,0,150,2,,0,,,,,LIS,,L,1.5,,1993
93IN04511,1991442528,T2528,44,91,2,48,2,02,922,922243,923543,7,,,1,35C,3,0,159,2,,0,,,,,LIS,,L,1.5,,1993
93IN04512,1991442535,T2535,44,91,2,48,2,02,922,922243,635043,7,,,1,30A,3,0,143,2,,0,,,,,LIS,,L,1.5,,1993
93IN04513,1991442536,T2536,44,91,2,48,2,02,853,853543,949443,7,,,1,35A,3,0,140,2,,0,,,,,LIS,,L,1.5,,1993
93IN04514,1991442537,T2537,44,91,2,48,2,02,853,853543,949443,7,,,1,29C,3,0,147,2,,0,,,,,LIS,,L,1.5,,1993
93IN04515,1991442541,T2541,44,91,2,48,2,02,867,867243,687843,7,,,1,34D,3,0,180,1,,1,,,,,LIS,,L,1.5,,1993
93IN04516,1992442546,T2546,44,92,2,41,1,02,412,097944,036444,2,,,1,,2,121,145,3,,1,,,,M,411,,2,1.0,,1993
93IN04517,1992442551,T2551,44,92,1,41,1,02,413,102644,958243,2,,,2,170,Y,126,172,0,,0,,92,0923,,,,,1.0,,1993
93IN04518,1992442552,T2552,44,92,2,41,1,02,413,102644,958243,2,,,1,,5,102,138,1,,0,,,,M,414,,2,1.0,,1993
93IN04519,1992442553,T2553,44,92,2,41,1,02,412,097944,107544,2,,,6,,2,115,0,0,,1,,04,0826,,,,,1.0,,1993
93IN04520,1992442555,T2555,44,92,1,41,1,02,414,120344,943343,2,,,1,M,Y,147,180,0,,0,,,,,,,,1.0,,1993
93IN04521,1992442556,T2556,44,92,1,41,1,02,414,120344,943343,2,,,1,M,Y,148,184,0,,0,,,,,,,,1.0,,1993
93IN04522,1992442558,T2558,44,92,2,42,1,02,842,143944,106344,2,,,1,,5,73,115,1,,0,,,,C,882,,2,1.0,,1993
93IN04523,1992442561,T2561,44,92,1,41,1,02,412,097944,030844,2,,,6,,*,0,0,0,,0,,95,0504,,,,,1.0,X.ORCHITIS,1993
93IN04524,1992442562,T2562,44,92,1,41,1,02,412,097944,030844,2,,,1,M,Y,142,183,0,,0,,,,,,,,1.0,,1993
93IN04525,1992442564,T2564,44,92,2,41,1,02,414,120344,123644,2,,,1,,N,116,115,1,,1,,,,M,412,,2,1.0,,1993
93IN04526,1992442567,T2567,44,92,2,42,1,02,892,110244,057944,2,,,1,,5,102,131,1,,0,,,,C,892,,2,1.0,,1993
93IN04527,1992442568,T2568,44,92,2,42,1,02,862,105844,040444,2,,,1,,5,85,118,1,,1,,,,C,902,,2,1.0,,1993
93IN04528,1992442570,T2570,44,92,2,41,1,02,412,097944,982243,2,,,1,,1,139,153,2,,1,,,,M,413,,2,1.0,"2+FACE,4TEATS",1993
93IN04529,1992442571,T2571,44,92,2,41,1,02,412,097944,982243,2,,,1,,5,113,126,2,,1,,,,M,411,,2,1.0,,1993
93IN04530,1992442573,T2573,44,92,2,42,1,02,892,110244,927243,2,,,1,,5,74,110,1,,0,,,,C,912,,2,1.0,,1993
93IN04531,1992442574,T2574,44,92,2,42,1,02,832,039544,101244,2,,,1,,1,122,122,2,,1,,,,C,802,,2,1.0,,1993
93IN04532,1992442575,T2575,44,92,1,42,1,02,832,039544,101244,2,,,1,CTL,Y,115,148,0,,0,,,,,,,,1.0,,1993
93IN04533,1992442579,T2579,44,92,2,41,1,02,414,120344,712343,2,,,2, 63,5,79,113,1,,1,,92,0923,,,,,1.0,SIZE OK,1993
93IN04534,1992442580,T2580,44,92,1,41,1,02,414,120344,712343,2,,,2,174,Y,124,159,0,,0,,92,0923,,,,,1.0,4TEATS,1993
93IN04535,1992442584,T2584,44,92,2,41,1,02,413,102644,074144,2,,,1,,5,90,134,1,,0,,,,M,412,,2,1.0,,1993
93IN04536,1992442590,T2590,44,92,1,41,1,02,414,120344,058444,2,,,2,167,Y,131,168,0,,0,,92,0923,,,,,1.0,NOTCH,1993
93IN04537,1992442591,T2591,44,92,2,41,1,02,414,120344,058444,2,,,1,,5,100,136,1,,1,,,,M,413,,2,1.0,,1993
93IN04538,1992442593,T2593,44,92,2,41,1,02,413,102644,037344,2,,,1,,5,101,143,1,,0,,,,M,414,,2,1.0,,1993
93IN04539,1992442595,T2595,44,92,2,42,1,02,892,110244,978743,2,,,1,,5,86,125,1,,1,,,,C,812,,2,1.0,,1993
93IN04540,1992442600,T2600,44,92,2,42,1,02,852,046744,105244,2,,,1,,2,87,105,2,,1,,,,C,822,,2,1.0,,1993
93IN04541,1992442601,T2601,44,92,1,41,1,02,412,097944,941343,2,,,1,M,Y,152,189,0,,0,,,,,,,,1.0,4TEATS,1993
93IN04542,1992442602,T2602,44,92,2,41,1,02,412,097944,941343,2,,,1,,2,135,143,3,,1,,,,M,411,,2,1.0,,1993
93IN04543,1992442603,T2603,44,92,2,41,1,02,412,097944,941343,2,,,1,,1,148,157,2,,1,,,,M,412,,2,1.0,,1993
93IN04544,1992442604,T2604,44,92,2,41,1,02,414,120344,008444,2,,,1,,5,95,135,1,,2,,,,M,413,,2,1.0,DYSTOCIAABORT,1993
93IN04545,1992442609,T2609,44,92,2,41,1,02,414,120344,108344,2,,,1,,5,90,134,1,,0,,,,M,414,,2,1.0,,1993
93IN04546,1992442610,T2610,44,92,2,41,1,02,414,120344,108344,2,,,X,,5,81,123,1,,0,,93,0927,,,,,1.0,X BAD EYE,1993
93IN04547,1992442611,T2611,44,92,1,41,1,02,412,097944,042344,2,,,4,LIB,Y,147,188,0,,0,L,,,,,,,1.0,WOOL,1993
93IN04548,1992442614,T2614,44,92,1,42,1,02,872,105744,037544,2,,,1,CTL,Y,118,158,0,,0,,,,,,,,1.0,,1993
93IN04549,1992442616,T2616,44,92,1,42,1,02,812,094444,095744,2,,,1,CTL,Y,112,149,0,,0,,,,,,,,1.0,,1993
93IN04550,1992442618,T2618,44,92,2,41,1,02,411,137344,758743,2,,,1,,1,124,121,2,,1,,,,M,411,,2,1.0,ENTR,1993
93IN04551,1992442619,T2619,44,92,1,41,1,02,412,097944,697843,2,,,2,174,Y,132,172,0,,0,,92,0923,,,,,1.0,,1993
93IN04552,1992442621,T2621,44,92,1,41,1,02,411,137344,804243,2,,,2,172,Y,121,163,0,,0,,92,0923,,,,,1.0,PULL4HRLATER,1993
93IN04553,1992442629,T2629,44,92,2,42,1,02,842,143944,832443,2,,,1,,5,101,138,1,,0,,,,C,842,,2,1.0,,1993
93IN04554,1992442636,T2636,44,92,1,42,1,02,842,143944,032544,2,,,1,CTL,Y,116,153,0,,0,,,,,,,,1.0,SCURS,1993
93IN04555,1992442637,T2637,44,92,2,42,1,02,802,107344,974643,2,,,1,,1,116,123,2,,1,,,,C,832,,2,1.0,,1993
93IN04556,1992442638,T2638,44,92,1,42,1,02,802,107344,974643,2,,,4,LIB,Y,114,154,0,,0,,,,,,,,1.0,HOMO'93,1993
93IN04557,1992442639,T2639,44,92,2,42,1,02,842,143944,730143,2,,,1,,5,84,123,1,,0,,,,C,852,,2,1.0,,1993
93IN04558,1992442641,T2641,44,92,2,42,1,02,812,094444,046344,2,,,1,,5,81,119,1,,0,,,,C,862,,2,1.0,,1993
93IN04559,1992442643,T2643,44,92,1,42,1,02,882,095244,728243,2,,,1,CTL,Y,146,181,0,,0,,,,,,,,1.0,,1993
93IN04560,1992442647,T2647,44,92,2,41,1,02,413,102644,756343,2,,,1,,5,101,143,1,,1,,,,M,412,,2,1.0,,1993
93IN04561,1992442650,T2650,44,92,2,41,1,02,414,120344,042944,2,,,6,,5,95,0,0,,1,,04,0628,,,,,1.0,,1993
93IN04562,1992442653,T2653,44,92,1,41,1,02,413,102644,821043,2,,,1,M,Y,120,157,0,,0,,,,,,,,1.0,,1993
93IN04563,1992442654,T2654,44,92,1,41,1,02,413,102644,821043,2,,,1,M,Y,119,162,0,,0,,,,,,,,1.0,,1993
93IN04564,1992442656,T2656,44,92,2,41,1,02,412,097944,826543,2,,,1,,1,128,123,4,,2,,,,M,413,,2,1.0,,1993
93IN04565,1992442676,T2676,44,92,2,42,1,02,872,105744,795543,2,,,1,,1,113,127,2,,1,,,,C,872,,2,1.0,,1993
93IN04566,1992442677,T2677,44,92,2,41,1,02,412,097944,095844,2,,,1,,5,100,152,1,,1,,,,M,412,,2,1.0,,1993
93IN04567,1992442678,T2678,44,92,1,42,1,02,842,143944,013144,2,,,1,CTL,Y,124,156,0,,0,,,,,,,,1.0,,1993
93IN04568,1992442680,T2680,44,92,2,42,1,02,882,095244,097844,2,,,1,,5,73,106,1,,0,,,,C,882,,2,1.0,,1993
93IN04569,1992442685,T2685,44,92,1,42,1,02,842,143944,093544,2,,,1,CTL,Y,102,141,0,,0,,,,,,,,1.0,,1993
93IN04570,1992442691,T2691,44,92,1,42,1,02,822,100544,033844,2,,,1,CTL,Y,136,173,0,,0,,,,,,,,1.0,,1993
93IN04571,1992442692,T2692,44,92,2,41,1,02,412,097944,031944,2,,,1,,1,114,121,2,,1,,,,M,411,,2,1.0,,1993
93IN04572,1992442693,T2693,44,92,2,41,1,02,412,097944,031944,2,,,1,,5,91,120,1,,0,,,,M,413,,2,1.0,,1993
93IN04573,1992442696,T2696,44,92,1,41,1,02,412,097944,876643,2,,,3,MKT,Y,127,0,0,,0,,93,0802,,,,,1.0,X L.TAIL EPI,1993
93IN04574,1992442698,T2698,44,92,1,42,1,02,852,046744,773043,2,,,1,CTL,Y,113,150,0,,0,,,,,,,,1.0,,1993
93IN04575,1992442699,T2699,44,92,2,42,1,02,832,039544,044844,2,,,1,,5,92,130,1,,1,,,,C,892,,2,1.0,,1993
93IN04576,1992442700,T2700,44,92,2,41,1,02,412,097944,956243,2,,,1,VET,1,111,115,1,,1,,,,M,411,,2,1.0,"THIN,OK'93",1993
93IN04577,1992442701,T2701,44,92,2,41,1,02,412,097944,956243,2,,,1,,2,103,136,1,,1,,,,M,412,,2,1.0,,1993
93IN04578,1992442702,T2702,44,92,2,42,1,02,832,039544,803743,2,,,1,,2,93,110,1,,1,,,,C,902,,2,1.0,,1993
93IN04579,1992442704,T2704,44,92,2,41,1,02,414,120344,036344,2,,,2, 62,5,87,125,1,,0,,92,0923,,,,,1.0,,1993
93IN04580,1992442705,T2705,44,92,1,41,1,02,414,120344,036344,2,,,4,LIB,Y,138,190,0,,0,,95,1220,,,,,1.0,HEADtoSCIENCE,1993
93IN04581,1992442708,T2708,44,92,2,41,1,02,411,137344,084244,2,,,1,,2,113,142,2,,1,,,,M,414,,2,1.0,THICK MILK,1993
93IN04582,1992442714,T2714,44,92,1,41,1,02,414,120344,076744,2,,,1,JIM,Y,138,185,0,,0,,,,,,,,1.0,,1993
93IN04583,1992442715,T2715,44,92,2,41,1,02,414,120344,076744,2,,,1,,5,99,131,1,,0,,,,M,413,,2,1.0,,1993
93IN04584,1992442718,T2718,44,92,2,48,1,02,t03,133844,204244,7,,,1,31A,3,94,137,1,,0,,,,,LIS,,L,1.0,,1993
93IN04585,1992442721,T2721,44,92,2,41,1,02,411,137344,791643,2,,,2, 62,5,85,127,1,,1,,92,0923,,,,,1.0,,1993
93IN04586,1992442722,T2722,44,92,3,00,1,02,411,137344,791643,1,,,1,BLK,*,86,119,1,,0,W,,,,BLK,3,,1.0,"BLACK,KEEP",1993
93IN04587,1992442723,T2723,44,92,2,48,1,02,T-5,8068,171344,7,,,1,31A,3,99,150,2,,1,,,,,LIS,,L,1.0,,1993
93IN04588,1992442726,T2726,44,92,2,48,1,02,T-2,073944,159244,7,,,6,34B,3,108,0,0,,0,,10,0615,,,,,1.0,,1993
93IN04589,1992442727,T2727,44,92,1,48,1,02,T-6,113544,080944,0,,,1,LIS,Y,139,200,0,,0,,,,,,,,1.0,,1993
93IN04590,1992442728,T2728,44,92,2,48,1,02,T-6,113544,080944,7,,,1,31C,3,149,135,2,,1,,,,,LIS,,L,1.0,,1993
93IN04591,1992442731,T2731,44,92,2,42,1,02,862,105844,097744,2,,,1,,5,77,104,1,,1,,,,C,912,,2,1.0,,1993
93IN04592,1992442732,T2732,44,92,2,48,1,02,T-7,127044,789243,7,,,1,33,3,90,123,1,,0,,,,,LIS,,L,1.0,,1993
93IN04593,1992442733,T2733,44,92,2,48,1,02,T-7,127044,789243,7,,,1,31D,3,100,158,1,,0,,,,,LIS,,L,1.0,TRT R.EYE,1993
93IN04594,1992442735,T2735,44,92,1,41,1,02,413,102644,054344,2,,,3,,Y,150,0,0,,0,,93,0809,,,,,1.0,AB R.CHEEK,1993
93IN04595,1992442738,T2738,44,92,2,41,1,02,414,120344,977743,2,,,6,,D,142,0,0,,0,,07,0609,,,,,1.0,UT.PROLAPSE,1993
93IN04596,1992442740,T2740,44,92,2,42,1,02,822,100544,045744,2,,,1,,5,77,117,1,,0,,,,C,802,,2,1.0,,1993
93IN04597,1992442745,T2745,44,92,1,48,1,02,T-4,8083,946343,0,,,2,174,Y,114,160,0,,0,,92,0923,,,,,1.0,,1993
93IN04598,1992442757,T2757,44,92,2,41,1,02,413,102644,040044,2,,,1,,1,107,128,1,,1,,,,M,414,,2,1.0,,1993
93IN04599,1992442762,T2762,44,92,2,42,1,02,852,046744,083844,2,,,1,,5,64,112,1,,0,,,,C,812,,2,1.0,,1993
93IN04600,1992442763,T2763,44,92,2,41,1,02,413,102644,057144,2,,,3,,1,127,126,13,,1,,93,1108,,,,,1.0,ENTR,1993
93IN04601,1992442767,T2767,44,92,1,41,1,02,414,120344,014244,2,,,1,M,Y,124,166,0,,0,,,,,,,,1.0,,1993
93IN04602,1992442775,T2775,44,92,2,42,1,02,892,110244,716543,2,,,1,,5,94,122,1,,1,,,,C,822,,2,1.0,,1993
93IN04603,1992442776,T2776,44,92,1,42,1,02,892,110244,716543,2,,,1,CTL,Y,117,165,0,,0,,,,,,,,1.0,,1993
93IN04604,1992442780,T2780,44,92,2,48,1,02,T-3,0001,074944,7,,,1,35A,1,121,164,2,,2,,,,,LIS,3,L,1.0,,1993
93IN04605,1992442783,T2783,44,92,2,42,1,02,862,105844,157144,2,,,1,,5,93,131,1,,0,,,,C,832,,2,1.0,,1993
93IN04606,1992442788,T2788,44,92,1,42,1,02,832,039544,094344,2,,,1,CTL,Y,132,166,0,,0,,,,,,,,1.0,4TEATS,1993
93IN04607,1992442797,T2797,44,92,2,48,1,02,T-2,073944,125044,7,,,1,33,3,132,144,1,,1,,,,,LIS,,L,1.0,,1993
93IN04608,1992442809,T2809,44,92,2,48,1,02,T-2,073944,122644,7,,,1,34D,N,133,154,1,,0,,,,,LIS,4,L,1.0,,1993
93IN04609,1992442813,T2813,44,92,1,48,1,02,T-9,149544,074744,2,,,4,LIB,Y,112,158,0,,0,L,,,,,,,1.0,SIZE,1993
93IN04610,1992442815,T2815,44,92,2,48,1,02,T-2,073944,157444,7,,,1,30D,3,112,142,2,,1,,,,,LIS,,L,1.0,R.P.,1993
93IN04611,1992442816,T2816,44,92,1,48,1,02,T-1,036644,114844,0,,,3,,Y,142,0,0,,0,,93,0809,,,,,1.0,,1993
93IN04612,1992442820,T2820,44,92,2,41,1,02,412,097944,052544,2,,,1,,5,101,135,1,,1,,,,M,411,,2,1.0,DYSTOCIA '93,1993
93IN04613,1992442821,T2821,44,92,2,41,1,02,412,097944,052544,2,,,1,,5,106,143,1,,0,,,,M,412,,2,1.0,,1993
93IN04614,1992442824,T2824,44,92,2,41,1,02,413,102644,111344,2,,,1,,5,95,134,1,,0,,,,M,414,,2,1.0,,1993
93IN04615,1992442831,T2831,44,92,2,48,1,02,T-6,113544,852343,7,,,1,31B,3,122,156,2,,1,,,,,LIS,,L,1.0,DYSTOCIA,1993
93IN04616,1992442839,T2839,44,92,1,48,1,02,T-9,149544,838343,0,,,1,LIS,Y,142,186,0,,0,,,,,,,,1.0,,1993
93IN04617,1992442845,T2845,44,92,2,42,1,02,832,039544,033144,2,,,1,,5,97,124,1,,0,,,,C,842,,2,1.0,,1993
93IN04618,1992442849,T2849,44,92,2,42,1,02,882,095244,147844,2,,,1,,5,96,131,1,,1,,,,C,852,,2,1.0,4TEATS.ENTR,1993
93IN04619,1992442852,T2852,44,92,2,41,1,02,414,120344,144144,2,,,1,,5,91,133,1,,0,,,,M,413,,2,1.0,,1993
93IN04620,1992442856,T2856,44,92,1,48,1,02,T-3,0001,813143,0,,,1,LIS,Y,132,170,0,,0,,,,,,,,1.0,LISA,1993
93IN04621,1992442857,T2857,44,92,1,48,1,02,T-3,0001,813143,0,,,2,160,Y,147,196,0,,0,,92,0923,,,,,1.0,,1993
93IN04622,1992442860,T2860,44,92,2,48,1,02,T-5,8068,956543,7,,,1,34C,3,134,141,2,,0,,,,,LIS,,L,1.0,,1993
93IN04623,1992442863,T2863,44,92,2,48,1,02,T-4,8083,083944,7,,,1,35C,3,114,139,2,,1,,,,,LIS,,L,1.0,,1993
93IN04624,1992442864,T2864,44,92,1,48,1,02,T-4,8083,083944,2,,,4,LIB,Y,148,195,0,,0,,,,,,,,1.0,,1993
93IN04625,1992442873,T2873,44,92,2,48,1,02,T-4,8083,750943,7,,,1,29C,3,111,184,1,,0,,,,,LIS,,L,1.0,,1993
93IN04626,1992442875,T2875,44,92,2,41,1,02,414,120344,033444,2,,,1,,2,116,132,1,,1,,,,M,412,,2,1.0,BRN EARTIP,1993
93IN04627,1992442876,T2876,44,92,2,41,1,02,414,120344,033444,2,,,1,,2,115,152,2,,1,,,,M,413,,2,1.0,GDEWE,1993
93IN04628,1992442879,T2879,44,92,1,41,1,02,411,137344,978343,2,,,4,LIB,Y,114,157,0,,0,L,,,,,,,1.0,,1993
93IN04629,1992442880,T2880,44,92,2,41,1,02,411,137344,978343,2,,,2, 63,5,87,121,1,,1,,92,0923,,,,,1.0,,1993
93IN04630,1992442888,T2888,44,92,2,41,1,02,412,097944,161644,2,,,1,,2,122,161,2,,2,,,,M,411,,2,1.0,,1993
93IN04631,1992442891,T2891,44,92,1,42,1,02,802,107344,111944,2,,,1,CTL,Y,132,171,0,,0,,,,,,,,1.0,,1993
93IN04632,1992442894,T2894,44,92,2,48,1,02,T-5,8068,948643,7,,,1,33,3,119,125,2,,1,,,,,LIS,,L,1.0,,1993
93IN04633,1992442902,T2902,44,92,2,48,1,02,t02,154344,211044,7,,,1,31B,3,103,149,1,,0,,,,,LIS,,L,1.0,,1993
93IN04634,1992442916,T2916,44,92,2,48,1,02,T10,146344,948043,7,,,1,34A,3,111,171,1,,0,,,,,LIS,,L,1.0,,1993
93IN04635,1992442919,T2919,44,92,2,42,1,02,802,107344,035044,2,,,1,,5,74,115,1,,0,,,,C,862,,2,1.0,,1993
93IN04636,1992442928,T2928,44,92,2,41,1,02,414,120344,082344,2,,,1,,5,96,129,1,,1,,,,M,414,,2,1.0,,1993
93IN04637,1992442932,T2932,44,92,2,42,1,02,862,105844,986943,2,,,1,,5,67,111,1,,0,,,,C,872,,2,1.0,,1993
93IN04638,1992442936,T2936,44,92,1,41,1,02,413,102644,030944,2,,,2,XXX,Y,120,157,0,,0,,93,0927,,,,,1.0,5 JAW,1993
93IN04639,1992442938,T2938,44,92,2,42,1,02,882,095244,103344,2,,,7,,5,74,0,0,,0,,97,0915,,,,,1.0,ENTR,1993
93IN04640,1992442945,T2945,44,92,2,48,1,02,T-9,149544,942543,7,,,1,31D,N,118,128,1,,0,,,,,LIS,3,L,1.0,,1993
93IN04641,1992442947,T2947,44,92,2,41,1,02,414,120344,037744,2,,,1,,5,119,146,1,,2,,,,M,412,,2,1.0,,1993
93IN04642,1992442948,T2948,44,92,2,48,1,02,T-3,0001,805943,7,,,1,32C,3,95,156,1,,0,,,,,LIS,,L,1.0,,1993
93IN04643,1992442949,T2949,44,92,1,48,1,02,T-3,0001,805943,2,,,4,LIB,Y,138,0,0,,0,,19,0917,,,,,1.0,,1993
93IN04644,1992442950,T2950,44,92,2,41,1,02,414,120344,712443,2,,,1,,5,96,122,1,,1,,,,M,413,,2,1.0,,1993
93IN04645,1992442952,T2952,44,92,2,48,1,02,T-3,0001,164144,7,,,1,33,3,105,137,2,,0,,,,,LIS,,L,1.0,,1993
93IN04646,1992442956,T2956,44,92,2,41,1,02,411,137344,032844,2,,,1,,5,98,151,1,,1,,,,M,411,,2,1.0,,1993
93IN04647,1992442957,T2957,44,92,2,48,1,02,T-8,133144,801543,7,,,1,32A,3,138,138,2,,1,,,,,LIS,,L,1.0,,1993
93IN04648,1992442962,T2962,44,92,2,41,1,02,411,137344,152444,2,,,2, 63,5,76,119,1,,0,,92,0923,,,,,1.0,SIZE OK,1993
93IN04649,1992442973,T2973,44,92,2,42,1,02,882,095244,116644,2,,,1,,5,79,124,1,,0,,,,C,882,,2,1.0,ENTR,1993
93IN04650,1992442978,T2978,44,92,1,48,1,02,T-6,113544,958443,0,,,1,JIM,Y,146,192,0,,0,,,,,,,,1.0,4TEATS,1993
93IN04651,1992442981,T2981,44,92,2,41,1,02,414,120344,149244,2,,,1,,5,89,136,1,,1,,,,M,414,,2,1.0,,1993
93IN04652,1992442984,T2984,44,92,2,48,1,02,T-2,073944,137444,7,,,1,30B,N,115,122,1,,0,,,,,LIS,3,L,1.0,,1993
93IN04653,1992442986,T2986,44,92,2,42,1,02,802,107344,096544,2,,,1,,5,97,137,1,,2,,,,C,892,,2,1.0,4TEATS.ENTR,1993
93IN04654,1992442990,T2990,44,92,1,48,1,02,T-6,113544,068944,0,,,1,LIS,Y,137,181,0,,0,,,,,,,,1.0,,1993
93IN04655,1992442991,T2991,44,92,2,48,1,02,T-6,113544,068944,7,,,1,34B,N,118,120,2,,1,,,,,LIS,3,L,1.0,,1993
93IN04656,1992442992,T2992,44,92,2,48,1,02,T-6,113544,944043,7,,,1,33,3,104,123,1,,0,,16,1009,,LIS,,L,1.0,,1993
93IN04657,1992442997,T2997,44,92,2,48,1,02,T-5,8068,901343,7,,,1,29C,3,87,141,1,,0,,,,,LIS,,L,1.0,,1993
93IN04658,1992442998,T2998,44,92,2,48,1,02,T-5,8068,901343,7,,,1,34A,3,100,152,1,,1,,,,,LIS,,L,1.0,,1993
93IN04659,1992442999,T2999,44,92,2,42,1,02,872,105744,123844,2,,,1,,5,83,122,1,,1,,,,C,902,,2,1.0,,1993
93IN04660,1992443001,T3001,44,92,1,48,1,02,T-3,0001,863343,0,,,3,,Y,150,0,0,,0,,93,0809,,,,,1.0,4TEATS,1993
93IN04661,1992443004,T3004,44,92,2,41,1,02,411,137344,929543,2,,,1,,5,104,145,1,,1,,,,M,411,,2,1.0,ENTR,1993
93IN04662,1992443012,T3012,44,92,2,42,1,02,842,143944,142844,2,,,1,,5,91,125,1,,0,,,,C,912,,2,1.0,,1993
93IN04663,1992443013,T3013,44,92,2,42,1,02,842,143944,142844,2,,,1,AVR,5,94,117,1,,0,,,,C,802,3,2,1.0,Need Blue Tag,1993
93IN04664,1992443016,T3016,44,92,2,48,1,02,T-8,133144,915643,7,,,1,35C,3,89,141,1,,0,,,,,LIS,,L,1.0,,1993
93IN04665,1992443020,T3020,44,92,2,41,1,02,411,137344,965643,2,,,1,,5,101,146,1,,0,,,,M,413,,2,1.0,,1993
93IN04666,1992443023,T3023,44,92,2,41,1,02,414,120344,097244,2,,,3,,5,84,113,1,,0,,93,1108,,,,,1.0,X WEEPY EYES,1993
93IN04667,1992443026,T3026,44,92,2,48,1,02,T-3,0001,082144,7,,,1,34A,3,131,141,2,,1,,,,,LIS,,L,1.0,,1993
93IN04668,1992443028,T3028,44,92,2,48,1,02,T-1,036644,122144,7,,,1,33,3,85,146,1,,2,,,,,LIS,,L,1.0,,1993
93IN04669,1992443029,T3029,44,92,1,42,1,02,882,095244,036044,2,,,1,CTL,Y,117,153,0,,0,,,,,,,,1.0,,1993
93IN04670,1992443030,T3030,44,92,1,48,1,02,T-4,8083,075144,0,,,2,162,Y,163,210,0,,0,,92,0923,,,,,1.0,,1993
93IN04671,1992443034,T3034,44,92,2,48,1,02,T-2,073944,111644,7,,,1,35A,3,119,184,1,,2,,,,,LIS,,L,1.0,,1993
93IN04672,1992443042,T3042,44,92,2,41,1,02,414,120344,102444,2,,,1,,5,110,153,1,,1,,,,M,412,,2,1.0,,1993
93IN04673,1992443045,T3045,44,92,2,48,1,02,T-4,8083,774843,7,,,1,32A,3,140,126,2,,0,,,,,LIS,,L,1.0,ENTR,1993
93IN04674,1992443046,T3046,44,92,2,48,1,02,T-4,8083,774843,7,,,1,31A,3,108,165,1,,1,,,,,LIS,,L,1.0,,1993
93IN04675,1992443049,T3049,44,92,1,48,1,02,T10,146344,073844,0,,,1,JIM,Y,131,186,0,,0,,,,,,,,1.0,,1993
93IN04676,1992443050,T3050,44,92,2,48,1,02,T10,146344,073844,7,,,1,34B,3,100,137,2,,1,,,,,LIS,,L,1.0,,1993
93IN04677,1992443053,T3053,44,92,1,42,1,02,802,107344,892343,2,,,1,CTL,Y,115,156,0,,0,,,,,,,,1.0,,1993
93IN04678,1992443054,T3054,44,92,2,48,1,02,T-8,133144,893043,7,,,1,29C,3,101,153,1,,0,,,,,LIS,,L,1.0,,1993
93IN04679,1992443058,T3058,44,92,2,42,1,02,822,100544,107444,2,,,1,,1,115,125,2,,1,,,,C,812,,2,1.0,,1993
93IN04680,1992443059,T3059,44,92,2,48,1,02,T-9,149544,723043,7,,,1,31B,3,96,161,1,,0,,,,,LIS,,L,1.0,,1993
93IN04681,1992443063,T3063,44,92,2,48,1,02,T-6,113544,006844,7,,,1,31A,N,148,133,3,,1,,,,,LIS,3,L,1.0,,1993
93IN04682,1992443071,T3071,44,92,2,48,1,02,T-3,0001,887243,7,,,1,32C,3,105,164,1,,0,,,,,LIS,,L,1.0,ENTR,1993
93IN04683,1992443073,T3073,44,92,2,41,1,02,412,097944,047544,2,,,1,,1,138,105,3,,0,,,,M,412,,2,1.0,,1993
93IN04684,1992443074,T3074,44,92,2,41,1,02,412,097944,047544,2,,,1,,5,92,126,1,,0,,,,M,413,,2,1.0,,1993
93IN04685,1992443077,T3077,44,92,1,42,1,02,822,100544,141244,2,,,1,CTL,Y,126,158,0,,0,,,,,,,,1.0,4TEATS,1993
93IN04686,1992443080,T3080,44,92,2,48,1,02,T-4,8083,069844,7,,,1,34C,3,105,156,1,,0,,,,,LIS,,L,1.0,,1993
93IN04687,1992443081,T3081,44,92,1,41,1,02,412,097944,143644,2,,,2,174,Y,131,168,0,,0,,92,0923,,,,,1.0,,1993
93IN04688,1992443083,T3083,44,92,1,42,1,02,852,046744,990443,2,,,1,CTL,Y,126,171,0,,0,,,,,,,,1.0,,1993
93IN04689,1992443100,T3100,44,92,1,48,1,02,T-5,8068,851343,0,,,1,JIM,Y,135,182,0,,0,,54,1209,,,,,1.0,FX LR LEG,1993
93IN04690,1992443101,T3101,44,92,1,48,1,02,T-5,8068,851343,0,,,2,163,Y,149,200,0,,0,,92,0923,,,,,1.0,4TEATS,1993
93IN04691,1992443103,T3103,44,92,2,48,1,02,T-5,8068,085544,7,,,6,,*,0,0,0,,0,,01,0310,,,,,1.0,4TEATS,1993
93IN04692,1992443114,T3114,44,92,1,42,1,02,872,105744,932343,2,,,1,CTL,Y,112,151,0,,0,,,,,,,,1.0,,1993
93IN04693,1992443116,T3116,44,92,1,41,1,02,411,137344,940843,2,,,1,M,Y,149,193,0,,0,,,,,,,,1.0,,1993
