UID,ETAG,YR,SEX,LINE,LOT,BPEN,PD,FAWT,COND,BGRP,GRP,RMK
92BR01449,S0127,89,2,12,,HMD,1,190,4,A,2,
92BR01450,S0128,89,2,12,, 11,1,164,3,1,,
92BR01451,S0129,89,2,18,, 31,1,183,4,1,,DROP MIXUP
92BR01452,S0138,89,2,11,, 22,1,148,3,1,,
92BR01453,S0142,89,2,13,, 35,1,170,3,1,,ENTR.
92BR01454,S0148,89,2,18,30B,  4,1,190,4,2,,
92BR01455,S0150,89,2,18,31D,TXL,1,137,3,A,1,
92BR01456,S0151,89,2,13,, 12,1,135,2,1,,DYSTOCIA
92BR01457,S0159,89,2,18,, 32,1,168,4,1,,
92BR01458,S0162,89,2,12,32A,  1,1,149,2,2,,
92BR01459,S0169,89,2,13,, 23,1,157,3,1,,
92BR01460,S0196,89,2,11,34D,  2,1,164,3,2,,
92BR01461,S0203,89,2,11,, 36,1,180,2,1,,SUCK1SIDE
92BR01462,S0244,89,2,10,,F93,1,0,,F,,
92BR01463,S0247,89,2,10,,F93,1,198,5,F,,
92BR01464,S0248,89,2,10,,F93,1,126,3,F,,
92BR01465,S0250,89,2,10,,F93,1,0,,F,,
92BR01466,S0252,89,2,10,,F93,1,188,4,F,,
92BR01467,S0255,89,2,10,,F93,1,120,3,F,,
92BR01468,S0258,89,2,10,,F93,1,166,4,F,,
92BR01469,S0260,89,2,13,,F93,1,129,3,F,,AB.BACK
92BR01470,S0261,89,2,13,,F93,1,0,,F,,
92BR01471,S0265,89,2,10,,F93,1,143,4,F,,
92BR01472,S0266,89,2,10,,F93,1,118,3,F,,
92BR01473,S0272,89,2,10,,F93,1,0,,F,,
92BR01474,S0274,89,2,10,,F93,1,189,4,F,,
92BR01475,S0276,89,2,13,,F93,1,153,4,F,,4 TEATS
92BR01476,S0279,89,2,13,,F93,1,0,,F,,
92BR01477,S0281,89,2,13,,F93,1,0,,F,,
92BR01478,S0282,89,2,10,,F93,1,0,,F,,
92BR01479,S0286,89,2,10,,F93,1,180,4,F,,
92BR01480,S0287,89,2,13,,F93,1,131,4,F,,
92BR01481,S0292,89,2,10,,F93,1,161,4,F,,
92BR01482,S0293,89,2,10,,F93,1,142,4,F,,
92BR01483,S0297,89,2,10,,F93,1,0,,F,,
92BR01484,S0300,89,2,13,,F93,1,132,3,F,,
92BR01485,S0302,89,2,10,,F93,1,0,,F,,BR.SP.FACE
92BR01486,S0304,89,2,10,,F93,1,0,,F,,
92BR01487,S0305,89,2,10,,F93,1,126,3,F,,
92BR01488,S0307,89,2,10,,F93,1,172,4,F,,
92BR01489,S0312,89,2,10,,F93,1,220,5,F,,
92BR01490,S0315,89,2,10,,F93,1,0,,F,,4 TEATS
92BR01491,S0316,89,2,10,,F93,1,173,5,F,,
92BR01492,S0323,90,2,US,MER,B-0,1,129,3,1,m,
92BR01493,S0324,90,2,US,MER,B-0,1,126,3,1,m,TENDER
92BR01494,S0327,90,2,US,MER,B-0,1,117,3,1,m,
92BR01495,S0328,90,2,US,MER,B-0,1,134,4,1,m,
92BR01496,S0330,90,2,SW,MER,B-0,1,137,2,1,m,4TEATS
92BR01497,S0333,90,2,US,MER,B-0,1,148,4,1,m,
92BR01498,S0336,90,2,13,, 37,1,164,3,1,,
92BR01499,S0337,90,2,SW,MER,B-0,1,125,2,1,m,
92BR01500,S0340,90,2,US,MER,B-0,1,142,3,1,m,
92BR01501,S0346,90,2,13,, 13,1,165,4,1,,
92BR01502,S0347,90,2,US,MER,B-0,1,144,3,1,m,
92BR01503,S0348,90,2,SW,MER,B-0,1,150,4,1,m,
92BR01504,S0350,90,2,TX,MER,B-0,1,139,3,1,m,
92BR01505,S0357,90,2,US,MER,B-0,1,137,3,1,m,4TEATS
92BR01506,S0360,90,2,US,MER,B-0,1,142,4,1,m,4TEATS
92BR01507,S0362,90,2,SW,MER,B-0,1,145,3,1,m,
92BR01508,S0363,90,2,SW,MER,B-0,1,119,2,1,m,4TEATS
92BR01509,S0365,90,2,SW,MER,B-0,1,122,2,1,m,
92BR01510,S0366,90,2,SW,MER,B-0,1,136,3,1,m,4TEATS
92BR01511,S0369,90,2,SW,MER,B-0,1,147,3,1,m,SM.BAG
92BR01512,S0374,90,2,SW,MER,B-0,1,122,3,1,m,SCURS
92BR01513,S0381,90,2,FW,MER,B-0,1,117,2,1,m,
92BR01514,S0384,90,2,18,,TXL,1,129,3,A,1,
92BR01515,S0385,90,2,US,MER,B-0,1,127,3,1,m,TENDER
92BR01516,S0386,90,2,TX,MER,B-0,1,152,4,1,m,4TEATS
92BR01517,S0388,90,2,SW,MER,B-0,1,118,3,1,m,4TEATS
92BR01518,S0389,90,2,SW,MER,B-0,1,135,3,1,m,4TEATS
92BR01519,S0392,90,2,US,MER,B-0,1,140,4,1,m,
92BR01520,S0399,90,2,FW,MER,B-0,1,132,3,1,m,4TEATS
92BR01521,S0401,90,2,FW,MER,B-0,1,138,4,1,m,
92BR01522,S0406,90,2,US,MER,B-0,1,147,3,1,m,
92BR01523,S0415,90,2,FW,MER,B-0,1,137,4,1,m,4TEATS
92BR01524,S0416,90,2,FW,MER,B-0,1,150,3,1,m,4TEATS
92BR01525,S0417,90,2,18,, 33,1,125,3,1,,SHORTSTAPLE
92BR01526,S0420,90,2,US,MER,B-0,1,133,3,1,m,ENTR
92BR01527,S0421,90,2,FW,MER,B-0,1,124,3,1,m,
92BR01528,S0427,90,2,TX,MER,B-0,1,137,3,1,m,
92BR01529,S0433,90,2,FW,MER,B-0,1,111,3,1,m,
92BR01530,S0434,90,2,FW,MER,B-0,1,123,4,1,m,
92BR01531,S0436,90,2,SW,MER,B-0,1,146,2,1,m,
92BR01532,S0437,90,2,SW,MER,B-0,1,130,2,1,m,4TEATS
92BR01533,S0438,90,2,TX,MER,B-0,1,117,2,1,m,
92BR01534,S0439,90,2,TX,MER,B-0,1,139,3,1,m,
92BR01535,S0440,90,2,FW,MER,B-0,1,145,3,1,m,ENTR
92BR01536,S0445,90,2,SW,MER,B-0,1,134,3,1,m,DYSTOCIA
92BR01537,S0451,90,2,US,MER,B-0,1,143,4,1,m,"4TEATS,ENTR"
92BR01538,S0452,90,2,US,MER,B-0,1,128,3,1,m,
92BR01539,S0456,90,2,FW,MER,B-0,1,127,2,1,m,HORNS
92BR01540,S0459,90,2,13,, 24,1,156,3,1,,
92BR01541,S0461,90,2,TX,MER,B-0,1,107,3,1,m,ENTR
92BR01542,S0463,90,2,13,,HMD,1,147,3,A,3,
92BR01543,S0466,90,2,SW,MER,B-0,1,120,3,1,m,
92BR01544,S0467,90,2,SW,MER,B-0,1,115,2,1,m,4TEATS
92BR01545,S0469,90,2,FW,MER,B-0,1,128,2,1,m,4TEATS
92BR01546,S0470,90,2,SW,MER,B-0,1,128,2,1,m,
92BR01547,S0476,90,2,SW,MER,B-0,1,153,3,1,m,
92BR01548,S0480,90,2,FW,MER,B-0,1,135,3,1,m,4TEATS
92BR01549,S0482,90,2,FW,MER,B-0,1,133,3,1,m,HAIRY
92BR01550,S0483,90,2,SW,MER,B-0,1,128,2,1,m,
92BR01551,S0484,90,2,SW,MER,B-0,1,146,2,1,m,
92BR01552,S0486,90,2,SW,MER,B-0,1,147,3,1,m,1TAG
92BR01553,S0493,90,2,SW,MER,B-0,1,109,2,1,m,4TEATS
92BR01554,S0499,90,2,TX,MER,B-0,1,126,3,1,m,ENTR
92BR01555,S0505,90,2,FW,MER,B-0,1,123,3,1,m,
92BR01556,S0509,90,2,FW,MER,B-0,1,125,3,1,m,4TEATS
92BR01557,S0512,90,2,FW,MER,B-0,1,125,3,1,m,"ENTR,4TEATS"
92BR01558,S0513,90,2,SW,MER,B-0,1,132,3,1,m,4TEATS
92BR01559,S0514,90,2,TX,MER,B-0,1,146,2,1,m,HORNS
92BR01560,S0518,90,2,TX,MER,B-0,1,155,4,1,m,
92BR01561,S0519,90,2,FW,MER,B-0,1,122,3,1,m,4TEATS
92BR01562,S0521,90,2,SW,MER,B-0,1,131,3,1,m,
92BR01563,S0522,90,2,FW,MER,B-0,1,139,3,1,m,
92BR01564,S0523,90,2,FW,MER,B-0,1,113,3,1,m,
92BR01565,S0526,90,2,FW,MER,B-0,1,116,3,1,m,
92BR01566,S0527,90,2,FW,MER,B-0,1,130,2,1,m,
92BR01567,S0528,90,2,SW,MER,B-0,1,138,3,1,m,4TEATS
92BR01568,S0530,90,2,TX,MER,B-0,1,139,3,1,m,ENTR
92BR01569,S0536,90,2,TX,MER,B-0,1,127,3,1,m,
92BR01570,S0541,90,2,SW,MER,B-0,1,131,4,1,m,
92BR01571,S0546,90,2,SW,MER,B-0,1,128,3,1,m,
92BR01572,S0554,90,2,SW,MER,B-0,1,125,3,1,m,4TEATS
92BR01573,S0557,90,2,SW,MER,B-0,1,116,3,1,m,
92BR01574,S0558,90,2,SW,MER,B-0,1,107,3,1,m,
92BR01575,S0560,90,2,TX,MER,B-0,1,136,3,1,m,
92BR01576,S0561,90,2,TX,MER,B-0,1,129,3,1,m,
92BR01577,S0563,90,2,SW,MER,B-0,1,116,3,1,m,
92BR01578,S0569,90,2,FW,MER,B-0,1,106,2,1,m,
92BR01579,S0570,90,2,FW,MER,B-0,1,151,3,1,m,
92BR01580,S0573,90,2,US,MER,B-0,1,141,3,1,m,
92BR01581,S0575,90,2,SW,MER,B-0,1,137,4,1,m,
92BR01582,S0576,90,2,TX,MER,B-0,1,120,3,1,m,
92BR01583,S0578,90,2,SW,MER,B-0,1,133,2,1,m,
92BR01584,S0590,90,2,SW,MER,B-0,1,109,1,1,m,
92BR01585,S0593,90,2,FW,MER,B-0,1,118,3,1,m,
92BR01586,S0595,90,2,US,MER,B-0,1,127,3,1,m,ONE-EYE
92BR01587,S0596,90,2,SW,MER,B-0,1,131,3,1,m,
92BR01588,S0597,90,2,SW,MER,B-0,1,141,3,1,m,4TEATS
92BR01589,S0599,90,2,FW,MER,B-0,1,122,3,1,m,
92BR01590,S0602,90,2,FW,MER,B-0,1,120,3,1,m,
92BR01591,S0606,90,2,13,, 14,1,150,3,1,,
92BR01592,S0608,90,2,SW,MER,B-0,1,139,3,1,m,FOUND 9/15/92
92BR01593,S0609,90,2,FW,MER,B-0,1,123,2,1,m,4TEATS
92BR01594,S0610,90,2,TX,MER,B-0,1,146,3,1,m,
92BR01595,S0616,90,2,SW,MER,B-0,1,116,2,1,m,
92BR01596,S0619,90,2,TX,MER,B-0,1,126,2,1,m,
92BR01597,S0622,90,2,FW,MER,B-0,1,112,3,1,m,>HQ 11/29/90
92BR01598,S0626,90,2,TX,MER,B-0,1,128,3,1,m,
92BR01599,S0628,90,2,13,, 34,1,152,4,1,,
92BR01600,S0630,90,2,US,MER,B-0,1,139,3,1,m,4TEATS
92BR01601,S0632,90,2,FW,MER,B-0,1,139,3,1,m,4TEATS
92BR01602,S0637,90,2,US,MER,B-0,1,141,3,1,m,EWE 1TAG
92BR01603,S0639,90,2,SW,MER,B-0,1,154,4,1,m,4TEATS
92BR01604,S0640,90,2,SW,MER,B-0,1,157,4,1,m,4TEATS
92BR01605,S0641,90,2,SW,MER,B-0,1,141,3,1,m,
92BR01606,S0642,90,2,SW,MER,B-0,1,112,2,1,m,
92BR01607,S0644,90,2,SW,MER,B-0,1,137,3,1,m,4TEATS
92BR01608,S0645,90,2,SW,MER,B-0,1,155,4,1,m,
92BR01609,S0649,90,2,13,29A,  3,1,141,3,2,,
92BR01610,S0654,90,2,FW,MER,B-0,1,109,3,1,m,
92BR01611,S0656,90,2,SW,MER,B-0,1,127,3,1,m,
92BR01612,S0657,90,2,13,, 21,1,141,3,1,,
92BR01613,S0663,90,2,SW,MER,B-0,1,103,2,1,m,BONEYPELVIS
92BR01614,S0664,90,2,SW,MER,B-0,1,128,3,1,m,ENTR
92BR01615,S0674,90,2,TX,MER,B-0,1,140,3,1,m,"1TAG,TORNEAR"
92BR01616,S0675,90,2,13,,TXL,1,156,4,A,1,4TEATS
92BR01617,S0679,90,2,13,,HMD,1,145,3,A,2,THICKMILK
92BR01618,S0686,90,2,SW,MER,B-0,1,111,2,1,m,
92BR01619,S0688,90,2,FW,MER,B-0,1,124,3,1,m,
92BR01620,S0690,90,2,TX,MER,B-0,1,131,3,1,m,ENTR.SM.BAG
92BR01621,S0691,90,2,FW,MER,B-0,1,109,3,1,m,
92BR01622,S0692,90,2,FW,MER,B-0,1,126,2,1,m,4TEATS
92BR01623,S0695,90,2,TX,MER,B-0,1,135,3,1,m,4TEATS
92BR01624,S0697,90,2,SW,MER,B-0,1,136,2,1,m,4TEATS
92BR01625,S0703,90,2,FW,MER,B-0,1,137,3,1,m,
92BR01626,S0705,90,2,FW,MER,B-0,1,126,3,1,m,
92BR01627,S0706,90,2,SW,MER,B-0,1,129,3,1,m,DYSTOCIA
92BR01628,S0707,90,2,SW,MER,B-0,1,118,2,1,m,
92BR01629,S0712,90,2,TX,MER,B-0,1,179,3,1,m,
92BR01630,S0714,90,2,US,MER,B-0,1,132,2,1,m,
92BR01631,S0715,90,2,TX,MER,B-0,1,125,4,1,m,
92BR01632,S0716,90,2,FW,MER,B-0,1,129,3,1,m,
92BR01633,S0718,90,2,FW,MER,B-0,1,93,1,1,m,
92BR01634,S0722,90,2,TX,MER,B-0,1,150,3,1,m,SM.BAG
92BR01635,S0727,90,2,TX,MER,B-0,1,121,3,1,m,
92BR01636,S0731,90,2,TX,MER,B-0,1,130,3,1,m,ENTR.
92BR01637,S0732,90,2,TX,MER,B-0,1,128,2,1,m,
92BR01638,S0733,90,2,TX,MER,B-0,1,149,3,1,m,
92BR01639,S0734,90,2,TX,MER,B-0,1,135,,1,m,
92BR01640,S0736,90,2,SW,MER,B-0,1,124,2,1,m,
92BR01641,S0738,90,2,SW,MER,B-0,1,126,3,1,m,
92BR01642,S0740,90,2,US,MER,B-0,1,155,4,1,m,
92BR01643,S0741,90,2,US,MER,B-0,1,125,3,1,m,
92BR01644,S0745,90,2,US,MER,B-0,1,125,3,1,m,
92BR01645,S0746,90,2,13,, 35,1,169,4,1,,
92BR01646,S0750,90,2,FW,MER,B-0,1,117,3,1,m,ENTR
92BR01647,S0751,90,2,FW,MER,B-0,1,94,3,1,m,ONE-EYE
92BR01648,S0753,90,2,US,MER,B-0,1,138,4,1,m,
92BR01649,S0754,90,2,US,MER,B-0,1,129,3,1,m,
92BR01650,S0755,90,2,FW,MER,B-0,1,117,3,1,m,SM.BAG
92BR01651,S0759,90,2,US,MER,B-0,1,139,3,1,m,
92BR01652,S0761,90,2,US,MER,B-0,1,130,3,1,m,4TEATS
92BR01653,S0767,90,2,SW,MER,B-0,1,150,2,1,m,
92BR01654,S0768,90,2,SW,MER,B-0,1,141,3,1,m,
92BR01655,S0774,90,2,FW,MER,B-0,1,125,3,1,m,
92BR01656,S0776,90,2,US,MER,B-0,1,123,2,1,m,
92BR01657,S0777,90,2,FW,MER,B-0,1,120,3,1,m,DYS.BREECH
92BR01658,S0778,90,2,FW,MER,B-0,1,118,3,1,m,
92BR01659,S0781,90,2,TX,MER,B-0,1,136,2,1,m,4TEATS
92BR01660,S0782,90,2,TX,MER,B-0,1,141,3,1,m,4TEATS
92BR01661,S0783,90,2,SW,MER,B-0,1,126,2,1,m,
92BR01662,S0784,90,2,SW,MER,B-0,1,140,4,1,m,
92BR01663,S0787,90,2,13,, 11,1,150,3,1,,
92BR01664,S0789,90,2,TX,MER,B-0,1,140,2,1,m,4TEATS
92BR01665,S0794,90,2,18,, 31,1,135,3,1,,
92BR01666,S0795,90,2,FW,MER,B-0,1,114,2,1,m,
92BR01667,S0796,90,2,FW,MER,B-0,1,144,4,1,m,DYSTOCIA
92BR01668,S0797,90,2,TX,MER,B-0,1,151,3,1,m,4TEATS
92BR01669,S0800,90,2,FW,MER,B-0,1,152,4,1,m,DYSUPSIDEDOWN
92BR01670,S0801,90,2,13,, 22,1,156,3,1,,??PG
92BR01671,S0802,90,2,US,MER,B-0,1,139,3,1,m,
92BR01672,S0803,90,2,13,, 36,1,147,3,1,,
92BR01673,S0804,90,2,US,MER,B-0,1,152,3,1,m,4TEATS
92BR01674,S0805,90,2,FW,MER,B-0,1,114,2,1,m,SM.BAG
92BR01675,S0808,90,2,SW,MER,B-0,1,128,3,1,m,4TEATS
92BR01676,S0809,90,2,US,MER,B-0,1,139,3,1,m,4TEATS
92BR01677,S0810,90,2,US,MER,B-0,1,136,3,1,m,
92BR01678,S0811,90,2,US,MER,B-0,1,141,3,1,m,
92BR01679,S0812,90,2,13,,TXL,1,151,3,A,1,
92BR01680,S0818,90,2,18,, 12,1,131,3,1,,
92BR01681,S0819,90,2,13,, 32,1,137,3,1,,TENDER
92BR01682,S0823,90,2,FW,MER,B-0,1,135,2,1,m,
92BR01683,S0824,90,2,FW,MER,B-0,1,146,3,1,m,ENTR
92BR01684,S0826,90,2,SW,MER,B-0,1,129,2,1,m,ENTR
92BR01685,S0828,90,2,US,MER,B-0,1,132,4,1,m,
92BR01686,S0829,90,2,US,MER,B-0,1,148,3,1,m,
92BR01687,S0830,90,2,US,MER,B-0,1,133,2,1,m,1EYE-EWE.D102
92BR01688,S0831,90,2,US,MER,B-0,1,137,3,1,m,
92BR01689,S0832,90,2,US,MER,B-0,1,162,4,1,m,
92BR01690,S0834,90,2,13,, 23,1,145,4,1,,
92BR01691,S0835,90,2,US,MER,B-0,1,139,3,1,m,
92BR01692,S0837,90,2,SW,MER,B-0,1,150,2,1,m,4TEATS
92BR01693,S0844,90,2,US,MER,B-0,1,131,3,1,m,
92BR01694,S0845,90,2,US,MER,B-0,1,120,4,1,m,
92BR01695,S0847,90,2,18,, 37,1,143,3,1,,
92BR01696,S0854,90,2,US,MER,B-0,1,141,3,1,m,4TEATS
92BR01697,S0855,90,2,US,MER,B-0,1,125,2,1,m,
92BR01698,S0856,90,2,US,MER,B-0,1,140,3,1,m,
92BR01699,S0860,90,2,US,MER,B-0,1,141,3,1,m,WR-2
92BR01700,S0861,90,2,13,,HMD,1,132,2,A,3,
92BR01701,S0864,90,2,13,, 13,1,136,3,1,,
92BR01702,S0866,90,2,13,,TXL,1,136,3,A,1,
92BR01703,S0867,90,2,13,, 33,1,136,3,1,,
92BR01704,S0868,90,2,US,MER,B-0,1,137,3,1,m,
92BR01705,S0870,90,2,US,MER,B-0,1,140,4,1,m,
92BR01706,S0875,90,2,13,, 24,1,139,3,1,,
92BR01707,S0877,90,2,18,,HMD,1,150,3,A,2,
92BR01708,S0878,90,2,US,MER,B-0,1,148,4,1,m,
92BR01709,S0880,90,2,US,MER,B-0,1,132,2,1,m,
92BR01710,S0883,90,2,US,MER,B-0,1,147,3,1,m,
92BR01711,S0888,90,2,US,MER,B-0,1,154,3,1,m,4TEATS
92BR01712,S0889,90,2,US,MER,B-0,1,139,3,1,m,TENDER
92BR01713,S0890,90,2,18,, 14,1,139,3,1,,
92BR01714,S0892,90,2,18,, 34,1,155,3,1,,
92BR01715,S0901,90,2,13,, 21,1,153,3,1,,TENDER
92BR01716,S0909,90,2,US,MER,B-0,1,143,3,1,m,HAIRY
92BR01717,S0910,90,2,US,MER,B-0,1,129,3,1,m,
92BR01718,S0916,90,2,US,MER,B-0,1,130,3,1,m,SM.BAG+THIN
92BR01719,S0917,90,2,US,MER,B-0,1,133,3,1,m,
92BR01720,S0922,90,2,18,,TXL,1,167,4,A,1,PD1
92BR01721,S0929,90,2,US,MER,B-0,1,151,3,1,m,
92BR01722,S0930,90,2,US,MER,B-0,1,160,4,1,m,
92BR01723,S0931,90,2,US,MER,B-0,1,140,3,1,m,
92BR01724,S0932,90,2,US,MER,B-0,1,148,3,1,m,
92BR01725,S0933,90,2,18,, 35,1,157,3,1,,
92BR01726,S0935,90,2,13,, 36,1,154,3,1,,LATE2MILK
92BR01727,S0938,90,2,US,MER,B-0,1,147,3,1,m,
92BR01728,S0946,90,2,13,, 11,1,140,2,1,,
92BR01729,S0959,90,2,US,MER,B-0,1,131,4,1,m,ENTR
92BR01730,S0969,90,2,13,, 31,1,163,4,1,,
92BR01731,S0974,90,2,13,, 22,1,153,4,1,,
92BR01732,S0978,90,2,18,29C, 37,1,140,4,1,,
92BR01733,S0980,90,2,18,,TXL,1,139,3,A,1,BRN.LEGS
92BR01734,S0996,90,2,TX,MER,B-0,1,123,3,1,m,
92BR01735,S1008,90,2,18,, 12,1,146,3,1,,
92BR01736,S1016,90,2,TX,MER,B-0,1,135,3,1,m,UT.INERTIA
92BR01737,S1026,90,2,TX,MER,B-0,1,124,3,1,m,
92BR01738,S1027,90,2,13,30A,  4,1,131,3,2,,
92BR01739,S1034,90,2,FW,MER,B-0,1,112,3,1,m,
92BR01740,S1038,90,2,13,, 32,1,148,3,1,,
92BR01741,S1055,90,2,18,, 23,1,144,3,1,,
92BR01742,S1057,90,2,13,,HMD,1,163,3,A,3,TENDER
92BR01743,S1059,90,2,18,,HMD,1,164,3,A,2,BRN.F.LEG
92BR01744,S1079,90,2,13,,F93,1,0,,F,,SM.BAG
92BR01745,S1080,90,2,13,,F93,1,117,3,F,,
92BR01746,S1082,90,2,10,,F93,1,0,,F,,
92BR01747,S1084,90,2,10,,F93,1,117,3,F,,
92BR01748,S1089,90,2,10,,F93,1,119,3,F,,
92BR01749,S1090,90,2,10,,F93,1,151,4,F,,
92BR01750,S1092,90,2,13,,F93,1,129,3,F,,
92BR01751,S1098,90,2,10,,F93,1,123,3,F,,JAW3
92BR01752,S1099,90,2,10,,F93,1,129,3,F,,
92BR01753,S1103,90,2,13,,F93,1,143,4,F,,4TEATS
92BR01754,S1104,90,2,10,,F93,1,123,4,F,,
92BR01755,S1107,90,2,10,,F93,1,129,3,F,,FUZZY
92BR01756,S1108,90,2,10,,F93,1,129,4,F,,FUZZY
92BR01757,S1121,90,2,13,,F93,1,127,3,F,,FUZZY
92BR01758,S1122,90,2,13,,F93,1,134,3,F,,MSG.BRED.1992
92BR01759,S1124,90,2,10,,F93,1,135,4,F,,
92BR01760,S1126,90,2,10,,F93,1,134,4,F,,
92BR01761,S1127,90,2,10,,F93,1,123,4,F,,4 TEATS
92BR01762,S1132,90,2,13,,F93,1,141,3,F,,
92BR01763,S1135,90,2,10,,F93,1,140,3,F,,DYSTOCIA
92BR01764,S1137,90,2,13,,F93,1,0,,F,,
92BR01765,S1139,90,2,13,,F93,1,0,,F,,
92BR01766,S1143,90,2,10,,F93,1,121,3,F,,
92BR01767,S1146,90,2,10,,F93,1,131,4,F,,
92BR01768,S1153,90,2,13,,F93,1,0,,F,,
92BR01769,S1155,90,2,13,,F93,1,0,,F,,
92BR01770,S1158,90,2,10,,F93,1,117,3,F,,HAIRY.TENDER
92BR01771,S1164,90,2,13,,F93,1,112,2,F,,
92BR01772,S1165,90,2,13,,F93,1,125,3,F,,
92BR01773,S1167,90,2,10,,F93,1,160,4,F,,
92BR01774,S1169,90,2,10,,F93,1,153,5,F,,
92BR01775,S1171,90,2,10,,F93,1,161,4,F,,
92BR01776,S1174,90,2,10,,F93,1,109,3,F,,BRNNOSEEAR
92BR01777,S1177,90,2,10,,F93,1,169,4,F,,
92BR01778,S1179,90,2,10,,F93,1,137,3,F,,
92BR01779,S1182,90,2,10,,F93,1,177,4,F,,
92BR01780,S1183,90,2,10,,F93,1,140,4,F,,
92BR01781,S1190,90,2,10,,F93,1,152,4,F,,TENDERWOOL
92BR01782,S1194,90,2,10,,F93,1,152,4,F,,
92BR01783,S1200,90,2,10,,F93,1,157,3,F,,
92BR01784,S1202,90,2,10,,F93,1,156,4,F,,
92BR01785,S1207,90,2,10,,F93,1,137,3,F,,
92BR01786,S1211,90,2,10,,F93,1,158,3,F,,
92BR01787,S1215,90,2,10,,F93,1,165,4,F,,
92BR01788,S1216,90,2,10,,F93,1,159,3,F,,
92BR01789,S1217,90,2,10,,F93,1,0,,F,,
92BR01790,S1222,90,2,10,,F93,1,0,,F,,
92BR01791,S1223,90,2,10,,F93,1,142,3,F,,
92BR01792,S1224,90,2,10,,F93,1,0,,F,,VLT!
92BR01793,S1227,90,2,10,,F93,1,152,5,F,,
92BR01794,S1229,90,2,10,,F93,1,166,3,F,,"BRN,LR.LEG"
92BR01795,S1236,90,2,10,,F93,1,167,4,F,,"HAIRY,JASPER'"
92BR01796,S1237,90,2,10,,F93,1,146,3,F,,4TEATS
92BR01797,S1238,90,2,10,,F93,1,142,4,F,,HAIRY4TEAT
92BR01798,S1240,90,2,10,,F93,1,154,4,F,,
92BR01799,S1241,90,2,10,,F93,1,150,3,F,,EARSPECKS
92BR01800,S1244,90,2,10,,F93,1,148,4,F,,BRN.LEGS
92BR01801,S1247,90,2,10,,F93,1,0,,F,,
92BR01802,S1249,90,2,10,,F93,1,0,,F,,LT
92BR01803,S1254,90,2,10,,F93,1,173,4,F,,BRN.RR.LEG
92BR01804,S1257,90,2,10,,F93,1,152,4,F,,4TEATS
92BR01805,S1260,90,2,10,,F93,1,167,5,F,,
92BR01806,S1262,90,2,10,,F93,1,165,4,F,,
92BR01807,S1269,90,2,10,,F93,1,142,4,F,,
92BR01808,S1271,90,2,10,,F93,1,177,4,F,,BRN.LEGS
92BR01809,S1274,90,2,10,,F93,1,160,4,F,,
92BR01810,S1278,90,2,10,,F93,1,0,,F,,
92BR01811,S1281,90,2,10,,F93,1,173,4,F,,RAMBO.W/Ltag
92BR01812,S1288,91,2,18,, 13,1,128,4,1,,
92BR01813,S1292,91,2,18,34D,TXL,1,117,3,A,1,
92BR01814,S1294,91,2,18,, 33,1,139,3,1,,
92BR01815,S1304,91,2,18,, 41,1,122,3,1,,
92BR01816,S1308,91,2,18,, 21,1,153,4,1,,
92BR01817,S1309,91,2,18,, 35,1,122,3,1,,
92BR01818,S1311,91,2,18,, 42,1,130,4,1,,
92BR01819,S1312,91,2,18,, 41,1,125,3,1,,
92BR01820,S1315,91,2,18,, 14,1,111,3,1,,
92BR01821,S1318,91,2,18,32C,  5,1,138,3,2,,
92BR01822,S1327,91,2,18,, 34,1,134,2,1,,
92BR01823,S1329,91,2,18,, 24,1,140,4,1,,TENDER
92BR01824,S1331,91,2,18,, 42,1,116,3,1,,
92BR01825,S1332,91,2,18,, 41,1,128,4,1,,
92BR01826,S1333,91,2,18,,TXL,1,141,3,A,1,
92BR01827,S1334,91,2,18,31D, 36,1,153,4,1,,
92BR01828,S1335,91,2,18,, 42,1,112,2,1,,
92BR01829,S1339,91,2,18,34D,  1,1,114,2,2,,
92BR01830,S1341,91,2,18,, 37,1,149,3,1,,SM.BAG
92BR01831,S1348,91,2,18,32A, 11,1,145,4,1,,
92BR01832,S1349,91,2,18,, 31,1,140,4,1,,
92BR01833,S1350,91,2,18,, 22,1,137,3,1,,
92BR01834,S1354,91,2,18,31D,  2,1,104,2,2,,
92BR01835,S1355,91,2,18,,HMD,1,151,2,A,3,
92BR01836,S1356,91,2,18,35A,TXL,1,129,3,A,1,
92BR01837,S1358,91,2,18,, 41,1,123,4,1,,
92BR01838,S1359,91,2,18,, 42,1,122,3,1,,
92BR01839,S1360,91,2,18,, 41,1,123,3,1,,
92BR01840,S1361,91,2,18,, 42,1,125,3,1,,
92BR01841,S1363,91,2,18,35A,  3,1,126,3,2,,
92BR01842,S1368,91,2,18,34D, 12,1,123,3,1,,
92BR01843,S1369,91,2,18,, 32,1,149,3,1,,
92BR01844,S1376,91,2,18,, 41,1,116,3,1,,
92BR01845,S1379,91,2,18,31D,  4,1,124,3,2,,
92BR01846,S1380,91,2,18,29A, 23,1,134,3,1,,
92BR01847,S1383,91,2,18,35A,  5,1,136,3,2,,
92BR01848,S1384,91,2,18,35A,HMD,1,129,3,A,2,
92BR01849,S1389,91,2,18,, 35,1,139,3,1,,
92BR01850,S1391,91,2,18,, 13,1,139,4,1,,
92BR01851,S1396,91,2,18,,TXL,1,165,4,A,1,
