UID,ID,AGE,LINE,RMK,BPEN,BGRP,RGRP,FAWT,BAND,WORK,DISP
01BR02574,Z4537,4.0,00,,UI,2,7,209,5,W,
01BR02575,Z4545,4.0,00,,53,2,0,195,1,W,
01BR02576,Z4548,4.0,00,ENTR*2,54,2,0,196,1,W,
01BR02577,Z4564,4.0,00,,UI,2,7,185,5,W,
01BR02578,Z4592,4.0,00,,55,2,0,251,5,W,
01BR02579,Z4599,4.0,00,,UI,2,7,216,5,W,
01BR02580,Z4615,4.0,00,,UI,2,7,235,5,W,
01BR02581,Z4616,4.0,00,,UI,2,7,218,5,W,
01BR02582,Z4645,4.0,00,LAST LAMB '97,UI,2,7,211,5,W,
01BR02583,Z4642,4.0,00,,UI,2,7,191,5,W,
01BR02584,Z4649,3.0,ch,,AI,A,2,165,5,n,
01BR02585,Z4647,3.0,ch,,AI,A,2,165,3,n,
01BR02586,Z4665,3.0,ch,NICE,AI,A,2,163,2,n,
01BR02587,Z4666,3.0,ch,"OVX,PROD",OVX,O,2,185,5,W,
01BR02588,Z4669,3.0,ch,,AI,A,2,181,5,n,
01BR02589,Z4624,4.0,00,,56,2,0,202,5,W,
01BR02590,Z4688,3.0,ch,,AI,A,2,168,5,n,
01BR02591,Z4689,3.0,ch,,AI,A,2,160,5,n,
01BR02592,Z4695,3.0,ch,,AI,A,2,181,5,n,
01BR02593,Z4698,3.0,ch,BRN.LR.LEG,AI,A,2,145,1,n,
01BR02594,Z4673,3.0,ch,,BI,A,2,170,3,n,
01BR02595,Z4211,4.0,ch,,AI,A,2,174,5,n,
01BR02596,Z4252,4.0,ch,,AI,A,2,195,5,n,
01BR02597,Z4264,4.0,ch,"X,CULL, OVX",OVX,O,2,0,5,n,
01BR02598,Z4265,4.0,ch,,AI,A,2,180,5,n,
01BR02599,Z4226,4.0,ch,LOW PROD.,OVX,O,2,0,5,n,
01BR02600,Z4229,4.0,ch,,AI,A,2,170,2,n,
01BR02601,Z4227,4.0,ch,,AI,A,2,152,2,n,
01BR02602,Z4285,4.0,00,,UI,2,7,221,5,W,
01BR02603,Z4286,4.0,00,,UI,2,7,207,5,W,
01BR02604,Z4293,4.0,00,,UI,2,7,217,5,W,
01BR02605,Z4298,4.0,ch,DYSTOCIA'99,AI,A,2,204,5,n,
01BR02606,Z4801,3.0,97,,971,1,0,190,B,W,
01BR02607,Z4892,3.0,97,,971,1,0,219,B,W,
01BR02608,Z4940,3.0,97,NICE EWE,972,1,0,252,B,W,
01BR02609,Z4716,3.0,ch,,AI,A,2,143,2,n,
01BR02610,Z4718,3.0,97,,971,1,0,227,B,W,
01BR02611,Z4700,3.0,ch,,AI,A,2,162,5,n,
01BR02612,Z4704,3.0,ch,"DRY, OVX",OVX,O,2,0,5,n,
01BR02613,Z4708,3.0,ch,VLTS,AI,A,2,180,2,n,
01BR02614,Z4709,3.0,ch,,AI,A,2,220,5,n,
01BR02615,Z4707,3.0,ch,,AI,A,2,192,5,n,
01BR02616,Z4738,3.0,97,ENTR,971,1,0,197,B,W,
01BR02617,Z4740,3.0,97,,972,1,0,233,B,W,
01BR02618,Z4751,3.0,97,,972,1,0,232,B,W,
01BR02619,Z4765,3.0,97,,971,1,0,213,B,W,
01BR02620,Z4786,3.0,97,,972,1,0,218,B,W,
01BR02621,Z4798,3.0,97,,972,1,0,209,B,W,
01BR02622,Z4777,3.0,97,ENTR,971,1,0,173,B,W,
01BR02623,Z5388,2.0,97,ENTR,971,1,0,215,B,W,
01BR02624,Z5389,2.0,97,,972,1,0,217,B,W,
01BR02625,Z5396,2.0,ch,"FX.RIBS,LEFT",AI,A,2,144,3,n,
01BR02626,Z5392,2.0,ch,,AI,A,2,166,3,n,
01BR02627,Z5414,2.0,ch,,AI,A,2,144,1,n,
01BR02628,Z5419,2.0,ch,,AI,A,2,170,3,n,
01BR02629,Z5401,2.0,ch,,AI,A,2,149,3,W,
01BR02630,Z5403,2.0,ch,"BLK.DOT,LFLEG",AI,A,2,170,5,n,
01BR02631,Z5404,2.0,ch,,AI,A,2,150,5,n,
01BR02632,Z5406,2.0,97,,971,1,0,210,B,W,
01BR02633,Z5402,2.0,ch,"RP ok,WILD ok",AI,A,2,150,1,n,
01BR02634,Z5461,2.0,ch,,AI,A,2,162,3,n,
01BR02635,Z5421,2.0,ch,,AI,A,2,173,5,n,
01BR02636,Z5424,2.0,ch,,AI,A,2,132,2,n,
01BR02637,Z5484,2.0,ch,ENTR,AI,A,2,139,3,n,
01BR02638,Z5487,2.0,ch,,AI,A,2,141,3,n,
01BR02639,Z5490,2.0,ch,,AI,A,2,170,5,n,
01BR02640,Z5501,2.0,97,ENTR,971,1,0,248,B,W,
01BR02641,Z5544,2.0,ch,,AI,A,2,163,5,n,
01BR02642,Z5548,2.0,ch,,AI,A,2,172,5,n,
01BR02643,Z5547,2.0,ch,ENTR,AI,A,2,210,5,n,
01BR02644,Z5557,2.0,97,GOOD,971,1,0,213,B,W,
01BR02645,Z5521,2.0,97,,972,1,0,234,B,W,
01BR02646,Z5585,2.0,ch,DYSTOCIA,AI,A,2,156,5,n,
01BR02647,Z5591,2.0,97,BORN@MUDLAKE,971,1,0,219,B,W,
01BR02648,Z5590,2.0,ch,,AI,A,2,149,5,n,
01BR02649,Z5592,2.0,97,DYSTOCIA ok,972,1,0,179,B,W,
01BR02650,Z5574,2.0,97,"GOITER,ENTR",972,1,0,234,B,W,
01BR02651,Z5572,2.0,ch,,AI,A,2,141,2,n,
01BR02652,Z5603,2.0,ch,,AI,A,2,133,2,n,
01BR02653,Z5604,2.0,ch,,AI,A,2,161,2,n,
01BR02654,Z5640,2.0,ch,"FLT,R",AI,A,2,140,2,n,
01BR02655,Z5648,2.0,ch,,AI,A,2,181,5,n,
01BR02656,Z5628,2.0,ch,,AI,A,2,142,5,n,
01BR02657,Z5627,2.0,ch,ENTR,AI,A,2,178,5,n,
01BR02658,Z5681,2.0,ch,ENTR,AI,A,2,151,2,n,
01BR02659,Z5680,2.0,ch,,AI,A,2,169,5,n,
01BR02660,Z5685,2.0,ch,,AI,A,2,144,3,n,
01BR02661,Z5692,2.0,ch,"RP,DIARRHEA",AI,A,2,146,2,n,
01BR02662,Z5698,2.0,ch,,AI,A,2,190,5,n,
01BR02663,Z5854,2.0,00,,UI,2,7,183,5,W,
01BR02664,Z5857,2.0,97,JAW5,971,1,0,238,B,W,
01BR02665,Z5888,2.0,00,,UI,2,7,189,5,W,
01BR02666,Z5947,2.0,00,,UI,2,7,195,5,W,
01BR02667,Z5957,2.0,97,,972,1,0,237,B,W,
01BR02668,Z5923,2.0,00,,UI,2,7,184,5,W,
01BR02669,Z5985,2.0,00,,UI,2,7,184,5,W,
01BR02670,Z5982,2.0,00,RP ok,UI,2,7,184,5,W,
01BR02671,Z5989,2.0,00,STRAINING,UI,2,7,186,5,W,
01BR02672,Z5716,2.0,97,"?ID,Z5316?,B1",971,1,0,230,B,W,
01BR02673,Z5701,2.0,ch,,AI,A,2,166,5,n,
01BR02674,Z5735,2.0,ch,,AI,A,2,182,5,n,
01BR02675,Z5736,2.0,ch,,AI,A,2,152,3,n,
01BR02676,Z5756,2.0,ch,,AI,A,2,176,5,n,
01BR02677,Z5764,2.0,ch,,AI,A,2,184,5,n,
01BR02678,Z5765,2.0,ch,,AI,A,2,134,3,n,
01BR02679,Z5721,2.0,ch,,AI,A,2,161,5,n,
01BR02680,Z5722,2.0,ch,,AI,A,2,137,2,n,
01BR02681,Z5778,2.0,ch,,AI,A,2,136,3,n,
01BR02682,Z6154,1.0,97,ENTR,972,1,0,166,B,W,
01BR02683,Z6155,1.0,97,"ENTR,SEV.",972,1,0,210,B,W,
01BR02684,Z6056,2.0,00,,UI,2,7,196,5,W,
01BR02685,Z6073,1.0,97,,971,1,0,190,B,W,
01BR02686,Z6360,1.0,97,TRT R.EYE 00,972,1,0,212,B,W,
01BR02687,Z6368,1.0,97,,971,1,0,170,B,W,
01BR02688,Z6324,1.0,97,,972,1,0,193,B,W,
01BR02689,Z6382,1.0,97,NICE,971,1,0,236,B,W,
01BR02690,Z6373,1.0,97,IDZ 454,972,1,0,197,B,W,
01BR02691,Z6402,1.0,97,,971,1,0,208,B,W,
01BR02692,Z6565,1.0,00,BLACK EWE,60,2,1,159,5,W,
01BR02693,Z6202,1.0,97,"ENTR,SEV.",971,1,0,205,B,W,
01BR02694,Z6227,1.0,97,,972,1,0,173,B,W,
01BR02695,Z6286,1.0,97,,971,1,0,192,B,W,
01BR02696,Z6299,1.0,97,,971,1,0,187,B,W,
01BR02697,Z6297,1.0,97,ENTR,972,1,0,203,B,W,
01BR02698,Z6276,1.0,97,,971,1,0,224,B,W,
01BR02699,Z6874,1.0,97,TRT R.EYE,972,1,0,174,B,W,
01BR02700,Z6872,1.0,97,"ENTR,SEV.",972,1,0,179,B,W,
01BR02701,Z6878,1.0,00,BLACK EWE,60,2,1,146,2,W,
01BR02702,Z6905,1.0,97,ENTR,971,1,0,210,B,W,
01BR02703,Z6931,1.0,97,,972,1,0,184,B,W,
01BR02704,00035,1.0,00,BLACK EWE,60,1,1,158,5,W,
01BR02705,00040,1.0,00,BLACK EWE,60,1,1,133,2,W,
01BR02706,00053,1.0,00,BLACK EWE,60,2,1,159,5,W,
01BR02707,00022,1.0,00,BLACK EWE,60,1,1,150,5,W,
01BR02708,00087,1.0,00,BLACK EWE,60,1,1,153,5,W,
01BR02709,00096,1.0,18,,AI,A,7,135,2,n,
01BR02710,00097,1.0,68,DYSTOCIA ok,01,1,7,143,1,W,
01BR02711,00001,1.0,88,,53,2,7,140,1,W,
