UID,IDLAMB,YR,LBRD,ETAG,SEX,LINE,STM,PEN,TB,TR,TBRE,TBR17,AGE,ADAM,CADAM,BAND,DAYBN,WNAGE,TIM,BRWT,WNWT,ADG,F,N,T,C,L,TST,SIGR,THGR,JAW,CLR,H,IDX,MENB,MELW,CAUSE,ABN,DAYDIS,TRT,SIRE,SBRD,DAM,DBRD,TM,WT120,AADG,LNDAM,PD,CUWT
88WN03394, 88806504,88,80,X6504,2,16,51,161,2,2,5,5,5.0,5,4,3,104,120,17,85,62,446, 4, 2,10, 8, 49,,6,7,1,1,1,166,204,1087,92,,266,,4827,80,5865,94,,62,485,14,2,69
88WN03395, 88806506,88,80,X6506,2,16,51,164,3,2,8,4,4.0,4,4,3,104,120,23,77,66,486, 3, 2,10, 7, 37,,4,5,2,1,1,162,223,1289,92,,266,,3889,80,6715,94,,66,531,14,2,75
88WN03396, 88806507,88,80,X6507,2,16,51,164,3,2,8,6,4.0,4,4,3,104,120,17,61,59,441, 4, 3, 9, 8, 36,,6,7,2,1,1,155,223,1289,92,,266,,3889,80,6715,94,,59,498,14,2,69
88WN03397, 88806508,88,80,X6508,1,16,51,161,2,2,5,5,2.0,2,2,3,104,120,17,86,72,528, 5, 2, 9, 8, 45,210,6,7,2,1,1,168,228,1185,93,,,,4827,80,2530,80,,72,540,14,3,87
88WN03398, 88806509,88,80,X6509,1,16,51,161,2,2,5,5,2.0,2,2,3,104,120,2,80,65,475, 5, 2,10, 8, 47,175,5,6,2,1,1,159,228,1185,93,,,,4827,80,2530,80,,65,465,14,3,77
88WN03399, 88806510,88,80,X6510,1,16,51,161,4,2,0,4,5.0,5,4,3,104,120,18,90,79,583, 7, 2,10, 7, 52,230,6,7,2,1,1,161,282,1277,93,,,,4827,80,5138,94,,79,564,14,3,88
88WN03400, 88806512,88,80,X6512,2,16,51,161,4,2,0,6,5.0,5,4,3,104,120,26,76,64,470, 7, 2,10, 7, 64,,5,6,1,1,1,168,282,1277,92,,266,,4827,80,5138,94,,64,540,14,2,76
88WN03401, 88806515,88,80,X6515,2,97,97,297,2,1,3,2,5.0,5,4,4,104,113,7,85,87,695,,,,,,,,,,6,,,200,1330,,79,,7,6574,97,4553,97,,92,,,1,95
88WN03402, 88806516,88,80,X6516,2,47,55,473,2,2,5,5,2.0,2,2,3,104,120,12,95,41,263, 6, 3,11,10, 42,,5,6,1,1,1,134,210,1259,93,,,,5330,80,2091,80,,41,313,45,3,50
88WN03403, 88806517,88,80,X6517,1,47,55,473,2,2,5,5,2.0,2,2,3,104,120,10,96,77,562, 5, 2, 8, 6, 53,240,6,7,1,1,2,171,210,1259,,,,,5330,80,2091,80,,77,564,45,1,83
88WN03404, 88806518,88,80,X6518,2,97,97,297,1,1,1,1,7.0,7,5,8,104,113,7,122,92,706,,,,,,,,,,6,,,171,1514,,,,7,6574,97,0480,97,,97,,,1,102
88WN03405, 88806522,88,80,X6522,1,45,55,433,3,2,8,4,8.0,8,5,3,104,120,25,107,83,603, 7, 3, 7, 6, 54,270,4,5,2,1,1,162,246,1484,93,,,,8832,43,9617,93,,83,611,44,3,86
88WN03406, 88806523,88,80,X6523,2,45,55,433,3,2,8,6,8.0,8,5,3,104,120,12,88,75,552, 8, 2, 8, 5, 56,,5,6,1,1,1,161,246,1484,,,,,8832,43,9617,93,,75,618,44,1,83
88WN03407, 88806524,88,80,X6524,3,45,55,433,3,1,7,2,8.0,8,5,1,104,117,14,124,68,475, 8, 3,10, 8, 32,,5,6,1,1,1,141,246,1484,93,,,,8832,43,9617,93,,69,444,44,3,80
88WN03408, 88806525,88,80,X6525,1,46,52,464,2,2,5,5,4.0,4,4,3,104,120,26,102,88,648, 5, 2, 9, 7, 49,269,5,6,2,1,1,182,236,1389,,,,,4535,80,7069,94,,88,654,44,1,93
88WN03409, 88806526,88,80,X6526,2,46,52,464,2,2,5,5,4.0,4,4,3,104,120,18,104,76,547, 5, 2,10, 7, 47,,6,7,2,1,1,171,236,1389,92,,266,,4535,80,7069,94,,76,587,44,2,82
88WN03410, 88806528,88,80,X6528,1,55,55,  9,2,1,3,2,1.0,1,1,5,104,113,3,88,68,524,,,,,,,,,,1,,0,227,1147,93,,,7,0000,19,5406,80,,72,554,46,4,
88WN03411, 88806530,88,80,X6530,2,16,51,162,2,2,5,5,8.0,8,5,3,104,120,21,87,59,419, 7, 2, 9, 7, 43,,5,6,1,1,1,143,221,1043,92,,266,,3912,80,9602,93,,59,480,16,2,64
88WN03412, 88806531,88,80,X6531,2,16,51,162,2,2,5,5,8.0,8,5,3,104,120,17,85,56,396, 5, 2,10, 8, 32,,5,6,3,1,1,144,221,1043,92,,266,,3912,80,9602,93,,56,451,16,2,69
88WN03413, 88806532,88,80,X6532,2,67,56,671,1,1,1,1,2.0,2,2,3,104,120,24,97,83,611, 8, 2, 7, 6, 53,,6,7,1,1,1,160,176,1074,,,,,3742,80,1248,80,,83,598,67,1,83
88WN03414, 88806533,88,80,X6533,2,14,51,004,1,1,1,1,5.0,5,4,3,104,120,22,119,78,551, 8, 2, 9, 6, 47,,5,6,1,1,1,147,138,673,92,,266,,0516,95,5369,19,,78,515,10,2,82
88WN03415, 88806534,88,80,X6534,3,46,52,463,1,1,1,1,2.0,2,2,3,104,120,6,103,71,506, 4, 2,10, 7, 41,,5,6,2,1,1,154,211,1035,93,,,,4370,80,2432,80,,71,429,44,3,85
88WN03416, 88806536,88,80,X6536,1,16,51,163,3,2,8,5,6.0,6,4,3,104,120,16,99,68,484, 5, 2,10, 8, 44,253,4,5,2,1,1,159,242,1326,93,,,,5137,80,3996,94,,68,475,16,3,79
88WN03417, 88806537,88,80,X6537,1,16,51,163,3,2,8,5,6.0,6,4,3,104,120,9,101,82,599, 5, 2, 9, 8, 41,268,6,7,1,1,1,170,242,1326,,,,,5137,80,3996,94,,82,579,16,1,87
88WN03418, 88806538,88,80,X6538,1,16,51,164,2,2,5,5,5.0,5,4,3,104,120,14,78,69,510, 6, 3, 9, 8, 32,240,5,6,1,1,4,143,215,1170,93,19,,,3889,80,6291,94,,69,498,14,3,77
88WN03419, 88806539,88,80,X6539,1,16,51,164,2,2,5,5,5.0,5,4,3,104,120,15,89,75,551, 6, 3, 9, 8, 35,236,4,5,1,1,7,151,215,1170,93,19,,,3889,80,6291,94,,75,540,14,3,86
88WN03420, 88806540,88,80,X6540,1,00,58,006,2,2,5,5,6.0,6,4,5,104,113,4,115,83,633,,,,,,,,,,5,,0,198,1183,93,,,7,4569,97,3699,94,,87,720,47,4,
88WN03421, 88806541,88,80,X6541,1,00,58,006,2,2,5,5,6.0,6,4,5,104,113,1,124,90,687,,,,,,,,,,5,,0,198,1183,93,,,7,4569,97,3699,94,,95,760,47,4,
88WN03422, 88806542,88,80,X6542,2,58,58,  9,1,1,1,1,1.0,1,1,3,104,120,25,70,59,433, 9, 3, 9, 8, 37,,3,4,1,1,1,121,188,1098,92,,266,,0000,19,5435,80,,59,423,47,2,68
88WN03423, 88806544,88,80,X6544,2,54,54,  9,2,1,3,2,1.0,1,1,3,104,120,2,71,66,491, 8, 2,10, 7, 47,,6,7,3,1,1,140,227,1117,92,,266,,0000,19,4641,80,,66,480,14,2,71
88WN03424, 88806545,88,80,X6545,2,16,51,161,2,1,3,2,8.0,8,5,3,104,120,24,81,71,524, 5, 2, 9, 7, 52,,6,7,1,1,1,166,213,1230,92,,266,,4827,80,9727,93,,71,537,14,2,80
88WN03425, 88806546,88,80,X6546,3,16,51,161,2,1,3,2,8.0,8,5,3,104,120,15,99,78,568, 5, 2, 9, 7, 41,,4,5,6,1,1,168,213,1230,97,26,253,,4827,80,9727,93,,78,548,14,7,
88WN03426, 88806547,88,80,X6547,2,14,51,003,2,2,5,6,3.0,3,3,3,104,120,12,94,72,522, 3, 2, 9, 7, 30,,5,6,2,1,1,171,148,921,92,,266,,6045,95,6790,19,,72,578,18,2,82
88WN03427, 88806548,88,80,X6548,1,14,51,003,2,2,5,4,3.0,3,3,3,104,120,5,110,76,542, 5, 2, 9, 8, 31,242,4,5,2,1,1,155,148,921,93,,,,6045,95,6790,19,,76,510,18,3,90
88WN03428, 88806549,88,80,X6549,2,47,55,471,1,1,1,1,8.0,8,5,3,104,120,11,110,75,533, 7, 3, 9, 6, 49,,5,6,1,1,1,145,194,1078,,,,,4728,80,9052,93,,75,497,47,1,81
88WN03429, 88806550,88,80,X6550,2,58,58,  9,1,1,1,1,1.0,1,1,5,104,113,4,75,58,447,,,,,,,,,,1,,0,188,1126,93,,,7,0000,19,4708,80,,61,526,47,4,
88WN03430, 88806551,88,80,X6551,1,55,55,  9,2,2,5,5,1.0,1,1,3,104,120,6,88,57,402, 6, 2,11, 8, 20, 98,3,4,1,1,1,145,227,1193,93,90,,,0000,19,4776,80,,57,479,44,3,64
88WN03431, 88806552,88,80,X6552,3,55,55,  9,2,2,5,5,1.0,1,1,3,104,120,10,77,48,336, 6, 2,11, 9, 39,,5,6,1,1,1,142,227,1193,93,,,,0000,19,4776,80,,48,386,44,3,59
88WN03432, 88806553,88,80,X6553,2,14,51,004,2,2,5,5,3.0,3,3,3,104,120,4,118,73,510, 5, 2, 9, 7, 44,,5,6,2,1,1,165,148,925,92,,266,,0516,95,6776,19,,73,536,18,2,78
88WN03433, 88806554,88,80,X6554,1,14,51,004,2,2,5,5,3.0,3,3,3,104,120,12,124,71,488, 8, 3, 9, 7, 53,225,6,7,1,1,6,148,148,925,93,19,,,0516,95,6776,19,,71,479,18,3,82
88WN03434, 88806555,88,80,X6555,2,65,56,641,2,2,5,5,3.0,3,3,3,104,120,20,94,57,397, 3, 2,10, 8, 33,,4,5,1,1,1,157,167,1074,92,,266,,5226,80,1768,63,,57,447,68,2,66
88WN03435, 88806556,88,80,X6556,3,65,56,641,2,2,5,5,3.0,3,3,3,104,120,19,93,59,414, 6, 2, 9, 8, 40,,5,6,2,1,1,155,167,1074,93,,,,5226,80,1768,63,,59,476,68,3,77
88WN03436, 88806557,88,80,X6557,2,55,55,  9,2,2,5,6,1.0,1,1,3,104,120,11,68,59,435, 7, 2,10, 8, 35,,3,4,2,1,1,145,227,1231,97,,253,,0000,19,4227,80,,59,509,44,7,
88WN03437, 88806558,88,80,X6558,2,55,55,  9,2,2,5,4,1.0,1,1,3,104,120,9,87,59,419, 8, 3,10, 8, 41,,4,5,1,1,1,129,227,1231,92,17,266,,0000,19,4227,80,,59,435,44,2,70
88WN03438, 88806559,88,80,X6559,3,65,56,634,1,1,1,1,2.0,2,2,3,104,120,8,103,90,664, 8, 3, 9, 6, 42,,5,6,3,1,1,148,194,1079,93,,,,1922,63,1494,80,,90,590,64,3,101
88WN03439, 88806560,88,80,X6560,2,67,56,671,2,2,5,5,3.0,3,3,3,104,120,2,112,78,557, 6, 2, 8, 6, 55,,5,6,1,1,1,169,204,1203,,,,,3742,80,8895,94,,78,580,65,1,86
88WN03440, 88806561,88,80,X6561,2,67,56,671,2,2,5,5,3.0,3,3,3,104,120,20,113,78,556, 6, 3, 9, 7, 58,,5,6,2,1,1,174,204,1203,,,,,3742,80,8895,94,,78,606,65,1,91
88WN03441, 88806562,88,80,X6562,1,16,51,161,2,2,5,4,6.0,6,4,3,104,120,17,115,78,554, 6, 3,10, 9, 45,228,5,6,1,1,1,161,252,1342,93,06,,,4827,80,2773,94,,78,533,14,3,89
88WN03442, 88806563,88,80,X6563,1,16,51,161,2,2,5,6,6.0,6,4,3,104,120,25,96,78,570, 7, 2, 9, 8, 50,241,4,5,1,1,1,169,252,1342,,,,,4827,80,2773,94,,78,586,14,1,95
88WN03443, 88806564,88,80,X6564,2,46,52,462,3,1,6,2,3.0,3,3,9,104,114,7,66,45,337, 7, 3,11, 9, 40,,4,5,3,1,1,135,254,1099,93,,235,,4169,80,9006,94,,47,423,46,9,
88WN03444, 88806566,88,80,X6566,2,46,52,462,3,1,7,2,3.0,3,3,3,104,120,10,52,63,482, 6, 3,10, 7, 37,,5,6,1,1,1,137,254,1099,92,,266,,4169,80,9006,94,,63,465,46,2,69
88WN03445, 88806569,88,80,X6569,1,97,97,297,2,2,5,4,5.0,5,4,5,104,113,3,114,100,784,,,,,,,,,,6,,,180,1210,,,,7,6574,97,4526,97,,105,,,1,109
88WN03446, 88806570,88,80,X6570,2,46,52,462,3,2,8,5,3.0,3,3,3,104,120,11,83,59,423, 7, 2, 9, 8, 50,,5,6,1,1,1,149,240,1168,92,,266,,4169,80,9257,94,,59,459,44,2,68
88WN03447, 88806572,88,80,X6572,2,46,52,462,3,2,8,5,3.0,3,3,3,104,120,2,73,48,339, 6, 2,10, 9, 38,,4,5,1,1,1,136,240,1168,92,,266,,4169,80,9257,94,,48,362,44,2,58
88WN03448, 88806573,88,80,X6573,2,16,51,161,2,2,5,5,5.0,5,4,3,104,120,4,94,66,472, 5, 2, 9, 7, 41,,5,6,1,1,1,154,215,1143,92,,266,,4827,80,4779,94,,66,491,16,2,72
88WN03449, 88806574,88,80,X6574,2,16,51,161,2,2,5,5,5.0,5,4,3,104,120,26,95,67,479, 5, 2, 9, 7, 43,,4,5,1,1,1,161,215,1143,92,,266,,4827,80,4779,94,,67,531,16,2,79
88WN03450, 88806575,88,80,X6575,1,46,52,463,2,2,5,5,4.0,4,4,3,104,120,6,97,82,603, 4, 2,10, 6, 50,271,5,6,2,1,2,175,211,1166,93,,,,4370,80,6841,94,,82,579,44,3,92
88WN03451, 88806576,88,80,X6576,1,46,52,463,2,2,5,5,4.0,4,4,3,104,120,23,87,78,578, 2, 2,10, 8, 39,264,5,6,2,1,2,182,211,1166,93,,,,4370,80,6841,94,,78,579,44,3,90
88WN03452, 88806577,88,80,X6577,1,46,52,461,2,2,5,5,8.0,8,5,3,104,120,4,81,68,499, 5, 2, 9, 7, 59,244,6,7,1,1,2,166,213,1176,93,,,,4469,80,8964,93,,68,488,46,3,74
88WN03453, 88806578,88,80,X6578,1,46,52,461,2,2,5,5,8.0,8,5,3,104,120,19,92,73,532, 7, 3,10, 7, 39,245,4,5,2,1,2,146,213,1176,93,,,,4469,80,8964,93,,73,543,46,3,88
88WN03454, 88806579,88,80,X6579,2,46,52,462,2,2,5,5,2.0,2,2,3,104,120,10,84,61,438, 6, 2,10, 8, 42,,5,6,1,1,1,152,211,1180,92,,266,,4169,80,1837,80,,61,486,46,2,75
88WN03455, 88806580,88,80,X6580,1,46,52,462,2,2,5,5,2.0,2,2,3,104,120,26,88,74,543, 5, 2,10, 7, 40,224,4,5,2,1,2,166,211,1180,93,,,,4169,80,1837,80,,74,569,46,3,79
88WN03456, 88806581,88,80,X6581,1,67,56,672,2,2,5,5,6.0,6,4,3,104,120,22,134,86,605, 7, 2, 9, 7, 63,271,6,7,2,1,1,179,198,1383,,,,,3692,80,3670,94,,86,605,65,1,92
88WN03457, 88806582,88,80,X6582,1,67,56,672,2,2,5,5,6.0,6,4,3,104,120,16,133,86,606, 7, 2, 9, 7, 57,288,6,7,2,1,2,174,198,1383,,,,,3692,80,3670,94,,86,597,65,1,98
88WN03458, 88806583,88,80,X6583,2,45,55,441,1,1,1,1,5.0,5,4,3,104,120,7,92,62,440, 5, 3, 9, 6, 56,,5,6,1,1,1,145,156,759,92,,266,,4416,80,5841,43,,62,381,42,2,70
88WN03459, 88806584,88,80,X6584,1,54,54,  9,2,1,3,2,1.0,1,1,5,104,113,3,83,67,519,,,,,,,,,,1,,0,227,1145,93,,,7,0000,19,5020,80,,71,549,16,4,
88WN03460, 88806585,88,80,X6585,1,16,51,162,2,2,5,6,5.0,5,4,3,104,120,2,85,64,463, 5, 3, 9, 9, 36,180,3,4,1,1,2,150,193,1114,93,,,,3912,80,5949,94,,64,445,14,3,72
88WN03461, 88806586,88,80,X6586,1,16,51,162,2,2,5,4,5.0,5,4,3,104,120,22,109,78,559, 6, 2,10, 8, 35,200,5,6,1,1,2,157,193,1114,48,,259,,3912,80,5949,94,,78,546,14,6,83
88WN03462, 88806587,88,80,X6587,2,46,52,464,3,2,8,5,4.0,4,4,3,104,120,26,85,69,504, 4, 2, 9, 7, 41,,5,6,2,1,1,167,223,1381,92,,266,,4535,80,7455,94,,69,556,46,2,73
88WN03463, 88806588,88,80,X6588,2,46,52,464,3,2,8,5,4.0,4,4,3,104,120,9,74,68,505, 4, 2, 9, 7, 52,,6,7,2,1,1,170,223,1381,92,,266,,4535,80,7455,94,,68,532,46,2,79
88WN03464, 88806589,88,80,X6589,2,46,52,464,3,2,8,7,4.0,4,4,3,104,120,12,90,71,517, 5, 2,10, 7, 48,,5,6,1,1,1,171,223,1381,92,,266,,4535,80,7455,94,,71,566,46,2,83
88WN03465, 88806590,88,80,X6590,2,44,52,002,1,1,1,1,2.0,2,2,3,104,120,26,105,78,563, 8, 2, 9, 7, 54,,6,7,2,1,1,159,137,776,92,,266,,3078,95,7884,43,,78,553,48,2,86
88WN03466, 88806591,88,80,X6591,3,16,51,164,3,1,7,2,2.0,2,2,3,104,120,13,63,83,639, 5, 3, 9, 7, 37,,4,5,2,1,2,168,228,998,93,79,,,3889,80,2368,80,,83,620,16,3,99
88WN03467, 88806593,88,80,X6593,1,47,55,472,3,2,8,5,6.0,6,4,1,104,117,36,82,48,340, 3, 3,10,10, 39,133,5,6,2,1,2,158,208,1179,93,,,,4284,80,3684,94,,49,351,45,3,61
88WN03468, 88806595,88,80,X6595,1,47,55,472,3,2,8,5,6.0,6,4,1,104,117,13,92,57,409, 4, 3,10,10, 31,160,6,7,2,1,2,151,208,1179,93,,,,4284,80,3684,94,,58,385,45,3,69
88WN03469, 88806597,88,80,X6597,2,97,97,497,1,1,1,1,1.0,1,1,4,104,113,8,119,67,488,,,,,,,,,,6,,,100,700,93,,,7,1058,80,3706,80,,70,,,3,76
88WN03470, 88806598,88,80,X6598,2,58,58,  9,1,1,1,1,1.0,1,1,2,104,125,11,89,56,377,11, 3,10, 8, 34,,3,4,1,1,1,98,188,1072,92,,266,7,0000,19,5123,80,,54,305,47,2,63
88WN03471, 88806599,88,80,X6599,3,64,53,001,1,1,1,1,5.0,5,4,3,104,120,19,108,90,660, 2, 2, 9, 6, 48,,6,7,2,1,2,185,166,1036,93,,,,3077,95,0679,63,,90,583,61,3,99
88WN03472, 88806600,88,80,X6600,1,64,53,003,2,2,5,5,4.0,4,4,3,104,120,26,114,71,497, 7, 2,10, 8, 44,248,6,7,1,1,1,155,148,960,93,,,,6045,95,1170,63,,71,503,61,3,78
88WN03473, 88806601,88,80,X6601,2,64,53,003,2,2,5,5,4.0,4,4,3,104,120,26,119,74,518, 6, 2,10, 7, 42,,5,6,2,1,2,162,148,960,92,,266,,6045,95,1170,63,,74,570,61,2,89
88WN03474, 88806602,88,80,X6602,1,16,51,164,2,2,5,6,2.0,2,2,3,104,120,18,87,75,553, 5, 3, 9, 7, 35,234,4,5,1,1,2,162,211,1199,93,,,,3889,80,2346,80,,75,579,16,3,82
88WN03475, 88806603,88,80,X6603,1,16,51,164,2,2,5,4,2.0,2,2,3,104,120,14,105,63,438, 6, 3,10, 9, 33,209,5,6,2,1,2,141,211,1199,93,,,,3889,80,2346,80,,63,433,16,3,75
88WN03476, 88806604,88,80,X6604,2,47,55,474,3,1,7,2,5.0,5,4,3,104,120,8,58,63,477, 6, 2, 9, 6, 49,,5,6,2,1,1,144,215,1152,92,,266,,4768,80,4844,94,,63,450,47,2,72
88WN03477, 88806608,88,80,X6608,2,16,51,163,4,2,0,5,6.0,6,4,3,104,120,16,58,63,477, 7, 2,10, 7, 37,,4,5,2,1,1,141,262,1433,92,,266,,5137,80,3407,94,,63,514,14,2,71
88WN03478, 88806609,88,80,X6609,1,16,51,163,4,2,0,5,6.0,6,4,3,104,120,4,62,72,548, 5, 3, 9, 7, 35,249,4,5,2,1,1,148,262,1433,,,,,5137,80,3407,94,,72,521,14,1,79
88WN03479, 88806611,88,80,X6611,3,46,52,461,2,1,3,2,10.0,0,5,3,105,119,12,95,85,634, 5, 2, 9, 7, 59,,2,3,1,1,1,187,207,1252,93,,,,4469,80,6107,93,,86,609,46,3,97
88WN03480, 88806612,88,80,X6612,3,67,56,672,1,1,1,1,2.0,2,2,3,105,119,18,124,83,593, 6, 2, 8, 6, 64,,6,7,1,1,1,173,176,1083,93,,,,3692,80,1255,80,,84,534,65,3,97
88WN03481, 88806614,88,80,X6614,2,47,55,473,2,1,3,2,5.0,5,4,3,105,119,24,60,53,395, 6, 3,11, 8, 42,,6,7,2,1,1,135,193,1032,93,45,,,5330,80,4875,94,,53,392,47,3,60
88WN03482, 88806615,88,80,X6615,1,45,55,431,3,2,8,5,4.0,4,4,3,105,119,6,86,80,600, 5, 2, 9, 7, 55,228,6,7,1,1,2,175,248,1108,93,,,,8737,43,7529,94,,81,576,44,3,96
88WN03483, 88806616,88,80,X6616,2,45,55,431,3,2,8,5,4.0,4,4,3,105,119,24,78,76,573, 5, 2, 8, 7, 63,,5,6,2,1,1,184,248,1108,,15,,,8737,43,7529,94,,77,622,44,1,84
88WN03484, 88806618,88,80,X6618,2,46,52,462,3,2,8,5,3.0,3,3,3,105,119,18,74,49,350, 7, 2,11, 8, 43,,6,7,1,1,1,137,240,1163,92,,266,,4169,80,0654,80,,49,397,44,2,58
88WN03485, 88806619,88,80,X6619,2,46,52,462,3,2,8,5,3.0,3,3,3,105,119,5,74,59,434, 5, 2,10, 8, 39,,6,7,1,1,1,151,240,1163,92,,266,,4169,80,0654,80,,59,461,44,2,67
88WN03486, 88806620,88,80,X6620,3,67,56,673,1,1,1,1,3.0,3,3,3,105,119,4,145,85,592, 4, 2, 8, 6, 50,,3,4,2,1,1,170,190,1310,93,,,,3725,80,8670,94,,86,499,65,3,98
88WN03487, 88806621,88,80,X6621,3,55,55,  9,1,1,1,1,1.0,1,1,3,105,119,11,69,67,505, 8, 2, 9, 8, 25,,3,4,1,1,2,124,217,1117,93,,,,0000,19,5263,80,,68,457,46,3,83
88WN03488, 88806622,88,80,X6622,2,47,55,471,2,2,5,4,6.0,6,4,1,105,116,4,89,62,458, 6, 3, 9, 8, 39,,4,5,2,1,1,146,178,1118,92,,266,,4728,80,3265,94,,64,465,47,2,71
88WN03489, 88806623,88,80,X6623,2,47,55,471,2,2,5,6,6.0,6,4,1,105,116,7,73,56,420, 8, 3,10, 8, 33,,4,5,1,1,1,135,178,1118,92,,266,,4728,80,3265,94,,58,452,47,2,68
88WN03490, 88806624,88,80,X6624,2,16,51,161,3,1,6,2,3.0,3,3,9,105,113,5,62,33,237, 9, 3,12,11, 29,,6,7,1,1,1,109,226,1317,93,,235,,4827,80,8928,94,,35,312,14,9,
88WN03491, 88806625,88,80,X6625,1,16,51,161,3,2,8,5,3.0,3,3,1,105,116,3,75,76,591, 6, 3,10, 8, 35,217,5,6,1,1,1,158,226,1317,93,,,,4827,80,8928,94,,78,559,14,3,84
88WN03492, 88806626,88,80,X6626,1,16,51,161,3,2,8,5,3.0,3,3,1,105,116,23,75,77,599, 6, 3,10, 8, 33,225,6,7,2,1,1,162,226,1317,93,,,,4827,80,8928,94,,79,597,14,3,95
88WN03493, 88806627,88,80,X6627,2,16,51,162,2,2,5,5,3.0,3,3,1,105,116,28,92,65,481, 4, 3,10, 8, 42,,6,7,1,1,1,171,212,1146,92,,266,,3912,80,9599,94,,67,533,16,2,73
88WN03494, 88806628,88,80,X6628,2,16,51,162,2,2,5,5,3.0,3,3,1,105,116,20,89,62,458, 6, 3,11, 8, 35,,6,7,1,1,1,152,212,1146,92,,266,,3912,80,9599,94,,64,498,16,2,69
88WN03495, 88806629,88,80,X6629,2,16,51,163,2,2,5,4,2.0,2,2,1,105,116,29,85,66,496, 6, 3,10, 8, 39,,4,5,2,1,1,159,228,1196,92,,266,,5137,80,1379,80,,68,560,16,2,78
88WN03496, 88806630,88,80,X6630,3,16,51,163,2,2,5,6,2.0,2,2,1,105,116,36,70,59,448, 6, 3,11, 8, 24,,4,5,1,1,2,147,228,1196,93,14,,,5137,80,1379,80,,61,511,16,3,75
88WN03497, 88806631,88,80,X6631,1,46,52,461,2,2,5,5,5.0,5,4,1,105,116,27,92,61,447, 4, 3,10, 9, 40,208,5,6,1,1,1,163,204,1012,93,,,,4469,80,5115,94,,63,444,44,3,71
88WN03498, 88806632,88,80,X6632,2,46,52,461,2,2,5,5,5.0,5,4,1,105,116,37,79,55,406, 7, 3,11, 9, 29,,5,7,3,1,1,140,204,1012,92,,266,,4469,80,5115,94,,57,465,44,2,66
88WN03499, 88806633,88,80,X6633,1,46,52,464,3,3,9,8,4.0,4,4,3,105,119,23,83,58,418, 4, 3,11, 9, 30,190,4,5,2,1,2,156,223,1163,93,,,,4535,80,7599,94,,58,507,46,3,71
88WN03500, 88806634,88,80,X6634,1,46,52,464,3,3,9,8,4.0,4,4,3,105,119,14,99,64,455, 5, 2,10, 8, 47,188,6,7,2,1,1,168,223,1163,93,,,,4535,80,7599,94,,64,530,46,3,71
88WN03501, 88806635,88,80,X6635,1,46,52,464,3,3,9,8,4.0,4,4,3,105,119,17,79,60,438, 6, 2,10, 8, 48,172,6,7,1,1,1,160,223,1163,93,,,,4535,80,7599,94,,60,518,46,3,74
88WN03502, 88806636,88,80,X6636,1,47,55,472,2,2,5,4,5.0,5,4,1,105,116,25,118,73,528, 8, 3, 8, 8, 39,210,4,5,2,1,2,148,215,1212,93,,,,4284,80,4973,94,,75,510,45,3,89
88WN03503, 88806637,88,80,X6637,2,47,55,472,2,2,5,6,5.0,5,4,1,105,116,13,95,70,522, 6, 3, 9, 7, 48,,6,7,2,1,1,168,215,1212,,,,,4284,80,4973,94,,72,563,45,1,82
88WN03504, 88806638,88,80,X6638,2,97,97,297,1,1,1,1,3.0,3,3,8,105,112,7,161,110,838,,,,,,,,,,6,,,167,790,,,,7,6574,97,9557,97,,117,,,1,111
88WN03505, 88806639,88,80,X6639,3,46,52,463,2,1,3,2,4.0,4,4,1,105,116,24,84,85,660, 5, 3,10, 7, 38,,4,6,1,1,2,176,248,1329,93,41,,,4370,80,7307,94,,88,627,46,3,100
88WN03506, 88806640,88,80,X6640,2,46,52,463,2,1,3,2,4.0,4,4,1,105,116,30,100,83,629, 5, 3,10, 8, 54,,5,6,1,1,1,186,248,1329,92,,266,,4370,80,7307,94,,86,625,46,2,96
88WN03507, 88806641,88,80,X6641,1,45,55,434,2,2,5,5,3.0,3,3,1,105,116,28,109,71,518, 6, 3,10, 8, 48,,6,7,2,1,1,167,226,1315,93,91,,,8945,43,9399,94,,73,524,44,3,82
88WN03508, 88806642,88,80,X6642,2,45,55,434,2,2,5,5,3.0,3,3,1,105,116,17,95,63,461, 7, 3, 9, 8, 54,,6,7,2,1,1,160,226,1315,92,,266,,8945,43,9399,94,,65,497,44,2,70
88WN03509, 88806643,88,80,X6643,2,54,54,  9,2,1,3,2,1.0,1,1,2,105,124,8,91,80,572, 8, 3, 9, 7, 42,,5,6,1,1,1,144,227,1131,92,,266,7,0000,19,4394,80,,78,522,16,2,82
88WN03510, 88806646,88,80,X6646,3,16,51,163,4,2,0,6,6.0,6,4,1,105,116,18,93,67,497, 4, 3,10, 8, 40,,5,6,1,1,1,169,262,1433,93,,,,5137,80,3407,94,,69,513,14,3,81
88WN03511, 88806647,88,80,X6647,1,55,55,  9,2,1,3,2,1.0,1,1,5,105,112,3,66,60,477,,,,,,,,,,1,,0,227,1131,93,14,,7,0000,19,4027,80,,64,507,46,4,
88WN03512, 88806648,88,80,X6648,2,58,58,  9,2,1,3,2,1.0,1,1,2,105,124,11,83,78,562,10, 3, 9, 7, 38,,5,6,1,1,1,130,198,1116,92,,266,7,0000,19,3994,80,,76,515,47,2,85
88WN03513, 88806649,88,80,X6649,1,44,52,002,1,1,1,1,4.0,4,4,1,105,116,32,106,91,693, 7, 3, 8, 6, 43,256,5,6,2,1,1,151,164,825,,,,,3078,95,6454,43,,94,543,41,W,105
