UID,YR,SEX,ETAG,LB1,LINE,BPEN,DAM,DB1,DBRD,LINBR,TBR50,ADAM,WNAGE_60,WNAGE,CLR,HORN,BELLY,JAW,WNWT,F,N,T,C,L,CRIMP,SIDE,THIGH,THSCO,DENSITY,HAIR,WOOL,C53,SIRE,LBRD,ADG,TBRE,CTBR,LNDAM,TM,PENIS,BAND,IDX,BRWT,ABN,DISP,CULLFOR,C79,CADAM_25
54WN01453,54,1,8311,4,12,121,5397,4,40,14,1,4,62,122,1,1,06,1,82,07,03,07,07,044,11,4,5,2,28,1,3,,,40,598,1,1,12,1,1,5,167,90,,1,,0,4
54WN01454,54,1,8312,4,03,032,3860,4,40,17,1,7,62,122,1,5,06,1,106,11,03,06,05,035,12,3,3,1,30,,,,,40,762,1,1,03,1,5,5,160,130,,1,,0,5
54WN01455,54,2,8313,4,08,082,5723,4,40,22,1,4,62,122,1,1,04,1,84,09,05,10,08,053,9,2,3,2,30,,,,,40,595,1,1,,1,,5,168,114,,2,57,0,4
54WN01456,54,1,8314,4,18,182,5970,4,40,17,5,3,62,122,1,6,08,1,77,09,06,07,09,044,10,3,4,2,26,,,,,40,552,5,2,,1,1,5,157,96,,3,36,0,3
54WN01457,54,2,8315,4,18,182,5970,4,40,17,5,3,62,122,1,1,04,1,64,11,03,08,09,045,9,4,6,3,31,,,,,40,451,5,2,,1,,5,150,90,2,2,76,0,3
54WN01458,54,1,8317,4,65,332,6163,4,40,,1,3,62,122,1,5,05,1,91,10,09,06,06,039,10,2,3,2,27,,,,,40,648,1,1,,5,3,5,129,120,,3,10,0,3
54WN01459,54,1,8318,4,73,037,4803,4,40,,5,5,62,122,1,4,12,1,74,13,03,07,09,038,10,4,4,1,31,,,,,40,538,5,2,,9,1,5,136,84,,3,50,0,4
54WN01460,54,2,8319,4,73,037,4803,4,40,,5,5,62,122,1,1,05,1,86,10,05,05,04,048,9,5,6,2,26,,,1,,40,638,5,2,61,9,,5,154,82,,1,,0,4
54WN01461,54,2,8320,4,11,112,1432,5,48,10,1,6,61,121,1,5,06,5,99,09,05,04,06,048,11,3,4,2,33,,,,,40,717,1,1,,1,,5,170,122,,3,35,0,4
54WN01462,54,2,8321,4,73,077,1697,5,48,,1,4,61,121,1,3,07,1,95,08,03,05,04,042,12,3,4,2,31,,,,,40,686,1,1,,9,,5,167,120,,2,10,0,4
54WN01463,54,2,8323,4,82,109,6548,4,40,,1,3,61,121,1,1,09,1,85,07,03,06,04,040,9,2,3,2,31,0,6,2,,40,626,1,1,11,7,,5,161,92,,1,,0,3
54WN01464,54,2,8324,4,62,232,4218,4,40,,1,6,61,121,2,1,06,1,96,07,04,06,04,040,11,3,4,2,34,,,,,40,688,1,1,,5,,5,168,128,,2,10,0,4
54WN01465,54,2,8326,4,16,162,5851,4,40,18,1,3,61,121,1,1,05,1,75,11,03,06,07,040,9,4,5,2,27,1,5,1,,40,529,1,1,16,1,,5,143,110,,1,,0,3
54WN01466,54,1,8329,4,13,132,4471,4,40,12,5,6,61,121,1,2,10,1,79,12,04,04,07,046,12,3,4,2,30,1,8,,,40,560,5,2,13,1,1,5,146,112,,1,,0,4
54WN01467,54,2,8330,4,13,132,4471,4,40,12,5,6,61,121,1,1,06,2,83,07,03,04,08,042,9,2,3,2,27,1,8,2,,40,595,5,2,13,1,,5,183,110,,1,,0,4
54WN01468,54,1,8331,4,73,097,1776,5,48,,1,2,61,121,1,2,07,1,99,09,05,05,07,045,9,3,3,1,35,,,,,40,716,1,1,61,9,5,5,171,124,,1,,0,2
54WN01469,54,2,8332,4,01,012,6640,4,40,30,1,3,61,121,1,1,05,1,96,08,05,04,05,045,9,4,4,1,33,2,7,1,,40,693,1,1,01,1,,5,173,122,,1,,0,3
54WN01470,54,2,8334,4,13,132,6478,4,40,20,5,3,61,121,1,1,08,1,45,12,03,09,11,029,12,2,3,2,29,,,,,40,309,5,2,,1,,5,122,76,,2,10,0,3
54WN01471,54,2,8335,4,13,132,6478,4,40,20,5,3,61,121,1,1,06,1,68,10,05,05,08,050,9,4,5,2,31,0,8,1,,40,491,5,2,13,1,,5,153,86,,1,,0,3
54WN01472,54,2,8336,4,18,182,1626,5,48,01,5,5,61,121,1,1,05,1,64,11,04,09,08,039,10,3,4,2,31,0,0,1,,40,446,5,2,18,1,,5,136,100,2,1,,0,4
54WN01473,54,2,8337,4,18,182,1626,5,48,01,5,5,61,121,1,1,06,1,80,15,03,05,05,044,12,3,4,2,30,,,,,40,580,5,2,,1,,5,131,98,,2,10,0,4
54WN01474,54,1,8339,4,73,097,4722,4,40,,1,5,61,121,1,1,05,6,97,09,05,05,05,049,9,4,4,1,30,,,,,40,711,1,1,,9,5,5,160,110,,3,35,0,4
54WN01475,54,2,8340,4,14,142,1257,5,48,09,5,7,61,121,1,1,06,1,66,12,03,05,07,043,11,3,3,1,29,,,,,40,463,5,2,,1,,5,138,100,,2,12,0,5
54WN01476,54,2,8341,4,14,142,1257,5,48,09,5,7,61,121,1,1,05,1,69,12,09,08,07,035,10,2,3,2,32,,,,,40,501,5,2,,1,,5,114,84,,2,13,0,5
54WN01477,54,2,8342,4,73,137,5798,4,40,,5,4,61,121,1,1,06,1,39,12,03,13,13,036,12,4,4,1,31,,,,,40,256,5,2,,9,,5,121,80,,2,10,0,4
54WN01478,54,2,8343,4,73,137,5798,4,40,,5,4,61,121,1,1,05,1,76,08,03,05,05,041,11,4,5,2,33,,,1,,40,554,5,2,61,9,,5,159,90,,1,,0,4
54WN01479,54,2,8347,4,16,162,6659,4,40,20,3,3,61,121,1,1,05,1,79,07,05,06,05,038,8,3,4,2,26,,,,,40,580,3,3,,1,,5,158,88,,2,13,0,3
54WN01480,54,1,8349,4,15,152,4201,4,40,11,1,6,61,121,1,4,06,1,93,09,05,04,05,044,9,3,3,1,30,0,1,,,40,661,1,1,15,1,2,5,155,130,,1,,0,4
54WN01481,54,1,8352,4,65,372,5918,4,40,,5,3,61,121,1,1,07,1,80,08,04,06,09,041,9,4,4,1,31,,,,,40,574,5,2,,5,1,5,166,106,,3,53,0,3
54WN01482,54,2,8353,4,65,372,5918,4,40,,5,3,61,121,2,1,05,2,66,09,05,06,09,043,13,2,3,2,33,,,,,40,474,5,2,,5,,5,149,86,,2,10,0,3
54WN01483,54,2,8355,4,17,172,7020,4,40,09,1,2,60,120,1,1,06,1,63,09,06,07,09,031,10,3,3,1,29,0,3,1,,40,452,1,1,17,1,,5,134,88,,1,,0,2
54WN01484,54,2,8356,4,10,101,4714,4,40,,1,5,60,120,1,1,05,1,60,09,05,05,07,042,10,3,5,3,33,,,1,,40,410,1,1,10,1,,5,128,108,,1,,0,4
54WN01485,54,2,8358,4,05,052,5783,4,40,24,5,4,60,120,1,1,05,1,60,15,03,07,10,040,12,3,4,2,26,1,9,1,,40,427,5,2,05,1,,5,128,88,,1,,0,4
54WN01486,54,2,8359,4,05,052,5783,4,40,24,5,4,60,120,1,1,05,1,66,10,05,06,09,049,10,4,5,2,35,1,9,1,,40,480,5,2,05,1,,5,155,84,,1,,0,4
54WN01487,54,2,8360,4,73,047,1381,5,48,,1,7,60,120,1,1,03,1,72,09,05,05,05,054,7,3,4,2,31,,,1,,40,518,1,1,61,9,,5,143,98,,1,,0,5
54WN01488,54,1,8361,4,18,182,1085,5,48,06,5,7,60,120,1,1,06,1,70,12,03,08,10,040,12,2,3,2,27,,,,,40,492,5,2,,1,1,5,144,110,,3,12,0,5
54WN01489,54,2,8362,4,18,182,1085,5,48,06,5,7,60,120,1,1,05,1,76,08,03,05,06,047,8,4,5,2,33,0,0,1,,40,545,5,2,18,1,,5,168,106,,1,,0,5
54WN01490,54,1,8363,4,05,052,4405,4,40,14,1,6,60,120,3,4,07,1,84,09,04,04,09,049,9,4,5,2,30,1,5,,,40,603,1,1,05,1,2,5,165,116,,1,,0,4
54WN01491,54,2,8364,4,82,018,6882,4,40,,1,2,60,120,1,1,05,3,48,13,03,09,12,046,7,3,4,2,26,,,,,40,308,1,1,11,7,,5,127,110,,2,10,0,2
54WN01492,54,2,8366,4,11,112,6704,4,40,27,1,2,60,120,2,1,05,1,73,08,03,06,07,043,10,3,3,1,30,,,,,40,545,1,1,,1,,5,168,76,1,3,01,0,2
54WN01493,54,1,8367,4,70,712,6840,4,40,,1,2,60,120,1,5,05,1,86,09,04,04,09,046,10,4,5,2,27,,1,,,40,622,1,1,,2,5,5,168,114,,2,17,0,2
54WN01494,54,1,8368,4,73,167,5366,4,40,,5,4,60,120,1,4,07,1,89,08,06,07,08,035,13,3,4,2,33,,,,,40,633,5,2,,9,5,5,162,130,,3,13,0,4
54WN01495,54,2,8369,4,73,167,5366,4,40,,5,4,60,120,3,3,05,1,64,12,05,07,08,036,12,2,3,2,27,,,,,40,463,5,2,,9,,5,125,84,,2,40,0,4
54WN01496,54,1,8370,4,07,072,4541,4,40,21,5,5,60,120,1,4,06,1,87,09,05,07,07,035,11,2,3,2,32,1,2,,,40,633,5,2,07,1,2,5,161,110,,1,,0,4
54WN01497,54,2,8371,4,07,072,4541,4,40,21,5,5,60,120,1,3,05,1,61,11,05,08,09,036,10,3,3,1,27,,,,,40,435,5,2,,1,,5,136,88,,2,10,0,4
54WN01498,54,1,8373,4,07,072,5337,4,40,15,3,4,60,120,1,7,05,1,96,14,03,05,06,045,9,3,4,2,29,,,,,40,710,3,3,,1,2,5,149,108,,3,10,0,4
54WN01499,54,2,8374,4,07,072,4928,4,40,23,5,5,60,120,1,4,07,1,51,13,03,09,12,042,8,3,5,3,33,,,,,40,355,5,2,,1,,5,136,84,,2,10,0,4
54WN01500,54,1,8375,4,07,072,4928,4,40,23,5,5,60,120,1,7,10,1,81,07,03,07,08,043,11,3,4,2,32,,,,,40,588,5,2,,1,5,5,181,104,,3,10,0,4
54WN01501,54,1,8376,4,15,152,1089,5,48,09,5,7,60,120,1,4,09,1,68,12,03,07,10,042,10,2,3,2,34,,,,,40,495,5,2,,1,1,5,144,86,,3,10,0,5
54WN01502,54,2,8377,4,15,152,1089,5,48,09,5,7,60,120,1,1,05,1,65,11,04,09,09,037,9,3,4,2,32,0,0,1,,40,457,5,2,15,1,,5,141,102,,1,,0,5
54WN01503,54,2,8378,4,65,252,7077,4,40,,1,2,60,120,1,1,06,1,80,10,05,05,05,037,9,3,4,2,33,,,1,,40,567,1,1,62,5,,5,141,120,,1,,0,2
54WN01504,54,2,8379,4,05,052,4672,4,40,21,1,5,60,120,5,1,05,1,75,13,03,05,06,046,11,4,4,1,30,,,,,40,550,1,1,,1,,5,136,90,1,3,40,0,4
54WN01505,54,1,8380,4,15,152,1259,5,48,07,1,7,60,120,1,4,05,1,96,10,04,07,07,044,10,3,3,1,27,,,,,40,683,1,1,,1,1,5,162,140,,3,53,0,5
54WN01506,54,1,8381,4,73,157,5785,4,40,,5,4,60,120,1,4,07,1,77,12,03,07,08,031,11,2,3,2,31,,,,,40,560,5,2,,9,2,5,138,98,,3,12,0,4
54WN01507,54,2,8382,4,73,157,5785,4,40,,5,4,60,120,1,1,07,1,68,10,04,07,08,040,12,3,4,2,32,,,1,,40,492,5,2,61,9,,5,146,90,,1,,0,4
54WN01508,54,1,8383,4,11,112,1750,5,48,06,3,3,60,120,1,1,07,1,87,09,05,06,06,044,11,3,4,2,30,0,0,,,40,655,3,3,11,1,3,5,154,84,,1,,0,3
54WN01509,54,1,8385,4,17,172,0448,5,48,04,5,9,60,120,1,4,07,1,80,05,03,08,10,040,9,4,5,2,31,,,,,40,572,5,2,17,1,1,5,189,114,,1,,0,5
54WN01510,54,2,8386,4,17,172,0448,5,48,04,5,9,60,120,1,1,06,1,65,09,04,06,07,035,7,4,4,1,27,,,1,,40,467,5,2,17,1,,5,143,90,,1,,0,5
54WN01511,54,2,8387,4,73,017,6446,4,40,,5,3,59,119,1,1,07,1,82,08,04,06,06,040,11,4,6,3,33,,,1,,40,597,5,2,61,9,,5,165,110,,1,,0,3
54WN01512,54,2,8388,4,73,017,6446,4,40,,5,3,59,119,1,1,05,1,71,10,05,09,11,039,11,3,4,2,38,,,1,,40,511,5,2,61,9,,5,153,102,,1,,0,3
54WN01513,54,1,8389,4,08,082,5373,4,40,19,5,4,59,119,1,2,05,1,60,13,03,07,12,051,8,4,4,1,26,,,,,40,434,5,2,,1,1,5,146,84,,7,,0,4
54WN01514,54,2,8390,4,08,082,5373,4,40,19,5,4,59,119,1,1,05,1,61,13,03,07,10,047,10,3,4,2,29,,,,,40,447,5,2,,1,,5,143,78,,2,12,0,4
54WN01515,54,2,8391,4,11,112,6160,4,40,10,1,3,59,119,1,1,06,1,79,08,04,05,07,044,12,3,4,2,30,0,8,2,,40,582,1,1,11,1,,5,160,98,,1,,0,3
54WN01516,54,2,8392,4,12,122,6283,4,40,16,9,3,59,119,1,1,04,1,81,09,04,05,06,054,7,6,9,4,27,,,,,40,593,8,2,,1,,5,172,104,2,2,74,0,3
54WN01517,54,1,8393,4,12,122,6283,4,40,16,9,3,59,119,1,4,11,1,53,15,03,11,12,037,8,3,4,2,32,,,,,40,368,8,2,,1,1,5,119,92,,3,50,0,3
54WN01518,54,2,8394,4,12,122,6283,4,40,16,9,3,59,119,1,1,04,1,69,09,03,09,08,039,9,3,5,3,33,0,8,1,,40,499,8,2,12,1,,5,160,96,2,1,,0,3
54WN01519,54,1,8396,4,03,032,3931,4,40,21,3,7,59,119,1,4,07,1,83,09,04,06,06,041,10,3,5,3,35,,,,,40,637,3,3,,1,1,5,156,72,3,5,03,0,5
54WN01520,54,2,8398,4,08,082,6388,4,40,30,3,3,59,119,1,1,05,1,66,10,04,07,07,042,11,3,4,2,36,2,4,1,,40,474,3,3,08,1,,5,144,96,,1,,0,3
54WN01521,54,2,8399,4,16,162,4492,4,40,16,1,5,59,119,1,1,05,1,70,09,04,07,09,045,9,4,5,2,35,1,4,1,,40,501,1,1,16,1,,5,154,104,,1,,0,4
54WN01522,54,1,8401,4,08,082,5936,4,40,30,1,3,59,119,1,1,04,1,80,10,04,05,08,050,11,4,5,2,30,2,1,,,40,578,1,1,08,1,5,5,159,112,,1,,0,3
54WN01523,54,2,8402,4,18,182,1644,5,48,01,1,5,67,127,1,1,05,1,87,09,03,05,07,047,10,4,4,1,27,0,0,1,,40,606,1,1,18,1,,9,154,100,,1,,0,4
54WN01524,54,1,8403,4,11,112,6319,4,40,15,1,3,59,119,1,5,05,1,102,09,05,07,08,055,11,4,5,2,34,,,,,40,739,1,1,,1,5,5,182,140,,3,53,0,3
54WN01525,54,1,8404,4,73,097,1131,5,48,,5,7,59,119,1,4,08,1,80,11,04,09,10,035,11,3,4,2,29,,,,,40,592,5,2,61,9,5,5,151,96,,1,,0,5
54WN01526,54,2,8405,4,73,167,3894,4,40,,1,7,59,119,1,1,07,1,77,07,03,05,08,051,10,5,9,5,31,,,,,40,539,1,1,,9,,5,172,128,2,2,10,0,5
54WN01527,54,1,8406,4,08,082,4718,4,40,26,1,5,59,119,1,1,05,1,95,10,04,08,07,043,12,3,3,1,30,,,,,40,681,1,1,,1,5,5,166,140,,3,57,0,4
54WN01528,54,1,8407,4,15,152,5542,4,40,10,1,4,59,119,1,4,07,1,94,10,04,05,06,046,9,3,4,2,29,0,7,,,40,679,1,1,15,1,2,5,160,132,,1,,0,4
54WN01529,54,1,8409,4,06,062,6886,4,40,26,3,2,59,119,4,1,10,1,83,09,04,07,07,045,9,3,4,2,30,,,,,40,620,3,3,,1,5,5,170,92,,3,40,0,2
54WN01530,54,2,8410,4,12,122,1743,5,48,08,1,3,59,119,2,1,07,2,100,07,03,05,06,048,10,4,5,2,35,,,,,40,739,1,1,,1,,5,190,120,,2,40,0,3
54WN01531,54,1,8412,4,10,101,6722,4,40,,1,2,59,119,1,4,08,1,87,07,03,06,07,035,14,4,4,1,36,,,,,40,644,1,1,10,1,5,5,171,104,,1,,0,2
54WN01532,54,2,8413,4,13,132,0877,5,48,12,5,8,59,119,1,1,07,3,34,13,03,10,14,045,11,3,3,1,30,,,,,40,225,5,2,,1,,5,124,72,,2,10,0,5
54WN01533,54,1,8414,4,13,132,0877,5,48,12,5,8,59,119,1,1,07,1,34,08,04,10,13,038,8,3,4,2,25,,,,,40,229,5,2,,1,1,5,134,68,,6,,0,5
54WN01534,54,2,8415,4,10,102,1747,5,48,,1,3,59,119,1,1,05,1,84,09,04,05,07,042,12,3,3,1,36,,,1,,40,618,1,1,10,1,,5,156,104,,1,,0,3
54WN01535,54,1,8416,4,82,109,1236,5,48,,5,7,59,119,3,5,07,1,95,09,04,04,06,050,10,3,4,2,33,,,,,40,704,5,2,12,7,4,5,176,112,,3,40,0,5
54WN01536,54,1,8417,4,82,109,1236,5,48,,5,7,59,119,1,4,08,1,73,09,04,06,08,039,10,2,3,2,35,,,,,40,529,5,2,12,7,1,5,152,100,,3,10,0,5
54WN01537,54,2,8418,4,05,052,5202,4,40,27,5,4,59,119,1,1,05,1,64,08,04,06,07,042,11,3,4,2,30,1,7,1,,40,476,5,2,05,1,,5,158,74,,1,,0,4
54WN01538,54,1,8419,4,05,052,5202,4,40,27,5,4,59,119,1,5,08,1,78,15,03,07,09,038,10,5,6,2,28,1,7,,,40,576,5,2,05,1,3,5,139,94,,1,,0,4
54WN01539,54,2,8420,4,73,327,4717,4,40,,5,5,59,119,1,1,05,1,83,06,03,04,06,050,11,5,7,3,30,,,1,,40,612,5,2,61,9,,5,186,102,,1,,0,4
54WN01540,54,1,8421,4,73,327,4717,4,40,,5,5,59,119,2,4,07,1,86,08,04,07,08,043,10,4,4,1,26,,,,,40,618,5,2,61,9,5,5,172,124,,1,,0,4
54WN01541,54,2,8422,4,09,092,4566,4,40,04,5,5,59,119,1,1,07,1,68,06,03,06,08,038,10,4,4,1,31,,,1,,40,503,5,2,09,1,,5,170,82,,1,,0,4
54WN01542,54,2,8423,4,09,092,4566,4,40,04,5,5,59,119,1,1,04,1,91,08,04,05,06,044,12,3,4,2,32,,,1,,40,669,5,2,09,1,,5,178,114,,1,,0,4
54WN01543,54,2,8424,4,14,142,5570,4,40,18,3,4,59,119,1,1,07,1,73,08,03,09,06,038,12,3,4,2,30,0,8,1,,40,534,3,3,14,1,,5,157,94,,1,,0,4
54WN01544,54,1,8426,4,73,137,4455,4,40,,5,6,59,119,1,1,07,1,62,15,03,07,09,033,14,3,4,2,34,,,,,40,442,5,2,,9,1,5,113,94,,3,12,0,4
54WN01545,54,1,8427,4,73,137,4455,4,40,,5,6,59,119,2,4,05,1,68,14,03,06,09,041,11,5,5,1,37,,,,,40,499,5,2,,9,3,5,129,86,,3,12,0,4
54WN01546,54,1,8428,4,04,042,3952,4,40,14,5,7,59,119,1,4,09,1,65,11,03,08,10,046,10,3,4,2,32,,,,,40,459,5,2,,1,1,5,151,104,,3,50,0,5
54WN01547,54,2,8429,4,04,042,3952,4,40,14,5,7,59,119,1,1,10,1,59,07,03,09,10,037,12,3,3,1,33,,,1,,40,424,5,2,04,1,,5,163,86,,1,,0,5
54WN01548,54,2,8430,4,06,062,6082,4,40,17,3,3,71,131,1,1,07,1,72,12,03,07,09,044,9,4,7,4,32,,,,,40,476,3,3,,1,,7,133,96,,6,,0,3
54WN01549,54,2,8431,4,06,062,6082,4,40,17,4,3,59,119,1,1,09,1,76,11,03,05,04,044,8,3,4,2,37,,,1,,40,565,3,3,06,1,,5,143,88,,1,,0,3
54WN01550,54,2,8432,4,17,172,6263,4,40,19,3,3,59,119,1,1,07,1,49,05,03,09,09,027,12,3,4,2,31,,,,,40,334,3,3,,1,,5,148,92,,2,50,0,3
54WN01551,54,1,8434,4,73,027,5700,4,40,,5,4,59,119,1,1,07,1,80,09,04,08,10,043,12,4,4,1,28,,,,,40,593,5,2,61,9,5,5,167,94,,1,,0,4
54WN01552,54,1,8435,4,73,027,5700,4,40,,5,4,59,119,1,5,07,1,81,09,04,07,09,047,9,4,5,2,29,,,,,40,575,5,2,,9,2,5,168,126,,3,36,0,4
54WN01553,54,1,8436,4,04,042,3721,4,40,14,5,7,59,119,1,5,05,1,62,08,04,08,10,038,10,3,4,2,31,,,,,40,452,5,2,,1,1,5,154,82,,3,37,0,5
54WN01554,54,1,8437,4,04,042,3721,4,40,14,5,7,59,119,1,1,05,1,55,13,03,09,09,036,10,2,3,2,30,,,,,40,385,5,2,,1,1,5,122,92,,7,12,0,5
54WN01555,54,1,8438,4,73,097,0528,5,48,,3,9,59,119,1,4,11,1,85,10,04,06,09,041,12,4,4,1,28,,,,,40,639,3,3,61,9,3,5,156,90,,1,,0,5
54WN01556,54,1,8440,4,18,182,6516,4,40,17,1,3,59,119,2,6,05,2,76,07,03,07,07,050,10,4,5,2,33,,,,,40,550,1,1,,1,1,5,168,106,,3,37,0,3
54WN01557,54,1,8441,4,15,152,7060,4,40,19,1,2,59,119,1,4,10,1,86,10,03,06,09,037,12,3,4,2,36,,,,,40,635,1,1,,1,2,5,166,104,,3,10,0,2
54WN01558,54,1,8442,4,07,072,6974,4,40,19,1,2,67,127,1,4,05,1,87,11,04,06,08,049,8,4,5,2,29,,,,,40,586,1,1,,1,4,9,152,126,,3,76,0,2
54WN01559,54,1,8444,4,11,112,6073,4,40,13,1,3,67,127,2,4,08,1,110,09,03,05,07,045,11,3,4,2,24,1,0,,,40,765,1,1,11,1,5,9,175,128,,1,,0,3
54WN01560,54,1,8445,4,02,022,3500,4,40,23,5,8,59,119,1,1,08,1,70,09,04,06,10,039,11,3,4,2,31,0,9,,,40,497,5,2,02,1,2,5,160,108,,1,,0,5
54WN01561,54,1,8446,4,02,022,3500,4,40,23,5,8,59,119,1,1,06,1,63,15,03,08,09,039,12,3,4,2,30,,,,,40,447,5,2,,1,1,5,124,98,,3,12,0,5
54WN01562,54,1,8447,4,08,082,4537,4,40,22,1,5,67,127,1,1,06,1,105,11,05,05,07,055,10,3,4,2,29,,,,,40,718,1,1,08,1,4,9,162,138,,1,,0,4
54WN01563,54,1,8449,4,17,172,6970,4,40,10,1,2,67,127,1,1,08,1,102,06,05,05,07,038,11,3,4,2,26,,,,,40,729,1,1,,1,5,9,175,94,,3,13,0,2
54WN01564,54,1,8451,4,12,121,5961,4,40,21,1,3,67,127,1,4,07,2,85,09,03,06,05,046,12,4,5,2,26,,,,,40,587,1,1,,1,5,9,147,104,,3,76,0,3
54WN01565,54,1,8452,4,12,121,6806,4,40,18,1,2,67,127,2,4,06,1,97,07,03,04,05,045,9,3,4,2,26,0,8,,,40,665,1,1,12,1,3,9,174,126,,1,,0,2
54WN01566,54,2,8453,4,73,187,1781,5,48,,1,2,67,127,1,1,05,1,88,09,03,05,04,062,11,4,5,2,27,,,1,,40,597,1,1,61,9,,9,164,122,,1,,0,2
54WN01567,54,1,8454,4,82,109,6198,4,40,,5,3,67,127,4,5,09,2,89,09,03,07,07,034,12,3,3,1,26,,,,,40,631,5,2,12,7,5,9,153,88,,3,40,0,3
54WN01568,54,1,8455,4,82,109,6198,4,40,,5,3,67,127,1,4,12,1,99,08,03,06,06,033,14,2,3,2,26,,,,,40,701,5,2,12,7,2,9,164,100,,3,10,0,3
54WN01569,54,1,8456,4,12,122,1362,5,48,06,5,7,59,119,1,7,08,1,86,11,04,07,10,044,10,4,4,1,30,,,,,40,612,5,2,,1,1,5,165,132,,3,37,0,5
54WN01570,54,2,8457,4,12,122,1362,5,48,06,5,7,59,119,1,1,06,1,72,09,04,05,08,045,10,5,6,2,34,,,2,,40,526,5,2,12,1,,5,160,94,,1,,0,5
54WN01571,54,1,8458,4,73,077,1002,5,48,,7,8,59,119,1,2,08,1,80,12,04,07,09,040,10,3,4,2,31,,,,,40,595,7,3,,9,2,5,141,92,,3,10,0,5
54WN01572,54,1,8460,4,16,162,5041,4,40,15,5,5,58,118,1,6,08,1,76,07,03,06,08,043,9,4,4,1,30,0,7,,,40,544,5,2,16,1,3,5,175,118,,1,,0,4
54WN01573,54,2,8461,4,16,162,5041,4,40,15,5,5,58,118,1,1,07,1,73,11,03,07,06,042,8,5,6,2,26,0,7,1,,40,520,5,2,16,1,,5,151,116,,1,,0,4
54WN01574,54,2,8462,4,65,212,6085,4,40,,3,3,58,118,2,1,05,2,86,08,03,05,07,048,11,3,4,2,34,,,1,,40,634,3,3,62,5,,5,175,112,,1,,0,3
54WN01575,54,1,8465,4,07,072,3824,4,40,16,5,7,58,118,1,4,09,1,77,09,04,08,08,042,8,4,5,2,29,,,,,40,561,5,2,07,1,2,5,163,108,,1,,0,5
54WN01576,54,2,8466,4,07,072,3824,4,40,16,5,7,58,118,1,1,10,1,55,10,04,07,11,041,9,3,4,2,30,,,1,,40,378,5,2,07,1,,5,147,104,,1,,0,5
54WN01577,54,2,8467,4,13,132,1464,5,48,13,5,6,58,118,1,1,05,3,68,10,03,06,08,042,10,3,4,2,31,,,,,40,500,5,2,,1,,5,155,90,,3,35,0,4
54WN01578,54,1,8468,4,13,132,1464,5,48,13,5,6,58,118,1,4,07,1,84,09,04,07,08,040,11,4,4,1,30,0,0,,,40,607,5,2,13,1,2,5,167,124,,1,,0,4
54WN01579,54,2,8469,4,18,182,1801,5,48,08,1,2,66,126,1,1,04,1,89,09,03,06,06,047,9,4,5,2,28,0,6,1,,40,627,1,1,18,1,,9,163,100,,1,,0,2
54WN01580,54,1,8470,4,73,027,4101,4,40,,1,6,58,118,2,1,05,1,84,10,06,07,06,045,8,3,3,1,34,,,,,40,602,1,1,,9,5,5,140,130,1,3,13,0,4
54WN01581,54,1,8471,4,13,132,0895,5,48,32,3,8,58,118,1,4,07,1,74,09,04,05,07,054,12,4,5,2,30,0,0,,,40,546,3,3,13,1,1,5,163,96,,1,,0,5
54WN01582,54,2,8472,4,13,132,0895,5,48,32,4,8,58,118,1,1,06,1,63,08,05,05,08,049,9,4,5,2,30,,,,,40,458,3,3,,1,,5,156,90,,2,76,0,5
54WN01583,54,1,8473,4,12,121,1576,5,48,03,5,5,58,118,1,5,05,1,93,10,05,05,05,044,9,3,5,3,35,,,,,40,697,5,2,,1,4,5,160,108,,3,36,0,4
54WN01584,54,1,8474,4,12,121,1576,5,48,03,5,5,58,118,1,4,07,1,89,09,04,06,09,043,10,4,5,2,27,0,0,,,40,651,5,2,12,1,2,5,174,122,,1,,0,4
54WN01585,54,1,8475,4,03,032,5945,4,40,19,1,3,66,126,1,4,12,1,111,08,03,06,05,049,10,2,3,2,26,0,7,,,40,773,1,1,03,1,3,9,181,136,,1,,0,3
54WN01586,54,1,8476,4,73,037,1847,5,48,,1,2,66,126,1,4,05,6,77,09,03,08,09,038,12,4,5,2,27,,,,,40,516,1,1,,9,1,9,146,120,,3,34,0,2
54WN01587,54,2,8477,4,07,072,6693,4,40,20,1,2,66,126,1,1,05,1,79,09,04,06,06,039,12,3,4,2,21,2,2,2,,40,540,1,1,07,1,,9,146,110,,1,,0,2
54WN01588,54,2,8478,4,17,172,5030,4,40,15,1,5,66,126,1,1,05,2,92,09,03,05,07,050,10,4,5,2,19,0,2,2,,40,659,1,1,17,1,,9,166,90,,1,,0,4
54WN01589,54,2,8479,4,08,082,3173,4,40,15,1,9,66,126,1,1,04,1,82,09,03,06,08,054,10,4,5,2,26,0,5,1,,40,538,1,1,08,1,,9,161,142,,1,,0,5
54WN01590,54,1,8480,4,01,012,6206,4,40,27,1,3,58,118,1,4,06,1,102,08,04,05,06,042,12,3,3,1,26,1,8,,,40,776,1,1,01,1,1,5,180,104,,1,,0,3
54WN01591,54,1,8481,4,73,177,1811,5,48,,1,2,58,118,1,2,07,1,79,07,03,06,06,034,9,2,3,2,30,,,,,40,580,1,1,61,9,2,5,160,106,,1,,0,2
54WN01592,54,2,8482,4,09,092,5394,4,40,10,1,4,66,126,1,1,09,1,85,10,04,06,08,034,10,4,5,2,27,,,,,40,595,1,1,,1,,9,140,100,,2,10,0,4
