UID,IDLAMB,YR,ETAG,LBRD,SEX,LINE,STM,PEN,TYB,TB,TR,AGE,ADAM,CADAM,BAND,DAYBN,DAYWN,WNAGE,TIM,BRWT,JUWT,WNWT,ADG,WT120,CLR,JAW,HORN,FACE,RGRP,TRT,LOT,BPEN,RMK,SIRE,SBRD,DAM,DBRD,LNDAM,PD,CAUSE,DAYDIS,TBRE,TBR17,IDX,MENB,MELW,PD2,CUWT,SAWT,DNA,INBRL,STUDY
04WN02293,104821475,04,X1475,82,2,00,81,e.0,5,1,1,1.0,1,1,2,114,218,104,21,11.8,0,90,0.752,102,5,1,,,0,X,.,,PNEU.,Z0000,81,X0001,82,00,3,93,275,1,1,0,2.12,131.4,3,106,,,0.0,
04WN02294,104821476,04,X1476,82,2,00,20,e.2,5,1,1,1.0,1,1,2,114,218,104,24,11.2,0,72,0.585,81,5,1,,,0,X,.,,,Z0000,81,Z8953,81,00,3,93,275,1,1,0,1.71,119.4,3,89,,,0.0,
04WN02295,104821478,04,X1478,82,2,00,81,e.1,8,2,1,1.0,1,1,2,114,218,104,11,9.9,0,88,0.751,100,5,1,,,0,X,.,,,Z0000,81,Z9966,81,00,3,93,275,3,2,0,2.22,131.0,3,105,,,0.0,
04WN02296,104821479,04,X1479,82,2,00,81,e.2,5,1,1,1.0,1,1,2,114,218,104,12,11.1,0,71,0.576,80,5,1,,,0,X,.,,,Z0000,81,Z9017,81,00,3,93,275,1,1,0,2.12,127.0,3,78,,,0.0,
04WN02297,104821480,04,X1480,82,2,00,20,15,8,2,2,4.0,4,4,2,114,218,104,10,11.9,0,80,0.655,90,5,1,,,2,S,.,,,Z0000,81,T7923,44,42,Z,93,261,5,5,0,1.79,113.9,Z,96,,,0.0,
04WN02298,104821481,04,X1481,82,2,00,20,15,8,2,2,4.0,4,4,2,114,218,104,8,12.3,0,80,0.651,90,5,1,,,2,S,.,,,Z0000,81,T7923,44,42,Z,93,261,5,5,0,1.79,113.9,Z,89,,,0.0,
04WN02299,104821482,04,X1482,82,3,00,20,24,8,2,2,6.0,6,4,2,114,218,104,22,12.3,0,62,0.478,70,5,1,,,2,S,.,,,Z0000,81,T6761,44,42,3,93,275,5,5,0,1.57,102.0,3,75,,,0.0,
04WN02300,104821483,04,X1483,82,2,00,20,24,8,2,2,6.0,6,4,2,114,218,104,9,12.5,0,64,0.495,72,5,1,,,2,S,.,,,Z0000,81,T6761,44,42,3,93,275,5,5,0,1.57,102.0,3,74,,,0.0,
04WN02301,104821484,04,X1484,82,3,00,31,31,9,3,2,4.0,4,4,2,114,218,104,11,7.6,0,70,0.6,80,1,1,,,2,N,.,,,R3456,11,A7866,04,81,3,93,275,8,5,0,2.23,123.9,3,78,,,0.001,
04WN02302,104821486,04,X1486,82,2,00,31,31,9,3,2,4.0,4,4,2,114,218,104,24,7.9,0,67,0.568,76,1,1,,,2,N, 24,,,R3456,11,A7866,04,81,2,92,267,8,5,93,2.23,123.9,2,85,88,,0.001,
04WN02303,104821487,04,X1487,82,3,00,10,33R,5,1,1,3.0,3,3,2,114,218,104,8,17.2,0,110,0.892,124,5,1,,,0,M,.,,,Z0000,81,R2709,11,13,3,93,275,1,1,0,1.99,143.5,3,128,,,0.0,
04WN02304,104821488,04,X1488,82,2,00,20,e.0,5,1,1,1.0,1,1,2,114,218,104,3,10.5,0,80,0.668,91,5,1,,,0,X,.,,,Z0000,81,X0568,82,00,Z,93,261,1,1,0,1.71,121.4,Z,90,,,0.0,
04WN02305,104821490,04,X1490,82,3,00,20,42T,8,2,1,2.0,2,2,2,114,218,104,22,10.8,0,93,0.79,106,5,1,,,I,I,.,,,Z0000,81,T8918,44,ID,3,93,275,3,2,0,1.74,114.6,3,104,,,0.0,
04WN02306,104821492,04,X1492,82,3,00,81,e.0,8,2,1,1.0,1,1,2,114,218,104,16,10.8,0,80,0.665,91,5,1,,,0,X,.,,,Z0000,81,Z9267,81,00,3,93,275,3,2,0,2.22,129.2,3,92,,,0.0,
04WN02307,104821493,04,X1493,82,3,00,80,12P,9,3,2,6.5,6,4,2,114,218,104,12,10.4,0,84,0.708,95,5,1,,,0,C,.,,,Z0000,81,A4883,04,73,3,93,275,8,4,0,2.35,132.2,3,100,,,0.0,
04WN02308,104821495,04,X1495,82,3,00,80,12P,9,3,2,6.5,6,4,2,114,218,104,16,8.5,0,79,0.678,90,5,1,,,0,C,.,,,Z0000,81,A4883,04,73,3,93,275,8,6,0,2.35,132.2,3,91,,,0.0,
04WN02309,104821497,04,X1497,82,2,00,20,13,8,2,1,3.0,3,3,2,114,218,104,3,10.8,0,70,0.569,79,5,1,,,2,S,.,,4TEATS,Z0000,81,T8541,44,42,3,93,275,3,2,0,1.63,98.1,3,82,,,0.0,
04WN02310,104821498,04,X1498,82,2,00,86,e.8,5,1,1,1.0,1,1,T,114,222,108,8,10.8,0,85,0.687,93,1,1,,,7,N,TAY,e.6,,K2129,64,Z8579,81,00,1,,,1,1,110,1.77,138.2,1,100,98,,0.0,
04WN02311,104821499,04,X1499,82,2,00,20,e.0,5,1,1,1.0,1,1,2,115,218,103,15,14.1,0,97,0.805,111,5,1,,,0,X,.,,,Z0000,81,Z9538,81,00,3,93,275,1,1,0,1.71,125.4,3,118,,,0.0,
04WN02312,104821500,04,X1500,82,3,00,20,e.2,5,1,1,1.0,1,1,2,115,218,103,18,14.0,0,88,0.718,100,5,1,,,0,X,.,,PNEU.,Z0000,81,Z8680,81,00,3,93,275,1,1,0,1.71,123.2,3,102,,,0.0,
04WN02313,104821501,04,X1501,82,3,00,10,32R,8,2,2,5.0,5,4,2,115,218,103,10,15.5,0,85,0.675,96,5,1,,,0,M,.,,PNEU.,Z0000,81,R0486,11,13,3,93,275,5,4,0,1.88,140.3,3,98,,,0.0,
04WN02314,104821502,04,X1502,82,2,00,10,32R,8,2,2,5.0,5,4,2,115,218,103,15,13.0,0,85,0.699,97,5,1,,,0,M,.,,ENTROPION,Z0000,81,R0486,11,13,3,93,275,5,6,0,1.88,140.3,3,99,,,0.0,
04WN02315,104821503,04,X1503,82,2,00,30,14,7,2,1,3.0,3,3,2,115,218,103,22,8.6,0,83,0.722,95,5,1,,,2,S,.,,WEAK LAMB,Z0000,81,K1768,64,68,3,93,275,3,2,0,1.54,103.9,3,104,,,0.0,
04WN02316,104821504,04,X1504,82,2,00,81,e.0,5,1,1,1.0,1,1,2,115,218,103,5,11.0,0,77,0.641,88,5,1,,,0,X,.,,,Z0000,81,Z9155,81,00,3,93,275,1,1,0,2.12,128.6,3,87,,,0.0,
04WN02317,104821505,04,X1505,82,2,00,10,11,8,2,1,2.0,2,2,2,115,218,103,18,9.3,0,64,0.531,73,5,1,,,2,S,.,,,Z0000,81,R3625,11,18,3,93,275,3,2,0,1.85,92.2,3,74,,,0.0,
04WN02318,104821507,04,X1507,82,3,00,00,nd,8,2,1,1.0,1,1,2,115,218,103,7,8.5,0,81,0.704,93,1,1,,,7,N,SE.,,,K0000,64,Z9535,81,00,3,93,275,3,2,0,2.22,129.6,3,99,,,0.0,
04WN02319,104821509,04,X1509,82,3,00,20,18,8,2,2,6.0,6,4,2,115,218,103,16,10.9,0,60,0.477,68,5,1,,,2,S,.,,,Z0000,81,T6499,44,42,3,93,275,5,5,0,1.67,100.6,3,70,,,0.0,
04WN02320,104821510,04,X1510,82,3,00,20,18,8,2,2,6.0,6,4,2,115,218,103,22,10.6,0,60,0.48,68,5,1,,,2,S,.,,,Z0000,81,T6499,44,42,3,93,275,5,5,0,1.67,100.6,3,75,,,0.0,
04WN02321,104821511,04,X1511,82,3,00,30,26,5,1,1,2.0,2,2,2,115,218,103,7,15.5,0,98,0.801,112,5,1,,,2,S,.,-W-,,Z0000,81,K2649,64,68,1,,,1,1,0,1.63,129.9,1,107,108,,0.0,
04WN02322,104821512,04,X1512,82,2,00,81,e.1,5,1,1,1.0,1,1,2,115,218,103,17,11.4,0,82,0.685,94,5,1,,,0,X,.,,ENTROPION,Z0000,81,Z8702,81,00,3,93,275,1,1,0,2.12,129.8,3,94,,,0.0,
04WN02323,104821513,04,X1513,82,2,00,83,e.2,7,2,1,1.0,1,1,T,115,222,107,5,11.5,0,87,0.706,96,5,1,,,7,N,TAY,e.6,,Z0000,81,X0714,82,00,1,,,3,2,0,2.22,130.2,1,102,98,,0.0,
04WN02324,104821515,04,X1515,82,3,00,20,e.1,5,1,1,1.0,1,1,1,116,216,100,17,8.8,0,58,0.492,68,5,1,,,0,X,.,,"WEAK, PNEU.",Z0000,81,Z9936,81,00,3,93,275,1,1,0,1.71,116.8,3,77,,,0.0,
04WN02325,104821516,04,X1516,82,3,00,20,e.1,5,1,1,1.0,1,1,2,116,218,102,14,14.4,0,86,0.702,99,5,1,,,0,X,.,,,Z0000,81,X0602,82,00,3,93,275,1,1,0,1.71,123.0,3,96,,,0.0,
04WN02326,104821517,04,X1517,82,2,00,30,16,8,2,2,5.0,5,4,2,116,218,102,5,13.1,0,81,0.666,93,5,1,,,2,S,.,,,Z0000,81,K0713,64,68,Z,93,261,5,5,0,1.77,152.5,Z,96,,,0.0,
04WN02327,104821518,04,X1518,82,3,00,30,16,8,2,2,5.0,5,4,2,116,218,102,24,13.2,0,95,0.802,109,5,1,,,2,S,.,-W-,,Z0000,81,K0713,64,68,1,,,5,5,0,1.77,152.5,1,115,113,,0.0,
04WN02328,104821519,04,X1519,82,3,00,20,e.0,5,1,1,1.0,1,1,1,116,216,100,20,12.7,0,66,0.533,77,5,1,,,0,X,.,,,Z0000,81,X0504,82,00,3,93,275,1,1,0,1.71,118.6,3,83,,,0.0,
04WN02329,104821520,04,X1520,82,2,00,20,e.0,5,1,1,1.0,1,1,1,116,216,100,16,15.3,0,84,0.687,98,5,1,,,0,X,.,,NICE LAMB,Z0000,81,Z9630,81,00,3,93,275,1,1,0,1.71,122.8,3,104,,,0.0,
04WN02330,104821521,04,X1521,82,3,00,33,nd,5,1,1,1.0,1,1,1,116,216,100,5,13.6,0,80,0.664,93,1,1,,,7,N,SE.,,NICE LAMB,K0000,64,Z9221,81,00,3,93,275,1,1,0,2.12,129.6,3,95,,,0.0,
04WN02331,104821523,04,X1523,82,2,97,97,972,9,3,1,7.0,7,5,B,116,222,106,8,12.1,0,96,0.792,107,6,1,,,0,.,.,974,,Z6098,81,Z3981,81,97,1,,,7,2,110,1.99,158.2,1,112,111,,0.117,
04WN02332,104821525,04,X1525,82,2,00,81,e.2,8,2,2,1.0,1,1,2,116,218,102,5,10.9,0,66,0.54,76,5,1,,,0,X,.,,,Z0000,81,Z8997,81,00,3,93,275,5,4,0,2.22,138.0,3,78,,,0.0,
04WN02333,104821526,04,X1526,82,2,00,81,e.2,8,2,2,1.0,1,1,2,116,218,102,23,8.1,0,51,0.421,59,5,1,,,0,X,.,,,Z0000,81,Z8997,81,00,3,93,275,5,6,0,2.22,138.0,3,59,,,0.0,
04WN02334,104821527,04,X1527,82,3,00,81,e.1,5,1,1,1.0,1,1,1,116,216,100,16,11.8,0,75,0.632,88,5,1,,,0,X,.,,,Z0000,81,X0510,82,00,3,93,275,1,1,0,2.12,128.6,3,95,,,0.0,
04WN02335,104821528,04,X1528,82,3,00,81,e.1,5,1,1,1.0,1,1,1,116,216,100,14,10.4,0,72,0.616,84,5,1,,,0,X,.,,FX.RIBS.@L.,Z0000,81,Z8849,81,00,3,93,275,1,1,0,2.12,127.8,3,83,,,0.0,
04WN02336,104821529,04,X1529,82,2,00,80,12P,9,3,2,2.0,2,2,2,116,218,102,11,10.8,0,79,0.669,91,5,1,,,0,C,.,,,Z0000,81,A9291,04,82,Z,93,261,8,5,0,2.41,155.3,Z,96,,,0.0,
04WN02337,104821530,04,X1530,82,2,00,80,12P,9,3,2,2.0,2,2,2,116,218,102,17,10.6,0,69,0.573,79,5,1,,,0,C,.,,,Z0000,81,A9291,04,82,3,93,275,8,5,0,2.41,155.3,3,81,,,0.0,
04WN02338,104821532,04,X1532,82,2,00,20,e.0,5,1,1,1.0,1,1,1,116,216,100,24,14.1,0,65,0.509,75,5,1,,,0,X,.,,NICE LAMB,Z0000,81,Z9343,81,00,3,93,275,1,1,0,1.71,118.2,3,77,,,0.0,
04WN02339,104821533,04,X1533,82,3,00,20,e.2,5,1,1,1.0,1,1,1,116,216,100,14,13.0,0,85,0.72,99,5,1,,,0,X,.,,"NICE, PNEU.",Z0000,81,X0393,82,00,3,93,275,1,1,0,1.71,123.0,3,101,,,0.0,
04WN02340,104821534,04,X1534,82,3,00,83,e.2,5,1,1,1.0,1,1,T,116,222,106,3,13.5,0,108,0.892,120,5,1,,,7,N,TAY,-W-,,Z0000,81,Z9417,81,00,1,,,1,1,0,2.12,135.0,1,127,129,,0.0,
04WN02341,104821535,04,X1535,82,2,00,20,e.2,5,1,1,1.0,1,1,2,116,218,102,3,13.3,0,87,0.723,100,5,1,,,0,X,.,,,Z0000,81,X0607,82,00,3,93,275,1,1,0,1.71,123.2,3,98,,,0.0,
04WN02342,104821537,04,X1537,82,3,00,08,35,8,2,1,3.0,3,3,2,116,218,102,13,10.3,0,80,0.683,92,1,1,,,2,N,.,,,R3847,11,T8710,44,42,3,93,275,3,2,0,1.63,102.7,3,92,,,0.0,
04WN02343,104821538,04,X1538,82,2,00,20,e.2,5,1,1,1.0,1,1,2,116,218,102,16,14.2,0,85,0.694,97,5,1,,,0,X,.,,,Z0000,81,Z8976,81,00,3,93,275,1,1,0,1.71,122.6,3,101,,,0.0,
04WN02344,104821539,04,X1539,82,3,00,20,e.2,5,1,1,1.0,1,1,2,116,218,102,18,10.8,0,76,0.639,88,5,1,,,0,X,.,,,Z0000,81,X0703,82,00,3,93,275,1,1,0,1.71,120.8,3,95,,,0.0,
04WN02345,104821540,04,X1540,82,1,97,97,972,5,1,1,2.0,2,2,B,117,222,105,4,17.3,0,122,0.997,137,6,2,,,0,.,.,,"ENTR., PNEU.",Z6098,81,Z8104,81,97,1,,,1,1,120,1.74,152.3,1,126,,,0.057,
04WN02346,104821543,04,X1543,82,2,00,31,45,9,3,1,6.0,6,4,1,117,216,99,6,10.2,0,65,0.554,77,1,1,,,2,N, 25,,,R3660,11,A5279,04,81,2,92,267,7,2,94,2.15,125.8,2,83,83,,0.0,
04WN02347,104821544,04,X1544,82,3,00,80,12P,8,2,2,6.0,6,4,1,117,216,99,17,11.2,0,73,0.624,86,5,1,,,0,C,.,,,Z0000,81, 8462,00,88,3,93,275,5,5,0,2.25,143.9,3,91,,,0.0,
04WN02348,104821545,04,X1545,82,2,00,80,12P,8,2,2,6.0,6,4,1,117,216,99,3,11.0,0,76,0.657,90,5,1,,,0,C,.,,,Z0000,81, 8462,00,88,3,93,275,5,5,0,2.25,143.9,3,88,,,0.0,
04WN02349,104821547,04,X1547,82,3,00,20,e.2,5,1,1,1.0,1,1,1,117,216,99,7,16.2,0,91,0.756,107,5,1,,,0,X,.,,NICE LAMB,Z0000,81,X0253,82,00,3,93,275,1,1,0,1.71,124.6,3,113,,,0.0,
04WN02350,104821548,04,X1548,82,3,00,30,13,8,2,2,6.0,6,4,1,117,216,99,9,11.3,0,64,0.532,75,5,1,,,2,S,.,,,Z0000,81,K0432,64,60,3,93,275,5,6,0,1.75,104.5,3,85,,,0.0,
04WN02351,104821549,04,X1549,82,3,00,30,13,8,2,2,6.0,6,4,1,117,216,99,4,13.8,0,83,0.699,98,5,1,,,2,S,.,,,Z0000,81,K0432,64,60,3,93,275,5,4,0,1.75,104.5,3,105,,,0.0,
04WN02352,104821551,04,X1551,82,1,97,97,97C,8,2,1,4.0,4,4,B,117,222,105,3,14.8,0,100,0.811,112,6,1,,,0,.,.,,ENTROPION,Z6098,81,Z6073,81,97,3,93,259,3,2,101,1.77,138.6,3,105,,,0.204,
04WN02353,104821552,04,X1552,82,3,00,31,47,9,3,2,4.0,4,4,1,117,216,99,2,10.3,0,83,0.734,98,1,1,,,2,N,.,,,R3179,11,A7385,04,82,3,93,275,8,5,0,2.23,155.0,3,101,,,0.0,
04WN02354,104821553,04,X1553,82,3,00,31,47,9,3,2,4.0,4,4,1,117,216,99,7,9.1,0,56,0.474,66,1,1,,,2,N,.,,,R3179,11,A7385,04,82,3,93,275,8,5,0,2.23,155.0,3,83,,,0.0,
04WN02355,104821555,04,X1555,82,2,00,20,e.1,5,1,1,1.0,1,1,1,117,216,99,7,13.6,0,75,0.62,88,5,1,,,0,X,.,,,Z0000,81,X0217,82,00,3,93,275,1,1,0,1.71,120.8,3,88,,,0.0,
04WN02356,104821556,04,X1556,82,2,00,20,41T,8,2,2,3.0,3,3,1,117,216,99,15,15.0,0,80,0.657,94,5,1,,,I,I,.,,,Z0000,81,T8421,44,ID,3,93,275,5,5,0,1.92,142.3,3,100,,,0.0,
04WN02357,104821557,04,X1557,82,2,00,20,41T,8,2,2,3.0,3,3,1,117,216,99,2,14.5,0,78,0.641,91,5,1,,,I,I,.,,,Z0000,81,T8421,44,ID,Z,93,261,5,5,0,1.92,142.3,Z,99,,,0.0,
04WN02358,104821558,04,X1558,82,2,00,10,26,8,2,2,2.0,2,2,1,117,216,99,25,10.3,0,61,0.512,72,5,1,,,2,S,.,,ENTROPION,Z0000,81,R3762,11,18,3,93,275,5,6,0,1.85,128.9,3,78,,,0.0,
04WN02359,104821559,04,X1559,82,2,00,10,26,8,2,2,2.0,2,2,1,117,216,99,18,13.4,0,72,0.592,84,5,1,,,2,S,.,,ENTROPION,Z0000,81,R3762,11,18,3,93,275,5,4,0,1.85,128.9,3,94,,,0.0,
04WN02360,104821560,04,X1560,82,2,00,20,42T,8,2,2,6.0,6,4,1,117,216,99,5,10.9,0,58,0.476,68,5,1,,,I,I,.,,,Z0000,81,T6474,44,ID,3,93,275,5,5,0,1.57,105.4,3,78,,,0.0,
04WN02361,104821561,04,X1561,82,2,00,20,42T,8,2,2,6.0,6,4,1,117,216,99,16,10.8,0,52,0.416,61,5,1,,,I,I,.,,,Z0000,81,T6474,44,ID,3,93,275,5,5,0,1.57,105.4,3,72,,,0.0,
04WN02362,104821562,04,X1562,82,2,00,30,15,5,1,1,3.0,3,3,1,117,216,99,1,16.5,0,101,0.854,119,5,1,,,2,S,.,,Mess Club,Z0000,81,K1769,64,68,J,93,267,1,1,0,1.54,103.5,J,128,,,0.0,
04WN02363,104821563,04,X1563,82,3,00,08,31,5,1,1,3.0,3,3,1,117,216,99,6,11.3,0,67,0.563,79,1,1,,,2,N,.,,PNEU.,R3456,11,T8659,44,42,3,93,275,1,1,0,1.49,107.4,3,89,,,0.0,
04WN02364,104821564,04,X1564,82,3,00,31,32,8,2,2,4.0,4,4,1,117,216,99,22,11.5,0,76,0.652,90,1,1,,,2,N,.,,PNEU.,R2993,11,A7125,04,88,3,93,275,5,5,0,2.36,145.7,3,95,,,0.0,
04WN02365,104821565,04,X1565,82,3,00,31,32,8,2,2,4.0,4,4,1,117,216,99,6,10.8,0,75,0.648,89,1,1,,,2,N,.,,PNEU.,R2993,11,A7125,04,88,3,93,275,5,5,0,2.36,145.7,3,95,,,0.0,
04WN02366,104821566,04,X1566,82,1,00,81,e.2,8,2,1,1.0,1,1,1,117,216,99,9,9.7,0,74,0.649,88,5,1,,,0,X,.,,"RAM, X",Z0000,81,X0467,82,00,3,93,259,3,2,0,2.22,136.6,3,84,,,0.0,
04WN02367,104821567,04,X1567,82,3,00,81,e.2,8,2,1,1.0,1,1,1,117,216,99,2,10.7,0,68,0.579,80,5,1,,,0,X,.,,,Z0000,81,X0467,82,00,3,93,275,3,2,0,2.22,136.6,3,83,,,0.0,
04WN02368,104821568,04,X1568,82,3,00,31,33,8,2,2,6.5,6,4,1,117,216,99,3,9.5,0,66,0.571,78,1,1,,,2,N,.,,,R3911,11,A4851,04,73,3,93,275,5,6,0,2.05,137.1,3,82,,,0.0,
04WN02369,104821569,04,X1569,82,2,00,31,33,8,2,2,6.5,6,4,1,117,216,99,10,11.9,0,68,0.567,80,1,1,,,2,N, 23,,,R3911,11,A4851,04,73,2,92,267,5,4,99,2.05,137.1,2,89,95,,0.0,
04WN02370,104821570,04,X1570,82,2,00,83,e.1,5,1,1,1.0,1,1,T,117,222,105,4,11.9,0,84,0.687,94,5,1,,,7,N,TAY,e.5,,Z0000,81,X0660,82,00,1,,,1,1,0,2.12,129.8,1,101,103,,0.0,
04WN02371,104821571,04,X1571,82,2,00,31,41,8,2,2,4.0,4,4,1,117,216,99,1,8.7,0,65,0.569,77,1,1,,,2,N, 26,,,R3035,11,A7230,04,81,2,92,267,5,6,95,2.11,130.5,2,80,82,,0.0,
04WN02372,104821572,04,X1572,82,2,00,31,41,8,2,2,4.0,4,4,1,117,216,99,7,11.0,0,61,0.505,72,1,1,,,2,N,.,,,R3035,11,A7230,04,81,3,93,275,5,4,91,2.11,130.5,3,75,,,0.0,
04WN02373,104821573,04,X1573,82,3,00,80,26,9,3,2,4.0,4,4,1,117,216,99,19,8.7,0,69,0.609,82,5,1,,,2,S,.,,,Z0000,81,A7770,04,81,3,93,275,8,5,0,2.23,121.8,3,90,,,0.0,
04WN02374,104821574,04,X1574,82,2,00,80,26,9,3,2,4.0,4,4,1,117,216,99,23,8.1,0,60,0.524,71,5,1,,,2,S,.,,,Z0000,81,A7770,04,81,3,93,275,8,5,0,2.23,121.8,3,77,,,0.0,
04WN02375,104821576,04,X1576,82,2,00,20,e.1,5,1,1,1.0,1,1,1,117,216,99,8,13.9,0,84,0.708,99,5,1,,,0,X,.,,,Z0000,81,Z9913,81,00,3,93,275,1,1,0,1.71,123.0,3,105,,,0.0,
04WN02376,104821577,04,X1577,82,2,00,20,e.0,5,1,1,1.0,1,1,1,118,216,98,14,11.4,0,91,0.812,109,5,1,,,0,X,.,,PNEU.,Z0000,81,Z9129,81,00,3,93,275,1,1,0,1.71,125.0,3,113,,,0.0,
04WN02377,104821580,04,X1580,82,3,00,80,11,8,2,2,3.0,3,3,1,118,216,98,19,12.2,0,81,0.702,96,5,1,,,2,S,.,,,Z0000,81,A8386,04,84,3,93,275,5,5,0,1.88,131.6,3,104,,,0.0,
04WN02378,104821581,04,X1581,82,3,00,80,11,8,2,2,3.0,3,3,1,118,216,98,20,11.0,0,69,0.592,82,5,1,,,2,S,.,,,Z0000,81,A8386,04,84,3,93,275,5,5,0,1.88,131.6,3,88,,,0.0,
04WN02379,104821582,04,X1582,82,3,00,09,36,8,2,2,2.0,2,2,1,118,216,98,20,13.2,0,74,0.62,88,1,1,,,2,N,.,,,R3176,11,K2340,64,68,3,93,275,5,4,0,1.8,144.7,3,98,,,0.0,
04WN02380,104821583,04,X1583,82,3,00,09,36,8,2,2,2.0,2,2,1,118,216,98,9,11.2,0,64,0.539,76,1,1,,,2,N,.,,,R3176,11,K2340,64,68,3,93,275,5,6,0,1.8,144.7,3,81,,,0.0,
04WN02381,104821584,04,X1584,82,2,00,80,18,9,3,2,5.0,5,4,1,118,216,98,15,13.0,0,54,0.418,63,5,1,,,2,S,.,,,Z0000,81,90952,09,88,3,93,275,8,4,0,1.93,123.6,3,71,,,0.0,
04WN02382,104821585,04,X1585,82,3,00,80,18,9,3,2,5.0,5,4,1,118,216,98,12,10.9,0,52,0.419,61,5,1,,,2,S,.,,,Z0000,81,90952,09,88,3,93,275,8,6,0,1.93,123.6,3,71,,,0.0,
04WN02383,104821587,04,X1587,82,2,00,81,e.0,8,2,1,1.0,1,1,1,118,216,98,12,9.2,0,72,0.641,86,5,1,,,0,X,.,,,Z0000,81,X0643,82,00,3,93,275,3,2,0,2.22,128.2,3,87,,,0.0,
04WN02384,104821589,04,X1589,82,3,00,31,46,9,3,2,4.0,4,4,1,118,216,98,25,9.3,0,70,0.619,84,1,1,,,2,N,.,,,R3543,11,A7369,04,81,3,93,275,8,5,0,2.11,113.0,3,88,,,0.0,
04WN02385,104821590,04,X1590,82,3,00,31,46,9,3,2,4.0,4,4,1,118,216,98,26,8.3,0,67,0.599,80,1,1,,,2,N,.,,,R3543,11,A7369,04,81,3,93,275,8,5,0,2.11,113.0,3,89,,,0.0,
04WN02386,104821592,04,X1592,82,2,00,80,28,9,3,2,4.0,4,4,1,118,216,98,19,10.4,0,85,0.761,102,5,1,,,2,S,.,,,Z0000,81,A7860,04,81,3,93,275,8,5,0,2.11,116.8,3,102,,,0.0,
04WN02387,104821593,04,X1593,82,2,00,80,28,9,3,2,4.0,4,4,1,118,216,98,9,9.6,0,75,0.667,90,5,1,,,2,S,.,,,Z0000,81,A7860,04,81,3,93,275,8,5,0,2.11,116.8,3,89,,,0.0,
04WN02388,104821595,04,X1595,82,2,00,20,e.0,5,1,1,1.0,1,1,1,118,216,98,18,14.6,0,77,0.637,91,5,1,,,0,X,.,,BIG,Z0000,81,X0704,82,00,3,93,275,1,1,0,1.71,121.4,3,94,,,0.0,
04WN02389,104821596,04,X1596,82,3,00,31,37,6,2,1,4.0,4,4,1,118,216,98,20,8.4,0,86,0.792,103,3,1,,,2,N,.,,BLK.R.EYE.,R3362,11,A7213,04,81,3,93,275,3,2,0,2.23,134.7,3,100,,,0.0,
04WN02390,104821597,04,X1597,82,3,00,31,32,5,1,1,4.0,4,4,1,118,216,98,15,8.0,0,55,0.48,66,1,1,,,2,N,.,,PINK,R2993,11,A7908,04,82,3,93,275,1,1,0,1.86,100.8,3,75,,,0.0,
04WN02391,104821598,04,X1598,82,3,00,31,34,5,1,1,4.0,4,4,1,118,216,98,1,13.2,0,95,0.835,113,1,1,,,2,N,.,,,R3655,11,A7171,04,88,3,93,275,1,1,0,2.11,137.9,3,117,,,0.0,
04WN02392,104821599,04,X1599,82,2,00,20,43T,5,1,1,2.0,2,2,1,118,216,98,22,14.1,0,89,0.764,106,5,1,,,I,I,.,,,Z0000,81,T9033,44,ID,3,93,275,1,1,0,1.57,116.9,3,105,,,0.0,
04WN02393,104821600,04,X1600,82,2,00,10,12,8,2,2,2.0,2,2,1,118,216,98,5,9.9,0,57,0.481,68,5,1,,,2,S,.,,,Z0000,81,R3303,11,18,3,93,275,5,4,0,1.82,122.0,3,72,,,0.0,
04WN02394,104821601,04,X1601,82,2,00,10,12,8,2,2,2.0,2,2,1,118,216,98,19,7.8,0,47,0.4,56,5,1,,,2,S,.,,,Z0000,81,R3303,11,18,3,93,275,5,6,0,1.82,122.0,3,65,,,0.0,
04WN02395,104821603,04,X1603,82,2,00,31,32,9,3,2,5.0,5,4,1,118,216,98,19,8.1,0,64,0.57,77,1,1,,,2,N, 25,,,R2993,11,A6306,04,81,2,92,267,8,6,92,1.82,114.7,2,81,82,,0.001,
04WN02396,104821604,04,X1604,82,2,00,31,32,9,3,2,5.0,5,4,1,118,216,98,22,9.9,0,63,0.542,75,1,1,,,2,N, 25,,PNEU. ok,R2993,11,A6306,04,81,2,92,267,8,4,90,1.82,114.7,2,81,84,,0.001,
04WN02397,104821605,04,X1605,82,3,00,20,e.1,5,1,1,1.0,1,1,1,118,216,98,10,14.3,0,90,0.772,107,5,1,,,0,X,.,,"BIG, PNEU.",Z0000,81,Z8898,81,00,3,93,275,1,1,0,1.71,124.6,3,109,,,0.0,
04WN02398,104821606,04,X1606,82,2,00,86,e.6,5,1,1,1.0,1,1,T,118,222,104,8,10.3,0,84,0.709,95,4,1,,,7,N,TAY,e.5,C4,K2546,64,Z8654,81,00,1,,,1,1,112,1.77,138.6,1,97,101,,0.0,
04WN02399,104821608,04,X1608,82,2,00,31,42,9,3,2,3.0,3,3,1,118,216,98,16,8.3,0,61,0.538,73,1,1,,,2,N,.,,,R3800,11,A8305,04,84,3,93,275,8,5,93,2.45,134.1,3,80,,,0.0,
04WN02400,104821609,04,X1609,82,2,00,31,42,9,3,2,3.0,3,3,1,118,216,98,17,8.5,0,63,0.556,75,1,1,,,2,N, 25,,,R3800,11,A8305,04,84,2,92,267,8,5,94,2.45,134.1,2,82,82,,0.0,
