UID,IDLAMB,YR,ETAG,LBRD,SEX,LINE,STM,PEN,TYB,TB,TR,AGE,ADAM,CADAM,BAND,DAYBN,DAYWN,WNAGE,TIM,BRWT,JUWT,WNWT,ADG,WT120,CLR,JAW,HORN,FACE,RGRP,TRT,LOT,BPEN,RMK,SIRE,SBRD,DAM,DBRD,LNDAM,PD,CAUSE,DAYDIS,TBRE,TBR17,IDX,MENB,MELW,PD2,CUWT,SAWT,EBVLWW,CLPG1,CLPG2,CLPG3,DNA,EBVSIRE,EBVDAM,MASTITRT
00WN03331,100112085,00,R2085,11,1,11,07,14,8,2,2,5.0,5,4,1,108,221,113,12,12.4,57,82,0.616,86,1,1,,,0,R,.,,,S9028,10,S6148,10,11,3,93,249,5,5,101,1.75,118.2,3,90,0,,0,0,0,,,,
00WN03332,100112086,00,R2086,11,2,12,07,80,9,3,2,8.0,8,5,1,108,221,113,3,9.1,58,82,0.645,87,1,1,,,0,C, 41,,,S9347,10,S3104,10,12,2,92,265,8,6,116,2.5,142.1,2,86,86,,0,0,0,,,,
00WN03333,100112087,00,R2087,11,1,12,07,80,9,3,2,8.0,8,5,1,108,221,113,24,12.3,56,70,0.511,74,1,1,7,,0,C,.,,H7,S9347,10,S3104,10,12,3,93,249,8,4,103,2.5,142.1,3,76,0,,0,0,0,,,,
00WN03334,100112089,00,R2089,11,2,13,43,32,8,2,2,4.0,4,4,1,108,221,113,18,12.7,57,72,0.525,76,1,1,,,0,F,.,,HAIRY,S9049,10,S6592,10,13,3,93,266,5,5,104,1.95,124.1,3,78,0,,0,0,0,,,,
00WN03335,100112090,00,R2090,11,3,13,43,32,8,2,2,4.0,4,4,1,108,221,113,5,12.0,53,71,0.522,75,1,1,,,0,F,.,,"BLK.2""L.FLANK",S9049,10,S6592,10,13,3,93,266,5,5,103,1.95,124.1,3,74,0,,0,0,0,,,,
00WN03336,100112092,00,R2092,11,2,18,07,e.0,8,2,1,1.0,1,1,1,108,221,113,1,10.0,55,78,0.602,82,1,1,,,0,., 42,,,S7124,10,R0417,11,10,2,92,265,3,2,104,1.87,119.9,2,85,85,,0,0,0,,,,
00WN03337,100112093,00,R2093,11,2,13,07,34,8,2,2,4.0,4,4,1,108,221,113,6,12.9,55,76,0.558,80,1,1,,,0,F,.,,F1- X,S7853,10,S7519,10,13,3,93,266,5,4,103,1.72,121.1,3,82,0,,0,0,0,,,,
00WN03338,100112094,00,R2094,11,2,13,07,34,8,2,2,4.0,4,4,1,108,221,113,20,10.3,49,68,0.511,72,1,1,,,0,F,.,m.2,,S7853,10,S7519,10,13,1,,0,5,6,98,1.72,121.1,1,80,96,,0,0,0,,,,2
00WN03339,100112095,00,R2095,11,1,13,43,31,8,2,2,3.0,3,3,1,108,221,113,14,10.3,50,69,0.519,73,1,1,7,,0,F,.,,"H7, L.HIP OUT",S9526,10,S8847,10,13,3,93,249,5,5,96,1.72,121.2,3,75,0,,0,0,0,,,,
00WN03340,100112096,00,R2096,11,2,13,43,31,8,2,2,3.0,3,3,1,108,221,113,1,11.5,58,88,0.677,93,1,1,6,,0,F,.,,H6+ X,S9526,10,S8847,10,13,3,93,266,5,5,114,1.72,121.2,3,95,0,,0,0,0,,,,
00WN03341,100112097,00,R2097,11,2,11,43,11,8,2,2,5.0,5,4,1,108,221,113,22,10.6,45,66,0.49,69,1,1,,,0,R,  ?,,BEAR KILL,S9264,10,S5573,10,11,2,11,239,5,5,99,1.74,122.5,7,72,0,,0,0,0,,,,
00WN03342,100112098,00,R2098,11,3,11,43,11,8,2,2,5.0,5,4,1,108,221,113,15,11.9,58,80,0.603,84,1,1,,,0,R,.,,ENTR,S9264,10,S5573,10,11,3,93,266,5,5,108,1.74,122.5,3,92,0,,0,0,0,,,,
00WN03343,100112099,00,R2099,11,3,11,07,13,5,1,1,5.0,5,4,1,108,221,113,10,15.7,68,92,0.675,97,1,1,,,0,R,.,,,S9801,10,S6019,10,11,3,93,266,1,1,104,1.42,96.9,3,100,0,,0,0,0,,,,
00WN03344,100112100,00,R2100,11,2,13,43,33,8,2,2,2.0,2,2,1,108,221,113,1,12.5,53,70,0.509,74,1,1,,,0,F,  0,,4TEATS,S9451,10,S9566,10,13,2,93,269,5,5,105,1.87,129.2,2,82,82,,0,0,0,,,,
00WN03345,100112101,00,R2101,11,1,13,43,33,8,2,2,2.0,2,2,1,108,221,113,8,11.0,56,82,0.628,86,1,1,,,0,F,.,,,S9451,10,S9566,10,13,3,93,249,5,5,107,1.87,129.2,3,85,0,,0,0,0,,,,
00WN03346,100112102,00,R2102,11,2,10,07,22,5,1,1,2.0,2,2,1,108,221,113,24,14.2,75,91,0.68,96,1,1,,,0,M,.,m.1,4TEATS,S9348,10,S9453,10,10,1,,0,1,1,104,1.53,99.5,1,102,109,,0,0,0,,,,2
00WN03347,100112103,00,R2103,11,2,12,07,88,5,1,1,4.0,4,4,1,108,221,113,24,11.5,66,84,0.642,88,1,1,,,0,C,.,m.1,,S9433,10,S6587,10,12,1,,0,1,1,99,1.47,100.7,1,91,93,,0,0,0,,,,2
00WN03348,100112104,00,R2104,11,1,13,07,34,8,2,2,4.0,4,4,1,108,221,113,5,12.5,59,85,0.642,89,1,1,,,0,F,.,,,S7853,10,S6703,10,13,1,,0,5,5,100,1.47,111.2,1,94,0,,0,0,0,,,,
00WN03349,100112105,00,R2105,11,1,13,07,34,8,2,2,4.0,4,4,1,108,221,113,11,13.4,62,81,0.598,85,1,1,,,0,F,.,,,S7853,10,S6703,10,13,3,93,249,5,5,97,1.47,111.2,3,88,0,,0,0,0,,,,
00WN03350,100112106,00,R2106,11,3,10,07,24,5,1,1,6.0,6,4,1,108,221,113,3,12.0,64,89,0.681,94,1,1,,,0,M,.,,,S8152,10,S5312,10,10,3,93,266,1,1,102,1.3,97.2,3,94,0,,0,0,0,,,,
00WN03351,100112107,00,R2107,11,3,11,07,12,8,2,2,4.0,4,4,1,109,221,112,20,12.0,58,74,0.554,78,1,1,,,0,R,.,,,S9039,10,S6679,10,11,3,93,266,5,5,100,1.6,116.2,3,83,0,,0,0,0,,,,
00WN03352,100112108,00,R2108,11,3,11,07,12,8,2,2,4.0,4,4,1,109,221,112,1,11.4,63,85,0.657,90,1,1,,,0,R,.,,dup w/R2102 ?,S9039,10,S6679,10,11,3,93,266,5,5,108,1.6,116.2,3,95,0,,0,0,0,,,,
00WN03353,100112109,00,R2109,11,1,12,07,85,8,2,2,2.0,2,2,1,109,221,112,9,9.7,50,69,0.529,73,1,1,,,0,C,.,,,S9701,10,S9022,10,12,3,93,249,5,5,101,1.87,137.6,3,73,0,,0,0,0,,,,
00WN03354,100112110,00,R2110,11,1,12,07,85,8,2,2,2.0,2,2,1,109,221,112,23,9.6,48,72,0.557,76,1,1,,,0,C,.,,,S9701,10,S9022,10,12,3,93,249,5,5,103,1.87,137.6,3,79,0,,0,0,0,,,,
00WN03355,100112111,00,R2111,11,1,12,07,91,5,1,1,3.0,3,3,1,109,221,112,22,14.3,72,98,0.747,104,1,1,,,0,C,.,,,S9343,10,S8643,10,12,3,93,249,1,1,106,1.58,104.1,3,99,0,,0,0,0,,,,
00WN03356,100112112,00,R2112,11,2,12,07,88,5,1,1,5.0,5,4,1,109,221,112,20,14.6,72,89,0.664,94,1,1,,,0,C, 32,,,S9433,10,S6197,10,12,2,92,265,1,1,110,1.64,117.5,2,108,108,,0,0,0,,,,
00WN03357,100112113,00,R2113,11,3,13,43,32,8,2,2,3.0,3,3,1,109,221,112,15,13.7,56,76,0.556,80,1,1,,,0,F,.,,BRITCHY,S9049,10,S8512,10,13,3,93,266,5,3,102,1.72,116.0,3,82,0,,0,0,0,,,,
00WN03358,100112114,00,R2114,11,2,13,43,32,8,2,2,3.0,3,3,1,109,221,112,10,8.3,40,55,0.417,58,1,1,,,0,F,.,,,S9049,10,S8512,10,13,3,93,266,5,7,88,1.72,116.0,3,64,0,,0,0,0,,,,
00WN03359,100112116,00,R2116,11,1,11,07,13,8,2,1,4.0,4,4,1,109,221,112,24,14.4,72,95,0.72,101,1,1,,,0,R,.,,,S9801,10,S7391,10,11,3,93,249,3,2,95,1.45,82.4,3,101,0,,0,0,0,,,,
00WN03360,100112117,00,R2117,11,2,18,07,e.0,8,2,1,1.0,1,1,1,109,221,112,5,8.6,51,73,0.575,78,1,1,,,0,.,  0,,,S7124,10,R0734,11,10,2,93,269,3,2,101,1.87,119.1,2,79,79,,0,0,0,,,,
00WN03361,100112119,00,R2119,11,2,12,43,88,5,1,1,6.0,6,4,1,110,221,111,17,13.0,55,72,0.532,77,1,1,,,0,C, 42,,,S9433,10,S5137,10,12,2,92,265,1,1,93,1.4,96.2,2,84,84,,0,0,0,,,,
00WN03362,100112120,00,R2120,11,2,13,07,32,5,1,1,2.0,2,2,1,110,221,111,16,12.2,54,73,0.548,78,1,1,,,0,F,.,,BRITCHY,S9049,10,S9124,10,13,3,93,266,1,1,98,1.69,112.9,3,82,0,,0,0,0,,,,
00WN03363,100112121,00,R2121,11,3,11,07,11,9,3,1,6.0,6,4,H,110,224,114,4,9.9,0,79,0.606,83,1,1,,,0,R,.,,,S9264,10,S4810,10,11,3,93,266,7,2,104,1.9,117.0,3,90,0,,0,0,0,,,,
00WN03364,100112122,00,R2122,11,1,13,43,32,5,1,1,2.0,2,2,1,110,221,111,23,14.2,70,86,0.647,92,1,1,3,,0,F,.,,"H3+, NOTCH",S9049,10,S9268,10,13,1,,0,1,1,107,1.7,119.8,1,87,0,,0,0,0,,,,
00WN03365,100112123,00,R2123,11,3,18,07,e.0,8,2,2,1.0,1,1,1,110,221,111,1,8.9,42,63,0.487,67,1,1,,,0,.,.,,,S7124,10,R0080,11,10,3,93,266,5,4,99,1.87,129.5,3,76,0,,0,0,0,,,,
00WN03366,100112124,00,R2124,11,3,18,07,e.0,8,2,2,1.0,1,1,1,110,221,111,4,6.8,38,59,0.47,63,1,1,,,0,.,.,,,S7124,10,R0080,11,10,3,93,266,5,6,97,1.87,129.5,3,72,0,,0,0,0,,,,
00WN03367,100112126,00,R2126,11,1,13,43,31,5,1,1,2.0,2,2,1,110,221,111,1,13.4,57,79,0.591,84,1,1,6,,0,F,.,,H6+,S9526,10,S9315,10,13,3,93,249,1,1,94,1.54,102.0,3,85,0,,0,0,0,,,,
00WN03368,100112127,00,R2127,11,1,10,07,24,5,1,1,3.0,3,3,1,110,221,111,10,13.8,68,97,0.75,104,1,1,,,0,M,.,,,S8152,10,S8897,10,10,1,,0,1,1,110,1.59,113.0,1,100,0,,0,0,0,,,,
00WN03369,100112128,00,R2128,11,1,13,07,34,8,2,2,2.0,2,2,1,110,221,111,21,12.0,48,65,0.477,69,1,1,,,0,F,.,,,S7853,10,S9689,10,13,3,93,249,5,5,96,1.86,131.6,3,74,0,,0,0,0,,,,
00WN03370,100112129,00,R2129,11,2,13,07,34,8,2,2,2.0,2,2,1,110,221,111,24,12.4,52,74,0.555,79,1,1,,,0,F,.,,BLK.REAR LEG,S7853,10,S9689,10,13,3,93,266,5,5,106,1.86,131.6,3,84,0,,0,0,0,,,,
00WN03371,100112130,00,R2130,11,2,11,07,11,8,2,1,3.0,3,3,2,111,222,111,17,10.5,59,78,0.608,83,1,1,,,0,R,  0,,,S9264,10,S8851,10,11,2,93,269,3,2,100,1.88,110.4,2,82,82,,0,0,0,,,,
00WN03372,100112132,00,R2132,11,3,18,07,e.0,8,2,2,1.0,1,1,2,111,222,111,7,9.1,33,51,0.377,54,1,1,,,0,.,.,,,S7124,10,R0161,11,11,3,93,266,5,5,89,1.87,124.9,3,59,0,,0,0,0,,,,
00WN03373,100112133,00,R2133,11,3,18,07,e.0,8,2,2,1.0,1,1,2,111,222,111,4,9.5,37,50,0.365,53,1,1,,,0,.,.,,,S7124,10,R0161,11,11,3,93,266,5,5,88,1.87,124.9,3,61,0,,0,0,0,,,,
00WN03374,100112135,00,R2135,11,2,18,07,e.0,8,2,1,1.0,1,1,2,111,222,111,6,10.4,52,74,0.573,79,1,1,,,0,., 43,,,S7124,10,S9997,10,11,2,92,265,3,2,101,1.87,119.3,2,83,83,,0,0,0,,,,
00WN03375,100112137,00,R2137,11,2,11,07,11,8,2,1,2.0,2,2,2,112,222,110,15,11.5,61,75,0.577,81,1,1,,,0,R,  0,,ENTR ok,S9264,10,S9423,10,11,2,93,269,3,2,103,1.86,119.6,2,79,79,,0,0,0,,,,
00WN03376,100112138,00,R2138,11,3,11,07,11,8,2,1,4.0,4,4,H,113,224,111,4,12.5,0,92,0.716,98,1,1,,,0,R,.,,"ENTR,SEV.",S9264,10,S6794,10,11,3,93,266,3,2,112,1.72,113.5,3,102,0,,0,0,0,,,,
00WN03377,100112140,00,R2140,11,2,18,07,e.0,5,1,1,1.0,1,1,2,113,222,109,24,10.5,52,67,0.518,73,1,1,,4+,0,.,.,,F4+,S7124,10,R0650,11,11,3,93,266,1,1,97,1.77,118.1,3,76,0,,0,0,0,,,,
00WN03378,100112142,00,R2142,11,2,18,07,e.0,8,2,1,1.0,1,1,2,114,222,108,7,9.7,53,72,0.577,79,1,1,,,0,., 43,,,S7124,10,S9999,10,12,2,92,265,3,2,101,1.87,119.3,2,83,83,,0,0,0,,,,
00WN03379,100112143,00,R2143,11,2,18,07,e.0,5,1,1,1.0,1,1,2,114,222,108,13,11.9,45,54,0.39,59,1,1,,,0,.,.,,,S7124,10,R0435,11,11,3,93,266,1,1,87,1.77,115.3,3,66,0,,0,0,0,,,,
00WN03380,100112144,00,R2144,11,2,18,07,e.0,5,1,1,1.0,1,1,2,114,222,108,9,8.2,50,70,0.572,77,1,1,,,0,.,  0,,,S7124,10,R0011,11,11,2,93,269,1,1,100,1.77,118.9,2,74,74,,0,0,0,,,,
00WN03381,100112146,00,R2146,11,3,18,07,e.0,8,2,1,1.0,1,1,2,115,222,107,5,9.3,51,72,0.586,80,1,1,,,0,.,.,,,S7124,10,R0327,11,10,3,93,266,3,2,103,1.87,119.5,3,81,0,,0,0,0,,,,
00WN03382,100112147,00,R2147,11,2,18,07,e.0,5,1,1,1.0,1,1,2,115,222,107,19,11.3,47,61,0.464,67,1,1,,,0,.,.,,ENTR,S7124,10,R0459,11,13,3,93,266,1,1,92,1.77,116.9,3,69,0,,0,0,0,,,,
00WN03383,100112148,00,R2148,11,2,18,07,e.0,5,1,1,1.0,1,1,2,116,222,106,7,12.5,51,70,0.542,78,1,1,,,0,.,  0,,,S7124,10,R0042,11,13,2,93,269,1,1,101,1.77,119.1,2,74,74,,0,0,0,,,,
00WN03384,100112149,00,R2149,11,3,18,07,e.0,5,1,1,1.0,1,1,2,116,222,106,14,13.4,59,80,0.628,89,1,1,,,0,.,.,,,S7124,10,R0709,11,10,3,93,266,1,1,109,1.77,121.3,3,89,0,,0,0,0,,,,
00WN03385,100112150,00,R2150,11,3,18,07,e.0,8,2,1,1.0,1,1,2,116,222,106,5,10.9,55,76,0.614,85,1,1,,,0,.,.,,,S7124,10,R0444,11,11,3,93,266,3,2,106,1.87,120.5,3,86,0,,0,0,0,,,,
00WN03386,100112152,00,R2152,11,3,18,07,e.0,5,1,1,1.0,1,1,2,117,222,105,15,10.7,47,65,0.517,73,1,1,,,0,.,.,,,S7124,10,R0743,11,10,6,01,213,1,1,98,1.77,118.1,6,0,0,,0,0,0,,,,
00WN03387,100112153,00,R2153,11,2,18,07,e.0,5,1,1,1.0,1,1,2,118,222,104,17,10.0,42,55,0.433,62,1,1,,,0,.,.,,ENTR,S7124,10,R0438,11,13,3,93,266,1,1,89,1.77,115.9,3,63,0,,0,0,0,,,,
00WN03388,100112155,00,R2155,11,3,18,07,e.0,8,2,1,1.0,1,1,2,118,222,104,13,11.3,47,60,0.468,67,1,1,,,0,.,.,,,S7124,10,R0961,11,10,3,93,266,3,2,94,1.87,116.9,3,76,0,,0,0,0,,,,
00WN03389,100112157,00,R2157,11,2,18,07,e.0,8,2,1,1.0,1,1,2,121,222,101,15,10.5,33,48,0.371,55,1,1,,,0,.,.,,,S7124,10,R0093,11,10,3,93,266,3,2,84,1.87,114.5,3,53,0,,0,0,0,,,,
00WN03390,100112159,00,R2159,11,3,18,07,e.0,5,1,1,1.0,1,1,3,129,228,99,1,13.6,59,75,0.62,88,1,1,,,0,.,.,,,S7124,10,R0347,11,12,3,97,273,1,1,0,1.77,121.1,7,0,0,,0,0,0,,,,
00WN03391,100447682,00,T7682,44,2,ID,02,41T,8,2,2,2.0,2,2,1,87,221,134,17,9.8,61,83,0.546,75,1,1,,,I,I,.,e.3,,00064,00,T6456,44,ID,1,,0,5,5,99,1.72,104.1,1,93,98,,0,0,0,,,,
00WN03392,100447683,00,T7683,44,2,ID,02,41T,8,2,2,2.0,2,2,1,87,221,134,11,8.9,62,84,0.56,76,1,1,,,I,I,.,,COARSE,00064,00,T6456,44,ID,Z,93,259,5,5,100,1.72,104.1,Z,89,0,,0,0,0,,,,
00WN03393,100447684,00,T7684,44,2,ID,02,42T,9,3,2,3.0,3,3,1,88,221,133,3,11.8,78,94,0.618,86,1,1,,,I,I,.,e.3,,T5505,44,T6011,44,ID,1,,0,8,5,121,1.9,135.6,1,103,111,,0,0,0,,,,
00WN03394,100447685,00,T7685,44,2,ID,02,42T,9,3,2,3.0,3,3,1,88,221,133,17,13.4,85,108,0.711,99,1,1,,,I,I,.,e.3,,T5505,44,T6011,44,ID,1,,0,8,5,130,1.9,135.6,1,116,126,,0,0,0,,,,
00WN03395,100447686,00,T7686,44,2,ID,02,42T,9,3,1,3.0,3,3,1,88,221,133,5,10.2,74,95,0.638,87,1,1,,,I,I,.,e.3,,T5505,44,T6011,44,ID,1,,0,7,2,121,1.9,135.6,1,103,113,,0,0,0,,,,
00WN03396,100447687,00,T7687,44,1,ID,02,42T,8,2,2,2.0,2,2,1,89,221,132,21,11.5,69,89,0.587,82,1,1,,,I,I,.,,,T5505,44,T6533,44,ID,1,,0,5,5,99,1.72,106.9,1,96,0,,0,0,0,,,,
00WN03397,100447688,00,T7688,44,2,ID,02,42T,8,2,2,2.0,2,2,1,89,221,132,12,11.0,68,88,0.583,81,1,1,,1-,I,I,.,,BALD F1-,T5505,44,T6533,44,ID,Z,93,259,5,5,104,1.72,106.9,Z,91,0,,0,0,0,,,,
00WN03398,100447690,00,T7690,44,2,ID,02,42T,8,2,1,3.0,3,3,1,90,221,131,6,10.3,78,99,0.677,92,1,1,,,I,I,.,,X (as A7690),T5505,44,T6287,44,ID,3,93,266,3,2,114,1.76,110.6,3,110,0,,0,0,0,,,,
00WN03399,100447691,00,T7691,44,2,ID,02,43T,8,2,1,2.0,2,2,1,90,221,131,4,10.8,81,101,0.689,93,1,1,,,I,I,.,e.3,,T6440,44,T6486,44,ID,1,,0,3,2,112,1.72,106.2,1,106,115,,0,0,0,,,,
00WN03400,100447693,00,T7693,44,1,ID,02,41T,9,3,1,2.0,2,2,1,90,221,131,8,9.5,63,86,0.584,80,1,1,,,I,I,.,,,00064,00,T6466,44,ID,3,93,249,7,2,97,1.89,105.3,3,88,0,,0,0,0,,,,
00WN03401,100447694,00,T7694,44,1,ID,02,41T,8,2,2,8.0,8,5,1,90,221,131,10,13.5,77,95,0.622,88,1,1,,,I,I,.,,,00064,00,T2863,44,48,1,,0,5,4,100,1.63,101.3,1,98,0,,0,0,0,,,,
00WN03402,100447695,00,T7695,44,1,ID,02,41T,8,2,2,8.0,8,5,1,90,221,131,19,10.5,67,91,0.615,84,1,1,,,I,I,.,,,00064,00,T2863,44,48,3,93,249,5,6,98,1.63,101.3,3,92,0,,0,0,0,,,,
00WN03403,100447696,00,T7696,44,2,ID,02,42T,8,2,2,2.0,2,2,1,90,221,131,9,11.5,61,79,0.515,73,1,1,,,I,I,.,e.3,,T5505,44,T6596,44,ID,1,,0,5,5,105,1.72,121.0,1,82,93,,0,0,0,,,,
00WN03404,100447697,00,T7697,44,2,ID,02,42T,8,2,2,2.0,2,2,1,90,221,131,15,10.8,60,69,0.444,64,1,1,,,I,I, 27,,,T5505,44,T6596,44,ID,2,92,265,5,5,99,1.72,121.0,2,86,86,,0,0,0,,,,
00WN03405,100447698,00,T7698,44,2,ID,02,42T,5,1,1,2.0,2,2,1,91,221,130,3,14.2,70,89,0.575,83,1,1,,,I,I,.,e.3,,T5505,44,T6437,44,ID,1,,0,1,1,97,1.39,88.4,1,99,110,,0,0,0,,,,
00WN03406,100447700,00,T7700,44,1,ID,02,41T,8,2,2,7.0,7,5,1,91,221,130,1,13.1,88,107,0.722,100,1,1,,,I,I,.,,,00064,00,T4109,44,48,1,,0,5,5,115,1.57,118.4,1,111,0,,0,0,0,,,,
00WN03407,100447701,00,T7701,44,2,ID,02,41T,8,2,2,7.0,7,5,1,91,221,130,24,12.4,73,95,0.635,89,1,1,,,I,I,.,e.3,4TEATS,00064,00,T4109,44,48,1,,0,5,5,115,1.57,118.4,1,107,116,,0,0,0,,,,
00WN03408,100447702,00,T7702,44,2,ID,02,43T,8,2,2,8.0,8,5,1,92,221,129,23,12.8,71,82,0.536,77,1,1,,,I,I,.,e.3,4TEATS,T6440,44,T3184,44,48,1,,0,5,5,98,1.63,98.2,1,90,108,,0,0,0,,,,
00WN03409,100447703,00,T7703,44,2,ID,02,43T,8,2,2,8.0,8,5,1,92,221,129,7,13.5,74,96,0.64,90,1,1,,,I,I,.,e.3,,T6440,44,T3184,44,48,1,,0,5,5,107,1.63,98.2,1,97,113,,0,0,0,,,,
00WN03410,100447704,00,T7704,44,1,ID,02,41T,8,2,2,2.0,2,2,1,92,221,129,20,14.0,69,76,0.481,72,1,1,,,I,I,.,,,00064,00,T6481,44,ID,1,,0,5,4,97,1.72,116.6,1,85,0,,0,0,0,,,,
00WN03411,100447705,00,T7705,44,2,ID,02,41T,8,2,2,2.0,2,2,1,92,221,129,20,11.3,63,80,0.533,75,1,1,,,I,I,.,e.3,?dup w/T7785,00064,00,T6481,44,ID,1,,0,5,6,105,1.72,116.6,1,92,99,,0,0,0,,,,
00WN03412,100447706,00,T7706,44,2,ID,02,41T,8,2,1,2.0,2,2,1,92,221,129,19,11.1,78,91,0.619,85,1,1,,,I,I,.,e.3,,00064,00,T6725,44,ID,1,,0,3,2,106,1.72,105.2,1,101,115,,0,0,0,,,,
00WN03413,100447707,00,T7707,44,3,ID,02,41T,8,2,2,2.0,2,2,B,92,224,132,1,11.3,73,90,0.596,83,1,1,,,I,I,.,,TAG RIPPED,00064,00,T6725,44,ID,3,93,266,5,5,106,1.72,105.2,3,93,0,,0,0,0,,,,
00WN03414,100447708,00,T7708,44,1,ID,02,43T,5,1,1,2.0,2,2,1,92,221,129,9,14.0,85,106,0.713,100,1,1,,,I,I,.,,,T6440,44,T6474,44,ID,1,,0,1,1,110,1.55,105.5,1,114,0,,0,0,0,,,,
00WN03415,100447709,00,T7709,44,1,ID,02,43T,8,2,2,2.0,2,2,1,92,221,129,21,13.8,70,82,0.529,77,1,1,,,I,I,.,,,T6440,44,T6510,44,ID,1,,0,5,5,103,1.72,123.8,1,93,0,,0,0,0,,,,
00WN03416,100447710,00,T7710,44,1,ID,02,43T,8,2,2,2.0,2,2,1,92,221,129,14,14.1,62,85,0.55,80,1,1,,,I,I,.,,,T6440,44,T6510,44,ID,1,,0,5,5,105,1.72,123.8,1,93,0,,0,0,0,,,,
00WN03417,100447711,00,T7711,44,2,ID,02,43T,8,2,2,3.0,3,3,1,93,221,128,23,9.4,64,78,0.536,74,1,1,,,I,I,.,,WRY NECK,T6440,44,T6257,44,ID,3,93,266,5,6,101,1.47,109.2,3,90,0,,0,0,0,,,,
00WN03418,100447712,00,T7712,44,1,ID,02,43T,8,2,2,3.0,3,3,1,93,221,128,17,11.4,79,99,0.684,94,1,1,,,I,I,.,,,T6440,44,T6257,44,ID,1,,0,5,4,108,1.47,109.2,1,113,0,,0,0,0,,,,
00WN03419,100447713,00,T7713,44,1,ID,02,41T,5,1,1,3.0,3,3,1,94,221,127,14,13.3,82,109,0.754,104,1,1,,,I,I,.,,,00064,00,T6269,44,ID,1,,0,1,1,108,1.33,96.1,1,117,0,,0,0,0,,,,
00WN03420,100447715,00,T7715,44,2,ID,02,42T,9,3,1,2.0,2,2,2,94,222,128,13,11.8,72,91,0.619,86,1,1,,,I,I,.,,"ENTR,SEV.",T5505,44,T6446,44,ID,Z,93,259,7,2,108,1.89,106.4,Z,104,0,,0,0,0,,,,
00WN03421,100447716,00,T7716,44,2,ID,02,41T,5,1,1,4.0,4,4,1,94,221,127,10,15.0,83,103,0.693,98,1,1,,,I,I,.,e.3,4TEATS,00064,00,T5575,44,ID,1,,0,1,1,110,1.45,94.1,1,112,116,,0,0,0,,,,
00WN03422,100447719,00,T7719,44,2,ID,02,42T,9,3,1,7.0,7,5,H,94,224,130,4,8.8,0,82,0.563,76,1,1,,,I,I,.,e.3,,T5505,44,T4020,44,48,1,,0,7,2,99,1.93,101.8,1,91,91,,0,0,0,,,,
00WN03423,100447720,00,T7720,44,2,ID,02,43T,8,2,2,4.0,4,4,1,94,221,127,6,14.0,72,85,0.559,81,1,1,,,I,I,.,e.3,,T6440,44,T5586,44,ID,1,,0,5,5,109,1.57,117.3,1,96,109,,0,0,0,,,,
00WN03424,100447721,00,T7721,44,1,ID,02,43T,8,2,2,4.0,4,4,1,94,221,127,10,14.2,71,94,0.628,90,1,1,,,I,I,.,,,T6440,44,T5586,44,ID,1,,0,5,5,109,1.57,117.3,1,98,0,,0,0,0,,,,
00WN03425,100447722,00,T7722,44,1,ID,02,42T,5,1,1,3.0,3,3,1,94,221,127,23,13.8,80,103,0.702,98,1,1,,,I,I,.,,NICE,T5505,44,T6114,44,ID,1,,0,1,1,112,1.47,114.4,1,112,0,,0,0,0,,,,
00WN03426,100447723,00,T7723,44,2,ID,02,43T,8,2,2,2.0,2,2,1,94,221,127,13,9.7,59,73,0.498,70,1,1,,,I,I,.,e.3,,T6440,44,T6455,44,ID,1,,0,5,5,106,1.72,126.3,1,83,94,,0,0,0,,,,
00WN03427,100447724,00,T7724,44,1,ID,02,43T,8,2,2,2.0,2,2,1,94,221,127,7,11.0,64,85,0.583,81,1,1,,,I,I,.,,,T6440,44,T6455,44,ID,1,,0,5,5,107,1.72,126.3,1,92,0,,0,0,0,,,,
00WN03428,100447725,00,T7725,44,2,ID,02,42T,8,2,2,3.0,3,3,1,94,221,127,11,9.7,63,84,0.585,80,1,1,,,I,I,.,e.3,,T5505,44,T6249,44,ID,1,,0,5,5,103,1.47,105.9,1,89,92,,0,0,0,,,,
00WN03429,100447726,00,T7726,44,2,ID,02,42T,8,2,2,3.0,3,3,1,94,221,127,5,10.6,71,98,0.688,93,1,1,,,I,I,.,e.3,GRAY DOT BACK,T5505,44,T6249,44,ID,1,,0,5,5,112,1.47,105.9,1,101,106,,0,0,0,,,,
00WN03430,100447727,00,T7727,44,1,ID,02,41T,8,2,2,3.0,3,3,2,95,222,127,24,11.3,54,61,0.391,58,1,1,,,I,I,.,,GAUNT,00064,00,T6152,44,ID,3,93,249,5,5,92,1.76,125.2,3,69,0,,0,0,0,,,,
00WN03431,100447728,00,T7728,44,2,ID,02,41T,8,2,2,3.0,3,3,2,95,222,127,5,10.8,60,74,0.498,71,1,1,,,I,I,.,e.3,,00064,00,T6152,44,ID,1,,0,5,5,106,1.76,125.2,1,83,91,,0,0,0,,,,
00WN03432,100447729,00,T7729,44,1,ID,02,41T,8,2,2,8.0,8,5,2,95,222,127,22,15.0,81,96,0.638,92,1,1,,,I,I,.,,"EUTH,FX.LEG",00064,00,T3026,44,48,1,54,290,5,5,114,1.88,125.4,1,109,0,,0,0,0,,,,
00WN03433,100447730,00,T7730,44,2,ID,02,41T,8,2,2,8.0,8,5,2,95,222,127,22,14.1,81,94,0.629,90,1,1,,2,I,I,.,,F2 X,00064,00,T3026,44,48,3,93,266,5,5,119,1.88,125.4,3,110,0,,0,0,0,,,,
