UID,IDLAMB,YR,ETAG,LBRD,SEX,LINE,STM,PEN,TYB,TB,TR,AGE,ADAM,CADAM,BAND,DAYBN,DAYWN,WNAGE,TIM,BRWT,JUWT,WNWT,ADG,WT120,CLR,JAW,HORN,FACE,RGRP,TRT,LOT,BPEN,RMK,SIRE,SBRD,DAM,DBRD,LNDAM,PD,CAUSE,DAYDIS,TBRE,TBR17,IDX,MENB,MELW,PD2,CUWT,CUDAY,SAWT,DNA,INBRL,STUDY,TRTPEN,IDAR
20WN01352,2020457539,20,T7539,45,1,,02,39,8,2,2,6.0,6,4,2,87,195,108,,13.4,  0,73,0.552,80,1,1,2,3+,0,.,,,Scurs,T7091,45,T5807,45,,3,93,239,5,5,,,,,75,218,,,0.023,,,
20WN01353,2020457540,20,T7540,45,1,,02,39,8,2,2,6.0,6,4,2,87,195,108,,13.6,  0,65,0.476,71,1,1,1,3,0,.,,,.,T7091,45,T5807,45,,3,93,239,5,5,,,,,72,218,,,0.023,,,
20WN01354,2020457541,20,T7541,45,2,,02,40,8,2,2,4.0,4,4,2,87,195,108,,11.9,  0,72,0.556,79,1,1,,,7,,GRN,e2,.,T7105,45,T6482,45,,1,,,5,6,,,,,99,244,,,0.023,,,
20WN01355,2020457542,20,T7542,45,1,,02,40,8,2,2,4.0,4,4,2,87,195,108,,13.9,  0,80,0.612,87,1,1,1,4,7,,GRN,,.,T7105,45,T6482,45,,1,,,5,5,,,,,88,218,,,0.023,,,
20WN01356,2020457543,20,T7543,45,1,,02,40,7,2,1,4.0,4,4,2,87,195,108,,16.1,  0,106,0.832,116,1,1,1,3,0,,GRN,,Nice,T7105,45,T6397,45,,1,,,3,2,,,,,110,218,,,0.016,,,
20WN01357,2020457544,20,T7544,45,1,,02,35,5,1,1,3.0,3,3,2,87,195,108,,14.4,  0,86,0.663,94,1,1,1,3,0,,GRN,,.,T6996,45,T6728,45,,3,93,239,1,1,,,,,102,218,,,0.02,,,
20WN01358,2020457545,20,T7545,45,2,,02,31,5,1,1,6.0,6,4,2,87,195,108,,14.8,  0,91,0.706,99,1,1,,,0,.,,e3,.,T6753,45,T5749,45,,1,,,1,1,,,,,108,244,,,0.021,,,
20WN01359,2020457546,20,T7546,45,2,,02,35,5,1,1,2.0,2,2,2,87,195,108,,16.9,  0,99,0.76,108,1,1,,,I,,GRN,,.,T6996,45,T7076,45,,3,93,255,1,1,,,,,117,244,,,0.016,,,
20WN01360,2020457547,20,T7547,45,2,,02,36,5,1,1,2.0,2,2,2,87,195,108,,14.9,  0,80,0.603,87,1,1,,,7,,GRN,e4,.,T7022,45,T7017,45,,1,,,1,1,,,,,106,244,,,0.016,,,
20WN01361,2020457548,20,T7548,45,1,,02,39,5,1,1,2.0,2,2,2,87,195,108,,13.9,  0,96,0.76,105,1,1,2,3+,7,,GRN,,Scurs,T7091,45,T7020,45,,3,93,239,1,1,,,,,105,218,,,0.022,,,
20WN01362,2020457549,20,T7549,45,1,,02,38,8,2,2,3.0,3,3,2,87,195,108,,13.1,  0,64,0.471,70,1,1,1,3,0,,GRN,,.,T7077,45,T6723,45,,3,93,239,5,4,,,,,67,218,,,0.022,,,
20WN01363,2020457550,20,T7550,45,2,,02,38,8,2,2,3.0,3,3,2,87,195,108,,11.4,  0,72,0.561,79,2,1,,,0,,GRN,e5,BR.EARTIPS,T7077,45,T6723,45,,1,,,5,5,,,,,89,244,,,0.022,,,
20WN01364,2020457553,20,T7553,45,3,,02,31,8,2,2,4.0,4,4,2,87,195,108,,14.9,  0,65,0.464,71,1,4,,,0,,GRN,,FLEGPRBLM,T6753,45,T6467,45,,3,93,255,5,5,,,,,85,244,,,0.028,,,
20WN01365,2020457554,20,T7554,45,1,,02,31,8,2,2,4.0,4,4,2,87,195,108,,15.3,  0,76,0.562,83,1,1,1,3,0,,GRN,,.,T6753,45,T6467,45,,1,,,5,5,,,,,90,218,,,0.028,,,
20WN01366,2020457555,20,T7555,45,2,,02,40,8,2,2,3.0,3,3,2,87,195,108,,12.5,  0,59,0.431,64,1,1,,,0,,,,.,T7105,45,T6805,45,,3,93,255,5,5,,,,,78,244,,,0.024,,,
20WN01367,2020457556,20,T7556,45,2,,02,40,8,2,2,3.0,3,3,2,87,195,108,,13.9,  0,66,0.482,72,1,1,,,0,,,e6,.,T7105,45,T6805,45,,1,,,5,5,,,,,87,245,,,0.024,,,
20WN01368,2020457558,20,T7558,45,2,,02,40,9,3,1,6.0,6,4,2,87,195,108,,12.2,  0,88,0.702,96,1,1,,,0,.,,e1,.,T7105,45,T5763,45,,1,,,7,2,,,,,113,244,,,0.021,,,
20WN01369,2020457559,20,T7559,45,2,,02,39,8,2,2,2.0,2,2,2,87,195,108,,10.8,  0,59,0.446,64,1,1,,,0,,GRN,,.,T7091,45,T6969,45,,3,93,255,5,6,,,,,73,244,,,0.022,,,
20WN01370,2020457560,20,T7560,45,2,,02,39,8,2,2,2.0,2,2,2,87,195,108,,13.4,  0,68,0.506,74,1,1,,,0,,GRN,e2,.,T7091,45,T6969,45,,1,,,5,4,,,,,90,244,,,0.022,,,
20WN01371,2020457561,20,T7561,45,2,,02,40,8,2,1,2.0,2,2,2,88,195,107,,12.6,  0,77,0.602,85,1,1,,,7,,GRN,e3,1ST,T7105,45,T7080,45,,1,,,3,2,,,,,92,244,,,0.014,,,
20WN01372,2020457562,20,T7562,45,1,,02,40,8,2,1,2.0,2,2,L,88,196,108,,12.8,  0,53,0.372,57,1,1,1,3,7,,GRN,,2ND,T7105,45,T7080,45,,3,93,239,3,2,,,,,45,218,,,0.014,Ltek,Lwn,
20WN01373,2020457563,20,T7563,45,2,,02,32,8,2,2,5.0,5,4,2,88,195,107,,12.8,  0,68,0.516,75,1,1,,,0,.,,e4,.,T6943,45,T6020,45,,1,,,5,5,,,,,95,244,,,0.033,,,
20WN01374,2020457564,20,T7564,45,2,,02,32,8,2,2,5.0,5,4,2,88,195,107,,13.9,  0,64,0.468,70,1,1,,,0,.,,e5,.,T6943,45,T6020,45,,1,,,5,5,,,,,91,244,,,0.033,,,
20WN01375,2020457567,20,T7567,45,2,,02,35,8,2,2,4.0,4,4,2,88,195,107,,15.6,  0,67,0.48,73,1,1,,,,,,e6,1ST,T6996,45,T6509,45,,1,,,5,3,,,,,97,244,,,0.019,,,
20WN01376,2020457568,20,T7568,45,2,,02,35,8,2,2,4.0,4,4,2,88,195,107,,9.6,  0,41,0.293,45,1,1,,,,,,,2ND,T6996,45,T6509,45,,3,93,255,5,7,,,,,63,244,,,0.019,,,
20WN01377,2020457569,20,T7569,45,2,,02,34,5,1,1,6.0,6,4,2,88,195,107,,14.1,  0,67,0.494,73,1,1,,,,,,e1,.,T6983,45,T5586,45,,1,,,1,1,,,,,86,244,,,0.036,,,
20WN01378,2020457570,20,T7570,45,1,,02,34,6,2,1,5.0,5,4,2,88,195,107,,9.1,  0,56,0.438,62,1,1,1,3-,0,.,,,2ND,T6983,45,T6257,45,,3,93,239,3,2,,,,,68,218,,,0.034,,,
20WN01379,2020457571,20,T7571,45,1,,02,39,5,1,1,3.0,3,3,2,88,195,107,,16.5,  0,88,0.668,97,1,1,2,3,0,,,,Scurs,T7091,45,T6715,45,,3,93,239,1,1,,,,,89,218,,,0.021,,,
20WN01380,2020457572,20,T7572,45,2,,02,34,5,1,1,3.0,3,3,2,88,195,107,,15.4,  0,92,0.716,101,1,1,,,0,,GRN,e2,.,T6983,45,T6649,45,,1,,,1,1,,,,,117,244,,,0.018,,,
20WN01381,2020457579,20,T7579,45,2,,02,40,8,2,2,2.0,2,2,2,89,195,106,,13.2,  0,66,0.498,73,1,1,,,0,,GRN,e3,.,T7105,45,T6927,45,,1,,,5,5,,,,,87,244,,,0.018,,,
20WN01382,2020457580,20,T7580,45,1,,02,40,8,2,2,2.0,2,2,2,89,195,106,,11.9,  0,69,0.539,77,1,1,1,3,0,,GRN,,.,T7105,45,T6927,45,,3,93,239,5,5,,,,,76,218,,,0.018,,,
20WN01383,2020457583,20,T7583,45,1,,02,35,9,3,1,6.0,6,4,2,89,195,106,,13.1,  0,88,0.707,98,1,1,1,3,0,,,,.,T6996,45,T5638,45,,1,,,7,2,,,,,102,218,,,0.033,,,
20WN01384,2020457584,20,T7584,45,2,,02,35,8,2,2,5.0,5,4,2,89,195,106,,12.2,  0,74,0.583,82,1,1,,,0,,,e4,.,T6996,45,T6209,45,,1,,,5,5,,,,,103,244,,,0.038,,,
20WN01385,2020457585,20,T7585,45,2,,02,35,8,2,2,5.0,5,4,2,89,195,106,,13.9,  0,85,0.671,94,1,1,,,0,,,e5,.,T6996,45,T6209,45,,1,,,5,5,,,,,106,244,,,0.038,,,
20WN01386,2020457586,20,T7586,45,1,,02,37,8,2,2,3.0,3,3,2,89,195,106,,12.5,  0,76,0.599,84,1,1,2,2,,,GRN,,ScursOver,T7066,45,T6700,45,,3,93,239,5,5,,,,,72,218,,,0.022,,,
20WN01387,2020457587,20,T7587,45,1,,02,37,8,2,2,3.0,3,3,2,89,195,106,,14.0,  0,77,0.594,85,1,1,2,3,,,GRN,,Scurs,T7066,45,T6700,45,,3,93,239,5,5,,,,,80,218,,,0.022,,,
20WN01388,2020457588,20,T7588,45,3,,02,37,8,2,2,5.0,5,4,2,90,195,105,,9.0,  0,74,0.619,83,1,1,,,0,,,,SMALL,T7066,45,T6144,45,,3,93,255,5,7,,,,,97,244,,,0.025,,,
20WN01389,2020457589,20,T7589,45,1,,02,37,8,2,2,5.0,5,4,2,90,195,105,,13.6,  0,83,0.661,93,1,1,2,3,0,,,,Scurs.Sl.Pink,T7066,45,T6144,45,,3,93,239,5,3,,,,,99,218,,,0.025,,,
20WN01390,2020457590,20,T7590,45,1,,02,38,8,2,2,4.0,4,4,2,90,195,105,,13.4,  0,73,0.568,82,1,1,1,3-,0,,GRN,,.,T7077,45,T6321,45,,1,,,5,5,,,,,83,218,,,0.02,,,
20WN01391,2020457591,20,T7591,45,1,,02,38,8,2,2,4.0,4,4,2,90,195,105,,14.4,  0,67,0.501,75,1,1,1,4+,0,,GRN,,.,T7077,45,T6321,45,,3,93,239,5,5,,,,,77,218,,,0.02,,,
20WN01392,2020457592,20,T7592,45,2,,02,38,5,1,1,4.0,4,4,2,90,195,105,,11.6,  0,78,0.632,87,1,1,,,0,,GRN,e6,.,T7077,45,T6328,45,,1,,,1,1,,,,,106,244,,,0.02,,,
20WN01393,2020457593,20,T7593,45,2,,02,37,5,1,1,2.0,2,2,2,90,195,105,,14.3,  0,85,0.673,95,1,1,,,0,,GRN,e1,.,T7066,45,T6993,45,,1,,,1,1,,,,,99,244,,,0.012,,,
20WN01394,2020457594,20,T7594,45,2,,02,36,5,1,1,5.0,5,4,2,90,195,105,,13.6,  0,72,0.556,80,1,1,,,0,,,e2,.,T7022,45,T5929,45,,1,,,1,1,,,,,87,244,,,0.028,,,
20WN01395,2020457595,20,T7595,45,1,,02,39,8,2,2,5.0,5,4,1,90,195,105,,12.2,  0,80,0.646,90,1,1,1,3+,7,.,,,BadBumblefoot,T7091,45,T6034,45,,1,66,336,5,5,,,,6,98,218,,,0.025,,,
20WN01396,2020457596,20,T7596,45,1,,02,39,8,2,2,5.0,5,4,1,90,195,105,,12.5,  0,78,0.624,87,1,1,1,3,7,.,,,.,T7091,45,T6034,45,,3,93,239,5,5,,,,,88,218,,,0.025,,,
20WN01397,2020457597,20,T7597,45,1,,02,32,8,2,2,6.0,6,4,1,91,195,104,,12.0,  0,81,0.663,92,1,1,1,3+,,,,,.,T6943,45,T5343,45,,1,,,5,5,,,,,94,218,,,0.034,,,
20WN01398,2020457598,20,T7598,45,1,,02,32,8,2,2,6.0,6,4,1,91,195,104,,12.3,  0,70,0.555,79,1,1,,,,,,,.,T6943,45,T5343,45,,6,01,198,5,5,,,,,,,,,0.034,,,
20WN01399,2020457599,20,T7599,45,1,,02,34,5,1,1,2.0,2,2,1,91,195,104,,17.4,  0,89,0.688,100,1,1,1,3-,0,,GRN,,.,T6983,45,T6917,45,,3,93,239,1,1,,,,,102,218,,,0.018,,,
20WN01400,2020457602,20,T7602,45,1,,02,38,8,2,2,4.0,4,4,1,91,195,104,,12.1,  0,81,0.663,92,1,1,1,3,0,,GRN,,VLooseScurs,T7077,45,T6524,45,,3,93,239,5,5,,,,,70,218,,,0.022,,,
20WN01401,2020457603,20,T7603,45,2,,02,38,8,2,2,4.0,4,4,1,91,195,104,,13.5,  0,76,0.601,86,1,1,,,0,,GRN,e3,2ND,T7077,45,T6524,45,,1,,,5,5,,,,,87,244,,,0.022,,,
20WN01402,2020457604,20,T7604,45,3,,02,34,9,3,1,7.0,7,5,L,91,196,105,,12.0,  0,68,0.533,76,1,1,,,,,,,.,T6983,45,T5182,45,,3,93,292,7,2,,,,,,,,,0.033,Ltek,Lwn,
20WN01403,2020457605,20,T7605,45,1,,02,34,9,3,2,7.0,7,5,1,91,195,104,,12.3,  0,72,0.574,81,1,1,1,3-,,,,,.,T6983,45,T5182,45,,1,,,8,5,,,,,77,218,,,0.033,,,
20WN01404,2020457606,20,T7606,45,2,,02,34,9,3,2,7.0,7,5,1,91,195,104,,11.0,  0,69,0.558,78,1,1,,,,,,e4,.,T6983,45,T5182,45,,1,,,8,5,,,,,96,244,,,0.033,,,
20WN01405,2020457608,20,T7608,45,2,,02,34,9,3,2,3.0,3,3,1,91,195,104,,11.9,  0,66,0.52,74,1,1,,,,,,e5,2ND,T6983,45,T6811,45,,1,,,8,5,,,,,90,245,,,0.018,,,
20WN01406,2020457609,20,T7609,45,2,,02,34,9,3,2,3.0,3,3,1,91,195,104,,11.8,  0,56,0.425,63,1,1,,,,,,,3RD,T6983,45,T6811,45,,3,93,255,8,5,,,,,79,244,,,0.018,,,
20WN01407,2020457610,20,T7610,45,1,,02,33,5,1,1,4.0,4,4,1,91,195,104,,15.8,  0,97,0.781,109,1,1,2,3,7,,GRN,,LooseScurs,T6977,45,T6499,45,,3,93,239,1,1,,,,,106,218,,,0.018,,,
20WN01408,2020457611,20,T7611,45,1,,02,31,8,2,2,5.0,5,4,1,91,195,104,,12.2,  0,67,0.527,75,1,1,1,3-,,,,,.,T6753,45,T6208,45,,1,,,5,4,,,,,80,218,,,0.019,,,
20WN01409,2020457612,20,T7612,45,2,,02,31,8,2,2,5.0,5,4,1,91,195,104,,10.0,  0,63,0.51,71,1,1,,,,,,e6,.,T6753,45,T6208,45,,1,,,5,6,,,,,81,244,,,0.019,,,
20WN01410,2020457615,20,T7615,45,2,,02,33,9,3,1,4.0,4,4,1,92,195,103,,9.6,  0,72,0.606,82,1,1,,,0,,GRN,e1,.,T6977,45,T6537,45,,1,,,7,2,,,,,89,244,,,0.02,,,
20WN01411,2020457616,20,T7616,45,2,,02,38,8,2,2,7.0,7,5,1,92,195,103,,13.7,  0,78,0.624,89,1,1,,,,,,e2,1ST,T7077,45,T5044,45,,1,,,5,5,,,,,103,245,,,0.04,,,
20WN01412,2020457617,20,T7617,45,1,,02,38,8,2,2,7.0,7,5,1,92,195,103,,14.6,  0,74,0.577,84,1,1,1,3,,,,,2ND,T7077,45,T5044,45,,1,,,5,5,,,,,81,218,,,0.04,,,
20WN01413,2020457618,20,T7618,45,1,,02,35,8,2,1,2.0,2,2,1,92,195,103,,12.2,  0,79,0.649,90,1,1,1,3+,0,,GRN,,Nice-ish,T6996,45,T6952,45,,1,,,3,2,,,,,84,218,,,0.007,,,
20WN01414,2020457620,20,T7620,45,1,,02,38,7,2,1,2.0,2,2,1,92,195,103,,13.4,  0,88,0.724,100,1,1,2,3-,0,,GRN,,Scurs,T7077,45,T7120,45,,1,,,3,2,,,,,86,218,,,0.012,,,
20WN01415,2020457621,20,T7621,45,2,,02,35,5,1,1,3.0,3,3,1,92,195,103,,16.5,  0,90,0.714,102,1,1,,,0,,,e3,.,T6996,45,T6825,45,,1,,,1,1,,,,,112,244,,,0.02,,,
20WN01416,2020457622,20,T7622,45,2,,02,36,8,2,2,4.0,4,4,1,92,195,103,,12.0,  0,83,0.689,95,1,1,,,0,,GRN,e4,.,T7022,45,T6529,45,,1,,,5,5,,,,,113,244,,,0.023,,,
20WN01417,2020457623,20,T7623,45,1,,02,36,8,2,2,4.0,4,4,1,92,195,103,,12.2,  0,75,0.61,85,1,1,2,2,0,,GRN,,Scurs,T7022,45,T6529,45,,3,93,239,5,5,,,,,81,218,,,0.023,,,
20WN01418,2020457624,20,T7624,45,2,,02,36,9,3,2,4.0,4,4,1,92,195,103,,9.9,  0,75,0.632,86,1,1,,,,,GRN,e5,1ST,T7022,45,T6510,45,,1,,,8,7,,,,,98,244,,,0.012,,,
20WN01419,2020457625,20,T7625,45,1,,02,36,9,3,2,4.0,4,4,1,92,195,103,,13.8,  0,74,0.584,84,1,1,1,3,,,GRN,,3RD,T7022,45,T6510,45,,1,,,8,3,,,,,84,218,,,0.012,,,
20WN01420,2020457626,20,T7626,45,1,,02,40,8,2,2,4.0,4,4,1,92,195,103,,14.4,  0,69,0.53,78,1,1,1,3,7,,GRN,,.,T7105,45,T6366,45,,3,93,239,5,5,,,,,78,218,,,0.011,,,
20WN01421,2020457627,20,T7627,45,2,,02,40,8,2,2,4.0,4,4,1,92,195,103,,13.4,  0,88,0.724,100,1,1,,,7,,GRN,e6,.,T7105,45,T6366,45,,1,,,5,5,,,,,111,244,,,0.011,,,
20WN01422,2020457628,20,T7628,45,2,,02,38,8,2,2,5.0,5,4,1,92,195,103,,12.0,  0,72,0.583,82,1,1,,,0,,,e1,.,T7077,45,T5959,45,,1,,,5,5,,,,,91,244,,,0.047,,,
20WN01423,2020457629,20,T7629,45,2,,02,38,8,2,2,5.0,5,4,1,92,195,103,,13.2,  0,73,0.581,83,1,1,,,0,,,e2,.,T7077,45,T5959,45,,1,,,5,5,,,,,95,244,,,0.047,,,
20WN01424,2020457630,20,T7630,45,1,,02,33,5,1,1,6.0,6,4,1,92,195,103,,12.4,  0,90,0.753,103,1,1,2,3,0,.,,,Scurs,T6977,45,T5364,45,,3,93,239,1,1,,,,,99,218,,,0.035,,,
20WN01425,2020457631,20,T7631,45,1,,02,37,8,2,2,7.0,7,5,1,93,195,102,,15.9,  0,92,0.746,105,1,1,1,2,7,,,,.,T7066,45,T5247,45,,1,,,5,4,,,,,87,218,,,0.021,,,
20WN01426,2020457632,20,T7632,45,2,,02,37,8,2,2,7.0,7,5,1,93,195,102,,13.0,  0,67,0.529,77,1,1,,,7,,,e3,.,T7066,45,T5247,45,,1,,,5,6,,,,,94,244,,,0.021,,,
20WN01427,2020457634,20,T7634,45,1,,02,32,8,2,1,6.0,6,4,1,93,195,102,,14.0,  0,80,0.647,92,1,1,1,3+,0,,,,2ND,T6943,45,T5674,45,,1,,,3,2,,,,,80,218,,,0.031,,,
20WN01428,2020457636,20,T7636,45,1,,02,37,8,2,1,3.0,3,3,1,93,195,102,,12.0,  0,84,0.706,97,1,1,1,3,7,,GRN,,.,T7066,45,T6662,45,,1,,,3,2,,,,,94,218,,,0.021,,,
20WN01429,2020457637,20,T7637,45,2,,02,38,8,2,2,4.0,4,4,1,93,195,102,,14.0,  0,83,0.676,95,1,1,,,0,,GRN,e4,.,T7077,45,T6310,45,,1,,,5,5,,,,,103,244,,,0.023,,,
20WN01430,2020457638,20,T7638,45,1,,02,38,8,2,2,4.0,4,4,1,93,195,102,,13.5,  0,75,0.603,86,1,1,1,3-,0,,GRN,,.,T7077,45,T6310,45,,1,,,5,5,,,,,85,218,,,0.023,,,
20WN01431,2020457639,20,T7639,45,1,,02,37,5,1,1,2.0,2,2,1,93,195,102,,16.0,  0,95,0.775,109,1,1,1,3-,0,,GRN,,.,T7066,45,T7072,45,,3,93,239,1,1,,,,,106,218,,,0.01,,,
20WN01432,2020457644,20,T7644,45,2,,02,32,5,1,1,2.0,2,2,1,94,195,101,,14.3,  0,78,0.631,90,1,1,,,0,,GRN,e5,.,T6943,45,T7011,45,,1,,,1,1,,,,,100,244,,,0.018,,,
20WN01433,2020457645,20,T7645,45,2,,02,32,8,2,2,4.0,4,4,1,94,195,101,,14.6,  0,79,0.638,91,1,1,,,,,GRN,e6,.,T6943,45,T6525,45,,1,,,5,5,,,,,99,244,,,0.023,,,
20WN01434,2020457646,20,T7646,45,2,,02,32,8,2,2,4.0,4,4,1,94,195,101,,14.8,  0,79,0.636,91,1,1,,,,,GRN,e1,.,T6943,45,T6525,45,,1,,,5,5,,,,,99,244,,,0.023,,,
20WN01435,2020457647,20,T7647,45,2,,02,34,5,1,1,2.0,2,2,1,94,195,101,,16.0,  0,96,0.792,111,1,1,,,0,,GRN,e2,NICE LAMB,T6983,45,T7014,45,,1,,,1,1,,,,,122,244,,,0.018,,,
20WN01436,2020457648,20,T7648,45,2,,02,40,5,1,1,2.0,2,2,1,94,195,101,,13.1,  0,79,0.652,91,1,1,,,7,,GRN,e3,.,T7105,45,T6966,45,,1,,,1,1,,,,,96,244,,,0.022,,,
20WN01437,2020457650,20,T7650,45,2,,02,38,8,2,2,2.0,2,2,1,95,195,100,,12.6,  0,58,0.454,67,1,1,,,,,GRN,,.,T7077,45,T7138,45,,3,93,255,5,5,,,,,76,244,,,0.015,,,
20WN01438,2020457651,20,T7651,45,1,,02,38,8,2,2,2.0,2,2,1,95,195,100,,12.5,  0,50,0.375,58,1,1,1,4+,,,GRN,,.,T7077,45,T7138,45,,3,93,239,5,5,,,,,54,218,,,0.015,,,
20WN01439,2020457652,20,T7652,45,1,,02,40,8,2,2,5.0,5,4,2,95,195,100,,14.6,  0,85,0.704,99,1,1,1,3,7,,,,Sl.Over,T7105,45,T5859,45,,1,,,5,5,,,,,95,218,,,0.032,,,
20WN01440,2020457653,20,T7653,45,1,,02,40,8,2,2,5.0,5,4,2,95,195,100,,14.7,  0,76,0.613,88,1,1,2,4,7,,,,Dog chewed,T7105,45,T5859,45,,6,66,198,5,5,,,,,,,,,0.032,,,
20WN01441,2020457655,20,T7655,45,2,,02,36,9,3,2,6.0,6,4,2,95,195,100,,10.6,  0,73,0.624,85,1,1,,,0,.,,e4,.,T7022,45,T5652,45,,1,,,8,7,,,,,90,244,,,0.021,,,
20WN01442,2020457656,20,T7656,45,1,,02,36,9,3,2,6.0,6,4,2,95,195,100,,14.8,  0,83,0.682,97,1,1,2,3,0,.,,,Scurs,T7022,45,T5652,45,,1,,,8,4,,,,,86,218,,,0.021,,,
20WN01443,2020457657,20,T7657,45,1,,02,32,5,1,1,3.0,3,3,2,95,195,100,,17.3,  0,90,0.727,105,1,1,1,3,,,GRN,,.,T6943,45,T6810,45,,3,93,239,1,1,,,,,102,218,,,0.018,,,
20WN01444,2020457658,20,T7658,45,2,,02,31,5,1,1,4.0,4,4,2,95,195,100,,15.5,  0,90,0.745,105,1,1,,,7,,GRN,e5,.,T6753,45,T6413,45,,1,,,1,1,,,,,103,244,,,0.037,,,
20WN01445,2020457659,20,T7659,45,3,,02,31,9,3,1,4.0,4,4,2,95,195,100,,9.1,  0,66,0.569,77,1,1,,,0,,GRN,,1ST,T6753,45,T6466,45,,3,93,255,7,2,,,,,90,244,,,0.028,,,
20WN01446,2020457662,20,T7662,45,1,,02,31,8,2,2,7.0,7,5,2,96,195,99,,16.4,  0,72,0.562,84,1,1,1,3,7,,,,.,T6753,45,T4685,45,,1,,,5,3,,,,,77,218,,,0.022,,,
20WN01447,2020457663,20,T7663,45,2,,02,31,8,2,2,7.0,7,5,2,96,195,99,,12.0,  0,62,0.505,73,1,1,,,7,,,e6,.,T6753,45,T4685,45,,1,,,5,6,,,,,86,244,,,0.022,,,
20WN01448,2020457664,20,T7664,45,1,,02,40,5,1,1,5.0,5,4,2,97,195,98,,15.3,  0,87,0.732,103,1,1,1,3+,,,,,Nice,T7105,45,T5898,45,,3,93,239,1,1,,,,,101,218,,,0.031,,,
20WN01449,2020457666,20,T7666,45,1,,02,33,9,3,2,3.0,3,3,2,97,195,98,,12.6,  0,64,0.524,76,1,1,1,3,7,,,,.,T6977,45,T6599,45,,3,93,239,8,5,,,,,62,218,,,0.017,,,
20WN01450,2020457667,20,T7667,45,1,,02,33,9,3,2,3.0,3,3,2,97,195,98,,13.0,  0,68,0.561,80,1,1,2,3,7,,,,Scurs,T6977,45,T6599,45,,3,93,239,8,5,,,,,74,218,,,0.017,,,
20WN01451,2020457668,20,T7668,45,2,,02,34,5,1,1,3.0,3,3,2,97,195,98,,14.9,  0,67,0.532,79,1,1,,,0,,,e1,.,T6983,45,T6764,45,,1,,,1,1,,,,,92,244,,,0.018,,,
20WN01452,2020457669,20,T7669,45,1,,02,36,5,1,1,2.0,2,2,2,97,195,98,,15.8,  0,100,0.859,119,1,1,2,3,0,,GRN,,Scurs,T7022,45,T6906,45,,3,93,239,1,1,,,,,109,218,,,0.019,,,
20WN01453,2020457671,20,T7671,45,2,,02,39,6,2,1,4.0,4,4,2,97,195,98,,15.3,  0,87,0.732,103,1,1,,,0,,,e2,.,T7091,45,T6538,45,,1,,,3,2,,,,,109,245,,,0.017,,,
20WN01454,2020457672,20,T7672,45,2,,02,34,8,2,2,5.0,5,4,2,97,195,98,,15.7,  0,81,0.666,96,2,1,,,7,,,e3,BR.L.EYE,T6983,45,T6083,45,,1,,,5,5,,,,,110,244,,,0.035,,,
20WN01455,2020457673,20,T7673,45,1,,02,34,8,2,2,5.0,5,4,2,97,195,98,,15.0,  0,79,0.653,93,1,1,2,3,7,,,,Scurs,T6983,45,T6083,45,,1,,,5,5,,,,,91,218,,,0.035,,,
20WN01456,2020457674,20,T7674,45,1,,02,32,8,2,2,3.0,3,3,2,98,195,97,,14.9,  0,54,0.403,63,1,1,1,4+,0,,GRN,,1ST.2@ONCE,T6943,45,T6667,45,,3,93,239,5,5,,,,,51,218,,,0.017,,,
20WN01457,2020457675,20,T7675,45,1,,02,32,8,2,2,3.0,3,3,2,98,195,97,,13.4,  0,56,0.439,66,1,1,1,3-,0,,GRN,,2ND.2@ONCE,T6943,45,T6667,45,,3,93,239,5,5,,,,,68,218,,,0.017,,,
20WN01458,2020457676,20,T7676,45,1,,02,33,8,2,2,3.0,3,3,2,98,195,97,,16.0,  0,57,0.423,67,1,1,2,3,0,,GRN,,Scurs,T6977,45,T6673,45,,3,93,239,5,5,,,,,57,218,,,0.016,,,
20WN01459,2020457677,20,T7677,45,2,,02,33,8,2,2,3.0,3,3,2,98,195,97,,14.0,  0,58,0.454,68,1,1,,,0,,GRN,,.,T6977,45,T6673,45,,3,93,255,5,5,,,,,79,244,,,0.016,,,
20WN01460,2020457678,20,T7678,45,1,,02,37,7,2,1,3.0,3,3,2,99,195,96,,13.9,  0,77,0.657,93,1,1,1,3,7,,GRN,,.,T7066,45,T6601,45,,1,,,3,2,,,,,83,218,,,0.022,,,
20WN01461,2020457679,20,T7679,45,3,,02,35,9,3,1,3.0,3,3,L,101,196,95,,11.2,  0,46,0.366,55,1,1,,,,,,,.,T6996,45,T6858,45,,3,93,239,7,2,,,,,,,,,0.018,Ltek,Lwn,
20WN01462,2020457680,20,T7680,45,1,,02,35,9,3,2,3.0,3,3,1,101,195,94,,12.5,  0,69,0.601,85,1,2,1,4+,,,,,.,T6996,45,T6858,45,,3,93,239,8,5,,,,,73,218,,,0.018,,,
20WN01463,2020457681,20,T7681,45,2,,02,35,9,3,2,3.0,3,3,1,101,195,94,,12.4,  0,68,0.591,83,1,1,,,,,,e4,.,T6996,45,T6858,45,,1,,,8,5,,,,,95,244,,,0.018,,,
20WN01464,2020457682,20,T7682,45,2,,02,33,8,2,2,3.0,3,3,1,101,195,94,,12.6,  0,52,0.419,63,1,1,,,0,,,,.,T6977,45,T6763,45,,3,93,255,5,5,,,,,69,244,,,0.017,,,
