UID,IDLAMB,YR,SEX,ETAG,LBRD,LB1,LINE,BPEN,DAM,TESTE,TBRE,ADAM,ADAM2,WNAGE_60,WNAGE,CLR,HORN,STM,JAW,WNWT,F,N,T,C,L,TIME,SIDE,THIGH,MENB,LB2,DBRD,SIRE,SBRD,ADG,MELW,TM,BAND,IDX,BRWT,CAUSE,CADAM,CTBR,ABN,TB,TR
79WN03420,79938076,79,2,8076,93,9,65,634,0331,,8,5,5,61,121,1,1,56,1,61,05,03,10,07,042,14,5,6,211,3,93,0023,96,442,1141,8,3,149,75,,4,5,,3,2
79WN03421,79938077,79,2,8077,93,9,65,634,0331,,8,5,5,61,121,1,1,56,1,63,05,03,10,08,033,15,4,5,211,3,93,0023,96,450,1141,8,3,147,85,,4,5,,3,2
79WN03422,79938078,79,2,8078,93,9,46,445,6471,,4,1,1,58,118,1,1,52,2,62,05,03,10,09,041,1,6,8,,3,93,5916,93,453,,8,9,,85,92,1,2,,2,1
79WN03423,79938079,79,2,8079,93,9,46,445,6471,,3,1,1,54,114,1,1,52,1,56,06,03,09,08,041,16,2,4,220,3,93,5916,93,423,1173,8,4,144,78,,1,2,,2,1
79WN03424,79938080,79,1,8080,93,9,14,001,8318,268,3,5,5,61,121,1,7,51,1,81,04,03,09,06,043,7,4,5,181,3,18,4733,95,595,959,8,3,163,90,93,4,2,,2,1
79WN03425,79938081,79,1,8081,93,9,14,001,8318,222,5,5,5,54,114,1,6,51,1,64,04,03,10,11,030,3,5,6,181,3,18,4733,95,475,959,8,4,157,99,,4,5,,2,2
79WN03426,79938082,79,1,8082,93,9,67,652,5431,265,3,2,2,61,121,1,2,56,2,80,05,03,08,06,044,8,3,4,189,3,93,5902,93,590,900,8,3,161,86,93,2,2,,2,1
79WN03427,79938084,79,2,8084,93,9,31,,1647,,3,1,1,61,121,1,1,31,1,61,08,03,10,07,037,4,4,5,164,3,19,0000,07,430,844,4,3,131,90,92,1,2,,2,1
79WN03428,79938085,79,3,8085,93,9,31,,1647,,3,1,1,54,114,1,1,31,1,61,08,03,09,09,038,12,5,6,164,3,19,0000,07,434,844,4,4,140,115,93,1,2,,2,1
79WN03429,79938087,79,1,8087,93,9,65,641,7964,194,3,2,2,61,121,1,1,56,2,66,05,03,10,08,039,5,6,8,157,3,62,5962,93,439,752,8,3,148,129,93,2,2,,2,1
79WN03430,79938088,79,2,8088,93,9,44,003,0457,,5,4,4,61,121,5,1,52,1,76,04,03,09,09,042,15,5,6,149,3,43,4736,95,525,963,8,3,174,125,93,4,5,99,2,2
79WN03431,79938089,79,1,8089,93,9,44,003,0457,250,5,4,4,61,121,2,1,52,1,74,04,03,09,09,042,6,5,6,149,3,43,4736,95,511,963,8,3,167,122,93,4,5,,2,2
79WN03432,79938090,79,2,8090,93,9,65,641,3761,,3,7,7,61,121,1,1,56,3,54,06,03,10,08,048,1,5,6,169,3,62,5962,93,369,994,8,3,143,94,92,5,2,,2,1
79WN03433,79938092,79,2,8092,93,9,30,,7124,,3,1,1,54,114,1,1,30,1,61,06,03,09,08,047,16,5,8,204,3,01,0000,07,459,1109,4,4,153,87,92,1,2,,2,1
79WN03434,79938094,79,2,8094,93,9,16,143,6390,,1,1,1,54,114,1,1,51,1,34,04,03,10,12,038,17,3,5,210,3,93,6336,93,246,1067,8,4,136,60,10,1,1,,1,1
79WN03435,79938095,79,2,8095,93,9,47,453,5818,,1,1,1,54,114,1,1,55,1,61,06,03,09,09,036,12,5,7,176,3,93,6117,93,460,1015,8,4,141,86,,1,1,,1,1
79WN03436,79938096,79,2,8096,93,9,31,,1669,,1,1,1,61,121,1,1,31,1,55,06,03,10,09,035,13,4,5,154,3,19,0000,07,393,716,4,3,131,75,92,1,1,,1,1
79WN03437,79938097,79,2,8097,93,9,44,002,9088,,5,6,6,61,121,1,1,52,1,69,04,03,10,09,041,8,4,5,171,3,42,4737,95,479,1044,8,3,165,110,,4,5,,2,2
79WN03438,79938098,79,1,8098,93,9,44,002,9088,247,5,6,6,61,121,1,4,52,1,77,04,03,09,08,041,11,6,7,171,3,42,4737,95,538,1044,8,3,167,119,,4,5,,2,2
79WN03439,79938100,79,2,8100,93,9,64,002,5496,,8,5,5,61,121,1,1,53,1,46,05,03,10,12,046,3,6,8,191,3,62,4737,95,299,1088,8,3,153,98,92,4,6,,3,2
79WN03440,79938101,79,1,8101,93,9,64,002,5496,163,8,5,5,61,121,1,1,53,2,62,05,03,10,12,038,11,6,8,191,3,62,4737,95,415,1088,8,3,152,118,93,4,4,,3,2
79WN03441,79938102,79,1,8102,93,9,14,003,9961,278,1,3,3,61,121,3,1,51,1,90,05,03,08,07,046,14,5,6,144,3,18,4736,95,623,838,8,3,166,146,93,3,1,,1,1
79WN03442,79938104,79,1,8104,93,9,46,462,6054,101,3,1,1,54,114,1,2,52,2,53,04,03,10,10,035,16,2,4,220,3,93,6256,93,382,1095,8,4,150,95,93,1,2,,2,1
79WN03443,79938105,79,2,8105,93,9,30,,7108,,3,1,1,54,114,1,1,30,5,55,07,03,09,09,047,9,4,7,204,3,01,0000,07,414,1091,4,4,141,78,,1,2,,2,1
79WN03444,79938107,79,2,8107,93,9,65,641,7541,,1,2,2,61,121,1,1,56,1,68,05,03,09,06,048,1,5,6,147,3,62,5962,93,465,764,8,3,148,117,,2,1,,1,1
79WN03445,79938108,79,2,8108,93,9,47,453,6310,,3,1,1,54,114,1,1,55,1,62,04,03,09,09,028,15,2,4,186,3,93,6117,93,475,1019,8,4,153,78,,1,2,,2,1
79WN03446,79938109,79,2,8109,93,9,46,462,5724,,1,1,1,54,114,1,1,52,1,62,07,03,09,09,040,15,3,5,210,3,93,6256,93,446,1121,8,4,141,111,,1,1,,1,1
79WN03447,79938111,79,2,8111,93,9,31,,1151,,1,1,1,54,114,1,1,31,1,80,06,03,07,08,045,5,6,8,154,3,19,0000,07,597,826,4,4,166,119,92,1,1,,1,1
79WN03448,79938112,79,1,8112,93,9,65,642,2611,244,1,8,8,61,121,2,2,56,1,81,08,03,08,07,040,16,3,4,140,3,62,5968,93,565,830,8,3,141,126,93,5,1,,1,1
79WN03449,79938113,79,1,8113,93,9,46,461,6106,193,5,1,1,54,114,1,2,52,1,50,05,03,10,10,060,5,8,9,220,3,93,6093,93,374,1199,8,4,157,74,01,1,5,,2,2
79WN03450,79938114,79,1,8114,93,9,46,461,6106,243,5,1,1,54,114,1,2,52,1,61,04,03,10,09,043,11,6,7,220,3,93,6093,93,463,1199,8,4,161,82,,1,5,,2,2
79WN03451,79938115,79,2,8115,93,9,67,651,8909,,5,6,6,61,121,1,1,56,2,64,06,03,08,06,051,3,6,8,180,3,90,5690,93,459,926,8,3,153,85,,4,6,,2,2
79WN03452,79938116,79,2,8116,93,9,67,651,8909,,5,6,6,61,121,1,1,56,1,52,07,03,10,08,045,16,4,6,180,3,90,5690,93,337,926,8,3,131,112,92,4,4,,2,2
79WN03453,79938117,79,2,8117,93,9,33,,8113,,1,1,1,54,114,1,1,33,1,63,09,03,09,08,042,7,5,6,147,3,62,0000,07,495,756,4,4,131,66,92,1,1,,1,1
79WN03454,79938118,79,1,8118,93,9,31,,1353,147,5,1,1,54,114,1,2,31,1,51,05,03,10,10,019,18,4,6,164,3,19,0000,07,377,892,4,4,138,80,93,1,5,,2,2
79WN03455,79938119,79,2,8119,93,9,31,,1353,,5,1,1,54,114,1,1,31,1,61,05,03,09,09,036,17,5,8,164,3,19,0000,07,460,892,4,4,157,86,92,1,5,,2,2
79WN03456,79938120,79,1,8120,93,9,46,446,6445,167,1,1,1,54,114,1,3,52,1,64,05,03,09,10,043,8,6,9,210,3,93,6207,93,502,1111,8,4,152,68,,1,1,,1,1
79WN03457,79938121,79,2,8121,93,9,32,,2639,,2,1,1,58,118,1,1,32,1,67,09,03,09,08,055,1,6,8,,3,43,0000,07,472,,4,9,,113,92,1,1,,1,1
79WN03458,79938122,79,1,8122,93,9,65,642,5555,285,1,5,5,61,121,1,1,56,2,75,05,03,07,07,048,16,6,8,153,3,62,5968,93,526,798,8,3,152,113,93,4,1,,1,1
79WN03459,79938123,79,1,8123,93,9,67,651,8491,138,4,6,6,58,118,1,1,56,1,62,10,03,10,09,043,1,3,5,,3,90,5690,93,447,,8,9,,93,93,4,2,90,2,1
79WN03460,79938124,79,1,8124,93,9,67,651,8491,240,3,6,6,61,121,1,1,56,2,79,06,03,08,07,044,7,5,7,150,3,90,5690,93,588,715,8,3,154,79,,4,2,,2,1
79WN03461,79938125,79,2,8125,93,9,16,141,5297,,8,2,2,61,121,1,1,51,1,57,04,03,11,09,028,7,4,5,228,3,93,6224,93,407,1136,8,3,147,78,92,2,5,,3,2
79WN03462,79938126,79,2,8126,93,9,16,141,5297,,8,2,2,61,121,1,1,51,1,56,06,03,11,09,031,7,4,5,228,3,93,6224,93,405,1136,8,3,138,70,92,2,5,,3,2
79WN03463,79938127,79,1,8127,93,9,16,141,5297,200,6,2,2,58,118,1,4,51,1,64,09,03,10,09,040,1,4,5,,3,93,6224,93,468,,8,9,,88,,2,2,,3,1
79WN03464,79938128,79,1,8128,93,9,14,003,5186,234,5,8,8,61,121,1,2,51,1,78,05,03,09,10,044,9,6,7,179,3,18,4736,95,545,1100,8,3,173,121,,5,5,,2,2
79WN03465,79938129,79,1,8129,93,9,14,003,5186,238,5,8,8,61,121,1,7,51,2,69,04,03,10,09,041,3,6,8,179,3,18,4736,95,476,1100,8,3,163,114,93,5,5,,2,2
79WN03466,79938130,79,1,8130,93,9,16,142,6819,279,1,1,1,54,114,1,1,51,1,87,07,03,07,08,037,13,5,7,210,3,93,6033,93,666,1161,8,4,158,111,92,1,1,,1,1
79WN03467,79938131,79,2,8131,93,9,65,641,7780,,3,2,2,61,121,1,1,56,1,65,05,03,08,08,046,6,7,8,147,3,62,5962,93,443,808,8,3,156,114,,2,4,,1,2
79WN03468,79938132,79,1,8132,93,9,67,654,6303,114,5,1,1,54,114,1,1,56,2,51,09,03,10,10,030,7,5,7,186,3,93,5993,93,367,1083,8,4,118,92,,1,5,,2,2
79WN03469,79938133,79,2,8133,93,9,67,654,6303,,5,1,1,54,114,1,1,56,1,48,08,03,10,12,039,6,5,8,186,3,93,5993,93,349,1083,8,4,133,82,92,1,5,,2,2
79WN03470,79938134,79,1,8134,93,9,14,003,5446,259,1,8,8,61,121,4,1,51,2,78,06,03,09,08,043,3,5,6,161,3,18,4736,95,531,792,8,3,150,138,93,5,1,,1,1
79WN03471,79938135,79,2,8135,93,9,46,461,5716,,5,1,1,54,114,1,1,52,1,49,04,03,10,11,040,16,8,8,220,3,93,6093,93,356,1187,8,4,158,84,92,1,5,,2,2
79WN03472,79938136,79,2,8136,93,9,46,461,5716,,5,1,1,54,114,1,1,52,1,43,04,03,11,11,031,8,5,7,220,3,93,6093,93,304,1187,8,4,141,83,97,1,5,,2,2
79WN03473,79938137,79,2,8137,93,9,44,002,6542,,5,8,8,61,121,1,1,52,1,59,05,03,10,09,042,10,5,6,161,3,42,4737,95,394,970,8,3,154,113,,5,5,,2,2
79WN03474,79938138,79,1,8138,93,9,44,002,6542,212,5,8,8,61,121,1,2,52,1,73,05,03,09,08,054,9,4,5,161,3,42,4737,95,497,970,8,3,170,129,93,5,5,,2,2
79WN03475,79938139,79,2,8139,93,9,16,143,6031,,3,1,1,54,114,1,1,51,1,69,04,03,09,09,031,6,5,7,220,3,93,6336,93,534,1181,8,4,158,81,,1,2,,2,1
79WN03476,79938140,79,1,8140,93,9,16,143,6031,181,5,1,1,61,121,1,1,51,2,56,05,03,10,10,044,6,6,8,220,3,93,6336,93,400,1181,8,3,150,76,,1,7,,2,2
79WN03477,79938141,79,1,8141,93,9,16,143,6211,148,5,1,1,53,113,1,1,51,1,61,08,03,10,12,036,3,5,7,220,3,93,6336,93,457,1207,8,4,142,94,93,1,4,,2,2
79WN03478,79938142,79,2,8142,93,9,16,143,6211,,5,1,1,53,113,1,1,51,1,51,05,03,11,13,028,3,6,7,220,3,93,6336,93,381,1207,8,4,147,79,92,1,6,,2,2
79WN03479,79938143,79,2,8143,93,9,47,451,0570,,8,5,5,60,120,1,1,55,2,70,05,03,09,06,045,1,6,8,207,3,93,6429,93,512,1272,8,3,155,86,,4,5,,3,2
79WN03480,79938144,79,1,8144,93,9,46,461,5908,211,5,1,1,53,113,1,1,52,2,52,04,03,10,10,052,11,9,9,220,3,93,6093,93,418,1189,8,4,162,48,,1,5,,2,2
79WN03481,79938145,79,1,8145,93,9,46,461,5908,195,5,1,1,53,113,1,1,52,1,49,04,03,10,10,032,14,3,4,220,3,93,6093,93,389,1189,8,4,146,50,,1,5,,2,2
79WN03482,79938146,79,2,8146,93,9,47,471,6536,,1,1,1,53,113,1,1,55,2,69,05,03,08,07,051,13,7,8,176,3,93,6095,93,516,1033,8,4,160,107,,1,1,,1,1
79WN03483,79938147,79,1,8147,93,9,46,446,5733,198,5,1,1,53,113,1,1,52,2,54,06,03,10,10,033,9,3,5,220,3,93,6207,93,414,1211,8,4,139,72,93,1,5,,2,2
79WN03484,79938148,79,2,8148,93,9,46,446,5733,,5,1,1,53,113,1,1,52,1,57,06,03,10,10,035,6,5,6,220,3,93,6207,93,441,1211,8,4,145,72,,1,5,,2,2
79WN03485,79938149,79,2,8149,93,9,45,442,6822,,5,8,8,60,120,1,1,55,2,56,05,03,10,09,040,11,4,5,179,3,42,6518,93,369,737,8,3,150,117,,5,5,,2,2
79WN03486,79938150,79,1,8150,93,9,45,442,6822,85,5,8,8,60,120,1,1,55,1,44,05,03,12,12,036,1,5,6,179,3,42,6518,93,259,737,8,3,138,129,,5,5,,2,2
79WN03487,79938151,79,2,8151,93,9,16,143,6285,,1,1,1,53,113,1,1,51,1,60,05,03,09,08,042,17,5,7,210,3,93,6336,93,447,1119,8,4,149,95,,1,1,,1,1
79WN03488,79938152,79,1,8152,93,9,14,002,5706,273,1,8,8,60,120,1,5,51,2,87,05,03,09,06,057,1,7,8,134,3,18,4737,95,633,772,8,3,168,111,,5,1,,1,1
79WN03489,79938154,79,2,8154,93,9,67,651,9048,,1,6,6,60,120,1,1,56,1,66,06,03,09,06,052,11,6,7,170,3,90,5690,93,473,896,8,3,143,93,,4,1,,1,1
79WN03490,79938155,79,1,8155,93,9,46,461,6738,199,5,1,1,53,113,1,1,52,2,61,03,03,09,09,031,11,3,5,220,3,93,6093,93,451,1231,8,4,158,100,,1,5,,2,2
79WN03491,79938156,79,2,8156,93,9,46,461,6738,,5,1,1,53,113,1,1,52,1,56,04,03,09,09,029,15,6,8,220,3,93,6093,93,419,1231,8,4,151,86,92,1,5,,2,2
79WN03492,79938160,79,1,8160,93,9,14,002,8068,262,5,5,5,60,120,1,2,51,2,76,05,03,09,09,042,8,4,5,156,3,18,4737,95,543,916,8,3,165,109,,4,5,,2,2
79WN03493,79938161,79,2,8161,93,9,14,002,8068,,5,5,5,60,120,1,1,51,1,67,05,03,10,07,064,12,5,8,156,3,18,4737,95,454,916,8,3,170,125,,4,5,,2,2
79WN03494,79938162,79,1,8162,93,9,67,652,5502,153,3,2,2,60,120,1,3,56,2,81,04,03,08,07,044,12,6,7,189,3,93,5902,93,583,1121,8,3,171,110,93,2,2,,2,1
79WN03495,79938163,79,2,8163,93,9,67,652,5502,,3,2,2,60,120,1,1,56,2,64,05,03,09,08,040,15,3,4,189,3,93,5902,93,447,1121,8,3,156,104,,2,2,,2,1
79WN03496,79938164,79,1,8164,93,9,64,001,2615,269,3,8,8,60,120,1,1,53,2,74,06,03,09,07,043,10,5,6,149,3,62,4733,95,515,805,8,3,156,122,,5,5,,1,2
79WN03497,79938165,79,2,8165,93,9,16,161,6610,,1,1,1,53,113,1,1,51,1,63,04,03,10,10,036,3,5,6,210,3,93,5930,93,481,1117,8,4,151,87,,1,1,,1,1
79WN03498,79938166,79,2,8166,93,9,65,634,6379,,1,1,1,53,113,1,1,56,2,61,06,03,10,10,037,4,5,6,210,3,93,0023,96,478,1113,8,4,140,70,,1,1,,1,1
79WN03499,79938167,79,1,8167,93,9,67,652,9081,212,1,6,6,60,120,1,2,56,2,74,05,03,08,06,055,9,6,7,140,3,90,5902,93,518,955,8,3,153,119,93,4,1,,1,1
79WN03500,79938168,79,2,8168,93,9,46,442,4861,,5,2,2,60,120,1,1,52,1,73,06,03,10,09,037,12,4,5,228,3,93,6518,93,508,1318,8,3,161,120,,2,5,,2,2
79WN03501,79938169,79,2,8169,93,9,46,442,4861,,5,2,2,60,120,1,1,52,2,68,04,03,09,08,051,12,6,7,228,3,93,6518,93,477,1318,8,3,173,108,,2,5,,2,2
79WN03502,79938170,79,1,8170,93,9,45,444,7892,181,3,7,7,60,120,1,2,55,2,72,07,03,09,08,045,10,4,5,150,3,42,6718,93,499,714,8,3,149,121,93,5,2,,2,1
79WN03503,79938172,79,2,8172,93,9,16,161,6213,,5,1,1,53,113,1,1,51,1,56,08,03,09,10,042,7,5,7,220,3,93,5930,93,434,1231,8,4,139,70,92,1,5,,2,2
79WN03504,79938173,79,2,8173,93,9,16,161,6213,,5,1,1,53,113,1,1,51,1,60,05,03,09,10,044,9,5,8,220,3,93,5930,93,458,1231,8,4,160,82,,1,5,,2,2
79WN03505,79938174,79,1,8174,93,9,45,444,0423,118,3,4,4,60,120,1,2,55,1,61,10,03,10,09,040,7,5,6,149,3,43,6718,93,428,644,8,3,119,97,93,4,2,,2,1
79WN03506,79938176,79,1,8176,93,9,16,161,6348,131,1,1,1,53,113,1,3,51,1,50,06,03,10,12,034,15,5,7,210,3,93,5930,93,361,1089,8,4,136,92,,1,1,,1,1
79WN03507,79938177,79,1,8177,93,9,45,441,0110,247,1,4,4,60,120,1,1,55,1,87,05,03,08,08,040,3,5,7,164,3,43,5965,93,613,1005,8,3,159,135,93,4,1,,1,1
79WN03508,79938178,79,1,8178,93,9,44,003,7108,281,1,7,7,60,120,1,2,52,1,87,04,03,08,09,054,1,6,8,150,3,42,4736,95,610,853,8,3,179,138,93,5,1,,1,1
79WN03509,79938179,79,2,8179,93,9,16,143,6339,,1,1,1,53,113,1,1,51,1,66,07,03,09,09,035,15,5,7,210,3,93,6336,93,517,1131,8,4,142,76,,1,1,,1,1
79WN03510,79938180,79,1,8180,93,9,46,446,6269,267,1,1,1,53,113,1,1,52,1,78,05,03,09,08,034,9,5,7,210,3,93,6207,93,609,1141,8,4,155,92,93,1,1,,1,1
79WN03511,79938181,79,2,8181,93,9,14,001,8582,,3,5,5,60,120,1,1,51,3,45,04,03,11,12,050,14,6,7,144,3,18,4733,95,309,744,8,3,157,79,92,4,2,,2,1
79WN03512,79938182,79,1,8182,93,9,14,001,8582,167,4,5,5,57,117,1,2,51,1,48,05,03,11,09,053,1,4,6,,3,18,4733,95,342,,8,9,,80,,4,2,,2,1
79WN03513,79938183,79,1,8183,93,9,65,611,5070,132,5,2,2,60,120,1,1,56,2,48,06,03,10,11,052,9,5,6,211,3,93,0012,96,306,1122,8,3,148,113,,2,5,,2,2
79WN03514,79938184,79,2,8184,93,9,65,611,5070,,5,2,2,60,120,1,1,56,2,68,06,03,08,07,049,4,6,8,211,3,93,0012,96,471,1122,8,3,157,115,,2,5,,2,2
79WN03515,79938185,79,1,8185,93,9,14,003,7952,262,3,6,6,60,120,1,7,51,1,69,05,03,10,09,034,1,4,5,144,3,18,4736,95,483,851,8,3,147,111,,4,4,,1,2
79WN03516,79938186,79,1,8186,93,9,14,003,6725,248,1,7,7,60,120,2,2,51,2,66,06,03,10,10,037,1,4,5,165,3,18,4736,95,450,873,8,3,139,120,,5,1,,1,1
79WN03517,79938188,79,1,8188,93,9,46,462,6228,187,3,1,1,53,113,1,2,52,2,49,05,03,12,11,027,7,5,6,220,3,93,6256,93,390,1081,8,4,134,49,,1,2,,2,1
79WN03518,79938190,79,1,8190,93,9,14,003,6214,175,5,8,8,60,120,1,2,51,2,55,04,03,10,11,039,12,6,7,152,3,18,4736,95,367,755,8,3,156,110,,5,5,,2,2
79WN03519,79938191,79,1,8191,93,9,14,003,6214,233,5,8,8,60,120,4,2,51,2,71,04,03,09,09,047,11,5,6,152,3,18,4736,95,500,755,8,3,172,110,,5,5,,2,2
79WN03520,79938192,79,2,8192,93,9,45,442,7480,,5,7,7,60,120,5,1,55,4,75,06,03,08,07,054,2,5,7,180,3,42,6518,93,508,1058,8,3,167,140,,5,5,,2,2
79WN03521,79938193,79,2,8193,93,9,45,442,7480,,5,7,7,60,120,1,1,55,2,75,04,03,09,08,050,11,4,5,180,3,42,6518,93,512,1058,8,3,179,136,,5,5,,2,2
79WN03522,79938194,79,1,8194,93,9,46,446,6268,230,8,1,1,53,113,1,2,52,1,54,05,03,11,12,040,6,4,5,230,3,93,6207,93,402,1167,8,4,153,86,97,1,5,,3,2
79WN03523,79938195,79,1,8195,93,9,46,446,6268,92,8,1,1,53,113,1,2,52,1,42,05,03,11,11,027,3,5,6,230,3,93,6207,93,304,1167,8,4,128,77,,1,5,,3,2
79WN03524,79938196,79,2,8196,93,9,44,001,9017,,5,6,6,60,120,1,1,52,3,68,04,03,09,07,043,1,4,5,171,3,42,4733,95,472,1030,8,3,159,114,,4,5,,2,2
79WN03525,79938197,79,2,8197,93,9,44,001,9017,,5,6,6,60,120,1,1,52,2,67,05,03,09,08,043,16,4,5,171,3,42,4733,95,463,1030,8,3,159,115,,4,5,,2,2
79WN03526,79938198,79,1,8198,93,9,47,471,6295,198,1,1,1,53,113,1,3,55,1,66,08,03,09,09,053,6,8,9,176,3,93,6095,93,509,1013,8,4,142,85,,1,1,,1,1
79WN03527,79938199,79,2,8199,93,9,45,444,0743,,5,3,3,60,120,1,1,55,3,74,04,03,08,06,043,9,4,5,142,3,43,6718,93,516,756,8,3,165,121,,3,5,,2,2
79WN03528,79938200,79,1,8200,93,9,45,444,0743,147,5,3,3,60,120,1,2,55,1,60,06,03,10,10,040,14,4,5,142,3,43,6718,93,408,756,8,3,147,110,93,3,5,,2,2
79WN03529,79938201,79,2,8201,93,9,44,003,0542,,5,4,4,60,120,2,1,52,1,75,05,03,09,08,047,2,7,8,178,3,43,4736,95,537,1033,8,3,167,106,,4,5,,2,2
79WN03530,79938202,79,1,8202,93,9,44,003,0542,253,5,4,4,60,120,1,2,52,2,72,04,03,10,11,047,9,6,7,178,3,43,4736,95,497,1033,8,3,175,124,,4,5,,2,2
79WN03531,79938203,79,2,8203,93,9,45,442,8325,,5,6,6,60,120,1,1,55,2,77,05,03,08,08,044,1,3,4,171,3,42,6518,93,548,871,8,3,166,113,,4,5,,2,2
79WN03532,79938204,79,1,8204,93,9,45,442,8325,170,5,6,6,60,120,1,2,55,2,66,04,03,10,08,034,12,4,5,171,3,42,6518,93,462,871,8,3,152,106,,4,5,,2,2
79WN03533,79938205,79,2,8205,93,9,65,613,5311,,5,2,2,60,120,1,1,56,1,55,06,03,10,09,047,3,6,8,211,3,93,0014,96,392,1205,8,3,148,80,92,2,5,,2,2
79WN03534,79938206,79,1,8206,93,9,65,613,5311,230,5,2,2,60,120,1,2,56,2,67,08,03,10,09,039,5,6,7,211,3,93,0014,96,481,1205,8,3,141,93,,2,5,,2,2
79WN03535,79938207,79,2,8207,93,9,45,441,7976,,5,7,7,60,120,1,1,55,1,48,06,03,11,09,029,12,4,5,140,3,42,5965,93,333,733,8,3,135,80,,5,6,02,2,2
79WN03536,79938208,79,2,8208,93,9,45,441,7976,,5,7,7,60,120,1,1,55,1,66,05,03,09,06,048,7,5,6,140,3,42,5965,93,467,733,8,3,153,100,,5,4,,2,2
79WN03537,79938209,79,1,8209,93,9,45,442,9705,130,1,5,5,60,120,1,1,55,2,73,05,03,09,10,042,6,5,7,139,3,42,6518,93,499,879,8,3,153,131,93,4,1,,1,1
79WN03538,79938210,79,2,8210,93,9,14,001,8567,,5,5,5,60,120,1,1,51,1,59,05,03,09,09,049,16,5,6,169,3,18,4733,95,418,906,8,3,158,88,92,4,5,,2,2
79WN03539,79938211,79,2,8211,93,9,14,001,8567,,5,5,5,60,120,1,1,51,1,57,05,03,10,09,038,6,4,5,169,3,18,4733,95,406,906,8,3,146,83,92,4,5,,2,2
79WN03540,79938212,79,2,8212,93,9,14,002,0074,,1,3,3,60,120,1,1,51,1,73,05,03,09,06,052,13,8,9,144,3,19,4737,95,518,815,8,3,156,108,,3,1,,1,1
79WN03541,79938214,79,1,8214,93,9,44,002,1451,236,5,3,3,60,120,1,2,52,1,69,07,03,09,09,056,11,7,8,159,3,43,4737,95,496,939,8,3,159,95,,3,5,,2,2
79WN03542,79938215,79,2,8215,93,9,44,002,1451,,5,3,3,60,120,1,1,52,2,67,04,03,09,09,052,5,4,5,159,3,43,4737,95,481,939,8,3,171,93,,3,5,,2,2
79WN03543,79938216,79,2,8216,93,9,16,162,5702,,3,1,1,53,113,1,1,51,1,53,08,03,10,09,037,16,6,8,220,3,93,6214,93,416,1157,8,4,132,60,92,1,2,,2,1
79WN03544,79938217,79,2,8217,93,9,16,162,5702,,4,1,1,57,117,1,1,51,3,52,07,03,11,10,038,1,5,7,,3,93,6214,93,394,,8,9,,59,92,1,2,,2,1
79WN03545,79938218,79,2,8218,93,9,47,451,2151,,5,4,4,60,120,1,1,55,3,52,06,03,10,08,043,5,5,6,160,3,93,6429,93,365,980,8,3,142,82,92,4,6,,2,2
79WN03546,79938219,79,1,8219,93,9,47,451,2151,230,5,4,4,60,120,1,1,55,2,79,08,03,09,07,041,5,5,7,160,3,93,6429,93,568,980,8,3,142,108,,4,4,,2,2
79WN03547,79938220,79,1,8220,93,9,44,002,8263,273,5,6,6,60,120,1,1,52,1,81,06,03,08,09,050,14,7,8,171,3,42,4737,95,568,1045,8,3,171,128,,4,5,,2,2
79WN03548,79938221,79,1,8221,93,9,44,002,8263,274,5,6,6,60,120,1,2,52,3,76,05,03,08,08,050,16,5,6,171,3,42,4737,95,540,1045,8,3,169,112,,4,5,,2,2
79WN03549,79938222,79,2,8222,93,9,65,642,8025,,1,2,2,59,119,1,1,56,2,71,05,03,09,07,039,14,4,5,147,3,62,5968,93,498,778,8,3,151,117,,2,1,,1,1
79WN03550,79938223,79,1,8223,93,9,14,003,9255,94,5,4,4,59,119,1,7,51,2,83,05,03,08,08,046,15,6,8,177,3,18,4736,95,604,1078,8,3,174,111,93,4,5,,2,2
79WN03551,79938224,79,2,8224,93,9,14,003,9255,,5,4,4,59,119,1,1,51,1,55,06,03,11,10,040,10,7,8,177,3,18,4736,95,369,1078,8,3,145,111,92,4,5,,2,2
79WN03552,79938225,79,2,8225,93,9,14,001,7004,,5,7,7,59,119,1,1,51,1,59,05,03,11,09,036,10,4,5,155,3,18,4733,95,415,777,8,3,151,96,92,5,5,,2,2
79WN03553,79938226,79,2,8226,93,9,14,001,7004,,5,7,7,59,119,1,1,51,2,48,05,03,10,09,044,6,4,5,155,3,18,4733,95,312,777,8,3,145,109,92,5,5,,2,2
79WN03554,79938227,79,1,8227,93,9,65,601,4125,201,7,3,3,52,112,1,2,56,2,67,07,03,10,09,034,9,4,5,196,3,93,7466,62,549,810,8,4,142,55,93,3,2,,3,1
79WN03555,79938228,79,2,8228,93,9,65,601,4125,,7,3,3,59,119,1,1,56,2,66,06,03,09,06,048,13,7,8,196,3,93,7466,62,483,810,8,3,151,85,,3,2,,3,1
79WN03556,79938229,79,1,8229,93,9,65,601,4125,140,6,3,3,56,116,1,1,56,1,52,07,03,10,10,051,1,7,8,,3,93,7466,62,380,,8,9,,79,93,3,2,,3,1
79WN03557,79938230,79,2,8230,93,9,47,451,0570,,8,5,5,60,120,1,1,55,1,61,06,03,10,08,041,7,6,8,207,3,93,6429,93,433,1272,8,3,145,90,,4,5,,3,2
79WN03558,79938231,79,2,8231,93,9,47,451,0570,,8,5,5,60,120,1,1,55,1,35,06,03,12,12,038,7,6,8,207,3,93,6429,93,227,1272,8,3,134,78,92,4,7,,3,2
