UID,IDLAMB,YR,LBRD,ETAG,SEX,LINE,STM,PEN,TB,TR,TBRE,TBR17,AGE,ADAM,CADAM,BAND,DAYBN,WNAGE,TIM,BRWT,WNWT,ADG,F,N,T,C,L,TST,SIGR,THGR,JAW,CLR,H,IDX,MENB,MELW,CAUSE,ABN,SEQ,SIRE,SBRD,DAM,DBRD,TM,WT120,AADG,LNDAM,PD,CUWT,SAWT,LOT
82WN03462, 82943843,82,94,3843,1,46,52,462,3,1,7,2, 40,4,4,2,107,123,13,85,72,516, 4, 3, 9, 8, 49,281,6,8,2,1,2,162,183,1051,93,,3512,1169,94,5811,93,8,70,436,44,3,75,0,
82WN03463, 82943844,82,94,3844,2,16,51,162,2,2,5,5, 20,2,2,2,107,123,10,96,68,475, 3, 3,11, 8, 39,  0,6,8,2,1,1,169,206,1265,92,,3513,0789,94,9978,93,8,67,517,14,2,73,77,067
82WN03464, 82943845,82,94,3845,2,16,51,162,2,2,5,5, 20,2,2,2,107,123,20,97,59,401, 4, 3,11, 9, 35,  0,6,7,2,1,1,156,206,1265,92,,3514,0789,94,9978,93,8,58,455,14,2,63,67,070
82WN03465, 82943846,82,94,3846,1,64,53,002,2,2,5,5, 60,6,4,2,107,123,15,115,98,703, 4, 3, 8, 6, 40,312,5,7,1,1,4,183,166,1075,,,3515,4880,95,7305,62,8,96,680,68,4,108,0,
82WN03466, 82943847,82,94,3847,1,64,53,002,2,2,5,5, 60,6,4,2,107,123,1,111,78,544, 5, 3, 9, 7, 40,266,4,7,2,1,4,158,166,1075,,,3516,4880,95,7305,62,8,76,503,68,4,86,0,
82WN03467, 82943848,82,94,3848,2,46,52,463,2,1,4,2, 20,2,2,9,107,118,15,81,70,525, 5, 3,10, 8, 49,  0,6,7,1,1,1,0,223,1168,92,,3517,0900,94,0108,94,8,71,523,44,2,79,78,072
82WN03468, 82943849,82,94,3849,3,46,52,463,2,1,3,2, 20,2,2,2,107,123,5,81,72,520, 4, 3,10, 7, 41,  0,4,7,2,1,2,162,223,1168,93,,3518,0900,94,0108,94,8,70,502,44,3,0,0,
82WN03469, 82943851,82,94,3851,3,67,56,671,2,1,3,2, 20,2,2,3,107,124,14,60,43,298, 6, 3,11, 9, 51,  0,7,8,1,1,1,140,168,837,93,16,3519,1001,94,0163,94,8,42,310,65,3,0,0,
82WN03470, 82943852,82,94,3852,2,47,55,474,2,2,5,5, 30,3,3,2,107,123,1,131,73,487, 4, 3, 9, 7, 50,  0,6,7,1,1,1,169,189,1352,,,3520,1471,94,8143,93,8,72,502,47,1,73,0,
82WN03471, 82943853,82,94,3853,1,47,55,474,2,2,5,5, 30,3,3,2,107,123,25,124,83,574, 5, 3, 8, 7, 52,  0,5,7,3,1,1,176,189,1352,97,,3521,1471,94,8143,93,8,81,573,47,7,0,0,
82WN03472, 82943854,82,94,3854,2,14,51,002,2,2,5,5, 40,4,4,3,107,124,18,106,71,487, 6, 3, 8, 6, 54,  0,6,8,2,1,1,162,163,1057,,,3522,4880,95,1834,19,8,69,532,11,1,79,0,
82WN03473, 82943855,82,94,3855,2,14,51,002,2,2,5,5, 40,4,4,3,107,124,10,99,73,509, 4, 3, 9, 7, 51,  0,6,7,2,1,1,173,163,1057,,,3523,4880,95,1834,19,8,71,544,11,1,82,0,
82WN03474, 82943856,82,94,3856,1,65,56,632,3,2,8,5, 80,8,5,2,107,123,6,86,69,491, 5, 3,10, 7, 55,226,5,7,2,1,2,162,215,1336,,,3524,9014,62,0215,93,8,68,466,53,4,79,0,
82WN03475, 82943857,82,94,3857,1,65,56,632,3,1,7,2, 80,8,5,3,107,124,13,93,86,619, 7, 3, 8, 6, 57,255,7,8,2,1,2,165,215,1336,,,3525,9014,62,0215,93,8,84,567,53,4,91,0,
82WN03476, 82943858,82,94,3858,2,65,56,632,3,2,8,5, 80,8,5,2,107,123,5,84,58,403, 5, 3,11, 8, 46,  0,6,8,2,1,1,149,215,1336,92,,3526,9014,62,0215,93,8,57,422,53,2,66,71,Z
82WN03477, 82943859,82,94,3859,2,14,51,005,3,2,8,5, 60,6,4,3,107,124,5,102,78,547, 4, 3, 9, 7, 51,  0,6,7,2,1,1,177,189,1038,,,3527,2421,95,9875,18,8,76,576,18,1,86,0,
82WN03478, 82943860,82,94,3860,2,14,51,005,3,2,8,5, 60,6,4,3,107,124,11,102,75,523, 5, 3,10, 8, 50,  0,7,8,1,1,1,172,189,1038,,,3528,2421,95,9875,18,8,73,560,18,1,82,0,
82WN03479, 82943862,82,94,3862,2,65,56,602,3,2,8,5, 40,4,4,2,107,123,13,102,73,511, 5, 3,10, 8, 35,  0,6,7,2,1,1,157,221,1022,,,3529,9255,62,6012,93,8,71,531,64,1,88,0,
82WN03480, 82943863,82,94,3863,3,65,56,602,3,2,8,5, 40,4,4,2,107,123,10,88,54,367, 7, 3,11, 8, 34,  0,6,7,6,1,1,128,221,1022,93,60,3530,9255,62,6012,93,8,53,366,64,3,0,0,
82WN03481, 82943864,82,94,3864,2,47,55,471,1,1,1,1, 40,4,4,3,108,123,15,88,54,367, 5, 3,10, 8, 57,  0,7,8,2,1,1,146,163,968,92,,3531,1340,94,6805,93,8,53,324,45,2,61,60,Z
82WN03482, 82943865,82,94,3865,2,34,34,706,1,1,1,1, 20,2,2,2,108,122,13,124,89,628, 6, 3, 6, 6, 50,  0,6,7,1,1,4,166,182,1164,92,,3532,1156,02,9058,93,4,88,589,31,2,94,96,Z
82WN03483, 82943868,82,94,3868,3,45,55,462,1,1,1,1, 20,2,2,3,108,123,5,154,89,598, 8, 3, 9, 8, 37,  0,6,7,2,1,1,152,145,855,93,,3533,1169,94,3794,43,8,87,534,41,3,0,0,
82WN03484, 82943870,82,94,3870,2,67,56,651,2,1,3,2, 20,2,2,2,108,122,22,108,67,461, 4, 3, 9, 6, 54,  0,6,7,1,1,1,168,202,902,,,3534,1525,94,9496,93,8,66,489,67,1,75,0,
82WN03485, 82943874,82,94,3874,3,39,39,,2,1,3,2, 10,1,1,4,108,117,10,95,53,372, 6, 3,11,10, 42,  0,6,8,1,1,1,145,193,1065,93,,3535,0000,02,0928,94,4,54,352,67,3,0,0,
82WN03486, 82943875,82,94,3875,2,32,32,,1,1,1,1, 10,1,1,4,108,117,6,88,61,446, 6, 3,10, 7, 49,  0,6,8,1,1,1,142,145,805,92,,3536,0000,02,4197,43,4,62,422,40,2,75,75,053
82WN03487, 82943877,82,94,3877,1,47,55,471,2,1,3,2, 20,2,2,3,108,123,12,77,72,523, 4, 3,12, 8, 31,208,3,5,1,1,2,157,185,1027,93,,3537,1340,94,9788,93,8,70,485,47,3,74,0,
82WN03488, 82943879,82,94,3879,1,67,56,652,2,1,3,2, 20,2,2,2,108,122,15,105,86,619, 6, 3, 9, 7, 55,249,6,8,2,1,1,173,185,930,93,,3538,1102,94,0373,94,8,85,567,67,3,91,0,
82WN03489, 82943880,82,94,3880,3,65,56,602,1,1,1,1, 20,2,2,2,108,122,13,120,100,721, 6, 3, 6, 5, 65,  0,7,8,1,1,1,183,189,1089,93,,3539,9255,62,0004,94,8,99,648,64,3,0,0,
82WN03490, 82943881,82,94,3881,3,44,52,002,2,2,5,5, 60,6,4,2,108,122,16,111,82,581, 3, 3, 9, 8, 41,  0,6,7,2,1,1,182,148,963,93,,3540,4880,95,1325,43,8,81,587,48,3,0,0,
82WN03491, 82943882,82,94,3882,2,44,52,002,2,2,5,5, 60,6,4,2,108,122,8,112,86,613, 4, 3, 8, 6, 51,  0,5,7,2,1,1,180,148,963,,,3541,4880,95,1325,43,8,85,627,48,1,94,0,
82WN03492, 82943883,82,94,3883,1,44,52,001,2,1,3,2, 60,6,4,2,108,122,24,123,86,604, 4, 3, 9, 7, 47,304,6,7,1,1,2,174,159,1011,,,3542,4878,95,1359,43,8,85,538,48,4,99,0,
82WN03493, 82943885,82,94,3885,2,31,31,,1,1,1,1, 10,1,1,4,108,117,7,106,75,550, 6, 3, 9, 9, 53,  0,6,7,2,1,1,164,151,857,92,,3543,0000,02,3855,19,4,77,527,13,2,77,84,051
82WN03494, 82943886,82,94,3886,2,64,53,003,2,2,5,5, 20,2,2,3,108,123,19,114,68,460, 4, 3,10, 8, 43,  0,5,7,2,2,1,172,148,945,,,3544,4881,95,9286,62,8,67,531,63,1,75,0,
82WN03495, 82943887,82,94,3887,2,64,53,003,2,2,5,5, 20,2,2,2,108,122,12,108,84,600, 4, 3, 9, 7, 36,  0,5,7,1,2,1,176,148,945,,,3545,4881,95,9286,62,8,83,644,63,1,84,0,
82WN03496, 82943890,82,94,3890,2,44,52,004,2,2,5,5, 30,3,3,2,108,122,10,122,79,548, 5, 3, 9, 7, 47,  0,5,7,1,1,1,169,168,1111,,,3546,4882,95,3058,43,8,78,574,43,1,88,0,
82WN03497, 82943891,82,94,3891,2,44,52,004,2,2,5,5, 30,3,3,2,108,122,20,114,69,472, 5, 3, 9, 8, 44,  0,6,8,2,1,2,162,168,1111,,,3547,4882,95,3058,43,8,68,511,43,1,78,0,
82WN03498, 82943893,82,94,3893,2,16,51,161,2,1,3,2, 20,2,2,2,108,122,20,78,72,526, 4, 3, 9, 7, 47,  0,6,7,6,1,1,170,206,1068,92,,3548,1665,94,8999,93,8,71,551,16,2,80,81,Z
82WN03499, 82943894,82,94,3894,2,67,56,671,2,2,5,6, 20,2,2,2,108,122,2,72,52,367, 4, 3,11, 9, 35,  0,6,7,1,1,1,151,185,1105,92,,3549,1001,94,9463,93,8,51,418,65,2,58,55,080
82WN03500, 82943895,82,94,3895,2,67,56,671,2,2,5,4, 20,2,2,2,108,122,14,88,70,502, 4, 3, 8, 6, 57,  0,6,8,1,1,1,169,185,1105,,,3550,1001,94,9463,93,8,69,523,65,1,79,0,
82WN03501, 82943896,82,94,3896,2,46,52,463,2,2,5,5, 20,2,2,2,108,122,5,91,70,499, 5, 3, 8, 7, 61,  0,7,8,2,1,1,173,223,1387,,,3551,0900,94,9609,93,8,69,534,46,1,81,0,
82WN03502, 82943897,82,94,3897,2,46,52,463,2,2,5,5, 20,2,2,2,108,122,14,86,71,511, 3, 3,10, 7, 52,  0,7,8,1,1,1,179,223,1387,,,3552,0900,94,9609,93,8,70,557,46,1,80,0,
82WN03503, 82943898,82,94,3898,2,14,51,005,1,1,1,1, 20,2,2,3,108,123,19,90,60,415, 6, 3,10, 7, 44,  0,6,8,3,1,1,140,151,835,92,,3553,2421,95,2946,19,8,59,402,12,2,66,68,Z
82WN03504, 82943899,82,94,3899,2,16,51,163,3,1,7,2, 20,2,2,2,108,122,20,81,67,483, 6, 3,12, 8, 34,  0,4,7,2,1,1,149,240,1232,92,,3554,1325,94,9051,93,8,66,508,14,2,76,81,Z
82WN03505, 82943901,82,94,3901,1,16,51,163,3,1,7,2, 20,2,2,4,108,117,7,92,72,537, 5, 3,11, 9, 37,239,3,7,2,1,4,161,240,1232,93,,3555,1325,94,9051,93,8,74,492,14,3,78,0,
82WN03506, 82943903,82,94,3903,3,47,55,472,2,2,5,5, 20,2,2,3,108,123,5,85,83,606, 5, 3, 8, 6, 43,  0,5,7,1,1,2,175,168,983,93,,3556,1659,94,9860,93,8,81,642,47,3,0,0,
82WN03507, 82943904,82,94,3904,2,16,51,163,3,2,8,5, 20,2,2,2,108,122,8,70,49,344, 5, 3,11, 9, 40,  0,6,8,1,1,1,143,240,1288,92,,3557,1325,94,9949,93,8,48,383,14,2,59,63,070
82WN03508, 82943905,82,94,3905,2,16,51,163,3,1,6,2, 20,2,2,9,108,113,1,83,80,635, 0, 0, 0, 0,  0,  0,,,,1,,0,240,1288,92,,3558,1325,94,9949,93,8,84,529,14,2,102,99,064
82WN03509, 82943906,82,94,3906,1,16,51,163,3,2,8,5, 20,2,2,2,108,122,9,68,69,510, 6, 3,10, 9, 36,239,4,6,2,1,2,153,240,1288,93,,3559,1325,94,9949,93,8,68,504,14,3,75,0,
82WN03510, 82943907,82,94,3907,2,46,52,464,1,1,1,1, 20,2,2,2,108,122,17,96,76,544, 5, 3,10, 7, 43,  0,5,7,1,1,1,157,189,1073,,,3560,0769,94,8964,93,8,75,510,46,1,87,0,
82WN03511, 82943910,82,94,3910,3,16,51,163,2,1,3,2, 30,3,3,3,108,123,3,98,71,498, 5, 3, 9, 7, 42,  0,6,7,2,1,1,156,217,1101,93,,3561,1325,94,8327,93,8,70,481,14,3,0,0,
82WN03512, 82943911,82,94,3911,2,16,51,163,2,1,4,2, 30,3,3,9,108,117,15,90,60,436, 5, 3,10, 8, 52,  0,6,8,1,1,1,0,217,1101,92,16,3562,1325,94,8327,93,8,61,429,14,2,73,72,067
82WN03513, 82943912,82,94,3912,3,67,56,651,2,2,5,4, 20,2,2,3,108,123,12,96,69,483, 4, 3,10, 8, 43,  0,4,6,2,1,1,168,185,1054,93,,3563,1525,94,0254,94,8,68,498,65,3,0,0,
82WN03514, 82943913,82,94,3913,3,67,56,651,2,2,5,6, 20,2,2,3,108,123,4,78,68,489, 4, 3,10, 7, 44,  0,6,8,1,1,1,168,185,1054,93,,3564,1525,94,0254,94,8,67,513,65,3,0,0,
82WN03515, 82943914,82,94,3914,3,67,56,652,2,2,5,5, 20,2,2,3,108,123,14,98,78,554, 5, 3, 8, 6, 43,  0,5,7,2,1,1,171,185,1103,93,,3565,1102,94,9804,93,8,76,601,65,3,0,0,
82WN03516, 82943915,82,94,3915,3,67,56,652,2,2,5,5, 20,2,2,3,108,123,15,104,77,541, 6, 4, 8, 7, 43,  0,4,7,2,1,1,164,185,1103,93,,3566,1102,94,9804,93,8,75,589,65,3,0,0,
82WN03517, 82943916,82,94,3916,3,34,34,,2,1,4,2, 10,1,1,9,108,113,1,64,70,563, 0, 0, 0, 0,  0,  0,,,,1,,0,201,1161,93,,3567,0000,02,0839,94,4,74,523,31,3,0,0,
82WN03518, 82943917,82,94,3917,2,67,56,651,2,2,5,5, 30,3,3,3,108,123,10,101,64,438, 5, 3, 9, 6, 48,  0,6,8,1,1,1,156,174,1064,92,,3568,1525,94,8075,93,8,63,483,65,2,72,69,078
82WN03519, 82943918,82,94,3918,2,67,56,651,2,2,5,5, 30,3,3,3,108,123,6,102,60,405, 6, 3, 8, 7, 56,  0,6,8,1,1,1,154,174,1064,92,,3569,1525,94,8075,93,8,59,445,65,2,69,70,079
82WN03520, 82943919,82,94,3919,3,45,55,442,2,2,5,5, 60,6,4,2,108,122,2,121,66,442, 6, 3, 9, 7, 38,  0,3,5,1,1,1,144,159,856,93,,3570,1447,94,1268,43,8,65,430,48,3,0,0,
82WN03521, 82943920,82,94,3920,3,45,55,442,2,2,5,5, 60,6,4,2,108,122,20,106,69,479, 6, 3,10, 7, 40,  0,4,6,1,1,1,151,159,856,93,,3571,1447,94,1268,43,8,68,490,48,3,0,0,
82WN03522, 82943921,82,94,3921,2,16,51,162,2,2,5,5, 40,4,4,2,108,122,23,79,65,468, 4, 3,10, 8, 54,  0,6,7,1,1,1,169,233,1130,,,3572,0789,94,5625,93,8,64,501,16,1,70,0,
82WN03523, 82943922,82,94,3922,2,16,51,162,2,2,5,5, 40,4,4,2,108,122,6,72,62,449, 3, 3,11, 8, 46,  0,6,7,1,1,1,163,233,1130,92,,3573,0789,94,5625,93,8,61,460,16,2,69,69,068
82WN03524, 82943923,82,94,3923,2,46,52,463,1,1,1,1, 20,2,2,3,108,123,15,85,76,549, 4, 3, 9, 7, 45,  0,6,7,1,4,1,166,189,1094,92,,3574,0900,94,9352,93,8,74,531,46,2,84,87,071
82WN03525, 82943924,82,94,3924,2,44,52,006,1,1,1,1, 10,1,1,4,108,117,11,87,57,413, 4, 3,10, 9, 63,  0,7,8,1,1,1,165,145,799,92,,3575,2422,95,4295,43,8,58,394,43,2,64,66,074
82WN03526, 82943925,82,94,3925,2,65,56,603,2,1,3,2, 20,2,2,2,108,122,14,106,71,495, 6, 3, 9, 7, 54,  0,7,8,2,1,1,163,223,1214,,,3576,9023,62,9889,93,8,70,513,64,1,79,0,
82WN03527, 82943926,82,94,3926,2,47,55,473,2,1,3,2, 20,2,2,2,108,122,8,86,90,667, 4, 3, 8, 6, 35,  0,3,6,2,1,1,175,185,1126,92,,3577,0722,94,9881,93,8,89,677,45,2,94,98,075
82WN03528, 82943930,82,94,3930,1,67,56,651,2,2,5,5, 30,3,3,2,108,122,20,105,60,406, 4, 3,10, 8, 38,228,6,7,1,1,1,151,203,1025,93,,3578,1525,94,8131,93,8,59,399,65,3,73,0,
82WN03529, 82943931,82,94,3931,1,67,56,651,2,2,5,5, 30,3,3,2,108,122,9,114,84,595, 5, 3, 9, 7, 51,261,7,8,2,1,1,175,203,1025,93,,3579,1525,94,8131,93,8,83,574,65,3,85,0,
82WN03530, 82943932,82,94,3932,2,44,52,003,1,1,1,1, 70,7,5,2,108,122,24,122,87,613, 5, 3, 9, 6, 50,  0,5,7,1,1,1,168,148,930,,,3580,4881,95,0536,43,8,86,572,48,1,97,0,
82WN03531, 82943933,82,94,3933,3,46,52,462,2,2,5,3, 20,2,2,3,108,123,19,101,72,503, 4, 3,10, 8, 38,  0,5,7,2,1,1,165,206,1211,93,,3581,1169,94,0093,94,8,70,524,44,3,0,0,
82WN03532, 82943934,82,94,3934,2,46,52,462,2,2,5,7, 20,2,2,3,108,123,7,68,59,424, 4, 3,10, 8, 41,  0,5,7,2,1,1,164,206,1211,93,,3582,1169,94,0093,94,8,58,516,44,3,66,0,
82WN03533, 82943935,82,94,3935,2,65,56,603,2,2,5,7, 20,2,2,2,108,122,21,95,47,307, 7, 3,11, 9, 43,  0,6,8,1,1,1,140,223,1214,92,,3583,9023,62,9889,93,8,46,398,64,2,61,59,Z
82WN03534, 82943936,82,94,3936,1,44,52,003,1,2,3,3, 60,6,4,2,108,122,23,148,73,477, 6, 3,10, 9, 47,245,6,8,2,1,1,158,137,848,93,,3584,4881,95,0944,43,8,72,443,48,3,87,0,
82WN03535, 82943937,82,94,3937,1,14,51,002,3,1,6,2,110,-,5,9,108,113,1,98,65,488, 0, 0, 0, 0,  0,,,,,1,,0,135,889,93,,3585,4880,95,5186,18,8,68,407,18,3,0,0,
82WN03536, 82943939,82,94,3939,2,14,51,002,3,1,7,2,110,-,5,2,108,122,1,94,52,349, 4, 3,10, 9, 46,  0,5,7,2,1,1,148,135,889,92,,3586,4880,95,5186,18,8,51,325,18,2,57,60,070
82WN03537, 82943940,82,94,3940,3,44,52,001,2,1,3,2, 70,7,5,3,108,123,12,105,73,508, 6, 3, 9, 7, 43,  0,5,7,1,1,2,155,158,813,93,,3587,4878,95,0629,43,8,71,502,48,3,0,0,
82WN03538, 82943941,82,94,3941,2,44,52,001,2,1,4,2, 70,7,5,9,108,113,1,103,73,555, 0, 0, 0, 0,  0,  0,,,,1,,0,158,813,,,3588,4878,95,0629,43,8,77,461,48,1,87,0,
82WN03539, 82943942,82,94,3942,2,38,38,,2,2,5,6, 10,1,1,4,108,117,12,77,58,430, 6, 3,10, 7, 34,  0,6,8,1,1,1,146,193,1201,92,,3589,0000,02,1722,94,4,59,496,45,2,65,67,061
82WN03540, 82943943,82,94,3943,3,38,38,,2,2,5,4, 10,1,1,4,108,117,7,102,59,417, 7, 3,10, 8, 44,  0,6,8,2,1,1,153,193,1201,93,,3590,0000,02,1722,94,4,60,456,45,3,0,0,
82WN03541, 82943944,82,94,3944,1,65,56,641,2,2,5,5, 80,8,5,3,108,123,11,144,100,696, 9, 3, 7, 6, 51,266,5,7,2,1,1,171,162,967,93,,3591,1876,94,5386,62,8,98,695,06,3,107,0,
82WN03542, 82943945,82,94,3945,2,47,55,472,2,1,3,2, 20,2,2,3,108,123,15,64,60,436, 7, 3,10, 8, 40,  0,4,6,3,1,1,144,185,1036,92,,3592,1659,94,9905,93,8,59,473,47,2,71,68,Z
82WN03543, 82943946,82,94,3946,2,45,55,441,1,1,1,1, 70,7,5,2,108,122,1,134,83,570, 5, 3, 7, 6, 55,  0,4,6,1,1,1,163,128,835,,,3593,1812,94,0498,43,8,82,500,48,1,91,0,
82WN03544, 82943947,82,94,3947,2,46,52,463,3,2,8,4, 30,3,3,3,108,123,10,94,65,452, 4, 3, 8, 7, 44,  0,5,6,1,1,1,156,231,1090,92,,3594,0900,94,7537,93,8,64,471,44,2,68,70,Z
82WN03545, 82943948,82,94,3948,2,46,52,463,3,1,6,2, 30,3,3,9,108,113,1,77,73,578, 0, 0, 0, 0,  0,  0,,,,1,,0,231,1090,92,,3595,0900,94,7537,93,8,77,469,44,2,89,87,071
82WN03546, 82943949,82,94,3949,3,46,52,463,3,2,8,6, 30,3,3,3,108,123,2,74,62,444, 4, 3, 9, 7, 52,  0,6,8,1,1,2,164,231,1090,93,,3596,0900,94,7537,93,8,61,450,44,3,0,0,
82WN03547, 82943950,82,94,3950,2,67,56,651,2,2,5,5, 20,2,2,3,108,123,7,78,70,506, 4, 3, 9, 7, 60,  0,7,8,2,1,1,181,185,1168,,,3597,1525,94,9213,93,8,68,562,67,1,76,0,
82WN03548, 82943951,82,94,3951,1,67,56,651,2,2,5,5, 20,2,2,3,108,123,4,83,56,388, 4, 3,11, 8, 44,200,6,7,1,1,1,156,185,1168,93,,3598,1525,94,9213,93,8,55,395,67,3,65,0,
82WN03549, 82943952,82,94,3952,1,47,55,473,3,1,6,2, 40,4,4,9,108,123,1,107,67,458, 0, 0, 0, 0,  0,,,,,1,,0,200,1237,93,,3599,0722,94,6065,93,8,66,401,47,3,68,0,
82WN03550, 82943953,82,94,3953,2,47,55,473,3,2,8,5, 40,4,4,3,108,123,6,87,75,539, 5, 3, 8, 7, 48,  0,5,7,2,1,1,167,200,1237,,,3600,0722,94,6065,93,8,73,569,47,1,79,0,
82WN03551, 82943954,82,94,3954,1,47,55,473,3,2,8,5, 40,4,4,3,108,123,14,101,83,593, 5, 3, 7, 6, 40,287,3,5,2,1,4,166,200,1237,,,3601,0722,94,6065,93,8,81,587,47,4,95,0,
82WN03552, 82943955,82,94,3955,2,44,52,003,2,2,5,5, 80,8,5,2,108,122,18,99,84,607, 4, 3,10, 7, 47,  0,5,7,1,1,1,181,131,890,,,3602,4881,95,9987,42,8,83,642,48,1,96,0,
82WN03553, 82943956,82,94,3956,2,44,52,003,2,2,5,5, 80,8,5,2,108,122,18,98,76,543, 4, 3, 9, 7, 54,  0,6,8,2,1,1,178,131,890,,,3603,4881,95,9987,42,8,75,578,48,1,83,0,
82WN03554, 82943957,82,94,3957,2,16,51,161,2,2,5,5, 40,4,4,2,108,122,20,95,59,406, 7, 3,11, 8, 39,  0,4,7,1,1,1,137,196,1019,92,,3604,1665,94,6262,93,8,58,435,14,2,68,68,069
82WN03555, 82943958,82,94,3958,3,16,51,161,2,2,5,5, 40,4,4,2,108,122,13,104,79,562, 5, 3,11, 8, 43,  0,6,7,1,1,2,170,196,1019,93,,3605,1665,94,6262,93,8,78,564,14,3,0,0,
82WN03556, 82943959,82,94,3959,2,46,52,461,2,2,5,5, 30,3,3,2,108,122,3,99,72,509, 6, 3, 9, 7, 47,  0,5,7,1,1,1,156,174,1058,92,,3606,1285,94,7229,93,8,71,526,46,2,85,86,071
82WN03557, 82943960,82,94,3960,2,46,52,461,2,2,5,5, 30,3,3,2,108,122,23,111,76,532, 5, 3, 9, 8, 55,  0,7,8,2,1,1,177,174,1058,,,3607,1285,94,7229,93,8,75,574,46,1,87,0,
82WN03558, 82943962,82,94,3962,1,16,51,161,3,1,7,2, 30,3,3,3,108,123,9,99,87,627, 6, 3, 9, 8, 44,260,6,7,2,1,7,167,231,1139,93,,3608,1665,94,7315,93,8,85,570,16,3,92,0,
82WN03559, 82943963,82,94,3963,2,16,51,161,3,1,6,2, 30,3,3,9,108,117,14,78,61,455, 6, 3,10, 9, 33,  0,6,7,1,1,1,0,231,1139,92,,3609,1665,94,7315,93,8,62,441,16,2,70,65,068
82WN03560, 82943964,82,94,3964,1,16,51,162,2,2,5,5, 30,3,3,2,108,122,25,95,71,504, 6, 3,10, 9, 45,275,5,7,2,1,7,160,188,1199,93,,3610,0789,94,7778,93,8,70,503,16,3,82,0,
82WN03561, 82943965,82,94,3965,2,16,51,162,2,2,5,5, 30,3,3,2,108,122,13,97,72,511, 4, 3,10, 7, 52,  0,6,7,1,1,1,172,188,1199,,,3611,0789,94,7778,93,8,71,541,16,1,79,0,
82WN03562, 82943966,82,94,3966,2,46,52,462,2,1,3,2, 30,3,3,3,108,123,6,105,69,476, 5, 3, 8, 7, 51,  0,6,8,1,1,1,163,203,1167,92,,3612,1169,94,7911,93,8,68,487,44,2,74,76,Z
82WN03563, 82943967,82,94,3967,2,46,52,462,2,1,3,2, 30,3,3,4,108,117,11,112,57,391, 6, 3,10,10, 48,  0,6,8,1,1,1,155,203,1167,92,,3613,1169,94,7911,93,8,58,407,44,2,64,65,Z
82WN03564, 82943968,82,94,3968,1,16,51,161,2,1,4,2, 20,2,2,9,108,123,1,93,63,437, 0, 0, 0, 0,  0,  0,,,,1,,0,206,1158,93,,3614,1665,94,9291,93,8,62,369,16,3,64,0,
82WN03565, 82943969,82,94,3969,2,16,51,161,2,1,3,2, 20,2,2,3,108,123,20,90,65,455, 5, 3,10, 7, 56,  0,6,8,2,1,1,168,206,1158,,,3615,1665,94,9291,93,8,64,499,16,1,74,0,
82WN03566, 82943970,82,94,3970,1,67,56,671,3,2,8,5, 20,2,2,2,108,122,7,82,66,474, 6, 3,10, 9, 41,204,4,6,2,1,1,153,202,1221,93,,3616,1001,94,9381,93,8,65,466,65,3,73,0,
82WN03567, 82943971,82,94,3971,2,67,56,671,3,2,8,5, 20,2,2,2,108,122,15,82,69,498, 4, 3, 9, 7, 46,  0,4,7,2,1,1,168,202,1221,92,,3617,1001,94,9381,93,8,68,546,65,2,75,74,078
82WN03568, 82943972,82,94,3972,2,47,55,471,3,2,8,6, 20,2,2,2,108,122,26,87,61,429, 4, 3,10, 8, 50,  0,4,6,1,1,2,171,219,1175,92,,3618,1340,94,9488,93,8,60,510,45,2,73,72,Z
82WN03569, 82943973,82,94,3973,1,47,55,471,3,2,8,4, 20,2,2,2,108,122,8,104,71,497, 7, 3,11, 8, 42,240,5,7,2,1,1,147,219,1175,93,,3619,1340,94,9488,93,8,70,461,45,3,78,0,
82WN03570, 82943975,82,94,3975,1,47,55,471,2,2,5,6, 40,4,4,2,108,122,4,104,72,505, 4, 3, 9, 7, 44,250,6,8,2,1,2,164,188,1311,93,,3620,1340,94,6816,93,8,71,509,45,3,83,0,
82WN03571, 82943976,82,94,3976,1,47,55,471,2,2,5,4, 40,4,4,2,108,122,6,131,104,745, 6, 3, 7, 6, 47,315,6,7,2,1,2,178,188,1311,93,,3621,1340,94,6816,93,8,103,682,45,3,109,0,
82WN03572, 82943977,82,94,3977,3,16,51,164,2,2,5,5, 30,3,3,3,108,123,1,96,56,377, 5, 3,11, 9, 43,  0,6,8,2,1,1,152,188,955,19,,3622,1484,94,7351,93,8,55,392,16,6,0,0,
82WN03573, 82943978,82,94,3978,3,16,51,164,2,2,5,5, 30,3,3,3,108,123,14,92,55,372, 6, 3,11, 8, 53,  0,7,8,2,1,1,152,188,955,93,,3623,1484,94,7351,93,8,54,404,16,3,0,0,
82WN03574, 82943980,82,94,3980,2,46,52,462,3,2,8,5, 20,2,2,2,108,122,24,95,55,373, 4, 3,10, 9, 39,  0,5,7,2,1,1,156,240,1334,92,,3624,1169,94,9617,93,8,54,432,44,2,65,66,073
82WN03575, 82943981,82,94,3981,2,46,52,462,3,2,8,5, 20,2,2,2,108,122,25,108,63,428, 4, 3,11, 8, 46,  0,6,8,2,1,1,167,240,1334,92,,3625,1169,94,9617,93,8,62,488,44,2,74,82,Z
82WN03576, 82943982,82,94,3982,2,67,56,651,2,2,5,5, 20,2,2,2,108,122,18,96,73,520, 5, 3, 9, 6, 41,  0,3,5,1,1,1,161,185,1179,,,3626,1525,94,9473,93,8,72,571,65,1,83,0,
