UID,ID10,SEX,SHDAY,DAYSH,BGRP,BRD,ETAG,GRFL,GRADE,FLGR1,RMK,STM,AGE,SPWT,WTDAY,BAND,L,YEAR
02SH00228,2000111884,2,2002-03-04,63,1,11,R1884,9.6,60,4,,43,2.0,97,2002-04-25,2,99,02
02SH00229,1999110161,2,2002-03-04,63,1,11,R0161,9.2,62,3,,07,3.0,148,2002-05-01,2,0,02
02SH00230,1997639559,2,2002-03-04,63,1,63,K9559,7.8,60,4,,06,5.0,181,2002-06-05,5,0,02
02SH00231,1998109437,2,2002-03-04,63,1,10,S9437,9.8,62,3,,43,4.0,179,2002-04-25,2,0,02
02SH00232,1999110080,2,2002-03-04,63,1,11,R0080,9.6,60,4,,07,3.0,165,2002-04-25,2,0,02
02SH00233,2000111196,2,2002-03-04,63,1,11,R1196,6.6,64,2,,07,2.0,110,2002-04-25,1,57,02
02SH00234,1995105566,2,2002-03-04,63,1,10,S5566,9.2,58,5,,05,7.0,121,2002-04-25,2,0,02
02SH00235,2000641119,2,2002-03-04,63,1,64,K1119,8.0,56,6,,06,2.0,166,2002-05-01,2,0,02
02SH00236,1999110949,2,2002-03-04,63,1,11,R0949,7.4,62,3,,07,3.0,139,2002-05-01,1,0,02
02SH00237,2000111165,2,2002-03-04,63,1,11,R1165,8.2,62,3,,07,2.0,154,2002-05-01,2,80,02
02SH00238,2000641151,2,2002-03-04,63,1,64,K1151,9.8,58,5,,06,2.0,167,2002-04-25,2,0,02
02SH00239,1996107304,2,2002-03-04,63,1,10,S7304,9.6,62,3,,07,6.0,147,2002-05-13,2,0,02
02SH00240,1999110495,2,2002-03-04,63,1,11,R0495,8.0,60,4,,07,3.0,144,2002-04-25,1,0,02
02SH00241,2000000677,2,2002-03-04,63,1,00,00677,11.2,60,4,,07,2.0,134,2002-05-01,2,0,02
02SH00242,2000447696,2,2002-03-04,63,1,44,T7696,8.4,60,4,,02,2.0,125,2002-05-01,1,82,02
02SH00243,1998640307,2,2002-03-04,63,1,64,K0307,10.8,56,6,,06,4.0,173,2002-04-25,1,0,02
02SH00244,2000111245,2,2002-03-04,63,1,11,R1245,10.0,62,3,,07,2.0,128,2002-05-01,1,82,02
02SH00245,1997108090,2,2002-03-04,63,1,10,S8090,9.0,62,3,,07,5.0,129,2002-05-07,3,0,02
02SH00246,1996107330,2,2002-03-04,63,1,10,S7330,9.2,62,3,,43,6.0,134,2002-05-01,1,0,02
02SH00247,1997108537,2,2002-03-04,63,1,10,S8537,10.0,60,4,,42,5.0,117,2002-05-23,H,0,02
02SH00248,1998640242,2,2002-03-04,63,1,64,K0242,6.2,60,4,,05,4.0,173,2002-04-25,1,0,02
02SH00249,2000641300,2,2002-03-04,63,1,64,K1300,8.2,58,5,,06,2.0,160,2002-04-25,1,0,02
02SH00250,1995105934,2,2002-03-04,63,1,10,S5934,9.0,62,3,,07,7.0,141,2002-04-25,1,0,02
02SH00251,1996638526,2,2002-03-04,63,1,63,K8526,9.8,56,6,,06,6.0,175,2002-04-25,2,0,02
02SH00252,2000111240,2,2002-03-04,63,1,11,R1240,8.2,60,4,,07,2.0,140,2002-04-25,1,80,02
02SH00253,1998109511,2,2002-03-04,63,1,10,S9511,8.4,60,4,,07,4.0,132,2002-04-25,1,0,02
02SH00254,1997108458,2,2002-03-04,63,1,10,S8458,7.8,62,3,,42,5.0,159,2002-05-13,2,0,02
02SH00255,1999110347,2,2002-03-04,63,1,11,R0347,11.0,62,3,,07,3.0,166,2002-05-09,1,0,02
02SH00256,1999447019,2,2002-03-04,63,1,44,T7019,7.2,62,3,,02,3.0,171,2002-05-01,1,0,02
02SH00257,1999110962,2,2002-03-04,63,1,11,R0962,8.2,62,3,,07,3.0,148,2002-05-01,1,0,02
02SH00258,1997108896,2,2002-03-04,63,1,10,S8896,10.0,62,3,,07,5.0,192,2002-05-09,1,0,02
02SH00259,1997639729,2,2002-03-04,63,1,63,K9729,10.4,58,5,,06,5.0,153,2002-05-09,1,0,02
02SH00260,1998109794,2,2002-03-04,63,1,10,S9794,8.0,60,4,,07,4.0,153,2002-06-05,5,0,02
02SH00261,1998109708,2,2002-03-04,63,1,10,S9708,9.2,62,3,,07,4.0,162,2002-04-25,1,0,02
02SH00262,2000111085,2,2002-03-04,63,1,11,R1085,9.2,60,4,,07,2.0,134,2002-05-24,3,69,02
02SH00263,1998109257,2,2002-03-04,63,1,10,S9257,7.4,62,3,,43,4.0,161,2002-05-01,2,0,02
02SH00264,1997108264,2,2002-03-04,63,1,10,S8264,8.2,60,4,,07,5.0,135,2002-04-25,1,0,02
02SH00265,2000111615,2,2002-03-04,63,1,11,R1615,9.0,60,4,,07,2.0,154,2002-05-01,2,75,02
02SH00266,2000111492,2,2002-03-04,63,1,11,R1492,8.6,62,3,,07,2.0,152,2002-05-01,1,79,02
02SH00267,1996106873,2,2002-03-04,63,1,10,S6873,9.0,62,3,,43,6.0,155,2002-04-25,2,0,02
02SH00268,1999110743,2,2002-03-04,63,1,11,R0743,8.6,60,4,,07,3.0,141,2002-05-07,3,0,02
02SH00269,2000641516,2,2002-03-04,63,1,64,K1516,12.6,60,4,,06,2.0,177,2002-04-25,2,0,02
02SH00270,1999110709,2,2002-03-04,63,1,11,R0709,9.2,60,4,,07,3.0,133,2002-05-01,2,0,02
02SH00271,1999110847,2,2002-03-04,63,1,11,R0847,11.6,60,4,,07,3.0,154,2002-04-25,1,0,02
02SH00272,2000641472,2,2002-03-04,63,1,64,K1472,12.6,58,5,,05,2.0,199,2002-05-30,5,0,02
02SH00273,1999640932,2,2002-03-04,63,1,64,K0932,6.6,62,3,,05,3.0,162,2002-04-25,1,0,02
02SH00274,2000111563,2,2002-03-04,63,1,11,R1563,9.8,60,4,,43,2.0,127,2002-05-24,3,83,02
02SH00275,1999640800,2,2002-03-04,63,1,64,K0800,10.4,58,5,,06,3.0,155,2002-04-25,1,0,02
02SH00276,1996107583,2,2002-03-04,63,1,10,S7583,9.4,60,4,,43,6.0,167,2002-05-07,3,0,02
02SH00277,2000641498,2,2002-03-04,63,1,64,K1498,8.4,58,5,,05,2.0,156,2002-05-01,1,0,02
02SH00278,2000641355,2,2002-03-04,63,1,64,K1355,8.0,60,4,,06,2.0,168,2002-04-25,1,0,02
02SH00279,1998640017,2,2002-03-04,63,1,64,K0017,7.2,60,4,,05,4.0,145,2002-05-01,2,0,02
02SH00280,2000001131,2,2002-03-04,63,1,00,01131,11.6,60,4,,06,2.0,155,2002-05-01,2,0,02
02SH00281,2000641316,2,2002-03-04,63,1,64,K1316,7.4,62,3,,05,2.0,152,2002-05-01,2,0,02
02SH00282,2000641267,2,2002-03-04,63,1,64,K1267,9.4,58,5,,06,2.0,153,2002-05-07,3,0,02
02SH00283,1996638896,2,2002-03-04,63,1,63,K8896,9.6,56,6,,05,6.0,185,2002-04-25,1,0,02
02SH00284,2000001139,2,2002-03-04,63,1,00,01139,10.6,58,5,,06,2.0,149,2002-04-25,1,0,02
02SH00285,1999110098,2,2002-03-04,63,1,11,R0098,10.6,62,3,,07,3.0,149,2002-05-01,2,0,02
02SH00286,2000447691,2,2002-03-04,63,1,44,T7691,7.8,60,4,,02,2.0,147,2002-05-01,2,81,02
02SH00287,1999110207,2,2002-03-04,63,1,11,R0207,10.0,60,4,,43,3.0,152,2002-04-25,1,0,02
02SH00288,2000641186,2,2002-03-04,63,1,64,K1186,9.8,58,5,,06,2.0,190,2002-04-25,2,0,02
02SH00289,1996107503,2,2002-03-04,63,1,10,S7503,9.2,64,2,,07,6.0,176,2002-05-07,3,0,02
02SH00290,1996107277,2,2002-03-04,63,1,10,S7277,7.6,62,3,,07,6.0,0,,*,0,02
02SH00291,2000447761,2,2002-03-04,63,1,44,T7761,7.6,62,3,,02,2.0,129,2002-04-25,2,72,02
02SH00292,1998446498,2,2002-03-04,63,1,44,T6498,7.8,62,3,,02,4.0,157,2002-05-01,1,0,02
02SH00293,1996106704,2,2002-03-04,63,1,10,S6704,10.4,60,4,,07,6.0,168,2002-05-09,1,0,02
02SH00294,1998109225,2,2002-03-04,63,1,10,S9225,11.0,60,4,,43,4.0,153,2002-05-01,2,0,02
02SH00295,2000641176,2,2002-03-04,63,1,64,K1176,9.2,58,5,,06,2.0,155,2002-05-01,2,0,02
02SH00296,2000111974,2,2002-03-04,63,1,11,R1974,10.8,60,4,,07,2.0,123,2002-05-01,1,108,02
02SH00297,1997639550,2,2002-03-04,63,1,63,K9550,8.4,58,5,,06,5.0,168,2002-04-25,1,0,02
02SH00298,2000112103,2,2002-03-04,63,1,11,R2103,9.6,62,3,,07,2.0,125,2002-04-25,1,72,02
02SH00299,1999090638,2,2002-03-04,63,1,09,90638,10.0,62,3,,06,3.0,168,2002-05-01,1,0,02
02SH00300,2000111877,2,2002-03-04,63,1,11,R1877,8.8,60,4,,07,2.0,150,2002-06-05,5,72,02
02SH00301,2000111353,2,2002-03-04,63,1,11,R1353,9.6,62,3,,43,2.0,0,,*,93,02
02SH00302,2000001372,2,2002-03-04,63,1,00,01372,11.0,56,6,,06,2.0,131,2002-05-09,1,0,02
02SH00303,2000111706,2,2002-03-04,63,1,11,R1706,9.0,62,3,,07,2.0,135,2002-05-01,1,56,02
02SH00304,1999110871,2,2002-03-04,63,1,11,R0871,8.2,60,4,,43,3.0,131,2002-05-07,3,0,02
02SH00305,1999110203,2,2002-03-04,63,1,11,R0203,8.6,60,4,,07,3.0,152,2002-04-25,1,0,02
02SH00306,1998640180,2,2002-03-04,63,1,64,K0180,9.2,58,5,,06,4.0,161,2002-04-25,2,0,02
02SH00307,2000111491,2,2002-03-04,63,1,11,R1491,8.6,60,4,,07,2.0,117,2002-05-07,3,83,02
02SH00308,1999110590,2,2002-03-04,63,1,11,R0590,7.2,60,4,,07,3.0,131,2002-04-25,2,0,02
02SH00309,1999110141,2,2002-03-04,63,1,11,R0141,9.2,62,3,,07,3.0,130,2002-05-01,2,0,02
02SH00310,1999447080,2,2002-03-04,63,1,44,T7080,8.6,62,3,,02,3.0,147,2002-05-07,3,0,02
02SH00311,1999110486,2,2002-03-04,63,1,11,R0486,7.4,60,4,,43,3.0,148,2002-04-25,2,0,02
02SH00312,2000000152,2,2002-03-04,63,1,00,00152,6.2,56,6,,06,2.0,133,2002-05-07,3,0,02
02SH00313,2000000570,2,2002-03-04,63,1,00,00570,9.0,60,4,,43,2.0,122,2002-05-01,1,0,02
02SH00314,1997108326,2,2002-03-04,63,1,10,S8326,8.8,62,3,,07,5.0,135,2002-05-01,1,0,02
02SH00315,1997107783,2,2002-03-04,63,1,10,S7783,7.4,62,3,,07,5.0,146,2002-05-09,1,0,02
02SH00316,2000111160,2,2002-03-04,63,1,11,R1160,8.4,62,3,,07,2.0,124,2002-04-25,2,62,02
02SH00317,1998640377,2,2002-03-04,63,1,64,K0377,9.0,58,5,,06,4.0,148,2002-04-25,2,0,02
02SH00318,1997639554,2,2002-03-04,63,1,63,K9554,8.8,60,4,,06,5.0,161,2002-04-25,1,0,02
02SH00319,2000001267,2,2002-03-04,63,1,00,01267,9.4,62,3,,07,2.0,140,2002-04-25,1,0,02
02SH00320,1999447231,2,2002-03-04,63,1,44,T7231,10.2,60,4,,02,3.0,166,2002-05-07,3,0,02
02SH00321,1998109005,2,2002-03-04,63,1,10,S9005,10.4,60,4,,07,4.0,150,2002-05-01,1,0,02
02SH00322,1997446072,2,2002-03-04,63,1,44,T6072,7.2,60,4,,02,5.0,145,2002-05-01,1,0,02
02SH00323,1999110805,2,2002-03-04,63,1,11,R0805,11.2,60,4,,43,3.0,155,2002-05-07,3,0,02
02SH00324,1998640241,2,2002-03-04,63,1,64,K0241,9.8,58,5,,06,4.0,182,2002-04-25,1,0,02
02SH00325,1999640713,2,2002-03-04,63,1,64,K0713,11.4,54,7,COARSE,06,3.0,169,2002-04-25,2,0,02
02SH00326,2000447737,2,2002-03-04,63,1,44,T7737,8.0,62,3,,02,2.0,173,2002-05-13,2,52,02
02SH00327,2000111330,2,2002-03-04,63,1,11,R1330,8.6,60,4,,07,2.0,131,2002-04-25,2,83,02
02SH00328,1998446649,2,2002-03-04,63,1,44,T6649,9.0,62,3,,02,4.0,149,2002-05-09,1,0,02
02SH00329,1999640985,2,2002-03-04,63,1,64,K0985,11.6,56,6,,06,3.0,173,2002-05-01,2,0,02
02SH00330,1996445227,2,2002-03-04,63,1,44,T5227,13.0,62,3,,02,6.0,181,2002-05-23,H,0,02
02SH00331,1997107792,2,2002-03-04,63,1,10,S7792,9.4,62,3,,07,5.0,169,2002-04-25,2,0,02
02SH00332,2000641469,2,2002-03-04,63,1,64,K1469,9.6,56,6,,06,2.0,150,2002-05-09,1,0,02
02SH00333,1999110386,2,2002-03-04,63,1,11,R0386,8.4,62,3,,43,3.0,174,2002-05-23,H,0,02
02SH00334,1996638736,2,2002-03-04,63,1,63,K8736,8.6,60,4,,06,6.0,143,2002-04-25,1,0,02
02SH00335,1998640458,2,2002-03-04,63,1,64,K0458,10.8,58,5,,06,4.0,201,2002-06-05,5,0,02
02SH00336,2000111219,2,2002-03-04,63,1,11,R1219,10.2,62,3,,43,2.0,134,2002-05-30,5,88,02
02SH00337,1998446510,2,2002-03-04,63,1,44,T6510,9.2,60,4,,02,4.0,195,2002-04-25,1,0,02
02SH00338,1998640251,2,2002-03-04,63,1,64,K0251,11.2,58,5,,06,4.0,207,2002-05-09,1,0,02
02SH00339,2000641093,2,2002-03-04,63,1,64,K1093,9.4,58,5,,06,2.0,145,2002-05-01,1,0,02
02SH00340,1998109333,2,2002-03-04,63,1,10,S9333,11.8,60,4,,07,4.0,170,2002-04-25,1,0,02
02SH00341,1999110929,2,2002-03-04,63,1,11,R0929,10.0,60,4,,43,3.0,144,2002-05-13,2,0,02
02SH00342,2000111433,2,2002-03-04,63,1,11,R1433,9.2,62,3,,07,2.0,128,2002-05-01,2,70,02
02SH00343,1995637818,2,2002-03-04,63,1,63,K7818,10.4,58,5,,06,7.0,157,2002-05-01,2,0,02
02SH00344,1999090415,2,2002-03-04,63,1,09,90415,7.8,58,5,,06,3.0,161,2002-05-01,1,0,02
02SH00345,1998109473,2,2002-03-04,63,1,10,S9473,9.6,60,4,,07,4.0,161,2002-04-25,1,0,02
02SH00346,2000111629,2,2002-03-04,63,1,11,R1629,9.2,60,4,,07,2.0,136,2002-06-05,5,93,02
02SH00347,2000447843,2,2002-03-04,63,1,44,T7843,9.0,62,3,,02,2.0,161,2002-05-30,5,74,02
02SH00348,2000111172,2,2002-03-04,63,1,11,R1172,10.2,60,4,,07,2.0,150,2002-04-25,1,80,02
02SH00349,2000111765,2,2002-03-04,63,1,11,R1765,8.6,58,5,,07,2.0,131,2002-04-25,2,78,02
02SH00350,1998446486,2,2002-03-04,63,1,44,T6486,10.0,60,4,,02,4.0,161,2002-05-01,1,0,02
02SH00351,2000111178,2,2002-03-04,63,1,11,R1178,7.6,64,2,,43,2.0,116,2002-05-01,1,81,02
02SH00352,2000111416,2,2002-03-04,63,1,11,R1416,7.8,62,3,,07,2.0,164,2002-05-30,5,68,02
02SH00353,1999110179,2,2002-03-04,63,1,11,R0179,8.0,64,2,,07,3.0,163,2002-05-01,2,0,02
02SH00354,1997108125,2,2002-03-04,63,1,10,S8125,8.2,62,3,,07,5.0,147,2002-04-25,1,0,02
02SH00355,2000448145,2,2002-03-04,63,1,44,T8145,10.4,62,3,,02,2.0,174,2002-06-27,5,84,02
02SH00356,2000000148,2,2002-03-04,63,1,00,00148,7.8,60,4,,07,2.0,124,2002-04-25,2,0,02
02SH00357,2000000534,2,2002-03-04,63,1,00,00534,9.2,56,6,,06,2.0,139,2002-05-01,2,0,02
02SH00358,1998109256,2,2002-03-04,63,1,10,S9256,10.6,60,4,,07,4.0,144,2002-05-16,3,0,02
02SH00359,2000111453,2,2002-03-04,63,1,11,R1453,10.6,60,4,,07,2.0,116,2002-05-09,1,81,02
02SH00360,1999110823,2,2002-03-04,63,1,11,R0823,7.2,62,3,,07,3.0,153,2002-04-25,2,0,02
02SH00361,1996106739,2,2002-03-04,63,1,10,S6739,8.4,62,3,,43,6.0,163,2002-05-01,1,0,02
02SH00362,2000000670,2,2002-03-04,63,1,00,00670,7.4,58,5,,06,2.0,150,2002-04-25,2,0,02
02SH00363,2000111698,2,2002-03-04,63,1,11,R1698,9.2,60,4,,43,2.0,138,2002-05-01,1,86,02
02SH00364,2000641179,2,2002-03-04,63,1,64,K1179,8.0,60,4,,06,2.0,0,,*,0,02
02SH00365,1998640276,2,2002-03-04,63,1,64,K0276,11.0,60,4,,06,4.0,170,2002-04-25,1,0,02
02SH00366,2000111116,2,2002-03-04,63,1,11,R1116,9.6,62,3,,43,2.0,107,2002-05-01,2,74,02
02SH00367,2000111447,2,2002-03-04,63,1,11,R1447,9.0,64,2,,07,2.0,128,2002-05-01,1,74,02
02SH00368,1997007412,2,2002-03-04,63,1,00, 7412,9.0,58,5,,00,5.0,170,2002-05-01,1,0,02
02SH00369,1996106695,2,2002-03-04,63,1,10,S6695,10.2,62,3,,43,6.0,157,2002-05-01,2,0,02
02SH00370,2000000136,2,2002-03-04,63,1,00,00136,11.4,62,3,,07,2.0,146,2002-04-25,1,0,02
02SH00371,1997107766,2,2002-03-04,63,1,10,S7766,8.8,62,3,,07,5.0,174,2002-04-25,1,0,02
02SH00372,1998109192,2,2002-03-04,63,1,10,S9192,9.0,62,3,,07,4.0,181,2002-05-30,5,0,02
02SH00373,1999110310,2,2002-03-04,63,1,11,R0310,9.2,60,4,,07,3.0,155,2002-04-25,1,0,02
02SH00374,1999090312,2,2002-03-04,63,1,09,90312,8.8,62,3,,07,3.0,171,2002-05-01,2,0,02
02SH00375,1995637762,2,2002-03-04,63,1,63,K7762,8.8,54,7,COARSE,06,7.0,194,2002-05-01,1,0,02
02SH00376,1999110809,2,2002-03-04,63,1,11,R0809,8.8,60,4,,07,3.0,138,2002-05-07,3,0,02
02SH00377,2000111826,2,2002-03-04,63,1,11,R1826,11.2,60,4,,43,2.0,118,2002-05-01,1,80,02
02SH00378,1998640065,2,2002-03-04,63,1,64,K0065,10.4,60,4,,06,4.0,190,2002-04-25,1,0,02
02SH00379,1995106328,2,2002-03-04,63,1,10,S6328,9.0,58,5,,07,7.0,176,2002-04-25,1,0,02
02SH00380,1999110399,2,2002-03-04,63,1,11,R0399,11.4,60,4,,43,3.0,168,2002-05-01,2,0,02
02SH00381,1996006002,2,2002-03-04,63,1,00, 6002,9.0,60,4,,00,6.0,166,2002-06-05,3,0,02
02SH00382,2000447703,2,2002-03-04,63,1,44,T7703,8.4,60,4,,02,2.0,150,2002-04-25,1,71,02
02SH00383,2000641354,2,2002-03-04,63,1,64,K1354,9.6,58,5,,06,2.0,177,2002-05-01,1,0,02
02SH00384,1995105691,2,2002-03-04,63,1,10,S5691,12.2,60,4,,42,7.0,143,2002-05-13,2,0,02
02SH00385,1999110995,2,2002-03-04,63,1,11,R0995,9.2,62,3,,43,3.0,134,2002-04-25,2,0,02
02SH00386,1999110144,2,2002-03-04,63,1,11,R0144,9.2,62,3,,07,3.0,120,2002-05-01,1,0,02
02SH00387,2000000240,2,2002-03-04,63,1,00,00240,10.0,64,2,,07,2.0,132,2002-05-07,3,0,02
02SH00388,1996106880,2,2002-03-04,63,1,10,S6880,9.8,58,5,,07,6.0,172,2002-04-25,1,0,02
02SH00389,1999090077,2,2002-03-04,63,1,09,90077,11.4,58,5,,06,3.0,171,2002-05-09,1,0,02
02SH00390,2000111244,2,2002-03-04,63,1,11,R1244,11.4,62,3,,07,2.0,158,2002-04-25,1,80,02
02SH00391,1999447102,2,2002-03-04,63,1,44,T7102,8.0,62,3,,02,3.0,165,2002-05-07,3,0,02
02SH00392,1999640697,2,2002-03-04,63,1,64,K0697,10.2,58,5,,06,3.0,172,2002-04-25,1,0,02
02SH00393,1996042807,2,2002-03-04,63,1,04,A2807,8.6,58,5,,31,6.0,185,2002-06-05,3,0,02
02SH00394,1996106864,2,2002-03-04,63,1,10,S6864,8.8,62,3,,43,6.0,147,2002-04-25,1,0,02
02SH00395,2000111616,2,2002-03-04,63,1,11,R1616,8.4,62,3,,07,2.0,127,2002-06-05,5,65,02
02SH00396,2000111080,2,2002-03-04,63,1,11,R1080,12.0,60,4,,07,2.0,159,2002-05-09,1,80,02
02SH00397,2000641051,2,2002-03-04,63,1,64,K1051,9.2,58,5,,06,2.0,146,2002-04-25,2,0,02
02SH00398,1997446287,2,2002-03-04,63,1,44,T6287,8.4,62,3,,02,5.0,158,2002-05-01,1,0,02
02SH00399,1997639789,2,2002-03-04,63,1,63,K9789,8.8,58,5,,06,5.0,116,2002-05-23,H,0,02
02SH00400,2000448144,2,2002-03-04,63,1,44,T8144,9.4,64,2,,02,2.0,181,2002-05-23,H,81,02
02SH00401,1999110445,2,2002-03-04,63,1,11,R0445,9.2,62,3,,07,3.0,162,2002-05-07,3,0,02
02SH00402,1999447025,2,2002-03-04,63,1,44,T7025,10.4,62,3,,02,3.0,172,2002-04-25,2,0,02
02SH00403,1998109175,2,2002-03-04,63,1,10,S9175,6.0,62,3,,07,4.0,125,2002-05-09,1,0,02
02SH00404,2000641211,2,2002-03-04,63,1,64,K1211,9.0,62,3,,05,2.0,164,2002-05-01,1,0,02
02SH00405,1997107936,2,2002-03-04,63,1,10,S7936,8.6,60,4,,07,5.0,147,2002-04-25,1,0,02
02SH00406,1999640756,2,2002-03-04,63,1,64,K0756,10.0,60,4,,06,3.0,190,2002-04-25,1,0,02
02SH00407,1998008480,2,2002-03-04,63,1,00, 8480,11.4,62,3,,01,4.0,166,2002-05-01,1,0,02
02SH00408,1997108469,2,2002-03-04,63,1,10,S8469,10.4,58,5,,42,5.0,136,2002-05-07,3,0,02
02SH00409,1995105562,2,2002-03-04,63,1,10,S5562,11.0,58,5,S6562?,07,7.0,159,2002-04-25,1,0,02
02SH00410,1996639136,2,2002-03-04,63,1,63,K9136,8.8,60,4,,05,6.0,158,2002-04-25,1,0,02
02SH00411,2000641358,2,2002-03-04,63,1,64,K1358,12.2,58,5,,06,2.0,162,2002-04-25,1,0,02
02SH00412,1997814298,2,2002-03-04,63,1,81,Z4298,9.8,58,5,,00,5.0,0,,*,0,02
02SH00413,1996107382,2,2002-03-04,63,1,10,S7382,8.2,60,4,,07,6.0,134,2002-05-01,1,0,02
02SH00414,2000112036,2,2002-03-04,63,1,11,R2036,9.6,62,3,,07,2.0,158,2002-05-07,3,76,02
02SH00415,1998109566,2,2002-03-04,63,1,10,S9566,10.6,60,4,,43,4.0,165,2002-05-07,3,0,02
02SH00416,1999110459,2,2002-03-04,63,1,11,R0459,11.6,62,3,,07,3.0,0,,*,0,02
02SH00417,1997108417,2,2002-03-04,63,1,10,S8417,9.8,60,4,,07,5.0,0,,*,0,02
02SH00418,2000447686,2,2002-03-04,63,1,44,T7686,9.2,60,4,,02,2.0,162,2002-05-01,2,73,02
02SH00419,1999110152,2,2002-03-04,63,1,11,R0152,11.8,60,4,,07,3.0,167,2002-05-09,1,0,02
02SH00420,1996006428,2,2002-03-04,63,1,00, 6428,9.2,60,4,,00,6.0,187,2002-06-05,3,0,02
02SH00421,1998008436,2,2002-03-04,63,1,00, 8436,9.0,64,2,,43,4.0,149,2002-05-01,2,0,02
02SH00422,2000111089,2,2002-03-04,63,1,11,R1089,10.0,62,3,,07,2.0,140,2002-04-25,2,78,02
02SH00423,1996638735,2,2002-03-04,63,1,63,K8735,8.4,60,4,,06,6.0,183,2002-05-23,H,0,02
02SH00424,2000111285,2,2002-03-04,63,1,11,R1285,8.2,62,3,,07,2.0,135,2002-04-25,2,74,02
02SH00425,1999640723,2,2002-03-04,63,1,64,K0723,11.2,58,5,,06,3.0,194,2002-05-07,3,0,02
02SH00426,1997108179,2,2002-03-04,63,1,10,S8179,6.8,60,4,,07,5.0,138,2002-05-01,2,0,02
02SH00427,1999090905,2,2002-03-04,63,1,09,90905,8.0,60,4,,07,3.0,136,2002-05-01,2,0,02
02SH00428,1998814688,2,2002-03-04,63,1,81,Z4688,9.0,60,4,,34,4.0,178,2002-05-30,5,0,02
02SH00429,1997108187,2,2002-03-04,63,1,10,S8187,9.2,58,5,TAG CUT '2002,07,5.0,163,2002-04-25,1,0,02
02SH00430,2000448190,2,2002-03-04,63,1,44,T8190,6.4,64,2,,02,2.0,173,2002-05-01,1,0,02
02SH00431,2000641049,2,2002-03-04,63,1,64,K1049,9.8,56,6,,05,2.0,157,2002-05-01,1,0,02
02SH00432,1997107758,2,2002-03-04,63,1,10,S7758,8.4,64,2,,43,5.0,152,2002-05-01,1,0,02
02SH00433,1996107191,2,2002-03-04,63,1,10,S7191,8.8,62,3,,07,6.0,199,2002-05-07,3,0,02
02SH00434,1997639290,2,2002-03-04,63,1,63,K9290,8.6,58,5,,06,5.0,182,2002-04-25,2,0,02
02SH00435,1996106766,2,2002-03-04,63,1,10,S6766,9.2,60,4,,43,6.0,165,2002-05-01,1,0,02
02SH00436,1995106142,2,2002-03-04,63,1,10,S6142,12.6,60,4,,42,7.0,184,2002-05-01,2,0,02
02SH00437,1998109412,2,2002-03-04,63,1,10,S9412,9.4,60,4,,43,4.0,126,2002-05-13,2,0,02
02SH00438,1997639848,2,2002-03-04,63,1,63,K9848,9.0,58,5,,06,5.0,0,,*,0,02
02SH00439,1997108381,2,2002-03-04,63,1,10,S8381,10.6,60,4,,07,5.0,143,2002-05-01,1,0,02
02SH00440,1998109141,2,2002-03-04,63,1,10,S9141,9.6,62,3,,42,4.0,130,2002-05-07,3,0,02
02SH00441,1998109673,2,2002-03-04,63,1,10,S9673,9.2,62,3,,07,4.0,170,2002-04-25,1,0,02
02SH00442,2000111125,2,2002-03-04,63,1,11,R1125,9.2,64,2,,07,2.0,126,2002-05-01,2,78,02
02SH00443,2000641415,2,2002-03-04,63,1,64,K1415,8.6,60,4,,05,2.0,164,2002-05-07,3,0,02
02SH00444,2000447701,2,2002-03-04,63,1,44,T7701,6.6,62,3,,02,2.0,122,2002-05-01,2,60,02
02SH00445,1996106756,2,2002-03-04,63,1,10,S6756,11.4,60,4,,43,6.0,161,2002-04-25,2,0,02
02SH00446,1995637955,2,2002-03-04,63,1,63,K7955,9.8,56,6,,06,7.0,190,2002-05-01,1,0,02
02SH00447,1997108158,2,2002-03-04,63,1,10,S8158,9.8,60,4,,43,5.0,135,2002-04-25,2,0,02
02SH00448,1998008234,2,2002-03-04,63,1,00, 8234,9.2,62,3,,07,4.0,193,2002-05-13,2,0,02
02SH00449,2000111460,2,2002-03-04,63,1,11,R1460,8.6,64,2,,07,2.0,0,,*,75,02
02SH00450,2000641313,2,2002-03-04,63,1,64,K1313,8.2,62,3,,05,2.0,141,2002-04-25,1,0,02
02SH00451,1998008757,2,2002-03-04,63,1,00, 8757,8.6,58,5,,06,4.0,159,2002-04-25,1,0,02
02SH00452,1998109674,2,2002-03-04,63,1,10,S9674,8.2,62,3,,07,4.0,170,2002-04-25,1,0,02
02SH00453,1997108388,2,2002-03-04,63,1,10,S8388,8.6,60,4,,43,5.0,170,2002-05-01,2,0,02
02SH00454,2000641148,2,2002-03-04,63,1,64,K1148,9.8,60,4,,06,2.0,172,2002-05-09,1,0,02
02SH00455,2000000930,2,2002-03-04,63,1,00,00930,10.4,60,4,,07,2.0,151,2002-05-09,1,0,02
02SH00456,2000111753,2,2002-03-04,63,1,11,R1753,8.8,62,3,,07,2.0,128,2002-05-09,1,73,02
02SH00457,1998109689,2,2002-03-04,63,1,10,S9689,9.0,60,4,,07,4.0,162,2002-05-01,1,0,02
02SH00458,2000111152,2,2002-03-04,63,1,11,R1152,10.2,60,4,,07,2.0,127,2002-04-25,2,94,02
02SH00459,1997108017,2,2002-03-04,63,1,10,S8017,6.8,62,3,,07,5.0,148,2002-05-01,2,0,02
