UID,ID9,ABEWE,YR,SEX,BRD,ETAG,LINE,DAYSH,BAND,TEETH,SPWT,GRFL,L,CLFL,FLGR1,SIGR,THGR,SQEZ,H,J,FACE,DEWLAP,NECK,TYPE,COND,WTFEB,N_FEB,T_FEB,C_FEB,FTRT,DIAM,VARD,CRIMP,DIGR,WT_JULY,YEAR,STM,AGE
90SH04444, 86801907, 0,86,2,80,X1907,45,71,3,,132,10.2,,,7,,,,,,,,,,,,,,,,,,,,,90,55,4.0
90SH04445, 86801935, 0,86,2,80,X1935,45,71,8,,164,6.8,,,5,,,,,,,,,,,,,,,,,,,,,90,55,4.0
90SH04446, 86802025, 0,86,2,80,X2025,47,71,3,,186,7.8,,,7,,,,,,,,,,,,,,,,,,,,,90,55,4.0
90SH04447, 86802026, 0,86,2,80,X2026,47,71,3,,161,8.7,,,7,,,,,,,,,,,,,,,,,,,,,90,55,4.0
90SH04448, 86802027, 0,86,2,80,X2027,47,71,2,,190,8.4,,,6,,,,,,,,,,,,,,,,,,,,,90,55,4.0
90SH04449, 86802091, 0,86,2,80,X2091,45,71,3,,150,7.1,,,5,,,,,,,,,,,,,,,,,,,,,90,55,4.0
90SH04450, 86802101, 0,86,2,80,X2101,47,71,3,,154,6.1,,,2,,,,,,,,,,,,,,,,,,,,,90,55,4.0
90SH04451, 86802115, 0,86,1,80,X2115,97,138,M,,171,6.5,,,9,,,,,,,,,,,,,,,,,,,,,90,97,4.0
90SH04452, 86802138, 0,86,2,80,X2138,44,137,5,X,154,8.1,,,7,,,,,,,,,,,,,,,2,,,,,,90,52,4.0
90SH04453, 86802173, 0,86,2,80,X2173,47,71,3,,187,5.4,,,2,,,,,,,,,,,,,,,,,,,,,90,55,4.0
90SH04454, 86802246, 0,86,2,80,X2246,47,137,5,,116,7.4,,,3,,,,,,,,,,,,,,,7,,,,,,90,55,4.0
90SH04455, 86802332, 0,86,2,80,X2332,47,71,3,,163,5.0,,,2,,,,,,,,,,,,,,,,,,,,,90,55,4.0
90SH04456, 86802459, 0,86,2,80,X2459,45,71,3,,140,6.2,,,6,,,,,,,,,,,,,,,,,,,,,90,55,4.0
90SH04457, 86802466, 0,86,2,80,X2466,45,71,3,,152,6.5,,,6,,,,,,,,,,,,,,,,,,,,,90,55,4.0
90SH04458, 86802556, 0,86,2,80,X2556,45,71,8,,186,8.4,,,4,,,,,,,,,,,,,,,,,,,,,90,55,4.0
90SH04459, 86802563, 0,86,2,80,X2563,47,71,8,,154,6.1,,,3,,,,,,,,,,,,,,,,,,,,,90,55,4.0
90SH04460, 86802625, 0,86,2,80,X2625,45,71,8,,177,7.5,,,5,,,,,,,,,,,,,,,,,,,,,90,55,4.0
90SH04461, 86802641, 0,86,2,80,X2641,45,71,3,,129,7.4,,,6,,,,,,,,,,,,,,,,,,,,,90,55,4.0
90SH04462, 86802742, 0,86,2,80,X2742,47,71,8,,177,7.6,,,6,,,,,,,,,,,,,,,,,,,,,90,55,4.0
90SH04463, 86802770, 0,86,2,80,X2770,45,71,X,,172,7.3,,,5,,,,,,,,,,,,,,,,,,,,,90,55,4.0
90SH04464, 86802837, 0,86,2,80,X2837,47,71,3,,190,8.4,,,5,,,,,,,,,,,,,,,,,,,,,90,55,4.0
90SH04465, 86802888, 0,86,2,80,X2888,45,71,3,,136,6.3,,,2,,,,,,,,,,,,,,,,,,,,,90,55,4.0
90SH04466, 86803112, 0,86,2,80,X3112,72,137,5,,146,9.0,,,5,,,,,,,,,,,,,,,6,,,,,,90,30,3.5
90SH04467, 86803117, 0,86,2,80,X3117,72,137,5,,203,9.1,,,4,,,,,,,,,,,,,,,6,,,,,,90,30,3.5
90SH04468, 86803121, 0,86,2,80,X3121,73,137,5,,125,8.3,,,6,,,,,,,,,,,,,,,6,,,,,,90,30,3.5
90SH04469, 86803122, 0,86,2,80,X3122,74,137,5,,173,8.0,,,5,,,,,,,,,,,,,,,6,,,,,,90,30,3.5
90SH04470, 86803123, 0,86,2,80,X3123,82,135,2,,182,8.8,,,5,,,,,,,,,,,,,,,7,,,,,,90,30,3.5
90SH04471, 86803137, 0,86,2,80,X3137,72,137,5,,186,10.1,,,6,,,,,,,,,,,,,,,6,,,,,,90,30,3.5
90SH04472, 86803184, 0,86,2,80,X3184,83,136,2,,166,10.7,,,7,,,,,,,,,,,,,,,7,,,,,,90,30,3.5
90SH04473, 86803192, 0,86,2,80,X3192,72,137,5,,183,8.9,,,4,,,,,,,,,,,,,,,6,,,,,,90,30,3.5
90SH04474, 86803237, 0,86,2,80,X3237,72,137,5,,191,9.8,,,2,,,,,,,,,,,,,,,6,,,,,,90,30,3.5
90SH04475, 86803239, 0,86,2,80,X3239,83,136,2,,126,10.0,,,6,,,,,,,,,,,,,,,7,,,,,,90,30,3.5
90SH04476, 86803241, 0,86,2,80,X3241,82,135,2,,165,8.9,,,4,,,,,,,,,,,,,,,7,,,,,,90,30,3.5
90SH04477, 86803244, 0,86,2,80,X3244,76,137,5,,147,9.6,,,5,,,,,,,,,,,,,,,6,,,,,,90,30,3.5
90SH04478, 86803245, 0,86,2,80,X3245,76,136,5,,174,10.9,,,6,,,,,,,,,,,,,,,6,,,,,,90,30,3.5
90SH04479, 86803253, 0,86,2,80,X3253,72,137,5,,198,7.1,,,4,,,,,,,,,,,,,,,6,,,,,,90,30,3.5
90SH04480, 87803460, 0,87,2,80,X3460,65,71,3,,159,8.6,,,4,,,,,,,,,,,,,,,,,,,,,90,56,3.0
90SH04481, 87803491, 0,87,2,80,X3491,97,138,B,,163,5.2,,,9,,,,,,,,,,,,,,,7,,,,,,90,97,3.0
90SH04482, 87803492, 0,87,2,80,X3492,67,71,3,,153,9.1,,,7,,,,,,,,,,,,,,,,,,,,,90,56,3.0
90SH04483, 87803506, 0,87,2,80,X3506,65,71,3,,178,8.3,,,8,,,,,,,,,,,,,,,,,,,,,90,56,3.0
90SH04484, 87803507, 0,87,2,80,X3507,65,71,3,,182,8.6,,,6,,,,,,,,,,,,,,,,,,,,,90,56,3.0
90SH04485, 87803517, 0,87,2,80,X3517,97,138,B,,180,6.7,,,9,,,,,,,,,,,,,,,7,,,,,,90,97,3.0
90SH04486, 87803518, 0,87,2,80,X3518,97,138,B,,199,7.0,,,9,,,,,,,,,,,,,,,7,,,,,,90,97,3.0
90SH04487, 87803530, 0,87,2,80,X3530,67,71,3,,175,7.1,,,7,,,,,,,,,,,,,,,,,,,,,90,56,3.0
90SH04488, 87803539, 0,87,2,80,X3539,65,71,3,,191,8.7,,,7,,,,,,,,,,,,,,,,,,,,,90,56,3.0
90SH04489, 87803578, 0,87,2,80,X3578,65,71,3,,206,6.2,,,6,,,,,,,,,,,,,,,,,,,,,90,56,3.0
90SH04490, 87803588, 0,87,2,80,X3588,67,71,3,,176,11.7,,,7,,,,,,,,,,,,,,,,,,,,,90,56,3.0
90SH04491, 87803608, 0,87,2,80,X3608,67,71,3,,138,12.7,,,7,,,,,,,,,,,,,,,,,,,,,90,56,3.0
90SH04492, 87803619, 0,87,2,80,X3619,67,71,3,,149,7.9,,,6,,,,,,,,,,,,,,,,,,,,,90,56,3.0
90SH04493, 87803622, 0,87,1,80,X3622,97,138,M,,256,7.7,,,9,,,,,,,,,,,,,,,,,,,,275,90,97,3.0
90SH04494, 87803627, 0,87,1,80,X3627,97,138,M,,264,7.4,,,9,,,,,,,,,,,,,,,,,,,,287,90,97,3.0
90SH04495, 87803629, 0,87,2,80,X3629,65,71,3,,194,7.7,,,7,,,,,,,,,,,,,,,,,,,,,90,56,3.0
90SH04496, 87803630, 0,87,2,80,X3630,67,71,X,,197,9.7,,,7,,,,,,,,,,,,,,,,,,,,,90,56,3.0
90SH04497, 87803642, 0,87,2,80,X3642,97,138,B,,215,10.3,,,9,,,,,,,,,,,,,,,7,,,,,,90,97,3.0
90SH04498, 87803649, 0,87,2,80,X3649,65,71,3,,181,7.2,,,4,,,,,,,,,,,,,,,,,,,,,90,56,3.0
90SH04499, 87803667, 0,87,2,80,X3667,97,138,B,,206,7.2,,,9,,,,,,,,,,,,,,,7,,,,,,90,97,3.0
90SH04500, 87803693, 0,87,2,80,X3693,67,71,3,,145,7.7,,,8,,,,,,,,,,,,,,,,,,,,,90,56,3.0
90SH04501, 87803700, 0,87,2,80,X3700,67,71,3,,192,12.0,,,6,,,,,,,,,,,,,,,,,,,,,90,56,3.0
90SH04502, 87803701, 0,87,2,80,X3701,67,71,3,,177,10.1,,,7,,,,,,,,,,,,,,,,,,,,,90,56,3.0
90SH04503, 87803706, 0,87,2,80,X3706,97,138,B,,188,5.9,,,9,,,,,,,,,,,,,,,7,,,,,,90,97,3.0
90SH04504, 87803710, 0,87,2,80,X3710,67,71,2,,154,9.7,,,7,,,,,,,,,,,,,,,,,,,,,90,56,3.0
90SH04505, 87803717, 0,87,2,80,X3717,65,71,5,,146,8.1,,,6,,,,,,,,,,,,,,,,,,,,,90,56,3.0
90SH04506, 87803718, 0,87,2,80,X3718,65,71,3,,151,7.4,,,6,,,,,,,,,,,,,,,,,,,,,90,56,3.0
90SH04507, 87803719, 0,87,2,80,X3719,65,71,3,,175,8.3,,,4,,,,,,,,,,,,,,,,,,,,,90,56,3.0
90SH04508, 87803753, 0,87,2,80,X3753,65,71,3,,145,6.2,,,6,,,,,,,,,,,,,,,,,,,,,90,56,3.0
90SH04509, 87803764, 0,87,2,80,X3764,67,71,3,,142,9.6,,,7,,,,,,,,,,,,,,,,,,,,,90,56,3.0
90SH04510, 87803787, 0,87,2,80,X3787,65,71,8,,158,9.1,,,5,,,,,,,,,,,,,,,,,,,,,90,56,3.0
90SH04511, 87803808, 0,87,2,80,X3808,67,71,3,,158,8.8,,,7,,,,,,,,,,,,,,,,,,,,,90,56,3.0
90SH04512, 87803829, 0,87,2,80,X3829,97,138,B,,199,4.8,,,9,,,,,,,,,,,,,,,7,,,,,,90,97,3.0
90SH04513, 87803830, 0,87,2,80,X3830,97,138,B,,153,4.6,,,9,,,,,,,,,,,,,,,7,,,,,,90,97,3.0
90SH04514, 87803834, 0,87,2,80,X3834,67,71,3,,150,8.8,,,6,,,,,,,,,,,,,,,,,,,,,90,56,3.0
90SH04515, 87803836, 0,87,2,80,X3836,67,71,3,,153,7.9,,,5,,,,,,,,,,,,,,,,,,,,,90,56,3.0
90SH04516, 87803841, 0,87,2,80,X3841,67,71,3,,130,6.4,,,6,,,,,,,,,,,,,,,,,,,,,90,56,3.0
90SH04517, 87803842, 0,87,2,80,X3842,65,71,3,,135,7.6,,,4,,,,,,,,,,,,,,,,,,,,,90,56,3.0
90SH04518, 87803868, 0,87,2,80,X3868,65,71,3,,163,6.7,,,3,,,,,,,,,,,,,,,,,,,,,90,56,3.0
90SH04519, 87803904, 0,87,2,80,X3904,67,71,3,,163,6.8,,,7,,,,,,,,,,,,,,,,,,,,,90,56,3.0
90SH04520, 87803905, 0,87,2,80,X3905,67,71,3,,134,6.4,,,7,,,,,,,,,,,,,,,,,,,,,90,56,3.0
90SH04521, 87803944, 0,87,2,80,X3944,47,71,3,,188,8.2,,,2,,,,,,,,,,,,,,,,,,,,,90,55,3.0
90SH04522, 87803961, 0,87,2,80,X3961,65,71,3,,154,6.0,,,6,,,,,,,,,,,,,,,,,,,,,90,56,3.0
90SH04523, 87803962, 0,87,2,80,X3962,65,71,3,,144,6.2,,,8,,,,,,,,,,,,,,,,,,,,,90,56,3.0
90SH04524, 87803966, 0,87,2,80,X3966,45,71,3,,161,7.4,,,5,,,,,,,,,,,,,,,,,,,,,90,55,3.0
90SH04525, 87803988, 0,87,1,80,X3988,97,138,M,,242,8.7,,,9,,,,,,,,,,,,,,,,,,,,290,90,97,3.0
90SH04526, 87804012, 0,87,2,80,X4012,97,138,B,,199,7.6,,,9,,,,,,,,,,,,,,,7,,,,,,90,97,3.0
90SH04527, 87804013, 0,87,2,80,X4013,97,138,B,,206,6.1,,,9,,,,,,,,,,,,,,,7,,,,,,90,97,3.0
90SH04528, 87804078, 0,87,2,80,X4078,45,71,3,,159,7.5,,,5,,,,,,,,,,,,,,,,,,,,,90,55,3.0
90SH04529, 87804089, 0,87,2,80,X4089,47,71,3,,143,5.1,,,4,,,,,,,,,,,,,,,,,,,,,90,55,3.0
90SH04530, 87804120, 0,87,2,80,X4120,65,71,3,,169,7.4,,,6,,,,,,,,,,,,,,,,,,,,,90,56,3.0
90SH04531, 87804150, 0,87,2,80,X4150,97,138,B,,211,8.3,,,9,,,,,,,,,,,,,,,7,,,,,,90,97,3.0
90SH04532, 87804224, 0,87,1,80,X4224,97,138,M,,239,6.5,,,9,,,,,,,,,,,,,,,,,,,,256,90,97,3.0
90SH04533, 87804225, 0,87,1,80,X4225,97,138,M,,230,4.0,,,9,,,,,,,,,,,,,,,,,,,,251,90,97,3.0
90SH04534, 87804233, 0,87,2,80,X4233,45,71,3,,153,9.3,,,5,,,,,,,,,,,,,,,,,,,,,90,55,3.0
90SH04535, 87804267, 0,87,2,80,X4267,45,71,3,,157,7.3,,,5,,,,,,,,,,,,,,,,,,,,,90,55,3.0
90SH04536, 87804277, 0,87,2,80,X4277,45,71,3,,155,6.8,,,5,,,,,,,,,,,,,,,,,,,,,90,55,3.0
90SH04537, 87804290, 0,87,2,80,X4290,47,71,3,,202,8.9,,,6,,,,,,,,,,,,,,,,,,,,,90,55,3.0
90SH04538, 87804317, 0,87,2,80,X4317,45,71,3,,172,8.4,,,3,,,,,,,,,,,,,,,,,,,,,90,55,3.0
90SH04539, 87804320, 0,87,2,80,X4320,47,71,X,,132,6.6,,,6,,,,,,,,,,,,,,,,,,,,,90,55,3.0
90SH04540, 87804363, 0,87,2,80,X4363,45,71,3,,144,7.1,,,6,,,,,,,,,,,,,,,,,,,,,90,55,3.0
90SH04541, 87804409, 0,87,2,80,X4409,47,71,3,,152,7.7,,,6,,,,,,,,,,,,,,,,,,,,,90,55,3.0
90SH04542, 87804418, 0,87,2,80,X4418,47,71,8,,159,8.2,,,6,,,,,,,,,,,,,,,,,,,,,90,55,3.0
90SH04543, 87804422, 0,87,2,80,X4422,47,71,5,,140,6.5,,,4,,,,,,,,,,,,,,,,,,,,,90,55,3.0
90SH04544, 87804430, 0,87,2,80,X4430,00,138,1,B,128,6.2,,,5,,,,,,,,,,,,,,,1,,,,,,90,55,3.0
90SH04545, 87804431, 0,87,2,80,X4431,47,71,3,,147,5.7,,,3,,,,,,,,,,,,,,,,,,,,,90,55,3.0
90SH04546, 87804433, 0,87,2,80,X4433,47,71,3,,150,7.3,,,2,,,,,,,,,,,,,,,,,,,,,90,55,3.0
90SH04547, 87804486, 0,87,2,80,X4486,47,71,3,,136,6.5,,,7,,,,,,,,,,,,,,,,,,,,,90,55,3.0
90SH04548, 87804501, 0,87,2,80,X4501,47,71,3,,143,8.7,,,5,,,,,,,,,,,,,,,,,,,,,90,55,3.0
90SH04549, 87804508, 0,87,2,80,X4508,45,71,3,,120,6.7,,,7,,,,,,,,,,,,,,,,,,,,,90,55,3.0
90SH04550, 87804529, 0,87,2,80,X4529,45,71,3,,173,6.6,,,5,,,,,,,,,,,,,,,,,,,,,90,55,3.0
90SH04551, 87804549, 0,87,2,80,X4549,47,71,3,,181,5.5,,,5,,,,,,,,,,,,,,,,,,,,,90,55,3.0
90SH04552, 87804557, 0,87,2,80,X4557,45,71,3,,134,7.4,,,6,,,,,,,,,,,,,,,,,,,,,90,55,3.0
90SH04553, 87804561, 0,87,2,80,X4561,47,71,3,,149,6.3,,,2,,,,,,,,,,,,,,,,,,,,,90,55,3.0
90SH04554, 87804585, 0,87,2,80,X4585,47,71,3,,162,8.6,,,6,,,,,,,,,,,,,,,,,,,,,90,55,3.0
90SH04555, 87804589, 0,87,2,80,X4589,47,71,3,,134,5.1,,,5,,,,,,,,,,,,,,,,,,,,,90,55,3.0
90SH04556, 87804598, 0,87,2,80,X4598,47,71,3,,150,7.1,,,4,,,,,,,,,,,,,,,,,,,,,90,55,3.0
90SH04557, 87804608, 0,87,2,80,X4608,47,71,3,,182,9.4,,,5,,,,,,,,,,,,,,,,,,,,,90,55,3.0
90SH04558, 87804683, 0,87,2,80,X4683,47,71,2,,174,6.1,,,3,,,,,,,,,,,,,,,,,,,,,90,55,3.0
90SH04559, 87804687, 0,87,2,80,X4687,00,138,1,B,145,7.4,,,5,,,,,,,,,,,,,,,1,,,,,,90,51,3.0
90SH04560, 87804688, 0,87,3,80,X4688,00,138,1,W,139,6.3,,,5,,,,,,,,,,,,,,,1,,,,,,90,51,3.0
90SH04561, 87804702, 0,87,2,80,X4702,45,71,3,,141,7.7,,,7,,,,,,,,,,,,,,,,,,,,,90,55,3.0
90SH04562, 87804708, 0,87,2,80,X4708,47,71,3,,166,8.0,,,6,,,,,,,,,,,,,,,,,,,,,90,55,3.0
90SH04563, 87804709, 0,87,2,80,X4709,47,71,3,,158,5.7,,,4,,,,,,,,,,,,,,,,,,,,,90,55,3.0
90SH04564, 87804713, 0,87,2,80,X4713,47,71,X,,155,7.7,,,5,,,,,,,,,,,,,,,,,,,,,90,55,3.0
90SH04565, 87804726, 0,87,2,80,X4726,47,71,3,,153,8.4,,,6,,,,,,,,,,,,,,,,,,,,,90,55,3.0
90SH04566, 87804727, 0,87,2,80,X4727,47,71,3,,153,7.8,,,6,,,,,,,,,,,,,,,,,,,,,90,55,3.0
90SH04567, 87804736, 0,87,2,80,X4736,47,71,3,,146,5.8,,,5,,,,,,,,,,,,,,,,,,,,,90,55,3.0
90SH04568, 87804752, 0,87,2,80,X4752,47,71,3,,166,6.5,,,6,,,,,,,,,,,,,,,,,,,,,90,55,3.0
90SH04569, 87804778, 0,87,2,80,X4778,47,71,3,,157,5.6,,,4,,,,,,,,,,,,,,,,,,,,,90,55,3.0
90SH04570, 87804786, 0,87,2,80,X4786,45,71,3,,163,5.5,,,6,,,,,,,,,,,,,,,,,,,,,90,55,3.0
90SH04571, 87804823, 0,87,2,80,X4823,45,71,8,,162,5.9,,,2,,,,,,,,,,,,,,,,,,,,,90,55,3.0
90SH04572, 87804828, 0,87,2,80,X4828,47,71,3,,167,6.0,,,6,,,,,,,,,,,,,,,,,,,,,90,55,3.0
90SH04573, 87804831, 0,87,2,80,X4831,47,71,3,,182,6.7,,,6,,,,,,,,,,,,,,,,,,,,,90,55,3.0
90SH04574, 87804833, 0,87,2,80,X4833,47,71,3,,150,7.8,,,3,,,,,,,,,,,,,,,,,,,,,90,55,3.0
90SH04575, 87804876, 0,87,2,80,X4876,47,71,3,,180,7.5,,,5,,,,,,,,,,,,,,,,,,,,,90,55,3.0
90SH04576, 87804877, 0,87,2,80,X4877,47,71,3,,132,5.5,,,2,,,,,,,,,,,,,,,,,,,,,90,55,3.0
90SH04577, 87804878, 0,87,2,80,X4878,47,71,3,,153,5.3,,,4,,,,,,,,,,,,,,,,,,,,,90,55,3.0
90SH04578, 87804881, 0,87,2,80,X4881,97,138,X,,163,5.0,,,9,,,,,,,,,,,,,,,7,,,,,,90,97,3.0
90SH04579, 87804918, 0,87,2,80,X4918,45,71,3,,155,7.1,,,4,,,,,,,,,,,,,,,,,,,,,90,55,3.0
90SH04580, 87805075, 0,87,2,80,X5075,47,71,3,,169,7.8,,,6,,,,,,,,,,,,,,,,,,,,,90,55,3.0
90SH04581, 87805099, 0,87,2,80,X5099,45,71,3,,178,5.9,,,5,,,,,,,,,,,,,,,,,,,,,90,55,3.0
90SH04582, 87805101, 0,87,2,80,X5101,45,71,3,,159,7.4,,,5,,,,,,,,,,,,,,,,,,,,,90,55,3.0
90SH04583, 87805113, 0,87,2,80,X5113,47,71,8,,189,7.3,,,7,,,,,,,,,,,,,,,,,,,,,90,55,3.0
90SH04584, 87805140, 0,87,2,80,X5140,47,71,3,,188,6.2,,,4,,,,,,,,,,,,,,,,,,,,,90,55,3.0
90SH04585, 87805162, 0,87,2,80,X5162,47,71,3,,141,6.7,,,5,,,,,,,,,,,,,,,,,,,,,90,55,3.0
90SH04586, 87805183, 0,87,2,80,X5183,45,71,8,,164,5.8,,,5,,,,,,,,,,,,,,,,,,,,,90,55,3.0
90SH04587, 87805219, 0,87,2,80,X5219,47,71,J,,177,7.8,,,6,,,,,,,,,,,,,,,,,,,,,90,55,3.0
90SH04588, 87805283, 0,87,2,80,X5283,47,71,8,,142,6.6,,,4,,,,,,,,,,,,,,,,,,,,,90,55,3.0
90SH04589, 87805320, 0,87,2,80,X5320,45,71,3,,148,6.7,,,4,,,,,,,,,,,,,,,,,,,,,90,55,3.0
90SH04590, 87805329, 0,87,2,80,X5329,47,71,3,,181,6.3,,,5,,,,,,,,,,,,,,,,,,,,,90,55,3.0
90SH04591, 87805348, 0,87,2,80,X5348,47,71,3,,187,10.3,,,6,,,,,,,,,,,,,,,,,,,,,90,55,3.0
90SH04592, 87805349, 0,87,2,80,X5349,47,71,3,,172,8.0,,,7,,,,,,,,,,,,,,,,,,,,,90,55,3.0
90SH04593, 87805360, 0,87,2,80,X5360,47,71,3,,148,7.4,,,4,,,,,,,,,,,,,,,,,,,,,90,55,3.0
90SH04594, 87805400, 0,87,2,80,X5400,45,71,X,,171,6.8,,,6,,,,,,,,,,,,,,,,,,,,,90,55,3.0
90SH04595, 87805415, 0,87,2,80,X5415,47,71,8,,169,8.8,,,6,,,,,,,,,,,,,,,,,,,,,90,55,3.0
90SH04596, 87805435, 0,87,2,80,X5435,47,71,3,,207,7.7,,,6,,,,,,,,,,,,,,,,,,,,,90,55,3.0
90SH04597, 87805457, 0,87,2,80,X5457,97,138,B,,222,8.3,,,9,,,,,,,,,,,,,,,7,,,,,,90,97,3.0
90SH04598, 87805509, 0,87,2,80,X5509,97,138,B,,163,4.9,,,9,,,,,,,,,,,,,,,7,,,,,,90,97,3.0
90SH04599, 88805625, 0,88,2,80,X5625,97,138,B,,165,4.3,,,9,,,,,,,,,,,,,,,7,,,,,,90,97,2.0
90SH04600, 88805631, 0,88,2,80,X5631,67,71,3,,115,8.2,,,6,,,,,,,,,,,,,,,,,,,,,90,56,2.0
90SH04601, 88805662, 0,88,2,80,X5662,97,138,B,,148,7.2,,,9,,,,,,,,,,,,,,,7,,,,,,90,97,2.0
90SH04602, 88805665, 0,88,2,80,X5665,67,71,3,,155,7.9,,,8,,,,,,,,,,,,,,,,,,,,,90,56,2.0
90SH04603, 88805667, 0,88,2,80,X5667,67,71,3,,152,9.9,,,7,,,,,,,,,,,,,,,,,,,,,90,56,2.0
90SH04604, 88805668, 0,88,2,80,X5668,67,71,X,,146,8.7,,,7,,,,,,,,,,,,,,,,,,,,,90,56,2.0
90SH04605, 88805669, 0,88,2,80,X5669,67,71,3,,147,6.2,,,3,,,,,,,,,,,,,,,,,,,,,90,56,2.0
90SH04606, 88805671, 0,88,2,80,X5671,67,71,3,,172,8.5,,,6,,,,,,,,,,,,,,,,,,,,,90,56,2.0
90SH04607, 88805672, 0,88,2,80,X5672,67,71,3,,154,8.5,,,3,,,,,,,,,,,,,,,,,,,,,90,56,2.0
90SH04608, 88805680, 0,88,2,80,X5680,65,71,3,,189,7.0,,,2,,,,,,,,,,,,,,,,,,,,,90,56,2.0
90SH04609, 88805691, 0,88,2,80,X5691,67,71,3,,161,9.0,,,6,,,,,,,,,,,,,,,,,,,,,90,56,2.0
90SH04610, 88805698, 0,88,2,80,X5698,67,71,3,,150,6.9,,,6,,,,,,,,,,,,,,,,,,,,,90,56,2.0
90SH04611, 88805701, 0,88,2,80,X5701,97,138,B,,176,6.1,,,9,,,,,,,,,,,,,,,7,,,,,,90,97,2.0
90SH04612, 88805712, 0,88,2,80,X5712,65,71,3,,160,10.7,,,6,,,,,,,,,,,,,,,,,,,,,90,56,2.0
90SH04613, 88805736, 0,88,2,80,X5736,67,71,3,,114,8.0,,,6,,,,,,,,,,,,,,,,,,,,,90,56,2.0
90SH04614, 88805747, 0,88,2,80,X5747,67,71,X,,138,6.8,,,8,,,,,,,,,,,,,,,,,,,,,90,56,2.0
90SH04615, 88805792, 0,88,2,80,X5792,67,71,X,,148,7.3,,,6,,,,,,,,,,,,,,,,,,,,,90,56,2.0
90SH04616, 88805793, 0,88,2,80,X5793,65,71,3,,180,7.9,,,6,,,,,,,,,,,,,,,,,,,,,90,56,2.0
90SH04617, 88805818, 0,88,2,80,X5818,67,71,3,,153,7.2,,,5,,,,,,,,,,,,,,,,,,,,,90,56,2.0
90SH04618, 88805821, 0,88,2,80,X5821,65,71,3,,182,5.0,,,5,,,,,,,,,,,,,,,,,,,,,90,56,2.0
90SH04619, 88805827, 0,88,2,80,X5827,65,71,3,,155,5.3,,,6,,,,,,,,,,,,,,,,,,,,,90,56,2.0
90SH04620, 88805834, 0,88,2,80,X5834,67,71,3,,140,5.7,,,4,,,,,,,,,,,,,,,,,,,,,90,56,2.0
90SH04621, 88805836, 0,88,2,80,X5836,97,138,B,,169,3.7,,,9,,,,,,,,,,,,,,,7,,,,,,90,97,2.0
90SH04622, 88805850, 0,88,1,80,X5850,97,138,M,,211,5.5,,,9,,,,,,,,,,,,,,,7,,,,,226,90,97,2.0
90SH04623, 88805870, 0,88,2,80,X5870,58,71,3,,150,9.7,,,6,,,,,,,,,,,,,,,,,,,,,90,58,2.0
90SH04624, 88805878, 0,88,2,80,X5878,67,71,3,,160,9.9,,,6,,,,,,,,,,,,,,,,,,,,,90,56,2.0
90SH04625, 88805883, 0,88,2,80,X5883,65,71,3,,164,6.5,,,6,,,,,,,,,,,,,,,,,,,,,90,56,2.0
90SH04626, 88805890, 0,88,2,80,X5890,67,71,3,,132,11.8,,,7,,,,,,,,,,,,,,,,,,,,,90,56,2.0
90SH04627, 88805896, 0,88,2,80,X5896,65,71,3,,166,9.3,,,7,,,,,,,,,,,,,,,,,,,,,90,56,2.0
90SH04628, 88805908, 0,88,2,80,X5908,67,71,3,,158,6.7,,,6,,,,,,,,,,,,,,,,,,,,,90,56,2.0
90SH04629, 88805923, 0,88,2,80,X5923,97,138,B,,177,5.5,,,9,,,,,,,,,,,,,,,7,,,,,,90,97,2.0
90SH04630, 88805936, 0,88,2,80,X5936,97,138,B,,178,6.1,,,9,,,,,,,,,,,,,,,7,,,,,,90,97,2.0
90SH04631, 88805938, 0,88,2,80,X5938,97,138,B,,156,5.1,,,9,,,,,,,,,,,,,,,7,,,,,,90,97,2.0
90SH04632, 88805943, 0,88,2,80,X5943,97,138,B,,182,5.6,,,9,,,,,,,,,,,,,,,7,,,,,,90,97,2.0
90SH04633, 88805949, 0,88,2,80,X5949,97,138,B,,183,7.3,,,9,,,,,,,,,,,,,,,7,,,,,,90,97,2.0
90SH04634, 88805955, 0,88,2,80,X5955,67,71,3,,112,7.6,,,6,,,,,,,,,,,,,,,,,,,,,90,56,2.0
90SH04635, 88805958, 0,88,2,80,X5958,65,71,3,,172,6.6,,,6,,,,,,,,,,,,,,,,,,,,,90,56,2.0
90SH04636, 88805960, 0,88,1,80,X5960,97,138,M,,212,6.9,,,9,,,,,,,,,,,,,,,7,,,,,258,90,97,2.0
90SH04637, 88805961, 0,88,1,80,X5961,97,138,M,,178,4.4,,,9,,,,,,,,,,,,,,,7,,,,,219,90,97,2.0
90SH04638, 88805987, 0,88,2,80,X5987,67,71,3,,157,6.4,,,6,,,,,,,,,,,,,,,,,,,,,90,56,2.0
90SH04639, 88805998, 0,88,2,80,X5998,65,71,3,,161,5.7,,,2,,,,,,,,,,,,,,,,,,,,,90,56,2.0
90SH04640, 88806000, 0,88,2,80,X6000,65,71,3,,180,10.8,,,7,,,,,,,,,,,,,,,,,,,,,90,56,2.0
90SH04641, 88806044, 0,88,2,80,X6044,65,71,3,,159,8.6,,,7,,,,,,,,,,,,,,,,,,,,,90,56,2.0
90SH04642, 88806046, 0,88,2,80,X6046,67,71,3,,136,8.3,,,6,,,,,,,,,,,,,,,,,,,,,90,56,2.0
