UID,ID9,YR,BRD,ETAG,SEX,LINE,SPWT,KGWT,GRFL,GRADE,FLGR1,RMK,DAYSH,SHDAY,WTDAY,BAND,L,YEAR,STM,AGE
94SH02562, 93443673,93,44,T3673,1,TT,158,3.6,7.9,60,4,,77,1994-03-18,1994-05-17,Y,,94,02,1.0
94SH02563, 93812620,93,81,Z2620,1,TT,141,2.5,5.5,60,4,,77,1994-03-18,1994-05-17,Y,,94,57,1.0
94SH02564, 93812637,93,81,Z2637,1,TT,135,2.5,5.5,64,2,,77,1994-03-18,1994-05-17,Y,,94,57,1.0
94SH02565, 93039873,93,03,L9873,1,TT,146,2.5,5.5,62,3,,77,1994-03-18,1994-05-17,Y,,94,30,1.0
94SH02566, 93039975,93,03,L9975,1,80,143,2.5,5.5,64,2,,77,1994-03-18,1994-05-17,Y,56,94,30,1.0
94SH02567, 93103743,93,10,S3743,2,18,110,2.5,5.5,64,2,,77,1994-03-18,,,,94,43,1.0
94SH02568, 93104280,93,10,S4280,1,18,94,1.8,4.0,60,4,,77,1994-03-18,1994-05-17,Y,50,94,42,1.0
94SH02569, 93636766,93,63,K6766,1,62,160,4.0,8.8,54,7,,77,1994-03-18,1994-05-17,Y,68,94,06,1.0
94SH02570, 93040156,93,04,A0156,1,80,158,1.2,3.6,64,2,,77,1994-03-18,1994-05-17,Y,56,94,30,1.0
94SH02571, 93444129,93,44,T4129,1,41,120,2.5,5.5,56,6,,77,1994-03-18,1994-05-17,Y,54,94,02,1.0
94SH02572, 93039774,93,03,L9774,1,TT,135,2.5,5.5,60,4,,77,1994-03-18,1994-05-17,Y,,94,30,1.0
94SH02573, 93039855,93,03,L9855,1,80,157,2.2,4.9,62,3,BLK SPOT '94,77,1994-03-18,1994-05-17,Y,64,94,30,1.0
94SH02574, 93443762,93,44,T3762,1,TT,142,2.5,5.5,64,2,,77,1994-03-18,1994-05-17,Y,,94,02,1.0
94SH02575, 93443784,93,44,T3784,1,TT,146,2.4,5.3,56,6,,77,1994-03-18,1994-05-17,Y,,94,02,1.0
94SH02576, 93039716,93,03,L9716,1,80,151,2.5,5.5,62,3,,77,1994-03-18,1994-05-17,Y,59,94,30,1.0
94SH02577, 93039781,93,03,L9781,1,TT,130,2.4,5.3,56,6,,77,1994-03-18,1994-05-17,Y,,94,30,1.0
94SH02578, 93040078,93,04,A0078,1,80,146,2.2,4.9,64,2,,77,1994-03-18,1994-05-17,Y,63,94,30,1.0
94SH02579, 93039872,93,03,L9872,1,TT,145,2.5,5.5,64,2,,77,1994-03-18,1994-05-17,Y,,94,30,1.0
94SH02580, 93636866,93,63,K6866,1,60,146,3.3,7.3,60,4,,77,1994-03-18,1994-05-17,Y,82,94,06,1.0
94SH02581, 93443868,93,44,T3868,1,41,150,2.8,6.2,64,2,,77,1994-03-18,1994-05-17,Y,68,94,02,1.0
94SH02582, 93040089,93,04,A0089,1,80,133,2.2,4.9,62,3,,77,1994-03-18,1994-05-17,Y,64,94,30,1.0
94SH02583, 93040174,93,04,A0174,1,82,132,1.9,4.2,60,4,,77,1994-03-18,1994-05-17,Y,58,94,30,1.0
94SH02584, 93443964,93,44,T3964,1,42,135,2.3,5.1,64,2,,77,1994-03-18,1994-05-17,Y,55,94,02,1.0
94SH02585, 93812631,93,81,Z2631,1,TT,161,2.9,6.4,62,3,,77,1994-03-18,1994-05-17,Y,,94,57,1.0
94SH02586, 93812604,93,81,Z2604,1,TT,159,2.7,6.0,58,5,,77,1994-03-18,1994-05-17,Y,,94,57,1.0
94SH02587, 93039739,93,03,L9739,1,TT,146,2.7,6.0,62,3,,77,1994-03-18,1994-05-17,Y,,94,30,1.0
94SH02588, 93636783,93,63,K6783,1,62,183,3.6,7.9,56,6,,77,1994-03-18,1994-05-17,Y,70,94,06,1.0
94SH02589, 93040043,93,04,A0043,1,82,128,1.8,4.0,60,4,,77,1994-03-18,1994-05-17,Y,61,94,30,1.0
94SH02590, 93636741,93,63,K6741,1,60,171,3.4,7.5,56,6,,77,1994-03-18,1994-05-17,Y,81,94,06,1.0
94SH02591, 93039967,93,03,L9967,1,80,143,2.4,5.3,64,2,,77,1994-03-18,1994-05-17,Y,62,94,30,1.0
94SH02592, 93040012,93,04,A0012,1,82,141,2.0,4.4,62,3,,77,1994-03-18,1994-05-17,Y,70,94,30,1.0
94SH02593, 93444095,93,44,T4095,1,42,121,2.8,6.2,60,4,,77,1994-03-18,1994-05-17,Y,62,94,02,1.0
94SH02594, 93103440,93,10,S3440,1,00,159,3.0,6.6,64,2,,77,1994-03-18,1994-05-17,Y,62,94,08,1.0
94SH02595, 93039786,93,03,L9786,1,82,137,2.5,5.5,62,3,,77,1994-03-18,1994-05-17,Y,65,94,30,1.0
94SH02596, 93444072,93,44,T4072,1,41,127,2.3,5.1,60,4,,77,1994-03-18,1994-05-17,Y,62,94,02,1.0
94SH02597, 93636701,93,63,K6701,1,62,171,3.9,8.6,62,3,,77,1994-03-18,1994-05-17,Y,68,94,06,1.0
94SH02598, 89033581,89,03,L3581,2,82,211,4.3,9.5,60,4,,77,1994-03-18,1994-05-10,5,,94,30,5.0
94SH02599, 93444004,93,44,T4004,1,TT,149,3.6,7.9,60,4,,77,1994-03-18,1994-05-17,Y,,94,02,1.0
94SH02600, 92102552,92,10,S2552,1,18,190,4.6,10.1,62,3,,77,1994-03-18,1994-05-17,M,71,94,07,2.0
94SH02601, 92039168,92,03,L9168,1,81,154,3.6,7.9,58,5,,77,1994-03-18,1994-05-17,M,58,94,30,2.0
94SH02602, 92636035,92,63,K6035,1,68,180,4.6,10.1,58,5,,77,1994-03-18,1994-05-17,M,70,94,06,2.0
94SH02603, 92001574,92,00,01574,1,TX,198,5.3,11.7,64,2,TX RAM,77,1994-03-18,1994-05-17,M,68,94,07,2.0
94SH02604, 92636338,92,63,K6338,1,68,208,4.7,10.4,64,2,,77,1994-03-18,1994-05-17,M,62,94,06,2.0
94SH02605, 92636298,92,63,K6298,1,68,176,5.2,11.5,54,7,,77,1994-03-18,1994-05-17,M,82,94,06,2.0
94SH02606, 92442788,92,44,T2788,1,42,178,4.6,10.1,62,3,,77,1994-03-18,1994-05-17,M,68,94,02,2.0
94SH02607, 92038765,92,03,L8765,1,82,176,3.4,7.5,60,4,,77,1994-03-18,1994-05-17,M,71,94,30,2.0
94SH02608, 92443116,92,44,T3116,1,41,208,4.6,10.1,60,4,,77,1994-03-18,1994-05-17,M,71,94,02,2.0
94SH02609, 92636168,92,63,K6168,1,68,213,6.2,13.7,58,5,,77,1994-03-18,1994-05-17,M,81,94,06,2.0
94SH02610, 92102677,92,10,S2677,1,18,164,5.1,11.2,62,3,,77,1994-03-18,1994-05-17,M,60,94,07,2.0
94SH02611, 92636304,92,63,K6304,1,68,199,5.0,11.0,58,5,,77,1994-03-18,1994-05-17,M,75,94,06,2.0
94SH02612, 92442698,92,44,T2698,1,42,162,4.6,10.1,58,5,,77,1994-03-18,1994-05-17,M,74,94,02,2.0
94SH02613, 92442891,92,44,T2891,1,42,178,4.3,9.5,62,3,,77,1994-03-18,1994-05-17,M,59,94,02,2.0
94SH02614, 92102575,92,10,S2575,1,18,190,4.5,9.9,62,3,,77,1994-03-18,1994-05-17,M,70,94,07,2.0
94SH02615, 92102352,92,10,S2352,1,18,160,5.7,12.6,54,7,,77,1994-03-18,1994-05-17,M,74,94,42,2.0
94SH02616, 92636181,92,63,K6181,1,68,200,4.4,9.7,60,4,,77,1994-03-18,1994-05-17,M,60,94,06,2.0
94SH02617, 92636197,92,63,K6197,1,68,201,4.9,10.8,62,3,,77,1994-03-18,1994-05-17,M,79,94,06,2.0
94SH02618, 92442643,92,44,T2643,1,42,195,5.8,12.8,60,4,,77,1994-03-18,1994-05-17,M,74,94,02,2.0
94SH02619, 92443029,92,44,T3029,1,42,165,4.7,10.4,60,4,,77,1994-03-18,1994-05-17,M,67,94,02,2.0
94SH02620, 92636347,92,63,K6347,1,68,190,6.0,13.2,58,5,,77,1994-03-18,1994-05-17,M,73,94,06,2.0
94SH02621, 92038712,92,03,L8712,1,82,196,3.7,8.2,62,3,,77,1994-03-18,1994-05-17,M,70,94,30,2.0
94SH02622, 92102947,92,10,S2947,1,18,177,5.4,11.9,62,3,,77,1994-03-18,1994-05-17,M,68,94,42,2.0
94SH02623, 92103150,92,10,S3150,1,18,172,4.0,8.8,64,2,,77,1994-03-18,1994-05-17,M,55,94,07,2.0
94SH02624, 92103240,92,10,S3240,1,18,178,4.5,9.9,62,3,,77,1994-03-18,1994-05-17,M,70,94,07,2.0
94SH02625, 92636573,92,63,K6573,1,68,206,4.8,10.6,54,7,,77,1994-03-18,1994-05-17,M,70,94,06,2.0
94SH02626, 92443117,92,44,T3117,1,41,188,4.3,9.5,60,4,,77,1994-03-18,1994-05-17,M,76,94,02,2.0
94SH02627, 92039614,92,03,L9614,1,73,176,3.7,8.2,64,2,,77,1994-03-18,1994-05-17,M,,94,30,1.5
94SH02628, 92039422,92,03,L9422,1,72,161,3.4,7.5,62,3,,77,1994-03-18,1994-05-17,M,,94,30,1.5
94SH02629, 92636088,92,63,K6088,1,68,206,4.7,10.4,60,4,,77,1994-03-18,1994-05-17,M,78,94,06,2.0
94SH02630, 92636255,92,63,K6255,1,68,201,4.3,9.5,64,2,,77,1994-03-18,1994-05-17,M,72,94,06,2.0
94SH02631, 92039630,92,03,L9630,1,72,156,3.4,7.5,58,5,,77,1994-03-18,1994-05-17,M,,94,30,1.5
94SH02632, 92103142,92,10,S3142,1,18,170,6.0,13.2,58,5,,77,1994-03-18,1994-05-17,M,74,94,07,2.0
94SH02633, 92442767,92,44,T2767,1,41,199,5.5,12.1,62,3,,77,1994-03-18,1994-05-17,M,81,94,02,2.0
94SH02634, 92039412,92,03,L9412,1,72,137,3.7,8.2,60,4,,77,1994-03-18,1994-05-17,M,,94,30,1.5
94SH02635, 92442616,92,44,T2616,1,42,161,4.9,10.8,62,3,,77,1994-03-18,1994-05-17,M,68,94,02,2.0
94SH02636, 92038625,92,03,L8625,1,82,181,2.8,6.2,62,3,,77,1994-03-18,1994-05-17,M,63,94,30,2.0
94SH02637, 92102358,92,10,S2358,1,18,191,5.3,11.7,62,3,,77,1994-03-18,1994-05-17,M,58,94,07,2.0
94SH02638, 92039455,92,03,L9455,1,73,172,3.4,7.5,62,3,,77,1994-03-18,1994-05-17,M,,94,30,1.5
94SH02639, 92038624,92,03,L8624,1,82,181,3.6,7.9,58,5,,77,1994-03-18,1994-05-17,M,72,94,30,2.0
94SH02640, 92442614,92,44,T2614,1,42,167,5.8,12.8,54,7,,77,1994-03-18,1994-05-17,M,87,94,02,2.0
94SH02641, 92039097,92,03,L9097,1,80,185,3.4,7.5,62,3,,77,1994-03-18,1994-05-17,M,68,94,30,2.0
94SH02642, 92039432,92,03,L9432,1,72,152,3.0,6.6,60,4,,77,1994-03-18,1994-05-17,M,,94,30,1.5
94SH02643, 92103286,92,10,S3286,1,SW,187,4.7,10.4,60,4,,77,1994-03-18,1994-05-17,M,65,94,42,2.0
94SH02644, 92102545,92,10,S2545,1,FW,179,6.4,14.1,56,6,WET,77,1994-03-18,1994-05-17,M,81,94,41,2.0
94SH02645, 92102721,92,10,S2721,1,FW,200,5.5,12.1,62,3,,77,1994-03-18,1994-05-17,M,78,94,41,2.0
94SH02646, 92102408,92,10,S2408,1,18,179,5.4,11.9,60,4,,77,1994-03-18,1994-05-17,M,76,94,07,2.0
94SH02647, 92103273,92,10,S3273,1,18,175,4.0,8.8,64,2,,77,1994-03-18,1994-05-17,M,62,94,07,2.0
94SH02648, 92443291,92,44,T3291,1,42,165,4.0,8.8,62,3,,77,1994-03-18,1994-05-17,M,62,94,02,2.0
94SH02649, 92102522,92,10,S2522,1,18,206,6.4,14.1,62,3,,77,1994-03-18,1994-05-17,M,64,94,07,2.0
94SH02650, 92636106,92,63,K6106,1,68,200,4.8,10.6,58,5,,77,1994-03-18,1994-05-17,M,72,94,06,2.0
94SH02651, 92636000,92,63,K6000,1,68,196,5.4,11.9,58,5,,77,1994-03-18,1994-05-17,M,72,94,06,2.0
94SH02652, 92635905,92,63,K5905,1,68,201,4.8,10.6,58,5,,77,1994-03-18,1994-05-17,M,62,94,06,2.0
94SH02653, 92038711,92,03,L8711,1,82,174,3.7,8.2,60,4,,77,1994-03-18,1994-05-17,M,75,94,30,2.0
94SH02654, 92039460,92,03,L9460,1,73,165,4.0,8.8,58,5,,77,1994-03-18,1994-05-17,M,,94,30,1.5
94SH02655, 92039337,92,03,L9337,1,81,202,3.2,7.1,56,6,,77,1994-03-18,1994-05-17,M,79,94,30,2.0
94SH02656, 92636130,92,63,K6130,1,68,212,5.5,12.1,60,4,,77,1994-03-18,1994-05-17,M,71,94,06,2.0
94SH02657, 92636456,92,63,K6456,1,68,188,4.2,9.3,60,4,,77,1994-03-18,1994-05-17,M,66,94,06,2.0
94SH02658, 92102646,92,10,S2646,1,SW,189,4.7,10.4,60,4,,77,1994-03-18,1994-05-17,M,72,94,41,2.0
94SH02659, 92635831,92,63,K5831,1,68,191,5.5,12.1,56,6,,77,1994-03-18,1994-05-17,M,80,94,06,2.0
94SH02660, 92442653,92,44,T2653,1,41,168,5.9,13.0,60,4,,77,1994-03-18,1994-05-17,M,82,94,02,2.0
94SH02661, 92102359,92,10,S2359,1,18,180,4.8,10.6,64,2,,77,1994-03-18,1994-05-17,M,60,94,07,2.0
94SH02662, 92636224,92,63,K6224,1,68,207,6.1,13.4,54,7,,77,1994-03-18,1994-05-17,M,90,94,06,2.0
94SH02663, 92102793,92,10,S2793,1,18,184,5.2,11.5,62,3,,77,1994-03-18,1994-05-17,M,69,94,07,2.0
94SH02664, 92039388,92,03,L9388,1,72,192,4.3,9.5,60,4,,77,1994-03-18,1994-05-17,M,,94,30,1.5
94SH02665, 92039578,92,03,L9578,1,73,148,3.4,7.5,60,4,,77,1994-03-18,1994-05-17,M,,94,30,1.5
94SH02666, 92039483,92,03,L9483,1,73,158,3.8,8.4,58,5,,77,1994-03-18,1994-05-17,M,,94,30,1.5
94SH02667, 92102949,92,10,S2949,1,18,175,5.1,11.2,58,5,,77,1994-03-18,1994-05-17,M,72,94,07,2.0
94SH02668, 92038662,92,03,L8662,1,82,185,3.0,6.6,56,6,,77,1994-03-18,1994-05-17,M,68,94,30,2.0
94SH02669, 92039401,92,03,L9401,1,72,183,3.7,8.2,62,3,,77,1994-03-18,1994-05-17,M,,94,30,1.5
94SH02670, 92103244,92,10,S3244,1,18,170,4.2,9.3,64,2,,77,1994-03-18,1994-05-17,M,67,94,07,2.0
94SH02671, 92039230,92,03,L9230,1,82,192,3.2,7.1,60,4,,77,1994-03-18,1994-05-17,M,65,94,30,2.0
94SH02672, 92636241,92,63,K6241,1,68,198,5.4,11.9,56,6,,77,1994-03-18,1994-05-17,M,78,94,06,2.0
94SH02673, 92039375,92,03,L9375,1,72,153,2.9,6.4,58,5,,77,1994-03-18,1994-05-17,M,,94,30,1.5
94SH02674, 92636144,92,63,K6144,1,68,199,6.7,14.8,58,5,,77,1994-03-18,1994-05-17,M,80,94,06,2.0
94SH02675, 92636344,92,63,K6344,1,68,190,4.3,9.5,62,3,,77,1994-03-18,1994-05-17,M,72,94,06,2.0
94SH02676, 92039477,92,03,L9477,1,73,191,2.8,6.2,62,3,,77,1994-03-18,1994-05-17,M,,94,30,1.5
94SH02677, 92635904,92,63,K5904,1,68,177,4.7,10.4,58,5,,77,1994-03-18,1994-05-17,M,71,94,06,2.0
94SH02678, 92039481,92,03,L9481,1,73,175,2.4,5.3,62,3,,77,1994-03-18,1994-05-17,M,,94,30,1.5
94SH02679, 92039416,92,03,L9416,1,73,164,3.3,7.3,60,4,,77,1994-03-18,1994-05-17,M,,94,30,1.5
94SH02680, 92038638,92,03,L8638,1,80,173,4.1,9.0,58,5,,77,1994-03-18,1994-05-17,M,74,94,30,2.0
94SH02681, 92039603,92,03,L9603,1,73,185,3.4,7.5,64,2,,77,1994-03-18,1994-05-17,M,,94,30,1.5
94SH02682, 92039534,92,03,L9534,1,73,205,3.7,8.2,60,4,,77,1994-03-18,1994-05-17,M,,94,30,1.5
94SH02683, 92636411,92,63,K6411,1,68,207,6.0,13.2,58,5,,77,1994-03-18,1994-05-17,M,80,94,06,2.0
94SH02684, 92636553,92,63,K6553,1,68,186,5.7,12.6,60,4,,77,1994-03-18,1994-05-17,M,82,94,06,2.0
94SH02685, 92636158,92,63,K6158,1,68,218,5.2,11.5,58,5,,77,1994-03-18,1994-05-17,M,86,94,06,2.0
94SH02686, 92102848,92,10,S2848,1,18,207,5.0,11.0,62,3,,77,1994-03-18,1994-05-17,M,68,94,07,2.0
94SH02687, 92038585,92,03,L8585,1,80,170,3.5,7.7,58,5,,77,1994-03-18,1994-05-17,M,65,94,30,2.0
94SH02688, 92636169,92,63,K6169,1,68,166,5.9,13.0,54,7,,77,1994-03-18,1994-05-17,M,70,94,06,2.0
94SH02689, 92038451,92,03,L8451,2,81,160,3.4,5.3,58,5,,77,1994-03-18,1994-05-09,2,,94,30,2.0
94SH02690, 92102567,92,10,S2567,1,18,181,4.8,10.6,64,2,,77,1994-03-18,1994-05-17,M,52,94,07,2.0
94SH02691, 92102585,92,10,S2585,1,18,196,5.5,12.1,62,3,,77,1994-03-18,1994-05-17,M,56,94,07,2.0
94SH02692, 92039440,92,03,L9440,1,73,169,3.6,7.9,56,6,,77,1994-03-18,1994-05-17,M,,94,30,1.5
94SH02693, 92102753,92,10,S2753,1,FW,174,5.1,11.2,62,3,,77,1994-03-18,1994-05-17,M,72,94,41,2.0
94SH02694, 92039567,92,03,L9567,1,73,149,2.4,5.3,64,2,,77,1994-03-18,1994-05-17,M,,94,30,1.5
94SH02695, 92636136,92,63,K6136,1,68,216,5.6,12.3,58,5,,77,1994-03-18,1994-05-17,M,75,94,06,2.0
94SH02696, 92442654,92,44,T2654,1,41,177,6.1,13.4,62,3,,77,1994-03-18,1994-05-17,M,79,94,02,2.0
94SH02697, 92001958,92,00,01958,1,TX,192,5.0,11.0,58,5,TX RAM,77,1994-03-18,1994-05-17,M,74,94,07,2.0
94SH02698, 92636444,92,63,K6444,1,68,189,5.2,11.5,60,4,,77,1994-03-18,1994-05-17,M,68,94,06,2.0
94SH02699, 92443114,92,44,T3114,1,42,166,4.0,8.8,64,2,,77,1994-03-18,1994-05-17,M,70,94,02,2.0
94SH02700, 92103204,92,10,S3204,1,18,188,4.9,10.8,60,4,,77,1994-03-18,1994-05-17,M,65,94,07,2.0
94SH02701, 92039586,92,03,L9586,1,72,147,3.8,8.4,60,4,,77,1994-03-18,1994-05-17,M,,94,30,1.5
94SH02702, 92039343,92,03,L9343,1,81,174,4.2,9.3,58,5,,77,1994-03-18,1994-05-17,M,84,94,30,2.0
94SH02703, 92442714,92,44,T2714,1,41,201,4.9,10.8,64,2,,77,1994-03-18,1994-05-17,M,65,94,02,2.0
94SH02704, 92102315,92,10,S2315,1,18,189,4.5,9.9,64,2,,77,1994-03-18,1994-05-17,M,60,94,07,2.0
94SH02705, 93039953,93,03,L9953,2,81,131,3.0,6.6,64,2,,77,1994-03-18,1994-05-03,5,,94,30,1.0
94SH02706, 93636695,93,63,K6695,2,61,124,3.9,8.6,60,4,,77,1994-03-18,1994-05-03,5,,94,06,1.0
94SH02707, 91036971,91,03,L6971,2,82,195,3.2,7.1,60,4,,77,1994-03-18,1994-04-25,1,,94,30,3.0
94SH02708, 93039913,93,03,L9913,2,81,107,2.5,5.5,54,7,,77,1994-03-18,1994-05-03,5,,94,30,1.0
94SH02709, 93636742,93,63,K6742,1,60,140,2.7,6.0,60,4,,77,1994-03-18,1994-05-17,Y,72,94,06,1.0
94SH02710, 92039383,92,03,L9383,2,73,135,3.2,7.1,58,5,,77,1994-03-18,1994-05-04,1,,94,30,1.5
94SH02711, 92038683,92,03,L8683,2,81,184,2.8,6.2,62,3,,77,1994-03-18,1994-04-29,2,,94,30,2.0
94SH02712, 92038587,92,03,L8587,2,82,175,4.3,9.5,56,6,,77,1994-03-18,1994-04-29,2,,94,30,2.0
94SH02713, 92443077,92,44,T3077,1,42,176,5.7,12.6,62,3,,77,1994-03-18,1994-05-17,M,79,94,02,2.0
94SH02714, 92039384,92,03,L9384,1,72,190,3.6,7.9,64,2,,77,1994-03-18,1994-05-17,M,,94,30,1.5
94SH02715, 91036487,91,03,L6487,2,82,182,4.1,9.0,54,7,,77,1994-03-18,1994-05-04,1,,94,30,3.0
94SH02716, 92039521,92,03,L9521,1,73,164,3.0,6.6,56,6,,77,1994-03-18,1994-05-17,M,,94,30,1.5
94SH02717, 92102630,92,10,S2630,1,FW,175,6.6,14.6,60,4,,77,1994-03-18,1994-05-17,M,79,94,41,2.0
94SH02718, 92001957,92,00,01957,1,TX,172,4.9,10.8,62,3,TX RAM,77,1994-03-18,1994-05-17,M,70,94,07,2.0
94SH02719, 92039501,92,03,L9501,1,73,149,3.0,6.6,62,3,,77,1994-03-18,1994-05-17,M,,94,30,1.5
94SH02720, 92038551,92,03,L8551,1,81,172,3.9,8.6,58,5,,77,1994-03-18,1994-05-17,M,86,94,30,2.0
94SH02721, 92038903,92,03,L8903,1,82,170,3.6,7.9,64,2,,77,1994-03-18,1994-05-17,M,56,94,30,2.0
94SH02722, 92039542,92,03,L9542,1,73,149,3.0,6.6,62,3,,77,1994-03-18,1994-05-17,M,,94,30,1.5
94SH02723, 92038901,92,03,L8901,2,81,167,3.4,7.5,64,2,,77,1994-03-18,1994-05-09,2,,94,30,2.0
94SH02724, 92039410,92,03,L9410,1,72,197,4.5,9.9,58,5,,77,1994-03-18,1994-05-17,M,,94,30,1.5
94SH02725, 92442685,92,44,T2685,1,42,157,4.0,8.8,64,2,,77,1994-03-18,1994-05-17,M,73,94,02,2.0
94SH02726, 92102505,92,10,S2505,1,18,164,5.0,11.0,62,3,,77,1994-03-18,1994-05-17,M,67,94,07,2.0
94SH02727, 92103048,92,10,S3048,1,18,183,4.8,10.6,62,3,,77,1994-03-18,1994-05-17,M,72,94,07,2.0
94SH02728, 92442601,92,44,T2601,1,41,209,5.8,12.8,60,4,,77,1994-03-18,1994-05-17,M,81,94,02,2.0
94SH02729, 93443774,93,44,T3774,1,42,124,2.5,5.5,62,3,,77,1994-03-18,1994-05-17,Y,55,94,02,1.0
94SH02730, 92442575,92,44,T2575,1,42,157,3.8,8.4,64,2,,77,1994-03-18,1994-05-17,M,64,94,02,2.0
94SH02731, 92442555,92,44,T2555,1,41,200,6.4,14.1,60,4,,77,1994-03-18,1994-05-17,M,78,94,02,2.0
94SH02732, 91037452,91,03,L7452,2,82,189,3.4,7.5,56,6,,77,1994-03-18,1994-04-29,2,,94,30,3.0
94SH02733, 91037133,91,03,L7133,2,82,173,3.2,7.1,56,6,,77,1994-03-18,1994-04-25,1,,94,30,3.0
94SH02734, 92102750,92,10,S2750,1,18,168,4.2,9.3,64,2,,77,1994-03-18,1994-05-17,M,60,94,07,2.0
94SH02735, 92039566,92,03,L9566,1,73,153,2.7,6.0,62,3,,77,1994-03-18,1994-05-17,M,,94,30,1.5
94SH02736, 91037290,91,03,L7290,2,81,178,3.4,7.5,58,5,,77,1994-03-18,1994-05-31,2,,94,30,3.0
94SH02737, 92442636,92,44,T2636,1,42,148,4.0,8.8,64,2,,77,1994-03-18,1994-05-17,M,64,94,02,2.0
94SH02738, 93039821,93,03,L9821,1,TT,138,2.2,4.9,62,3,,77,1994-03-18,1994-05-17,Y,,94,30,1.0
94SH02739, 93636800,93,63,K6800,1,60,148,3.0,6.6,60,4,,77,1994-03-18,1994-05-17,Y,67,94,06,1.0
94SH02740, 93636943,93,63,K6943,1,60,136,3.0,6.6,60,4,,77,1994-03-18,1994-05-17,Y,63,94,06,1.0
94SH02741, 93812629,93,81,Z2629,1,TT,126,3.1,6.8,60,4,,77,1994-03-18,1994-05-17,Y,,94,57,1.0
94SH02742, 93039895,93,03,L9895,1,TT,160,2.4,5.3,60,4,,77,1994-03-18,1994-05-17,Y,,94,30,1.0
94SH02743, 92636472,92,63,K6472,1,68,213,5.1,11.2,60,4,,77,1994-03-18,1994-05-17,M,70,94,06,2.0
94SH02744, 93812746,93,81,Z2746,1,TT,135,2.1,4.6,64,2,CUT PENIS '94,77,1994-03-18,1994-05-17,Y,,94,57,1.0
94SH02745, 93039693,93,03,L9693,1,82,154,2.1,4.6,62,3,,77,1994-03-18,1994-05-17,Y,58,94,30,1.0
94SH02746, 92102643,92,10,S2643,1,FW,144,6.0,13.2,56,6,,77,1994-03-18,1994-05-17,M,69,94,41,2.0
94SH02747, 93443641,93,44,T3641,1,41,141,3.0,6.6,60,4,,77,1994-03-18,1994-05-17,Y,68,94,02,1.0
94SH02748, 93040038,93,04,A0038,1,80,128,2.4,5.3,60,4,,77,1994-03-18,1994-05-17,Y,57,94,30,1.0
94SH02749, 93040105,93,04,A0105,1,80,139,2.2,4.9,64,2,,77,1994-03-18,1994-05-17,Y,63,94,30,1.0
94SH02750, 93443714,93,44,T3714,1,41,170,3.8,8.4,60,4,,77,1994-03-18,1994-05-17,Y,70,94,02,1.0
94SH02751, 93040029,93,04,A0029,1,80,150,1.9,4.2,62,3,,77,1994-03-18,1994-05-17,Y,56,94,30,1.0
94SH02752, 93636709,93,63,K6709,1,60,166,2.9,6.4,64,2,,77,1994-03-18,1994-05-17,Y,64,94,06,1.0
94SH02753, 93443702,93,44,T3702,1,41,119,2.2,4.9,62,3,,77,1994-03-18,1994-05-17,Y,59,94,02,1.0
94SH02754, 93636983,93,63,K6983,1,60,169,3.2,7.1,60,4,,77,1994-03-18,1994-05-17,Y,65,94,06,1.0
94SH02755, 93444000,93,44,T4000,1,41,138,3.0,6.6,58,5,,77,1994-03-18,1994-05-17,Y,66,94,02,1.0
94SH02756, 93444006,93,44,T4006,1,41,148,3.1,6.8,56,6,,77,1994-03-18,1994-05-17,Y,66,94,02,1.0
94SH02757, 93443763,93,44,T3763,1,42,133,3.2,7.1,62,3,,77,1994-03-18,1994-05-17,Y,68,94,02,1.0
94SH02758, 93039936,93,03,L9936,1,TT,136,2.3,5.1,64,2,,77,1994-03-18,1994-05-17,Y,,94,30,1.0
94SH02759, 93443850,93,44,T3850,1,42,123,2.3,5.1,64,2,,77,1994-03-18,1994-05-17,Y,58,94,02,1.0
94SH02760, 93104271,93,10,S4271,1,18,122,2.0,4.4,64,2,,77,1994-03-18,1994-05-17,Y,48,94,42,1.0
94SH02761, 93039883,93,03,L9883,1,82,151,2.3,5.1,64,2,,77,1994-03-18,1994-05-17,Y,49,94,30,1.0
94SH02762, 93104255,93,10,S4255,1,18,125,2.1,4.6,64,2,,77,1994-03-18,1994-05-17,Y,55,94,07,1.0
94SH02763, 93812589,93,81,Z2589,1,TT,135,2.5,5.5,64,2,,77,1994-03-18,1994-05-17,Y,,94,57,1.0
94SH02764, 93636884,93,63,K6884,1,60,176,3.5,7.7,54,7,,77,1994-03-18,1994-05-17,Y,74,94,06,1.0
94SH02765, 93636736,93,63,K6736,1,62,146,3.2,7.1,60,4,,77,1994-03-18,1994-05-17,Y,81,94,06,1.0
94SH02766, 93444049,93,44,T4049,1,42,115,2.1,4.6,64,2,,77,1994-03-18,1994-05-17,Y,54,94,02,1.0
94SH02767, 93443962,93,44,T3962,1,TT,145,3.2,7.1,60,4,,77,1994-03-18,1994-05-17,Y,,94,02,1.0
94SH02768, 93812658,93,81,Z2658,1,TT,132,2.9,6.4,64,2,,77,1994-03-18,1994-05-17,Y,,94,57,1.0
94SH02769, 93104228,93,10,S4228,1,18,130,2.0,4.4,64,2,BLK SPOT '94,77,1994-03-18,1994-05-17,Y,54,94,42,1.0
94SH02770, 93040177,93,04,A0177,1,82,124,1.4,3.1,62,3,,77,1994-03-18,1994-05-17,Y,50,94,30,1.0
