UID,ID9,ETAG,BRD,SEX,LINE,RGRP,GRP,STM,YR,YLD,BAND,DAYSH,DATE,TIME,GRADE,FLGR1,GRFL,SPWT,LOT,MSG,PD,RMK,TABL,L,YEAR,AGE
92SH04373, 88439582,T9582,43,2,41,,,02,88,,1,132,0511,0857,64,2,10.2,142,,,1,,B,,92,4.0
92SH04374, 88439583,T9583,43,2,40,,,02,88,,2,134,0513,1011,56,6,12.1,186,,,1,,B,,92,4.0
92SH04375, 88439584,T9584,43,2,40,,,02,88,,2,132,0511,1545,62,3,10.2,182,,,1,,B,,92,4.0
92SH04376, 88439587,T9587,43,2,40,,,02,88,,1,133,0512,1114,60,4,12.5,158,,,1,THICKMILK,B,,92,4.0
92SH04377, 88439588,T9588,43,2,40,2,X,02,88,,T,72,0312,1546,60,4,7.2,176,OVX,,3,OVX.EWE,A,,92,4.0
92SH04378, 88439598,T9598,43,2,49,,,02,88,,2,134,0513,1016,56,6,11.9,192,,,1,VLTS,A,,92,4.0
92SH04379, 88439599,T9599,43,2,48,,,02,88,,2,132,0511,1515,58,5,13.4,183,,,1,,A,,92,4.0
92SH04380, 88439601,T9601,43,2,49,,,02,88,,5,134,0513,1622,56,6,15.4,175,,,1,,B,,92,4.0
92SH04381, 88439608,T9608,43,1,40,,,02,88,,M,135,0514,0911,60,4,22.3,255,,,1,FRR-SAVE,B,100,92,4.0
92SH04382, 88439614,T9614,43,2,40,,,02,88,,2,134,0513,1010,56,6,11.7,154,,,1,,A,,92,4.0
92SH04383, 88439618,T9618,43,2,48,,,02,88,,3,72,0312,0000,60,4,7.7,130,,,1,SHORN EARLY,A,,92,4.0
92SH04384, 88439622,T9622,43,2,40,,,02,88,,2,134,0513,0923,58,5,11.5,187,,,1,,B,,92,4.0
92SH04385, 88439640,T9640,43,2,40,,,02,88,,X,134,0513,1617,60,4,11.6,175,,,1,"CULL,BAG,X",B,,92,4.0
92SH04386, 88439642,T9642,43,2,40,,,02,88,,1,132,0511,0913,62,3,12.8,182,,,1,,A,,92,4.0
92SH04387, 88439647,T9647,43,2,49,,,02,88,,5,134,0513,1647,56,6,12.0,169,,,1,,A,,92,4.0
92SH04388, 88439655,T9655,43,2,41,,,02,88,,5,134,0513,1638,56,6,11.0,169,,,1,,A,,92,4.0
92SH04389, 88439656,T9656,43,2,41,,,02,88,,2,132,0511,1618,56,6,10.3,136,,,1,,B,,92,4.0
92SH04390, 88439669,T9669,43,2,48,,,02,88,,2,132,0511,1448,58,5,10.3,146,,,1,"LTS,MASTITIS",A,,92,4.0
92SH04391, 88439672,T9672,43,2,40,,,02,88,,1,133,0512,1108,60,4,11.5,147,,,1,,B,,92,4.0
92SH04392, 88439685,T9685,43,2,49,,,02,88,,2,133,0512,1547,56,6,14.0,181,,,1,,B,,92,4.0
92SH04393, 88439687,T9687,43,2,41,,,02,88,,D,132,0511,0834,60,4,12.8,192,,,1,,B,,92,4.0
92SH04394, 88439691,T9691,43,2,41,,,02,88,,2,132,0511,1546,58,5,10.1,146,,,1,LT,B,,92,4.0
92SH04395, 88439692,T9692,43,2,41,,,02,88,,1,132,0511,0901,56,6,12.7,160,,,1,DYSTOCIA,A,,92,4.0
92SH04396, 88439693,T9693,43,2,48,,,02,88,,2,134,0513,1017,56,6,11.4,189,,,1,,B,,92,4.0
92SH04397, 88439697,T9697,43,2,41,,,02,88,,2,132,0511,1620,54,7,12.7,185,,,1,FIBERY?,B,,92,4.0
92SH04398, 88439702,T9702,43,2,41,,,02,88,,5,135,0514,0825,60,4,10.4,184,,,1,SM.BAG,B,,92,4.0
92SH04399, 88439703,T9703,43,2,48,,,02,88,,X,132,0511,1659,54,7,10.8,105,,,1,X.LUNG.BLUEBA,B,,92,4.0
92SH04400, 88439705,T9705,43,2,40,,,02,88,,2,132,0511,1451,58,5,10.7,193,,,1,"??BAG,X",B,,92,4.0
92SH04401, 88439713,T9713,43,2,49,,,02,88,,5,134,0513,1616,56,6,15.2,158,,,1,,A,,92,4.0
92SH04402, 88439717,T9717,43,2,49,,,02,88,,1,132,0511,1007,64,2,12.5,165,,,1,,B,,92,4.0
92SH04403, 88439722,T9722,43,2,49,,,02,88,,5,134,0513,1601,58,5,8.8,195,,,1,,A,,92,4.0
92SH04404, 88439727,T9727,43,2,40,,,02,88,,2,134,0513,1015,58,5,10.5,165,,,1,,B,,92,4.0
92SH04405, 88439746,T9746,43,2,42,,,02,88,,1,132,0511,1002,62,3,9.8,133,,,1,,A,,92,4.0
92SH04406, 88439750,T9750,43,2,49,,,02,88,,2,134,0513,1016,56,6,11.5,181,,,1,DYSTOCIA,B,,92,4.0
92SH04407, 88439759,T9759,43,2,49,,,02,88,,5,134,0513,1621,58,5,12.4,174,,,1,,A,,92,4.0
92SH04408, 88439763,T9763,43,2,49,,,02,88,,2,132,0511,1615,56,6,11.2,156,,,1,CAKEDBAG,B,,92,4.0
92SH04409, 88439774,T9774,43,2,40,,,02,88,,2,133,0512,1538,56,6,12.4,175,,,1,,A,,92,4.0
92SH04410, 88439777,T9777,43,2,41,,,02,88,,2,132,0511,1612,54,7,13.4,168,,,1,,A,,92,4.0
92SH04411, 88439783,T9783,43,2,41,,,02,88,,2,132,0511,1615,58,5,10.5,124,,,1,,B,,92,4.0
92SH04412, 88439787,T9787,43,2,42,,,02,88,,1,132,0511,0937,56,6,13.1,138,,,1,,A,,92,4.0
92SH04413, 88439822,T9822,43,2,41,,,02,88,,1,132,0511,0853,60,4,12.4,182,,,1,"SW.BAG,FLT",B,,92,4.0
92SH04414, 88439826,T9826,43,2,41,,,02,88,,X,134,0513,1722,60,4,10.2,141,,,1,RUPTURE.X,A,,92,4.0
92SH04415, 88439830,T9830,43,2,48,,,02,88,,2,134,0513,0919,62,3,9.6,149,,,1,,B,,92,4.0
92SH04416, 88439831,T9831,43,2,42,2,X,02,88,,T,72,0312,1549,62,3,6.9,146,OVX,,3,OVX.EWE,A,,92,4.0
92SH04417, 88439843,T9843,43,2,49,,,02,88,,2,133,0512,1544,58,5,11.7,159,,,1,,A,,92,4.0
92SH04418, 88439849,T9849,43,2,40,,,02,88,,2,133,0512,1527,58,5,13.2,168,,,1,LTS,B,,92,4.0
92SH04419, 88439855,T9855,43,2,40,,,02,88,,2,132,0511,1423,56,6,12.1,162,,,1,VAG.PRO.SEWNX,B,,92,4.0
92SH04420, 88439856,T9856,43,2,42,,,02,88,,1,132,0511,1002,56,6,11.4,142,,,1,,B,,92,4.0
92SH04421, 88439860,T9860,43,2,42,,,02,88,,2,133,0512,1502,62,3,10.8,159,,,1,,A,,92,4.0
92SH04422, 88439867,T9867,43,2,41,,,02,88,,1,133,0512,1114,58,5,11.6,146,,,1,,B,,92,4.0
92SH04423, 88439869,T9869,43,2,42,,,02,88,,2,132,0511,1543,58,5,11.3,151,,,1,,A,,92,4.0
92SH04424, 88439892,T9892,43,2,49,,,02,88,,1,133,0512,1034,60,4,11.1,153,,,1,,B,,92,4.0
92SH04425, 88439893,T9893,43,2,49,,,02,88,,1,133,0512,0847,60,4,10.7,163,,,1,,A,,92,4.0
92SH04426, 88439900,T9900,43,2,41,2,X,02,88,,T,72,0312,1542,60,4,8.1,146,OVX,,3,OVX.EWE,A,,92,4.0
92SH04427, 88439904,T9904,43,2,42,,,02,88,,2,132,0511,1547,58,5,10.0,162,,,1,,B,,92,4.0
92SH04428, 88439907,T9907,43,2,40,,,02,88,,2,133,0512,1532,58,5,11.9,176,,,1,EASY-PULLED,A,,92,4.0
92SH04429, 88439910,T9910,43,2,48,,,02,88,,2,133,0512,1457,60,4,9.3,159,,,1,,B,,92,4.0
92SH04430, 88439924,T9924,43,2,42,2,X,02,88,,T,72,0312,1532,62,3,6.5,166,OVX,,3,OVX.EWE,A,,92,4.0
92SH04431, 88439925,T9925,43,2,41,,,02,88,,1,132,0511,1007,62,3,9.8,167,,,1,,B,,92,4.0
92SH04432, 88439930,T9930,43,2,40,,,02,88,,2,134,0513,0903,58,5,12.0,186,,,1,,B,,92,4.0
92SH04433, 88439933,T9933,43,2,41,,,02,88,,1,132,0511,1029,54,7,11.5,169,,,1,LT,A,,92,4.0
92SH04434, 88439938,T9938,43,2,48,,,02,88,,2,132,0511,1429,58,5,12.4,176,,,1,SW.BAG,B,,92,4.0
92SH04435, 88439939,T9939,43,2,41,2,X,02,88,,T,72,0312,1507,60,4,9.5,166,OVX,,3,OVX.EWE,A,,92,4.0
92SH04436, 88439948,T9948,43,2,49,,,02,88,,1,132,0511,1007,58,5,12.4,165,,,1,LT'S,A,,92,4.0
92SH04437, 88439973,T9973,43,2,49,,,02,88,,2,134,0513,1016,60,4,12.2,185,,,1,,A,,92,4.0
92SH04438, 88439981,T9981,43,2,48,,,02,88,,2,134,0513,1014,56,6,10.9,178,,,1,,B,,92,4.0
92SH04439, 88439982,T9982,43,2,40,,,02,88,,2,134,0513,1011,60,4,11.8,201,,,1,FLTS,B,,92,4.0
92SH04440, 88439990,T9990,43,2,49,,,02,88,,1,133,0512,1132,62,3,11.2,167,,,1,WILDEWE,B,,92,4.0
92SH04441, 88439991,T9991,43,2,49,,,02,88,,1,133,0512,0946,60,4,12.5,152,,,1,VLTS,B,,92,4.0
92SH04442, 88439996,T9996,43,2,48,,,02,88,,1,133,0512,1531,58,5,10.4,135,,,1,,B,,92,4.0
92SH04443, 85800326,X0326,80,2,47,7,,55,85,,3,72,0312,1439,62,3,6.8,159,30A,Red 0,1,,A,,92,7.0
92SH04444, 85800377,X0377,80,2,45,7,,55,85,,3,72,0312,1407,62,3,6.7,177,30A,Red 0,1,,A,,92,7.0
92SH04445, 85800482,X0482,80,2,47,7,,55,85,,3,72,0312,1417,56,6,7.8,190,30A,Red 0,1,,A,,92,7.0
92SH04446, 85800518,X0518,80,2,47,7,,55,85,,3,72,0312,1415,62,3,5.3,168,35A,Red 5,1,,A,,92,7.0
92SH04447, 85800555,X0555,80,2,47,7,,55,85,,3,72,0312,1358,62,3,6.3,170,29A,Red 3,1,,A,,92,7.0
92SH04448, 85800556,X0556,80,2,45,2,X,55,85,,T,72,0312,1508,60,4,7.3,176,OVX,,3,OVX.EWE,A,,92,7.0
92SH04449, 85800587,X0587,80,2,47,2,X,55,85,,T,72,0312,1541,56,6,7.8,146,OVX,,3,OVX.EWE,A,,92,7.0
92SH04450, 85800613,X0613,80,2,47,7,,55,85,,3,72,0312,1348,62,3,7.2,175,30A,Red 0,1,L.SPOILED,A,,92,7.0
92SH04451, 85800662,X0662,80,2,47,7,,55,85,,3,72,0312,1303,58,5,6.7,174,30B,Grn 0,1,BAG AB.OK,A,,92,7.0
92SH04452, 86800906,X0906,80,2,65,7,,56,86,,3,72,0312,1421,54,7,7.2,121,34D,Grn 4,1,,A,,92,6.0
92SH04453, 86800936,X0936,80,2,65,7,,56,86,,3,72,0312,1305,54,7,8.1,153,34D,Grn 4,1,,A,,92,6.0
92SH04454, 86800942,X0942,80,2,65,7,,56,86,,3,72,0312,1428,58,5,7.1,178,31B,Red 1,1,,A,,92,6.0
92SH04455, 86800949,X0949,80,1,97,,,97,86,,Q,135,0514,1709,48,9,5.5,210,,,1,,X,,92,6.0
92SH04456, 86801019,X1019,80,2,65,7,,56,86,,3,72,0312,1432,58,5,7.9,160,34A,Red 4,1,1TAG,A,,92,6.0
92SH04457, 86801044,X1044,80,2,67,7,,56,86,,3,72,0312,1417,60,4,7.1,189,30A,Red 0,1,,A,,92,6.0
92SH04458, 86801056,X1056,80,2,65,7,,56,86,,3,72,0312,1310,54,7,9.1,189,34A,Red 4,1,,A,,92,6.0
92SH04459, 86801107,X1107,80,1,97,,,97,86,,Q,135,0514,1701,48,9,3.8,218,,,1,,X,,92,6.0
92SH04460, 86801148,X1148,80,2,97,,,97,86,,X,135,0514,1649,48,9,6.0,233,,,1,"X,BAG",X,,92,6.0
92SH04461, 86801154,X1154,80,2,65,7,,56,86,,3,72,0312,1308,58,5,9.0,197,30B,Grn 0,1,,A,,92,6.0
92SH04462, 86801158,X1158,80,2,97,,,97,86,,B,135,0514,1632,48,9,6.8,177,,,1,,X,,92,6.0
92SH04463, 86801198,X1198,80,2,97,,,97,86,,B,135,0514,1632,48,9,4.7,181,,,1,BIGCULLBAG,X,,92,6.0
92SH04464, 86801216,X1216,80,2,65,7,,56,86,,3,72,0312,1321,56,6,9.4,191,32A,Red 2,1,,A,,92,6.0
92SH04465, 86801304,X1304,80,2,67,7,,56,86,,3,72,0312,1358,56,6,8.3,152,31B,Red 1,1,,A,,92,6.0
92SH04466, 86801317,X1317,80,2,67,7,,56,86,,3,72,0312,1329,54,7,9.7,180,31B,Red 1,1,,A,,92,6.0
92SH04467, 86801334,X1334,80,2,47,7,,55,86,,3,72,0312,1320,64,2,5.5,181,35A,Red 5,1,,A,,92,6.0
92SH04468, 86801452,X1452,80,2,97,,,97,86,,B,135,0514,1648,48,9,5.9,194,,,1,SW.BAG,X,,92,6.0
92SH04469, 86801486,X1486,80,2,45,7,,55,86,,3,72,0312,1403,56,6,7.4,146,29A,Red 3,1,,A,,92,6.0
92SH04470, 86801537,X1537,80,2,47,7,,55,86,,3,72,0312,1310,62,3,7.4,151,30A,Red 0,1,,A,,92,6.0
92SH04471, 86801548,X1548,80,2,67,7,,56,86,,3,72,0312,1434,56,6,7.7,178,30B,Grn 0,1,,A,,92,6.0
92SH04472, 86801577,X1577,80,2,67,7,,56,86,,3,72,0312,1337,56,6,6.4,164,32A,Red 2,1,,A,,92,6.0
92SH04473, 86801583,X1583,80,2,47,7,,55,86,,3,72,0312,1329,62,3,6.9,193,31B,Red 1,1,,A,,92,6.0
92SH04474, 86801598,X1598,80,2,47,7,,55,86,,3,72,0312,1352,60,4,9.7,218,31D,Grn 1,1,,A,,92,6.0
92SH04475, 86801869,X1869,80,2,47,7,,55,86,,3,72,0312,1323,60,4,5.9,172,34D,Grn 4,1,,A,,92,6.0
92SH04476, 86801906,X1906,80,2,45,7,,55,86,,3,72,0312,1333,54,7,10.3,166,30A,Red 0,1,,A,,92,6.0
92SH04477, 86801907,X1907,80,2,45,7,,55,86,,3,72,0312,1422,56,6,8.1,163,35A,Red 5,1,,A,,92,6.0
92SH04478, 86801935,X1935,80,2,45,7,,55,86,,3,72,0312,1440,62,3,6.8,170,31B,Red 1,1,,A,,92,6.0
92SH04479, 86802025,X2025,80,2,47,7,,55,86,,3,72,0312,1408,54,7,9.6,215,35A,Red 5,1,,A,,92,6.0
92SH04480, 86802026,X2026,80,2,47,7,,55,86,,3,72,0312,1418,56,6,9.6,181,32A,Red 2,1,VLTS.X,A,,92,6.0
92SH04481, 86802027,X2027,80,2,47,7,,55,86,,3,72,0312,1346,58,5,9.2,200,32A,Red 2,1,,A,,92,6.0
92SH04482, 86802091,X2091,80,2,45,7,,55,86,,3,72,0312,1343,62,3,6.8,165,34D,Grn 4,1,,A,,92,6.0
92SH04483, 86802101,X2101,80,2,47,7,,55,86,,3,72,0312,1339,62,3,6.2,189,31B,Red 1,1,SW.BAG,A,,92,6.0
92SH04484, 86802138,X2138,80,2,44,2,X,52,86,,T,72,0312,1530,58,5,5.9,146,OVX,,3,OVX.EWE,A,,92,6.0
92SH04485, 86802173,X2173,80,2,47,7,,55,86,,3,72,0312,1441,64,2,5.7,201,31D,Grn 1,1,,A,,92,6.0
92SH04486, 86802332,X2332,80,2,47,7,,55,86,,3,72,0312,1338,64,2,6.1,176,32A,Red 2,1,,A,,92,6.0
92SH04487, 86802556,X2556,80,2,45,7,,55,86,,3,72,0312,1340,62,3,7.7,174,29A,Red 3,1,,A,,92,6.0
92SH04488, 86802563,X2563,80,2,47,7,,55,86,,3,72,0312,1316,60,4,6.3,168,35A,Red 5,1,,A,,92,6.0
92SH04489, 86802742,X2742,80,2,47,7,,55,86,,3,72,0312,1335,62,3,6.4,186,30A,Red 0,1,,A,,92,6.0
92SH04490, 86802837,X2837,80,2,47,7,,55,86,,3,72,0312,1343,60,4,8.8,198,32C,Grn 2,1,,A,,92,6.0
92SH04491, 86802888,X2888,80,2,45,7,,55,86,,3,72,0312,1437,64,2,5.3,144,29A,Red 3,1,,A,,92,6.0
92SH04492, 86803112,X3112,80,2,72,6,,30,86,,5,134,0513,1128,56,6,9.4,151,,FL92m,1,,B,,92,5.5
92SH04493, 86803137,X3137,80,2,72,6,,30,86,,5,134,0513,1124,56,6,10.9,175,,FL92m,1,1TAG,A,,92,5.5
92SH04494, 86803241,X3241,80,2,82,,,30,86,,1,133,0512,1347,60,4,9.5,154,,,1,LRG R.TEAT,A,,92,5.5
92SH04495, 86803244,X3244,80,2,73,6,,30,86,,5,133,0512,1701,60,4,9.0,164,,JnsFL,1,,B,,92,5.5
92SH04496, 86803245,X3245,80,2,73,6,,30,86,,5,133,0512,1621,58,5,9.6,165,,JnsFL,1,,A,,92,5.5
92SH04497, 87803460,X3460,80,2,65,7,,56,87,,3,72,0312,1310,62,3,8.6,169,30A,Red 0,1,,A,,92,5.0
92SH04498, 87803492,X3492,80,2,67,2,X,56,87,,T,72,0312,1444,56,6,8.6,146,OVX,,3,OVX.EWE,A,,92,5.0
92SH04499, 87803506,X3506,80,2,65,7,,56,87,,3,72,0312,1317,58,5,7.3,189,34D,Grn 4,1,,A,,92,5.0
92SH04500, 87803507,X3507,80,2,65,7,,56,87,,3,72,0312,1334,58,5,8.4,211,31B,Red 1,1,,A,,92,5.0
92SH04501, 87803539,X3539,80,2,65,7,,56,87,,3,72,0312,1408,58,5,8.9,210,35A,Red 5,1,,A,,92,5.0
92SH04502, 87803578,X3578,80,2,65,7,,56,87,,3,72,0312,1405,62,3,6.3,204,30B,Grn 0,1,,A,,92,5.0
92SH04503, 87803619,X3619,80,2,67,7,,56,87,,3,72,0312,1345,56,6,8.3,183,35C,Grn 5,1,,A,,92,5.0
92SH04504, 87803629,X3629,80,2,65,7,,56,87,,3,72,0312,1345,54,7,6.9,205,35A,Red 5,1,,A,,92,5.0
92SH04505, 87803649,X3649,80,2,65,7,,56,87,,3,72,0312,1441,62,3,7.1,201,32C,Grn 2,1,,A,,92,5.0
92SH04506, 87803667,X3667,80,2,97,,,97,87,,B,135,0514,1648,48,9,7.2,201,,,1,LATE2MILK,X,,92,5.0
92SH04507, 87803693,X3693,80,2,67,7,,56,87,,3,72,0312,1315,54,7,9.4,178,29A,Red 3,1,ODDBAG.XXX,A,,92,5.0
92SH04508, 87803701,X3701,80,2,67,7,,56,87,,3,72,0312,1306,54,7,11.9,204,31B,Red 1,1,,A,,92,5.0
92SH04509, 87803706,X3706,80,2,97,,,97,87,,B,135,0514,1639,48,9,6.3,221,,,1,,X,,92,5.0
92SH04510, 87803710,X3710,80,2,67,7,,56,87,,3,72,0312,1431,58,5,9.5,184,34D,Grn 4,1,,A,,92,5.0
92SH04511, 87803718,X3718,80,2,65,7,,56,87,,3,72,0312,1423,62,3,6.5,159,29A,Red 3,1,,A,,92,5.0
92SH04512, 87803753,X3753,80,2,65,7,,56,87,,3,72,0312,1411,56,6,6.5,170,34D,Grn 4,1,,A,,92,5.0
92SH04513, 87803808,X3808,80,2,67,7,,56,87,,3,72,0312,1308,56,6,8.6,137,32A,Red 2,1,LUNGER.CHRON.,A,,92,5.0
92SH04514, 87803829,X3829,80,2,97,,,97,87,,B,135,0514,1646,48,9,4.6,211,,,1,,X,,92,5.0
92SH04515, 87803830,X3830,80,2,97,,,97,87,,B,135,0514,1642,48,9,3.6,166,,,1,,X,,92,5.0
92SH04516, 87803834,X3834,80,2,67,7,,56,87,,3,72,0312,1333,56,6,9.0,155,31D,Grn 1,1,,A,,92,5.0
92SH04517, 87803836,X3836,80,2,67,7,,56,87,,3,72,0312,1307,60,4,8.1,176,31B,Red 1,1,SW.BAG,A,,92,5.0
92SH04518, 87803841,X3841,80,2,67,7,,56,87,,3,72,0312,1331,58,5,6.6,168,29C,Grn 3,1,,A,,92,5.0
92SH04519, 87803842,X3842,80,2,65,7,,56,87,,3,72,0312,1325,60,4,6.5,161,34D,Grn 4,1,,A,,92,5.0
92SH04520, 87803904,X3904,80,2,67,7,,56,87,,3,72,0312,1334,62,3,6.7,188,30A,Red 0,1,,A,,92,5.0
92SH04521, 87803905,X3905,80,2,67,7,,56,87,,3,72,0312,1318,64,2,6.6,153,35C,Grn 5,1,,A,,92,5.0
92SH04522, 87803944,X3944,80,2,47,7,,55,87,,3,72,0312,1414,62,3,8.0,213,35A,Red 5,1,,A,,92,5.0
92SH04523, 87803962,X3962,80,2,65,7,,56,87,,3,72,0312,1302,56,6,5.9,141,30B,Grn 0,1,,A,,92,5.0
92SH04524, 87804012,X4012,80,2,97,,,97,87,,B,135,0514,1645,48,9,7.8,222,,,1,,X,,92,5.0
92SH04525, 87804013,X4013,80,2,97,,,97,87,,X,135,0514,1630,48,9,6.2,232,,,1,ABORT.FAT.XXX,X,,92,5.0
92SH04526, 87804078,X4078,80,2,45,7,,55,87,,3,72,0312,1351,62,3,7.6,181,32C,Grn 2,1,,A,,92,5.0
92SH04527, 87804089,X4089,80,2,47,7,,55,87,,3,72,0312,0000,60,4,7.0,190,32C,Grn 2,1,,A,,92,5.0
92SH04528, 87804267,X4267,80,2,45,7,,55,87,,3,72,0312,1327,62,3,7.6,173,34D,Grn 4,1,,A,,92,5.0
92SH04529, 87804317,X4317,80,2,45,7,,55,87,,3,72,0312,1347,60,4,9.8,208,31D,Grn 1,1,,A,,92,5.0
92SH04530, 87804363,X4363,80,2,45,7,,55,87,,3,72,0312,1325,60,4,7.9,150,32A,Red 2,1,,A,,92,5.0
92SH04531, 87804409,X4409,80,2,47,7,,55,87,,3,72,0312,1344,58,5,7.1,180,31D,Grn 1,1,5BAG.AB.,A,,92,5.0
92SH04532, 87804430,X4430,80,2,00,,B,55,87,,2,135,0514,1716,56,6,8.1,142,,,1,BLACK,X,,92,5.0
92SH04533, 87804431,X4431,80,2,47,7,,55,87,,3,72,0312,1326,58,5,6.3,179,35A,Red 5,1,DYSTOCIA,A,,92,5.0
92SH04534, 87804486,X4486,80,2,47,7,,55,87,,3,72,0312,1353,58,5,6.9,170,32C,Grn 2,1,,A,,92,5.0
92SH04535, 87804501,X4501,80,2,47,7,,55,87,,3,72,0312,1313,60,4,8.9,173,32A,Red 2,1,,A,,92,5.0
92SH04536, 87804508,X4508,80,2,45,7,,55,87,,3,72,0312,1422,58,5,6.4,140,34A,Red 4,1,,A,,92,5.0
92SH04537, 87804529,X4529,80,2,45,7,,55,87,,3,72,0312,1328,60,4,7.3,191,29A,Red 3,1,,A,,92,5.0
92SH04538, 87804549,X4549,80,2,47,7,,55,87,,3,72,0312,1430,58,5,5.2,185,32C,Grn 2,1,,A,,92,5.0
92SH04539, 87804557,X4557,80,2,45,7,,55,87,,3,72,0312,1422,58,5,7.1,162,35C,Grn 5,1,,A,,92,5.0
92SH04540, 87804561,X4561,80,2,47,7,,55,87,,3,72,0312,1333,60,4,6.2,128,34A,Red 4,1,,A,,92,5.0
92SH04541, 87804585,X4585,80,2,47,7,,55,87,,3,72,0312,1354,62,3,7.7,185,34D,Grn 4,1,,A,,92,5.0
92SH04542, 87804589,X4589,80,2,47,7,,55,87,,3,72,0312,1331,60,4,4.9,141,34A,Red 4,1,,A,,92,5.0
92SH04543, 87804598,X4598,80,2,47,7,,55,87,,3,72,0312,1330,62,3,6.6,146,35A,Red 5,1,,A,,92,5.0
92SH04544, 87804608,X4608,80,2,47,7,,55,87,,3,72,0312,1426,62,3,7.0,172,34D,Grn 4,1,,A,,92,5.0
92SH04545, 87804683,X4683,80,2,47,7,,55,87,,3,72,0312,1421,62,3,5.6,187,35C,Grn 5,1,,A,,92,5.0
92SH04546, 87804687,X4687,80,2,00,,B,51,87,,2,135,0514,1718,56,6,8.2,154,,,1,BLACK,X,,92,5.0
92SH04547, 87804688,X4688,80,3,00,1,W,51,87,,W,135,0514,1722,58,5,7.1,155,BLK,,1,BLK WETHER,X,,92,5.0
92SH04548, 87804702,X4702,80,2,45,7,,55,87,,3,72,0312,1312,58,5,7.6,156,30A,Red 0,1,,A,,92,5.0
92SH04549, 87804708,X4708,80,2,47,7,,55,87,,3,72,0312,1349,58,5,6.8,176,31B,Red 1,1,ERROR,A,,92,5.0
92SH04550, 87804709,X4709,80,2,47,7,,55,87,,3,72,0312,1435,60,4,7.4,187,30B,Grn 0,1,,A,,92,5.0
92SH04551, 87804726,X4726,80,2,47,7,,55,87,,3,72,0312,1311,56,6,8.4,162,32A,Red 2,1,,A,,92,5.0
92SH04552, 87804727,X4727,80,2,47,7,,55,87,,3,72,0312,1433,58,5,6.7,153,34D,Grn 4,1,,A,,92,5.0
92SH04553, 87804778,X4778,80,2,47,7,,55,87,,3,72,0312,1317,62,3,7.1,170,31B,Red 1,1,,A,,92,5.0
92SH04554, 87804823,X4823,80,2,45,7,,55,87,,3,72,0312,1402,64,2,6.7,190,29A,Red 3,1,,A,,92,5.0
92SH04555, 87804828,X4828,80,2,47,7,,55,87,,3,72,0312,1405,58,5,6.2,175,29A,Red 3,1,,A,,92,5.0
92SH04556, 87804831,X4831,80,2,47,7,,55,87,,3,72,0312,1347,58,5,7.4,208,29A,Red 3,1,,A,,92,5.0
92SH04557, 87804833,X4833,80,2,47,7,,55,87,,3,72,0312,1307,60,4,8.4,162,35A,Red 5,1,,A,,92,5.0
92SH04558, 87804876,X4876,80,2,47,7,,55,87,,3,72,0312,1413,62,3,8.5,188,29C,Grn 3,1,,A,,92,5.0
92SH04559, 87804877,X4877,80,2,47,7,,55,87,,3,72,0312,1339,62,3,6.5,154,30A,Red 0,1,,A,,92,5.0
92SH04560, 87804878,X4878,80,2,47,7,,55,87,,3,72,0312,1327,58,5,6.0,153,30A,Red 0,1,CHK WT,A,,92,5.0
92SH04561, 87805075,X5075,80,2,47,7,,55,87,,3,72,0312,1413,56,6,6.9,174,31D,Grn 1,1,,A,,92,5.0
92SH04562, 87805099,X5099,80,2,45,7,,55,87,,3,72,0312,1321,62,3,6.6,187,31D,Grn 1,1,SUCK1SIDE,A,,92,5.0
92SH04563, 87805101,X5101,80,2,45,7,,55,87,,3,72,0312,1324,60,4,8.2,183,32C,Grn 2,1,R.FIBERY,A,,92,5.0
92SH04564, 87805113,X5113,80,2,47,7,,55,87,,3,72,0312,1423,62,3,5.7,190,29A,Red 3,1,FIBERY?,A,,92,5.0
92SH04565, 87805140,X5140,80,2,47,7,,55,87,,3,72,0312,1337,58,5,6.4,182,30A,Red 0,1,,A,,92,5.0
92SH04566, 87805219,X5219,80,2,47,7,,55,87,,3,72,0312,1420,58,5,7.2,217,29A,Red 3,1,,A,,92,5.0
92SH04567, 87805283,X5283,80,2,47,7,,55,87,,3,72,0312,1326,62,3,6.8,153,34A,Red 4,1,,A,,92,5.0
92SH04568, 87805329,X5329,80,2,47,7,,55,87,,3,72,0312,1355,60,4,7.4,202,35A,Red 5,1,,A,,92,5.0
92SH04569, 87805348,X5348,80,2,47,7,,55,87,,3,72,0312,1351,54,7,10.5,203,31D,Grn 1,1,,A,,92,5.0
92SH04570, 87805360,X5360,80,2,47,7,,55,87,,3,72,0312,1401,58,5,6.8,176,34D,Grn 4,1,,A,,92,5.0
92SH04571, 87805415,X5415,80,2,47,7,,55,87,,3,72,0312,1415,58,5,7.0,189,35A,Red 5,1,,A,,92,5.0
92SH04572, 87805435,X5435,80,2,47,7,,55,87,,3,72,0312,1409,64,2,7.5,218,32C,Grn 2,1,,A,,92,5.0
92SH04573, 87805509,X5509,80,2,97,,,97,87,,B,135,0514,1652,48,9,4.1,164,,,1,FIGHTSGRAFT,X,,92,5.0
92SH04574, 88805631,X5631,80,2,67,7,,56,88,,3,72,0312,1407,58,5,7.9,136,29A,Red 3,1,,A,,92,4.0
92SH04575, 88805662,X5662,80,2,97,,,97,88,,B,135,0514,1633,48,9,7.9,165,,,1,,X,,92,4.0
