UID,YR,DAM,DBRD,LNDAM,BPEN,SIRE,SBRD,AGE,ADAM,STMD,STMS,BGRP,RGRP,CUT,TRT,BDAY,DAYBRN,TB,MILK,SEX,BRWT,CLR,JAW,LAMB,LBRD,LINE,STM,DISP,DAYDIS,CAUSE,FONO,FOPU,ERMK,LRMK,DYST,DEPTH,ABN,LOT,SHED,CDNO,VACC,SPEC,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,JY4,JUWT,JDAY,BAND,DATEBN,INBRL,NOBN
04LA02010,04,Z7120,81,97,972,Z6098,81,3.0,3,97,97,1,0,n,.,041504,106,8,4,1,12.2,6,1,X1277,82,97,97,,0,,,,,ENTROPION,1,1,..,.,J,1,none,,1,1,2,1,1,1.0,113,,0.0,0,B,2004-04-15,0.056,2
04LA02011,04,Z7120,81,97,972,Z6098,81,3.0,3,97,97,1,0,n,.,041504,106,8,4,2,9.4,6,1,X1278,82,97,97,,0,,,,,,1,1,..,.,J,2,none,,0,0,0,1,1,1.0,97,,0.0,0,B,2004-04-15,0.056,2
04LA02012,04,R1647,11,10,31R,R2261,11,4.0,4,07,07,1,0,n,M,041504,106,7,3,2,11.3,1,1,R4555,11,18,07,,0,,,,,,1,1,..,.,J,1,none,,1,1,2,1,1,1.0,87,,0.0,0,1,2004-04-15,0.034,2
04LA02013,04,R1647,11,10,31R,R2261,11,4.0,4,07,07,1,0,n,M,041504,106,7,3,2,9.8,1,1,,,18,07,1,106,44,,,,,1,1,..,.,J,2,none,,0,0,0,0,0,,,,0.0,0,1,2004-04-15,0.034,2
04LA02014,04,S7922,10,12,21,R3035,11,7.0,7,42,07,3,2,n,S,041504,106,8,3,2,9.8,1,1,R4556,11,18,07,6,112,48,,,,PNEU.,1,1,..,.,J,1,vacc,,1,1,2,1,0,,,,0.0,0,1,2004-04-15,0.014,2
04LA02015,04,S7922,10,12,21,R3035,11,7.0,7,42,07,3,2,n,S,041504,106,8,3,3,8.1,1,1,R4557,11,18,07,,0,,,,,,1,1,..,.,J,2,vacc,,0,0,0,1,1,1.0,84,,0.0,0,1,2004-04-15,0.014,2
04LA02016,04,Z9271,81,00,e.1,Z0000,81,1.0,1,31,97,4,0,y,X,041504,106,8,2,2,9.4,5,1,X1279,82,00,81,,0,,,,,,2,2,..,.,J,1,none,,1,1,2,1,1,1.0,71,,0.0,0,1,2004-04-15,0.0,2
04LA02017,04,Z9271,81,00,e.1,Z0000,81,1.0,1,31,97,4,0,y,X,041504,106,8,2,3,10.5,5,1,X1280,82,00,81,,0,,,,,,2,2,..,.,J,2,none,,0,0,0,1,1,1.0,77,,0.0,0,1,2004-04-15,0.0,2
04LA02018,04,T8969,44,42,63,T9041,44,2.0,2,02,02,1,7,n,S,041504,106,8,3,2,9.4,1,1,T0141,45,48,02,,0,,,,,,1,1,..,SPG,J,1,none,,1,1,2,1,1,1.0,66,,40.0,160,S,2004-04-15,0.014,2
04LA02019,04,T8969,44,42,63,T9041,44,2.0,2,02,02,1,7,n,S,041504,106,8,3,1,8.5,1,1,T0142,45,48,02,,0,,,,,,1,1,..,SPG,J,2,none,,0,0,0,1,1,1.0,64,,37.0,160,S,2004-04-15,0.014,2
04LA02020,04,S8600,10,13,11,R3456,11,7.0,7,42,07,3,2,n,S,041504,106,8,4,2,9.7,1,1,R4558,11,18,07,,0,,,,,,1,1,..,.,J,1,ctrl,,1,1,2,1,1,1.0,70,,0.0,0,1,2004-04-15,0.034,2
04LA02021,04,S8600,10,13,11,R3456,11,7.0,7,42,07,3,2,n,S,041504,106,8,4,2,9.8,1,1,R4559,11,18,07,,0,,,,,,1,1,..,.,J,2,ctrl,,0,0,0,1,1,1.0,77,,0.0,0,1,2004-04-15,0.034,2
04LA02022,04,K1126,64,68,27,R3179,11,4.0,4,06,07,3,2,y,S,041504,106,5,5,2,15.6,1,1,X1281,82,00,09,6,122,87,,,LR FOOT ABS.,PNEU.,1,1,..,.,J,1,vacc,,1,1,1,1,0,,,,0.0,0,1,2004-04-15,0.0,1
04LA02023,04,R3712,11,18,21,R3035,11,2.0,2,07,07,3,2,n,S,041504,106,5,4,1,12.5,1,1,R4560,11,18,07,,0,,,,,,1,1,..,.,J,1,vacc,,1,1,1,1,1,1.0,106,,0.0,0,1,2004-04-15,0.034,1
04LA02024,04, 8695,00,18,15,R3847,11,6.0,6,07,43,3,2,n,S,041504,106,8,4,3,9.8,1,1,R4561,11,18,07,3,130,93,,8,,,1,1,..,.,J,1,vacc,,1,1,2,1,0,,,,0.0,0,1,2004-04-15,0.03,2
04LA02025,04, 8695,00,18,15,R3847,11,6.0,6,07,43,3,2,n,S,041504,106,8,4,2,8.9,1,1,R4562,11,18,07,7,222,97,,,,HAIRBAG,1,1,..,.,J,2,vacc,,0,0,0,1,0,,,,0.0,0,1,2004-04-15,0.03,2
04LA02026,04,R1628,11,10,28,R3081,11,4.0,4,07,43,3,2,n,S,041504,106,5,4,2,14.3,1,1,R4563,11,18,07,,0,,,,,WRINKLES,2,2,..,.,J,1,ctrl,,1,1,1,1,1,1.0,97,,0.0,0,1,2004-04-15,0.026,1
04LA02027,04,R3549,11,18, 3,R3710,11,2.0,2,07,07,2,2,y,C,041504,106,8,4,2,9.3,1,1,R4564,11,18,07,,0,,,,,PNEU.,1,1,..,DNA,J,1,vacc,,1,1,2,1,1,1.0,66,,0.0,0,1,2004-04-15,0.027,2
04LA02028,04,R3549,11,18, 3,R3710,11,2.0,2,07,07,2,2,y,C,041504,106,8,4,1,11.1,1,1,R4565,11,18,07,,0,,,,,,1,1,..,DNA,J,2,vacc,,0,0,0,1,1,1.0,85,,0.0,0,1,2004-04-15,0.027,2
04LA02029,04,K2001,64,68,51K,K2368,64,3.0,3,06,06,1,0,n,G,041604,107,5,5,2,15.0,1,1,K3173,64,68,06,,0,,,,,BIG,1,1,..,.,J,1,none,,1,1,1,1,1,1.0,94,,0.0,0,1,2004-04-16,0.05,1
04LA02030,04,Z7847,81,97,972,Z6098,81,2.0,2,97,97,1,0,n,.,041604,107,8,4,2,9.4,6,4,X1282,82,97,97,6,111,67,,8,GOOD EWE,WEAK LAMB,1,1,..,.,J,1,none,,1,1,2,1,0,,,,0.0,0,B,2004-04-16,0.092,2
04LA02031,04,Z7847,81,97,972,Z6098,81,2.0,2,97,97,1,0,n,.,041604,107,8,4,2,9.0,6,2,X1283,82,97,97,6,108,48,,8,,WEAK LAMB,1,1,..,.,J,2,none,,0,0,0,1,0,,,,0.0,0,B,2004-04-16,0.092,2
04LA02032,04,K0440,64,61,53K,K2454,64,6.0,6,06,06,1,0,n,G,041604,107,8,4,3,13.1,1,1,K3174,64,68,06,,0,,,,,,1,1,..,.,J,1,none,,1,1,2,1,1,1.0,107,,0.0,0,1,2004-04-16,0.035,2
04LA02033,04,K0440,64,61,53K,K2454,64,6.0,6,06,06,1,0,n,G,041604,107,8,4,1,10.2,1,1,K3175,64,68,06,6,107,29,,,,NO EYES !,1,1,..,.,J,2,none,,0,0,0,1,0,,,,0.0,0,1,2004-04-16,0.035,2
04LA02034,04, 8876,00,18,33R,R2746,11,6.0,6,43,43,1,0,n,M,041604,107,5,4,1,14.8,1,1,R4566,11,18,07,,0,,,,,"NICE LAMB,PNEU.",1,1,..,.,J,1,none,,1,1,1,1,1,1.0,101,,0.0,0,1,2004-04-16,0.028,1
04LA02035,04, 8665,00,18,14,R3655,11,6.0,6,07,07,3,2,y,S,041604,107,8,4,2,12.5,1,1,R4567,11,18,07,,0,,,,,,1,1,..,.,J,1,ctrl,,1,1,2,1,1,1.0,93,,0.0,0,1,2004-04-16,0.036,2
04LA02036,04, 8665,00,18,14,R3655,11,6.0,6,07,07,3,2,y,S,041604,107,8,4,3,12.3,1,1,R4568,11,18,07,,0,,,,,,1,1,..,.,J,2,ctrl,,0,0,0,1,1,1.0,77,,0.0,0,1,2004-04-16,0.036,2
04LA02037,04,A8599,04,84,22,R3800,11,3.0,3,30,07,3,2,y,S,041604,107,8,4,3,7.5,1,1,X1284,82,00,31,,0,,,,,WEAK LAMB,2,4,..,.,J,1,vacc,,1,1,2,1,1,1.0,74,,0.0,0,H,2004-04-16,0.0,2
04LA02038,04,A8599,04,84,22,R3800,11,3.0,3,30,07,3,2,y,S,041604,107,8,4,3,10.4,1,1,X1285,82,00,31,,0,,,,,,2,4,..,.,J,2,vacc,,0,0,0,1,1,1.0,95,,0.0,0,H,2004-04-16,0.0,2
04LA02039,04,A8434,04,81,13,R3911,11,3.0,3,30,07,3,2,y,S,041604,107,8,4,3,10.3,1,1,X1286,82,00,31,,0,,,,,,2,3,..,.,J,1,ctrl,,1,1,2,1,1,1.0,80,,0.0,0,1,2004-04-16,0.0,2
04LA02040,04,A8434,04,81,13,R3911,11,3.0,3,30,07,3,2,y,S,041604,107,8,4,3,9.3,1,1,X1287,82,00,31,,0,,,,,,2,3,..,.,J,2,ctrl,,0,0,0,1,1,1.0,82,,0.0,0,1,2004-04-16,0.0,2
04LA02041,04,K2653,64,68,27,R3179,11,2.0,2,06,07,3,2,y,S,041604,107,5,4,3,14.5,1,1,X1288,82,00,09,,0,,,,,TAIL CHEWED,1,1,..,.,J,1,vacc,,1,1,1,1,1,1.0,108,,0.0,0,1,2004-04-16,0.0,1
04LA02042,04,A9891,04,83,02P,A8647,04,2.0,2,30,30,1,0,n,W,041604,107,9,4,3,11.0,1,1,H1343,05,83,30,3,107,93,,8,,HAIRY,1,1,..,.,J,1,none,,1,1,3,1,0,,,,0.0,0,1,2004-04-16,0.06,3
04LA02043,04,A9891,04,83,02P,A8647,04,2.0,2,30,30,1,0,n,W,041604,107,9,4,3,10.0,1,1,H1344,05,83,30,,0,,,,,HAIRY,1,1,..,.,J,2,none,,0,0,0,1,1,1.0,95,,0.0,0,1,2004-04-16,0.06,3
04LA02044,04,A9891,04,83,02P,A8647,04,2.0,2,30,30,1,0,n,W,041604,107,9,4,2,9.2,1,1,H1345,05,83,30,,0,,,,,PNEU.,1,1,..,.,J,3,none,,0,0,0,1,1,1.0,75,,0.0,0,1,2004-04-16,0.06,3
04LA02045,04,R2208,11,12, 6,R3874,11,3.0,3,07,07,2,2,y,C,041604,107,8,3,2,8.6,1,1,R4569,11,18,07,,0,,,,,,1,1,..,DNA,J,1,vacc,,1,1,2,1,1,1.0,67,,0.0,0,1,2004-04-16,0.029,2
04LA02046,04,R2208,11,12, 6,R3123,11,3.0,3,07,07,2,2,y,C,041604,107,8,3,2,8.9,1,1,R4570,11,18,07,,0,,,,,4TEATS,1,1,..,DNA,J,2,vacc,,0,0,0,1,1,1.0,68,,0.0,0,1,2004-04-16,0.025,2
04LA02047,04,90710,09,18,27,R3179,11,5.0,5,07,07,3,2,n,S,041604,107,8,4,2,10.9,1,1,R4571,11,18,07,,0,,,,LTS,,1,1,..,.,J,1,ctrl,,1,1,2,1,1,1.0,83,,0.0,0,1,2004-04-16,0.037,2
04LA02048,04,90710,09,18,27,R3179,11,5.0,5,07,07,3,2,n,S,041604,107,8,4,2,12.6,1,1,R4572,11,18,07,,0,,,,,,1,1,..,.,J,2,ctrl,,0,0,0,1,1,1.0,90,,0.0,0,1,2004-04-16,0.037,2
04LA02049,04,R2864,11,10,32R,R1667,11,3.0,3,07,43,1,0,n,M,041604,107,8,4,2,8.0,1,1,R4573,11,18,07,3,108,93,,8,LTS,SLOW LEARNER,1,1,..,.,J,1,none,,1,1,2,1,0,,,,0.0,0,1,2004-04-16,0.041,2
04LA02050,04,R2864,11,10,32R,R1667,11,3.0,3,07,43,1,0,n,M,041604,107,8,4,2,7.9,1,1,R4574,11,18,07,,0,,,,,PNEU.,1,1,..,.,J,2,none,,0,0,0,1,1,1.0,85,,0.0,0,1,2004-04-16,0.041,2
04LA02051,04,K0545,64,61,53K,K2454,64,6.0,6,06,06,1,0,n,G,041604,107,9,4,1,11.0,1,1,K3176,64,68,06,,0,,,,ABS.LANCED'04,,1,1,..,.,J,1,none,,1,1,3,1,1,1.0,91,,0.0,0,1,2004-04-16,0.032,3
04LA02052,04,K0545,64,61,53K,K2454,64,6.0,6,06,06,1,0,n,G,041604,107,9,4,1,9.8,1,1,K3177,64,68,06,,0,,,,,,1,1,..,.,J,2,none,,0,0,0,1,1,1.0,95,,0.0,0,1,2004-04-16,0.032,3
04LA02053,04,K0545,64,61,53K,K2454,64,6.0,6,06,06,1,0,n,G,041604,107,9,4,2,8.5,1,1,,,68,06,1,107,44,,,,,1,1,..,.,J,3,none,,0,0,0,0,0,,,,0.0,0,1,2004-04-16,0.032,3
04LA02054,04,S7889,10,11,16,R3176,11,7.0,7,07,07,3,2,n,S,041604,107,8,4,1,14.0,1,1,R4575,11,18,07,,0,,,,,"NICE, PNEU.",1,1,..,.,J,1,vacc,,1,1,2,1,1,1.0,95,,0.0,0,1,2004-04-16,0.031,2
04LA02055,04,S7889,10,11,16,R3176,11,7.0,7,07,07,3,2,n,S,041604,107,8,4,1,12.2,1,1,R4576,11,18,07,,0,,,,,,1,1,..,.,J,2,vacc,,0,0,0,1,1,1.0,85,,0.0,0,1,2004-04-16,0.031,2
04LA02056,04,T8071,44,42,22,R3800,11,4.0,4,02,07,3,2,y,S,041604,107,8,4,3,13.2,1,1,X1289,82,00,08,,0,,,,,,1,1,..,.,J,1,ctrl,,1,1,2,1,1,1.0,88,,0.0,0,1,2004-04-16,0.0,2
04LA02057,04,T8071,44,42,22,R3800,11,4.0,4,02,07,3,2,y,S,041604,107,8,4,2,10.6,1,1,X1290,82,00,08,,0,,,,,,1,1,..,.,J,2,ctrl,,0,0,0,1,1,1.0,76,,0.0,0,1,2004-04-16,0.0,2
04LA02058,04,S7984,10,13,25,R3660,11,7.0,7,43,07,3,2,n,S,041604,107,8,4,2,13.8,1,1,R4577,11,18,07,,0,,,,,,1,1,..,.,J,1,vacc,,1,1,2,1,1,1.0,86,,0.0,0,1,2004-04-16,0.061,2
04LA02059,04,S7984,10,13,25,R3660,11,7.0,7,43,07,3,2,n,S,041604,107,8,4,2,11.8,1,1,R4578,11,18,07,,0,,,,,HAIRBAG,1,1,..,.,J,2,vacc,,0,0,0,1,1,1.0,82,,0.0,0,1,2004-04-16,0.061,2
04LA02060,04,T9267,44,48,61,T8855,44,2.0,2,02,02,1,7,n,S,041604,107,8,2,1,10.2,1,1,T0143,45,48,02,,0,,,,THIN + POOR,,2,3,..,SPG,J,1,none,,1,1,2,1,1,1.0,77,,52.0,160,S,2004-04-16,0.066,2
04LA02061,04,T9267,44,48,61,T8855,44,2.0,2,02,02,1,7,n,S,041604,107,8,2,3,6.1,1,1,T0144,45,48,02,3,107,93,,8,,WEAK LAMB,2,3,..,SPG,J,2,none,,0,0,0,1,0,,,,0.0,0,S,2004-04-16,0.066,2
04LA02062,04,S7840,10,12,13,R3911,11,7.0,7,43,07,3,2,y,S,041604,107,5,4,2,10.5,1,1,R4579,11,18,07,,0,,,,,PNEU.,1,1,..,.,J,1,ctrl,,1,1,1,1,1,1.0,81,,0.0,0,2,2004-04-16,0.037,1
04LA02063,04,T6793,44,42,45T,T8907,44,6.0,6,02,02,1,0,n,M,041604,107,8,3,2,10.6,1,1,T0145,45,48,02,,0,,,,THIN,4TEATS,1,1,..,.,J,1,none,,1,1,2,1,1,1.0,86,,0.0,0,1,2004-04-16,0.016,2
04LA02064,04,T6793,44,42,45T,T8907,44,6.0,6,02,02,1,0,n,M,041604,107,8,3,1,11.9,1,1,T0146,45,48,02,,0,,,,,4TEATS,1,1,..,.,J,2,none,,0,0,0,1,1,1.0,67,,0.0,0,1,2004-04-16,0.016,2
04LA02065,04,R1961,11,11, 1,R3791,11,4.0,4,07,07,2,2,y,C,041604,107,8,3,2,10.9,1,1,R4580,11,18,07,,0,,,,,,1,1,..,DNA,J,1,vacc,,1,1,2,1,1,1.0,74,,0.0,0,1,2004-04-16,0.027,2
04LA02066,04,R1961,11,11, 1,R3791,11,4.0,4,07,07,2,2,y,C,041604,107,8,3,2,10.2,1,1,R4581,11,18,07,,0,,,,,PNEU.,1,1,..,DNA,J,2,vacc,,0,0,0,1,1,1.0,78,,0.0,0,1,2004-04-16,0.027,2
04LA02067,04,A7008,04,81,23,R3885,11,5.0,5,30,07,3,2,y,S,041604,107,8,4,2,9.5,1,1,X1291,82,00,31,,0,,,,,,1,1,..,.,J,1,ctrl,,1,1,2,1,1,1.0,84,,0.0,0,1,2004-04-16,0.0,2
04LA02068,04,A7008,04,81,23,R3885,11,5.0,5,30,07,3,2,y,S,041604,107,8,4,2,10.2,1,1,X1292,82,00,31,,0,,,,,,1,1,..,.,J,2,ctrl,,0,0,0,1,1,1.0,94,,0.0,0,1,2004-04-16,0.0,2
04LA02069,04,P0323,05,83,02P,A8647,04,2.0,2,30,30,1,0,n,W,041604,107,5,3,3,12.9,1,1,H1346,05,83,30,,0,,,,,,1,1,..,.,J,1,none,,1,1,1,1,1,1.0,105,,0.0,0,1,2004-04-16,0.037,1
04LA02070,04,Z9402,81,00,e.2,Z0000,81,1.0,1,33,97,4,7,y,N,041604,107,5,3,2,14.6,5,1,X1293,82,00,83,,0,,,,,BIG,1,1,..,TAY,Q,1,none,,1,1,1,1,1,1.0,111,,0.0,0,T,2004-04-16,0.0,1
04LA02071,04,Z9851,81,00,e.2,Z0000,81,1.0,1,01,97,4,0,y,X,041604,107,5,3,3,12.6,5,1,X1294,82,00,20,,0,,,,,PNEU.,1,1,..,.,Q,1,none,,1,1,1,1,1,1.0,102,,0.0,0,1,2004-04-16,0.0,1
04LA02072,04,Z8601,81,00,e.0,Z0000,81,1.0,1,31,97,4,0,y,X,041604,107,5,3,2,11.8,5,1,X1295,82,00,81,,0,,,,,,1,1,..,.,Q,1,none,,1,1,1,1,1,1.0,80,,0.0,0,1,2004-04-16,0.0,1
04LA02073,04,Z9228,81,00,e.0,Z0000,81,1.0,1,33,97,4,7,y,N,041604,107,5,3,3,14.5,5,1,X1296,82,00,83,,0,,,,,PNEU.,1,1,..,TAY,Q,1,none,,1,1,1,1,1,1.0,111,,0.0,0,T,2004-04-16,0.0,1
04LA02074,04,Z9997,81,00,e.6,K2546,64,1.0,1,80,06,4,7,y,N,041604,107,9,2,3,7.3,1,1,X1297,82,00,86,6,176,10,,,,WEAK LAMB,3,4,..,TAY,Y,1,none,,1,1,3,1,1,1.0,80,,0.0,0,T,2004-04-16,0.0,3
04LA02075,04,Z9997,81,00,e.6,K2546,64,1.0,1,80,06,4,7,y,N,041604,107,9,2,.,0.0,.,.,,,00,86,0,107,27,,,,BLOB,3,4,..,TAY,Y,2,none,,0,0,0,0,0,,,,0.0,0,T,2004-04-16,0.0,3
04LA02076,04,Z9997,81,00,e.6,K2546,64,1.0,1,80,06,4,7,y,N,041604,107,9,2,.,0.0,.,.,,,00,86,0,107,27,,,,BLOB,3,4,..,TAY,Y,3,none,,0,0,0,0,0,,,,0.0,0,T,2004-04-16,0.0,3
04LA02077,04,S9412,10,13,31R,R2261,11,6.0,6,43,07,1,0,n,M,041604,107,8,3,3,9.6,1,1,R4582,11,18,07,7,222,97,,,THIN + POOR,,2,2,..,.,Y,1,none,,1,1,2,1,0,,,,0.0,0,1,2004-04-16,0.031,2
04LA02078,04,S9412,10,13,31R,R2261,11,6.0,6,43,07,1,0,n,M,041604,107,8,3,3,9.3,1,1,R4583,11,18,07,,0,,,,,,2,2,..,.,Y,2,none,,0,0,0,1,1,1.0,61,,0.0,0,1,2004-04-16,0.031,2
04LA02079,04,T6785,44,41,46T,T8051,44,6.0,6,02,02,1,0,n,M,041604,107,5,4,2,12.8,1,1,T0147,45,48,02,,0,,,,,,1,1,..,.,Y,1,none,,1,1,1,1,1,1.0,93,,0.0,0,1,2004-04-16,0.082,1
04LA02080,04,S9257,10,12,31R,R2261,11,6.0,6,43,07,1,0,n,M,041604,107,9,4,2,6.3,1,1,R4584,11,18,07,3,108,93,,8,,,1,1,..,.,Y,1,none,,1,1,3,1,0,,,,0.0,0,1,2004-04-16,0.039,3
04LA02081,04,S9257,10,12,31R,R2261,11,6.0,6,43,07,1,0,n,M,041604,107,9,4,3,8.8,1,1,R4585,11,18,07,,0,,,,,,1,1,..,.,Y,2,none,,0,0,0,1,1,1.0,81,,0.0,0,1,2004-04-16,0.039,3
04LA02082,04,S9257,10,12,31R,R2261,11,6.0,6,43,07,1,0,n,M,041604,107,9,4,3,8.7,1,1,R4586,11,18,07,,0,,,,,,1,1,..,.,Y,3,none,,0,0,0,1,1,1.0,67,,0.0,0,1,2004-04-16,0.039,3
04LA02083,04,R0809,11,11, 7,R3077,11,5.0,5,07,07,2,2,y,C,041604,107,8,3,3,10.6,1,1,R4587,11,18,07,3,112,93,,8,,FX.RIBS.L.PNEU.,1,1,..,DNA,Y,1,vacc,,1,1,2,1,0,,,,0.0,0,1,2004-04-16,0.036,2
04LA02084,04,R0809,11,11, 7,R3077,11,5.0,5,07,07,2,2,y,C,041604,107,8,3,2,11.0,1,1,R4588,11,18,07,,0,,,,,,1,1,..,DNA,Y,2,vacc,,0,0,0,1,1,1.0,101,,0.0,0,1,2004-04-16,0.036,2
04LA02085,04,R2031,11,12,31R,R2261,11,4.0,4,07,07,1,0,n,M,041604,107,8,5,2,13.4,1,1,R4589,11,18,07,,0,,,,,4TEATS,2,2,..,.,Y,1,none,,1,1,2,1,1,1.0,85,,0.0,0,1,2004-04-16,0.029,2
04LA02086,04,R2031,11,12,31R,R2261,11,4.0,4,07,07,1,0,n,M,041604,107,8,5,1,14.0,1,1,R4590,11,18,07,,0,,,,,,2,2,..,.,Y,2,none,,0,0,0,1,1,1.0,98,,0.0,0,1,2004-04-16,0.029,2
04LA02087,04,T8933,44,ID,43T,T8296,44,2.0,2,02,02,1,I,n,I,041604,107,5,4,2,14.6,1,1,T0148,45,ID,02,,0,,,,,ENTROPION,1,1,..,.,Y,1,none,,1,1,1,1,1,1.0,106,,0.0,0,1,2004-04-16,0.003,1
04LA02088,04,T8297,44,ID,42T,T9073,44,3.0,3,02,02,1,I,n,I,041604,107,8,3,2,10.5,1,1,T0149,45,ID,02,,0,,,,,,1,1,..,.,Y,1,none,,1,1,2,1,1,1.0,58,,0.0,0,1,2004-04-16,0.022,2
04LA02089,04,T8297,44,ID,42T,T9073,44,3.0,3,02,02,1,I,n,I,041604,107,8,3,3,10.5,1,1,T0150,45,ID,02,,0,,,,,"PINK, PNEU.",1,1,..,.,Y,2,none,,0,0,0,1,1,1.0,97,,0.0,0,1,2004-04-16,0.022,2
04LA02090,04,K2018,64,68,52K,K2665,64,3.0,3,06,06,1,0,n,G,041604,107,8,5,2,12.3,3,1,K3178,64,68,06,,0,,,,,BRN.FEET,1,1,..,.,Y,1,none,,1,1,2,1,1,1.0,88,,0.0,0,1,2004-04-16,0.039,2
04LA02091,04,K2018,64,68,52K,K2665,64,3.0,3,06,06,1,0,n,G,041604,107,8,5,2,13.8,1,1,K3179,64,68,06,,0,,,,,,1,1,..,.,Y,2,none,,0,0,0,1,1,1.0,93,,0.0,0,1,2004-04-16,0.039,2
04LA02092,04,T8049,44,41,21,R3035,11,4.0,4,02,07,3,2,y,S,041604,107,8,5,2,11.9,1,1,X1298,82,00,08,,0,,,,,,1,1,..,.,Y,1,vacc,,1,1,2,1,1,1.0,87,,0.0,0,1,2004-04-16,0.0,2
04LA02093,04,T8049,44,41,21,R3035,11,4.0,4,02,07,3,2,y,S,041604,107,8,5,3,12.7,1,1,X1299,82,00,08,,0,,,,,,1,1,..,.,Y,2,vacc,,0,0,0,1,1,1.0,98,,0.0,0,1,2004-04-16,0.0,2
04LA02094,04,A7467,04,82,26P,A7896,04,4.0,4,30,30,1,0,n,C,041604,107,8,3,1,10.3,1,1,H1347,05,82,30,,0,,,,,,2,2,..,.,Y,1,none,,1,1,2,1,1,1.0,86,,0.0,0,1,2004-04-16,0.037,2
04LA02095,04,A7467,04,82,26P,A7896,04,4.0,4,30,30,1,0,n,C,041604,107,8,3,1,9.2,1,1,H1348,05,82,30,,0,,,,,,2,2,..,.,Y,2,none,,0,0,0,1,1,1.0,87,,0.0,0,1,2004-04-16,0.037,2
04LA02096,04,K1956,64,68,28,R3081,11,3.0,3,06,43,3,2,y,S,041604,107,5,3,2,14.2,1,1,X1300,82,00,09,,0,,,,,,1,1,..,.,Y,1,vacc,,1,1,1,1,1,1.0,108,,0.0,0,1,2004-04-16,0.0,1
04LA02097,04,K0764,64,68,17,R3362,11,5.0,5,06,43,3,2,y,S,041604,107,5,4,2,14.6,3,1,X1301,82,00,09,,0,,,,ABS.L.HIP,"BRN.FEET,PNEU.",1,1,..,.,Y,1,ctrl,,1,1,1,1,1,1.0,105,,0.0,0,1,2004-04-16,0.0,1
04LA02098,04,T7102,44,ID,42T,T9073,44,5.0,5,02,02,1,I,n,I,041604,107,8,5,1,12.8,1,1,T0151,45,ID,02,,0,,,,,,5,3,..,.,Y,1,none,,1,1,2,1,1,1.0,102,,0.0,0,1,2004-04-16,0.025,2
04LA02099,04,T7102,44,ID,42T,T9073,44,5.0,5,02,02,1,I,n,I,041604,107,8,5,1,15.2,1,1,T0152,45,ID,02,,0,,,,,,5,3,..,.,Y,2,none,,0,0,0,1,1,1.0,92,,0.0,0,1,2004-04-16,0.025,2
04LA02100,04,R3527,11,18, 1,R3791,11,2.0,2,07,07,2,2,y,C,041604,107,8,4,2,9.7,1,1,R4591,11,18,07,,0,,,,,,1,1,..,DNA,Y,1,vacc,,1,1,2,1,1,1.0,67,,0.0,0,1,2004-04-16,0.026,2
04LA02101,04,R3527,11,18, 1,R3611,11,2.0,2,07,07,2,2,y,C,041604,107,8,4,2,10.9,1,1,R4592,11,18,07,,0,,,,,,1,1,..,DNA,Y,2,vacc,,0,0,0,1,1,1.0,86,,0.0,0,1,2004-04-16,0.041,2
04LA02102,04,K2266,64,68,54K,K2555,64,2.0,2,06,06,1,0,n,G,041604,107,8,3,2,12.2,1,1,K3180,64,68,06,,0,,,,METRITIS,4TEATS,5,4,..,.,Y,1,none,,1,1,2,1,1,1.0,106,,0.0,0,H,2004-04-16,0.037,2
04LA02103,04,K2266,64,68,54K,K2555,64,2.0,2,06,06,1,0,n,G,041604,107,8,3,1,11.4,1,1,K3181,64,68,06,,0,,,,,,5,4,..,.,Y,2,none,,0,0,0,1,1,1.0,116,,0.0,0,H,2004-04-16,0.037,2
04LA02104,04,R2054,11,10,34R,R2600,11,4.0,4,07,43,1,0,n,M,041604,107,8,4,2,12.1,1,1,R4593,11,18,07,,0,,,,,,5,4,..,.,Y,1,none,,1,1,2,1,1,1.0,70,,0.0,0,1,2004-04-16,0.034,2
04LA02105,04,R2054,11,10,34R,R2600,11,4.0,4,07,43,1,0,n,M,041604,107,8,4,2,12.0,1,1,R4594,11,18,07,,0,,,,,,5,4,..,.,Y,2,none,,0,0,0,1,1,1.0,76,,0.0,0,1,2004-04-16,0.034,2
04LA02106,04,S8035,10,18,27,R3179,11,7.0,7,43,07,3,2,n,S,041604,107,8,4,1,11.0,1,1,R4595,11,18,07,,0,,,,LAMINITIS?SORE?,,1,1,..,.,Y,1,ctrl,,1,1,2,1,1,1.0,76,,0.0,0,1,2004-04-16,0.037,2
04LA02107,04,S8035,10,18,27,R3179,11,7.0,7,43,07,3,2,n,S,041604,107,8,4,1,13.0,1,1,R4596,11,18,07,,0,,,,,,1,1,..,.,Y,2,ctrl,,0,0,0,1,1,1.0,83,,0.0,0,1,2004-04-16,0.037,2
04LA02108,04,X0335,82,00,e.6,K2546,64,1.0,1,80,06,4,7,y,N,041604,107,5,2,3,9.9,4,1,X1302,82,00,86,,0,,,,,,1,1,..,TAY,Y,1,none,,1,1,1,1,1,1.0,98,,0.0,0,T,2004-04-16,0.0,1
