UID,LAMBID,SIREID,DAMID,YR,LBRD,LAMB,SBRD,SIRE,DBRD,DAM
00PE02737,00111226,98109526,94104680,00,11,R1226,10,S9526,10,S4680
00PE02738,00111227,98109521,97107863,00,11,R1227,10,S9521,10,S7863
00PE02739,00111228,98109521,97107863,00,11,R1228,10,S9521,10,S7863
00PE02740,00111229,98109039,96106831,00,11,R1229,10,S9039,10,S6831
00PE02741,00111230,98109039,96106831,00,11,R1230,10,S9039,10,S6831
00PE02742,00111231,98109348,96106994,00,11,R1231,10,S9348,10,S6994
00PE02743,00111232,98109348,96106994,00,11,R1232,10,S9348,10,S6994
00PE02744,00111233,97108152,96107026,00,11,R1233,10,S8152,10,S7026
00PE02745,00111234,97108152,96107026,00,11,R1234,10,S8152,10,S7026
00PE02746,00111235,98109105,96107004,00,11,R1235,10,S9105,10,S7004
00PE02747,00111236,98109105,96107004,00,11,R1236,10,S9105,10,S7004
00PE02748,00111237,97108152,94104709,00,11,R1237,10,S8152,10,S4709
00PE02749,00111238,97108152,94104709,00,11,R1238,10,S8152,10,S4709
00PE02750,00111239,98109756,98109440,00,11,R1239,10,S9756,10,S9440
00PE02751,00111240,98109756,98109440,00,11,R1240,10,S9756,10,S9440
00PE02752,00111241,98109264,96107120,00,11,R1241,10,S9264,10,S7120
00PE02753,00111242,98109264,96107120,00,11,R1242,10,S9264,10,S7120
00PE02754,00111243,97108152,95106339,00,11,R1243,10,S8152,10,S6339
00PE02755,00111244,97108152,95106339,00,11,R1244,10,S8152,10,S6339
00PE02756,00111245,97108152,95106339,00,11,R1245,10,S8152,10,S6339
00PE02757,00111246,98109039,95105711,00,11,R1246,10,S9039,10,S5711
00PE02758,00111247,98109039,95105711,00,11,R1247,10,S9039,10,S5711
00PE02759,00111248,98109039,95105711,00,11,R1248,10,S9039,10,S5711
00PE02760,00111249,98109733,96107513,00,11,R1249,10,S9733,10,S7513
00PE02761,00111250,98109733,96107513,00,11,R1250,10,S9733,10,S7513
00PE02762,00111251,98109161,92103186,00,11,R1251,10,S9161,10,S3186
00PE02763,00111252,98109161,92103186,00,11,R1252,10,S9161,10,S3186
00PE02764,00111253,98109161,92103186,00,11,R1253,10,S9161,10,S3186
00PE02765,00111254,98109161,92103186,00,11,R1254,10,S9161,10,S3186
00PE02766,00111255,98109161,94104801,00,11,R1255,10,S9161,10,S4801
00PE02767,00111256,98109161,94104801,00,11,R1256,10,S9161,10,S4801
00PE02768,00111257,97108152,95105746,00,11,R1257,10,S8152,10,S5746
00PE02769,00111258,98109069,94104721,00,11,R1258,10,S9069,10,S4721
00PE02770,00111259,98109069,94104721,00,11,R1259,10,S9069,10,S4721
00PE02771,00111260,97108152,97108382,00,11,R1260,10,S8152,10,S8382
00PE02772,00111261,97108152,97108382,00,11,R1261,10,S8152,10,S8382
00PE02773,00111262,98109028,96107245,00,11,R1262,10,S9028,10,S7245
00PE02774,00111263,98109028,96107245,00,11,R1263,10,S9028,10,S7245
00PE02775,00111264,98109526,94104439,00,11,R1264,10,S9526,10,S4439
00PE02776,00111265,98109526,94104439,00,11,R1265,10,S9526,10,S4439
00PE02777,00111266,98109526,94104439,00,11,R1266,10,S9526,10,S4439
00PE02778,00111267,97107853,98109497,00,11,R1267,10,S7853,10,S9497
00PE02779,00111268,98109105,94105153,00,11,R1268,10,S9105,10,S5153
00PE02780,00111269,98109105,94105153,00,11,R1269,10,S9105,10,S5153
00PE02781,00111270,98109028,97108443,00,11,R1270,10,S9028,10,S8443
00PE02782,00111271,98109028,97108443,00,11,R1271,10,S9028,10,S8443
00PE02783,00111272,98109526,98109658,00,11,R1272,10,S9526,10,S9658
00PE02784,00111273,98109526,98109658,00,11,R1273,10,S9526,10,S9658
00PE02785,00111274,98109733,96107128,00,11,R1274,10,S9733,10,S7128
00PE02786,00111275,98109733,96107128,00,11,R1275,10,S9733,10,S7128
00PE02787,00111276,98109451,98109206,00,11,R1276,10,S9451,10,S9206
00PE02788,00111277,98109161,96106724,00,11,R1277,10,S9161,10,S6724
00PE02789,00111278,98109161,96106724,00,11,R1278,10,S9161,10,S6724
00PE02790,00111279,98109105,96107304,00,11,R1279,10,S9105,10,S7304
00PE02791,00111280,98109105,96107304,00,11,R1280,10,S9105,10,S7304
00PE02792,00111281,98109801,96107559,00,11,R1281,10,S9801,10,S7559
00PE02793,00111282,98109801,96107559,00,11,R1282,10,S9801,10,S7559
00PE02794,00111283,97107853,95105655,00,11,R1283,10,S7853,10,S5655
00PE02795,00111284,97107853,95105655,00,11,R1284,10,S7853,10,S5655
00PE02796,00111285,98109343,97107947,00,11,R1285,10,S9343,10,S7947
00PE02797,00111286,98109343,97107947,00,11,R1286,10,S9343,10,S7947
00PE02798,00111287,98109049,96107019,00,11,R1287,10,S9049,10,S7019
00PE02799,00111288,98109049,96107019,00,11,R1288,10,S9049,10,S7019
00PE02800,00111289,98109347,96107277,00,11,R1289,10,S9347,10,S7277
00PE02801,00111290,98109039,96106864,00,11,R1290,10,S9039,10,S6864
00PE02802,00111291,98109039,96106864,00,11,R1291,10,S9039,10,S6864
00PE02803,00111292,98109451,94104566,00,11,R1292,10,S9451,10,S4566
00PE02804,00111293,98109451,94104566,00,11,R1293,10,S9451,10,S4566
00PE02805,00111294,98109801,97108615,00,11,R1294,10,S9801,10,S8615
00PE02806,00111295,98109801,97108615,00,11,R1295,10,S9801,10,S8615
00PE02807,00111296,98109521,94104876,00,11,R1296,10,S9521,10,S4876
00PE02808,00111297,98109521,94104876,00,11,R1297,10,S9521,10,S4876
00PE02809,00111298,97107853,96107660,00,11,R1298,10,S7853,10,S7660
00PE02810,00111299,97107853,96107660,00,11,R1299,10,S7853,10,S7660
00PE02811,00111300,98109521,96106880,00,11,R1300,10,S9521,10,S6880
00PE02812,00111301,98109521,96106880,00,11,R1301,10,S9521,10,S6880
00PE02813,00111302,98109801,96106795,00,11,R1302,10,S9801,10,S6795
00PE02814,00111303,98109801,96106795,00,11,R1303,10,S9801,10,S6795
00PE02815,00111304,97107853,96107154,00,11,R1304,10,S7853,10,S7154
00PE02816,00111305,97107853,96107154,00,11,R1305,10,S7853,10,S7154
00PE02817,00111306,98109599,96107491,00,11,R1306,10,S9599,10,S7491
00PE02818,00111307,98109348,96106695,00,11,R1307,10,S9348,10,S6695
00PE02819,00111308,98109348,96106695,00,11,R1308,10,S9348,10,S6695
00PE02820,00111309,98109264,98109558,00,11,R1309,10,S9264,10,S9558
00PE02821,00111310,98109264,98109558,00,11,R1310,10,S9264,10,S9558
00PE02822,00111311,97108152,96106747,00,11,R1311,10,S8152,10,S6747
00PE02823,00111312,97108152,96106747,00,11,R1312,10,S8152,10,S6747
00PE02824,00111313,98109701,97108537,00,11,R1313,10,S9701,10,S8537
00PE02825,00111314,98109028,98109179,00,11,R1314,10,S9028,10,S9179
00PE02826,00111315,98109028,98109179,00,11,R1315,10,S9028,10,S9179
00PE02827,00111316,98109348,96107031,00,11,R1316,10,S9348,10,S7031
00PE02828,00111317,98109451,98109254,00,11,R1317,10,S9451,10,S9254
00PE02829,00111318,98109451,98109254,00,11,R1318,10,S9451,10,S9254
00PE02830,00111319,97107853,94104669,00,11,R1319,10,S7853,10,S4669
00PE02831,00111320,98109599,95106477,00,11,R1320,10,S9599,10,S6477
00PE02832,00111321,98109599,95106477,00,11,R1321,10,S9599,10,S6477
00PE02833,00111322,98109701,96107119,00,11,R1322,10,S9701,10,S7119
00PE02834,00111323,98109701,96107119,00,11,R1323,10,S9701,10,S7119
00PE02835,00111324,98109264,96106977,00,11,R1324,10,S9264,10,S6977
00PE02836,00111325,98109264,96106977,00,11,R1325,10,S9264,10,S6977
00PE02837,00111326,98109801,98109377,00,11,R1326,10,S9801,10,S9377
00PE02838,00111327,98109264,98109209,00,11,R1327,10,S9264,10,S9209
00PE02839,00111328,98109161,98109256,00,11,R1328,10,S9161,10,S9256
00PE02840,00111329,98109028,98109116,00,11,R1329,10,S9028,10,S9116
00PE02841,00111330,98109028,98109116,00,11,R1330,10,S9028,10,S9116
00PE02842,00111331,98109801,97107987,00,11,R1331,10,S9801,10,S7987
00PE02843,00111332,98109801,97107987,00,11,R1332,10,S9801,10,S7987
00PE02844,00111333,98109028,97108180,00,11,R1333,10,S9028,10,S8180
00PE02845,00111334,98109028,97108180,00,11,R1334,10,S9028,10,S8180
00PE02846,00111335,98109361,97108652,00,11,R1335,10,S9361,10,S8652
00PE02847,00111336,98109433,98109794,00,11,R1336,10,S9433,10,S9794
00PE02848,00111337,98109105,94104885,00,11,R1337,10,S9105,10,S4885
00PE02849,00111338,98109105,94104885,00,11,R1338,10,S9105,10,S4885
00PE02850,00111339,98109105,94104885,00,11,R1339,10,S9105,10,S4885
00PE02851,00111340,98109347,95105923,00,11,R1340,10,S9347,10,S5923
00PE02852,00111341,98109347,95105923,00,11,R1341,10,S9347,10,S5923
00PE02853,00111342,98109028,97107889,00,11,R1342,10,S9028,10,S7889
00PE02854,00111343,98109028,97107889,00,11,R1343,10,S9028,10,S7889
00PE02855,00111344,98109264,98109674,00,11,R1344,10,S9264,10,S9674
00PE02856,00111345,98109264,98109674,00,11,R1345,10,S9264,10,S9674
00PE02857,00111346,97107853,97108570,00,11,R1346,10,S7853,10,S8570
00PE02858,00111347,97107853,97108570,00,11,R1347,10,S7853,10,S8570
00PE02859,00111348,98109801,98109613,00,11,R1348,10,S9801,10,S9613
00PE02860,00111349,98109801,98109613,00,11,R1349,10,S9801,10,S9613
00PE02861,00111350,98109105,94105326,00,11,R1350,10,S9105,10,S5326
00PE02862,00111351,98109105,94105326,00,11,R1351,10,S9105,10,S5326
00PE02863,00111352,98109451,96106892,00,11,R1352,10,S9451,10,S6892
00PE02864,00111353,98109451,96106892,00,11,R1353,10,S9451,10,S6892
00PE02865,00111354,98109526,96106640,00,11,R1354,10,S9526,10,S6640
00PE02866,00111355,98109526,96106640,00,11,R1355,10,S9526,10,S6640
00PE02867,00111356,98109526,96106640,00,11,R1356,10,S9526,10,S6640
00PE02868,00111357,97108152,97108452,00,11,R1357,10,S8152,10,S8452
00PE02869,00111358,98109451,96107366,00,11,R1358,10,S9451,10,S7366
00PE02870,00111359,98109451,96107366,00,11,R1359,10,S9451,10,S7366
00PE02871,00111360,98109105,98109629,00,11,R1360,10,S9105,10,S9629
00PE02872,00111361,98109105,98109629,00,11,R1361,10,S9105,10,S9629
00PE02873,00111362,98109049,98109797,00,11,R1362,10,S9049,10,S9797
00PE02874,00111363,98109049,98109797,00,11,R1363,10,S9049,10,S9797
00PE02875,00111364,98109069,96106700,00,11,R1364,10,S9069,10,S6700
00PE02876,00111365,98109069,96106700,00,11,R1365,10,S9069,10,S6700
00PE02877,00111366,98109433,96107232,00,11,R1366,10,S9433,10,S7232
00PE02878,00111367,98109433,96107232,00,11,R1367,10,S9433,10,S7232
00PE02879,00111368,98109161,95106031,00,11,R1368,10,S9161,10,S6031
00PE02880,00111369,98109161,95106031,00,11,R1369,10,S9161,10,S6031
00PE02881,00111370,98109161,95106031,00,11,R1370,10,S9161,10,S6031
00PE02882,00111371,98109028,98109393,00,11,R1371,10,S9028,10,S9393
00PE02883,00111372,98109028,98109393,00,11,R1372,10,S9028,10,S9393
00PE02884,00111373,98109348,94105288,00,11,R1373,10,S9348,10,S5288
00PE02885,00111374,98109348,94105288,00,11,R1374,10,S9348,10,S5288
00PE02886,00111375,98109028,97107936,00,11,R1375,10,S9028,10,S7936
00PE02887,00111376,98109028,97107936,00,11,R1376,10,S9028,10,S7936
00PE02888,00111377,98109264,96107401,00,11,R1377,10,S9264,10,S7401
00PE02889,00111378,98109264,96107401,00,11,R1378,10,S9264,10,S7401
00PE02890,00111379,98109701,96106739,00,11,R1379,10,S9701,10,S6739
00PE02891,00111380,98109701,96106739,00,11,R1380,10,S9701,10,S6739
00PE02892,00111381,98109701,96106739,00,11,R1381,10,S9701,10,S6739
00PE02893,00111382,98109733,97108613,00,11,R1382,10,S9733,10,S8613
00PE02894,00111383,98109733,97108613,00,11,R1383,10,S9733,10,S8613
00PE02895,00111384,96107124,99110860,00,11,R1384,10,S7124,11,R0860
00PE02896,00111385,96107124,99110860,00,11,R1385,10,S7124,11,R0860
00PE02897,00111386,98109348,98109225,00,11,R1386,10,S9348,10,S9225
00PE02898,00111387,98109105,96106627,00,11,R1387,10,S9105,10,S6627
00PE02899,00111388,98109105,96106627,00,11,R1388,10,S9105,10,S6627
00PE02900,00111389,98109105,98109638,00,11,R1389,10,S9105,10,S9638
00PE02901,00111390,98109105,98109638,00,11,R1390,10,S9105,10,S9638
00PE02902,00111391,98109801,96106631,00,11,R1391,10,S9801,10,S6631
00PE02903,00111392,98109801,96106631,00,11,R1392,10,S9801,10,S6631
00PE02904,00111393,97108152,95106023,00,11,R1393,10,S8152,10,S6023
00PE02905,00111394,97108152,95106023,00,11,R1394,10,S8152,10,S6023
00PE02906,00111395,98109343,95106301,00,11,R1395,10,S9343,10,S6301
00PE02907,00111396,98109343,95106301,00,11,R1396,10,S9343,10,S6301
00PE02908,00111397,97107853,98109510,00,11,R1397,10,S7853,10,S9510
00PE02909,00111398,98109632,95105630,00,11,R1398,10,S9632,10,S5630
00PE02910,00111399,98109632,95105630,00,11,R1399,10,S9632,10,S5630
00PE02911,00111400,98109801,97108148,00,11,R1400,10,S9801,10,S8148
00PE02912,00111401,98109801,97108148,00,11,R1401,10,S9801,10,S8148
00PE02913,00111402,98109801,97108207,00,11,R1402,10,S9801,10,S8207
00PE02914,00111403,98109801,97108207,00,11,R1403,10,S9801,10,S8207
00PE02915,00111404,98109526,96107583,00,11,R1404,10,S9526,10,S7583
00PE02916,00111405,98109526,96107583,00,11,R1405,10,S9526,10,S7583
00PE02917,00111406,98109105,94104592,00,11,R1406,10,S9105,10,S4592
00PE02918,00111407,98109105,94104592,00,11,R1407,10,S9105,10,S4592
00PE02919,00111408,98109105,94104592,00,11,R1408,10,S9105,10,S4592
00PE02920,00111409,98109161,97108831,00,11,R1409,10,S9161,10,S8831
00PE02921,00111410,96107124,99110318,00,11,R1410,10,S7124,11,R0318
00PE02922,00111411,98109028,96106838,00,11,R1411,10,S9028,10,S6838
00PE02923,00111412,98109028,96106838,00,11,R1412,10,S9028,10,S6838
00PE02924,00111413,98109049,94104501,00,11,R1413,10,S9049,10,S4501
00PE02925,00111414,98109049,94104501,00,11,R1414,10,S9049,10,S4501
00PE02926,00111415,98109801,95105552,00,11,R1415,10,S9801,10,S5552
00PE02927,00111416,98109801,95105552,00,11,R1416,10,S9801,10,S5552
00PE02928,00111417,98109801,95105552,00,11,R1417,10,S9801,10,S5552
00PE02929,00111418,98109526,97107785,00,11,R1418,10,S9526,10,S7785
00PE02930,00111419,98109526,97107785,00,11,R1419,10,S9526,10,S7785
00PE02931,00111420,98109451,98109685,00,11,R1420,10,S9451,10,S9685
00PE02932,00111421,98109451,98109685,00,11,R1421,10,S9451,10,S9685
00PE02933,00111422,98109161,97107857,00,11,R1422,10,S9161,10,S7857
00PE02934,00111423,98109161,97107857,00,11,R1423,10,S9161,10,S7857
00PE02935,00111424,98109526,96106963,00,11,R1424,10,S9526,10,S6963
00PE02936,00111425,98109526,96106963,00,11,R1425,10,S9526,10,S6963
00PE02937,00111426,98109264,95106142,00,11,R1426,10,S9264,10,S6142
00PE02938,00111427,98109264,95106142,00,11,R1427,10,S9264,10,S6142
00PE02939,00111428,98109264,95106142,00,11,R1428,10,S9264,10,S6142
00PE02940,00111429,98109521,95106360,00,11,R1429,10,S9521,10,S6360
00PE02941,00111430,97108152,95106208,00,11,R1430,10,S8152,10,S6208
00PE02942,00111431,97108152,95106208,00,11,R1431,10,S8152,10,S6208
00PE02943,00111432,98109433,97107862,00,11,R1432,10,S9433,10,S7862
00PE02944,00111433,98109433,97107862,00,11,R1433,10,S9433,10,S7862
00PE02945,00111434,98109105,98109795,00,11,R1434,10,S9105,10,S9795
00PE02946,00111435,98109348,96107546,00,11,R1435,10,S9348,10,S7546
00PE02947,00111436,98109348,96107546,00,11,R1436,10,S9348,10,S7546
00PE02948,00111437,98109049,95105833,00,11,R1437,10,S9049,10,S5833
00PE02949,00111438,98109049,95105833,00,11,R1438,10,S9049,10,S5833
00PE02950,00111439,98109343,96106682,00,11,R1439,10,S9343,10,S6682
00PE02951,00111440,98109343,96106682,00,11,R1440,10,S9343,10,S6682
00PE02952,00111441,98109161,96106989,00,11,R1441,10,S9161,10,S6989
00PE02953,00111442,98109161,96106989,00,11,R1442,10,S9161,10,S6989
00PE02954,00111443,98109343,94104821,00,11,R1443,10,S9343,10,S4821
00PE02955,00111444,98109343,94104821,00,11,R1444,10,S9343,10,S4821
00PE02956,00111445,98109343,94104821,00,11,R1445,10,S9343,10,S4821
00PE02957,00111446,98109733,95105978,00,11,R1446,10,S9733,10,S5978
00PE02958,00111447,98109733,95105978,00,11,R1447,10,S9733,10,S5978
00PE02959,00111448,98109756,95105674,00,11,R1448,10,S9756,10,S5674
00PE02960,00111449,98109756,95105674,00,11,R1449,10,S9756,10,S5674
00PE02961,00111450,98109049,96106670,00,11,R1450,10,S9049,10,S6670
00PE02962,00111451,98109049,96106670,00,11,R1451,10,S9049,10,S6670
00PE02963,00111452,98109756,94104616,00,11,R1452,10,S9756,10,S4616
00PE02964,00111453,98109756,94104616,00,11,R1453,10,S9756,10,S4616
00PE02965,00111454,98109433,95105787,00,11,R1454,10,S9433,10,S5787
00PE02966,00111455,98109433,95105787,00,11,R1455,10,S9433,10,S5787
00PE02967,00111456,98109736,95105898,00,11,R1456,10,S9736,10,S5898
00PE02968,00111457,98109736,95105898,00,11,R1457,10,S9736,10,S5898
00PE02969,00111458,98109736,95105898,00,11,R1458,10,S9736,10,S5898
00PE02970,00111459,98109801,96106950,00,11,R1459,10,S9801,10,S6950
00PE02971,00111460,98109801,96106950,00,11,R1460,10,S9801,10,S6950
00PE02972,00111461,97107853,98109314,00,11,R1461,10,S7853,10,S9314
00PE02973,00111462,98109801,94104970,00,11,R1462,10,S9801,10,S4970
00PE02974,00111463,98109801,94104970,00,11,R1463,10,S9801,10,S4970
00PE02975,00111464,98109801,94104970,00,11,R1464,10,S9801,10,S4970
00PE02976,00111465,98109801,97107928,00,11,R1465,10,S9801,10,S7928
00PE02977,00111466,98109801,97107928,00,11,R1466,10,S9801,10,S7928
00PE02978,00111467,98109451,98109462,00,11,R1467,10,S9451,10,S9462
00PE02979,00111468,98109264,97107956,00,11,R1468,10,S9264,10,S7956
00PE02980,00111469,98109264,97107956,00,11,R1469,10,S9264,10,S7956
00PE02981,00111470,98109039,94104828,00,11,R1470,10,S9039,10,S4828
00PE02982,00111471,98109039,94104828,00,11,R1471,10,S9039,10,S4828
00PE02983,00111472,98109264,97108465,00,11,R1472,10,S9264,10,S8465
00PE02984,00111473,98109264,97108465,00,11,R1473,10,S9264,10,S8465
00PE02985,00111474,98109264,97108465,00,11,R1474,10,S9264,10,S8465
00PE02986,00111475,98109526,94104868,00,11,R1475,10,S9526,10,S4868
00PE02987,00111476,98109526,94104868,00,11,R1476,10,S9526,10,S4868
00PE02988,00111477,98109526,94104868,00,11,R1477,10,S9526,10,S4868
00PE02989,00111478,97108152,97108263,00,11,R1478,10,S8152,10,S8263
00PE02990,00111479,98109526,96106704,00,11,R1479,10,S9526,10,S6704
00PE02991,00111480,98109451,95105691,00,11,R1480,10,S9451,10,S5691
00PE02992,00111481,98109451,96107437,00,11,R1481,10,S9451,10,S7437
00PE02993,00111482,98109451,96107437,00,11,R1482,10,S9451,10,S7437
00PE02994,00111483,98109069,97108435,00,11,R1483,10,S9069,10,S8435
00PE02995,00111484,98109069,97108435,00,11,R1484,10,S9069,10,S8435
00PE02996,00111485,98109632,96107053,00,11,R1485,10,S9632,10,S7053
00PE02997,00111486,98109632,96107053,00,11,R1486,10,S9632,10,S7053
00PE02998,00111487,98109632,96107053,00,11,R1487,10,S9632,10,S7053
00PE02999,00111488,98109039,95106018,00,11,R1488,10,S9039,10,S6018
00PE03000,00111489,98109039,95106018,00,11,R1489,10,S9039,10,S6018
00PE03001,00111490,98109039,95106018,00,11,R1490,10,S9039,10,S6018
00PE03002,00111491,98109028,94105009,00,11,R1491,10,S9028,10,S5009
00PE03003,00111492,98109028,94105009,00,11,R1492,10,S9028,10,S5009
00PE03004,00111493,98109028,94105009,00,11,R1493,10,S9028,10,S5009
00PE03005,00111494,98109039,98109099,00,11,R1494,10,S9039,10,S9099
00PE03006,00111495,98109039,98109099,00,11,R1495,10,S9039,10,S9099
00PE03007,00111496,98109039,97108145,00,11,R1496,10,S9039,10,S8145
00PE03008,00111497,98109039,97108145,00,11,R1497,10,S9039,10,S8145
00PE03009,00111498,98109756,94104792,00,11,R1498,10,S9756,10,S4792
00PE03010,00111499,98109756,94104792,00,11,R1499,10,S9756,10,S4792
00PE03011,00111500,98109039,95105784,00,11,R1500,10,S9039,10,S5784
00PE03012,00111501,98109039,95105784,00,11,R1501,10,S9039,10,S5784
00PE03013,00111502,98109161,97108039,00,11,R1502,10,S9161,10,S8039
00PE03014,00111503,98109039,96107157,00,11,R1503,10,S9039,10,S7157
00PE03015,00111504,98109039,96107157,00,11,R1504,10,S9039,10,S7157
00PE03016,00111505,98109632,98109020,00,11,R1505,10,S9632,10,S9020
00PE03017,00111506,98109632,98109020,00,11,R1506,10,S9632,10,S9020
00PE03018,00111507,98109733,96107068,00,11,R1507,10,S9733,10,S7068
00PE03019,00111508,98109733,96107068,00,11,R1508,10,S9733,10,S7068
00PE03020,00111509,98109039,97108197,00,11,R1509,10,S9039,10,S8197
00PE03021,00111510,98109039,97108197,00,11,R1510,10,S9039,10,S8197
00PE03022,00111511,98109451,97108141,00,11,R1511,10,S9451,10,S8141
00PE03023,00111512,98109451,97108141,00,11,R1512,10,S9451,10,S8141
00PE03024,00111513,98109348,97108625,00,11,R1513,10,S9348,10,S8625
00PE03025,00111514,98109264,97108194,00,11,R1514,10,S9264,10,S8194
00PE03026,00111515,98109264,97108194,00,11,R1515,10,S9264,10,S8194
00PE03027,00111516,98109161,98109634,00,11,R1516,10,S9161,10,S9634
00PE03028,00111517,98109801,98109231,00,11,R1517,10,S9801,10,S9231
00PE03029,00111518,98109801,98109231,00,11,R1518,10,S9801,10,S9231
00PE03030,00111519,98109451,97107893,00,11,R1519,10,S9451,10,S7893
00PE03031,00111520,98109451,97107893,00,11,R1520,10,S9451,10,S7893
00PE03032,00111521,98109039,95106328,00,11,R1521,10,S9039,10,S6328
00PE03033,00111522,98109039,95106328,00,11,R1522,10,S9039,10,S6328
00PE03034,00111523,98109599,94105305,00,11,R1523,10,S9599,10,S5305
00PE03035,00111524,98109599,94105305,00,11,R1524,10,S9599,10,S5305
00PE03036,00111525,98109347,97108487,00,11,R1525,10,S9347,10,S8487
00PE03037,00111526,98109347,97108487,00,11,R1526,10,S9347,10,S8487
00PE03038,00111527,98109756,97107951,00,11,R1527,10,S9756,10,S7951
00PE03039,00111528,98109348,95105890,00,11,R1528,10,S9348,10,S5890
00PE03040,00111529,98109526,98109063,00,11,R1529,10,S9526,10,S9063
00PE03041,00111530,98109028,94105002,00,11,R1530,10,S9028,10,S5002
