UID,LAMBID,SIREID,DAMID,YR,LBRD,LAMB,SBRD,SIRE,DBRD,DAM,STM
02PE03846,102642669,100641195,100641150,02,64,K2669,64,K1195,64,K1150,06
02PE03847,102642670,100641196,100000152,02,64,K2670,64,K1196,00,00152,06
02PE03848,102642671,100641196,100000152,02,64,K2671,64,K1196,00,00152,06
02PE03849,102642672,100641403, 99640759,02,64,K2672,64,K1403,64,K0759,06
02PE03850,102642673,100641403, 99640759,02,64,K2673,64,K1403,64,K0759,06
02PE03851,102642674,100641403, 99640759,02,64,K2674,64,K1403,64,K0759,06
02PE03852,102642675, 99640943,100641148,02,64,K2675,64,K0943,64,K1148,06
02PE03853,102642676,101641553, 98640545,02,64,K2676,64,K1553,64,K0545,06
02PE03854,102642677,101641553, 98640545,02,64,K2677,64,K1553,64,K0545,06
02PE03855,102642678,100641462,101641541,02,64,K2678,64,K1462,64,K1541,06
02PE03856,102642679, 99640905,100641075,02,64,K2679,64,K0905,64,K1075,06
02PE03857,102642680, 99640943, 95637767,02,64,K2680,64,K0943,63,K7767,06
02PE03858,102642681, 99640943, 95637767,02,64,K2681,64,K0943,63,K7767,06
02PE03859,102642682, 99640649, 98640280,02,64,K2682,64,K0649,64,K0280,06
02PE03860,102642683, 99640649, 98640280,02,64,K2683,64,K0649,64,K0280,06
02PE03861,102642684, 99640649,100641154,02,64,K2684,64,K0649,64,K1154,06
02PE03862,102642685, 99640649,100641154,02,64,K2685,64,K0649,64,K1154,06
02PE03863,102642686,101641553, 97639895,02,64,K2686,64,K1553,63,K9895,06
02PE03864,102642687, 99640714,100001372,02,64,K2687,64,K0714,00,01372,06
02PE03865,102642688, 99640714,100001372,02,64,K2688,64,K0714,00,01372,06
02PE03866,102642689,100641403, 97639474,02,64,K2689,64,K1403,63,K9474,06
02PE03867,102642690,100641403, 97639474,02,64,K2690,64,K1403,63,K9474,06
02PE03868,102642691,100641462,101641944,02,64,K2691,64,K1462,64,K1944,06
02PE03869,102642692,100641137, 98640283,02,64,K2692,64,K1137,64,K0283,05
02PE03870,102642693,100641137, 98640283,02,64,K2693,64,K1137,64,K0283,05
02PE03871,102642694, 99640943, 99090077,02,64,K2694,64,K0943,09,90077,06
02PE03872,102642695, 99640649, 97639729,02,64,K2695,64,K0649,63,K9729,06
02PE03873,102642696, 99640649, 97639729,02,64,K2696,64,K0649,63,K9729,06
02PE03874,102642697, 99640649, 97639729,02,64,K2697,64,K0649,63,K9729,06
02PE03875,102642698, 98640269, 97639280,02,64,K2698,64,K0269,63,K9280,05
02PE03876,102642699,100641403, 98640123,02,64,K2699,64,K1403,64,K0123,06
02PE03877,102642700,100641403, 98640123,02,64,K2700,64,K1403,64,K0123,06
02PE03878,102642701,100641098,101641594,02,64,K2701,64,K1098,64,K1594,05
02PE03879,102642702,100641195, 95637787,02,64,K2702,64,K1195,63,K7787,06
02PE03880,102642703,100641195, 95637787,02,64,K2703,64,K1195,63,K7787,06
02PE03881,102642704,100111264, 99110330,02,64,K2704,11,R1264,11,R0330,07
02PE03882,102642705,100641450,100641439,02,64,K2705,64,K1450,64,K1439,06
02PE03883,102642706,100641450,100641439,02,64,K2706,64,K1450,64,K1439,06
02PE03884,102642707, 99640943, 99090086,02,64,K2707,64,K0943,09,90086,06
02PE03885,102642708,100641195, 99640644,02,64,K2708,64,K1195,64,K0644,06
02PE03886,102642709,100641195,100001211,02,64,K2709,64,K1195,00,01211,06
02PE03887,102642710,100641195,100001211,02,64,K2710,64,K1195,00,01211,06
02PE03888,102642711,100641461,101641849,02,64,K2711,64,K1461,64,K1849,06
02PE03889,102642712,100641461,101641849,02,64,K2712,64,K1461,64,K1849,06
02PE03890,102642713,100641462,101641727,02,64,K2713,64,K1462,64,K1727,06
02PE03891,102642714, 99640943,100641469,02,64,K2714,64,K0943,64,K1469,06
02PE03892,102642715, 99640943,100641469,02,64,K2715,64,K0943,64,K1469,06
02PE03893,102642716,100641461,101641608,02,64,K2716,64,K1461,64,K1608,05
02PE03894,102642717,100641195, 99091281,02,64,K2717,64,K1195,09,91281,06
02PE03895,102642718,100641461,101641805,02,64,K2718,64,K1461,64,K1805,06
02PE03896,102642719,100641461,101641805,02,64,K2719,64,K1461,64,K1805,06
02PE03897,102642720,100641461,101641821,02,64,K2720,64,K1461,64,K1821,06
02PE03898,102642721,100641461,101641821,02,64,K2721,64,K1461,64,K1821,06
02PE03899,102642722,100641462,101641877,02,64,K2722,64,K1462,64,K1877,06
02PE03900,102642723,100641462,101641909,02,64,K2723,64,K1462,64,K1909,05
02PE03901,102642724,100641461,101641910,02,64,K2724,64,K1461,64,K1910,06
02PE03902,102642725,100641461,101641910,02,64,K2725,64,K1461,64,K1910,06
02PE03903,102642726,100641462,101641659,02,64,K2726,64,K1462,64,K1659,06
02PE03904,102642727,100641461,101641950,02,64,K2727,64,K1461,64,K1950,06
02PE03905,102642728,100641462,101642001,02,64,K2728,64,K1462,64,K2001,06
02PE03906,102642729,100641098,101641783,02,64,K2729,64,K1098,64,K1783,05
02PE03907,102642730,100641462,101641854,02,64,K2730,64,K1462,64,K1854,05
02PE03908,102642731, 99640905, 99640643,02,64,K2731,64,K0905,64,K0643,06
02PE03909,102642732, 99640905, 99640643,02,64,K2732,64,K0905,64,K0643,06
02PE03910,102642733,100641462,101641926,02,64,K2733,64,K1462,64,K1926,06
02PE03911,102642734,100641462,101641810,02,64,K2734,64,K1462,64,K1810,06
02PE03912,102642735,100641098,101641679,02,64,K2735,64,K1098,64,K1679,05
02PE03913,102642736,100641098,101642018,02,64,K2736,64,K1098,64,K2018,05
02PE03914,102642737,100641098,101642018,02,64,K2737,64,K1098,64,K2018,05
02PE03915,102642738,100641195, 99641002,02,64,K2738,64,K1195,64,K1002,06
02PE03916,102642739,100641195, 99641002,02,64,K2739,64,K1195,64,K1002,06
02PE03917,102642740,100641098,101641986,02,64,K2740,64,K1098,64,K1986,05
02PE03918,102642741,100641462,101641715,02,64,K2741,64,K1462,64,K1715,05
02PE03919,102642742,100641462,101641647,02,64,K2742,64,K1462,64,K1647,05
02PE03920,102642743,100641462,101641663,02,64,K2743,64,K1462,64,K1663,06
02PE03921,102642744,100641462,101641663,02,64,K2744,64,K1462,64,K1663,06
02PE03922,102642745,100641461,101641738,02,64,K2745,64,K1461,64,K1738,06
02PE03923,102642746,100641461,101641813,02,64,K2746,64,K1461,64,K1813,06
02PE03924,102642747,100641098,101641560,02,64,K2747,64,K1098,64,K1560,05
02PE03925,102642748,100810000, 96638645,02,64,K2748,81,Z0000,63,K8645,30
02PE03926,102642749,100641098,101641807,02,64,K2749,64,K1098,64,K1807,05
02PE03927,102642750,100641098,101641842,02,64,K2750,64,K1098,64,K1842,05
02PE03928,102642751,100641098,101641907,02,64,K2751,64,K1098,64,K1907,05
02PE03929,102642752,100641098,101641907,02,64,K2752,64,K1098,64,K1907,05
02PE03930,102642753,100641461,101641943,02,64,K2753,64,K1461,64,K1943,05
02PE03931,102642754,100641098,101641772,02,64,K2754,64,K1098,64,K1772,05
02PE03932,102642755,100641098,101641772,02,64,K2755,64,K1098,64,K1772,05
02PE03933,102817789,100000093, 98814751,02,81,Z7789,00,00093,81,Z4751,97
02PE03934,102817790,100000093, 98814751,02,81,Z7790,00,00093,81,Z4751,97
02PE03935,102817791,100000093, 97813952,02,81,Z7791,00,00093,81,Z3952,97
02PE03936,102817792,100000093, 97813952,02,81,Z7792,00,00093,81,Z3952,97
02PE03937,102817793,101000109,100816905,02,81,Z7793,00,00109,81,Z6905,97
02PE03938,102817794,100440000,100000251,02,81,Z7794,44,T0000,00,00251,00
02PE03939,102817795,100440000,100000251,02,81,Z7795,44,T0000,00,00251,00
02PE03940,102817796, 97639434,101817134,02,81,Z7796,63,K9434,81,Z7134,99
02PE03941,102817797, 97639434,101817134,02,81,Z7797,63,K9434,81,Z7134,99
02PE03942,102817798,100000093,100816227,02,81,Z7798,00,00093,81,Z6227,97
02PE03943,102817799,100000093,100816227,02,81,Z7799,00,00093,81,Z6227,97
02PE03944,102817800,100440000, 99091271,02,81,Z7800,44,T0000,09,91271,00
02PE03945,102817801,100440000,100000979,02,81,Z7801,44,T0000,00,00979,01
02PE03946,102817802,100440000,100000979,02,81,Z7802,44,T0000,00,00979,01
02PE03947,102817803,100440000,100000022,02,81,Z7803,44,T0000,00,00022,00
02PE03948,102817804,100440000,100001103,02,81,Z7804,44,T0000,00,01103,01
02PE03949,102817805,101000109,100816368,02,81,Z7805,00,00109,81,Z6368,97
02PE03950,102817806,101000109,100816368,02,81,Z7806,00,00109,81,Z6368,97
02PE03951,102817807,100816098,101817141,02,81,Z7807,81,Z6098,81,Z7141,97
02PE03952,102817808,101000109, 99815406,02,81,Z7808,00,00109,81,Z5406,97
02PE03953,102817809,100440000, 99090165,02,81,Z7809,44,T0000,09,90165,00
02PE03954,102817810,100440000, 99090165,02,81,Z7810,44,T0000,09,90165,00
02PE03955,102817811,100000093, 98814786,02,81,Z7811,00,00093,81,Z4786,97
02PE03956,102817812,100000093, 96813588,02,81,Z7812,00,00093,81,Z3588,97
02PE03957,102817813,100000093, 96813588,02,81,Z7813,00,00093,81,Z3588,97
02PE03958,102817814,100000093, 99815389,02,81,Z7814,00,00093,81,Z5389,97
02PE03959,102817815,100000093, 99815389,02,81,Z7815,00,00093,81,Z5389,97
02PE03960,102817816,101000109,100816299,02,81,Z7816,00,00109,81,Z6299,97
02PE03961,102817817,101000109,100816299,02,81,Z7817,00,00109,81,Z6299,97
02PE03962,102817818,100000093, 97814027,02,81,Z7818,00,00093,81,Z4027,97
02PE03963,102817819,100000093, 97814027,02,81,Z7819,00,00093,81,Z4027,97
02PE03964,102817820,100000093, 97814060,02,81,Z7820,00,00093,81,Z4060,97
02PE03965,102817821,100000093, 97814060,02,81,Z7821,00,00093,81,Z4060,97
02PE03966,102817822,100000093, 98814798,02,81,Z7822,00,00093,81,Z4798,97
02PE03967,102817823,100000093, 98814798,02,81,Z7823,00,00093,81,Z4798,97
02PE03968,102817824,101000109, 96813567,02,81,Z7824,00,00109,81,Z3567,97
02PE03969,102817825,100440000,100000140,02,81,Z7825,44,T0000,00,00140,01
02PE03970,102817826, 97639434,101816997,02,81,Z7826,63,K9434,81,Z6997,99
02PE03971,102817827,100000093,100816931,02,81,Z7827,00,00093,81,Z6931,97
02PE03972,102817828,100000093,100816931,02,81,Z7828,00,00093,81,Z6931,97
02PE03973,102817829,100440000,100000493,02,81,Z7829,44,T0000,00,00493,01
02PE03974,102817830,100440000,100000493,02,81,Z7830,44,T0000,00,00493,01
02PE03975,102817831,100000093, 95813260,02,81,Z7831,00,00093,81,Z3260,97
02PE03976,102817832,100000093, 95813260,02,81,Z7832,00,00093,81,Z3260,97
02PE03977,102817833,101000109,100816286,02,81,Z7833,00,00109,81,Z6286,97
02PE03978,102817834,101000109,100816286,02,81,Z7834,00,00109,81,Z6286,97
02PE03979,102817835,100440000,100000136,02,81,Z7835,44,T0000,00,00136,01
02PE03980,102817836,100440000,100000136,02,81,Z7836,44,T0000,00,00136,01
02PE03981,102817837,100440000,100000904,02,81,Z7837,44,T0000,00,00904,01
02PE03982,102817838,100440000,100001267,02,81,Z7838,44,T0000,00,01267,01
02PE03983,102817839, 97639434,101817074,02,81,Z7839,63,K9434,81,Z7074,99
02PE03984,102817840,101000109, 96813654,02,81,Z7840,00,00109,81,Z3654,97
02PE03985,102817841,101000109, 96813654,02,81,Z7841,00,00109,81,Z3654,97
02PE03986,102817842,101000109, 96813654,02,81,Z7842,00,00109,81,Z3654,97
02PE03987,102817843,100000093, 97813981,02,81,Z7843,00,00093,81,Z3981,97
02PE03988,102817844,100000093, 97813981,02,81,Z7844,00,00093,81,Z3981,97
02PE03989,102817845,100000093, 97813981,02,81,Z7845,00,00093,81,Z3981,97
02PE03990,102817846,101000109, 99815388,02,81,Z7846,00,00109,81,Z5388,97
02PE03991,102817847,101000109, 99815388,02,81,Z7847,00,00109,81,Z5388,97
02PE03992,102817848,100000093, 97813946,02,81,Z7848,00,00093,81,Z3946,97
02PE03993,102817849,100000093, 97813946,02,81,Z7849,00,00093,81,Z3946,97
02PE03994,102817850,101000109,100816073,02,81,Z7850,00,00109,81,Z6073,97
02PE03995,102817851,100440000,100000122,02,81,Z7851,44,T0000,00,00122,01
02PE03996,102817852,100440000,100000212,02,81,Z7852,44,T0000,00,00212,01
02PE03997,102817853, 97639434,101816990,02,81,Z7853,63,K9434,81,Z6990,99
02PE03998,102817854,100816098,101817010,02,81,Z7854,81,Z6098,81,Z7010,00
02PE03999,102817855,100440000,100641361,02,81,Z7855,44,T0000,64,K1361,03
02PE04000,102817856,100440000,100000035,02,81,Z7856,44,T0000,00,00035,00
02PE04001,102817857,100440000,100000728,02,81,Z7857,44,T0000,00,00728,01
02PE04002,102817858,100440000,100000728,02,81,Z7858,44,T0000,00,00728,01
02PE04003,102817859,101000109, 98814738,02,81,Z7859,00,00109,81,Z4738,97
02PE04004,102817860,101000109, 98814738,02,81,Z7860,00,00109,81,Z4738,97
02PE04005,102817861,101000109, 98814738,02,81,Z7861,00,00109,81,Z4738,97
02PE04006,102817862,100440000,100001422,02,81,Z7862,44,T0000,00,01422,01
02PE04007,102817863,100440000,100001422,02,81,Z7863,44,T0000,00,01422,01
02PE04008,102817864,100816098,101817136,02,81,Z7864,81,Z6098,81,Z7136,97
02PE04009,102817865,100000093,100816360,02,81,Z7865,00,00093,81,Z6360,97
02PE04010,102817866,100000093,100816360,02,81,Z7866,00,00093,81,Z6360,97
02PE04011,102817867,100000093,100816324,02,81,Z7867,00,00093,81,Z6324,97
02PE04012,102817868,100440000,100001378,02,81,Z7868,44,T0000,00,01378,01
02PE04013,102817869,100440000,100001378,02,81,Z7869,44,T0000,00,01378,01
02PE04014,102817870,100440000, 99090866,02,81,Z7870,44,T0000,09,90866,00
02PE04015,102817871,100440000, 99090866,02,81,Z7871,44,T0000,09,90866,00
02PE04016,102817872,101000109,100816202,02,81,Z7872,00,00109,81,Z6202,97
02PE04017,102817873,101000109,100816202,02,81,Z7873,00,00109,81,Z6202,97
02PE04018,102817874,100000093,100816297,02,81,Z7874,00,00093,81,Z6297,97
02PE04019,102817875,100000093,100816297,02,81,Z7875,00,00093,81,Z6297,97
02PE04020,102817876,100816945,101048410,02,81,Z7876,81,Z6945,04,A8410,80
02PE04021,102817877,100440000,100641171,02,81,Z7877,44,T0000,64,K1171,03
02PE04022,102817878,100440000,100001379,02,81,Z7878,44,T0000,00,01379,01
02PE04023,102817879,100440000,100001430,02,81,Z7879,44,T0000,00,01430,01
02PE04024,102817880,100440000,100001430,02,81,Z7880,44,T0000,00,01430,01
02PE04025,102817881,100440000,100000087,02,81,Z7881,44,T0000,00,00087,00
02PE04026,102817882,100440000,100000148,02,81,Z7882,44,T0000,00,00148,01
02PE04027,102817883,100440000,100000148,02,81,Z7883,44,T0000,00,00148,01
02PE04028,102817884,100000093,100816373,02,81,Z7884,00,00093,81,Z6373,97
02PE04029,102817885,100000093,100816373,02,81,Z7885,00,00093,81,Z6373,97
02PE04030,102817886,100810000, 98008876,02,81,Z7886,81,Z0000,00, 8876,85
02PE04031,102817887,100810000, 98008876,02,81,Z7887,81,Z0000,00, 8876,85
02PE04032,102817888,100440000,100000980,02,81,Z7888,44,T0000,00,00980,00
02PE04033,102817889,100440000,100000980,02,81,Z7889,44,T0000,00,00980,00
02PE04034,102817890, 97639434,101817181,02,81,Z7890,63,K9434,81,Z7181,99
02PE04035,102817891, 97639434,101817181,02,81,Z7891,63,K9434,81,Z7181,99
02PE04036,102817892,100000093,100816155,02,81,Z7892,00,00093,81,Z6155,97
02PE04037,102817893,100000093,100816155,02,81,Z7893,00,00093,81,Z6155,97
02PE04038,102817894,101000109,100816402,02,81,Z7894,00,00109,81,Z6402,97
02PE04039,102817895,101000109,100816402,02,81,Z7895,00,00109,81,Z6402,97
02PE04040,102817896,100816098,101817098,02,81,Z7896,81,Z6098,81,Z7098,97
02PE04041,102817897,100000093, 99815592,02,81,Z7897,00,00093,81,Z5592,97
02PE04042,102817898,100000093, 99815592,02,81,Z7898,00,00093,81,Z5592,97
02PE04043,102817899,101000109, 97813999,02,81,Z7899,00,00109,81,Z3999,97
02PE04044,102817900,100810000, 96043053,02,81,Z7900,81,Z0000,04,A3053,85
02PE04045,102817901,100810000, 96043053,02,81,Z7901,81,Z0000,04,A3053,85
02PE04046,102817902,100810000, 99815484,02,81,Z7902,81,Z0000,81,Z5484,85
02PE04047,102817903,100810000, 99815484,02,81,Z7903,81,Z0000,81,Z5484,85
02PE04048,102817904,100810000, 99815484,02,81,Z7904,81,Z0000,81,Z5484,85
02PE04049,102817905,100810000,100000559,02,81,Z7905,81,Z0000,00,00559,85
02PE04050,102817906,100810000, 96006268,02,81,Z7906,81,Z0000,00, 6268,85
02PE04051,102817907,100440000,100000570,02,81,Z7907,44,T0000,00,00570,01
02PE04052,102817908,100440000,100000570,02,81,Z7908,44,T0000,00,00570,01
02PE04053,102817909,100440000,100000976,02,81,Z7909,44,T0000,00,00976,01
02PE04054,102817910,100810000, 99090256,02,81,Z7910,81,Z0000,09,90256,85
02PE04055,102817911,100810000, 99090256,02,81,Z7911,81,Z0000,09,90256,85
02PE04056,102817912,100000093, 99815574,02,81,Z7912,00,00093,81,Z5574,97
02PE04057,102817913,100000093, 99815574,02,81,Z7913,00,00093,81,Z5574,97
02PE04058,102817914,100440000,100000871,02,81,Z7914,44,T0000,00,00871,01
02PE04059,102817915,100440000,100000871,02,81,Z7915,44,T0000,00,00871,01
02PE04060,102817916,100440000,100000040,02,81,Z7916,44,T0000,00,00040,00
02PE04061,102817917,100440000, 99090945,02,81,Z7917,44,T0000,09,90945,00
02PE04062,102817918,100440000,100001015,02,81,Z7918,44,T0000,00,01015,01
02PE04063,102817919,100440000,100001015,02,81,Z7919,44,T0000,00,01015,01
02PE04064,102817920,100810000, 96006149,02,81,Z7920,81,Z0000,00, 6149,85
02PE04065,102817921,100810000, 96006149,02,81,Z7921,81,Z0000,00, 6149,85
02PE04066,102817922,100810000, 96006149,02,81,Z7922,81,Z0000,00, 6149,85
02PE04067,102817923,100810000, 98008295,02,81,Z7923,81,Z0000,00, 8295,85
02PE04068,102817924,100810000, 96006059,02,81,Z7924,81,Z0000,00, 6059,85
02PE04069,102817925,100810000, 96006059,02,81,Z7925,81,Z0000,00, 6059,85
02PE04070,102817926,100810000, 96006059,02,81,Z7926,81,Z0000,00, 6059,85
02PE04071,102817927,100810000, 98814689,02,81,Z7927,81,Z0000,81,Z4689,85
02PE04072,102817928,100810000, 99090365,02,81,Z7928,81,Z0000,09,90365,85
02PE04073,102817929,100810000, 99815544,02,81,Z7929,81,Z0000,81,Z5544,85
02PE04074,102817930,100810000, 99815544,02,81,Z7930,81,Z0000,81,Z5544,85
02PE04075,102817931,100810000, 99090096,02,81,Z7931,81,Z0000,09,90096,85
02PE04076,102817932,100810000, 99090096,02,81,Z7932,81,Z0000,09,90096,85
02PE04077,102817933, 97639434,101817015,02,81,Z7933,63,K9434,81,Z7015,99
02PE04078,102817934,100810000, 99815628,02,81,Z7934,81,Z0000,81,Z5628,85
02PE04079,102817935,100810000, 99815628,02,81,Z7935,81,Z0000,81,Z5628,85
02PE04080,102817936,100440000,100000197,02,81,Z7936,44,T0000,00,00197,01
02PE04081,102817937,100810000, 99090372,02,81,Z7937,81,Z0000,09,90372,85
02PE04082,102817938,100810000, 99090372,02,81,Z7938,81,Z0000,09,90372,85
02PE04083,102817939,100000093,100816154,02,81,Z7939,00,00093,81,Z6154,97
02PE04084,102817940,100000093,100816154,02,81,Z7940,00,00093,81,Z6154,97
02PE04085,102817941,100440000,100001291,02,81,Z7941,44,T0000,00,01291,01
02PE04086,102817942,100440000,100001291,02,81,Z7942,44,T0000,00,01291,01
02PE04087,102817943,100810000, 96106749,02,81,Z7943,81,Z0000,10,S6749,85
02PE04088,102817944,100810000, 96106749,02,81,Z7944,81,Z0000,10,S6749,85
02PE04089,102817945,100810000, 96106749,02,81,Z7945,81,Z0000,10,S6749,85
02PE04090,102817946,100810000, 96106749,02,81,Z7946,81,Z0000,10,S6749,85
02PE04091,102817947,100810000, 96106749,02,81,Z7947,81,Z0000,10,S6749,85
02PE04092,102817948,100810000, 98008636,02,81,Z7948,81,Z0000,00, 8636,85
02PE04093,102817949,100810000, 98008636,02,81,Z7949,81,Z0000,00, 8636,85
02PE04094,102817950,100810000, 99090768,02,81,Z7950,81,Z0000,09,90768,85
02PE04095,102817951,100810000, 99090768,02,81,Z7951,81,Z0000,09,90768,85
02PE04096,102817952,100810000, 98008480,02,81,Z7952,81,Z0000,00, 8480,85
02PE04097,102817953,100810000, 98008480,02,81,Z7953,81,Z0000,00, 8480,85
02PE04098,102817954,100810000, 98008858,02,81,Z7954,81,Z0000,00, 8858,85
02PE04099,102817955,100810000, 98008858,02,81,Z7955,81,Z0000,00, 8858,85
02PE04100,102817956,100810000, 99090710,02,81,Z7956,81,Z0000,09,90710,85
02PE04101,102817957,100810000, 99090710,02,81,Z7957,81,Z0000,09,90710,85
02PE04102,102817958,100810000, 99090710,02,81,Z7958,81,Z0000,09,90710,85
02PE04103,102817959,101000109, 98814777,02,81,Z7959,00,00109,81,Z4777,97
02PE04104,102817960,100810000, 98814709,02,81,Z7960,81,Z0000,81,Z4709,85
02PE04105,102817961,100810000, 98814709,02,81,Z7961,81,Z0000,81,Z4709,85
02PE04106,102817962,100810000, 98008077,02,81,Z7962,81,Z0000,00, 8077,85
02PE04107,102817963,100810000, 98008077,02,81,Z7963,81,Z0000,00, 8077,85
02PE04108,102817964,100810000, 97814068,02,81,Z7964,81,Z0000,81,Z4068,85
02PE04109,102817965,100810000, 97814068,02,81,Z7965,81,Z0000,81,Z4068,85
02PE04110,102817966,100810000, 96043132,02,81,Z7966,81,Z0000,04,A3132,85
02PE04111,102817967,100810000, 96043132,02,81,Z7967,81,Z0000,04,A3132,85
02PE04112,102817968,100810000, 97007055,02,81,Z7968,81,Z0000,00, 7055,85
02PE04113,102817969,100810000, 97007055,02,81,Z7969,81,Z0000,00, 7055,85
02PE04114,102817970,100810000, 99090370,02,81,Z7970,81,Z0000,09,90370,85
02PE04115,102817971,100810000, 99090370,02,81,Z7971,81,Z0000,09,90370,85
02PE04116,102817972,100810000, 99090370,02,81,Z7972,81,Z0000,09,90370,85
02PE04117,102817973,100810000, 98008665,02,81,Z7973,81,Z0000,00, 8665,85
02PE04118,102817974,100810000, 98008665,02,81,Z7974,81,Z0000,00, 8665,85
02PE04119,102817975,100810000, 97814298,02,81,Z7975,81,Z0000,81,Z4298,85
02PE04120,102817976,100810000, 99815403,02,81,Z7976,81,Z0000,81,Z5403,85
02PE04121,102817977,100810000, 99815403,02,81,Z7977,81,Z0000,81,Z5403,85
02PE04122,102817978,100810000, 96006428,02,81,Z7978,81,Z0000,00, 6428,85
