UID,ID10,ETAG,BRD,ID,YR,SEX,LINE,SEA,STM,PEN,SIRE,DAM,RGRP,F1,DNA,ELG,PD,LOT,BAND,PREG,SPRGWT,FALLWT,BAG,GRP,DISP,DAYDIS,TRT,BPEN,BGRP,AGE,RMK,STUDY,NAX,IDZ65,CLPG1,CLPG2,CLPG3,YRREC
03IN02580,2002049718,A9718,04,A9718,02,2,84,1,30,55,664104,590604,.,,,,6,.,2,,106,0,0,,04,0730,N,,.,1.0,,,,,0,0,0,2003
03IN02581,2002049731,A9731,04,A9731,02,1,84,1,30,52,685304,367504,.,,,,E,EXP,Y,,176,0,0,,,,N,,.,1.0,FAT,Inbr,,,0,0,0,2003
03IN02582,2002049736,A9736,04,A9736,02,2,83,1,30,42,652904,587404,.,,,,1,.,5,,141,169,1,W,,,W,02P,1,1.0,,,,,0,0,0,2003
03IN02583,2002049750,A9750,04,A9750,02,1,81,1,30,02,730204,290804,.,,,,E,EXP,Y,,149,0,0,,,,M,,.,1.0,,Lww,,,0,0,0,2003
03IN02584,2002049761,A9761,04,A9761,02,2,83,1,30,41,776004,633804,.,,,,1,.,2,,124,136,2,W,,,W,03P,1,1.0,,,,,0,0,0,2003
03IN02585,2002049762,A9762,04,A9762,02,1,83,1,30,41,776004,633804,.,,,,E,EXP,Y,,126,0,0,,,,W,,.,1.0,,Flwt,,,0,0,0,2003
03IN02586,2002049772,A9772,04,A9772,02,2,81,1,30,01,788204,537404,.,,,,3,.,1,,118,149,12,,93,1022,M,,.,1.0,"X, BAG",,,4278,0,0,0,2003
03IN02587,2002049781,A9781,04,A9781,02,2,84,1,30,52,685304,530404,.,,,,2, 29,1,,132,153,2,,92,0918,N,,.,1.0,,,,4485,0,0,0,2003
03IN02588,2002049792,A9792,04,A9792,02,2,84,1,30,52,685304,263904,.,,,,2, 32,5,,143,158,1,,92,0918,N,,.,1.0,,,,4518,0,0,0,2003
03IN02589,2002049814,A9814,04,A9814,02,2,84,1,30,53,650104,112509,.,,,,2, 31,1,,127,138,2,,92,0918,N,,.,1.0,,,,4514,0,0,0,2003
03IN02590,2002049817,A9817,04,A9817,02,2,82,1,30,21,778604,785604,.,,,,1,.,2,,105,127,2,W,,,C,04P,1,1.0,,,,,0,0,0,2003
03IN02591,2002049826,A9826,04,A9826,02,1,83,1,30,41,776004,593504,.,,,,E,EXP,Y,,144,0,0,,,,W,,.,1.0,,Flwt,,,0,0,0,2003
03IN02592,2002049827,A9827,04,A9827,02,1,83,1,30,41,776004,593504,.,,,,E,EXP,Y,,146,0,0,,,,W,,.,1.0,,Flwt,,,0,0,0,2003
03IN02593,2002049831,A9831,04,A9831,02,1,82,1,30,29,722604,228604,.,,,,3,CTL,Y,,176,0,0,,93,0602,C,,.,1.0,"X, JUMPER",Ctrl,,1051,0,0,0,2003
03IN02594,2002049841,A9841,04,A9841,02,2,84,1,30,53,650104,851600,.,,,,1,.,2,,129,129,2,C,,,N,12P,1,1.0,,,,,0,0,0,2003
03IN02595,2002049876,A9876,04,A9876,02,2,83,1,30,42,652904,846200,.,,,,1,.,2,,89,117,2,C,,,W,13P,1,1.0,STRAINING,,,,0,0,0,2003
03IN02596,2002049882,A9882,04,A9882,02,1,81,1,30,01,788204,792604,.,,,,E,CTL,Y,,144,0,0,,,,M,,.,1.0,H3,Lww,,,0,0,0,2003
03IN02597,2002049885,A9885,04,A9885,02,2,81,1,30,03,735504,426104,.,,,,1,.,1,,139,141,2,W,,,M,01P,1,1.0,,,,,0,0,0,2003
03IN02598,2002049887,A9887,04,A9887,02,2,81,1,30,01,788204,656604,.,,,,O,.,1,?,133,159,1,X,95,1102,M,X,O,1.0,VAG.PROLAPSE,,,,0,0,0,2003
03IN02599,2002049890,A9890,04,A9890,02,1,83,1,30,41,776004,447604,.,,,,E,CTL,Y,,190,0,0,,,,W,,.,1.0,H2,Flwt,,,0,0,0,2003
03IN02600,2002049891,A9891,04,A9891,02,2,83,1,30,41,776004,447604,.,,,,1,.,2,,172,196,2,W,,,W,02P,1,1.0,NICE,,,,0,0,0,2003
03IN02601,2002049897,A9897,04,A9897,02,1,81,1,30,01,788204,467504,.,,,,E,EXP,Y,,159,0,0,,,,M,,.,1.0,H2,Lww,,,0,0,0,2003
03IN02602,2002049898,A9898,04,A9898,02,2,81,1,30,01,788204,467504,.,,,,1,.,2,,150,143,2,W,,,M,03P,1,1.0,,,,,0,0,0,2003
03IN02603,2002049899,A9899,04,A9899,02,2,81,1,30,01,788204,467504,.,,,,1,.,1,,127,136,2,C,,,M,14P,1,1.0,,,,,0,0,0,2003
03IN02604,2002049902,A9902,04,A9902,02,1,82,1,30,27,763804,448104,.,,,,E,CTL,Y,,165,0,0,,,,C,,.,1.0,,Ctrl,,,0,0,0,2003
03IN02605,2002049910,A9910,04,A9910,02,2,84,1,30,55,664104,378904,.,,,,2, 30,1,,114,142,1,,92,0918,N,,.,1.0,,,,4494,0,0,0,2003
03IN02606,2002049911,A9911,04,A9911,02,1,84,1,30,55,664104,378904,.,,,,E,CTL,Y,,149,0,0,,,,N,,.,1.0,,Inbr,,,0,0,0,2003
03IN02607,2002049916,A9916,04,A9916,02,2,84,1,30,56,832504,585804,.,,,,2, 29,2,,139,159,1,,92,0918,N,,.,1.0,,,,4487,0,0,0,2003
03IN02608,2002049927,A9927,04,A9927,02,2,84,1,30,55,664104,580604,.,,,,1,.,1,,143,149,2,,,,N,31,2,1.0,DYSTOCIA,,,,0,0,0,2003
03IN02609,2002049940,A9940,04,A9940,02,2,84,1,30,54,691104,644104,.,,,,1,.,1,,129,146,2,,,,N,32,2,1.0,4TEATS,,,,0,0,0,2003
03IN02610,2002049941,A9941,04,A9941,02,1,84,1,30,54,691104,644104,.,,,,E,CTL,Y,,140,0,0,,,,N,,.,1.0,,Inbr,,,0,0,0,2003
03IN02611,2002049943,A9943,04,A9943,02,1,82,1,30,30,773804,507804,.,,,,E,CTL,Y,,135,0,0,,,,C,,.,1.0,,Ctrl,,,0,0,0,2003
03IN02612,2002049962,A9962,04,A9962,02,2,82,1,30,20,713304,508904,.,,,,1,.,1,,100,121,2,C,,,C,16P,1,1.0,,,,,0,0,0,2003
03IN02613,2002049963,A9963,04,A9963,02,1,82,1,30,20,713304,508904,.,,,,E,EXP,Y,,159,0,0,,,,C,,.,1.0,,Ctrl,,,0,0,0,2003
03IN02614,2002049964,A9964,04,A9964,02,2,83,1,30,43,719904,673404,.,,,,1,.,1,,131,138,2,W,,,W,01P,1,1.0,4TEATS,,,,0,0,0,2003
03IN02615,2002049969,A9969,04,A9969,02,2,84,1,30,52,685304,712504,.,,,,2, 30,1,,124,141,2,,92,0918,N,,.,1.0,,,,4492,0,0,0,2003
03IN02616,2002049974,A9974,04,A9974,02,2,84,1,30,53,650104,485104,.,,,,2, 33,5,,129,150,1,,92,0918,N,,.,1.0,,,,4529,0,0,0,2003
03IN02617,2002049981,A9981,04,A9981,02,2,84,1,30,51,699804,578204,.,,,,3,.,1,,114,148,2,,93,1022,N,,.,1.0,UTE.PROLAPSE,,,4321,0,0,0,2003
03IN02618,2002049991,A9991,04,A9991,02,2,81,1,30,02,730204,451004,.,,,,2, 29,2,,151,155,2,,92,0918,M,,.,1.0,WILD?,,,4488,0,0,0,2003
03IN02619,2002049993,A9993,04,A9993,02,2,84,1,30,51,699804,866800,.,,,,2, 33,5,,129,148,1,,92,0918,N,,.,1.0,,,,4528,0,0,0,2003
03IN02620,2002642062,K2062,64,K2062,02,2,68,1,06,04,145064,957563,.,,,,1,.,2,,154,152,2,,,,G,54K,1,1.0,4TEATS,,,,0,0,0,2003
03IN02621,2002642068,K2068,64,K2068,02,2,68,1,06,04,145064,072464,.,,,,1,.,1,,165,170,2,,,,G,35,2,1.0,,,,,0,0,0,2003
03IN02622,2002642073,K2073,64,K2073,02,1,68,1,06,02,119664,010264,.,,JAR,,7,.,Y,,0,0,0,,97,0602,G,,.,1.0,MSG 6/2/2003,Adg,,0,0,0,0,2003
03IN02623,2002642074,K2074,64,K2074,02,1,68,1,06,02,119664,010264,.,,JAR,,2, 76,Y,,198,219,0,,92,0918,G,,.,1.0,,Adg,,4408,0,0,0,2003
03IN02624,2002642075,K2075,64,K2075,02,1,68,1,06,09,155364,044464,.,,JAR,,2, 70,Y,,187,225,0,,92,0918,G,,.,1.0,,Adg,,4420,0,0,0,2003
03IN02625,2002642078,K2078,64,K2078,02,2,68,1,06,04,145064,025464,.,,,,3,.,5,,188,0,0,,93,0602,G,,.,1.0,"DRY, X HER",,,987,0,0,0,2003
03IN02626,2002642080,K2080,64,K2080,02,2,68,1,06,04,145064,085364,.,,,,1,.,5,,178,195,1,,,,G,36,2,1.0,4TEATS,,,,0,0,0,2003
03IN02627,2002642085,K2085,64,K2085,02,2,00,1,05,52,015064,131364,.,,CC,,1,.,1,,152,135,2,,,,H,37,2,1.0,SICK 9/22/03,,,,1,1,2,2003
03IN02628,2002642089,K2089,64,K2089,02,2,68,1,06,06,071464,124200,.,,,,3,.,*,,0,0,0,,93,0505,G,,.,1.0,UTE.PROLAPSE,,,981,0,0,0,2003
03IN02629,2002642105,K2105,64,K2105,02,2,00,1,05,52,015064,083164,.,,CC,,1,.,1,,110,133,2,,,,H,38,2,1.0,,,,,1,1,2,2003
03IN02630,2002642108,K2108,64,K2108,02,2,68,1,06,03,064964,955063,.,,,,1,.,1,,155,167,1,,,,G,41,2,1.0,,,,,0,0,0,2003
03IN02631,2002642111,K2111,64,K2111,02,2,68,1,06,05,090564,112364,.,,,,1,.,1,,211,218,1,,,,G,42,2,1.0,ENTR,,,,0,0,0,2003
03IN02632,2002642112,K2112,64,K2112,02,2,68,1,06,05,090564,068700,.,,,,1,.,1,,174,180,2,,,,G,51K,1,1.0,4TEATS,,,,0,0,0,2003
03IN02633,2002642116,K2116,64,K2116,02,2,68,1,06,06,071464,860163,.,,,,1,.,1,,158,148,2,,,,G,52K,1,1.0,"NUFLOR,PNEU.",,,,0,0,0,2003
03IN02634,2002642117,K2117,64,K2117,02,2,68,1,06,06,071464,860163,.,,,,1,.,1,,152,154,5,,,,G,43,2,1.0,,,,,0,0,0,2003
03IN02635,2002642122,K2122,64,K2122,02,2,68,1,06,06,071464,028964,.,,,,1,.,2,,174,167,2,,,,G,53K,1,1.0,NICE,,,,0,0,0,2003
03IN02636,2002642124,K2124,64,K2124,02,2,68,1,06,03,064964,135564,.,,,,1,.,2,,152,149,2,,,,G,54K,1,1.0,ENTR,,,,0,0,0,2003
03IN02637,2002642128,K2128,64,K2128,02,2,68,1,06,08,140364,006564,.,,,,1,.,1,,147,157,2,,,,G,44,2,1.0,,,,,0,0,0,2003
03IN02638,2002642129,K2129,64,K2129,02,1,68,1,06,08,140364,006564,.,,US,,1,.,Y,,219,0,0,,,,G,,.,1.0,,Adg,,0,0,0,0,2003
03IN02639,2002642132,K2132,64,K2132,02,1,68,1,06,09,155364,873663,.,,JAR,,2, 79,Y,,198,217,0,,92,0918,G,,.,1.0,,Adg,,4425,0,0,0,2003
03IN02640,2002642133,K2133,64,K2133,02,1,68,1,06,09,155364,873663,.,,JAR,,2,X,Y,,193,229,0,,93,0922,G,,.,1.0,"X,PASTERNS",Adg,,4424,0,0,0,2003
03IN02641,2002642137,K2137,64,K2137,02,2,68,1,06,08,140364,095609,.,,,,1,.,5,,188,209,1,,,,G,45,2,1.0,,,,,0,0,0,2003
03IN02642,2002642138,K2138,64,K2138,02,2,68,1,06,08,140364,095609,.,,,,1,.,5,,168,197,1,,,,G,46,2,1.0,ENTR,,,,0,0,0,2003
03IN02643,2002642142,K2142,64,K2142,02,1,68,1,06,05,090564,144664,.,,US,,3,.,Y,,216,0,0,,93,0819,G,,.,1.0,"X,R.TST,SIZE+",Adg,,1104,0,0,0,2003
03IN02644,2002642144,K2144,64,K2144,02,2,68,1,06,03,064964,037264,.,,,,1,.,2,,160,152,1,,,,G,51K,1,1.0,,,,,0,0,0,2003
03IN02645,2002642149,K2149,64,K2149,02,2,68,1,06,03,064964,971563,.,,,,1,.,5,,127,146,1,,,,G,47,2,1.0,4TEATS,,,,0,0,0,2003
03IN02646,2002642154,K2154,64,K2154,02,2,00,1,05,53,128864,123764,.,,CC,,1,.,1,,173,168,2,,,,H,48,2,1.0,4TEATS,,,,1,1,2,2003
03IN02647,2002642162,K2162,64,K2162,02,2,00,1,05,52,015064,104164,.,,CC,,1,.,5,,145,176,1,,,,H,11,3,1.0,,,,,1,1,2,2003
03IN02648,2002642174,K2174,64,K2174,02,2,68,1,06,08,140364,115964,.,,,,2, 36,5,,156,196,1,,92,0918,G,,.,1.0,,,,4544,0,0,0,2003
03IN02649,2002642175,K2175,64,K2175,02,2,68,1,06,08,140364,115964,.,,,,1,.,1,,191,183,2,,,,G,52K,1,1.0,NICE STUD EWE,,,,0,0,0,2003
03IN02650,2002642181,K2181,64,K2181,02,1,68,1,06,01,094364,107164,.,,JAR,,2, 69,Y,,190,215,0,,92,0918,G,,.,1.0,,Adg,,4428,0,0,0,2003
03IN02651,2002642182,K2182,64,K2182,02,2,68,1,06,09,155364,049564,.,,,,6,.,2,,169,0,0,,54,0722,G,,.,1.0,4TEATS,,,,0,0,0,2003
03IN02652,2002642183,K2183,64,K2183,02,2,68,1,06,09,155364,041364,.,,,,1,.,2,,162,172,2,,,,G,54K,1,1.0,4TEATS,,,,0,0,0,2003
03IN02653,2002642188,K2188,64,K2188,02,2,68,1,06,01,094364,798963,.,,,,1,.,5,,188,196,1,,,,G,12,3,1.0,NICE,,,,0,0,0,2003
03IN02654,2002642190,K2190,64,K2190,02,2,68,1,06,04,145064,080064,.,,,,1,.,2,,134,131,4,,,,G,13,3,1.0,,,,,0,0,0,2003
03IN02655,2002642197,K2197,64,K2197,02,2,00,1,05,54,113764,024264,.,,CC,,1,.,5,,143,174,1,,,,H,14,3,1.0,,,,,1,1,2,2003
03IN02656,2002642199,K2199,64,K2199,02,2,68,1,06,06,071464,125109,.,,,,1,.,2,,170,169,2,,,,G,53K,1,1.0,,,,,0,0,0,2003
03IN02657,2002642200,K2200,64,K2200,02,2,68,1,06,06,071464,144764,.,,,,1,.,2,,195,189,2,,,,G,15,3,1.0,"wasOPEN, NOT",,,,0,0,0,2003
03IN02658,2002642201,K2201,64,K2201,02,2,68,1,06,04,145064,089400,.,,,,1,.,1,,157,177,1,,,,G,16,3,1.0,4TEATS,,,,0,0,0,2003
03IN02659,2002642204,K2204,64,K2204,02,2,00,1,05,54,113764,072864,.,,CC,,1,.,1,,125,148,2,,,,H,17,3,1.0,,,,,1,1,2,2003
03IN02660,2002642205,K2205,64,K2205,02,2,68,1,06,03,064964,119164,.,,,,1,.,2,,157,160,1,,,,G,51K,1,1.0,4TEATS,,,,0,0,0,2003
03IN02661,2002642208,K2208,64,K2208,02,2,68,1,06,03,064964,939363,.,,,,6,.,*,,0,0,0,,43,0505,G,,.,1.0,SEV.METRITIS,,,,0,0,0,2003
03IN02662,2002642209,K2209,64,K2209,02,1,68,1,06,03,064964,939363,.,,JAR,,1,.,Y,,214,0,0,,,,G,,.,1.0,,Adg,,0,0,0,0,2003
03IN02663,2002642211,K2211,64,K2211,02,2,00,1,05,52,015064,903263,.,,CC,,1,.,5,,122,163,1,,,,H,18,3,1.0,,,,,1,1,2,2003
03IN02664,2002642214,K2214,64,K2214,02,2,68,1,06,02,119664,116464,.,,,,2, 38,5,,160,186,1,,92,0918,G,,.,1.0,4TEATS,,,4550,0,0,0,2003
03IN02665,2002642215,K2215,64,K2215,02,1,68,1,06,09,155364,047464,.,,JAR,,2, 71,Y,,182,209,0,,92,0918,G,,.,1.0,,Adg,,4423,0,0,0,2003
03IN02666,2002642217,K2217,64,K2217,02,1,CP,1,05,52,015064,889663,.,,CC,,3,.,Y,,188,0,0,,93,0602,H,,.,1.0,NICE,Clpg,,1052,1,1,2,2003
03IN02667,2002642218,K2218,64,K2218,02,1,68,1,06,08,140364,828600,.,,US,,2, 75,Y,,207,232,0,,92,0918,G,,.,1.0,,Adg,,4413,0,0,0,2003
03IN02668,2002642219,K2219,64,K2219,02,1,68,1,06,08,140364,828600,.,,US,,4,.,Y,,175,0,0,,,,G,,.,1.0,-INDEX,Adg,,,0,0,0,2003
03IN02669,2002642220,K2220,64,K2220,02,2,68,1,06,05,090564,137564,.,,,,1,.,5,,187,213,1,,,,G,21,3,1.0,4TEATS,,,,0,0,0,2003
03IN02670,2002642229,K2229,64,K2229,02,2,00,1,05,52,015064,107864,.,,CC,,1,.,2,,162,155,1,,,,H,22,3,1.0,,,,,1,1,2,2003
03IN02671,2002642230,K2230,64,K2230,02,2,68,1,06,08,140364,042364,.,,,,1,.,2,,158,145,2,,,,G,52K,1,1.0,,,,,0,0,0,2003
03IN02672,2002642232,K2232,64,K2232,02,1,68,1,06,03,064964,810763,.,,JAR,,2, 81,Y,,195,223,0,,92,0918,G,,.,1.0,,Adg,,4421,0,0,0,2003
03IN02673,2002642234,K2234,64,K2234,02,1,CP,1,05,51,026964,135764,.,,CC,,3,.,Y,,169,0,0,,93,0602,H,,.,1.0,NICE,Clpg,,1031,1,1,2,2003
03IN02674,2002642236,K2236,64,K2236,02,1,68,1,06,05,090564,027664,.,,US,,3,.,Y,,208,0,0,,93,0819,G,,.,1.0,"X,ORCHITIS",Adg,,1105,0,0,0,2003
03IN02675,2002642239,K2239,64,K2239,02,1,68,1,06,06,071464,027564,.,,US,,2, 73,Y,,177,204,0,,92,0918,G,,.,1.0,NICE,Adg,,4409,0,0,0,2003
03IN02676,2002642240,K2240,64,K2240,02,1,68,1,06,06,071464,027564,.,,US,,2, 82,Y,,183,218,0,,92,0918,G,,.,1.0,SL.ENTR,Adg,,4411,0,0,0,2003
03IN02677,2002642242,K2242,64,K2242,02,2,68,1,06,05,090564,962963,.,,,,1,.,5,,154,190,1,,04,1224,G,23,3,1.0,4TEATS,,,,0,0,0,2003
03IN02678,2002642246,K2246,64,K2246,02,2,68,1,06,06,071464,956163,.,,,,2, 37,5,,154,186,1,,92,0918,G,,.,1.0,4TEATS,,,4546,0,0,0,2003
03IN02679,2002642247,K2247,64,K2247,02,2,68,1,06,06,071464,956163,.,,,,1,.,1,,179,193,1,,,,G,24,3,1.0,,,,,0,0,0,2003
03IN02680,2002642251,K2251,64,K2251,02,2,68,1,06,07,119564,021364,.,,,,1,.,1,,144,151,2,,,,G,25,3,1.0,ENTR,,,,0,0,0,2003
03IN02681,2002642254,K2254,64,K2254,02,1,68,1,06,09,155364,821200,.,,JAR,,2, 65,Y,,196,239,0,,92,0918,G,,.,1.0,NICE,Adg,,4414,0,0,0,2003
03IN02682,2002642255,K2255,64,K2255,02,2,68,1,06,07,119564,005564,.,,,,1,.,2,,155,147,1,,10,1026,G,26,3,1.0,ASSISTED,,,,0,0,0,2003
03IN02683,2002642258,K2258,64,K2258,02,2,68,1,06,09,155364,151664,.,,,,1,.,2,,186,187,1,,,,G,27,3,1.0,4TEATS,,,,0,0,0,2003
03IN02684,2002642262,K2262,64,K2262,02,2,68,1,06,01,094364,928563,.,,,,1,.,5,,181,202,1,,,,G,28,3,1.0,ENTR,,,,0,0,0,2003
03IN02685,2002642265,K2265,64,K2265,02,2,68,1,06,04,145064,043164,.,,,,1,.,1,,151,157,2,,,,G,51K,1,1.0,,,,,0,0,0,2003
03IN02686,2002642266,K2266,64,K2266,02,2,68,1,06,04,145064,043164,.,,,,1,.,2,,161,155,1,,,,G,54K,1,1.0,DYSTOCIA,,,,0,0,0,2003
03IN02687,2002642276,K2276,64,K2276,02,2,68,1,06,09,155364,852663,.,,,,2, 37,5,,156,166,1,,92,0918,G,,.,1.0,,,,4545,0,0,0,2003
03IN02688,2002642277,K2277,64,K2277,02,2,68,1,06,09,155364,852663,.,,,,1,.,2,,192,165,2,,,,G,31,2,1.0,,,,,0,0,0,2003
03IN02689,2002642279,K2279,64,K2279,02,2,68,1,06,03,064964,071164,.,,,,1,.,1,,149,152,1,,,,G,32,2,1.0,ENTR,,,,0,0,0,2003
03IN02690,2002642281,K2281,64,K2281,02,2,68,1,06,09,155364,052064,.,,,,1,.,2,,187,175,1,,,,G,51K,1,1.0,FLT,,,,0,0,0,2003
03IN02691,2002642297,K2297,64,K2297,02,2,00,1,05,53,128864,077264,.,,CC,,1,.,1,,174,186,2,,,,H,33,2,1.0,NICE,,,,2,1,3,2003
03IN02692,2002642300,K2300,64,K2300,02,2,68,1,06,04,145064,036664,.,,,,1,.,1,,164,149,5,,,,G,54K,1,1.0,4TEATS,,,,0,0,0,2003
03IN02693,2002642301,K2301,64,K2301,02,1,68,1,06,04,145064,036664,.,,JAR,,3,.,Y,,213,0,0,,93,0819,G,,.,1.0,"X,ORCHITIS",Adg,,1103,0,0,0,2003
03IN02694,2002642304,K2304,64,K2304,02,1,68,1,06,07,119564,834763,.,,US,,2,DUD,Y,,208,0,0,,,,G,,.,1.0,"NICE, DUDw",Adg,,,0,0,0,2003
03IN02695,2002642306,K2306,64,K2306,02,2,00,1,05,51,026964,087864,.,,CC,,1,.,5,,131,160,1,,,,H,34,2,1.0,NICE,,,,1,1,2,2003
03IN02696,2002642316,K2316,64,K2316,02,2,68,1,06,02,119664,037764,.,,,,1,.,2,,159,150,2,,,,G,35,2,1.0,,,,,0,0,0,2003
03IN02697,2002642317,K2317,64,K2317,02,1,CP,1,05,52,015064,960263,.,,CC,,3,.,Y,,179,0,0,,93,0602,H,,.,1.0,NICE,Clpg,,1050,1,1,2,2003
03IN02698,2002642318,K2318,64,K2318,02,1,CP,1,05,52,015064,960263,.,,CC,,3,.,Y,,165,0,0,,93,0602,H,,.,1.0,NICE,Clpg,,1015,1,1,2,2003
03IN02699,2002642323,K2323,64,K2323,02,1,68,1,06,01,094364,018064,.,,JAR,,2, 80,Y,,193,223,0,,92,0918,G,,.,1.0,,Adg,,4410,0,0,0,2003
03IN02700,2002642326,K2326,64,K2326,02,2,68,1,06,02,119664,127564,.,,,,2, 39,5,,140,161,1,,92,0918,G,,.,1.0,,,,4553,0,0,0,2003
03IN02701,2002642333,K2333,64,K2333,02,2,68,1,06,06,071464,778463,.,,,,1,.,2,,161,159,2,,,,G,53K,1,1.0,,,,,0,0,0,2003
03IN02702,2002642335,K2335,64,K2335,02,2,68,1,06,02,119664,040564,.,,,,2, 38,5,,139,171,1,,92,0918,G,,.,1.0,,,,4548,0,0,0,2003
03IN02703,2002642337,K2337,64,K2337,02,2,68,1,06,05,090564,122564,.,,,,1,.,1,,174,174,2,,,,G,53K,1,1.0,F2,,,,0,0,0,2003
03IN02704,2002642340,K2340,64,K2340,02,2,68,1,06,01,094364,851763,.,,,,1,.,1,,175,174,2,,,,G,36,2,1.0,NICE,,,,0,0,0,2003
03IN02705,2002642341,K2341,64,K2341,02,2,68,1,06,01,094364,851763,.,,,,1,.,2,,140,156,2,,,,G,37,2,1.0,NICE,,,,0,0,0,2003
03IN02706,2002642348,K2348,64,K2348,02,1,68,1,06,01,094364,104209,.,,JAR,,1,.,Y,,221,0,0,,,,G,,.,1.0,NICE,Adg,,0,0,0,0,2003
03IN02707,2002642353,K2353,64,K2353,02,2,68,1,06,06,071464,105264,.,,,,3,.,5,,204,0,0,,93,0602,G,,.,1.0,HERMAPHRODITE,,,985,0,0,0,2003
03IN02708,2002642355,K2355,64,K2355,02,2,68,1,06,06,071464,111564,.,,,,2, 39,5,,142,166,1,,92,0918,G,,.,1.0,,,,4554,0,0,0,2003
03IN02709,2002642358,K2358,64,K2358,02,2,68,1,06,01,094364,067000,.,,,,B,.,5,,179,198,1,,93,0911,G,,.,1.0,SPECKLED,,,,0,0,0,2003
03IN02710,2002642364,K2364,64,K2364,02,2,68,1,06,08,140364,144464,.,,,,2, 36,5,,148,169,1,,92,0918,G,,.,1.0,,,,4543,0,0,0,2003
03IN02711,2002642366,K2366,64,K2366,02,2,68,1,06,01,094364,121764,.,,,,1,.,2,,166,162,1,,,,G,38,2,1.0,,,,,0,0,0,2003
03IN02712,2002642368,K2368,64,K2368,02,1,68,1,06,01,094364,130564,.,,JAR,,1,.,Y,,244,0,0,,,,G,,.,1.0,SL.ENTR,Adg,,0,0,0,0,2003
03IN02713,2002642369,K2369,64,K2369,02,2,68,1,06,07,119564,894163,.,,,,1,.,1,,176,180,2,,,,G,52K,1,1.0,NICE,,,,0,0,0,2003
03IN02714,2002642372,K2372,64,K2372,02,2,68,1,06,02,119664,044064,.,,,,1,.,2,,171,178,2,,,,G,52K,1,1.0,SL.ENTR,,,,0,0,0,2003
03IN02715,2002642374,K2374,64,K2374,02,2,68,1,06,08,140364,076464,.,,,,1,.,5,,170,189,1,,,,G,41,2,1.0,NICE,,,,0,0,0,2003
03IN02716,2002642383,K2383,64,K2383,02,2,68,1,06,09,155364,097164,.,,,,1,.,2,,153,165,1,,,,G,51K,1,1.0,4TEATS,,,,0,0,0,2003
03IN02717,2002642384,K2384,64,K2384,02,2,68,1,06,09,155364,097164,.,,,,1,.,2,,154,164,2,,,,G,54K,1,1.0,,,,,0,0,0,2003
03IN02718,2002642385,K2385,64,K2385,02,2,68,1,06,09,155364,146564,.,,,,1,.,1,,196,198,2,,,,G,51K,1,1.0,4TEATS,,,,0,0,0,2003
03IN02719,2002642397,K2397,64,K2397,02,2,68,1,06,e.9,146264,156164,.,,,,1,.,1,,142,149,2,,,,.,42,2,1.0,,,,,0,0,0,2003
03IN02720,2002642400,K2400,64,K2400,02,2,68,1,06,02,119664,124064,.,,,,1,.,2,,183,170,4,,,,G,43,2,1.0,4TEATS,,,,0,0,0,2003
03IN02721,2002642402,K2402,64,K2402,02,1,CP,1,05,54,113764,089464,.,,CC,,3,.,Y,,194,0,0,,93,0602,H,,.,1.0,NICE,Clpg,,1028,1,1,2,2003
03IN02722,2002642414,K2414,64,K2414,02,2,68,1,06,01,094364,036164,.,,,,1,.,5,,200,214,1,,,,G,44,2,1.0,,,,,0,0,0,2003
03IN02723,2002642418,K2418,64,K2418,02,2,68,1,06,01,094364,027364,.,,,,6,.,*,,0,0,0,,28,0420,G,,.,1.0,"DEAD,DYSTOCIA",,,,0,0,0,2003
03IN02724,2002642421,K2421,64,K2421,02,2,68,1,06,02,119664,867863,.,,,,1,.,5,,166,189,1,,,,G,45,2,1.0,ENTR,,,,0,0,0,2003
03IN02725,2002642434,K2434,64,K2434,02,1,CP,1,05,53,128864,149864,.,,CC,,3,.,Y,,206,0,0,,93,0602,H,,.,1.0,,Clpg,,1048,1,1,2,2003
03IN02726,2002642440,K2440,64,K2440,02,2,68,1,06,06,071464,025164,.,,,,2, 37,5,,160,186,1,,92,0918,G,,.,1.0,,,,4547,0,0,0,2003
03IN02727,2002642443,K2443,64,K2443,02,1,68,1,06,05,090564,010464,.,,US,,6,.,*,,0,0,0,,15,0529,G,,.,1.0,RUN OVER (15),Adg,,0,0,0,0,2003
03IN02728,2002642454,K2454,64,K2454,02,1,68,1,06,07,119564,135464,.,,US,,1,.,Y,,246,0,0,,,,G,,.,1.0,,Adg,,0,0,0,0,2003
03IN02729,2002642469,K2469,64,K2469,02,1,68,1,06,09,155364,041509,.,,JAR,,1,.,Y,,218,0,0,,,,G,,.,1.0,F2,Adg,,0,0,0,0,2003
03IN02730,2002642473,K2473,64,K2473,02,2,68,1,06,08,140364,138300,.,,,,1,.,5,,176,201,1,,,,G,46,2,1.0,,,,,0,0,0,2003
03IN02731,2002642480,K2480,64,K2480,02,2,68,1,06,09,155364,987263,.,,,,1,.,2,,171,167,2,,,,G,54K,1,1.0,4TEATS,,,,0,0,0,2003
03IN02732,2002642483,K2483,64,K2483,02,2,68,1,06,03,064964,111664,.,,,,1,.,2,,174,157,2,,,,G,51K,1,1.0,,,,,0,0,0,2003
