UID,ID10,ETAG,BRD,ID,YR,SEX,LINE,SEA,STM,PEN,SIRE,DAM,RGRP,F1,DNA,ELG,PD,LOT,BAND,PREG,SPRGWT,FALLWT,BAG,GRP,DISP,DAYDIS,TRT,BPEN,BGRP,AGE,RMK,STUDY,NAX,IDZ65,CLR,ALTID,INBRL,YRREC
06IN02651,2005450510,T0510,45,T0510,05,2,48,1,02,63T,974344,720144,0,,,,1,.,5,,158,176,1,,,,M,54,2,1.0,,Life,,0,1,,0.034,2006
06IN02652,2005450512,T0512,45,T0512,05,2,48,1,02,64T,890744,874844,0,,,,1,.,5,,141,143,1,,,,M,58,2,1.0,,Life,,0,1,,0.064,2006
06IN02653,2005450517,T0517,45,T0517,05,2,ID,1,02,42T,947344,881444,I,,,,1,.,1,,131,154,2,,,,I,52,2,1.0,,Life,,0,1,,0.031,2006
06IN02654,2005450518,T0518,45,T0518,05,2,ID,1,02,42T,947344,881444,I,,,,1,.,5,,143,164,1,,,,I,53,2,1.0,GAUNT,Life,,0,1,,0.031,2006
06IN02655,2005450529,T0529,45,T0529,05,2,ID,1,02,43T,829644,978344,I,,,,1,.,1,,166,184,2,,,,I,51,2,1.0,NICE LAMB,Targ,,0,1,,0.01,2006
06IN02656,2005450532,T0532,45,T0532,05,2,48,1,02,63T,974344,737244,0,,,,6,.,*,,0,0,0,,01,0126,M,,,1.0,GOK 1/26/06,Life,,0,1,,0.008,2006
06IN02657,2005450533,T0533,45,T0533,05,2,48,1,02,63T,974344,905544,7,,,,1,SPG,5,,136,149,1,,,,S,55,2,1.0,,Life,,0,1,,0.01,2006
06IN02658,2005450537,T0537,45,T0537,05,2,48,1,02,66T,968544,863844,0,,,,1,.,5,,133,150,1,,,,M,54,2,1.0,BRN.KNEE.EAR,Life,,0,3,,0.042,2006
06IN02659,2005450538,T0538,45,T0538,05,2,48,1,02,66T,968544,863844,0,,,,1,.,1,,116,140,2,,,,M,57,2,1.0,,Life,,0,1,,0.042,2006
06IN02660,2005450540,T0540,45,T0540,05,1,ID,1,02,41T,960844,893844,I,,,,1,.,Y,,184,214,0,,,,I,,,1.0,,Ida,,0,1,,0.025,2006
06IN02661,2005450541,T0541,45,T0541,05,2,ID,1,02,41T,960844,893844,I,,,,1,.,5,,167,179,1,,,,I,51,2,1.0,,Life,,0,1,,0.025,2006
06IN02662,2005450542,T0542,45,T0542,05,2,48,1,02,63T,974344,904844,7,,,,1,SPG,5,,151,168,1,,,,S,56,2,1.0,,Life,,0,1,,0.049,2006
06IN02663,2005450553,T0553,45,T0553,05,2,48,1,02,63T,974344,670244,0,,,,3,.,*,,0,0,0,,93,0508,M,,,1.0,RUNT YRLG!,Life,,2091,1,,0.009,2006
06IN02664,2005450554,T0554,45,T0554,05,2,48,1,02,65T,972244,664044,0,,,,1,.,5,,118,138,1,,,,M,59,2,1.0,,Life,,0,1,,0.055,2006
06IN02665,2005450561,T0561,45,T0561,05,2,48,1,02,66T,968544,960144,0,,,,1,.,5,,152,157,1,,10,1209,M,54,2,1.0,,Life,,0,1,,0.028,2006
06IN02666,2005450563,T0563,45,T0563,05,2,48,1,02,66T,968544,952144,0,,,,1,.,5,,138,150,1,,,,M,57,2,1.0,4TEATS,Life,,0,1,,0.049,2006
06IN02667,2005450564,T0564,45,T0564,05,1,48,1,02,61T,840244,682944,0,,,,3,.,Y,,190,209,0,,93,0814,M,,,1.0,MASS R.SIDE,Targ,,6420,1,,0.004,2006
06IN02668,2005450565,T0565,45,T0565,05,1,48,1,02,61T,840244,682944,0,,,,2,.,Y,,166,185,0,,92,0921,M,,,1.0,"4TEATS, H3<",Targ,,6915,1,,0.004,2006
06IN02669,2005450570,T0570,45,T0570,05,2,ID,1,02,42T,947344,959244,I,,,,1,.,5,,163,173,1,,,,I,52,2,1.0,,Life,,0,1,,0.01,2006
06IN02670,2005450572,T0572,45,T0572,05,2,ID,1,02,e.2,775944,982544,I,,,,1,.,5,,162,175,1,,,,I,53,2,1.0,,Life,,0,1,,0.035,2006
06IN02671,2005450575,T0575,45,T0575,05,2,ID,1,02,43T,829644,709544,I,,,,2, 32,5,,155,167,1,,92,0921,I,,,1.0,,Life,,7106,1,,0.009,2006
06IN02672,2005450577,T0577,45,T0577,05,2,48,1,02,62T,959344,937944,7,,,,1,SPG,5,,157,174,1,,,,S,51,2,1.0,,Life,,0,1,,0.017,2006
06IN02673,2005450582,T0582,45,T0582,05,2,48,1,02,62T,959344,896944,7,,,,1,SPG,5,,147,169,1,,,,S,55,2,1.0,,Life,,0,1,,0.006,2006
06IN02674,2005450583,T0583,45,T0583,05,2,48,1,02,62T,959344,896944,7,,,,1,SPG,5,,149,163,1,,04,1008,S,56,2,1.0,ENTROPION,Life,,0,1,,0.006,2006
06IN02675,2005450584,T0584,45,T0584,05,1,48,1,02,66T,968544,792244,0,,,,3,.,Y,,171,194,0,,93,0814,M,,,1.0,,Targ,,6423,1,,0.045,2006
06IN02676,2005450585,T0585,45,T0585,05,2,48,1,02,66T,968544,852944,0,,,,6,.,1,,123,0,0,,82,0611,M,,,1.0,VAG.PROLAPSE,Life,,0,1,,0.043,2006
06IN02677,2005450586,T0586,45,T0586,05,2,48,1,02,66T,968544,852944,0,,,,1,.,5,,159,182,1,,,,M,54,2,1.0,,Life,,0,1,,0.043,2006
06IN02678,2005450587,T0587,45,T0587,05,1,48,1,02,66T,968544,852944,0,,,,1,.,Y,,182,199,0,,,,M,,,1.0,,Targ,,0,1,,0.043,2006
06IN02679,2005450589,T0589,45,T0589,05,2,ID,1,02,43T,829644,838544,I,,,,1,.,5,,151,169,1,,,,I,52,2,1.0,TINY UDDER,Life,,0,1,,0.002,2006
06IN02680,2005450591,T0591,45,T0591,05,2,ID,1,02,41T,960844,770544,I,,,,1,.,5,,166,182,1,,,,I,51,2,1.0,,Life,,0,1,,0.021,2006
06IN02681,2005450592,T0592,45,T0592,05,2,ID,1,02,41T,960844,770544,I,,,,2, 31,5,,155,168,1,,92,0921,I,,,1.0,REG,Life,,7104,1,,0.021,2006
06IN02682,2005450595,T0595,45,T0595,05,2,48,1,02,64T,890744,741544,0,,,,1,.,5,,129,142,1,,,,M,56,2,1.0,HAIRY,Life,,0,1,,0.015,2006
06IN02683,2005450599,T0599,45,T0599,05,2,48,1,02,63T,974344,758844,0,,,,1,.,5,,148,169,1,,,,M,58,2,1.0,,Life,,0,1,,0.008,2006
06IN02684,2005450601,T0601,45,T0601,05,2,48,1,02,63T,974344,914544,7,,,,1,SPG,S,,135,166,1,,,,S,59,2,1.0,,Life,,0,1,,0.027,2006
06IN02685,2005450602,T0602,45,T0602,05,2,48,1,02,63T,974344,914544,7,,,,1,SPG,2,,146,151,2,,,,S,54,2,1.0,,Life,,0,1,,0.027,2006
06IN02686,2005450605,T0605,45,T0605,05,1,48,1,02,61T,840244,917744,7,,,,2,SPG,Y,,190,216,0,,92,0921,S,,,1.0,,Sprg,,6917,1,,0.007,2006
06IN02687,2005450606,T0606,45,T0606,05,2,48,1,02,61T,840244,917744,7,,,,3,SPG,1,,141,162,12,,10,1124,S,A-I,,1.0,COYOTE 11/24,Life,,6640,1,,0.007,2006
06IN02688,2005450607,T0607,45,T0607,05,2,ID,1,02,e.2,775944,008345,I,,,,1,.,5,,143,161,1,,,,I,52,2,1.0,,Life,,0,1,,0.135,2006
06IN02689,2005450614,T0614,45,T0614,05,1,ID,1,02,43T,829644,842144,I,,,,1,.,Y,,178,200,0,,,,I,,,1.0,NICE LAMB,Ida,,0,1,,0.014,2006
06IN02690,2005450616,T0616,45,T0616,05,2,ID,1,02,43T,829644,833044,I,,,,2, 32,5,,154,175,1,,92,0921,I,,,1.0,NICE LAMB,Life,,7107,1,,0.011,2006
06IN02691,2005450627,T0627,45,T0627,05,2,48,1,02,64T,890744,898544,7,,,,1,SPG,5,,133,155,1,,,,S,57,2,1.0,,Life,,0,1,,0.014,2006
06IN02692,2005450628,T0628,45,T0628,05,2,48,1,02,64T,890744,898544,7,,,,1,SPG,1,,157,173,2,,,,S,58,2,1.0,,Life,,0,1,,0.014,2006
06IN02693,2005450635,T0635,45,T0635,05,1,ID,1,02,41T,960844,890644,I,,,,2,.,Y,,185,212,0,,92,0921,I,,,1.0,Pee Sniffer!,Ida,,6916,1,,0.048,2006
06IN02694,2005450639,T0639,45,T0639,05,2,48,1,02,64T,890744,918944,7,,,,1,SPG,5,,146,160,1,,,,S,52,2,1.0,,Life,,0,1,,0.075,2006
06IN02695,2005450646,T0646,45,T0646,05,2,48,1,02,66T,968544,739344,0,,,,1,.,1,,141,154,2,,,,M,55,2,1.0,,Life,,0,1,,0.045,2006
06IN02696,2005450648,T0648,45,T0648,05,2,48,1,02,66T,968544,739344,0,,,,1,.,5,,152,162,1,,,,M,57,2,1.0,,Life,,0,1,,0.045,2006
06IN02697,2005450653,T0653,45,T0653,05,2,ID,1,02,41T,960844,648144,I,,,,B,.,1,,139,157,2,,93,0919,I,,,1.0,VAG.PROLAPSE,Life,,6688,1,,0.043,2006
06IN02698,2005450657,T0657,45,T0657,05,2,ID,1,02,43T,829644,957044,I,,,,1,.,1,,150,170,2,,,,I,51,2,1.0,,Life,,0,1,,0.003,2006
06IN02699,2005450659,T0659,45,T0659,05,1,48,1,02,62T,959344,685244,0,,,,1,.,Y,,207,228,0,,,,M,,,1.0,NICE,Targ,,0,1,,0.006,2006
06IN02700,2005450662,T0662,45,T0662,05,1,ID,1,02,42T,947344,857944,I,,,,2,.,Y,,152,179,0,,92,0921,I,,,1.0,,Ida,,6921,1,,0.046,2006
06IN02701,2005450663,T0663,45,T0663,05,2,ID,1,02,42T,947344,857944,I,,,,1,.,1,,135,154,2,,,,I,53,2,1.0,ENTROPION,Life,,0,1,,0.046,2006
06IN02702,2005450667,T0667,45,T0667,05,2,48,1,02,64T,890744,782344,0,,,,3,.,*,,0,0,0,,93,0508,M,,,1.0,LAME.LR.THIN,Life,,2077,1,,0.048,2006
06IN02703,2005450668,T0668,45,T0668,05,2,48,1,02,64T,890744,782344,0,,,,1,.,5,,139,156,1,,,,M,53,2,1.0,,Life,,0,1,,0.048,2006
06IN02704,2005450669,T0669,45,T0669,05,1,ID,1,02,42T,947344,969444,I,,,,2,.,Y,,182,214,0,,92,0921,I,,,1.0,NICE LAMB,Ida,,6919,1,,0.013,2006
06IN02705,2005450670,T0670,45,T0670,05,1,48,1,02,65T,972244,679344,0,,,,3,.,Y,,180,197,0,,93,0814,M,,,1.0,-INDEX,Targ,,6421,1,,0.045,2006
06IN02706,2005450673,T0673,45,T0673,05,2,48,1,02,e.1,914044,984244,0,,,,1,.,5,,155,164,1,,,,M,54,2,1.0,SM.UDDER,Life,,0,1,,0.018,2006
06IN02707,2005450677,T0677,45,T0677,05,2,48,1,02,e.1,914044,987144,7,,,,1,SPG,5,,134,149,1,,,,S,57,2,1.0,MILK 1-,Life,,0,1,,0.043,2006
06IN02708,2005450679,T0679,45,T0679,05,2,48,1,02,64T,890744,690944,0,,,,1,.,1,,153,169,2,,,,M,56,2,1.0,,Targ,,0,1,,0.096,2006
06IN02709,2005450680,T0680,45,T0680,05,2,48,1,02,61T,840244,745444,0,,,,1,.,2,,153,164,2,,,,M,56,2,1.0,,Life,,0,1,,0.004,2006
06IN02710,2005450682,T0682,45,T0682,05,2,48,1,02,66T,968544,696444,0,,,,1,.,5,,144,152,1,,,,M,59,2,1.0,4TEATS,Life,,0,1,,0.051,2006
06IN02711,2005450683,T0683,45,T0683,05,2,48,1,02,66T,968544,696444,0,,,,1,.,1,,141,157,2,,,,M,54,2,1.0,,Life,,0,1,,0.051,2006
06IN02712,2005450685,T0685,45,T0685,05,2,ID,1,02,43T,829644,950044,I,,,,1,.,5,,165,180,2,,,,I,52,2,1.0,"THIN, SORE",Life,,0,1,,0.005,2006
06IN02713,2005450689,T0689,45,T0689,05,2,48,1,02,62T,959344,732344,0,,,,1,.,5,,139,153,1,,,,M,59,2,1.0,,Life,,0,1,,0.014,2006
06IN02714,2005450691,T0691,45,T0691,05,2,48,1,02,66T,968544,728644,0,,,,1,.,5,,154,162,1,,,,M,55,2,1.0,FEVER TX.,Targ,,0,1,,0.044,2006
06IN02715,2005450695,T0695,45,T0695,05,2,48,1,02,63T,974344,931444,7,,,,1,SPG,5,,142,154,1,,,,S,58,2,1.0,,Life,,0,1,,0.042,2006
06IN02716,2005450696,T0696,45,T0696,05,1,ID,1,02,43T,829644,884544,I,,,,1,.,Y,,182,210,0,,,,I,,,1.0,,Ida,,0,1,,0.005,2006
06IN02717,2005450698,T0698,45,T0698,05,2,48,1,02,64T,890744,648544,0,,,,1,.,5,,130,142,1,,,,M,57,2,1.0,,Life,,0,2,,0.049,2006
06IN02718,2005450701,T0701,45,T0701,05,2,ID,1,02,e.2,775944,997344,I,,,,1,.,5,,159,166,1,,,,I,53,2,1.0,,Life,,0,1,,0.063,2006
06IN02719,2005450702,T0702,45,T0702,05,2,ID,1,02,42T,947344,882744,I,,,,1,.,2,,155,164,2,,,,I,53,2,1.0,ENTROPION,Life,,0,1,,0.024,2006
06IN02720,2005450703,T0703,45,T0703,05,2,48,1,02,66T,968544,788544,0,,,,3,.,H,,137,150,2,,93,1103,M,I-F,,1.0,BAD LF.LEG,Life,,6742,1,,0.046,2006
06IN02721,2005450706,T0706,45,T0706,05,2,ID,1,02,43T,829644,675244,I,,,,1,.,5,,142,161,1,,,,I,51,2,1.0,4TEATS,Life,,0,1,,0.007,2006
06IN02722,2005450710,T0710,45,T0710,05,2,48,1,02,66T,968544,688444,0,,,,1,.,1,,123,143,2,,,,M,57,2,1.0,,Life,,0,1,,0.051,2006
06IN02723,2005450711,T0711,45,T0711,05,2,ID,1,02,43T,829644,893344,I,,,,1,.,5,,163,176,1,,,,I,52,2,1.0,ENTROPION,Life,,0,1,,0.003,2006
06IN02724,2005450713,T0713,45,T0713,05,2,ID,1,02,41T,960844,829944,I,,,,2, 30,5,,154,175,1,,92,0921,I,,,1.0,REG,Life,,7101,1,,0.017,2006
06IN02725,2005450714,T0714,45,T0714,05,2,ID,1,02,41T,960844,829944,I,,,,1,.,1,,139,146,2,,,,I,51,2,1.0,,Life,,0,1,,0.017,2006
06IN02726,2005450715,T0715,45,T0715,05,2,48,1,02,64T,890744,652544,0,,,,1,.,5,,140,154,1,,,,M,58,2,1.0,,Life,,0,1,,0.062,2006
06IN02727,2005450716,T0716,45,T0716,05,2,48,1,02,64T,890744,652544,0,,,,1,.,1,,127,151,2,,,,M,59,2,1.0,,Life,,0,1,,0.062,2006
06IN02728,2005450718,T0718,45,T0718,05,2,48,1,02,66T,968544,763744,0,,,,6,.,2,,151,0,0,,10,0823,M,,,1.0,DEAD,Life,,0,1,,0.045,2006
06IN02729,2005450725,T0725,45,T0725,05,2,ID,1,02,e.1,914044,982344,I,,,,1,.,5,,153,164,1,,,,I,53,2,1.0,ENTROPION,Life,,0,1,,0.021,2006
06IN02730,2005450727,T0727,45,T0727,05,1,48,1,02,61T,840244,907744,7,,,,1,SPG,Y,,190,220,0,,,,S,,,1.0,BIG,Sprg,,0,1,,0.006,2006
06IN02731,2005450731,T0731,45,T0731,05,2,48,1,02,65T,972244,851444,0,,,,1,.,1,,131,136,2,,,,M,55,2,1.0,,Life,,0,1,,0.086,2006
06IN02732,2005450738,T0738,45,T0738,05,2,48,1,02,e.0,831544,996944,0,,,,1,.,5,,134,153,1,,,,M,58,2,1.0,BIG4HER,Life,,0,1,,0.011,2006
06IN02733,2005450742,T0742,45,T0742,05,1,ID,1,02,43T,829644,835644,I,,,,3,.,Y,,158,186,0,,93,0814,I,,,1.0,-INDEX,Ida,,6397,1,,0.07,2006
06IN02734,2005450743,T0743,45,T0743,05,1,48,1,02,62T,959344,902044,7,,,,2,SPG,Y,,176,200,0,,92,0921,S,,,1.0,-INDEX,Sprg,,6918,1,,0.006,2006
06IN02735,2005450749,T0749,45,T0749,05,2,ID,1,02,e.0,831544,985044,I,,,,1,.,5,,153,171,1,,,,I,51,2,1.0,,Life,,0,1,,0.07,2006
06IN02736,2005450750,T0750,45,T0750,05,2,48,1,02,e.2,775944,004845,7,,,,1,SPG,5,,136,132,1,,,,S,57,2,1.0,,Life,,0,1,,0.071,2006
06IN02737,2005450751,T0751,45,T0751,05,2,ID,1,02,e.0,831544,010145,I,,,,1,.,2,,169,178,2,,,,I,52,2,1.0,FEVER TX.,Targ,,0,1,,0.021,2006
06IN02738,2005450755,T0755,45,T0755,05,2,48,1,02,e.1,914044,990444,7,,,,1,SPG,5,,140,153,1,,,,S,58,2,1.0,,Life,,0,1,,0.114,2006
06IN02739,2005822252,X2252,82,X2252,05,2,97,1,97,972,814281,718181,0,,,,1,Suf,B,,162,163,2,,,,.,46,1,1.0,,Suff,,0,6,,0.028,2006
06IN02740,2005822256,X2256,82,X2256,05,2,00,1,86,54K,155364,983081,7,,,,3,RN,*,,0,0,0,,93,0508,N,,,1.0,HERMAPHRODITE,RN,,2097,4,,0.0,2006
06IN02741,2005822257,X2257,82,X2257,05,3,00,1,86,54K,155364,983081,7,,,,T,RN,W,,169,0,0,,93,0814,N, W,,1.0,,RN,,0,5,,0.0,2006
06IN02742,2005822260,X2260,82,X2260,05,1,97,1,97,971,992581,883881,0,,,,1,.,Y,,222,247,0,,,,.,,,1.0,BIG,Bf,,0,6,,0.06,2006
06IN02743,2005822263,X2263,82,X2263,05,3,00,1,83,973,865581,863081,7,,,,T,RN,W,,198,0,0,,93,0814,N, W,,1.0,,RN,,0,5,,0.0,2006
06IN02744,2005822264,X2264,82,X2264,05,2,00,1,83,973,865581,863081,7,,,,2, 49,5,,187,201,1,,92,0921,N,,,1.0,,RN,,7228,5,,0.0,2006
06IN02745,2005822271,X2271,82,X2271,05,2,97,1,97,975,984181,094982,0,,,,1,.,B,,170,195,1,,,,.,04,1,1.0,,Suff,,0,6,,0.106,2006
06IN02746,2005822273,X2273,82,X2273,05,2,97,1,97,975,984181,105882,0,,,,1,Suf,B,,166,183,2,,,,.,18,1,1.0,,Suff,,0,6,,0.087,2006
06IN02747,2005822274,X2274,82,X2274,05,3,00,1,83,973,865581,942381,7,,,,T,RN,W,,177,0,0,,93,0814,N,Apc,,1.0,,RN,,0,5,,0.0,2006
06IN02748,2005822281,X2281,82,X2281,05,2,00,1,83,972,814281,306000,7,,,,2, 50,5,,174,194,1,,92,0921,N,,,1.0,,RN,,7233,5,,0.0,2006
06IN02749,2005822282,X2282,82,X2282,05,2,00,1,83,972,814281,306000,7,,,,2, 50,5,,173,191,1,,92,0921,N,,,1.0,,RN,,7232,5,,0.0,2006
06IN02750,2005822284,X2284,82,X2284,05,1,97,1,97,973,865581,896581,0,,,,3,.,Y,,190,218,0,,93,0814,.,,,1.0,inbr .136,Bf,,6424,6,,0.136,2006
06IN02751,2005822285,X2285,82,X2285,05,3,00,1,93,e.6,013700,096982,7,,,,T,RN,W,,154,0,0,,93,0814,N, W,,1.0,,RN,,0,5,,0.0,2006
06IN02752,2005822287,X2287,82,X2287,05,2,00,1,83,972,814281,303600,7,,,,2, 52,5,,164,175,1,,92,0921,N,,,1.0,,RN,,7252,5,,0.0,2006
06IN02753,2005822288,X2288,82,X2288,05,2,00,1,83,972,814281,303600,7,,,,2, 52,5,,162,179,1,,92,0921,N,,,1.0,,RN,,7245,5,,0.0,2006
06IN02754,2005822289,X2289,82,X2289,05,3,00,1,83,971,992581,310000,7,,,,T,RN,W,,154,0,0,,93,0814,N, W,,1.0,,RN,,0,5,,0.0,2006
06IN02755,2005822290,X2290,82,X2290,05,2,00,1,83,971,992581,310000,7,,,,2, 51,5,,184,181,1,,92,0921,N,,,1.0,SCOURS,RN,,7239,5,,0.0,2006
06IN02756,2005822291,X2291,82,X2291,05,3,00,1,86,52K,278764,056182,7,,,,T,RN,W,,190,0,0,,93,0814,N,Apc,,1.0,,RN,,0,1,,0.0,2006
06IN02757,2005822292,X2292,82,X2292,05,2,00,1,86,52K,278764,056182,7,,,,2, 38,2,,161,180,2,,92,0921,N,,,1.0,SCOURS,RN,,7139,1,,0.0,2006
06IN02758,2005822296,X2296,82,X2296,05,2,97,1,97,972,814281,789381,0,,,,1,Suf,B,,150,173,1,,,,.,13,1,1.0,VAGINITIS,Suff,,0,6,,0.033,2006
06IN02759,2005822297,X2297,82,X2297,05,2,97,1,97,972,814281,789381,0,,,,1,.,B,,151,173,2,,,,.,21,1,1.0,NICE,Suff,,0,6,,0.033,2006
06IN02760,2005822300,X2300,82,X2300,05,2,97,1,97,972,814281,712081,0,,,,1,.,B,,147,156,2,,,,.,22,1,1.0,,Suff,,0,6,,0.023,2006
06IN02761,2005822301,X2301,82,X2301,05,3,00,1,83,973,865581,303900,7,,,,T,RN,W,,186,0,0,,93,0814,N, W,,1.0,PNEU.,RN,,0,5,,0.0,2006
06IN02762,2005822302,X2302,82,X2302,05,3,00,1,83,973,865581,303900,7,,,,T,RN,W,,152,0,0,,93,0814,N, W,,1.0,,RN,,0,5,,0.0,2006
06IN02763,2005822313,X2313,82,X2313,05,3,00,1,83,971,992581,051282,7,,,,T,RN,W,,180,0,0,,93,0814,N,Apc,,1.0,,RN,,0,5,,0.0,2006
06IN02764,2005822314,X2314,82,X2314,05,2,00,1,86,52K,278764,859281,7,,,,2, 38,2,,150,181,1,,92,0921,N,,,1.0,SCOURS,RN,,7140,1,,0.0,2006
06IN02765,2005822315,X2315,82,X2315,05,2,00,1,86,52K,278764,859281,7,,,,2, 39,2,,141,167,2,,92,0921,N,,,1.0,,RN,,7149,1,,0.0,2006
06IN02766,2005822318,X2318,82,X2318,05,2,00,1,83,971,992581,940981,7,,,,3,RN,3,,135,148,12,,93,1009,N,,,1.0,PNEU.,RN,,6748,5,,0.0,2006
06IN02767,2005822319,X2319,82,X2319,05,2,00,1,83,971,992581,940981,7,,,,2, 49,5,,210,221,1,,92,0921,N,,,1.0,PNEU.,RN,,7227,5,,0.0,2006
06IN02768,2005822320,X2320,82,X2320,05,3,00,1,86,55K,168364,883381,7,,,,T,RN,W,,195,0,0,,93,0814,N,Apc,,1.0,,RN,,0,3,,0.0,2006
06IN02769,2005822321,X2321,82,X2321,05,2,97,1,97,972,814281,962281,0,,,,1,Suf,B,,161,189,1,,,,.,14,1,1.0,+MATERNAL,Suff,,0,6,,0.083,2006
06IN02770,2005822326,X2326,82,X2326,05,2,97,1,97,971,992581,615581,0,,,,1,Suf,B,,174,202,2,,,,.,11,1,1.0,ENTROPION,Suff,,0,6,,0.049,2006
06IN02771,2005822327,X2327,82,X2327,05,2,97,1,97,971,992581,615581,0,,,,1,Suf,B,,195,220,1,,,,.,12,1,1.0,,Suff,,0,6,,0.049,2006
06IN02772,2005822328,X2328,82,X2328,05,3,00,1,83,973,865581,970881,7,,,,T,RN,W,,169,0,0,,93,0814,N, W,,1.0,,RN,,0,5,,0.0,2006
06IN02773,2005822330,X2330,82,X2330,05,1,97,1,97,971,992581,693181,0,,,,1,.,Y,,208,232,0,,,,.,,,1.0,GAUNT,Bf,,0,6,,0.058,2006
06IN02774,2005822333,X2333,82,X2333,05,1,97,1,97,971,992581,931581,0,,,,1,.,Y,,228,246,0,,,,.,,,1.0,SM.TESTES,Bf,,0,6,,0.114,2006
06IN02775,2005822335,X2335,82,X2335,05,1,97,1,97,972,814281,878981,0,,,,1,.,Y,,215,241,0,,,,.,,,1.0,NICE LAMB,Bf,,0,6,,0.029,2006
06IN02776,2005822336,X2336,82,X2336,05,3,00,1,86,56K,259564,003882,7,,,,T,RN,W,,172,0,0,,93,0814,N,Apc,,1.0,,RN,,0,1,,0.0,2006
06IN02777,2005822337,X2337,82,X2337,05,2,00,1,86,56K,259564,003882,7,,,,2, 37,5,,172,190,1,,92,0921,N,,,1.0,,RN,,7129,4,,0.0,2006
06IN02778,2005822344,X2344,82,X2344,05,3,00,1,83,973,865581,919581,7,,,,T,RN,W,,161,0,0,,93,0814,N, W,,1.0,,RN,,0,5,,0.0,2006
06IN02779,2005822348,X2348,82,X2348,05,3,00,1,83,972,814281,941781,7,,,,T,RN,W,,186,0,0,,93,0814,N,Apc,,1.0,,RN,,0,5,,0.0,2006
06IN02780,2005822351,X2351,82,X2351,05,2,00,1,86,55K,168364,035282,7,,,,2, 38,5,,173,180,1,,92,0921,N,,,1.0,,RN,,7137,1,,0.0,2006
06IN02781,2005822352,X2352,82,X2352,05,2,00,1,86,55K,168364,035282,7,,,,2, 39,2,,152,167,2,,92,0921,N,,,1.0,,RN,,7148,1,,0.0,2006
06IN02782,2005822355,X2355,82,X2355,05,1,97,1,97,971,992581,559281,0,,,,1,.,Y,,231,253,0,,,,.,,,1.0,NICE LAMB,Bf,,0,6,,0.047,2006
06IN02783,2005822356,X2356,82,X2356,05,1,97,1,97,971,992581,559281,0,,,,1,.,Y,,210,242,0,,,,.,,,1.0,NICE LAMB,Bf,,0,6,,0.047,2006
06IN02784,2005822360,X2360,82,X2360,05,3,00,1,83,971,992581,944781,7,,,,T,RN,W,,182,0,0,,93,0814,N,Apc,,1.0,,RN,,0,5,,0.0,2006
06IN02785,2005822361,X2361,82,X2361,05,3,00,1,83,971,992581,944781,7,,,,T,RN,W,,141,0,0,,93,0814,N, W,,1.0,,RN,,0,5,,0.0,2006
06IN02786,2005822363,X2363,82,X2363,05,2,00,1,86,51K,185764,306400,7,,,,2, 40,3,,134,163,1,,92,0921,N,,,1.0,RESP.DX,RN,,7154,4,,0.0,2006
06IN02787,2005822364,X2364,82,X2364,05,3,00,1,86,51K,185764,306400,7,,,,T,RN,W,,169,0,0,,93,0814,N, W,,1.0,,RN,,0,5,,0.0,2006
06IN02788,2005822365,X2365,82,X2365,05,3,00,1,86,52K,278764,018182,7,,,,T,RN,W,,188,0,0,,95,0726,N,Apc,,1.0,SCOURS,RN,,0,4,,0.0,2006
06IN02789,2005822369,X2369,82,X2369,05,3,00,1,83,972,814281,054682,7,,,,T,RN,W,,150,0,0,,93,0814,N, W,,1.0,,RN,,0,5,,0.0,2006
06IN02790,2005822374,X2374,82,X2374,05,2,00,1,99,e.5,422100,112882,7,,,,2, 54,5,,195,214,1,,92,0921,N,,,1.0,LIMP,RN,,7262,5,,0.0,2006
06IN02791,2005822379,X2379,82,X2379,05,2,00,1,86,52K,278764,962681,7,,,,2, 39,2,,163,178,2,,92,0921,N,,,1.0,SUCK1SIDE,RN,,7151,1,,0.0,2006
06IN02792,2005822381,X2381,82,X2381,05,1,97,1,97,972,814281,702081,0,,,,1,.,Y,,217,236,0,,,,.,,,1.0,H2  Check It,Bf,,0,6,,0.014,2006
06IN02793,2005822382,X2382,82,X2382,05,2,97,1,97,972,814281,702081,0,,,,1,Suf,B,,160,178,2,,,,.,15,1,1.0,URI.TX.EWE,Suff,,0,6,,0.014,2006
06IN02794,2005822383,X2383,82,X2383,05,3,00,1,99,e.6,013700,096382,7,,,,T,RN,W,,168,0,0,,93,0814,N,Apc,,1.0,,RN,,0,5,,0.0,2006
06IN02795,2005822388,X2388,82,X2388,05,2,00,1,83,973,865581,935781,7,,,,7,RN,5,,169,0,0,,97,0914,N,,,1.0,,RN,,0,5,,0.0,2006
06IN02796,2005822389,X2389,82,X2389,05,3,00,1,83,973,865581,935781,7,,,,T,RN,W,,192,0,0,,93,0814,N, W,,1.0,,RN,,0,5,,0.0,2006
06IN02797,2005822390,X2390,82,X2390,05,2,00,1,86,53K,292764,936881,7,,,,2, 37,5,,177,195,1,,92,0921,N,,,1.0,,RN,,7134,1,,0.0,2006
06IN02798,2005822391,X2391,82,X2391,05,3,00,1,86,53K,292764,936881,7,,,,T,RN,W,,164,0,0,,93,0814,N,Apc,,1.0,,RN,,0,1,,0.0,2006
06IN02799,2005822395,X2395,82,X2395,05,3,00,1,83,973,865581,869581,7,,,,T,RN,W,,154,0,0,,93,0814,N,Apc,,1.0,,RN,,0,5,,0.0,2006
