UID,ID10,ETAG,BRD,ID,YR,SEX,LINE,SEA,STM,PEN,SIRE,DAM,RGRP,F1,DNA,ELG,PD,LOT,BAND,PREG,SPRGWT,FALLWT,BAG,GRP,DISP,DAYDIS,TRT,BPEN,BGRP,AGE,RMK,STUDY,NAX,IDZ65,YRREC
04IN02869,2003820643,X0643,82,X0643,03,2,00,1,31,-4-,755304,016111,0,,,,2, 58,1,,117,129,2,,92,0923,X,.,.,1.0,ABS.RF.RIBS,JxR,,5390,2004
04IN02870,2003820647,X0647,82,X0647,03,2,00,1,80,52N,000081,660704,7,,,,1,.,T,,188,178,2,,,,N,53K,1,1.0,,SxP,,0,2004
04IN02871,2003820649,X0649,82,X0649,03,2,00,1,00,BLK,000081,800081,1,,,0,1,BLK,5,,128,167,1,B,,,X,ZZZ,1,1.0,BLACK EWE,Blk,,1142,2004
04IN02872,2003820654,X0654,82,X0654,03,2,00,1,32,-4-,755304,526044,7,,,,1,.,*,,0,0,0,,92,0114,X,.,.,1.0,NICE,JxT,,1180,2004
04IN02873,2003820657,X0657,82,X0657,03,2,00,1,80,52N,000081,819704,7,,,,1,.,T,,152,146,2,,,,N,54K,1,1.0,,SxP,,0,2004
04IN02874,2003820660,X0660,82,X0660,03,2,00,1,33,51N,000064,333704,7,,,,1,.,T,,151,157,2,,,,N,973,1,1.0,,CxP,,0,2004
04IN02875,2003820668,X0668,82,X0668,03,2,00,1,01,-5-,744944,267711,0,,,,1,.,1,,131,136,2,,,,X,ZZZ,1,1.0,NICE,JxR,,0,2004
04IN02876,2003820673,X0673,82,X0673,03,2,00,1,32,-4-,755304,585844,7,,,,1,.,*,,0,0,0,,92,0114,X,.,.,1.0,HAIRY,JxT,,1191,2004
04IN02877,2003820676,X0676,82,X0676,03,2,00,1,01,-4-,748144,207211,0,,,,N,.,5,,117,150,1,,,,X,DAK,1,1.0,NICE,JxR,,0,2004
04IN02878,2003820678,X0678,82,X0678,03,2,00,1,01,-5-,744944,919310,0,,,,1,.,2,,173,164,2,,,,X,ZZZ,1,1.0,NICE,JxR,,0,2004
04IN02879,2003820698,X0698,82,X0698,03,2,00,1,01,-5-,786644,254111,0,,,,N,.,2,,162,153,2,,,,X,DAK,1,1.0,BIG.BREECH,JxR,,0,2004
