UID,ID10,WEANING_DATE,WNWT,HORN,FACE,WNAGE,LEGACY_JSON,MIGRATION_NOTE
50WN00047,1950113093,1950-08-15,62,7,,126,"{""ADG"": ""411"", ""BELLY"": ""07"", ""C"": ""08"", ""C4445"": ""09"", ""C5758"": ""16"", ""C5960"": ""18"", ""CADAM_25"": ""2"", ""CTBR"": ""1"", ""CULLFOR"": ""10"", ""F"": ""15"", ""HAIR"": ""2"", ""IDX"": ""109"", ""L"": ""031"", ""LINBR"": ""34"", ""N"": ""03"", ""T"": ""06"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""1"", ""WNAGE"": ""126"", ""WNAGE_60"": ""66"", ""WOOL"": ""2""}",
50WN00048,1950113094,1950-08-15,69,1,,126,"{""ADG"": ""487"", ""BELLY"": ""07"", ""C"": ""06"", ""C4445"": ""08"", ""C5758"": ""16"", ""C5960"": ""28"", ""CADAM_25"": ""4"", ""CTBR"": ""3"", ""CULLFOR"": ""10"", ""F"": ""16"", ""HAIR"": ""1"", ""IDX"": ""91"", ""L"": ""031"", ""LINBR"": ""00"", ""N"": ""04"", ""T"": ""05"", ""TBR50"": ""3"", ""TBRE"": ""3"", ""TM"": ""1"", ""WNAGE"": ""126"", ""WNAGE_60"": ""66"", ""WOOL"": ""2""}",
50WN00049,1950113096,1950-08-15,92,5,,126,"{""ADG"": ""629"", ""BELLY"": ""07"", ""C"": ""08"", ""C4445"": ""07"", ""C5758"": ""16"", ""C5960"": ""27"", ""CADAM_25"": ""3"", ""CTBR"": ""1"", ""F"": ""15"", ""HAIR"": ""1"", ""IDX"": ""127"", ""L"": ""033"", ""LINBR"": ""00"", ""N"": ""03"", ""SIDE"": ""3"", ""T"": ""05"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""1"", ""WNAGE"": ""126"", ""WNAGE_60"": ""66"", ""WOOL"": ""2""}",
50WN00050,1950113097,1950-08-15,95,7,,126,"{""ADG"": ""637"", ""BELLY"": ""06"", ""C"": ""07"", ""C4445"": ""07"", ""C5758"": ""16"", ""C5960"": ""31"", ""CADAM_25"": ""3"", ""CTBR"": ""1"", ""CULLFOR"": ""37"", ""F"": ""12"", ""HAIR"": ""2"", ""IDX"": ""146"", ""L"": ""038"", ""LINBR"": ""00"", ""N"": ""03"", ""SIDE"": ""1"", ""T"": ""06"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""WNAGE"": ""126"", ""WNAGE_60"": ""66"", ""WOOL"": ""3""}",
50WN00051,1950113098,1950-08-15,78,1,,126,"{""ADG"": ""532"", ""BELLY"": ""06"", ""C"": ""05"", ""C4445"": ""05"", ""C5758"": ""16"", ""C5960"": ""26"", ""CADAM_25"": ""4"", ""CTBR"": ""1"", ""F"": ""13"", ""HAIR"": ""2"", ""IDX"": ""108"", ""L"": ""028"", ""LINBR"": ""00"", ""N"": ""04"", ""SIDE"": ""1"", ""T"": ""04"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""1"", ""WNAGE"": ""126"", ""WNAGE_60"": ""66"", ""WOOL"": ""2""}",
50WN00052,1950113099,1950-08-15,66,3,,126,"{""ADG"": ""454"", ""BELLY"": ""07"", ""C"": ""08"", ""C4445"": ""06"", ""C5758"": ""16"", ""C5960"": ""00"", ""CADAM_25"": ""5"", ""CTBR"": ""1"", ""F"": ""09"", ""HAIR"": ""1"", ""IDX"": ""133"", ""L"": ""029"", ""LINBR"": ""13"", ""N"": ""03"", ""SIDE"": ""2"", ""T"": ""05"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""1"", ""WNAGE"": ""126"", ""WNAGE_60"": ""66"", ""WOOL"": ""2""}",
50WN00053,1950113100,1950-08-15,55,7,,126,"{""ABN"": ""2"", ""ADG"": ""363"", ""BELLY"": ""05"", ""C"": ""09"", ""C4445"": ""06"", ""C5758"": ""16"", ""C5960"": ""18"", ""CADAM_25"": ""5"", ""CTBR"": ""1"", ""CULLFOR"": ""10"", ""F"": ""16"", ""HAIR"": ""4"", ""IDX"": ""98"", ""L"": ""036"", ""LINBR"": ""24"", ""N"": ""03"", ""SIDE"": ""5"", ""T"": ""08"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""1"", ""WNAGE"": ""126"", ""WNAGE_60"": ""66"", ""WOOL"": ""2""}",
50WN00054,1950113101,1950-08-15,64,3,,126,"{""ABN"": ""2"", ""ADG"": ""443"", ""BELLY"": ""05"", ""C"": ""07"", ""C4445"": ""06"", ""C5758"": ""16"", ""C5960"": ""12"", ""CADAM_25"": ""4"", ""CTBR"": ""1"", ""F"": ""15"", ""HAIR"": ""4"", ""IDX"": ""106"", ""L"": ""035"", ""LINBR"": ""25"", ""N"": ""03"", ""SIDE"": ""2"", ""T"": ""05"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""1"", ""WNAGE"": ""126"", ""WNAGE_60"": ""66"", ""WOOL"": ""2""}",
50WN00055,1950113102,1950-08-15,75,3,,126,"{""ADG"": ""498"", ""BELLY"": ""06"", ""C"": ""06"", ""C4445"": ""06"", ""C5758"": ""16"", ""C5960"": ""19"", ""CADAM_25"": ""5"", ""CTBR"": ""1"", ""F"": ""15"", ""HAIR"": ""2"", ""IDX"": ""106"", ""L"": ""029"", ""LINBR"": ""24"", ""N"": ""04"", ""SIDE"": ""1"", ""T"": ""04"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""1"", ""WNAGE"": ""126"", ""WNAGE_60"": ""66"", ""WOOL"": ""2""}",
50WN00056,1950113103,1950-08-15,60,3,,126,"{""ADG"": ""395"", ""BELLY"": ""06"", ""C"": ""06"", ""C4445"": ""06"", ""C5758"": ""16"", ""C5960"": ""26"", ""CADAM_25"": ""3"", ""CTBR"": ""1"", ""F"": ""14"", ""HAIR"": ""2"", ""IDX"": ""101"", ""L"": ""031"", ""LINBR"": ""24"", ""N"": ""03"", ""SIDE"": ""2"", ""T"": ""06"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""1"", ""WNAGE"": ""126"", ""WNAGE_60"": ""66"", ""WOOL"": ""2""}",
50WN00057,1950113104,1950-08-15,94,7,,126,"{""ADG"": ""640"", ""BELLY"": ""06"", ""C"": ""06"", ""C4445"": ""09"", ""C5758"": ""16"", ""C5960"": ""20"", ""CADAM_25"": ""5"", ""CTBR"": ""1"", ""CULLFOR"": ""53"", ""F"": ""14"", ""HAIR"": ""1"", ""IDX"": ""136"", ""L"": ""033"", ""LINBR"": ""22"", ""N"": ""03"", ""T"": ""06"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""1"", ""WNAGE"": ""126"", ""WNAGE_60"": ""66"", ""WOOL"": ""2""}",
50WN00058,1950113105,1950-08-15,78,7,,126,"{""ABN"": ""2"", ""ADG"": ""540"", ""BELLY"": ""06"", ""C"": ""06"", ""C4445"": ""06"", ""C5758"": ""16"", ""C5960"": ""27"", ""CADAM_25"": ""4"", ""CTBR"": ""1"", ""F"": ""10"", ""HAIR"": ""4"", ""IDX"": ""140"", ""L"": ""031"", ""LINBR"": ""27"", ""N"": ""03"", ""SIDE"": ""2"", ""T"": ""05"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""1"", ""WNAGE"": ""126"", ""WNAGE_60"": ""66"", ""WOOL"": ""2""}",
50WN00059,1950113107,1950-08-15,38,1,,125,"{""ABN"": ""2"", ""ADG"": ""240"", ""BELLY"": ""07"", ""C"": ""14"", ""C4445"": ""10"", ""C5758"": ""17"", ""C5960"": ""20"", ""CADAM_25"": ""3"", ""CTBR"": ""3"", ""CULLFOR"": ""02"", ""F"": ""12"", ""HAIR"": ""4"", ""IDX"": ""103"", ""L"": ""027"", ""LINBR"": ""00"", ""N"": ""03"", ""SIDE"": ""6"", ""T"": ""11"", ""TBR50"": ""3"", ""TBRE"": ""3"", ""WNAGE"": ""125"", ""WNAGE_60"": ""65"", ""WOOL"": ""2""}",
50WN00060,1950113108,1950-08-15,68,3,,125,"{""ADG"": ""467"", ""BELLY"": ""06"", ""C"": ""06"", ""C4445"": ""08"", ""C5758"": ""17"", ""C5960"": ""11"", ""CADAM_25"": ""2"", ""CTBR"": ""1"", ""F"": ""13"", ""HAIR"": ""2"", ""IDX"": ""117"", ""L"": ""036"", ""LINBR"": ""24"", ""N"": ""04"", ""SIDE"": ""4"", ""T"": ""05"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""1"", ""WNAGE"": ""125"", ""WNAGE_60"": ""65"", ""WOOL"": ""2""}",
50WN00061,1950113109,1950-08-15,63,7,,125,"{""ADG"": ""405"", ""BELLY"": ""06"", ""C"": ""07"", ""C4445"": ""06"", ""C5758"": ""17"", ""C5960"": ""21"", ""CADAM_25"": ""4"", ""CTBR"": ""1"", ""CULLFOR"": ""10"", ""F"": ""15"", ""HAIR"": ""2"", ""IDX"": ""91"", ""L"": ""025"", ""LINBR"": ""00"", ""N"": ""03"", ""SIDE"": ""2"", ""T"": ""07"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""1"", ""WNAGE"": ""125"", ""WNAGE_60"": ""65"", ""WOOL"": ""2""}",
50WN00062,1950113110,1950-08-15,77,3,,125,"{""ADG"": ""539"", ""BELLY"": ""07"", ""C"": ""06"", ""C4445"": ""09"", ""C5758"": ""17"", ""CADAM_25"": ""3"", ""CTBR"": ""1"", ""CULLFOR"": ""74"", ""F"": ""09"", ""HAIR"": ""3"", ""IDX"": ""149"", ""L"": ""035"", ""LINBR"": ""32"", ""N"": ""03"", ""SIDE"": ""4"", ""T"": ""05"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""1"", ""WNAGE"": ""125"", ""WNAGE_60"": ""65"", ""WOOL"": ""2""}",
50WN00063,1950113111,1950-08-15,65,3,,125,"{""ADG"": ""448"", ""BELLY"": ""08"", ""C"": ""07"", ""C4445"": ""05"", ""C5758"": ""17"", ""C5960"": ""18"", ""CADAM_25"": ""2"", ""CTBR"": ""1"", ""CULLFOR"": ""10"", ""F"": ""15"", ""HAIR"": ""1"", ""IDX"": ""103"", ""L"": ""027"", ""LINBR"": ""22"", ""N"": ""03"", ""T"": ""08"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""1"", ""WNAGE"": ""125"", ""WNAGE_60"": ""65"", ""WOOL"": ""2""}",
50WN00064,1950113112,1950-08-15,86,7,,125,"{""ABN"": ""2"", ""ADG"": ""590"", ""BELLY"": ""07"", ""C"": ""07"", ""C4445"": ""08"", ""C5758"": ""17"", ""C5960"": ""11"", ""CADAM_25"": ""3"", ""CTBR"": ""1"", ""F"": ""09"", ""HAIR"": ""4"", ""IDX"": ""152"", ""L"": ""031"", ""LINBR"": ""26"", ""N"": ""04"", ""SIDE"": ""3"", ""T"": ""03"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""1"", ""WNAGE"": ""125"", ""WNAGE_60"": ""65"", ""WOOL"": ""2""}",
50WN00065,1950113113,1950-08-15,65,3,,125,"{""ABN"": ""2"", ""ADG"": ""434"", ""BELLY"": ""07"", ""C"": ""08"", ""C4445"": ""08"", ""C5758"": ""17"", ""C5960"": ""08"", ""CADAM_25"": ""5"", ""CTBR"": ""1"", ""F"": ""10"", ""HAIR"": ""4"", ""IDX"": ""133"", ""L"": ""033"", ""LINBR"": ""22"", ""N"": ""03"", ""SIDE"": ""1"", ""T"": ""06"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""1"", ""WNAGE"": ""125"", ""WNAGE_60"": ""65"", ""WOOL"": ""2""}",
50WN00066,1950113114,1950-08-15,77,1,,125,"{""ADG"": ""539"", ""BELLY"": ""05"", ""C"": ""09"", ""C4445"": ""07"", ""C5758"": ""17"", ""C5960"": ""20"", ""CADAM_25"": ""2"", ""CTBR"": ""1"", ""F"": ""08"", ""HAIR"": ""3"", ""IDX"": ""152"", ""L"": ""032"", ""LINBR"": ""00"", ""N"": ""03"", ""SIDE"": ""2"", ""T"": ""06"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""WNAGE"": ""125"", ""WNAGE_60"": ""65"", ""WOOL"": ""3""}",
50WN00067,1950113115,1950-08-15,84,7,,124,"{""ADG"": ""603"", ""BELLY"": ""05"", ""C"": ""07"", ""C4445"": ""08"", ""C5758"": ""18"", ""C5960"": ""36"", ""CADAM_25"": ""4"", ""CTBR"": ""3"", ""F"": ""10"", ""HAIR"": ""2"", ""IDX"": ""142"", ""L"": ""031"", ""LINBR"": ""00"", ""N"": ""03"", ""SIDE"": ""3"", ""T"": ""03"", ""TBR50"": ""3"", ""TBRE"": ""3"", ""WNAGE"": ""124"", ""WNAGE_60"": ""64"", ""WOOL"": ""2""}",
50WN00068,1950113117,1950-08-15,80,4,,124,"{""ADG"": ""545"", ""BELLY"": ""07"", ""C"": ""05"", ""C4445"": ""05"", ""C5758"": ""18"", ""C5960"": ""27"", ""CADAM_25"": ""4"", ""CTBR"": ""3"", ""F"": ""14"", ""HAIR"": ""2"", ""IDX"": ""112"", ""L"": ""034"", ""LINBR"": ""00"", ""N"": ""04"", ""T"": ""04"", ""TBR50"": ""3"", ""TBRE"": ""3"", ""TM"": ""1"", ""WNAGE"": ""124"", ""WNAGE_60"": ""64"", ""WOOL"": ""2""}",
50WN00069,1950113120,1950-08-15,64,3,,124,"{""ADG"": ""453"", ""BELLY"": ""06"", ""C"": ""07"", ""C4445"": ""06"", ""C5758"": ""18"", ""C5960"": ""15"", ""CADAM_25"": ""2"", ""CTBR"": ""1"", ""F"": ""13"", ""HAIR"": ""2"", ""IDX"": ""118"", ""L"": ""035"", ""LINBR"": ""22"", ""N"": ""03"", ""T"": ""07"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""1"", ""WNAGE"": ""124"", ""WNAGE_60"": ""64"", ""WOOL"": ""2""}",
50WN00070,1950113121,1950-08-15,75,7,,124,"{""ADG"": ""531"", ""BELLY"": ""07"", ""C"": ""07"", ""C4445"": ""05"", ""C5758"": ""18"", ""C5960"": ""25"", ""CADAM_25"": ""4"", ""CTBR"": ""3"", ""CULLFOR"": ""10"", ""F"": ""15"", ""HAIR"": ""2"", ""IDX"": ""103"", ""L"": ""026"", ""LINBR"": ""28"", ""N"": ""06"", ""SIDE"": ""3"", ""T"": ""07"", ""TBR50"": ""3"", ""TBRE"": ""3"", ""TM"": ""1"", ""WNAGE"": ""124"", ""WNAGE_60"": ""64"", ""WOOL"": ""2""}",
50WN00071,1950113123,1950-08-15,60,7,,124,"{""ADG"": ""413"", ""BELLY"": ""09"", ""C"": ""08"", ""C4445"": ""05"", ""C5758"": ""18"", ""C5960"": ""34"", ""CADAM_25"": ""4"", ""CTBR"": ""1"", ""CULLFOR"": ""10"", ""F"": ""14"", ""HAIR"": ""1"", ""IDX"": ""106"", ""L"": ""023"", ""LINBR"": ""38"", ""N"": ""03"", ""T"": ""06"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""1"", ""WNAGE"": ""124"", ""WNAGE_60"": ""64"", ""WOOL"": ""1""}",
50WN00072,1950113124,1950-08-15,71,3,,124,"{""ADG"": ""500"", ""BELLY"": ""05"", ""C"": ""06"", ""C4445"": ""07"", ""C5758"": ""18"", ""C5960"": ""26"", ""CADAM_25"": ""3"", ""CTBR"": ""1"", ""CULLFOR"": ""10"", ""F"": ""12"", ""HAIR"": ""2"", ""IDX"": ""118"", ""L"": ""035"", ""LINBR"": ""00"", ""N"": ""03"", ""T"": ""07"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""1"", ""WNAGE"": ""124"", ""WNAGE_60"": ""64"", ""WOOL"": ""2""}",
50WN00073,1950113125,1950-08-15,67,3,,124,"{""ADG"": ""476"", ""BELLY"": ""07"", ""C"": ""07"", ""C4445"": ""08"", ""C5758"": ""18"", ""C5960"": ""15"", ""CADAM_25"": ""2"", ""CTBR"": ""1"", ""F"": ""13"", ""HAIR"": ""1"", ""IDX"": ""119"", ""L"": ""032"", ""LINBR"": ""21"", ""N"": ""03"", ""T"": ""06"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""1"", ""WNAGE"": ""124"", ""WNAGE_60"": ""64"", ""WOOL"": ""1""}",
50WN00074,1950113126,1950-08-15,59,3,,124,"{""ADG"": ""387"", ""BELLY"": ""07"", ""C"": ""09"", ""C4445"": ""05"", ""C5758"": ""18"", ""CADAM_25"": ""3"", ""CTBR"": ""1"", ""CULLFOR"": ""10"", ""F"": ""16"", ""HAIR"": ""2"", ""IDX"": ""103"", ""L"": ""034"", ""LINBR"": ""28"", ""N"": ""03"", ""SIDE"": ""5"", ""T"": ""08"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""1"", ""WNAGE"": ""124"", ""WNAGE_60"": ""64"", ""WOOL"": ""3""}",
50WN00075,1950113127,1950-08-15,74,7,,124,"{""ADG"": ""508"", ""BELLY"": ""07"", ""C"": ""10"", ""C4445"": ""05"", ""C5758"": ""18"", ""C5960"": ""23"", ""CADAM_25"": ""4"", ""CTBR"": ""1"", ""CULLFOR"": ""34"", ""F"": ""13"", ""HAIR"": ""2"", ""IDX"": ""121"", ""L"": ""027"", ""LINBR"": ""00"", ""N"": ""03"", ""T"": ""06"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""WNAGE"": ""124"", ""WNAGE_60"": ""64"", ""WOOL"": ""2""}",
50WN00076,1950113128,1950-08-15,80,1,,124,"{""ADG"": ""545"", ""BELLY"": ""07"", ""C"": ""06"", ""C4445"": ""04"", ""C5758"": ""18"", ""C5960"": ""29"", ""CADAM_25"": ""3"", ""CTBR"": ""1"", ""F"": ""12"", ""HAIR"": ""1"", ""IDX"": ""120"", ""L"": ""025"", ""LINBR"": ""00"", ""N"": ""03"", ""SIDE"": ""1"", ""T"": ""06"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""1"", ""WNAGE"": ""124"", ""WNAGE_60"": ""64"", ""WOOL"": ""1""}",
50WN00077,1950113130,1950-08-15,65,4,,124,"{""ADG"": ""450"", ""BELLY"": ""06"", ""C"": ""09"", ""C4445"": ""06"", ""C5758"": ""18"", ""C5960"": ""25"", ""CADAM_25"": ""2"", ""CTBR"": ""1"", ""F"": ""08"", ""HAIR"": ""2"", ""IDX"": ""144"", ""L"": ""030"", ""LINBR"": ""27"", ""N"": ""04"", ""SIDE"": ""2"", ""T"": ""08"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""1"", ""WNAGE"": ""124"", ""WNAGE_60"": ""64"", ""WOOL"": ""2""}",
50WN00078,1950113132,1950-08-15,71,7,,124,"{""ADG"": ""484"", ""BELLY"": ""07"", ""C"": ""08"", ""C4445"": ""07"", ""C5758"": ""18"", ""CADAM_25"": ""4"", ""CTBR"": ""1"", ""F"": ""10"", ""HAIR"": ""2"", ""IDX"": ""137"", ""L"": ""026"", ""LINBR"": ""31"", ""N"": ""03"", ""SIDE"": ""1"", ""T"": ""07"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""1"", ""WNAGE"": ""124"", ""WNAGE_60"": ""64"", ""WOOL"": ""2""}",
50WN00079,1950113133,1950-08-15,81,4,,123,"{""ADG"": ""546"", ""BELLY"": ""06"", ""C"": ""06"", ""C4445"": ""05"", ""C5758"": ""19"", ""C5960"": ""21"", ""CADAM_25"": ""3"", ""CTBR"": ""1"", ""F"": ""14"", ""HAIR"": ""2"", ""IDX"": ""118"", ""L"": ""034"", ""LINBR"": ""00"", ""N"": ""03"", ""SIDE"": ""2"", ""T"": ""04"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""WNAGE"": ""123"", ""WNAGE_60"": ""63"", ""WOOL"": ""3""}",
50WN00080,1950113134,1950-08-15,62,3,,123,"{""ADG"": ""446"", ""BELLY"": ""06"", ""C"": ""09"", ""C4445"": ""10"", ""C5758"": ""19"", ""C5960"": ""24"", ""CADAM_25"": ""2"", ""CTBR"": ""1"", ""F"": ""08"", ""HAIR"": ""4"", ""IDX"": ""147"", ""L"": ""034"", ""LINBR"": ""27"", ""N"": ""03"", ""SIDE"": ""3"", ""T"": ""06"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""1"", ""WNAGE"": ""123"", ""WNAGE_60"": ""63"", ""WOOL"": ""2""}",
50WN00081,1950113135,1950-08-15,67,1,,123,"{""ADG"": ""470"", ""BELLY"": ""06"", ""C"": ""05"", ""C4445"": ""06"", ""C5758"": ""19"", ""C5960"": ""23"", ""CADAM_25"": ""2"", ""CTBR"": ""1"", ""F"": ""07"", ""HAIR"": ""2"", ""IDX"": ""138"", ""L"": ""033"", ""LINBR"": ""00"", ""N"": ""03"", ""T"": ""04"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""WNAGE"": ""123"", ""WNAGE_60"": ""63"", ""WOOL"": ""2""}",
50WN00082,1950113136,1950-08-15,84,7,,123,"{""ADG"": ""597"", ""BELLY"": ""06"", ""C"": ""05"", ""C4445"": ""05"", ""C5758"": ""19"", ""C5960"": ""29"", ""CADAM_25"": ""4"", ""CTBR"": ""1"", ""CULLFOR"": ""10"", ""F"": ""15"", ""HAIR"": ""2"", ""IDX"": ""108"", ""L"": ""026"", ""LINBR"": ""00"", ""N"": ""03"", ""SIDE"": ""2"", ""T"": ""06"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""1"", ""WNAGE"": ""123"", ""WNAGE_60"": ""63"", ""WOOL"": ""2""}",
50WN00083,1950113137,1950-08-15,66,3,,123,"{""ADG"": ""449"", ""BELLY"": ""07"", ""C"": ""07"", ""C4445"": ""07"", ""C5758"": ""19"", ""C5960"": ""36"", ""CADAM_25"": ""4"", ""CTBR"": ""1"", ""F"": ""13"", ""HAIR"": ""2"", ""IDX"": ""115"", ""L"": ""031"", ""LINBR"": ""22"", ""N"": ""03"", ""SIDE"": ""2"", ""T"": ""07"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""1"", ""WNAGE"": ""123"", ""WNAGE_60"": ""63"", ""WOOL"": ""3""}",
50WN00084,1950113138,1950-08-15,65,1,,123,"{""ADG"": ""444"", ""BELLY"": ""06"", ""C"": ""07"", ""C4445"": ""07"", ""C5758"": ""19"", ""C5960"": ""21"", ""CADAM_25"": ""2"", ""CTBR"": ""1"", ""F"": ""09"", ""HAIR"": ""1"", ""IDX"": ""129"", ""L"": ""030"", ""LINBR"": ""00"", ""N"": ""03"", ""SIDE"": ""2"", ""T"": ""06"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""1"", ""WNAGE"": ""123"", ""WNAGE_60"": ""63"", ""WOOL"": ""2""}",
50WN00085,1950113139,1950-08-15,60,3,,123,"{""ADG"": ""407"", ""BELLY"": ""06"", ""C"": ""08"", ""C4445"": ""08"", ""C5758"": ""19"", ""C5960"": ""12"", ""CADAM_25"": ""4"", ""CTBR"": ""1"", ""F"": ""12"", ""HAIR"": ""2"", ""IDX"": ""122"", ""L"": ""036"", ""LINBR"": ""25"", ""N"": ""03"", ""T"": ""07"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""1"", ""WNAGE"": ""123"", ""WNAGE_60"": ""63"", ""WOOL"": ""2""}",
50WN00086,1950113140,1950-08-15,60,3,,123,"{""ADG"": ""415"", ""BELLY"": ""07"", ""C"": ""09"", ""C4445"": ""06"", ""C5758"": ""19"", ""C5960"": ""24"", ""CADAM_25"": ""2"", ""CTBR"": ""1"", ""F"": ""08"", ""HAIR"": ""2"", ""IDX"": ""142"", ""L"": ""030"", ""LINBR"": ""25"", ""N"": ""03"", ""SIDE"": ""3"", ""T"": ""07"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""1"", ""WNAGE"": ""123"", ""WNAGE_60"": ""63"", ""WOOL"": ""2""}",
50WN00087,1950113141,1950-08-15,89,7,,123,"{""ADG"": ""647"", ""BELLY"": ""08"", ""C"": ""05"", ""C4445"": ""05"", ""C5758"": ""19"", ""C5960"": ""20"", ""CADAM_25"": ""2"", ""CTBR"": ""1"", ""F"": ""14"", ""HAIR"": ""2"", ""IDX"": ""126"", ""L"": ""035"", ""LINBR"": ""00"", ""N"": ""03"", ""T"": ""04"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""1"", ""WNAGE"": ""123"", ""WNAGE_60"": ""63"", ""WOOL"": ""2""}",
50WN00088,1950113142,1950-08-15,62,7,,123,"{""ADG"": ""426"", ""BELLY"": ""07"", ""C"": ""08"", ""C4445"": ""06"", ""C5758"": ""19"", ""C5960"": ""34"", ""CADAM_25"": ""2"", ""CTBR"": ""1"", ""CULLFOR"": ""10"", ""F"": ""14"", ""HAIR"": ""2"", ""IDX"": ""104"", ""L"": ""030"", ""LINBR"": ""00"", ""N"": ""03"", ""SIDE"": ""1"", ""T"": ""08"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""WNAGE"": ""123"", ""WNAGE_60"": ""63"", ""WOOL"": ""2""}",
50WN00089,1950113143,1950-08-15,79,7,,123,"{""ADG"": ""551"", ""BELLY"": ""06"", ""C"": ""06"", ""C4445"": ""05"", ""C5758"": ""19"", ""C5960"": ""00"", ""CADAM_25"": ""5"", ""CTBR"": ""1"", ""F"": ""10"", ""HAIR"": ""2"", ""IDX"": ""135"", ""L"": ""033"", ""LINBR"": ""10"", ""N"": ""04"", ""SIDE"": ""2"", ""T"": ""05"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""1"", ""WNAGE"": ""123"", ""WNAGE_60"": ""63"", ""WOOL"": ""2""}",
50WN00090,1950113144,1950-08-15,81,7,,123,"{""ADG"": ""589"", ""BELLY"": ""08"", ""C"": ""06"", ""C4445"": ""06"", ""C5758"": ""19"", ""C5960"": ""33"", ""CADAM_25"": ""3"", ""CTBR"": ""1"", ""CULLFOR"": ""10"", ""F"": ""14"", ""HAIR"": ""2"", ""IDX"": ""115"", ""L"": ""030"", ""LINBR"": ""00"", ""N"": ""03"", ""T"": ""04"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""1"", ""WNAGE"": ""123"", ""WNAGE_60"": ""63"", ""WOOL"": ""2""}",
50WN00091,1950113145,1950-08-15,75,7,,123,"{""ADG"": ""515"", ""BELLY"": ""06"", ""C"": ""07"", ""C4445"": ""08"", ""C5758"": ""19"", ""C5960"": ""11"", ""CADAM_25"": ""3"", ""CTBR"": ""1"", ""CULLFOR"": ""10"", ""F"": ""15"", ""HAIR"": ""2"", ""IDX"": ""114"", ""L"": ""030"", ""LINBR"": ""24"", ""N"": ""03"", ""SIDE"": ""3"", ""T"": ""07"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""1"", ""WNAGE"": ""123"", ""WNAGE_60"": ""63"", ""WOOL"": ""2""}",
50WN00092,1950113148,1950-08-15,73,3,,122,"{""ADG"": ""516"", ""BELLY"": ""07"", ""C"": ""06"", ""C4445"": ""05"", ""C5758"": ""20"", ""C5960"": ""31"", ""CADAM_25"": ""3"", ""CTBR"": ""1"", ""F"": ""10"", ""HAIR"": ""2"", ""IDX"": ""122"", ""L"": ""028"", ""LINBR"": ""00"", ""N"": ""04"", ""SIDE"": ""2"", ""T"": ""04"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""1"", ""WNAGE"": ""122"", ""WNAGE_60"": ""62"", ""WOOL"": ""2""}",
