UID,YR,DAM,DBRD,LNDAM,BPEN,SIRE,SBRD,AGE,STMD,STMS,DNA_D,DNA_S,BGRP,RGRP,CUT,TRT,DATE,DAYBRN,TB,MILK,SEX,BRWT,CLR,JAW,LAMB,LBRD,LINE,STM,DISP,DAYDIS,CAUSE,FONO,FOPU,ERMK,LRMK,ABEWE,ABLMB,LOT,SHED,CDNO,SPEC,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,JY4,JUWT,JDAY,BAND,DATEBN,INBRL
98LA04993,98, 6409,00,00,L17,S7208,10,2.0,00,07,,,3,7,,R,,,,,,,,,,,,01,,0,,,,,,,,LIM,,1,3,1,0,0,0,0,0.0,0,,0,0,,,
98LA04994,98, 6419,00,00,L18,S7146,10,2.0,00,43,,,3,7,,R,0528,148,5,,2,,1,, 8744,00,,01,,0,,,,,,,,LIM,R,1,3,1,1,1,1,1,1.0,88,,0,0,,1998-05-28,
98LA04995,98, 6421,00,00,L19,S6751,10,2.0,00,43,,,3,7,,R,0528,148,8,,2,,1,, 8797,00,,01,,0,,,,,,,,LIM,R,1,3,1,1,2,1,1,1.0,89,,0,0,,1998-05-28,
98LA04996,98, 6421,00,00,L19,S6751,10,2.0,00,43,,,3,7,,R,0528,148,8,,,,1,, 8798,00,,01,3,152,93,,,,BUM,,,LIM,R,2,3,0,0,0,1,0,0.0,0,,0,0,,1998-05-28,
98LA04997,98, 6428,00,00,L20,S6842,10,2.0,00,07,,,3,7,,R,0522,142,5,,2,,1,, 8643,00,,01,6,169,57,,,,DEAD 6-18,,,LIM,R,1,3,1,1,1,1,0,0.0,0,,0,0,,1998-05-22,
98LA04998,98, 6433,00,00,L21,S6781,10,2.0,00,43,,,3,7,,R,0522,142,8,,,,1,, 8638,00,,01,3,154,93,,,"DEAD 6-3, INF",BUM,,,LIM,R,1,3,1,1,2,1,0,0.0,0,,0,0,,1998-05-22,
98LA04999,98, 6433,00,00,L21,S6781,10,2.0,00,43,,,3,7,,R,0522,142,8,,,,1,, 8639,00,,01,7,174,97,,,,DEAD,,,LIM,R,2,3,0,0,0,1,0,0.0,0,,0,0,,1998-05-22,
98LA05000,98, 6437,00,00,L15,S7124,10,2.0,00,43,,,3,7,,R,0515,135,8,,2,,1,, 8300,00,,01,,0,,,,,SM.SIZE,,,LIM,R,1,3,1,1,2,1,1,1.0,46,,0,0,,1998-05-15,
98LA05001,98, 6437,00,00,L15,S7124,10,2.0,00,43,,,3,7,,R,0515,135,8,,3,,1,, 8326,00,,01,,0,,,,,,,,LIM,R,2,3,0,0,0,1,1,1.0,66,,0,0,,1998-05-15,
98LA05002,98, 6452,00,00,L16,S7003,10,2.0,00,07,,,3,7,,R,0520,140,8,,2,,1,, 8498,00,,01,,0,,,,,SM.SIZE,,,LIM,R,1,3,1,1,2,1,1,1.0,62,,0,0,,1998-05-20,
98LA05003,98, 6452,00,00,L16,S7003,10,2.0,00,07,,,3,7,,R,0520,140,8,,3,,1,, 8499,00,,01,,0,,,,,,,,LIM,R,2,3,0,0,0,1,1,1.0,72,,0,0,,1998-05-20,
98LA05004,98, 6471,00,00,L17,S7208,10,2.0,00,07,,,3,7,,R,,,,,,,,,,,,01,,0,,,,"X,POOR",,,,LIM,,1,3,1,0,0,0,0,0.0,0,,0,0,,,
98LA05005,98, 9003,00,18,L13,S7359,10,6.0,07,43,,,3,7,,G,0518,138,8,,2,,1,, 8459,00,,07,,0,,,,CHECK BAG,,,,LIM,R,1,3,1,1,2,1,1,1.0,85,,0,0,,1998-05-18,
98LA05006,98, 9003,00,18,L13,S7359,10,6.0,07,43,,,3,7,,G,0518,138,8,,,,1,, 8460,00,,07,3,139,93,,,,BUM,,,LIM,R,2,3,0,0,0,1,0,0.0,0,,0,0,,1998-05-18,
98LA05007,98, 9024,00,18,L12,Z0000,97,5.0,07,97,,,3,7,,G,0608,159,5,,2,,5,, 8916,00,,10,,0,,,,,SMUT,,,LIM,R,1,3,1,1,1,1,1,1.0,99,,0,0,,1998-06-08,
98LA05008,98, 9029,00,18,L11,S7529,10,5.0,07,42,,,3,7,,G,0518,138,9,,1,,1,, 8450,00,,43,,0,,,,,,,,LIM,R,2,3,0,0,0,1,1,1.0,80,,0,0,,1998-05-18,
98LA05009,98, 9029,00,18,L11,S7529,10,5.0,07,42,,,3,7,,G,0518,138,9,,,,1,, 8449,00,,43,6,143,23,,,,DEAD 5-23,,,LIM,R,1,3,1,1,3,1,0,0.0,0,,0,0,,1998-05-18,
98LA05010,98, 9029,00,18,L11,S7529,10,5.0,07,42,,,3,7,,G,0518,138,9,,,,1,, 8452,00,,43,6,143,23,,,,DEAD 5-23,,,LIM,R,3,3,0,0,0,1,0,0.0,0,,0,0,,1998-05-18,
98LA05011,98, 9062,00,18,L14,S6772,10,5.0,07,43,,,3,7,,G,0522,142,8,,2,,1,, 8550,00,,07,,0,,,,,HAIRY,,,LIM,R,1,3,1,1,2,1,1,1.0,66,,0,0,,1998-05-22,
98LA05012,98, 9062,00,18,L14,S6772,10,5.0,07,43,,,3,7,,G,0522,142,8,,2,,1,, 8576,00,,07,,0,,,,,"X,HAIRY",,,LIM,R,2,3,0,0,0,1,1,1.0,52,,0,0,,1998-05-22,
98LA05013,98, 9089,00,00,L19,S6751,10,4.0,00,43,,,3,7,,R,,,,,,,,,,,,01,,0,,,,MISSING 4/29,,,,LIM,,1,3,0,0,0,0,0,0.0,0,,0,0,,,
98LA05014,98, 9090,00,00,L17,Z0000,97,4.0,00,97,,,3,7,,R,0612,163,8,,2,,5,, 8940,00,,10,,0,,,,,SMUT,,,LIM,R,1,3,1,1,2,1,1,1.0,81,,0,0,,1998-06-12,
98LA05015,98, 9090,00,00,L17,Z0000,97,4.0,00,97,,,3,7,,R,0612,163,8,,3,,5,, 8941,00,,10,,0,,,,,SMUT,,,LIM,R,2,3,0,0,0,1,1,1.0,81,,0,0,,1998-06-12,
98LA05016,98, 9092,00,00,L16,Z0000,97,4.0,00,97,,,3,7,,R,0604,155,8,,2,,5,, 8892,00,,10,,0,,,,ABS.L.BAG,SMUT,,,LIM,R,1,3,1,1,2,1,1,1.0,91,,0,0,,1998-06-04,
98LA05017,98, 9092,00,00,L16,Z0000,97,4.0,00,97,,,3,7,,R,0604,155,8,,3,,5,, 8893,00,,10,,0,,,,,SMUT,,,LIM,R,2,3,0,0,0,1,1,1.0,82,,0,0,,1998-06-04,
98LA05018,98, 9104,00,00,L21,S6781,10,4.0,00,43,,,3,7,,R,0519,139,8,,3,,1,, 8482,00,,07,,0,,,,,,,,LIM,R,1,3,1,1,2,1,1,1.0,76,,0,0,,1998-05-19,
98LA05019,98, 9104,00,00,L21,S6781,10,4.0,00,43,,,3,7,,R,0519,139,8,,2,,1,, 8483,00,,07,,0,,,,,,,,LIM,R,2,3,0,0,0,1,1,1.0,68,,0,0,,1998-05-19,
98LA05020,98, 9111,00,00,L18,S7146,10,4.0,00,43,,,3,7,,R,0520,140,8,,2,,1,, 8492,00,,07,,0,,,,,,,,LIM,R,2,3,0,0,0,1,1,1.0,90,,0,0,,1998-05-20,
98LA05021,98, 9111,00,00,L18,S7146,10,4.0,00,43,,,3,7,,R,0520,140,8,,,,1,, 8491,00,,07,7,174,97,,,,DEAD,,,LIM,R,1,3,1,1,2,1,0,0.0,0,,0,0,,1998-05-20,
98LA05022,98, 9113,00,00,L16,S7003,10,4.0,00,07,,,3,7,,R,0521,141,5,,,,1,, 8557,00,,07,6,143,23,,,CHECK BAG,DEAD 5-23,,,LIM,R,1,3,1,1,1,1,0,0.0,0,,0,0,,1998-05-21,
98LA05023,98, 9526,00,18,L13,S7359,10,5.0,07,43,,,3,7,,G,0523,143,8,,2,,1,, 8636,00,,07,,0,,,,,,,,LIM,R,1,3,1,1,2,1,1,1.0,69,,0,0,,1998-05-23,
98LA05024,98, 9526,00,18,L13,S7359,10,5.0,07,43,,,3,7,,G,0523,143,8,,2,,1,, 8637,00,,07,,0,,,,,,,,LIM,R,2,3,0,0,0,1,1,1.0,71,,0,0,,1998-05-23,
98LA05025,98, 9527,00,18,L11,S7529,10,6.0,07,42,,,3,7,,G,0527,147,8,,2,,1,, 8764,00,,43,,0,,,,,,,,LIM,R,1,3,1,1,2,1,1,1.0,73,,0,0,,1998-05-27,
