UID,YR,SEX,LAMB,LB1,DATE,BRWT,SIRE,SB1,DAM,DB1,INBL,TB,ADAM,CLR,MILK,JAW,LINE,PEN,CDNO,DISP,DAYDIS,ABNL,ABNE,FONO,FOBR,FOPU,LBRD,DBRD,X1,DRY,DEAD,X2,ABEWE,ABLMB,LNDAM,TM,INBD,SPEC,WNWT,CODE,X3,DAYBN,SBRD,Y1,Y2,Y3,Y4,Y5,DATEBN,YRDAM,YRSIRE,STM
54LA00159,54,1,4150,1,407,12.2,3457,1,2579,1,21,5,6,1,4,1,20,200,1,,0,,,,,,11,11,,,,,,,20,1,21,,82,,,97,11,1,1,1,1,10,1954-04-07,48,51,07
54LA00160,54,1,4122,1,406,7.4,3446,1,2584,1,41,8,6,1,4,1,24,240,1,2,0,1,,,,,11,11,,,,,,59,24,1,25,,,,,96,11,1,1,2,1,0,1954-04-06,48,51,07
54LA00161,54,1,4123,1,406,8.6,3446,1,2584,1,41,8,6,1,4,1,24,240,2,,0,,,,,,11,11,,,,,,59,24,1,25,,87,,,96,11,1,1,2,1,10,1954-04-06,48,51,07
54LA00162,54,1,,,419,9.6,3457,1,2585,1,,9,6,,3,,63,600,1,1,0,,,7574,17,+,11,11,,,,,21,,27,6,26,,,20,,109,11,1,1,3,0,0,1954-04-19,48,51,07
54LA00163,54,2,,,419,7.4,3457,1,2585,1,,9,6,,3,,63,600,2,1,0,,,,,,11,11,,,,,,,27,6,26,,,20,,109,11,1,1,3,0,0,1954-04-19,48,51,07
54LA00164,54,2,,,419,5.0,3457,1,2585,1,,9,6,,3,,63,600,3,1,0,,,,,,11,11,,,,,,,27,6,,,,20,,109,11,1,1,3,0,0,1954-04-19,48,51,07
54LA00165,54,2,4112,1,405,9.8,3520,1,2625,1,21,5,6,1,4,2,27,270,1,,0,,,,,,11,11,,,,,,,27,1,20,,74,,,95,11,1,1,1,1,10,1954-04-05,48,51,07
54LA00166,54,2,4204,1,410,9.2,3761,1,2634,1,22,8,6,1,4,1,19,190,1,,0,,,,,,11,11,,,,,,,19,1,13,,62,,,100,11,1,1,2,1,10,1954-04-10,48,52,07
54LA00167,54,2,4205,1,410,9.8,3761,1,2634,1,22,8,6,1,4,1,19,190,2,,0,,,,,,11,11,,,,,,,19,1,13,,59,,,100,11,1,1,2,1,10,1954-04-10,48,52,07
54LA00168,54,2,4238,1,412,9.2,3761,1,2635,1,22,8,6,1,4,1,19,190,1,,0,,,,,,11,11,,,,,,,19,1,15,,57,,,102,11,1,1,2,1,10,1954-04-12,48,52,07
54LA00169,54,1,4239,1,412,10.8,3761,1,2635,1,22,8,6,1,4,1,19,190,2,,0,,,,,,11,11,,,,,,,19,1,15,,80,,,102,11,1,1,2,1,10,1954-04-12,48,52,07
54LA00170,54,1,4115,1,405,8.8,3761,1,2636,1,22,8,6,1,3,1,19,190,1,,0,,,,,,11,11,,,,,,,19,1,15,,45,,,95,11,1,1,2,1,10,1954-04-05,48,52,07
54LA00171,54,2,4116,1,405,8.6,3761,1,2636,1,22,8,6,1,3,1,19,190,2,,0,,,,,,11,11,,,,,,,19,1,15,,68,,,95,11,1,1,2,1,10,1954-04-05,48,52,07
54LA00172,54,2,4298,1,416,7.8,3841,1,2638,1,27,8,6,1,5,1,21,210,1,,0,,,,,,11,11,,,,,,,21,1,18,,58,,,106,11,1,1,2,1,10,1954-04-16,48,53,07
54LA00173,54,2,4299,1,416,8.8,3841,1,2638,1,27,8,6,1,5,1,21,210,2,,0,,,,,,11,11,,,,,,,21,1,18,,56,,,106,11,1,1,2,1,10,1954-04-16,48,53,07
54LA00174,54,1,4359,1,428,8.4,3841,1,2639,1,42,8,6,1,4,1,21,210,1,,0,,,,,,11,11,,,,,,,21,1,17,,62,,,118,11,1,1,2,1,10,1954-04-28,48,53,07
54LA00175,54,2,4360,1,428,9.0,3841,1,2639,1,42,8,6,1,4,1,21,210,2,,0,,,,,,11,11,,,,,,,21,1,17,,60,,,118,11,1,1,2,1,10,1954-04-28,48,53,07
54LA00176,54,1,4190,1,409,10.4,3446,1,2640,1,35,8,6,1,4,1,24,240,1,6,121,,,,,,11,11,,,,,,,24,1,32,,,,,99,11,1,1,2,1,0,1954-04-09,48,51,07
54LA00177,54,2,4191,1,409,8.6,3446,1,2640,1,35,8,6,1,4,1,24,240,2,,0,,,,,,11,11,,,,,,,24,1,32,,68,,,99,11,1,1,2,1,10,1954-04-09,48,51,07
54LA00178,54,1,4167,1,408,12.4,3715,1,2642,1,16,5,6,1,4,1,23,230,1,,0,,,,,,11,11,,,,,10,,23,1,21,,83,,,98,11,1,1,1,1,10,1954-04-08,48,52,07
54LA00179,54,1,4151,1,407,10.6,3841,1,2648,1,32,8,6,1,3,1,21,210,1,,0,,,,,,11,11,,,,,,,21,1,11,,64,,,97,11,1,1,2,1,10,1954-04-07,48,53,07
54LA00180,54,1,4152,1,407,8.4,3841,1,2648,1,32,8,6,1,3,1,21,210,2,,0,,,,,,11,11,,,,,,,21,1,11,,66,,,97,11,1,1,2,1,10,1954-04-07,48,53,07
54LA00181,54,2,4231,1,412,9.4,3520,1,2649,1,24,8,6,1,4,1,27,270,1,,0,,,,,,11,11,,,,,,,27,1,25,,71,,,102,11,1,1,2,1,10,1954-04-12,48,51,07
54LA00182,54,2,4232,1,412,8.8,3520,1,2649,1,24,8,6,1,4,1,27,270,2,,0,,,,,,11,11,,,,,,,27,1,25,,75,,,102,11,1,1,2,1,10,1954-04-12,48,51,07
54LA00183,54,2,4332,1,420,10.2,3457,1,2651,1,19,5,6,1,4,2,20,200,1,,0,,,,,,11,11,,,,,,,20,1,30,,63,,,110,11,1,1,1,1,10,1954-04-20,48,51,07
54LA00184,54,,,,504,0.0,3633,1,2655,1,,,6,,,,63,550,1,,0,,,,,,11,11,,-,,,,,20,6,21,,,27,,124,11,1,0,0,0,0,1954-05-04,48,52,07
54LA00185,54,1,4106,1,405,11.4,3457,1,2677,1,17,5,6,3,4,1,20,200,1,,0,,,,,,11,11,,,,,,,20,1,18,,82,,,95,11,1,1,1,1,10,1954-04-05,48,51,07
54LA00186,54,2,4313,1,418,8.4,3761,1,2678,1,25,8,6,1,4,1,19,190,1,6,115,,,1665,10,-,11,11,,,,,,,19,1,13,,,,,108,11,1,1,2,1,0,1954-04-18,48,52,07
54LA00187,54,2,4314,1,418,8.6,3761,1,2678,1,25,8,6,1,4,1,19,190,2,,0,,,,,,11,11,,,,,,,19,1,13,,67,,,108,11,1,1,2,1,10,1954-04-18,48,52,07
54LA00188,54,2,4251,1,413,10.8,3702,1,2687,1,36,5,6,1,4,1,34,340,1,,0,,,,,,11,11,,,,,,,34,1,22,,70,,,103,11,1,1,1,1,10,1954-04-13,48,52,07
54LA00189,54,2,4075,1,402,7.8,3702,1,2709,1,40,8,6,1,4,1,34,340,1,,0,,,,,,11,11,,,,,,,34,1,34,,52,,,92,11,1,1,2,1,10,1954-04-02,48,52,07
54LA00190,54,2,4076,1,402,7.0,3702,1,2709,1,40,8,6,1,4,1,34,340,2,,0,,,,,,11,11,,,,,,,34,1,34,,44,,,92,11,1,1,2,1,10,1954-04-02,48,52,07
54LA00191,54,1,4302,1,416,10.6,3761,1,2711,1,23,8,6,1,3,1,19,190,1,6,125,,,,,,11,11,,,,,,,19,1,16,,,,,106,11,1,1,2,1,0,1954-04-16,48,52,07
54LA00192,54,2,4303,1,416,8.6,3761,1,2711,1,23,8,6,1,3,1,19,190,2,,0,,,,,,11,11,,,,,,,19,1,16,,76,,,106,11,1,1,2,1,10,1954-04-16,48,52,07
54LA00193,54,2,4107,1,405,7.4,3520,1,2714,1,23,8,6,2,4,1,27,270,1,,0,,,,,,11,11,,,,,,,27,1,20,,44,,,95,11,1,1,2,1,10,1954-04-05,48,51,07
54LA00194,54,2,4108,1,405,9.6,3520,1,2714,1,23,8,6,3,4,6,27,270,2,,0,,,,,,11,11,,,,,,,27,1,20,,62,,,95,11,1,1,2,1,10,1954-04-05,48,51,07
54LA00195,54,2,4345,1,421,10.4,3603,1,2726,1,,8,6,1,2,1,63,590,1,,0,,,,,,11,11,,,,,,,27,6,24,,68,20,,111,11,1,1,2,1,10,1954-04-21,48,51,07
54LA00196,54,1,4346,1,421,9.6,3603,1,2726,1,,8,6,1,2,1,63,590,2,,0,,,,,,11,11,,,,,,,27,6,24,,63,20,,111,11,1,1,2,1,10,1954-04-21,48,51,07
54LA00197,54,,,,506,0.0,3457,1,2728,1,18,,6,,,,20,200,1,,0,,,,,,11,11,,-,,,,,20,1,23,,,,,126,11,1,0,0,0,0,1954-05-06,48,51,07
54LA00198,54,1,4348,1,421,10.6,3457,1,2731,1,18,5,6,1,5,1,20,200,1,,0,,,,,,11,11,,,,,,,20,1,22,,61,,,111,11,1,1,1,1,10,1954-04-21,48,51,07
54LA00199,54,2,4090,1,404,9.2,0107,1,2758,1,25,8,5,1,4,1,32,320,1,,0,,,,,,11,11,,,,,09,,32,1,00,,60,,,94,91,1,1,2,1,10,1954-04-04,49,47,07
54LA00200,54,1,4091,1,404,10.2,0107,1,2758,1,25,8,5,1,4,1,32,320,2,,0,,,,,,11,11,,,,,,,32,1,00,,84,,,94,91,1,1,2,1,10,1954-04-04,49,47,07
54LA00201,54,1,4295,1,415,9.1,3702,1,2760,1,34,8,5,1,5,1,34,340,1,7,230,,,,,,11,11,,,,,11,,34,1,20,,,,,105,11,1,1,2,1,0,1954-04-15,49,52,07
54LA00202,54,1,4296,1,415,9.3,3702,1,2760,1,34,8,5,1,5,1,34,340,2,,0,,,,,,11,11,,,,,,,34,1,20,,73,,,105,11,1,1,2,1,10,1954-04-15,49,52,07
54LA00203,54,1,4252,1,413,10.0,3692,1,2768,1,,8,5,1,4,1,63,580,1,,0,,,,,,11,11,,,,,,,20,6,17,,34,27,,103,11,1,1,2,1,10,1954-04-13,49,52,07
54LA00204,54,2,4253,1,413,9.4,3692,1,2768,1,,8,5,1,4,1,63,580,2,,0,,,,,,11,11,,,,,,,20,6,17,,62,27,,103,11,1,1,2,1,10,1954-04-13,49,52,07
54LA00205,54,2,4217,1,411,9.0,3702,1,2773,1,36,8,5,2,4,1,34,340,1,,0,,,,,,11,11,,,,,,,34,1,23,,62,,,101,11,1,1,2,1,10,1954-04-11,49,52,07
54LA00206,54,1,4218,1,411,11.0,3702,1,2773,1,36,8,5,1,4,2,34,340,2,,0,,,,,,11,11,,,,,,,34,1,23,,66,,,101,11,1,1,2,1,10,1954-04-11,49,52,07
54LA00207,54,1,4100,1,405,8.2,0107,1,2775,1,25,8,5,1,4,1,32,320,1,,0,,,,,,11,11,,,,,,,32,1,00,,68,,,95,91,1,1,2,1,10,1954-04-05,49,47,07
54LA00208,54,1,4101,1,405,9.8,0107,1,2775,1,25,8,5,1,4,1,32,320,2,,0,,,,,,11,11,,,,,,,32,1,00,,80,,,95,91,1,1,2,1,10,1954-04-05,49,47,07
54LA00209,54,1,4120,1,405,10.4,3761,1,2782,1,30,8,5,1,4,1,19,190,1,,0,,,,,,11,11,,,,,,,19,1,14,,61,,,95,11,1,1,2,1,10,1954-04-05,49,52,07
54LA00210,54,1,4121,1,405,10.2,3761,1,2782,1,30,8,5,1,4,1,19,190,2,,0,,,,,,11,11,,,,,,,19,1,14,,67,,,95,11,1,1,2,1,10,1954-04-05,49,52,07
54LA00211,54,1,4157,1,407,10.4,0107,1,2790,1,25,8,5,1,3,1,32,320,1,,0,,,9762,13,-,11,11,,,,,06,,32,1,00,,65,,,97,91,1,1,2,1,10,1954-04-07,49,47,07
54LA00212,54,2,4158,1,407,9.4,0107,1,2790,1,25,8,5,1,3,2,32,320,2,6,127,,,,,,11,11,,,,,,,32,1,00,,,,,97,91,1,1,2,1,0,1954-04-07,49,47,07
54LA00213,54,1,4287,1,415,11.6,3520,1,2792,1,25,5,5,1,3,1,27,270,1,,0,,,,,,11,11,,,,,,,27,1,27,,70,,,105,11,1,1,1,1,10,1954-04-15,49,51,07
54LA00214,54,2,4194,1,410,9.8,3520,1,2799,1,28,5,5,1,3,1,27,270,1,,0,,,,,,11,11,,,,,,,27,1,28,,66,,,100,11,1,1,1,1,10,1954-04-10,49,51,07
54LA00215,54,2,4290,1,415,8.8,3520,1,2807,1,26,5,5,1,4,1,27,270,1,,0,,,,,,11,11,,,,,,,27,1,25,,74,,,105,11,1,1,1,1,10,1954-04-15,49,51,07
54LA00216,54,2,4111,1,405,9.2,3485,1,2824,1,,5,5,1,4,1,63,610,1,,0,,,,,,11,11,,,,,,,27,6,24,,76,20,,95,11,1,1,1,1,10,1954-04-05,49,51,07
54LA00217,54,1,4308,1,417,11.8,3457,1,2832,1,37,5,5,1,5,1,20,200,1,,0,,,,,,11,11,,,,,,,20,1,32,,64,,,107,11,1,1,1,1,10,1954-04-17,49,51,07
54LA00218,54,1,4129,1,406,6.8,3520,1,2833,1,26,8,5,1,4,1,27,270,1,,0,1,,,,,11,11,,,,,,01,27,1,24,,61,,,96,11,1,1,2,1,10,1954-04-06,49,51,07
54LA00219,54,1,4130,1,406,6.6,3520,1,2833,1,26,8,5,1,4,1,27,270,2,,0,,,1709,13,-,11,11,,,,,,,27,1,24,,63,,,96,11,1,1,2,1,10,1954-04-06,49,51,07
54LA00220,54,1,4333,1,420,13.8,3446,1,2836,1,19,5,5,1,4,1,24,240,1,,0,,,,,,11,11,,,,,,,24,1,00,,95,,,110,11,1,1,1,1,10,1954-04-20,49,51,07
54LA00221,54,2,4256,1,413,11.0,3457,1,2845,1,26,5,5,1,4,1,20,200,1,,0,,,,,,11,11,,,,,,,20,1,18,,63,,,103,11,1,1,1,1,10,1954-04-13,49,51,07
54LA00222,54,1,4344,1,421,12.4,0107,1,2854,1,25,5,5,1,4,2,32,320,1,,0,,,,,,11,11,,,,,,,32,1,00,,86,,,111,91,1,1,1,1,10,1954-04-21,49,47,07
54LA00223,54,2,4185,1,409,10.4,0107,1,2859,1,25,8,5,1,4,1,32,320,1,,0,,,,,,11,11,,,,,,,32,1,00,,73,,,99,91,1,1,2,1,10,1954-04-09,49,47,07
54LA00224,54,2,4186,1,409,8.8,0107,1,2859,1,25,8,5,1,4,1,32,320,2,,0,,,,,,11,11,,,,,,,32,1,00,,59,,,99,91,1,1,2,1,10,1954-04-09,49,47,07
54LA00225,54,,,,414,0.0,3715,1,2866,1,28,2,5,,4,,23,230,1,0,0,,,1977,14,+,11,11,,,,,,,23,1,18,,,,,104,11,1,1,2,0,0,1954-04-14,49,52,07
54LA00226,54,,,,414,0.0,3715,1,2866,1,28,2,5,,4,,23,230,2,0,0,,,,,,11,11,,,,,,,23,1,18,,,,,104,11,1,1,2,0,0,1954-04-14,49,52,07
54LA00227,54,1,4143,1,407,10.8,3702,1,2868,1,41,5,5,1,5,1,34,340,1,7,230,,,,,,11,11,,,,,,,34,1,36,,,,,97,11,1,1,1,1,0,1954-04-07,49,52,07
54LA00228,54,2,4260,1,413,10.6,3446,1,2869,1,16,5,5,1,4,1,24,240,1,,0,,,,,,11,11,,,,,,,24,1,00,,80,,,103,11,1,1,1,1,10,1954-04-13,49,51,07
54LA00229,54,2,4219,1,411,12.0,3446,1,2871,1,16,8,5,1,4,1,24,240,1,,0,,,,,,11,11,,,,,,,24,1,00,,79,,,101,11,1,1,2,1,10,1954-04-11,49,51,07
54LA00230,54,2,4220,1,411,10.4,3446,1,2871,1,16,8,5,1,4,1,24,240,2,,0,,,,,,11,11,,,,,,,24,1,00,,72,,,101,11,1,1,2,1,10,1954-04-11,49,51,07
54LA00231,54,1,4212,1,411,13.2,3446,1,2882,1,18,5,5,1,4,1,24,240,1,,0,,,,,,11,11,,,,,,,24,1,00,,87,,,101,11,1,1,1,1,10,1954-04-11,49,51,07
54LA00232,54,1,4176,1,409,11.4,0107,1,2902,1,25,5,5,1,5,1,32,320,1,,0,,,,,,11,11,,,,,,,32,1,00,,86,,,99,91,1,1,1,1,10,1954-04-09,49,47,07
54LA00233,54,2,4077,1,402,9.6,3520,1,2913,1,25,8,5,2,4,1,27,270,1,,0,,,,,,11,11,,,,,,,27,1,23,,71,,,92,11,1,1,2,1,10,1954-04-02,49,51,07
54LA00234,54,1,4078,1,402,9.6,3520,1,2913,1,25,8,5,1,4,1,27,270,2,,0,,,,,,11,11,,,,,,,27,1,23,,74,,,92,11,1,1,2,1,10,1954-04-02,49,51,07
54LA00235,54,,,,401,0.0,3761,1,2919,1,30,,5,,,,19,190,1,,0,,,,,,11,11,,-,,,,,19,1,22,,,,,91,11,1,0,0,0,0,1954-04-01,49,52,07
54LA00236,54,2,4195,1,410,11.2,0107,1,2920,1,25,5,5,3,4,1,32,320,1,,0,1,,,,,11,11,,,,,,11,32,1,00,,83,,,100,91,1,1,1,1,10,1954-04-10,49,47,07
54LA00237,54,1,4319,1,418,12.8,3520,1,2924,1,29,5,5,1,4,1,27,270,1,,0,,,,,,11,11,,,,,,,27,1,40,,90,,,108,11,1,1,1,1,10,1954-04-18,49,51,07
54LA00238,54,1,4172,1,408,11.2,3446,1,2926,1,17,8,5,1,4,2,24,240,1,,0,,,,,,11,11,,,,,09,,24,1,00,,73,,,98,11,1,1,2,1,10,1954-04-08,49,51,07
54LA00239,54,2,4173,1,408,11.4,3446,1,2926,1,17,8,5,1,4,1,24,240,2,,0,,,,,,11,11,,,,,,,24,1,00,,64,,,98,11,1,1,2,1,10,1954-04-08,49,51,07
54LA00240,54,2,4200,1,410,9.4,3446,1,2931,1,17,8,5,1,4,1,24,240,1,6,119,,,,,,11,11,,,,,,,24,1,00,,,,,100,11,1,1,2,1,0,1954-04-10,49,51,07
54LA00241,54,2,4201,1,410,8.6,3446,1,2931,1,17,8,5,1,4,1,24,240,2,,0,,,,,,11,11,,,,,,,24,1,00,,80,,,100,11,1,1,2,1,10,1954-04-10,49,51,07
54LA00242,54,2,4165,1,408,9.6,0107,1,2933,1,25,8,5,1,4,1,32,320,1,,0,,,,,,11,11,,,,,,,32,1,00,,87,,,98,91,1,1,2,1,10,1954-04-08,49,47,07
54LA00243,54,1,4166,1,408,10.4,0107,1,2933,1,25,8,5,1,4,1,32,320,2,6,144,,,,,,11,11,,,,,,,32,1,00,,,,,98,91,1,1,2,1,0,1954-04-08,49,47,07
54LA00244,54,1,4210,1,411,8.8,3485,1,2939,1,,8,5,1,3,1,63,610,1,,0,,,,,,11,11,,,,,,,27,6,36,,77,20,,101,11,1,1,2,1,10,1954-04-11,49,51,07
54LA00245,54,1,4211,1,411,8.0,3485,1,2939,1,,8,5,1,3,1,63,610,2,7,230,,,,,,11,11,,,,,,,27,6,36,,,20,,101,11,1,1,2,1,0,1954-04-11,49,51,07
54LA00246,54,2,4283,1,415,8.0,0107,1,2942,1,25,8,5,1,4,1,32,320,1,,0,,,,,,11,11,,,,,,,32,1,00,,60,,,105,91,1,1,2,1,10,1954-04-15,49,47,07
54LA00247,54,2,4284,1,415,7.8,0107,1,2942,1,25,8,5,1,4,2,32,320,2,,0,,,,,,11,11,,,,,,,32,1,00,,65,,,105,91,1,1,2,1,10,1954-04-15,49,47,07
54LA00248,54,2,4309,1,417,9.4,0107,1,2946,1,25,8,5,1,4,1,32,320,1,,0,,,,,,11,11,,,,,,,32,1,00,,64,,,107,91,1,1,2,1,10,1954-04-17,49,47,07
54LA00249,54,2,4310,1,417,9.0,0107,1,2946,1,25,8,5,1,4,1,32,320,2,,0,,,,,,11,11,,,,,,,32,1,00,,65,,,107,91,1,1,2,1,10,1954-04-17,49,47,07
54LA00250,54,1,4097,1,404,12.6,0107,1,2959,1,25,5,5,1,4,1,32,320,1,,0,,,,,,11,11,,,,,,,32,1,00,,63,,,94,91,1,1,1,1,10,1954-04-04,49,47,07
54LA00251,54,1,4209,1,410,10.4,3841,1,2962,1,24,7,5,1,3,1,21,210,1,,0,,,,,,11,11,,,,,,,21,1,21,,56,,,100,11,1,1,2,1,10,1954-04-10,49,53,07
54LA00252,54,2,,,410,0.0,3841,1,2962,1,24,7,5,1,3,1,21,210,2,1,0,,,,,,11,11,,,,,,,21,1,21,,,,,100,11,1,1,2,0,0,1954-04-10,49,53,07
54LA00253,54,2,4248,1,413,10.6,3761,1,2968,1,43,5,5,1,5,6,19,190,1,,0,,,,,,11,11,,,,,,,19,1,14,,62,,,103,11,1,1,1,1,10,1954-04-13,49,52,07
54LA00254,54,2,4242,1,412,12.0,0107,1,2969,1,25,8,5,1,3,1,32,320,1,,0,,,,,,11,11,,,,,,,32,1,00,,70,,,102,91,1,1,2,1,10,1954-04-12,49,47,07
54LA00255,54,2,4243,1,412,10.4,0107,1,2969,1,25,8,5,1,3,1,32,320,2,,0,,,,,,11,11,,,,,,,32,1,00,,67,,,102,91,1,1,2,1,10,1954-04-12,49,47,07
54LA00256,54,1,4286,1,415,9.8,3761,1,2971,1,29,5,5,1,4,2,19,190,1,,0,,99,,,,11,11,,,,,10,,19,1,14,,83,,,105,11,1,1,1,1,10,1954-04-15,49,52,07
54LA00257,54,2,4145,1,407,7.0,3520,1,2985,1,34,8,5,1,4,1,27,270,1,,0,,,,,,11,11,,,,,,,27,1,18,,65,,,97,11,1,1,2,1,10,1954-04-07,49,51,07
54LA00258,54,2,4146,1,407,7.0,3520,1,2985,1,34,8,5,1,4,1,27,270,2,2,147,,,,,,11,11,,,,,,,27,1,18,,,,,97,11,1,1,2,1,0,1954-04-07,49,51,07
54LA00259,54,2,4233,1,412,10.4,3603,1,2987,1,,8,5,1,3,3,63,590,1,2,0,1,,,,,11,11,,,,,,02,27,6,20,,,20,,102,11,1,1,2,1,0,1954-04-12,49,51,07
54LA00260,54,2,4234,1,412,10.2,3603,1,2987,1,,8,5,1,3,1,63,590,2,,0,,,,,,11,11,,,,,,,27,6,20,,75,20,,102,11,1,1,2,1,10,1954-04-12,49,51,07
54LA00261,54,2,4245,1,412,9.4,3715,1,2995,1,32,5,5,1,4,1,23,230,1,,0,,,,,,11,11,,,,,,,23,1,16,,62,,,102,11,1,1,1,1,10,1954-04-12,49,52,07
54LA00262,54,,,,417,0.0,3715,1,3002,1,45,4,5,,3,,23,230,1,1,0,,,1822,14,+,11,11,,,,,21,,23,1,23,,,,,107,11,1,1,2,0,0,1954-04-17,49,52,07
54LA00263,54,,,,417,0.0,3715,1,3002,1,45,4,5,,3,,23,230,2,1,0,,,,,,11,11,,,,,,,23,1,23,,,,,107,11,1,1,2,0,0,1954-04-17,49,52,07
54LA00264,54,2,,,404,0.0,3485,1,3006,1,,0,5,,4,,63,610,1,0,0,,,1561,14,+,11,11,,,,,,,27,6,27,,,20,,94,11,1,1,1,0,0,1954-04-04,49,51,07
54LA00265,54,1,4273,1,414,11.0,3446,1,3014,1,18,8,5,1,5,1,24,240,1,,0,,,,,,11,11,,,,,,,24,1,00,,89,,,104,11,1,1,2,1,10,1954-04-14,49,51,07
54LA00266,54,2,4274,1,414,9.4,3446,1,3014,1,18,8,5,1,5,1,24,240,2,,0,,,,,,11,11,,,,,,,24,1,00,,62,,,104,11,1,1,2,1,10,1954-04-14,49,51,07
54LA00267,54,1,4261,1,413,7.2,3302,1,3015,1,,8,5,1,4,1,63,620,1,,0,,,,,,11,11,,,,,,,27,6,31,,64,20,,103,11,1,1,2,1,10,1954-04-13,49,51,07
54LA00268,54,1,4262,1,413,8.4,3302,1,3015,1,,8,5,1,4,1,63,620,2,,0,,,,,,11,11,,,,,,,27,6,31,,60,20,,103,11,1,1,2,1,10,1954-04-13,49,51,07
54LA00269,54,1,4237,1,412,11.2,3520,1,3018,1,27,5,5,1,4,4,27,270,1,,0,,,,,,11,11,,,,,,,27,1,32,,83,,,102,11,1,1,1,1,10,1954-04-12,49,51,07
54LA00270,54,,,,402,0.0,3841,1,3019,1,28,2,5,,3,,21,210,1,0,0,,,,,,11,11,,,,,,,21,1,29,,,,,92,11,1,1,2,0,0,1954-04-02,49,53,07
54LA00271,54,,,,402,0.0,3841,1,3019,1,28,2,5,,3,,21,210,2,0,0,,,,,,11,11,,,,,,,21,1,29,,,,,92,11,1,1,2,0,0,1954-04-02,49,53,07
54LA00272,54,1,4235,1,412,8.0,3715,1,3030,1,27,8,5,1,3,1,23,230,1,,0,,,,,,11,11,,,,,,,23,1,16,,57,,,102,11,1,1,2,1,10,1954-04-12,49,52,07
54LA00273,54,2,4236,1,412,8.0,3715,1,3030,1,27,8,5,1,3,1,23,230,2,,0,,,,,,11,11,,,,,,,23,1,16,,56,,,102,11,1,1,2,1,10,1954-04-12,49,52,07
54LA00274,54,1,4322,1,419,11.0,0107,1,3037,1,25,5,5,1,5,1,32,320,1,,0,,,,,,11,11,,,,,,,32,1,00,,81,,,109,91,1,1,1,1,10,1954-04-19,49,47,07
54LA00275,54,2,4081,1,403,8.0,3715,1,3067,1,23,8,4,1,4,1,23,230,1,,0,,,,,,11,11,,,,,10,,23,1,15,,66,,,93,11,1,1,2,1,10,1954-04-03,50,52,07
54LA00276,54,1,4082,1,403,8.2,3715,1,3067,1,23,8,4,1,4,1,23,230,2,,0,,,1819,13,-,11,11,,,,,,,23,1,15,,68,,,93,11,1,1,2,1,10,1954-04-03,50,52,07
54LA00277,54,2,4293,1,415,8.6,3520,1,3079,1,26,8,4,1,3,1,27,270,1,6,122,,,1636,10,-,11,11,,,,,,,27,1,25,,,,,105,11,1,1,2,1,0,1954-04-15,50,51,07
54LA00278,54,2,4294,1,415,9.4,3520,1,3079,1,26,8,4,1,3,1,27,270,2,,0,,,,,,11,11,,,,,,,27,1,25,,70,,,105,11,1,1,2,1,10,1954-04-15,50,51,07
54LA00279,54,1,4347,1,421,10.8,3446,1,3080,1,16,5,4,1,4,1,24,240,1,,0,,,,,,11,11,,,,,,,24,1,00,,73,,,111,11,1,1,1,1,10,1954-04-21,50,51,07
54LA00280,54,1,4266,1,414,13.4,3446,1,3081,1,16,5,4,1,4,1,24,240,1,,0,,,,,,11,11,,,,,,,24,1,00,,84,,,104,11,1,1,1,1,10,1954-04-14,50,51,07
54LA00281,54,2,4170,1,408,9.6,3633,1,3084,1,,5,4,1,4,1,63,550,1,,0,,,,,,11,11,,,,,,,20,6,26,,62,27,,98,11,1,1,1,1,10,1954-04-08,50,52,07
54LA00282,54,1,4311,1,418,12.0,3761,1,3085,1,37,5,4,1,5,1,19,190,1,,0,,,,,,11,11,,,,,,,19,1,27,,94,,,108,11,1,1,1,1,10,1954-04-18,50,52,07
54LA00283,54,1,4275,1,414,11.8,3680,1,3090,1,,5,4,1,4,1,63,570,1,,0,,,,,,11,11,,,,,,,20,6,23,,90,27,,104,11,1,1,1,1,10,1954-04-14,50,52,07
54LA00284,54,1,4147,1,407,9.4,0107,1,3092,1,25,8,4,1,4,1,32,320,1,,0,,,,,,11,11,,,,,,,32,1,00,,65,,,97,91,1,1,2,1,10,1954-04-07,50,47,07
54LA00285,54,1,4148,1,407,9.4,0107,1,3092,1,25,8,4,1,4,1,32,320,2,,0,,,,,,11,11,,,,,,,32,1,00,,69,,,97,91,1,1,2,1,10,1954-04-07,50,47,07
54LA00286,54,1,4228,1,412,8.0,0107,1,3098,1,25,7,4,1,4,1,32,320,1,2,0,,,1882,14,+,11,11,,,,,,,32,1,00,,,,,102,91,1,1,2,1,0,1954-04-12,50,47,07
54LA00287,54,1,,,412,9.6,0107,1,3098,1,25,7,4,1,4,1,32,320,2,1,0,,,,,,11,11,,,,,,,32,1,00,,,,,102,91,1,1,2,0,0,1954-04-12,50,47,07
54LA00288,54,1,4215,1,411,10.0,3761,1,3099,1,29,5,4,1,4,1,19,190,1,5,103,,,1753,14,+,11,11,,,,,,59,19,1,13,,,,,101,11,1,1,1,1,0,1954-04-11,50,52,07
54LA00289,54,1,4133,1,406,10.8,3457,1,3102,1,17,5,4,1,4,1,20,200,1,,0,,,,,,11,11,,,,,,,20,1,24,,78,,,96,11,1,1,1,1,10,1954-04-06,50,51,07
