UID,YR,SEX,LAMB,LB1,DATE,SIRE,BRWT,SB1,DAM,DB1,INBL,TB,ADAM,CLR,MILK,JAW,LINE,PEN,CDNO,DISP,DAYDIS,ABNL,ABNE,FONO,FOBR,FOPU,ABLMB,DBRD,X1,DRY,DEAD,X2,LBRD,ABEWE,LNDAM,TM,INBD,SPEC,WNWT,CODE,X3,DAYBN,SBRD,Y1,Y2,Y3,Y4,Y5,DATEBN,YRDAM,YRSIRE,STM
51LA00131,51,1,3371,1,407,2771,8.0,1,2241,1,37,8,4,1,5,2,34,340,1,,0,,,,,,,11,,,,,11,,34,1,24,,56,,,97,11,1,1,2,1,10,1951-04-07,47,49,07
51LA00132,51,1,3372,1,407,2771,8.8,1,2241,1,37,8,4,1,5,1,34,340,2,,0,,,,,,,11,,,,,11,,34,1,24,,82,,,97,11,1,1,2,1,10,1951-04-07,47,49,07
51LA00133,51,2,3411,1,409,2837,8.2,1,2242,1,15,5,4,1,3,1,19,190,1,,0,,,,,,,11,,,,,11,,19,1,17,,74,,,99,11,1,1,1,1,10,1951-04-09,47,49,07
51LA00134,51,2,3467,1,412,2771,6.8,1,2247,1,34,8,4,1,4,1,34,340,1,,0,,,,,,,11,,,,,11,,34,1,20,,48,,,102,11,1,1,2,1,10,1951-04-12,47,49,07
51LA00135,51,2,3468,1,412,2771,10.4,1,2247,1,34,8,4,2,4,1,34,340,2,,0,,,,,,,11,,,,,11,,34,1,20,,66,,,102,11,1,1,2,1,10,1951-04-12,47,49,07
51LA00136,51,2,3499,1,414,2990,11.4,1,2253,1,10,5,4,1,5,1,32,320,1,,0,,,,,,,11,,,,,11,,32,1,10,,83,,,104,11,1,1,1,1,10,1951-04-14,47,49,07
51LA00137,51,2,3391,1,409,2781,10.8,1,2259,1,28,5,4,3,4,1,27,270,1,,0,1,,,,,10,11,,,,,11,,27,1,20,,81,,,99,11,1,1,1,1,10,1951-04-09,47,49,07
51LA00138,51,2,3452,1,411,2594,6.4,1,2260,1,28,5,4,1,5,1,21,210,1,,0,,,,,,,11,,,,,11,,21,1,25,,67,,,101,11,1,1,1,1,10,1951-04-11,47,48,07
51LA00139,51,2,3481,1,413,2990,11.8,1,2261,1,13,5,4,1,4,1,32,320,1,,0,,,,,,,11,,,,,11,,32,1,26,,87,,,103,11,1,1,1,1,10,1951-04-13,47,49,07
51LA00140,51,2,3571,1,419,2903,7.8,1,2267,1,25,8,4,1,4,1,20,200,1,,0,,99,,,,,11,,,,,11,10,20,1,24,,59,,,109,11,1,1,2,1,10,1951-04-19,47,49,07
51LA00141,51,2,3572,1,419,2903,7.2,1,2267,1,25,8,4,1,4,2,20,200,2,2,0,2,,,,,16,11,,,,,11,,20,1,24,,,,,109,11,1,1,2,1,0,1951-04-19,47,49,07
51LA00142,51,2,3606,1,429,3236,10.4,1,2276,1,16,5,4,1,4,1,24,240,1,,0,,,,,,,11,,,,,11,,24,1,26,,74,,,119,11,1,1,1,1,10,1951-04-29,47,50,07
51LA00143,51,2,3549,1,417,2744,9.4,1,2277,1,19,8,4,1,3,1,23,230,1,,0,,,,,,,11,,,,,11,,23,1,14,,72,,,107,11,1,1,2,1,10,1951-04-17,47,48,07
51LA00144,51,2,3550,1,417,2744,7.4,1,2277,1,19,8,4,1,3,1,23,230,2,,0,,,,,,,11,,,,,11,,23,1,14,,68,,,107,11,1,1,2,1,10,1951-04-17,47,48,07
51LA00145,51,2,3337,1,406,2990,13.2,1,2284,1,12,5,4,1,4,1,32,320,1,,0,,,,,,,11,,,,,11,,32,1,22,,78,,,96,11,1,1,1,1,10,1951-04-06,47,49,07
51LA00146,51,2,3469,1,412,2362,9.0,1,2295,1,,8,4,1,3,1,63,560,1,,0,,,,,,,11,,,,,11,,27,6,28,,70,20,,102,11,1,1,2,1,10,1951-04-12,47,47,07
51LA00147,51,1,3470,1,412,2362,10.8,1,2295,1,,8,4,1,3,1,63,560,2,,0,,,,,,,11,,,,,11,,27,6,28,,70,20,,102,11,1,1,2,1,10,1951-04-12,47,47,07
51LA00148,51,1,3313,1,404,2771,10.6,1,2299,1,36,8,4,1,4,1,34,340,1,,0,,,,,,,11,,,,,11,,34,1,23,,85,,,94,11,1,1,2,1,10,1951-04-04,47,49,07
51LA00149,51,2,3314,1,404,2771,7.8,1,2299,1,36,8,4,1,4,1,34,340,2,,0,,,,,,,11,,,,,11,,34,1,23,,66,,,94,11,1,1,2,1,10,1951-04-04,47,49,07
51LA00150,51,1,3584,1,420,2990,15.2,1,2307,1,13,5,4,1,4,1,32,320,1,,0,,98,,,,,11,,,,,11,09,32,1,27,,89,,,110,11,1,1,1,1,10,1951-04-20,47,49,07
51LA00151,51,1,3494,1,413,2837,11.6,1,2320,1,15,5,4,1,3,2,19,190,1,,0,,,,,,,11,,,,,11,,19,1,18,,88,,,103,11,1,1,1,1,10,1951-04-13,47,49,07
51LA00152,51,1,3447,1,411,2903,7.6,1,2337,1,27,8,4,1,2,6,20,200,1,,0,,,,,,,11,,,,,11,,20,1,25,,49,,,101,11,1,1,2,1,10,1951-04-11,47,49,07
51LA00153,51,2,3448,1,411,2903,7.8,1,2337,1,27,8,4,1,2,2,20,200,2,,0,2,,,,,16,11,,,,,11,,20,1,25,,68,,,101,11,1,1,2,1,10,1951-04-11,47,49,07
51LA00154,51,2,3346,1,406,2744,12.0,1,2342,1,17,5,4,1,4,2,23,230,1,,0,,,,,,,11,,,,,11,,23,1,24,,69,,,96,11,1,1,1,1,10,1951-04-06,47,48,07
51LA00155,51,2,3335,1,405,2594,9.8,1,2348,1,26,5,4,1,4,1,21,210,1,,0,,,,,,,11,,,,,11,,21,1,18,,62,,,95,11,1,1,1,1,10,1951-04-05,47,48,07
51LA00156,51,1,3557,1,418,2771,8.8,1,2365,1,41,5,4,1,5,1,34,340,1,,0,,06,,,,,11,,,,,11,11,34,1,26,,71,,,108,11,1,1,1,1,10,1951-04-18,47,49,07
51LA00157,51,1,3424,1,410,2781,9.8,1,2369,1,23,8,4,1,4,1,27,270,1,6,0,,,,,,,11,,,,,11,,27,1,11,,,,,100,11,1,1,2,1,0,1951-04-10,47,49,07
51LA00158,51,2,3425,1,410,2781,10.2,1,2369,1,23,8,4,1,4,1,27,270,2,,0,2,,,,,16,11,,,,,11,,27,1,11,,87,,,100,11,1,1,2,1,10,1951-04-10,47,49,07
51LA00159,51,2,3426,1,410,2401,11.8,1,2384,1,,5,4,1,4,2,63,610,1,,0,,,,,,,11,,,,,11,,20,6,23,,78,27,,100,11,1,1,1,1,10,1951-04-10,47,47,07
51LA00160,51,2,3500,1,414,2771,8.8,1,2386,1,35,8,4,2,5,1,34,340,1,,0,,06,,,,,11,,,,,11,11,34,1,22,,71,,,104,11,1,1,2,1,10,1951-04-14,47,49,07
51LA00161,51,2,3501,1,414,2771,8.8,1,2386,1,35,8,4,1,5,1,34,340,2,,0,,,,,,,11,,,,,11,,34,1,22,,60,,,104,11,1,1,2,1,10,1951-04-14,47,49,07
51LA00162,51,2,,,404,2996,8.0,1,2394,1,17,1,4,,4,,23,231,1,1,0,,,1526,13,+,,11,,,,,11,,23,1,15,,,,,94,11,1,1,1,0,0,1951-04-04,47,49,07
51LA00163,51,1,3298,1,401,3236,8.6,1,2397,1,16,8,4,1,2,1,24,240,1,,0,,,,,,,11,,,,,11,,24,1,27,,72,,,91,11,1,1,2,1,10,1951-04-01,47,50,07
51LA00164,51,2,3299,1,401,3236,7.4,1,2397,1,16,8,4,1,2,1,24,240,2,,0,,,,,,,11,,,,,11,,24,1,27,,74,,,91,11,1,1,2,1,10,1951-04-01,47,50,07
51LA00165,51,1,3592,1,421,2594,8.4,1,2398,1,24,8,4,1,4,1,21,210,1,,0,,,,,,,11,,,,,11,,21,1,11,,71,,,111,11,1,1,2,1,10,1951-04-21,47,48,07
51LA00166,51,1,3593,1,421,2594,9.6,1,2398,1,24,8,4,1,4,1,21,210,2,,0,,,,,,,11,,,,,11,,21,1,11,,55,,,111,11,1,1,2,1,10,1951-04-21,47,48,07
51LA00167,51,,,,510,2842,0.0,1,2403,1,17,,4,,,,21,211,1,,0,,,,,,,11,,-,,,11,,21,1,09,,,,,130,11,1,0,0,0,0,1951-05-10,47,49,07
51LA00168,51,2,3397,1,409,2793,8.4,1,2407,1,,8,4,1,5,1,63,570,1,,0,,,,,,,11,,,,,11,,27,6,26,,68,20,,99,11,1,1,2,1,10,1951-04-09,47,49,07
51LA00169,51,2,3398,1,409,2793,8.8,1,2407,1,,8,4,1,5,1,63,570,2,,0,,,,,,,11,,,,,11,,27,6,26,,69,20,,99,11,1,1,2,1,10,1951-04-09,47,49,07
51LA00170,51,2,3429,1,411,2837,12.2,1,2410,1,14,5,4,1,4,1,19,190,1,,0,,,,,,,11,,,,,11,,19,1,12,,78,,,101,11,1,1,1,1,10,1951-04-11,47,49,07
51LA00171,51,2,3516,1,415,2842,8.4,1,2417,1,20,8,4,1,4,1,21,211,1,,0,,,,,,,11,,,,,11,,21,1,15,,66,,,105,11,1,1,2,1,10,1951-04-15,47,49,07
51LA00172,51,1,3517,1,415,2842,9.8,1,2417,1,20,8,4,1,4,1,21,211,2,,0,,,,,,,11,,,,,11,,21,1,15,,56,,,105,11,1,1,2,1,10,1951-04-15,47,49,07
51LA00173,51,2,3474,1,412,2822,11.6,1,2418,1,,5,4,1,5,1,63,620,1,,0,,,,,,,11,,,,,11,,20,6,26,,82,27,,102,11,1,1,1,1,10,1951-04-12,47,49,07
51LA00174,51,2,3493,1,413,2990,10.2,1,2428,1,11,5,4,1,4,1,32,320,1,,0,,,,,,,11,,,,,11,,32,1,17,,84,,,103,11,1,1,1,1,10,1951-04-13,47,49,07
51LA00175,51,1,3444,1,411,2996,12.8,1,2429,1,24,5,4,1,5,2,23,231,1,,0,,,,,,,11,,,,,11,,23,1,22,,85,,,101,11,1,1,1,1,10,1951-04-11,47,49,07
51LA00176,51,1,3461,1,412,2771,10.2,1,2433,1,37,8,4,1,4,1,34,340,1,,0,,,,,,,11,,,,,11,,34,1,29,,87,,,102,11,1,1,2,1,10,1951-04-12,47,49,07
51LA00177,51,2,3462,1,412,2771,8.2,1,2433,1,37,8,4,1,4,1,34,340,2,6,0,,,,,,,11,,,,,11,,34,1,29,,,,,102,11,1,1,2,1,0,1951-04-12,47,49,07
51LA00178,51,2,3438,1,411,2594,9.2,1,2434,1,27,5,4,1,4,2,21,210,1,,0,,,,,,,11,,,,,11,,21,1,18,,78,,,101,11,1,1,1,1,10,1951-04-11,47,48,07
51LA00179,51,,,,510,3236,0.0,1,2439,1,17,,4,,,,24,240,1,,0,,,,,,,11,,-,,,11,,24,1,31,,,,,130,11,1,0,0,0,0,1951-05-10,47,50,07
51LA00180,51,2,3596,1,424,2903,11.4,1,2441,1,24,5,4,1,5,1,20,200,1,,0,,,,,,,11,,,,,11,,20,1,24,,73,,,114,11,1,1,1,1,10,1951-04-24,47,49,07
51LA00181,51,2,3343,1,406,2744,10.2,1,2446,1,18,7,4,1,4,1,23,230,1,,0,,,,,,,11,,,,,11,,23,1,12,,68,,,96,11,1,1,2,1,10,1951-04-06,47,48,07
51LA00182,51,2,,,406,2744,0.0,1,2446,1,18,7,4,,4,,23,230,2,1,0,,,,,,,11,,,,,11,,23,1,12,,,,,96,11,1,1,2,0,0,1951-04-06,47,48,07
51LA00183,51,,,,510,2903,0.0,1,2454,1,26,,4,,,,20,200,1,,0,,,,,,,11,,-,,,11,,20,1,22,,,,,130,11,1,0,0,0,0,1951-05-10,47,49,07
51LA00184,51,1,3405,1,409,2842,7.6,1,2455,1,20,8,4,1,4,1,21,211,1,,0,,,,,,,11,,,,,11,,21,1,18,,63,,,99,11,1,1,2,1,10,1951-04-09,47,49,07
51LA00185,51,1,3406,1,409,2842,7.6,1,2455,1,20,8,4,1,4,1,21,211,2,,0,,,,,,,11,,,,,11,,21,1,18,,62,,,99,11,1,1,2,1,10,1951-04-09,47,49,07
51LA00186,51,1,3329,1,405,2990,9.2,1,2462,1,12,8,4,1,4,1,32,320,1,,0,,,2107,11,-,,11,,,,,11,,32,1,22,,91,,,95,11,1,1,2,1,10,1951-04-05,47,49,07
51LA00187,51,1,3330,1,405,2990,10.6,1,2462,1,12,8,4,1,4,1,32,320,2,,0,,,,,,,11,,,,,11,,32,1,22,,97,,,95,11,1,1,2,1,10,1951-04-05,47,49,07
51LA00188,51,2,3541,1,416,2781,13.0,1,2470,1,29,5,4,1,5,1,27,270,1,,0,,,,,,,11,,,,,11,,27,1,23,,79,,,106,11,1,1,1,1,10,1951-04-16,47,49,07
51LA00189,51,1,3418,1,410,2990,13.2,1,2473,1,8,5,4,1,4,1,32,320,1,,0,,,,,,,11,,,,,11,,32,1,29,,87,,,100,11,1,1,1,1,10,1951-04-10,47,49,07
51LA00190,51,2,3577,1,420,3236,10.6,1,2482,1,17,5,4,1,4,1,24,240,1,,0,,,,,,,11,,,,,11,,24,1,33,,80,,,110,11,1,1,1,1,10,1951-04-20,47,50,07
51LA00191,51,1,3536,1,416,2837,9.2,1,2494,1,24,5,3,1,4,1,19,190,1,,0,,,,,,,11,,,,,11,,19,1,18,,61,,,106,11,1,1,1,1,10,1951-04-16,48,49,07
51LA00192,51,,,,412,3236,0.0,1,2496,1,21,0,3,,0,,24,240,1,0,0,,,,,,,11,,,,,11,,24,1,44,,,,,102,11,1,1,1,0,0,1951-04-12,48,50,07
51LA00193,51,2,3518,1,415,2781,10.2,1,2500,1,,5,3,1,4,1,63,590,1,,0,,,,,,,11,,,,,11,,20,6,20,,71,27,,105,11,1,1,1,1,10,1951-04-15,48,49,07
51LA00194,51,2,3312,1,404,2362,9.8,1,2510,1,,5,3,1,4,1,63,560,1,,0,,,,,,,11,,,,,11,,27,6,24,,66,20,,94,11,1,1,1,1,10,1951-04-04,48,47,07
51LA00195,51,2,3325,1,405,2781,5.0,1,2516,1,27,5,3,1,2,1,27,270,1,7,230,2,,,,,16,11,,,,,11,,27,1,25,,,,,95,11,1,1,1,1,0,1951-04-05,48,49,07
51LA00196,51,1,3307,1,402,2771,10.8,1,2518,1,40,5,3,1,5,1,34,340,1,,0,,,,,,,11,,,,,11,,34,1,28,,77,,,92,11,1,1,1,1,10,1951-04-02,48,49,07
51LA00197,51,2,3333,1,405,2837,10.0,1,2520,1,23,5,3,1,5,1,19,190,1,,0,,,,,,,11,,,,,11,,19,1,15,,76,,,95,11,1,1,1,1,10,1951-04-05,48,49,07
51LA00198,51,2,6882,3,522,0000,9.0,,2522,1,0,5,3,1,4,1,00,200,1,,0,,,,,,,11,,,,,17,,20,0,22,2,58,07,,142,17,1,1,1,1,10,1951-05-22,48,49,07
51LA00199,51,,,,522,2903,0.0,1,2522,1,22,,3,,,,20,200,1,,0,,,,,,,11,,-,,,11,,20,1,22,1,,,,142,11,1,0,0,0,0,1951-05-22,48,49,07
51LA00200,51,2,3327,1,405,2893,7.2,1,2523,1,,8,3,1,5,1,63,580,1,,0,0,,,,,09,11,,,,,11,,27,6,22,,65,20,,95,11,1,1,2,1,10,1951-04-05,48,49,07
51LA00201,51,1,3328,1,405,2893,7.8,1,2523,1,,8,3,1,5,1,63,580,2,,0,2,,,,,16,11,,,,,11,,27,6,22,,61,20,,95,11,1,1,2,1,10,1951-04-05,48,49,07
51LA00202,51,2,3533,1,415,2401,10.0,1,2526,1,,5,3,1,4,2,63,610,1,6,0,,96,,,,,11,,,,,11,13,20,6,23,,,27,,105,11,1,1,1,1,0,1951-04-15,48,47,07
51LA00203,51,2,3562,1,418,2903,8.8,1,2538,1,24,5,3,1,5,1,20,200,1,,0,2,,,,,16,11,,,,,11,,20,1,17,,66,,,108,11,1,1,1,1,10,1951-04-18,48,49,07
51LA00204,51,2,3586,1,420,2996,10.0,1,2540,1,17,5,3,1,4,1,23,231,1,,0,,,,,,,11,,,,,11,,23,1,17,,73,,,110,11,1,1,1,1,10,1951-04-20,48,49,07
51LA00205,51,2,3357,1,406,3236,8.4,1,2543,1,18,8,3,1,4,1,24,240,1,,0,,,,,,,11,,,,,11,,24,1,20,,75,,,96,11,1,1,2,1,10,1951-04-06,48,50,07
51LA00206,51,2,3358,1,406,3236,8.2,1,2543,1,18,8,3,1,4,1,24,240,2,,0,,,,,,,11,,,,,11,,24,1,20,,57,,,96,11,1,1,2,1,10,1951-04-06,48,50,07
51LA00207,51,1,3482,1,413,2903,7.4,1,2546,1,,8,3,1,4,1,63,550,1,,0,2,,,,,16,11,,,,,11,,27,6,23,,56,20,,103,11,1,1,2,1,10,1951-04-13,48,49,07
51LA00208,51,1,3483,1,413,2903,7.0,1,2546,1,,8,3,1,4,1,63,550,2,,0,2,,,,,16,11,,,,,11,,27,6,23,,69,20,,103,11,1,1,2,1,10,1951-04-13,48,49,07
51LA00209,51,1,3379,1,408,2781,12.0,1,2551,1,19,5,3,1,5,1,27,270,1,,0,,,,,,,11,,,,,11,,27,1,10,,97,,,98,11,1,1,1,1,10,1951-04-08,48,49,07
51LA00210,51,1,3347,1,406,2990,12.8,1,2554,1,10,5,3,1,4,1,32,320,1,,0,,,,,,,11,,,,,11,,32,1,33,,100,,,96,11,1,1,1,1,10,1951-04-06,48,49,07
51LA00211,51,2,3465,1,412,2594,8.8,1,2555,1,27,8,3,1,4,1,21,210,1,,0,,,,,,,11,,,,,11,,21,1,18,,56,,,102,11,1,1,2,1,10,1951-04-12,48,48,07
51LA00212,51,2,3466,1,412,2594,9.2,1,2555,1,27,8,3,1,4,1,21,210,2,,0,,,,,,,11,,,,,11,,21,1,18,,68,,,102,11,1,1,2,1,10,1951-04-12,48,48,07
51LA00213,51,,,,330,2837,0.0,1,2560,1,37,0,3,,0,,19,190,1,0,0,,,,,,,11,,,,,11,,19,1,35,,,,,89,11,1,1,1,0,0,1951-03-30,48,49,07
51LA00214,51,2,3353,1,406,2996,7.6,1,2561,1,15,8,3,1,4,4,23,231,1,,0,,99,,,,,11,,,,,11,10,23,1,15,,63,,,96,11,1,1,2,1,10,1951-04-06,48,49,07
51LA00215,51,2,3354,1,406,2996,7.2,1,2561,1,15,8,3,1,4,4,23,231,2,,0,,,,,,,11,,,,,11,,23,1,15,,61,,,96,11,1,1,2,1,10,1951-04-06,48,49,07
51LA00216,51,2,3365,1,407,2744,7.2,1,2568,1,30,5,3,1,2,1,23,230,1,,0,,99,,,,,11,,,,,11,11,23,1,19,,73,,,97,11,1,1,1,1,10,1951-04-07,48,48,07
51LA00217,51,1,3294,1,401,2771,10.2,1,2571,1,38,5,3,1,4,1,34,340,1,,0,,,,,,,11,,,,,11,,34,1,20,,88,,,91,11,1,1,1,1,10,1951-04-01,48,49,07
51LA00218,51,,,,510,2771,0.0,1,2572,1,38,,3,,,,34,340,1,,0,,,,,,,11,,-,,,11,,34,1,20,,,,,130,11,1,0,0,0,0,1951-05-10,48,49,07
51LA00219,51,1,3377,1,408,2990,12.6,1,2573,1,8,5,3,1,4,1,32,320,1,,0,,,,,,,11,,,,,11,,32,1,28,,109,,,98,11,1,1,1,1,10,1951-04-08,48,49,07
51LA00220,51,2,3519,1,415,2903,9.4,1,2575,1,24,5,3,1,4,1,20,200,1,,0,,,,,,,11,,,,,11,,20,1,26,,60,,,105,11,1,1,1,1,10,1951-04-15,48,49,07
51LA00221,51,2,3376,1,408,2837,8.8,1,2577,1,26,5,3,1,4,1,19,190,1,,0,,,,,,,11,,,,,11,,19,1,26,,69,,,98,11,1,1,1,1,10,1951-04-08,48,49,07
51LA00222,51,1,3403,1,409,2232,12.0,1,2579,1,,5,3,1,4,1,63,600,1,,0,,,,,,,11,,,,,11,,20,6,21,,80,27,,99,11,1,1,1,1,10,1951-04-09,48,47,07
51LA00223,51,2,3560,1,418,2744,10.0,1,2580,1,26,5,3,1,4,1,23,230,1,,0,,,,,,,11,,,,,11,,23,1,14,,66,,,108,11,1,1,1,1,10,1951-04-18,48,48,07
51LA00224,51,2,3445,1,411,3236,6.4,1,2584,1,19,8,3,1,3,1,24,240,1,7,230,,,,,,60,11,,,,,11,,24,1,25,,,,,101,11,1,1,2,1,0,1951-04-11,48,50,07
51LA00225,51,1,3446,1,411,3236,8.2,1,2584,1,19,8,3,1,3,2,24,240,2,,0,,,,,,,11,,,,,11,,24,1,25,,89,,,101,11,1,1,2,1,10,1951-04-11,48,50,07
51LA00226,51,1,3514,1,415,2781,7.4,1,2585,1,27,8,3,1,1,1,27,270,1,,0,,,,,,,11,,,,,11,,27,1,26,,57,,,105,11,1,1,2,1,10,1951-04-15,48,49,07
51LA00227,51,2,3515,1,415,2781,6.0,1,2585,1,27,8,3,1,1,1,27,270,2,,0,2,,,,,16,11,,,,,11,,27,1,26,,58,,,105,11,1,1,2,1,10,1951-04-15,48,49,07
51LA00228,51,1,3502,1,414,2990,8.8,1,2590,1,13,5,3,1,4,1,32,320,1,6,0,,,5843,40,+,,11,,,,,11,,32,1,21,,,,,104,11,1,1,1,1,0,1951-04-14,48,49,07
51LA00229,51,1,,,410,2837,0.0,1,2592,1,24,1,3,,4,,19,190,1,1,0,,,6668,17,+,,11,,,,,11,,19,1,18,,,,,100,11,1,1,1,0,0,1951-04-10,48,49,07
51LA00230,51,2,3585,1,420,2990,11.4,1,2603,1,11,5,3,1,4,1,32,320,1,,0,,,,,,,11,,,,,11,,32,1,17,,81,,,110,11,1,1,1,1,10,1951-04-20,48,49,07
51LA00231,51,,,,510,3236,0.0,1,2607,1,18,,3,,,,24,240,1,,0,,,,,,,11,,-,,,11,,24,1,22,,,,,130,11,1,0,0,0,0,1951-05-10,48,50,07
51LA00232,51,1,3578,1,420,2990,8.0,1,2608,1,11,8,3,1,4,1,32,320,1,,0,,,,,,,11,,,,,11,,32,1,17,,74,,,110,11,1,1,2,1,10,1951-04-20,48,49,07
51LA00233,51,1,3579,1,420,2990,8.6,1,2608,1,11,8,3,1,4,1,32,320,2,6,0,,,,,,,11,,,,,11,,32,1,17,,,,,110,11,1,1,2,1,0,1951-04-20,48,49,07
51LA00234,51,2,3459,1,412,2362,6.4,1,2612,1,,8,3,1,2,2,62,561,1,6,0,,,,,,,11,,,,,11,,61,5,08,,,20,,102,11,1,1,2,1,0,1951-04-12,48,47,07
51LA00235,51,1,3460,1,412,2362,6.8,1,2612,1,,8,3,1,2,1,62,561,2,,0,,,,,,,11,,,,,11,,61,5,08,,74,20,,102,11,1,1,2,1,10,1951-04-12,48,47,07
51LA00236,51,1,3463,1,412,2781,9.8,1,2625,1,25,8,3,1,4,1,27,270,1,,0,,,,,,,11,,,,,11,,27,1,20,,78,,,102,11,1,1,2,1,10,1951-04-12,48,49,07
51LA00237,51,2,3464,1,412,2781,8.6,1,2625,1,25,8,3,1,4,1,27,270,2,,0,,,,,,,11,,,,,11,,27,1,20,,54,,,102,11,1,1,2,1,10,1951-04-12,48,49,07
51LA00238,51,1,3318,1,404,2781,11.0,1,2626,1,25,5,3,1,4,2,27,270,1,7,230,,99,1544,13,+,,11,,,,,11,10,27,1,20,,,,,94,11,1,1,1,1,0,1951-04-04,48,49,07
51LA00239,51,2,3369,1,407,2837,9.2,1,2634,1,23,8,3,1,4,2,19,190,1,,0,,,,,,,11,,,,,11,,19,1,13,,68,,,97,11,1,1,2,1,10,1951-04-07,48,49,07
51LA00240,51,1,3370,1,407,2837,9.2,1,2634,1,23,8,3,1,4,1,19,190,2,,0,,,,,,,11,,,,,11,,19,1,13,,66,,,97,11,1,1,2,1,10,1951-04-07,48,49,07
51LA00241,51,1,3509,1,415,2837,9.6,1,2635,1,24,5,3,1,4,1,19,190,1,,0,,,,,,,11,,,,,11,,19,1,15,,85,,,105,11,1,1,1,1,10,1951-04-15,48,49,07
51LA00242,51,2,3442,1,411,2837,6.8,1,2636,1,24,5,3,1,4,1,19,190,1,,0,,,,,,,11,,,,,11,,19,1,15,,54,,,101,11,1,1,1,1,10,1951-04-11,48,49,07
51LA00243,51,2,3582,1,420,2842,8.6,1,2638,1,20,8,3,1,3,1,21,211,1,6,0,,,,,,,11,,,,,11,,21,1,18,,,,,110,11,1,1,2,1,0,1951-04-20,48,49,07
51LA00244,51,1,3583,1,420,2842,8.4,1,2638,1,20,8,3,1,3,1,21,211,2,,0,,,,,,,11,,,,,11,,21,1,18,,84,,,110,11,1,1,2,1,10,1951-04-20,48,49,07
51LA00245,51,1,3479,1,413,2842,9.4,1,2639,1,22,5,3,1,4,1,21,211,1,,0,,,,,,,11,,,,,11,,21,1,17,,81,,,103,11,1,1,1,1,10,1951-04-13,48,49,07
51LA00246,51,1,3608,1,501,3236,8.2,1,2640,1,33,8,3,1,3,2,24,240,1,7,230,,,,,,,11,,,,,11,,24,1,32,,,,,121,11,1,1,2,1,0,1951-05-01,48,50,07
51LA00247,51,1,3609,1,501,3236,8.2,1,2640,1,33,8,3,1,3,2,24,240,2,,0,,,,,,,11,,,,,11,,24,1,32,,71,,,121,11,1,1,2,1,10,1951-05-01,48,50,07
51LA00248,51,1,3600,1,427,2996,11.6,1,2642,1,16,5,3,1,3,1,23,231,1,,0,,,,,,,11,,,,,11,,23,1,21,,83,,,117,11,1,1,1,1,10,1951-04-27,48,49,07
51LA00249,51,2,3432,1,411,2744,7.0,1,2643,1,28,8,3,1,4,3,23,230,1,,0,2,,,,,16,11,,,,,11,,23,1,17,,68,,,101,11,1,1,2,1,10,1951-04-11,48,48,07
51LA00250,51,1,3433,1,411,2744,8.0,1,2643,1,28,8,3,1,4,1,23,230,2,6,0,,,,,,,11,,,,,11,,23,1,17,,,,,101,11,1,1,2,1,0,1951-04-11,48,48,07
51LA00251,51,1,3570,1,419,2594,11.8,1,2648,1,24,5,3,1,4,1,21,210,1,,0,,,,,,,11,,,,,11,,21,1,11,,95,,,109,11,1,1,1,1,10,1951-04-19,48,48,07
51LA00252,51,2,3430,1,411,2781,6.0,1,2649,1,27,8,3,1,3,1,27,270,1,,0,,,5906,17,-,,11,,,,,11,,27,1,25,,52,,,101,11,1,1,2,1,10,1951-04-11,48,49,07
51LA00253,51,1,3431,1,411,2781,9.8,1,2649,1,27,8,3,1,3,1,27,270,2,,0,,,,,,,11,,,,,11,,27,1,25,,85,,,101,11,1,1,2,1,10,1951-04-11,48,49,07
51LA00254,51,1,3386,1,408,2903,10.4,1,2651,1,24,5,3,1,3,2,20,200,1,,0,2,,,,,16,11,,,,,11,,20,1,30,,78,,,98,11,1,1,1,1,10,1951-04-08,48,49,07
51LA00255,51,2,3311,1,403,2903,9.2,1,2655,1,21,5,3,1,4,1,20,200,1,,0,2,,,,,16,11,,,,,11,,20,1,21,,73,,,93,11,1,1,1,1,10,1951-04-03,48,49,07
51LA00256,51,2,3291,1,329,2822,7.2,1,2677,1,,5,3,1,4,1,63,620,1,6,0,,,1497,13,+,,11,,,,,11,,20,6,18,,,27,,88,11,1,1,1,1,0,1951-03-29,48,49,07
51LA00257,51,2,3374,1,408,2837,8.4,1,2678,1,23,8,3,1,4,1,19,190,1,,0,,,,,,,11,,,,,11,,19,1,13,,62,,,98,11,1,1,2,1,10,1951-04-08,48,49,07
51LA00258,51,1,3375,1,408,2837,8.6,1,2678,1,23,8,3,1,4,1,19,190,2,,0,,,,,,,11,,,,,11,,19,1,13,,63,,,98,11,1,1,2,1,10,1951-04-08,48,49,07
51LA00259,51,1,3392,1,409,2771,11.6,1,2687,1,39,5,3,1,4,1,34,340,1,,0,,,,,,,11,,,,,11,,34,1,22,,66,,,99,11,1,1,1,1,10,1951-04-09,48,49,07
51LA00260,51,1,3338,1,406,2996,9.8,1,2703,1,17,5,3,1,4,1,23,231,1,6,0,,96,,,,,11,,,,,11,13,23,1,15,,,,,96,11,1,1,1,1,0,1951-04-06,48,49,07
51LA00261,51,1,3308,1,403,2771,9.4,1,2709,1,44,5,3,1,4,2,34,340,1,,0,2,,,,,16,11,,,,,11,,34,1,34,,76,,,93,11,1,1,1,1,10,1951-04-03,48,49,07
