UID,YR,SEX,LAMB,LB1,LINE,PEN,DAM,DBRD,DB,INBL,DB1,ADAM,ABEWE,CLR,STM,SPEC,JAW,DAYBN,TB,TRT,DAYDIS,MILK,ABNE,DEAD,INBD,FONO,FOBR,FOPU,X1,DB2,LBRD,SIRE,SB1,SBRD,WNWT,LNDAM,TM,TRT2,X2,BRWT,ABNL,DISP,ABLMB,X3,CDNO,Y1,Y2,Y3,Y4,Y5,DATEBN
59LA01237,59,1,9941,3,65,690,7585,17,3,,1,5,,1,07,,1,100,8,,0,5,,,,,,,,7,17,2933,2,14,76,62,5,,,9.2,,,,&,2,1,1,2,1,10,1959-04-10
59LA01238,59,1,9863,3,70,710,7598,17,3,,1,5,,1,07,,1,97,5,3,0,4,,,,,,,,7,17,7166,3,17,60,70,2,,,10.6,,,,&,1,1,1,1,1,10,1959-04-07
59LA01239,59,,,3,70,720,7602,17,3,,1,5,,,07,,,69,-,,0,,,,,,,,,7,17,8791,3,17,,70,2,,,0.0,,,,,1,1,0,0,0,0,1959-03-10
59LA01240,59,2,9815,3,70,730,7610,17,3,,1,5,,1,07,,1,96,5,1,0,4,,,,,,,,7,17,9072,3,17,75,70,2,,,12.4,,,,&,1,1,1,1,1,10,1959-04-06
59LA01241,59,2,9822,3,72,805,7633,17,3,,1,5,11,1,07,,1,96,8,,0,2,,,,7178,17,-,1,7,17,8954,3,17,50,71,3,,,9.4,,,,&,1,1,1,2,1,10,1959-04-06
59LA01242,59,1,9823,3,72,805,7633,17,3,,1,5,,1,07,,1,96,8,,0,2,,,,,,,1,7,17,8954,3,17,85,71,3,,,11.0,,,,&,2,1,1,2,1,10,1959-04-06
59LA01243,59,1,9872,3,70,710,7637,17,3,,1,5,,1,07,,1,98,8,2,0,3,,,,,,,,7,17,7166,3,17,77,70,2,,,9.2,,,,&,1,1,1,2,1,10,1959-04-08
59LA01244,59,2,9873,3,70,710,7637,17,3,,1,5,,1,07,,1,98,8,2,0,3,,,,,,,,7,17,7166,3,17,62,70,2,,,9.6,,,,&,2,1,1,2,1,10,1959-04-08
59LA01245,59,2,0051,3,70,720,7640,17,3,,1,5,,1,07,,1,106,8,3,0,4,,,,,,,,7,18,8791,3,17,77,70,2,,,11.4,,,,&,1,1,1,2,1,10,1959-04-16
59LA01246,59,1,0052,3,70,720,7640,17,3,,1,5,,1,07,,1,106,8,3,0,4,,,,,,,,7,18,8791,3,17,94,70,2,,,11.6,,,,&,2,1,1,2,1,10,1959-04-16
59LA01247,59,2,9854,3,72,895,7641,17,3,,1,5,,1,07,,1,97,5,,0,4,,,,,,,1,7,17,9069,3,17,83,72,3,,,11.2,,,,&,1,1,1,1,1,10,1959-04-07
59LA01248,59,2,9947,3,70,730,7642,17,3,,1,5,,1,07,,1,100,8,3,0,4,,,,,,,,7,17,9072,3,17,62,70,2,,,8.0,2,,16,&,1,1,1,2,1,10,1959-04-10
59LA01249,59,2,9948,3,70,730,7642,17,3,,1,5,,1,07,,1,100,8,3,230,4,,,,,,,,7,17,9072,3,17,,70,2,,,7.4,,7,,&,2,1,1,2,1,0,1959-04-10
59LA01250,59,1,9636,3,72,815,7655,17,3,,1,5,,1,07,,1,88,5,,0,5,,,,,,,1,7,17,8986,3,17,90,71,3,,,12.6,2,,16,&,1,1,1,1,1,10,1959-03-29
59LA01251,59,2,9867,3,72,825,7660,17,3,,1,5,33,1,07,,1,98,8,,0,4,,,,0858,41,-,1,7,17,9035,3,17,88,71,3,,,9.8,,,,&,1,1,1,2,1,10,1959-04-08
59LA01252,59,1,9868,3,72,825,7660,17,3,,1,5,,1,07,,1,98,8,,0,4,,,,2043,10,-,1,7,17,9035,3,17,69,71,3,,,10.4,,,,&,2,1,1,2,1,10,1959-04-08
59LA01253,59,1,9628,3,65,600,7668,17,3,,1,5,,1,07,,1,87,5,,0,4,,,,,,,,7,17,4668,1,11,89,62,5,,,11.0,,,,&,1,1,1,1,1,10,1959-03-28
59LA01254,59,2,9922,3,72,959,7671,17,3,,1,5,,1,07,,1,99,8,,0,4,,,,,,,,7,17,8876,3,17,67,71,3,,,11.2,,,,&,1,1,1,2,1,10,1959-04-09
59LA01255,59,2,9923,3,72,959,7671,17,3,,1,5,,1,07,,1,99,8,,0,4,,,,,,,,7,17,8876,3,17,74,71,3,,,9.0,2,,16,&,2,1,1,2,1,10,1959-04-09
59LA01256,59,1,9786,3,70,720,7674,17,3,,1,5,,1,07,,1,95,8,2,0,4,,,,,,,,7,17,8791,3,17,69,70,2,,,10.0,,,,&,1,1,1,2,1,10,1959-04-05
59LA01257,59,1,9787,3,70,720,7674,17,3,,1,5,,1,07,,1,95,8,2,0,4,,,,,,,,7,17,8791,3,17,69,70,2,,,10.0,,,,&,2,1,1,2,1,10,1959-04-05
59LA01258,59,1,9730,3,65,640,7688,17,3,,1,5,,1,07,,1,92,5,,0,4,,,,,,,,7,17,3136,2,14,83,62,5,,,11.4,,,,&,1,1,1,1,1,10,1959-04-02
59LA01259,59,2,9824,3,70,710,7699,17,3,,1,5,,1,07,,2,96,8,1,0,4,,,,,,,,7,17,7166,3,17,65,70,2,,,8.4,,,,&,1,1,1,2,1,10,1959-04-06
59LA01260,59,1,9825,3,70,710,7699,17,3,,1,5,,1,07,,1,96,8,1,0,4,,,,,,,,7,17,7166,3,17,76,70,2,,,9.8,,,,&,2,1,1,2,1,10,1959-04-06
59LA01261,59,2,9881,3,70,730,7701,17,3,,1,5,,1,07,,1,98,5,2,0,4,,,,,,,,7,17,9072,3,17,74,70,2,,,11.2,,,,&,1,1,1,1,1,10,1959-04-08
59LA01262,59,1,9807,3,72,885,7712,17,3,,1,5,,1,07,,1,96,8,,0,4,,,,,,,1,7,17,9064,3,17,79,72,3,,,12.2,,,,&,1,1,1,2,1,10,1959-04-06
59LA01263,59,2,9808,3,72,885,7712,17,3,,1,5,,1,07,,1,96,8,,0,4,,,,,,,1,7,17,9064,3,17,56,72,3,,,7.8,,,,&,2,1,1,2,1,10,1959-04-06
59LA01264,59,1,9831,3,70,710,7718,17,3,,1,5,,1,07,,1,96,5,3,0,4,,,,,,,,7,17,7166,3,17,96,70,2,,,12.2,,,,&,1,1,1,1,1,10,1959-04-06
59LA01265,59,1,0013,3,65,580,7751,17,3,,1,5,,1,07,,2,103,8,,0,4,,,,,,,,7,18,4610,1,11,71,62,5,,,9.8,,,,&,1,1,1,2,1,10,1959-04-13
59LA01266,59,2,0014,3,65,580,7751,17,3,,1,5,,1,07,,1,103,8,,0,4,,,,,,,,7,18,4610,1,11,80,62,5,,,9.0,,,,&,2,1,1,2,1,10,1959-04-13
59LA01267,59,1,9920,3,65,610,7758,17,3,,1,5,,1,07,,1,99,8,,0,4,,,,,,,,7,17,5038,1,11,75,62,5,,,9.8,,,,&,1,1,1,2,1,10,1959-04-09
59LA01268,59,1,9921,3,65,610,7758,17,3,,1,5,,1,07,,1,99,8,,0,4,,,,,,,,7,17,5038,1,11,69,62,5,,,10.4,,,,&,2,1,1,2,1,10,1959-04-09
59LA01269,59,2,0088,3,72,875,7763,17,3,,1,5,,1,07,,1,115,8,,0,3,,,,0993,41,-,1,7,18,8964,3,17,69,72,3,,,8.0,,,,&,1,1,1,2,1,10,1959-04-25
59LA01270,59,2,0089,3,72,875,7763,17,3,,1,5,,1,07,,1,115,8,,0,3,,,,,,,1,7,18,8964,3,17,87,72,3,,,9.6,,,,&,2,1,1,2,1,10,1959-04-25
59LA01271,59,,,3,69,680,7771,17,3,,1,5,,,07,1,,150,-,,0,,,,,,,,,7,17,3198,2,14,,62,5,,,0.0,,,,,1,1,0,0,0,0,1959-05-30
59LA01272,59,2,2328,5,00,680,7771,17,3,,1,5,,1,04,2,1,150,5,,0,4,,,,,,,,7,48,0000,,61,68,62,0,,,11.6,,,,&,1,1,1,1,1,10,1959-05-30
59LA01273,59,1,0023,3,70,720,7774,17,3,,1,5,01,1,07,,1,104,8,1,0,3,,,,,,,,7,18,8791,3,17,67,70,2,,,10.6,,,,&,1,1,1,2,1,10,1959-04-14
59LA01274,59,2,0024,3,70,720,7774,17,3,,1,5,,1,07,,1,104,8,1,0,3,,,,1550,41,-,,7,18,8791,3,17,73,70,2,,,8.0,,,,&,2,1,1,2,1,10,1959-04-14
59LA01275,59,1,0068,3,65,650,7777,17,3,,1,5,,1,07,,1,109,8,,0,3,,,,,,,,7,18,4033,2,14,75,62,5,,,11.4,,,,&,1,1,1,2,1,10,1959-04-19
59LA01276,59,1,0069,3,65,650,7777,17,3,,1,5,,1,07,,1,109,8,,0,3,,,,,,,,7,18,4033,2,14,65,62,5,,,10.0,,,,&,2,1,1,2,1,10,1959-04-19
59LA01277,59,2,9934,3,66,610,7786,17,3,,1,5,,1,07,,1,99,5,,103,5,,,,9691,17,+,,7,17,5038,1,11,,65,5,,,11.4,,6,,&,1,1,1,1,1,0,1959-04-09
59LA01278,59,1,0044,3,65,680,7803,17,3,,1,5,,1,07,,1,105,8,,0,4,,,,,,,,7,18,3198,2,14,76,62,5,,,9.6,1,,06,&,1,1,1,2,1,10,1959-04-15
59LA01279,59,2,0045,3,65,680,7803,17,3,,1,5,,1,07,,1,105,8,,0,4,,,,,,,,7,18,3198,2,14,65,62,5,,,11.0,,,,&,2,1,1,2,1,10,1959-04-15
59LA01280,59,2,9864,3,65,630,7804,17,3,,1,5,,1,07,,1,97,5,,161,5,,,,,,,,7,17,1857,2,14,,62,5,,,13.0,,6,,&,1,1,1,1,1,0,1959-04-07
59LA01281,59,2,0032,3,72,989,7809,17,3,,1,5,,1,07,,1,104,5,,0,5,,,,,,,,7,18,8983,3,17,73,72,3,,,12.0,,,,&,1,1,1,1,1,10,1959-04-14
59LA01282,59,1,9961,3,70,730,7811,17,3,,1,5,,1,07,,1,101,5,1,0,4,,,,,,,,7,17,9072,3,17,104,70,2,,,11.8,,,,&,1,1,1,1,1,10,1959-04-11
59LA01283,59,2,9678,3,65,580,7814,17,3,,1,5,,2,07,,1,90,8,,0,4,,,,,,,,7,17,4610,1,11,76,62,5,,,9.0,,,,&,1,1,1,2,1,10,1959-03-31
59LA01284,59,2,9679,3,65,580,7814,17,3,,1,5,,1,07,,1,90,8,,0,4,,,,,,,,7,17,4610,1,11,64,62,5,,,7.4,,,,&,2,1,1,2,1,10,1959-03-31
59LA01285,59,1,9816,3,72,939,7816,17,3,,1,5,,1,07,,1,96,5,,0,3,,,,,,,,7,17,8953,3,17,86,71,3,,,15.0,,,,&,1,1,1,1,1,10,1959-04-06
59LA01286,59,2,9896,3,70,720,7818,17,3,,1,5,,1,07,,1,98,5,3,0,4,,,,,,,,7,17,8791,3,17,87,70,2,,,13.6,,,,&,1,1,1,1,1,10,1959-04-08
59LA01287,59,2,9790,3,70,710,7823,17,3,,1,5,,1,07,,1,95,5,2,0,4,,,,,,,,7,17,7166,3,17,85,70,2,,,10.4,,,,&,1,1,1,1,1,10,1959-04-05
59LA01288,59,1,9980,3,70,730,7824,17,3,,1,5,,1,07,,1,102,8,3,0,4,,,,,,,,7,17,9072,3,17,68,70,2,,,9.0,,,,&,1,1,1,2,1,10,1959-04-12
59LA01289,59,2,9981,3,70,730,7824,17,3,,1,5,,1,07,,1,102,8,3,0,4,,,,,,,,7,17,9072,3,17,65,70,2,,,8.2,,,,&,2,1,1,2,1,10,1959-04-12
59LA01290,59,1,0066,3,70,710,7833,17,3,,1,5,,1,07,,1,107,5,1,0,4,,,,,,,,7,18,7166,3,17,94,70,2,,,13.6,,,,&,1,1,1,1,1,10,1959-04-17
59LA01291,59,1,9781,3,65,640,7839,17,3,,1,5,,1,07,,1,95,8,,0,4,,,,,,,,7,17,3136,2,14,61,62,5,,,9.8,,,,&,1,1,1,2,1,10,1959-04-05
59LA01292,59,1,9782,3,65,640,7839,17,3,,1,5,,1,07,,1,95,8,,0,4,,,,,,,,7,17,3136,2,14,87,62,5,,,9.8,,,,&,2,1,1,2,1,10,1959-04-05
59LA01293,59,1,9986,3,70,720,7857,17,3,,1,5,,1,07,,1,102,5,2,0,4,,,,,,,,7,17,8791,3,17,83,70,2,,,13.2,,,,&,1,1,1,1,1,10,1959-04-12
59LA01294,59,2,9858,3,66,610,7859,17,3,,1,5,,1,07,,1,97,8,,0,4,,,,,,,,7,17,5038,1,11,64,65,5,,,8.0,2,,16,&,1,1,1,2,1,10,1959-04-07
59LA01295,59,1,9859,3,66,610,7859,17,3,,1,5,,1,07,,1,97,8,,0,4,,,,,,,,7,17,5038,1,11,66,65,5,,,7.8,2,,16,&,2,1,1,2,1,10,1959-04-07
59LA01296,59,2,9869,3,70,730,7864,17,3,,1,5,,1,07,,1,98,8,2,0,3,,,,,,,,7,17,9072,3,17,58,70,2,,,8.0,,,,&,1,1,1,2,1,10,1959-04-08
59LA01297,59,2,9870,3,70,730,7864,17,3,,1,5,,1,07,,1,98,8,2,0,3,,,,,,,,7,17,9072,3,17,64,70,2,,,8.0,,,,&,2,1,1,2,1,10,1959-04-08
59LA01298,59,1,9916,3,65,610,7865,17,3,,1,5,,1,07,,1,99,5,,0,4,,,,,,,,7,17,5038,1,11,81,62,5,,,9.8,,,,&,1,1,1,1,1,10,1959-04-09
59LA01299,59,1,0046,3,65,550,7866,17,3,,1,5,,1,07,,1,105,8,,0,5,,,,,,,,7,18,4899,1,11,71,62,5,,,9.2,,,,&,1,1,1,2,1,10,1959-04-15
59LA01300,59,1,0047,3,65,550,7866,17,3,,1,5,,1,07,,1,105,8,,0,5,,,,,,,,7,18,4899,1,11,82,62,5,,,8.2,,,,&,2,1,1,2,1,10,1959-04-15
59LA01301,59,1,9758,3,72,969,7869,17,3,,1,5,,1,07,,1,93,5,,0,5,,,,,,,,7,17,8825,3,17,77,71,3,,,10.4,,,,&,1,1,1,1,1,10,1959-04-03
59LA01302,59,2,9710,3,72,835,7879,17,3,,1,5,,1,07,,1,92,8,,0,3,,,,,,,1,7,17,9070,3,17,65,71,3,,,9.0,,,,&,1,1,1,2,1,10,1959-04-02
59LA01303,59,2,9711,3,72,835,7879,17,3,,1,5,,1,07,,1,92,8,,0,3,,,,,,,1,7,17,9070,3,17,59,71,3,,,8.4,,,,&,2,1,1,2,1,10,1959-04-02
59LA01304,59,2,9762,3,70,710,7881,17,3,,1,5,,1,07,,1,94,8,3,0,4,,,,,,,,7,17,7166,3,17,75,70,2,,,10.2,,,,&,1,1,1,2,1,10,1959-04-04
59LA01305,59,2,9763,3,70,710,7881,17,3,,1,5,,1,07,,1,94,8,3,0,4,,,,,,,,7,17,7166,3,17,64,70,2,,,8.4,,,,&,2,1,1,2,1,10,1959-04-04
59LA01306,59,2,9642,3,72,979,7895,17,3,,1,5,,1,07,,1,88,5,,0,4,,,,,,,,7,17,8919,3,17,83,71,3,,,12.0,,,,&,1,1,1,1,1,10,1959-03-29
59LA01307,59,1,9696,3,65,610,7898,17,3,,1,5,04,1,07,,1,91,5,,0,4,,,,,,,,7,17,5038,1,11,88,62,5,,,11.6,,,04,&,1,1,1,1,1,10,1959-04-01
59LA01308,59,1,9702,3,70,720,7901,17,3,,1,5,,1,07,,1,91,8,1,0,4,,,,8585,17,-,,7,17,8791,3,17,76,70,2,,,9.8,,,,&,1,1,1,2,1,10,1959-04-01
59LA01309,59,1,9703,3,70,720,7901,17,3,,1,5,,1,07,,1,91,8,1,0,4,,,,4809,14,+,,7,17,8791,3,17,76,70,2,,,9.8,,,,&,2,1,1,2,1,10,1959-04-01
59LA01310,59,1,9982,3,66,630,7909,17,3,,1,5,,1,07,,1,102,8,,0,4,,,,,,,,7,17,1857,2,14,92,65,5,,,11.6,,,,&,1,1,1,2,1,10,1959-04-12
59LA01311,59,2,9983,3,66,630,7909,17,3,,1,5,,1,07,,1,102,8,,0,4,,,,,,,,7,17,1857,2,14,81,65,5,,,10.6,,,,&,2,1,1,2,1,10,1959-04-12
59LA01312,59,1,9664,3,70,730,7911,17,3,,1,5,,1,07,,1,90,8,1,0,4,,,,,,,,7,17,9072,3,17,,70,2,,,9.6,,6,,&,1,1,1,2,1,0,1959-03-31
59LA01313,59,2,9665,3,70,730,7911,17,3,,1,5,,1,07,,1,90,8,1,0,4,,,,,,,,7,17,9072,3,17,74,70,2,,,7.8,,,,&,2,1,1,2,1,10,1959-03-31
59LA01314,59,2,0015,3,65,580,7912,17,3,,1,5,,1,07,,1,103,5,,0,4,,,,,,,,7,18,4610,1,11,94,62,5,,,12.0,2,,09,&,1,1,1,1,1,10,1959-04-13
59LA01315,59,2,9707,3,72,999,7923,17,3,,1,5,,1,07,,1,91,5,,0,5,,,,,,,,7,17,9067,3,17,85,72,3,,,10.4,,,,&,1,1,1,1,1,10,1959-04-01
59LA01316,59,2,9953,3,66,630,7925,17,3,,1,5,,1,07,,1,100,5,,0,4,,,,,,,,7,17,1857,2,14,90,65,5,,,12.6,,,,&,1,1,1,1,1,10,1959-04-10
59LA01317,59,2,9795,3,70,710,7947,17,3,,1,5,,1,07,,2,95,8,2,0,4,,,,,,,,7,17,7166,3,17,73,70,2,,,9.2,,,,&,1,1,1,2,1,10,1959-04-05
59LA01318,59,2,9796,3,70,710,7947,17,3,,1,5,,1,07,,2,95,8,2,0,4,,,,,,,,7,17,7166,3,17,73,70,2,,,10.6,,,,&,2,1,1,2,1,10,1959-04-05
59LA01319,59,1,9838,3,70,720,7949,17,3,,1,5,,1,07,,1,96,5,3,0,4,,,,,,,,7,17,8791,3,17,84,70,2,,,10.6,,,,&,1,1,1,1,1,10,1959-04-06
59LA01320,59,2,0059,3,72,909,7950,17,3,,1,5,13,1,07,,1,107,8,,112,3,,,,,,,,7,18,8790,3,17,,72,3,,,8.2,,2,,&,1,1,1,2,1,0,1959-04-17
59LA01321,59,2,0060,3,72,909,7950,17,3,,1,5,,1,07,,1,107,8,,108,3,,,,,,,,7,18,8790,3,17,,72,3,,,9.6,,6,,&,2,1,1,2,1,0,1959-04-17
59LA01322,59,2,9914,3,66,680,7952,17,3,,1,4,,1,07,,1,99,5,,0,3,,,,,,,,7,17,3198,2,14,69,65,5,,,10.4,,,,&,1,1,1,1,1,10,1959-04-09
59LA01323,59,,,3,72,865,7955,17,3,,1,4,,,07,1,,130,-,,0,,,,,,,,1,7,17,8944,3,17,,72,3,,,0.0,,,,,1,1,0,0,0,0,1959-05-10
59LA01324,59,2,2281,5,00,865,7955,17,3,,1,4,,1,04,2,1,130,5,,0,4,,,,,,,1,7,48,0000,,61,84,72,0,,,12.0,,,,&,1,1,1,1,1,10,1959-05-10
59LA01325,59,1,9969,3,72,929,7956,17,3,,1,4,,1,07,,2,101,8,,0,5,,,,,,,,7,17,8897,3,17,60,72,3,,,10.8,,,,&,1,1,1,2,1,10,1959-04-11
59LA01326,59,1,9970,3,72,929,7956,17,3,,1,4,,1,07,,2,101,8,,0,5,,,,,,,,7,17,8897,3,17,61,72,3,,,11.0,,,,&,2,1,1,2,1,10,1959-04-11
59LA01327,59,2,9962,3,72,919,7967,17,3,,1,4,,1,07,,1,101,5,,0,4,,,,,,,,7,17,8815,3,17,81,72,3,,,10.0,,,,&,1,1,1,1,1,10,1959-04-11
59LA01328,59,2,9727,3,72,855,7969,17,3,,1,4,,1,07,,1,92,8,,0,4,,,,,,,1,7,17,8926,3,17,71,72,3,,,9.8,,,,&,1,1,1,2,1,10,1959-04-02
59LA01329,59,2,9728,3,72,855,7969,17,3,,1,4,,2,07,,1,92,8,,0,4,,,,,,,1,7,17,8926,3,17,82,72,3,,,9.4,,,,&,2,1,1,2,1,10,1959-04-02
59LA01330,59,2,9793,3,70,730,7970,17,3,,1,4,,1,07,,1,94,8,3,0,5,,,,,,,,7,17,9072,3,17,75,70,2,4,,10.2,,,,&,1,1,1,2,1,10,1959-04-04
59LA01331,59,1,9794,3,70,730,7970,17,3,,1,4,,1,07,,1,94,8,3,0,5,,,,,,,,7,17,9072,3,17,,70,2,4,,11.8,,6,,&,2,1,1,2,1,0,1959-04-04
59LA01332,59,1,,3,70,710,7978,17,3,,1,4,,,07,,,90,4,,0,3,,,,9652,17,+,,7,17,7166,3,17,,70,2,4,,0.0,,1,,,1,1,1,2,0,0,1959-03-31
59LA01333,59,1,,3,70,710,7978,17,3,,1,4,,,07,,,90,4,,0,3,,,,,,,,7,17,7166,3,17,,70,2,4,,0.0,,1,,,2,1,1,2,0,0,1959-03-31
59LA01334,59,2,9994,3,72,805,7979,17,3,,1,4,,1,07,,1,101,5,,0,4,,,,,,,1,7,17,8954,3,17,93,72,3,3,,11.2,,,,&,1,1,1,1,1,10,1959-04-11
59LA01335,59,2,9901,3,70,720,7988,17,3,,1,4,,1,07,,2,98,5,2,110,5,,,,4810,14,+,,7,17,8791,3,17,,70,2,,,12.4,,6,,&,1,1,1,1,1,0,1959-04-08
59LA01336,59,2,9722,3,70,730,7991,17,3,,1,4,,1,07,,1,92,5,2,0,4,,,,,,,,7,17,9072,3,17,83,70,2,4,,9.8,,,,&,1,1,1,1,1,10,1959-04-02
59LA01337,59,1,9915,3,70,710,7995,17,3,,1,4,11,1,07,,1,99,5,3,0,4,,,,,,,,7,17,7166,3,17,109,70,2,,,13.8,,,,&,1,1,1,1,1,10,1959-04-09
59LA01338,59,2,0071,3,66,660,8006,17,3,,1,4,,1,07,,3,110,5,,0,4,,,,,,,,7,18,3543,2,14,76,65,5,,,12.6,,,,&,1,1,1,1,1,10,1959-04-20
59LA01339,59,2,9792,3,70,730,8018,17,3,,1,4,,1,07,,1,94,5,1,230,4,,,,,,,,7,17,9072,3,17,,70,2,2,,10.6,,7,,&,1,1,1,1,1,0,1959-04-04
59LA01340,59,2,9734,3,72,815,8020,17,3,,1,4,,1,07,,1,93,8,,0,4,,,,,,,1,7,17,8986,3,17,83,72,3,,,9.6,,,,&,1,1,1,2,1,10,1959-04-03
59LA01341,59,2,9735,3,72,815,8020,17,3,,1,4,,1,07,,1,93,8,,161,4,,,,,,,1,7,17,8986,3,17,,72,3,,,8.6,,2,,&,2,1,1,2,1,0,1959-04-03
59LA01342,59,2,9997,3,70,710,8028,17,3,,1,4,23,1,07,,1,102,5,2,0,3,,,,,,,,7,17,7166,3,17,74,70,2,,,10.4,2,,16,&,1,1,1,1,1,10,1959-04-12
59LA01343,59,1,9771,3,72,825,8036,17,3,,1,4,,1,07,,1,94,8,,0,4,,,,,,,1,7,17,9035,3,17,74,72,3,,,10.2,,,,&,1,1,1,2,1,10,1959-04-04
59LA01344,59,1,9772,3,72,825,8036,17,3,,1,4,,1,07,,1,94,8,,0,4,,,,,,,1,7,17,9035,3,17,85,72,3,,,10.2,,,,&,2,1,1,2,1,10,1959-04-04
59LA01345,59,2,0020,3,66,570,8040,17,3,,1,4,,1,07,,1,104,5,,0,4,,,,,,,,7,18,5017,1,11,79,65,5,,,11.2,,,,&,1,1,1,1,1,10,1959-04-14
59LA01346,59,1,9666,3,72,835,8045,17,3,,1,4,,1,07,,1,90,9,,0,5,,,,,,,1,7,17,9070,3,17,82,72,3,,,8.2,1,,03,&,1,1,1,3,1,10,1959-03-31
59LA01347,59,1,9667,3,72,835,8045,17,3,,1,4,,1,07,,1,90,9,,0,5,,,,,,,1,7,17,9070,3,17,90,72,3,,,9.2,,,,&,2,1,1,3,1,10,1959-03-31
59LA01348,59,2,9668,3,72,835,8045,17,3,,1,4,,1,07,,1,90,9,,98,5,,,,,,,1,7,17,9070,3,17,,72,3,,,5.6,,2,,&,3,1,1,3,1,0,1959-03-31
59LA01349,59,1,9773,3,70,720,8047,17,3,,1,4,,1,07,,1,93,5,1,0,5,,,,,,,,7,17,8791,3,17,76,70,2,2,,12.2,,,,&,1,1,1,1,1,10,1959-04-03
59LA01350,59,2,9933,3,70,710,8049,17,3,,1,4,,1,07,,1,99,5,1,0,5,,,,,,,,7,17,7166,3,17,77,70,2,,,10.8,,,,&,1,1,1,1,1,10,1959-04-09
59LA01351,59,,,3,70,720,8058,17,3,,1,4,,,07,,,93,0,3,0,0,,,,,,,,7,17,8791,3,17,,70,2,,,6.2,,0,,,1,1,1,1,0,0,1959-04-03
59LA01352,59,1,9805,3,70,730,8065,17,3,,1,4,11,1,07,,1,95,5,3,0,5,,,,,,,,7,17,9072,3,17,85,70,2,,,11.4,2,,16,&,1,1,1,1,1,10,1959-04-05
59LA01353,59,2,9820,3,70,710,8067,17,3,,1,4,,1,07,,1,96,8,3,0,3,,,,,,,,7,17,7166,3,17,55,70,2,2,,8.2,,,,&,1,1,1,2,1,10,1959-04-06
59LA01354,59,2,9821,3,70,710,8067,17,3,,1,4,,1,07,,1,96,8,3,0,3,,,,7125,40,-,,7,17,7166,3,17,79,70,2,2,,8.0,,,,&,2,1,1,2,1,10,1959-04-06
59LA01355,59,,,3,69,670,8068,17,3,,1,4,,,07,1,,149,-,,0,,,,,,,,,7,17,2928,2,14,,65,5,,,0.0,,,,,1,1,0,0,0,0,1959-05-29
59LA01356,59,1,2327,5,00,670,8068,17,3,,1,4,,1,04,2,1,149,5,,0,4,,,,,,,,7,48,0000,,61,73,65,0,,,11.8,,,,&,1,1,1,1,1,10,1959-05-29
59LA01357,59,,,3,66,650,8069,17,3,,1,4,,,07,,,119,0,,0,0,,,,,,,,7,18,4033,2,14,,65,5,,,0.0,,0,,,1,1,1,1,0,0,1959-04-29
59LA01358,59,1,9959,3,70,720,8075,17,3,,1,4,,1,07,,1,101,8,2,0,4,,,,,,,,7,17,8791,3,17,48,70,2,,,11.4,,,,&,1,1,1,2,1,10,1959-04-11
59LA01359,59,1,9960,3,70,720,8075,17,3,,1,4,,1,07,,1,101,8,2,0,4,,,,,,,,7,17,8791,3,17,71,70,2,,,9.0,,,,&,2,1,1,2,1,10,1959-04-11
59LA01360,59,,,3,72,949,8091,17,3,,1,4,,,07,,,106,0,,0,0,,,,,,,,7,18,8990,3,17,,72,3,4,,0.0,,0,,,1,1,1,1,0,0,1959-04-16
59LA01361,59,2,9894,3,70,730,8106,17,3,,1,4,,1,07,,2,98,8,2,0,4,,,,,,,,7,17,9072,3,17,70,70,2,,,9.2,,,,&,1,1,1,2,1,10,1959-04-08
59LA01362,59,1,9895,3,70,730,8106,17,3,,1,4,,1,07,,1,98,8,2,0,4,,,,,,,,7,17,9072,3,17,79,70,2,,,10.2,,,,&,2,1,1,2,1,10,1959-04-08
59LA01363,59,1,9670,3,70,710,8108,17,3,,1,4,,1,07,,1,90,5,2,0,5,,,,,,,,7,17,7166,3,17,103,70,2,,,11.8,,,,&,1,1,1,1,1,10,1959-03-31
59LA01364,59,2,0033,3,72,959,8109,17,3,,1,4,,1,07,,2,104,5,,0,4,,,,,,,,7,18,8876,3,17,93,72,3,,,11.2,,,,&,1,1,1,1,1,10,1959-04-14
59LA01365,59,1,,3,70,720,8112,17,3,,1,4,,1,07,,1,86,1,1,0,4,,,,3393,41,+,,7,17,8791,3,17,,70,2,,,8.0,,1,,,1,1,1,1,0,0,1959-03-27
59LA01366,59,,,3,66,560,8118,17,3,,1,4,,,07,,,119,-,,0,,,,,,,,,7,17,5028,1,11,,65,5,,,0.0,,,,,1,1,0,0,0,0,1959-04-29
59LA01367,59,1,9657,3,66,690,8136,17,3,,1,4,,1,07,,1,89,8,,0,4,,,,,,,,7,17,2933,2,14,,65,5,,,9.0,,6,,&,1,1,1,2,1,0,1959-03-30
59LA01368,59,2,9658,3,66,690,8136,17,3,,1,4,,1,07,,2,89,8,,0,4,,,,,,,,7,17,2933,2,14,76,65,5,,,8.0,,,,&,2,1,1,2,1,10,1959-03-30
59LA01369,59,2,0009,3,70,730,8137,17,3,,1,4,,1,07,,1,103,8,1,0,3,,,,,,,,7,18,9072,3,17,65,70,2,,,9.4,,,,&,1,1,1,2,1,10,1959-04-13
59LA01370,59,2,0010,3,70,730,8137,17,3,,1,4,,1,07,,1,103,8,1,0,3,,,,,,,,7,18,9072,3,17,56,70,2,,,8.4,,,,&,2,1,1,2,1,10,1959-04-13
