id10,breed,is_unidentified_parent,sex,first_seen_row
US82113054,82,1,1,11PE03493
US64111160,64,1,1,11PE03494
US82117557,82,1,1,11PE03496
US64113924,64,1,1,11PE03498
US64114017,64,1,1,11PE03500
US82112810,82,1,1,11PE03503
US82118920,82,1,1,11PE03508
US82112137,82,1,1,11PE03512
US82112634,82,1,1,11PE03513
US82112484,82,1,1,11PE03515
US82116637,82,1,1,11PE03519
US64113747,64,1,1,11PE03522
US64112873,64,1,1,11PE03525
US82115247,82,1,1,11PE03528
US64115456,64,1,1,11PE03533
US64115033,64,1,1,11PE03535
US64115220,64,1,1,11PE03537
US64111665,64,1,1,11PE03540
US64114549,64,1,1,11PE03545
US82112771,82,1,1,11PE03553
US82112934,82,1,1,11PE03555
US82119247,82,1,1,11PE03557
US82112623,82,1,1,11PE03562
US82112460,82,1,1,11PE03577
US64113026,64,1,1,11PE03581
US64113331,64,1,1,11PE03585
US64113152,64,1,1,11PE03589
US64111547,64,1,1,11PE03595
US82113839,82,1,1,11PE03603
US64113704,64,1,1,11PE03613
US82113124,82,1,1,11PE03620
US64112882,64,1,1,11PE03625
US64113454,64,1,1,11PE03633
US64112354,64,1,1,11PE03636
US64112097,64,1,1,11PE03643
US82112821,82,1,1,11PE03647
US82110095,82,1,1,11PE03649
US82111548,82,1,1,11PE03654
US64113389,64,1,1,11PE03656
US82119747,82,1,1,11PE03659
US82112805,82,1,1,11PE03661
US64115272,64,1,1,11PE03668
US82119417,82,1,1,11PE03670
US64113216,64,1,1,11PE03674
US64113760,64,1,1,11PE03681
US82113914,82,1,1,11PE03685
US64114459,64,1,1,11PE03686
US64113946,64,1,1,11PE03689
US82113259,82,1,1,11PE03694
US82112871,82,1,1,11PE03699
US82113406,82,1,1,11PE03705
US82112825,82,1,1,11PE03706
US82112359,82,1,1,11PE03708
US82112435,82,1,1,11PE03711
US64114208,64,1,1,11PE03719
US64114577,64,1,1,11PE03721
US82119902,82,1,1,11PE03728
US64112397,64,1,1,11PE03729
US82112987,82,1,1,11PE03731
US82112532,82,1,1,11PE03735
US82112011,82,1,1,11PE03739
US82110695,82,1,1,11PE03741
US64111342,64,1,1,11PE03750
US64113689,64,1,1,11PE03752
US64114655,64,1,1,11PE03758
US82112192,82,1,1,11PE03772
US82113432,82,1,1,11PE03776
US82113376,82,1,1,11PE03778
US82113008,82,1,1,11PE03779
US82113270,82,1,1,11PE03782
US82119806,82,1,1,11PE03783
US82113255,82,1,1,11PE03787
US82112065,82,1,1,11PE03790
US82111566,82,1,1,11PE03791
US82112853,82,1,1,11PE03793
US82117754,82,1,1,11PE03797
US82116016,82,1,1,11PE03798
US82112470,82,1,1,11PE03803
US82112415,82,1,1,11PE03804
US82113087,82,1,1,11PE03806
US82111625,82,1,1,11PE03812
US82111538,82,1,1,11PE03814
US82117381,82,1,1,11PE03818
US82113415,82,1,1,11PE03824
US82113877,82,1,1,11PE03825
US82111305,82,1,1,11PE03826
US82112798,82,1,1,11PE03828
US82116964,82,1,1,11PE03830
US82114347,82,1,1,11PE03833
US82115420,82,1,1,11PE03836
US82116452,82,1,1,11PE03838
US82117175,82,1,1,11PE03841
US82115068,82,1,1,11PE03842
US82115874,82,1,1,11PE03843
US82114355,82,1,1,11PE03844
US82116935,82,1,1,11PE03847
US82118982,82,1,1,11PE03849
US82115756,82,1,1,11PE03851
US82115465,82,1,1,11PE03854
US82115390,82,1,1,11PE03856
US82117786,82,1,1,11PE03858
US82116718,82,1,1,11PE03861
US82115185,82,1,1,11PE03865
US82116641,82,1,1,11PE03866
US82115225,82,1,1,11PE03870
US82115007,82,1,1,11PE03872
US82114353,82,1,1,11PE03874
US82115760,82,1,1,11PE03876
US82117077,82,1,1,11PE03877
US82116262,82,1,1,11PE03879
US82116309,82,1,1,11PE03881
US82117732,82,1,1,11PE03883
US82119114,82,1,1,11PE03884
US82118986,82,1,1,11PE03885
US82116547,82,1,1,11PE03886
US82116680,82,1,1,11PE03888
US82118158,82,1,1,11PE03890
US82116587,82,1,1,11PE03891
US82127791,82,1,1,12PE02045
US82129460,82,1,1,12PE02046
US82124665,82,1,1,12PE02047
US64126388,64,1,1,12PE02048
US82129210,82,1,1,12PE02050
US82125994,82,1,1,12PE02052
US82126010,82,1,1,12PE02053
US82126209,82,1,1,12PE02054
US82128099,82,1,1,12PE02056
US82129515,82,1,1,12PE02058
US64125703,64,1,1,12PE02059
US82129538,82,1,1,12PE02061
US82127984,82,1,1,12PE02062
US64120358,64,1,1,12PE02065
US82126215,82,1,1,12PE02067
US64129481,64,1,1,12PE02069
US82129521,82,1,1,12PE02071
US82126154,82,1,1,12PE02073
US82124884,82,1,1,12PE02074
US82126094,82,1,1,12PE02076
US82129382,82,1,1,12PE02077
US82125186,82,1,1,12PE02078
US82124627,82,1,1,12PE02080
US82127989,82,1,1,12PE02082
US82125622,82,1,1,12PE02084
US82125344,82,1,1,12PE02085
US82125813,82,1,1,12PE02086
US82124664,82,1,1,12PE02088
US64128925,64,1,1,12PE02090
US64129303,64,1,1,12PE02091
US82125493,82,1,1,12PE02093
US64128205,64,1,1,12PE02095
US82124911,82,1,1,12PE02097
US64127711,64,1,1,12PE02099
US82129095,82,1,1,12PE02101
US64128034,64,1,1,12PE02103
US82127940,82,1,1,12PE02104
US82120261,82,1,1,12PE02105
US64127918,64,1,1,12PE02106
US82124947,82,1,1,12PE02108
US64129193,64,1,1,12PE02110
US82125019,82,1,1,12PE02112
US82129358,82,1,1,12PE02114
US82127906,82,1,1,12PE02116
US64127944,64,1,1,12PE02117
US82125447,82,1,1,12PE02119
US82129283,82,1,1,12PE02121
US82128394,82,1,1,12PE02123
US64124588,64,1,1,12PE02124
US64127955,64,1,1,12PE02126
US82126167,82,1,1,12PE02128
US82126016,82,1,1,12PE02130
US82127682,82,1,1,12PE02132
US82125767,82,1,1,12PE02134
US82128253,82,1,1,12PE02136
US64125933,64,1,1,12PE02137
US82129312,82,1,1,12PE02138
US82127571,82,1,1,12PE02140
US82124765,82,1,1,12PE02142
US82127510,82,1,1,12PE02145
US82127860,82,1,1,12PE02147
US64127508,64,1,1,12PE02149
US82127825,82,1,1,12PE02150
US64128243,64,1,1,12PE02151
US82127700,82,1,1,12PE02152
US82127925,82,1,1,12PE02153
US64129575,64,1,1,12PE02155
US82127837,82,1,1,12PE02156
US82129236,82,1,1,12PE02157
US82128127,82,1,1,12PE02159
US82129407,82,1,1,12PE02161
US82128529,82,1,1,12PE02163
US82126850,82,1,1,12PE02164
US64129213,64,1,1,12PE02165
US64125528,64,1,1,12PE02167
US82127801,82,1,1,12PE02169
US82127567,82,1,1,12PE02171
US82124711,82,1,1,12PE02172
US64125047,64,1,1,12PE02174
US64125725,64,1,1,12PE02176
US64124983,64,1,1,12PE02177
US82125886,82,1,1,12PE02179
US82127558,82,1,1,12PE02181
US82128381,82,1,1,12PE02183
US82129052,82,1,1,12PE02184
US64120359,64,1,1,12PE02186
US82124899,82,1,1,12PE02187
US82120414,82,1,1,12PE02189
US82129019,82,1,1,12PE02190
US64129062,64,1,1,12PE02192
US82126480,82,1,1,12PE02194
US82125603,82,1,1,12PE02196
US82127456,82,1,1,12PE02198
US82127812,82,1,1,12PE02200
US82126147,82,1,1,12PE02201
US82125893,82,1,1,12PE02203
US64128291,64,1,1,12PE02204
US82125188,82,1,1,12PE02205
US82128133,82,1,1,12PE02208
US82129327,82,1,1,12PE02210
US82125752,82,1,1,12PE02212
US82126100,82,1,1,12PE02214
US82125914,82,1,1,12PE02216
US64128274,64,1,1,12PE02218
US82127942,82,1,1,12PE02220
US82127998,82,1,1,12PE02223
US64126509,64,1,1,12PE02225
US82128459,82,1,1,12PE02226
US82125089,82,1,1,12PE02227
US82125748,82,1,1,12PE02229
US64128186,64,1,1,12PE02230
US82129096,82,1,1,12PE02232
US82129381,82,1,1,12PE02234
US64125751,64,1,1,12PE02236
US82120446,82,1,1,12PE02237
US82125768,82,1,1,12PE02238
US64127606,64,1,1,12PE02240
US82127842,82,1,1,12PE02242
US82127622,82,1,1,12PE02243
US82128212,82,1,1,12PE02244
US82120575,82,1,1,12PE02245
US82128415,82,1,1,12PE02247
US64128129,64,1,1,12PE02248
US82127714,82,1,1,12PE02250
US82128359,82,1,1,12PE02252
US82129284,82,1,1,12PE02253
US82127941,82,1,1,12PE02255
US82128205,82,1,1,12PE02257
US82129116,82,1,1,12PE02258
US82125958,82,1,1,12PE02260
US82127921,82,1,1,12PE02262
US82129168,82,1,1,12PE02264
US82127732,82,1,1,12PE02265
US82129510,82,1,1,12PE02266
US82129267,82,1,1,12PE02267
US82120488,82,1,1,12PE02269
US82120553,82,1,1,12PE02270
US82127523,82,1,1,12PE02271
US82128173,82,1,1,12PE02273
US82128944,82,1,1,12PE02275
US82128590,82,1,1,12PE02276
US82129034,82,1,1,12PE02277
US82128176,82,1,1,12PE02280
US82129411,82,1,1,12PE02282
US82128429,82,1,1,12PE02283
US82125042,82,1,1,12PE02284
US82128403,82,1,1,12PE02286
US82126177,82,1,1,12PE02287
US82129214,82,1,1,12PE02289
US82125686,82,1,1,12PE02291
US64129032,64,1,1,12PE02293
US82124809,82,1,1,12PE02295
US82127877,82,1,1,12PE02297
US82125759,82,1,1,12PE02300
US64129016,64,1,1,12PE02302
US82128031,82,1,1,12PE02304
US82129566,82,1,1,12PE02306
US82127687,82,1,1,12PE02307
US64127859,64,1,1,12PE02309
US64129067,64,1,1,12PE02311
US82127519,82,1,1,12PE02313
US64120230,64,1,1,12PE02314
US82128056,82,1,1,12PE02316
US82127536,82,1,1,12PE02318
US82126389,82,1,1,12PE02319
US82127588,82,1,1,12PE02320
US82128580,82,1,1,12PE02322
US82125356,82,1,1,12PE02324
US82129218,82,1,1,12PE02326
US64128240,64,1,1,12PE02328
US64124767,64,1,1,12PE02329
US82120535,82,1,1,12PE02331
US82124823,82,1,1,12PE02332
US64124817,64,1,1,12PE02334
US82125319,82,1,1,12PE02336
US82129598,82,1,1,12PE02338
US82128188,82,1,1,12PE02340
US64125468,64,1,1,12PE02342
US82128309,82,1,1,12PE02344
US82129335,82,1,1,12PE02345
US64120442,64,1,1,12PE02347
US82127996,82,1,1,12PE02348
US82127749,82,1,1,12PE02350
US64126306,64,1,1,12PE02352
US82127980,82,1,1,12PE02354
US82124993,82,1,1,12PE02356
US82128517,82,1,1,12PE02357
US82127729,82,1,1,12PE02358
US82125217,82,1,1,12PE02362
US82127836,82,1,1,12PE02365
US82120523,82,1,1,12PE02367
US64128461,64,1,1,12PE02369
US82128336,82,1,1,12PE02371
US64128063,64,1,1,12PE02373
US82129123,82,1,1,12PE02375
US82126116,82,1,1,12PE02377
US64125413,64,1,1,12PE02379
US82124955,82,1,1,12PE02381
US82127565,82,1,1,12PE02383
US82127607,82,1,1,12PE02385
US82125043,82,1,1,12PE02387
US82127819,82,1,1,12PE02389
US82128159,82,1,1,12PE02390
US82127691,82,1,1,12PE02391
US82128490,82,1,1,12PE02393
US64125080,64,1,1,12PE02395
US64127570,64,1,1,12PE02397
US64128002,64,1,1,12PE02399
US82128460,82,1,1,12PE02401
US82128116,82,1,1,12PE02402
US82125926,82,1,1,12PE02404
US82129231,82,1,1,12PE02405
US82125222,82,1,1,12PE02406
US82126584,82,1,1,12PE02407
US82127833,82,1,1,12PE02409
US64128500,64,1,1,12PE02411
US64129472,64,1,1,12PE02413
US82127962,82,1,1,12PE02414
US82129211,82,1,1,12PE02416
US64127930,64,1,1,12PE02418
US64127983,64,1,1,12PE02420
US82128419,82,1,1,12PE02424
US82126119,82,1,1,12PE02428
US64129061,64,1,1,12PE02434
US64124807,64,1,1,12PE02438
US82128946,82,1,1,12PE02442
US82125180,82,1,1,12PE02446
US82127634,82,1,1,12PE02450
US82122998,82,1,1,12PE02451
US82122849,82,1,1,12PE02453
US82129415,82,1,1,12PE02454
US82128407,82,1,1,12PE02458
US82125805,82,1,1,12PE02460
US82128070,82,1,1,12PE02462
US82127646,82,1,1,12PE02465
US82128937,82,1,1,12PE02467
US64128478,64,1,1,12PE02469
US82126459,82,1,1,12PE02471
US64123812,64,1,1,12PE02472
US64124774,64,1,1,12PE02475
US82127967,82,1,1,12PE02478
US82122683,82,1,1,12PE02479
US82126198,82,1,1,12PE02482
US82128204,82,1,1,12PE02486
US82125825,82,1,1,12PE02488
US82128131,82,1,1,12PE02491
US82126369,82,1,1,12PE02493
US82129004,82,1,1,12PE02495
US82128071,82,1,1,12PE02497
US82128350,82,1,1,12PE02501
US64127728,64,1,1,12PE02503
US82128167,82,1,1,12PE02505
US82125187,82,1,1,12PE02507
US82129564,82,1,1,12PE02510
US82122825,82,1,1,12PE02511
US82125355,82,1,1,12PE02514
US82129507,82,1,1,12PE02515
US64126382,64,1,1,12PE02518
US82128600,82,1,1,12PE02523
US82122623,82,1,1,12PE02524
US82127970,82,1,1,12PE02525
US82125970,82,1,1,12PE02529
US82123044,82,1,1,12PE02530
US64127866,64,1,1,12PE02533
US82129192,82,1,1,12PE02537
US82126164,82,1,1,12PE02541
US82128970,82,1,1,12PE02545
US82129063,82,1,1,12PE02549
US64122371,64,1,1,12PE02552
US82125769,82,1,1,12PE02553
US82128191,82,1,1,12PE02557
US82128416,82,1,1,12PE02559
US64126680,64,1,1,12PE02561
US64128501,64,1,1,12PE02563
US82127828,82,1,1,12PE02565
US82122429,82,1,1,12PE02566
US82129274,82,1,1,12PE02569
US82127948,82,1,1,12PE02573
US64120288,64,1,1,12PE02577
US82127985,82,1,1,12PE02579
US82128364,82,1,1,12PE02583
US82128578,82,1,1,12PE02585
US64125900,64,1,1,12PE02587
US82128172,82,1,1,12PE02591
US82126683,82,1,1,12PE02595
US82126272,82,1,1,12PE02597
US82120239,82,1,1,12PE02601
US82122810,82,1,1,12PE02602
US82127973,82,1,1,12PE02605
US82128554,82,1,1,12PE02609
US82126015,82,1,1,12PE02613
US82128160,82,1,1,12PE02617
US82125244,82,1,1,12PE02621
US82122985,82,1,1,12PE02624
US64128495,64,1,1,12PE02625
US82128342,82,1,1,12PE02629
US64127774,64,1,1,12PE02631
US82128540,82,1,1,12PE02635
US64127567,64,1,1,12PE02639
US82126573,82,1,1,12PE02643
US82126438,82,1,1,12PE02645
US82128024,82,1,1,12PE02647
US82127208,82,1,1,12PE02649
US82128349,82,1,1,12PE02651
US64125798,64,1,1,12PE02653
US64122355,64,1,1,12PE02654
US82128249,82,1,1,12PE02657
US82127245,82,1,1,12PE02659
US82122587,82,1,1,12PE02660
US82127850,82,1,1,12PE02663
US64127834,64,1,1,12PE02667
US82126672,82,1,1,12PE02671
US82129547,82,1,1,12PE02673
US82129408,82,1,1,12PE02677
US82128661,82,1,1,12PE02679
US64124626,64,1,1,12PE02681
US82120265,82,1,1,12PE02685
US82129431,82,1,1,12PE02688
US64125336,64,1,1,12PE02689
US82125470,82,1,1,12PE02691
US82126807,82,1,1,12PE02695
US82128013,82,1,1,12PE02697
US82122987,82,1,1,12PE02698
US64126510,64,1,1,12PE02699
US64122151,64,1,1,12PE02700
US82126878,82,1,1,12PE02703
US82128848,82,1,1,12PE02707
US64129372,64,1,1,12PE02709
US64127939,64,1,1,12PE02713
US82126848,82,1,1,12PE02717
US82128021,82,1,1,12PE02721
US64127876,64,1,1,12PE02725
US82128076,82,1,1,12PE02731
US82125048,82,1,1,12PE02735
US64129565,64,1,1,12PE02737
US64128579,64,1,1,12PE02740
US82128150,82,1,1,12PE02744
US82129491,82,1,1,12PE02746
US82127589,82,1,1,12PE02750
US82128023,82,1,1,12PE02754
US82125215,82,1,1,12PE02758
US64127683,64,1,1,12PE02762
US82120586,82,1,1,12PE02766
US64128575,64,1,1,12PE02768
US82129501,82,1,1,12PE02772
US82128273,82,1,1,12PE02776
US82127964,82,1,1,12PE02778
US82125214,82,1,1,12PE02780
US82128110,82,1,1,12PE02784
US82127881,82,1,1,12PE02790
US82125411,82,1,1,12PE02794
US82129020,82,1,1,12PE02797
US64120639,64,1,1,12PE02800
US64120574,64,1,1,12PE02802
US64125835,64,1,1,12PE02804
US82128182,82,1,1,12PE02808
US82125984,82,1,1,12PE02812
US82128299,82,1,1,12PE02814
US82126729,82,1,1,12PE02815
US82128268,82,1,1,12PE02817
US82128195,82,1,1,12PE02819
US82127777,82,1,1,12PE02823
US82126650,82,1,1,12PE02827
US82128341,82,1,1,12PE02831
US64125262,64,1,1,12PE02833
US82129102,82,1,1,12PE02835
US64129278,64,1,1,12PE02837
US64120511,64,1,1,12PE02841
US82128667,82,1,1,12PE02842
US82120426,82,1,1,12PE02843
US82120687,82,1,1,12PE02845
US64127179,64,1,1,12PE02849
US82128284,82,1,1,12PE02851
US82120287,82,1,1,12PE02853
US82127804,82,1,1,12PE02855
US82120583,82,1,1,12PE02858
US64127482,64,1,1,12PE02860
US82129093,82,1,1,12PE02862
US64128670,64,1,1,12PE02864
US64120268,64,1,1,12PE02866
US82128397,82,1,1,12PE02868
US82128190,82,1,1,12PE02872
US64128189,64,1,1,12PE02874
US82127976,82,1,1,12PE02878
US82120369,82,1,1,12PE02880
US64127905,64,1,1,12PE02884
US82127635,82,1,1,12PE02886
US82120513,82,1,1,12PE02890
US64129046,64,1,1,12PE02894
US82120676,82,1,1,12PE02896
US82128193,82,1,1,12PE02900
US82126739,82,1,1,12PE02902
US82128177,82,1,1,12PE02906
US82128007,82,1,1,12PE02910
US82128576,82,1,1,12PE02912
US82128263,82,1,1,12PE02914
US82127299,82,1,1,12PE02916
US64127759,64,1,1,12PE02918
US82127823,82,1,1,12PE02922
US64120531,64,1,1,12PE02924
US64128331,64,1,1,12PE02928
US82128274,82,1,1,12PE02930
US82128688,82,1,1,12PE02932
US64126796,64,1,1,12PE02934
US82126921,82,1,1,12PE02936
US64120633,64,1,1,12PE02940
US82126751,82,1,1,12PE02942
US82120605,82,1,1,12PE02946
US82127575,82,1,1,12PE02950
US82127097,82,1,1,12PE02952
US64129525,64,1,1,12PE02956
US82126772,82,1,1,12PE02962
US64127133,64,1,1,12PE02964
US82120471,82,1,1,12PE02968
US64127270,64,1,1,12PE02970
US82126669,82,1,1,12PE02972
US82127082,82,1,1,12PE02974
US64120662,64,1,1,12PE02976
US82120626,82,1,1,12PE02978
US00120000,00,1,1,12PE02979
US82127006,82,1,1,12PE02980
US64127339,64,1,1,12PE02982
US82128158,82,1,1,12PE02984
US82120621,82,1,1,12PE02988
US82128548,82,1,1,12PE02990
US82120546,82,1,1,12PE02994
US82120686,82,1,1,12PE02996
US64127491,64,1,1,12PE02998
US82120754,82,1,1,12PE03000
US64128803,64,1,1,12PE03004
US82120600,82,1,1,12PE03006
US82126634,82,1,1,12PE03008
US64128239,64,1,1,12PE03010
US82120678,82,1,1,12PE03012
US64120244,64,1,1,12PE03016
US64128703,64,1,1,12PE03018
US64127331,64,1,1,12PE03020
US82127023,82,1,1,12PE03022
US64120685,64,1,1,12PE03024
US82120683,82,1,1,12PE03026
US64120532,64,1,1,12PE03028
US82128982,82,1,1,12PE03029
US82126597,82,1,1,12PE03030
US82128800,82,1,1,12PE03034
US82127143,82,1,1,12PE03038
US64129086,64,1,1,12PE03040
US82127625,82,1,1,12PE03042
US82128236,82,1,1,12PE03043
US64126727,64,1,1,12PE03044
US82120565,82,1,1,12PE03046
US64128720,64,1,1,12PE03052
US82125448,82,1,1,12PE03054
US82129108,82,1,1,12PE03056
US82128980,82,1,1,12PE03058
US64127315,64,1,1,12PE03060
US82126644,82,1,1,12PE03061
US82128691,82,1,1,12PE03063
US82120525,82,1,1,12PE03065
US82129033,82,1,1,12PE03069
US82122952,82,1,1,12PE03077
US82129243,82,1,1,12PE03079
US82128948,82,1,1,12PE03085
US82123252,82,1,1,12PE03089
US82129286,82,1,1,12PE03095
US82122634,82,1,1,12PE03116
US82128941,82,1,1,12PE03120
US82122312,82,1,1,12PE03122
US82122360,82,1,1,12PE03127
US82129247,82,1,1,12PE03132
US82122364,82,1,1,12PE03134
US82129114,82,1,1,12PE03144
US82128962,82,1,1,12PE03149
US82128920,82,1,1,12PE03156
US82128911,82,1,1,12PE03158
US82120705,82,1,1,12PE03161
US82129070,82,1,1,12PE03167
US82122460,82,1,1,12PE03177
US82122805,82,1,1,12PE03179
US82120573,82,1,1,12PE03185
US82122625,82,1,1,12PE03186
US82120704,82,1,1,12PE03188
US64122787,64,1,1,12PE03189
US82120449,82,1,1,12PE03191
US82120480,82,1,1,12PE03193
US82120637,82,1,1,12PE03196
US64121393,64,1,1,12PE03198
US82126028,82,1,1,12PE03199
US64124400,64,1,1,12PE03201
US64122439,64,1,1,12PE03203
US82123467,82,1,1,12PE03205
US64122132,64,1,1,12PE03211
US64121761,64,1,1,12PE03214
US82120503,82,1,1,12PE03216
US82120563,82,1,1,12PE03219
US82120317,82,1,1,12PE03220
US64122097,64,1,1,12PE03222
US64122150,64,1,1,12PE03227
US82128410,82,1,1,12PE03234
US82127573,82,1,1,12PE03237
US82123022,82,1,1,12PE03244
US64123225,64,1,1,12PE03246
US64124429,64,1,1,12PE03250
US82120619,82,1,1,12PE03258
US82120669,82,1,1,12PE03259
US82123493,82,1,1,12PE03260
US82120316,82,1,1,12PE03263
US82127693,82,1,1,12PE03264
US82127186,82,1,1,12PE03266
US82120360,82,1,1,12PE03269
US64122399,64,1,1,12PE03270
US82120421,82,1,1,12PE03272
US82120712,82,1,1,12PE03273
US82120566,82,1,1,12PE03274
US82120448,82,1,1,12PE03275
US82120665,82,1,1,12PE03276
US82120517,82,1,1,12PE03277
US82120420,82,1,1,12PE03280
US82120572,82,1,1,12PE03282
US82128085,82,1,1,12PE03283
US82125946,82,1,1,12PE03285
US82120394,82,1,1,12PE03287
US82120673,82,1,1,12PE03289
US82120674,82,1,1,12PE03290
US82126231,82,1,1,12PE03292
US82120514,82,1,1,12PE03294
US82127591,82,1,1,12PE03300
US82126216,82,1,1,12PE03302
US83130488,83,1,1,13PE01557
US64135528,64,1,1,13PE01558
US82138982,82,1,1,13PE01561
US83137245,83,1,1,13PE01562
US83138600,83,1,1,13PE01563
US82135768,82,1,1,13PE01564
US83138692,83,1,1,13PE01566
US82135048,82,1,1,13PE01568
US83135447,83,1,1,13PE01570
US82130575,82,1,1,13PE01571
US82130654,82,1,1,13PE01572
US82137023,82,1,1,13PE01574
US64136388,64,1,1,13PE01576
US64130662,64,1,1,13PE01578
US82137962,82,1,1,13PE01579
US82136917,82,1,1,13PE01581
US83137989,83,1,1,13PE01582
US64138720,64,1,1,13PE01583
US82130360,82,1,1,13PE01585
US82136597,82,1,1,13PE01587
US83130583,83,1,1,13PE01589
US83136459,83,1,1,13PE01590
US64130244,64,1,1,13PE01591
US83139598,83,1,1,13PE01593
US82139095,82,1,1,13PE01594
US82138691,82,1,1,13PE01596
US83138195,83,1,1,13PE01599
US64137876,64,1,1,13PE01601
US82139381,82,1,1,13PE01603
US82138091,82,1,1,13PE01606
US64130685,64,1,1,13PE01607
US64138063,64,1,1,13PE01609
US82134627,82,1,1,13PE01610
US82137519,82,1,1,13PE01612
US83137167,83,1,1,13PE01614
US82136850,82,1,1,13PE01616
US82136215,82,1,1,13PE01617
US82139335,82,1,1,13PE01619
US83137948,83,1,1,13PE01621
US64130428,64,1,1,13PE01623
US64136901,64,1,1,13PE01624
US82137175,82,1,1,13PE01626
US83130707,83,1,1,13PE01627
US82136015,82,1,1,13PE01628
US83139052,83,1,1,13PE01630
US82135603,82,1,1,13PE01631
US82139358,82,1,1,13PE01632
US83135956,83,1,1,13PE01634
US83138766,83,1,1,13PE01636
US64130288,64,1,1,13PE01637
US83130525,83,1,1,13PE01638
US82137825,82,1,1,13PE01640
US82130621,82,1,1,13PE01642
US82130446,82,1,1,13PE01644
US82137881,82,1,1,13PE01646
US83138459,83,1,1,13PE01648
US64139575,64,1,1,13PE01650
US82135970,82,1,1,13PE01652
US82130546,82,1,1,13PE01654
US64137331,64,1,1,13PE01656
US64136306,64,1,1,13PE01657
US82137967,82,1,1,13PE01659
US83139123,83,1,1,13PE01661
US64136977,64,1,1,13PE01663
US64130442,64,1,1,13PE01665
US83139061,83,1,1,13PE01667
US82138099,82,1,1,13PE01668
US83138021,83,1,1,13PE01670
US82130553,82,1,1,13PE01673
US83139491,83,1,1,13PE01675
US83137791,83,1,1,13PE01677
US64136680,64,1,1,13PE01679
US64137905,64,1,1,13PE01681
US82136167,82,1,1,13PE01682
US83130687,83,1,1,13PE01683
US83134599,83,1,1,13PE01684
US82134911,82,1,1,13PE01687
US64139032,64,1,1,13PE01689
US64138495,64,1,1,13PE01692
US82138076,82,1,1,13PE01693
US83136381,83,1,1,13PE01695
US82135019,82,1,1,13PE01697
US83136916,83,1,1,13PE01699
US83136685,83,1,1,13PE01701
US83130728,83,1,1,13PE01702
US82138056,82,1,1,13PE01704
US82137877,82,1,1,13PE01706
US82130445,82,1,1,13PE01707
US82136885,82,1,1,13PE01708
US83139382,83,1,1,13PE01709
US82138580,82,1,1,13PE01711
US64130532,64,1,1,13PE01713
US82138980,82,1,1,13PE01715
US82130666,82,1,1,13PE01717
US82130361,82,1,1,13PE01719
US82137216,82,1,1,13PE01720
US83130513,83,1,1,13PE01722
US64139086,64,1,1,13PE01723
US82136807,82,1,1,13PE01724
US83135748,83,1,1,13PE01725
US64139062,64,1,1,13PE01727
US82137033,82,1,1,13PE01729
US82138419,82,1,1,13PE01731
US82136644,82,1,1,13PE01733
US83136632,83,1,1,13PE01734
US83139080,83,1,1,13PE01736
US64139372,64,1,1,13PE01737
US83136739,83,1,1,13PE01739
US64139525,64,1,1,13PE01740
US83137523,83,1,1,13PE01742
US83134711,83,1,1,13PE01744
US64130359,64,1,1,13PE01745
US64137567,64,1,1,13PE01747
US83137121,83,1,1,13PE01748
US64130531,64,1,1,13PE01750
US64138925,64,1,1,13PE01752
US83135984,83,1,1,13PE01755
US64135835,64,1,1,13PE01757
US82138765,82,1,1,13PE01759
US82135217,82,1,1,13PE01760
US82136882,82,1,1,13PE01762
US82139120,82,1,1,13PE01764
US64138186,64,1,1,13PE01765
US82139407,82,1,1,13PE01766
US82130683,82,1,1,13PE01768
US83130782,83,1,1,13PE01769
US82138110,82,1,1,13PE01771
US83139192,83,1,1,13PE01773
US82135886,82,1,1,13PE01775
US64138500,64,1,1,13PE01777
US82135825,82,1,1,13PE01779
US83139037,83,1,1,13PE01781
US82137812,82,1,1,13PE01782
US83136262,83,1,1,13PE01783
US82136921,82,1,1,13PE01785
US64137622,64,1,1,13PE01787
US83137964,83,1,1,13PE01788
US82138150,82,1,1,13PE01789
US82134955,82,1,1,13PE01791
US82138946,82,1,1,13PE01793
US83134947,83,1,1,13PE01795
