CARD_UID,DAMID10,SIREID10,LAMB_IDS,LITTER_SIZE,TB,MILK,PEN,DATEBN,DAYBN,Y1,Y2,Y3,Y4,Y5,YEAR
LC_1950_1948404118,1948404118,1948404368,1950405372,1,5,4,061,1950-04-28,118,1,1,1,1,10,1950
LC_1950_1948404122,1948404122,1949404812,1950405342,1,5,3,052,1950-04-27,117,1,1,1,1,10,1950
LC_1950_1948404124,1948404124,1948404107,1950405609,1,5,3,062,1950-05-03,123,1,1,1,1,10,1950
LC_1950_1948404127,1948404127,1948404390,1950405700,1,5,4,101,1950-05-06,126,1,1,1,1,10,1950
LC_1950_1948404128,1948404128,1947403825,1950405334,1,5,4,072,1950-04-27,117,1,1,1,1,10,1950
LC_1950_1948404133,1948404133,1948404390,1950405528,1,5,4,101,1950-05-01,121,1,1,1,1,10,1950
LC_1950_1948404134,1948404134,1948404261,1950405469,1,5,4,081,1950-04-30,120,1,1,1,1,10,1950
LC_1950_1948404137,1948404137,1948404374,1950405345,1,5,3,092,1950-04-27,117,1,1,1,1,10,1950
LC_1950_1948404149,1948404149,1948404147,1950405079,1,5,4,131,1950-04-18,108,1,1,1,1,10,1950
LC_1950_1948404150,1948404150,1948404284,1950405616,1,5,4,121,1950-05-03,123,1,1,1,1,10,1950
LC_1950_1948404154,1948404154,1947481118,1950405225,1,5,4,051,1950-04-24,114,1,1,1,1,10,1950
LC_1950_1948404155,1948404155,1948404366,1950405558,1,5,4,071,1950-05-02,122,1,1,1,1,0,1950
LC_1950_1948404160,1948404160,1948404261,1950405380,1,5,4,081,1950-04-28,118,1,1,1,1,10,1950
LC_1950_1948404165,1948404165,1948404095,1950405146,1,5,3,111,1950-04-21,111,1,1,1,1,10,1950
LC_1950_1948404178,1948404178,1948404390,1950405545,1,5,4,101,1950-05-01,121,1,1,1,1,10,1950
LC_1950_1948404182,1948404182,1947403825,1950405504,1,5,4,072,1950-05-01,121,1,1,1,1,10,1950
LC_1950_1948404185,1948404185,1949404812,1950405661,1,5,2,052,1950-05-04,124,1,1,1,1,10,1950
LC_1950_1948404189,1948404189,1948404249,1950405306,1,5,2,022,1950-04-26,116,1,1,1,1,10,1950
LC_1950_1948404190,1948404190,1948404364,1950405736,1,5,4,091,1950-05-07,127,1,1,1,1,10,1950
LC_1950_1948404201,1948404201,1949404635,1950405707,1,5,4,055,1950-05-06,126,1,1,1,1,10,1950
LC_1950_1948404202,1948404202,1947403713,1950405741,1,5,4,012,1950-05-07,127,1,1,1,1,10,1950
LC_1950_1948404209,1948404209,1949404812,1950405224,1,5,2,052,1950-04-24,114,1,1,1,1,10,1950
LC_1950_1948404218,1948404218,1948404261,1950405257,1,5,4,081,1950-04-25,115,1,1,1,1,10,1950
LC_1950_1948404219,1948404219,1948404107,1950405503,1,5,3,062,1950-05-01,121,1,1,1,1,10,1950
LC_1950_1948404226,1948404226,1948404366,1950405665,1,5,4,071,1950-05-04,124,1,1,1,1,10,1950
LC_1950_1948404229,1948404229,1949404812,1950405433,1,5,3,052,1950-04-29,119,1,1,1,1,10,1950
LC_1950_1948404236,1948404236,1948404374,1950405726,1,5,2,092,1950-05-07,127,1,1,1,1,10,1950
LC_1950_1948404241,1948404241,1948404261,1950405310,1,5,4,081,1950-04-26,116,1,1,1,1,10,1950
LC_1950_1948404251,1948404251,1948404284,1950405338,1,5,4,121,1950-04-27,117,1,1,1,1,10,1950
LC_1950_1948404252,1948404252,1949404812,1950405647,1,5,2,052,1950-05-04,124,1,1,1,1,0,1950
LC_1950_1948404254,1948404254,1948404305,1950405104,1,5,1,042,1950-04-20,110,1,1,1,1,0,1950
LC_1950_1948404258,1948404258,1947481118,1950405316,1,5,3,051,1950-04-26,116,1,1,1,1,10,1950
LC_1950_1948404262,1948404262,1948404305,1950405323,1,5,1,042,1950-04-27,117,1,1,1,1,0,1950
LC_1950_1948404265,1948404265,1948404366,1950405402|1950405403,2,8,3,071,1950-04-28,118,1,1,2,1,10,1950
LC_1950_1948404278,1948404278,1948404107,1950405788,1,5,2,062,1950-05-12,132,1,1,1,1,10,1950
LC_1950_1948404282,1948404282,1948404364,1950405236,1,5,3,091,1950-04-24,114,1,1,1,1,10,1950
LC_1950_1948404285,1948404285,1948404095,1950405090,1,5,4,111,1950-04-19,109,1,1,1,1,10,1950
LC_1950_1948404289,1948404289,1947403713,1950405784,1,5,4,012,1950-05-11,131,1,1,1,1,10,1950
LC_1950_1948404295,1948404295,1948404305,1950405621,1,5,4,042,1950-05-03,123,1,1,1,1,10,1950
LC_1950_1948404296,1948404296,1948404429,1950405804,1,5,3,151,1950-05-18,138,1,1,1,1,10,1950
LC_1950_1948404307,1948404307,1948404147,1950405294,1,5,4,131,1950-04-26,116,1,1,1,1,10,1950
LC_1950_1948404312,1948404312,1948404305,1950405261,1,5,2,042,1950-04-25,115,1,1,1,1,0,1950
LC_1950_1948404315,1948404315,1948404374,1950405771,1,5,4,092,1950-05-08,128,1,1,1,1,10,1950
LC_1950_1948404316,1948404316,1948404374,1950405494,1,5,2,092,1950-05-01,121,1,1,1,1,10,1950
LC_1950_1948404331,1948404331,1947403825,1950405392,1,5,3,072,1950-04-28,118,1,1,1,1,10,1950
LC_1950_1948404341,1948404341,1947403713,1950405150,1,5,1,012,1950-04-21,111,1,1,1,1,10,1950
LC_1950_1948404344,1948404344,1947403713,1950405510,1,5,4,012,1950-05-01,121,1,1,1,1,10,1950
LC_1950_1948404346,1948404346,1948404374,1950405686,1,5,3,092,1950-05-05,125,1,1,1,1,10,1950
LC_1950_1948404351,1948404351,1948404284,1950405452,1,5,4,121,1950-04-30,120,1,1,1,1,10,1950
LC_1950_1948404352,1948404352,1948404374,1950405367,1,5,4,092,1950-04-28,118,1,1,1,1,10,1950
LC_1950_1948404353,1948404353,1948404374,1950405377,1,5,3,092,1950-04-28,118,1,1,1,1,10,1950
LC_1950_1948404359,1948404359,1948404429,1950405201,1,5,4,151,1950-04-23,113,1,1,1,1,10,1950
LC_1950_1948404365,1948404365,1948404366,1950405247,1,5,4,071,1950-04-25,115,1,1,1,1,10,1950
LC_1950_1948404376,1948404376,1948404271,1950405353,1,5,2,011,1950-04-27,117,1,1,1,1,0,1950
LC_1950_1948404378,1948404378,1947403713,1950405625,1,5,4,012,1950-05-03,123,1,1,1,1,10,1950
LC_1950_1948404383,1948404383,1948404095,1950405231,1,5,3,111,1950-04-24,114,1,1,1,1,10,1950
LC_1950_1948404405,1948404405,1949404812,1950405803,1,5,4,052,1950-05-19,139,1,1,1,1,10,1950
LC_1950_1948404408,1948404408,1948404261,1950405477,1,5,4,081,1950-04-30,120,1,1,1,1,10,1950
LC_1950_1948404417,1948404417,1947403825,1950405387,1,5,3,072,1950-04-28,118,1,1,1,1,0,1950
LC_1950_1948404419,1948404419,1948404374,1950405320,1,5,2,092,1950-04-26,116,1,1,1,1,0,1950
LC_1950_1948404422,1948404422,1947403713,1950405431,1,5,3,012,1950-04-29,119,1,1,1,1,0,1950
LC_1950_1948404423,1948404423,1947403713,1950405683,1,5,4,012,1950-05-05,125,1,1,1,1,10,1950
LC_1950_1948404424,1948404424,1948404390,1950405425,1,5,4,101,1950-04-29,119,1,1,1,1,10,1950
LC_1950_1948404427,1948404427,1948404036,1950405309,1,5,4,141,1950-04-26,116,1,1,1,1,10,1950
LC_1950_1948404435,1948404435,1949404942,1950405418,1,5,4,082,1950-04-29,119,1,1,1,1,10,1950
LC_1950_1948404438,1948404438,1949404812,1950405207,1,5,2,052,1950-04-23,113,1,1,1,1,10,1950
LC_1950_1948404451,1948404451,1949404942,1950405617,1,5,4,082,1950-05-03,123,1,1,1,1,10,1950
LC_1950_1948404455,1948404455,1948404261,1950405731,1,5,3,081,1950-05-07,127,1,1,1,1,10,1950
LC_1950_1948404458,1948404458,1948481457,1950405421,1,5,3,021,1950-04-29,119,1,1,1,1,10,1950
LC_1950_1948404460,1948404460,1948404305,1950405351,1,5,2,042,1950-04-27,117,1,1,1,1,0,1950
LC_1950_1948404470,1948404470,1948404305,1950405523,1,5,3,042,1950-05-01,121,1,1,1,1,10,1950
LC_1950_1948404471,1948404471,1948481561,1950405308,1,5,4,031,1950-04-26,116,1,1,1,1,10,1950
LC_1950_1948404473,1948404473,1948404364,1950405423,1,5,2,091,1950-04-29,119,1,1,1,1,10,1950
LC_1950_1948404474,1948404474,1948404305,1950405346,1,5,2,042,1950-04-27,117,1,1,1,1,0,1950
LC_1950_1944480213,1944480213,1948404095,1950405296|1950405297,2,8,4,111,1950-04-26,116,1,1,2,1,10,1950
LC_1950_1944480216,1944480216,1948404261,1950405263|1950405264,2,8,4,081,1950-04-25,115,1,1,2,1,0,1950
LC_1950_1944480218,1944480218,1948404374,1950405422,1,5,2,092,1950-04-29,119,1,1,1,1,10,1950
LC_1950_1944480225,1944480225,1948404095,1950405626|1950405627,2,8,3,111,1950-05-03,123,1,1,2,1,10,1950
LC_1950_1944480227,1944480227,1948404284,1950405552,1,5,4,121,1950-05-01,121,1,1,1,1,10,1950
LC_1950_1944480238,1944480238,1948404374,1950405567,1,5,3,092,1950-05-02,122,1,1,1,1,10,1950
LC_1950_1944480244,1944480244,1948404390,1950405361|1950405362,2,8,3,101,1950-04-28,118,1,1,2,1,0,1950
LC_1950_1944480248,1944480248,1948404374,1950405807|1950405808,2,8,3,092,1950-05-21,141,1,1,2,1,10,1950
LC_1950_1944480254,1944480254,1948404374,1950405501|1950405502,2,8,3,092,1950-05-01,121,1,1,2,1,10,1950
LC_1950_1944480260,1944480260,1948404390,1950405221|1950405222,2,8,4,101,1950-04-24,114,1,1,2,1,10,1950
LC_1950_1944480267,1944480267,1948404261,1950405415|1950405416,2,8,4,081,1950-04-29,119,1,1,2,1,10,1950
LC_1950_1944480280,1944480280,1948404374,1950405443|1950405444,2,8,3,092,1950-04-29,119,1,1,2,1,10,1950
LC_1950_1944480288,1944480288,1948404374,1950405360,1,5,4,092,1950-04-28,118,1,1,1,1,10,1950
LC_1950_1944480289,1944480289,1948404284,1950405511|1950405512,2,8,4,121,1950-05-01,121,1,1,2,1,10,1950
LC_1950_1944480297,1944480297,1948404366,1950405240|1950405241,2,8,4,071,1950-04-25,115,1,1,2,1,10,1950
LC_1950_1944480306,1944480306,1948404261,1950405507|1950405508,2,8,4,081,1950-05-01,121,1,1,2,1,10,1950
LC_1950_1944480316,1944480316,1948404364,1950405517|1950405518,2,8,4,091,1950-05-01,121,1,1,2,1,10,1950
LC_1950_1944480320,1944480320,1948404374,1950405465|1950405466,2,8,3,092,1950-04-30,120,1,1,2,1,10,1950
LC_1950_1944480327,1944480327,1948404429,1950405368,1,5,5,151,1950-04-28,118,1,1,1,1,0,1950
LC_1950_1944480331,1944480331,1948404374,1950405161,1,5,4,092,1950-04-22,112,1,1,1,1,10,1950
LC_1950_1944480336,1944480336,1948404429,1950405551,1,5,4,151,1950-05-01,121,1,1,1,1,10,1950
LC_1950_1944480343,1944480343,1948404036,1950405759|1950405760,2,8,4,141,1950-05-08,128,1,1,2,1,10,1950
LC_1950_1944480352,1944480352,1948404390,1950405195,1,5,4,101,1950-04-23,113,1,1,1,1,10,1950
LC_1950_1944480355,1944480355,1948404095,1950405639|1950405640,2,8,4,111,1950-05-04,124,1,1,2,1,10,1950
LC_1950_1944480359,1944480359,1948404036,1950405772|1950405773,2,8,3,141,1950-05-09,129,1,1,2,1,0,1950
LC_1950_1944480366,1944480366,1948404374,1950405390,1,5,4,092,1950-04-28,118,1,1,1,1,0,1950
LC_1950_1944480367,1944480367,1948404095,1950405182,1,5,4,111,1950-04-22,112,1,1,1,1,10,1950
LC_1950_1945480400,1945480400,1948404374,1950405569,1,5,3,092,1950-05-02,122,1,1,1,1,10,1950
LC_1950_1945480409,1945480409,1948404147,1950405292|1950405293,2,8,2,131,1950-04-26,116,1,1,2,1,10,1950
LC_1950_1945480421,1945480421,1948404366,1950405228,1,5,3,071,1950-04-24,114,1,1,1,1,10,1950
LC_1950_1945480424,1945480424,1948404374,1950405131,1,5,4,092,1950-04-21,111,1,1,1,1,10,1950
LC_1950_1945480425,1945480425,1948404147,1950405461|1950405462,2,8,3,131,1950-04-30,120,1,1,2,1,10,1950
LC_1950_1945480430,1945480430,1948404368,1950405428|1950405470,2,8,4,061,1950-04-29,119,1,1,2,1,10,1950
LC_1950_1945480441,1945480441,1948404366,1950405463|1950405464,2,8,2,071,1950-04-30,120,1,1,2,1,10,1950
LC_1950_1945480443,1945480443,1948404374,1950405326|1950405327,2,8,4,092,1950-04-27,117,1,1,2,1,10,1950
LC_1950_1945480448,1945480448,1948404374,1950405136|1950405137,2,8,2,092,1950-04-21,111,1,1,2,1,10,1950
LC_1950_1945480453,1945480453,1948404147,1950405304|1950405305,2,8,4,131,1950-04-26,116,1,1,2,1,10,1950
LC_1950_1945480471,1945480471,1948404429,1950405490|1950405491,2,8,4,151,1950-04-30,120,1,1,2,1,10,1950
LC_1950_1945480473,1945480473,1948404284,1950405729|1950405730,2,8,4,121,1950-05-07,127,1,1,2,1,10,1950
LC_1950_1945480478,1945480478,1948404366,1950405701,1,5,5,071,1950-05-06,126,1,1,1,1,10,1950
LC_1950_1945480484,1945480484,1948404429,1950405120|1950405121,2,8,5,151,1950-04-20,110,1,1,2,1,10,1950
LC_1950_1945480487,1945480487,1948404095,1950405713|1950405714,2,8,4,111,1950-05-06,126,1,1,2,1,10,1950
LC_1950_1945480488,1945480488,1948404374,1950405429,1,5,5,092,1950-04-29,119,1,1,1,1,10,1950
LC_1950_1945480490,1945480490,1948404390,1950405249,1,5,5,101,1950-04-25,115,1,1,1,1,10,1950
LC_1950_1945480495,1945480495,1948404364,1950405753|1950405754,2,8,4,091,1950-05-08,128,1,1,2,1,10,1950
LC_1950_1945480496,1945480496,1948404366,1950405535|1950405536,2,8,3,071,1950-05-01,121,1,1,2,1,10,1950
LC_1950_1945480510,1945480510,1948404284,1950405109|1950405110,2,8,4,121,1950-04-20,110,1,1,2,1,10,1950
LC_1950_1945480514,1945480514,1948404036,1950405689|1950405690,2,8,4,141,1950-05-05,125,1,1,2,1,10,1950
LC_1950_1945480517,1945480517,1948404364,1950405568,1,5,4,091,1950-05-02,122,1,1,1,1,10,1950
LC_1950_1945480521,1945480521,1948404095,1950405133,1,5,4,111,1950-04-21,111,1,1,1,1,10,1950
LC_1950_1945480526,1945480526,1948404147,1950405229,1,5,4,131,1950-04-24,114,1,1,1,1,10,1950
LC_1950_1945480528,1945480528,1948404036,1950405693,1,5,4,141,1950-05-06,126,1,1,1,1,10,1950
LC_1950_1945480530,1945480530,1948404284,1950405798|1950405799,2,8,4,121,1950-05-16,136,1,1,2,1,10,1950
LC_1950_1945480539,1945480539,1948404284,1950405482,1,5,5,121,1950-04-30,120,1,1,1,1,10,1950
LC_1950_1945480547,1945480547,1948404374,1950405314,1,5,5,092,1950-04-26,116,1,1,1,1,10,1950
LC_1950_1945480550,1945480550,1948404261,1950405667|1950405668,2,8,4,081,1950-05-04,124,1,1,2,1,10,1950
LC_1950_1945480557,1945480557,1948404390,1950405439|1950405440,2,8,2,101,1950-04-29,119,1,1,2,1,0,1950
LC_1950_1945480561,1945480561,1948404429,1950405239,1,5,4,151,1950-04-25,115,1,1,1,1,10,1950
LC_1950_1945480570,1945480570,1948404366,1950405335|1950405336,2,8,4,071,1950-04-27,117,1,1,2,1,10,1950
LC_1950_1945480576,1945480576,1948404368,1950405227,1,5,3,061,1950-04-24,114,1,1,1,1,10,1950
LC_1950_1945480578,1945480578,1948404429,1950405185|1950405186,2,8,3,151,1950-04-23,113,1,1,2,1,0,1950
LC_1950_1945480588,1945480588,1948404390,1950405612,1,5,5,101,1950-05-03,123,1,1,1,1,0,1950
LC_1950_1945480591,1945480591,1948404374,1950405737,1,5,4,092,1950-05-07,127,1,1,1,1,10,1950
LC_1950_1945480599,1945480599,1948404284,1950405715|1950405716,2,8,4,121,1950-05-06,126,1,1,2,1,10,1950
LC_1950_1945480600,1945480600,1948404284,1950405324|1950405325,2,8,4,121,1950-04-27,117,1,1,2,1,10,1950
LC_1950_1945480627,1945480627,1948404368,1950405637|1950405638,2,8,2,061,1950-05-04,124,1,1,2,1,10,1950
LC_1950_1945480634,1945480634,1948404364,1950405441|1950405442,2,8,3,091,1950-04-29,119,1,1,2,1,10,1950
LC_1950_1945480646,1945480646,1948404390,1950405329|1950405330,2,8,4,101,1950-04-27,117,1,1,2,1,10,1950
LC_1950_1945480655,1945480655,1948404374,1950405413|1950405414,2,8,5,092,1950-04-29,119,1,1,2,1,10,1950
LC_1950_1945480656,1945480656,1948404390,1950405190|1950405191,2,8,4,101,1950-04-23,113,1,1,2,1,10,1950
LC_1950_1945480663,1945480663,1948404368,1950405300|1950405301,2,8,4,061,1950-04-26,116,1,1,2,1,10,1950
LC_1950_1945480665,1945480665,1948404368,1950405148,1,5,3,061,1950-04-21,111,1,1,1,1,10,1950
LC_1950_1945480666,1945480666,1948404284,1950405635|1950405636,2,8,3,121,1950-05-04,124,1,1,2,1,10,1950
LC_1950_1945480672,1945480672,1948404368,1950405388,1,5,5,061,1950-04-28,118,1,1,1,1,10,1950
LC_1950_1945480675,1945480675,1948404374,1950405630|1950405631,2,8,4,092,1950-05-03,123,1,1,2,1,10,1950
LC_1950_1945480680,1945480680,1948404364,1950405302|1950405303,2,8,3,091,1950-04-26,116,1,1,2,1,10,1950
LC_1950_1945480683,1945480683,1948404261,1950405269|1950405270,2,8,2,081,1950-04-25,115,1,1,2,1,10,1950
LC_1950_1945480689,1945480689,1948404374,1950405727|1950405728,2,8,3,092,1950-05-07,127,1,1,2,1,10,1950
LC_1950_1945480690,1945480690,1948404374,1950405777,1,5,3,092,1950-05-10,130,1,1,1,1,10,1950
LC_1950_1945480694,1945480694,1948404429,1950405675|1950405676,2,8,3,151,1950-05-05,125,1,1,2,1,10,1950
LC_1950_1945480715,1945480715,1948404390,1950405432,1,5,4,101,1950-04-29,119,1,1,1,1,0,1950
LC_1950_1945480731,1945480731,1948404284,1950405140|1950405141,2,8,4,121,1950-04-21,111,1,1,2,1,0,1950
LC_1950_1945480737,1945480737,1948404364,1950405499|1950405500,2,8,4,091,1950-05-01,121,1,1,2,1,10,1950
LC_1950_1946480751,1946480751,1949404635,1950405119,1,5,4,055,1950-04-20,110,1,1,1,1,10,1950
LC_1950_1946480757,1946480757,1949404635,1950405541|1950405542,2,8,4,055,1950-05-01,121,1,1,2,1,10,1950
LC_1950_1946480759,1946480759,1947481118,1950405539|1950405540,2,8,4,051,1950-05-01,121,1,1,2,1,10,1950
LC_1950_1946480762,1946480762,1949404635,1950405400|1950405401,2,8,4,055,1950-04-28,118,1,1,2,1,10,1950
LC_1950_1946480769,1946480769,1947481118,1950405519|1950405520,2,8,2,051,1950-05-01,121,1,1,2,1,10,1950
LC_1950_1946480773,1946480773,1949404635,1950405389,1,5,4,055,1950-04-28,118,1,1,1,1,10,1950
LC_1950_1946480780,1946480780,1948404429,1950405614,1,5,4,151,1950-05-03,123,1,1,1,1,10,1950
LC_1950_1946480793,1946480793,1948404283,1950405255|1950405256,2,8,5,041,1950-04-25,115,1,1,2,1,10,1950
LC_1950_1946480794,1946480794,1948481457,1950405776,1,5,4,021,1950-05-09,129,1,1,1,1,10,1950
LC_1950_1946480798,1946480798,1948404271,1950405118,1,7,2,011,1950-04-20,110,1,1,2,1,10,1950
LC_1950_1946480799,1946480799,1948404374,1950405162|1950405163,2,8,4,092,1950-04-22,112,1,1,2,1,0,1950
LC_1950_1946480802,1946480802,1948481561,1950405138|1950405139,2,8,3,031,1950-04-21,111,1,1,2,1,10,1950
LC_1950_1946480809,1946480809,1948404374,1950405253|1950405254,2,8,4,092,1950-04-25,115,1,1,2,1,10,1950
LC_1950_1946480814,1946480814,1948404036,1950405559,1,5,3,141,1950-05-02,122,1,1,1,1,10,1950
LC_1950_1946480819,1946480819,1948404283,1950405354,1,5,5,041,1950-04-27,117,1,1,1,1,10,1950
LC_1950_1946480825,1946480825,1948404364,1950405238,1,5,5,091,1950-04-24,114,1,1,1,1,10,1950
LC_1950_1946480828,1946480828,1948404374,1950405533|1950405534,2,8,4,092,1950-05-01,121,1,1,2,1,10,1950
LC_1950_1946480829,1946480829,1948404283,1950405628|1950405629,2,8,3,041,1950-05-03,123,1,1,2,1,10,1950
LC_1950_1946480832,1946480832,1948404283,1950405456|1950405457,2,8,4,041,1950-04-30,120,1,1,2,1,10,1950
LC_1950_1946480839,1946480839,1948481457,1950405217|1950405218,2,8,4,021,1950-04-24,114,1,1,2,1,10,1950
LC_1950_1946480841,1946480841,1948404271,1950405291,1,5,4,011,1950-04-26,116,1,1,1,1,10,1950
LC_1950_1946480846,1946480846,1948404368,1950405317,1,5,4,061,1950-04-26,116,1,1,1,1,10,1950
LC_1950_1946480858,1946480858,1948404271,1950405724|1950405725,2,8,4,011,1950-05-07,127,1,1,2,1,0,1950
LC_1950_1946480860,1946480860,1948404374,1950405394,1,5,3,092,1950-04-28,118,1,1,1,1,10,1950
LC_1950_1946480863,1946480863,1948481457,1950405164|1950405165,2,8,3,021,1950-04-22,112,1,1,2,1,10,1950
LC_1950_1946480865,1946480865,1948404429,1950405357|1950405358,2,8,4,151,1950-04-27,117,1,1,2,1,0,1950
LC_1950_1946480869,1946480869,1948404147,1950405177,1,5,4,131,1950-04-22,112,1,1,1,1,10,1950
LC_1950_1946480871,1946480871,1948404283,1950405398|1950405399,2,8,4,041,1950-04-28,118,1,1,2,1,10,1950
LC_1950_1946480874,1946480874,1948404095,1950405250|1950405251,2,8,4,111,1950-04-25,115,1,1,2,1,10,1950
LC_1950_1946480875,1946480875,1948404368,1950405573|1950405574,2,8,4,061,1950-05-02,122,1,1,2,1,10,1950
LC_1950_1946480877,1946480877,1948481561,1950405170|1950405171,2,8,3,031,1950-04-22,112,1,1,2,1,10,1950
LC_1950_1946480888,1946480888,1948404271,1950405493,1,5,4,011,1950-05-01,121,1,1,1,1,10,1950
LC_1950_1946480890,1946480890,1948404283,1950405259,1,5,4,041,1950-04-25,115,1,1,1,1,10,1950
LC_1950_1946480895,1946480895,1948481561,1950405391,1,5,4,031,1950-04-28,118,1,1,1,1,10,1950
LC_1950_1946480899,1946480899,1948404271,1950405383|1950405384,2,8,4,011,1950-04-28,118,1,1,2,1,10,1950
LC_1950_1946480900,1946480900,1948404271,1950405582|1950405583,2,8,2,011,1950-05-02,122,1,1,2,1,10,1950
LC_1950_1946480903,1946480903,1948481561,1950405156|1950405157,2,8,4,031,1950-04-22,112,1,1,2,1,10,1950
LC_1950_1946480909,1946480909,1948404374,1950405613,1,5,4,092,1950-05-03,123,1,1,1,1,10,1950
LC_1950_1946480910,1946480910,1948404283,1950405543|1950405544,2,8,4,041,1950-05-01,121,1,1,2,1,10,1950
LC_1950_1946480913,1946480913,1948404364,1950405374|1950405375,2,8,4,091,1950-04-28,118,1,1,2,1,10,1950
LC_1950_1946480914,1946480914,1948404283,1950405643,1,5,4,041,1950-05-04,124,1,1,1,1,10,1950
LC_1950_1946480921,1946480921,1948404374,1950405770,1,5,4,092,1950-05-08,128,1,1,1,1,10,1950
LC_1950_1946480923,1946480923,1948404368,1950405650|1950405651,2,8,4,061,1950-05-04,124,1,1,2,1,0,1950
LC_1950_1946480929,1946480929,1948404147,1950405075|1950405076,2,8,3,131,1950-04-17,107,1,1,2,1,10,1950
LC_1950_1946480931,1946480931,1948404271,1950405279,1,5,4,011,1950-04-26,116,1,1,1,1,0,1950
LC_1950_1946480933,1946480933,1948404374,1950405242|1950405243,2,8,4,092,1950-04-25,115,1,1,2,1,10,1950
LC_1950_1946480936,1946480936,1948404364,1950405486|1950405487,2,8,4,091,1950-04-30,120,1,1,2,1,10,1950
LC_1950_1946480942,1946480942,1948481457,1950405646,1,5,3,021,1950-05-04,124,1,1,1,1,10,1950
LC_1950_1946480943,1946480943,1948404147,1950405476,1,5,4,131,1950-04-30,120,1,1,1,1,10,1950
LC_1950_1946480948,1946480948,1948404283,1950405765|1950405766,2,8,3,041,1950-05-08,128,1,1,2,1,10,1950
LC_1950_1946480949,1946480949,1948404283,1950405282,1,5,4,041,1950-04-26,116,1,1,1,1,10,1950
LC_1950_1946480952,1946480952,1948481457,1950405290,1,5,4,021,1950-04-26,116,1,1,1,1,0,1950
LC_1950_1946480954,1946480954,1948404283,1950405599|1950405600,2,8,4,041,1950-05-03,123,1,1,2,1,10,1950
LC_1950_1946480957,1946480957,1948481457,1950405424,1,5,4,021,1950-04-29,119,1,1,1,1,10,1950
LC_1950_1946480960,1946480960,1948404283,1950405449|1950405450,2,8,3,041,1950-04-29,119,1,1,2,1,10,1950
LC_1950_1946480961,1946480961,1948404283,1950405597|1950405598,2,8,4,041,1950-05-03,123,1,1,2,1,10,1950
LC_1950_1946480970,1946480970,1948404261,1950405658|1950405659,2,8,4,081,1950-05-04,124,1,1,2,1,10,1950
LC_1950_1946480985,1946480985,1948481561,1950405099|1950405100,2,8,3,031,1950-04-19,109,1,1,2,1,10,1950
LC_1950_1946480996,1946480996,1948404364,1950405265|1950405266,2,8,4,091,1950-04-25,115,1,1,2,1,10,1950
LC_1950_1946481000,1946481000,1948404374,1950405179,1,5,4,092,1950-04-22,112,1,1,1,1,0,1950
LC_1950_1946481002,1946481002,1948404284,1950405606|1950405607,2,8,3,121,1950-05-03,123,1,1,2,1,0,1950
LC_1950_1946481004,1946481004,1948481457,1950405672,1,5,4,021,1950-05-05,125,1,1,1,1,10,1950
LC_1950_1946481012,1946481012,1948404283,1950405743|1950405744,2,8,3,041,1950-05-07,127,1,1,2,1,10,1950
LC_1950_1946481014,1946481014,1948404036,1950405409|1950405410,2,8,4,141,1950-04-29,119,1,1,2,1,10,1950
LC_1950_1946481017,1946481017,1948404374,1950405369|1950405370,2,8,4,092,1950-04-28,118,1,1,2,1,10,1950
LC_1950_1947481022,1947481022,1947481118,1950405096,1,5,2,051,1950-04-19,109,1,1,1,1,10,1950
LC_1950_1947481023,1947481023,1949404635,1950405601|1950405602,2,8,3,055,1950-05-03,123,1,1,2,1,10,1950
