UID,ETAG,BRD,YR,SEA,LINE,STM,PEN,TRT,TB,TR,AOD,BAND,DAYBN,WNWT,WNAGE,ADG,SPWT,YRWT,DAYSH,YADG,SL,ADJ_SL,FLGR,FLWT,ADJ_FLWT,FLRATIO,MICRON,SD,CV,DIGR,H,J,F,NOBN,LBWN,SIRE,SBRD,DAM,DBRD,JUWT,JDAY,JADG,AGE,RMK,PD,GENO,DNA,M_IDX,F_IDX,BOVIS,LIB,LIBING,LIBBRDG,PD_DEC,FERT,LOT,NAX,STUDY,STUDY2,RANK,APP,MOT,RFM,ABN,WBC,SEMEN,SELL,ELG,REGNO,LY2,LY3,LY5,YRREC,DISP,DAYDIS,FLBVB,FLBVG,FLBVR,SAGE
01RA00557,T7987,44,00,1,42,02,862,C,2,2,4.0,Y,111,81,111,0.616,186,186,67,0.367,2.5,2.9,62,6.6,7.5,0.0403,22.75,3.97,17.5,62,1,1,2-,1.57,115.7,T6684,44,T5235,44,212,192,0.391,1.0,,1,CTL,,100,91,N,SP,B,,SCT,,85alt,,LIB,.,,CR,75,4,,0,E,,0,_____,4,6,6,2001,,,0.0,0.0,0.0,
01RA00558,T7988,44,00,1,42,02,862,C,2,2,4.0,Y,111,74,111,0.557,154,154,67,0.28,3.1,3.6,60,6.8,7.7,0.05,22.04,4.36,19.8,64,1,1,3-,1.57,115.7,T6684,44,T5235,44,173,192,0.296,1.0,DUD >works,1,CTL,,99,99,N,D3,DUD,STUD,,,852,,CTL,.,,CR,50,3,,0,S,,0,_____,4,6,6,2001,,,0.0,0.0,0.0,
01RA00559,T7990,44,00,1,41,02,412,M,2,2,3.0,Y,111,83,111,0.622,179,179,67,0.336,3.2,3.7,62,8.6,9.7,0.0542,21.58,4.79,22.2,64,1,1,4-,1.9,128.6,T6585,44,T6364,44,201,192,0.352,1.0,"F4-, DUD",1,LWW,,113,113,N,D3,DUD,,SCT,,dd411,,LWW2,.,,CL,60,3,,10,S,,0,_____,3,6,5,2001,,,0.0,0.0,0.0,
01RA00560,T8004,44,00,1,42,02,902,C,1,1,3.0,Y,111,100,111,0.769,182,182,67,0.287,3.1,3.6,60,8.2,9.3,0.0511,22.68,4.52,19.9,62,2,1,2,1.33,93.3,T6667,44,T5957,44,207,192,0.319,1.0,MSG 9/28,1,CTL,,92,108,N,?,?,,,,,,CTL,.,,,,,,,,,0,_____,2,2,2,2001,97,0928,0.0,0.0,0.0,
01RA00561,T8024,44,00,1,42,02,832,C,2,2,4.0,Y,112,76,110,0.588,180,180,67,0.364,2.8,3.3,60,6.4,7.3,0.0406,22.47,4.53,20.2,62,2,1,3-,1.82,116.7,T6646,44,T5359,44,188,192,0.334,1.0,"D1,D2, >works",1,CTL,,99,94,N,SP,B,STUD,,,832,R,CTL,.,,CL,60,3,,10,S,,0,_____,4,8,6,2001,,,0.0,0.0,0.0,
01RA00562,T8025,44,00,1,42,02,832,C,2,2,4.0,Y,112,77,110,0.598,180,180,67,0.36,3.3,3.9,60,6.8,7.7,0.0428,22.91,4.58,20.0,62,2,1,3,1.82,116.7,T6646,44,T5359,44,205,192,0.382,1.0,DUD>works,1,CTL,,104,101,N,D3w,B+,DUD,,,83alt,,CTL,.,,CR,40,2,,0,S,,0,_____,4,8,6,2001,,,0.0,0.0,0.0,
01RA00563,T8036,44,00,1,41,02,411,M,2,1,9.0,Y,112,83,110,0.649,186,186,67,0.36,2.7,3.2,60,7.4,8.4,0.0452,24.04,4.54,18.9,60,2,1,3,1.44,130.9,T6889,44,T2391,44,205,192,0.364,1.0,DUD >works,1,LWW,,110,98,N,D3,DUD,STUD,,,412,,LWW1,.,,CR,60,3,,0,S,,0,_____,9,13,12,2001,,,0.0,0.0,0.0,
01RA00564,T8041,44,00,1,42,02,902,C,2,2,5.0,Y,113,65,109,0.491,140,140,67,0.262,3.0,3.5,60,6.4,7.3,0.0521,22.31,4.51,20.2,62,1,1,4+,1.5,99.3,T6667,44,T4752,44,167,192,0.304,1.0,,1,CTL,,90,95,N,SP+,B+,,,,84alt,,CTL,.,,CR,55,3,,0,S,,0,_____,4,7,7,2001,,,0.0,0.0,0.0,
01RA00565,T8051,44,00,1,41,02,412,M,2,2,6.0,Y,113,86,109,0.65,162,162,67,0.266,2.9,3.4,62,7.8,8.9,0.0549,20.5,3.98,19.4,70,1,2,2-,1.58,121.7,T6585,44,T4257,44,185,192,0.296,1.0,,1,LWW,,105,106,N,S5,AAA,,,,ealt,,LIB,.,,CR,70,4,,0,E,,0,_____,5,9,9,2001,,,0.0,0.0,0.0,
01RA00566,T8056,44,00,1,42,02,802,C,3,2,5.0,Y,113,70,109,0.537,149,149,67,0.276,2.5,2.9,62,6.2,7.1,0.0477,20.1,4.25,21.2,70,2,1,4,1.94,126.8,T6569,44,T5046,44,173,192,0.307,1.0,,1,CTL,,102,91,N,S1,A,STUD,,,812,,CTL,.,,CR,40,2,,0,S,,0,_____,5,11,10,2001,,,0.0,0.0,0.0,
01RA00567,T8088,44,00,1,41,02,412,M,2,2,4.0,Y,114,90,108,0.71,193,193,67,0.36,3.1,3.7,62,8.2,9.4,0.0487,19.65,3.78,19.2,70,1,1,2+,1.7,134.0,T6585,44,T5502,44,,,0.0,1.0,WOLF KILL,6,LWW,,,,,,,,,,,,.,.,,,,,,,,,0,_____,4,7,7,2001,13,0612,0.0,0.0,0.0,
01RA00568,T8102,44,00,1,42,02,832,C,2,1,6.0,Y,115,85,107,0.665,172,172,67,0.304,3.1,3.7,60,7.2,8.3,0.0483,24.24,4.83,19.9,60,2,1,3-,1.38,95.8,T6646,44,T4510,44,195,192,0.328,1.0,,1,CTL,,92,102,N,D3,DUD,,SCT,,82alt,,LIB,.,,CR,60,3,,5,S,,0,_____,5,7,7,2001,,,0.0,0.0,0.0,
01RA00569,T8113,44,00,1,41,02,414,M,3,2,5.0,Y,115,77,107,0.615,177,177,67,0.35,3.0,3.5,58,8.0,9.2,0.052,22.51,6.15,27.3,60,1,1,3+,1.83,137.0,T6877,44,T4802,44,191,192,0.34,1.0,MSG 9/28,1,LWW,,115,107,N,?,?,,,,,,LWW1,.,,,,,,,,,0,_____,5,10,9,2001,97,0928,0.0,0.0,0.0,
01RA00570,T8164,44,00,1,42,02,902,C,2,2,4.0,Y,117,74,105,0.573,177,177,67,0.36,3.1,3.7,60,8.0,9.2,0.052,23.35,5.58,23.9,62,5,1,3-,1.7,109.2,T6667,44,T5270,44,194,192,0.358,1.0,"H5, X",3,CTL,,102,108,N,S3,AA,,SCT,,LIB,,LIB,.,,CR,65,3,,0,E,,0,_____,4,7,6,2001,,,0.0,0.0,0.0,
01RA00571,T8183,44,00,1,42,02,822,C,2,2,7.0,Y,118,65,104,0.49,166,166,67,0.353,2.5,3.0,64,5.8,6.7,0.0404,16.9,2.81,16.7,80,2,1,3+,1.66,110.9,T6699,44,T3858,44,192,192,0.379,1.0,,1,CTL,,95,93,N,S3,AA,STUD,,,862,,CTL,.,,CL,60,3,,0,S,,0,_____,7,11,10,2001,,,0.0,0.0,0.0,
01RA00572,T8185,44,00,1,42,02,882,C,2,2,5.0,Y,118,69,104,0.538,159,159,67,0.315,2.8,3.3,60,6.4,7.4,0.0465,21.08,5.24,24.9,62,2,1,3,1.61,106.1,T6940,44,T4907,44,175,192,0.316,1.0,,1,CTL,,93,95,N,S2,AA,STUD,,,912,,CTL,.,,CL,70,4,,0,E,,0,_____,5,8,7,2001,,,0.0,0.0,0.0,
01RA00573,T8203,44,00,1,41,02,411,M,2,1,4.0,Y,119,88,103,0.717,189,189,67,0.353,3.2,3.8,60,7.6,8.8,0.0466,21.27,4.2,19.8,64,1,1,3+,1.57,102.1,T6889,44,T5340,44,208,192,0.358,1.0,,1,LWW,,98,108,N,D3,DUD,,SCT,,,,LIB,.,,CR,65,3,,0,E,,0,_____,4,6,5,2001,,,0.0,0.0,0.0,
01RA00574,T8209,44,00,1,42,02,902,C,2,1,6.0,Y,119,68,103,0.545,148,148,67,0.28,3.0,3.6,62,5.4,6.3,0.0426,21.44,4.34,20.2,64,2,1,3,1.48,88.9,T6667,44,T4335,44,167,192,0.296,1.0,,1,CTL,,82,91,N,S1,A,STUD,,,842,,LIB,.,,CR,80,4,,0,E,,0,_____,5,8,7,2001,,,0.0,0.0,0.0,
01RA00575,T8215,44,00,1,41,02,411,M,3,2,4.0,Y,119,74,103,0.611,163,163,67,0.311,3.1,3.7,62,5.8,6.7,0.0411,19.6,3.92,20.0,70,2,1,3+,1.7,121.7,T6889,44,T5703,44,191,192,0.349,1.0,H2 Save Lww,1,LWW,,102,96,N,S4,AAA,,,,412al,,LWW2,.,,CR,35,2,,0,S,,0,_____,4,7,6,2001,,,0.0,0.0,0.0,
01RA00576,T8220,44,00,1,41,02,413,M,2,1,4.0,Y,119,87,103,0.717,196,196,67,0.381,3.1,3.7,60,8.0,9.3,0.0474,22.1,4.23,19.2,62,1,1,2+,1.7,119.7,T6748,44,T5283,44,208,192,0.361,1.0,"XBLOODY,XTSTS",1,LWW,,108,110,N,?,?,,,,X,,LIB,X,,BL,10,1,,0,X,,0,_____,4,7,6,2001,93,1109,0.0,0.0,0.0,
01RA00577,T8238,44,00,1,41,02,412,M,2,2,4.0,Y,121,58,101,0.435,168,168,67,0.385,2.8,3.4,60,7.8,9.1,0.0542,24.37,5.01,20.6,60,1,1,3,1.95,142.3,T6585,44,T5411,44,194,192,0.406,1.0,"DUD, +LAME",1,LWW,,120,104,N,D3,DUD,DUD,SCT,,dd411,,LWW1,.,,CR,45,3,,0,S,,0,_____,4,9,8,2001,,,0.0,0.0,0.0,
01RA00578,T8255,44,00,1,41,02,414,M,2,2,6.0,Y,121,87,101,0.711,171,171,67,0.294,3.2,3.9,62,7.4,8.7,0.0509,20.39,4.17,20.5,70,1,1,3+,1.48,127.9,T6877,44,T4471,44,,,0.0,1.0,WOLF KILL,6,LWW,,,,,,,,,,,,.,.,,,,,,,,,0,_____,5,8,8,2001,13,0612,0.0,0.0,0.0,
01RA00579,T8271,44,00,1,42,02,822,C,2,2,6.0,Y,123,62,99,0.5,157,157,67,0.332,2.7,3.3,62,5.0,5.9,0.0376,19.2,4.24,22.1,70,1,1,2-,1.58,99.5,T6699,44,T4503,44,172,192,0.328,1.0,,1,CTL,,87,88,N,S4,AAA,,,,86alt,,LIB,.,,CR,65,3,,0,E,,0,_____,5,9,8,2001,,,0.0,0.0,0.0,
01RA00580,T8272,44,00,1,42,02,822,C,2,2,6.0,Y,123,58,99,0.465,162,162,67,0.364,2.8,3.4,62,5.0,5.9,0.0364,20.02,3.8,19.0,70,1,1,3,1.58,99.5,T6699,44,T4503,44,,,0.0,1.0,WOLF KILL,6,CTL,,,,,,,,,,,,.,.,,,,,,,,,0,_____,5,9,8,2001,13,0612,0.0,0.0,0.0,
01RA00581,T8276,44,00,1,42,02,912,C,2,2,3.0,Y,124,57,98,0.451,123,123,67,0.231,2.7,3.3,62,4.4,5.2,0.0423,20.33,4.43,21.8,70,1,1,3+,1.76,126.9,T6845,44,T6243,44,,,0.0,1.0,LUPINE 6/13,6,CTL,,,,,,,,,,,,.,.,,,,,,,,,0,_____,3,5,5,2001,04,0613,0.0,0.0,0.0,
01RA00582,T8277,44,00,1,42,02,912,C,2,2,3.0,Y,124,68,98,0.538,153,153,67,0.297,2.6,3.2,62,6.6,7.8,0.051,20.13,4.33,21.5,70,1,1,3-,1.76,126.9,T6845,44,T6243,44,173,192,0.313,1.0,,1,CTL,,105,98,N,S2,AA,STUD,,,892,,CTL,.,,CR,50,3,,0,S,,0,_____,3,5,5,2001,,,0.0,0.0,0.0,
01RA00583,Z3564,81,96,1,97,97,971,.,3,2,6.0,M,85,110,137,0.718,256,191,0,0.279,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,,1,,2.01,134.2,Z2908,81,Z1300,81,286,192,0.297,5.0,SICK,1,BF,,98,,N,S3,AA,,,,974,,SUFF,.,,,,,,,,,0,_____,6,13,10,2001,19,0820,0.0,0.0,0.0,
01RA00584,Z3583,81,96,1,97,97,972,.,2,2,6.0,M,88,114,134,0.743,273,206,0,0.317,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,,1,,2.01,124.3,Z2857,81,Z2437,81,,,0.292,5.0,WOLF KILL,6,BF,,98,,,S3,AA,,,,,,.,.,,,,,,,,,0,_____,6,13,9,2001,13,0628,0.0,0.0,0.0,
01RA00585,Z3585,81,96,1,97,97,972,.,1,1,5.0,M,88,141,134,0.916,279,226,0,0.293,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,,1,,1.63,138.8,Z2857,81,Z1324,81,318,192,0.269,5.0,,1,BF,,102,,N,S3,AA,,,,cB2,,SUFF,.,,CR,45,3,,0,S,,0,_____,5,8,6,2001,,,0.0,0.0,0.0,
01RA00586,Z3627,81,96,1,97,97,971,.,1,1,6.0,M,92,125,130,0.842,274,179,0,0.186,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,,1,,1.94,117.6,Z2908,81,Z2963,81,293,192,0.232,5.0,,1,BF,,91,,N,S3,AA,,,,cB2,,SUFF,.,,CL,50,3,,0,S,,0,_____,6,12,8,2001,,,0.0,0.0,0.0,
01RA00587,Z3643,81,96,1,97,97,971,.,1,1,5.0,M,94,117,128,0.804,265,192,0,0.259,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,,1,,1.71,93.3,Z2908,81,Z2903,81,305,192,0.292,5.0,SM. R.TESTE,1,BF,,102,,N,S3,AA,,,,W1,,SUFF,.,,,,,,,,,0,_____,5,7,5,2001,01,0912,0.0,0.0,0.0,
01RA00588,Z3668,81,96,1,97,97,974,.,1,1,4.0,M,101,115,121,0.843,250,178,0,0.217,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,,2,,1.4,91.5,Z2902,81,Z3212,81,278,192,0.235,5.0,,3,BF,,92,,,S4,AAA,,,,,,X,.,,,,,,,,,0,_____,3,4,4,2001,93,0824,0.0,0.0,0.0,
01RA00589,Z3677,81,96,1,97,97,972,.,1,2,6.0,M,107,114,115,0.861,334,226,0,0.386,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,,2,,1.21,94.7,Z2857,81,Z2307,81,357,192,0.363,5.0,"ABS.HIP,DRY",3,BF,,119,,,S4,AAA,,,97.0,,,X,.,,,,,,,,,0,_____,5,5,6,2001,93,0824,0.0,0.0,0.0,
01RA00590,Z3900,81,97,1,97,97,972,.,2,2,2.0,M,91,115,132,0.798,234,184,0,0.24,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,,1,,1.74,150.1,Z3246,81,Z3281,81,266,192,0.255,4.0,,1,BF,,94,,N,S3,AA,,,,cB1,,SUFF,.,,CR,70,3,,0,E,,0,_____,2,3,3,2001,,,0.0,0.0,0.0,
01RA00591,Z3905,81,97,1,97,97,974,.,2,1,2.0,M,92,104,131,0.707,240,175,0,0.247,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,,1,,2.14,101.2,Z3228,81,Z3648,81,271,192,0.279,4.0,,1,BF,,94,,N,S3,AA,,,,cB1,,SUFF,.,,CL,55,3,,0,S,,0,_____,2,5,1,2001,,,0.0,0.0,0.0,
01RA00592,Z3919,81,97,1,97,97,971,.,2,2,5.0,M,92,113,131,0.761,251,178,0,0.226,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,,1,,1.8,122.4,Z2345,81,Z3260,81,264,192,0.249,4.0,"ON BACK,BLOAT",1,BF,,90,,N,S2,AA,,,,altw,,SUFF,.,,CR,55,3,,5,S,,0,_____,5,9,8,2001,16,,0.0,0.0,0.0,
01RA00593,Z3923,81,97,1,97,97,971,.,2,1,5.0,M,93,116,130,0.794,247,180,0,0.222,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,,1,,1.74,134.3,Z2345,81,Z1369,81,267,192,0.273,4.0,,1,BF,,97,,N,S4,AAA,,,,altw,,SUFF,.,,CL,60,3,,0,S,,0,_____,5,9,7,2001,,,0.0,0.0,0.0,
01RA00594,Z3931,81,97,1,97,97,971,.,2,2,5.0,M,94,132,129,0.881,275,200,0,0.236,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,,1,,1.63,138.8,Z2345,81,Z1324,81,287,192,0.207,4.0,,1,BF,,88,,N,S3,AA,,,,cB1,,SUFF,.,,CR,65,4,,0,E,,0,_____,5,8,6,2001,,,0.0,0.0,0.0,
01RA00595,Z3996,81,97,1,97,97,972,.,3,1,6.0,M,102,109,121,0.804,221,166,0,0.198,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,,1,,2.11,139.7,Z3246,81,Z1381,81,244,192,0.228,4.0,,1,BF,,88,,N,S3,AA,,,,altw,,SUFF,.,,CL,65,3,,0,E,,0,_____,6,14,10,2001,,,0.0,0.0,0.0,
01RA00596,Z4000,81,97,1,97,97,971,.,2,2,4.0,M,102,124,121,0.901,284,180,0,0.194,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,,1,,1.77,134.5,Z2345,81,Z2912,81,317,192,0.24,4.0,,1,BF,,96,,N,S3,AA,,,,cB1,,SUFF,.,,CL,40,3,,0,S,,0,_____,4,6,5,2001,,,0.0,0.0,0.0,
01RA00597,Z4004,81,97,1,97,97,972,.,2,1,5.0,M,102,128,121,0.941,257,204,0,0.264,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,,1,,1.9,144.3,Z3246,81,Z2300,81,,,0.321,4.0,WOLF KILL,6,BF,,115,,,S2,AA,,,,,,.,.,,,,,,,,,0,_____,5,9,8,2001,13,0612,0.0,0.0,0.0,
01RA00598,Z4183,81,97,1,97,97,972,.,2,2,7.0,X,109,106,114,0.785,191,184,0,0.271,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,,1,,2.11,129.1,Z3246,81,Z0850,81,0,,0.297,4.0,"X, THIN, SICK",3,BF,,102,,,S3,AA,,,,X,,X,.,,,,,,,,,0,_____,6,16,8,2001,93,0709,0.0,0.0,0.0,
01RA00599,Z4732,81,98,1,97,97,972,.,2,2,5.0,M,93,97,126,0.661,278,189,0,0.315,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,,1,,1.8,122.4,Z3228,81,Z3260,81,297,192,0.335,3.0,"ABS.CHEST,DRY",1,BF,,103,,N,S1,A,,,,altw,,SUFF,.,,CR,50,3,,0,S,,0,_____,5,9,8,2001,,,0.0,0.0,0.0,
01RA00600,Z4741,81,98,1,97,97,971,.,1,2,3.0,M,95,98,124,0.692,270,204,0,0.363,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,,1,,1.51,103.1,Z3246,81,Z3604,81,296,192,0.406,3.0,,1,BF,,120,,N,S2,AA,,,,altw,,SUFF,.,,CR,40,2,,0,S,,0,_____,2,3,4,2001,,,0.0,0.0,0.0,
01RA00601,Z4800,81,98,1,00,80,AI,h,3,2,6.0,M,102,104,117,0.794,224,0,0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,,1,,1.67,111.3,00000,97,A1240,04,237,192,0.0,3.0,,1,SXP,SXP,,,N,S2,AA,,,,SEMN,,SEMN,.,,CR,65,4,,0,E,,0,_____,4,10,8,2001,,,0.0,0.0,0.0,
01RA00602,Z4804,81,98,1,00,81,AI,h,2,2,4.0,M,102,92,117,0.684,247,0,0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,,1,,2.0,145.5,00000,97,A2812,04,264,192,0.362,3.0,ENTR,1,,,,,N,S+,A+,,,,SEMN,,SEMN,.,,M,60,3,,0,S,,0,_____,4,8,7,2001,,,0.0,0.0,0.0,
01RA00603,Z4811,81,98,1,97,97,972,.,1,1,3.0,M,103,105,116,0.79,263,190,0,0.291,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,,1,,1.65,116.2,Z3228,81,Z3661,81,285,192,0.326,3.0,,1,BF,,108,,N,S2,AA,,,,altw,,SUFF,.,,CR,55,3,,0,S,,0,_____,3,4,4,2001,,,0.0,0.0,0.0,
01RA00604,Z4818,81,98,1,97,97,972,.,3,2,5.0,M,103,90,116,0.672,256,183,0,0.318,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,,1,,1.8,96.9,Z3228,81,Z3301,81,,,0.335,3.0,WOLF KILL,6,BF,,104,,,S3,AA,,,,,,.,.,,,,,,,,,0,_____,4,9,7,2001,13,0611,0.0,0.0,0.0,
01RA00605,Z4841,81,98,1,00,00,AI,h,1,1,2.0,M,104,73,115,0.57,193,0,0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,,1,,0.5,38.0,00000,97,Z4226,81,227,192,0.288,3.0,,1,,,,,N,S+,A+,,,,SEMN,,SEMN,.,,CR,45,3,,5,S,,0,_____,1,1,1,2001,,,0.0,0.0,0.0,
01RA00606,Z4845,81,98,1,00,81,AI,h,2,2,5.0,M,104,109,115,0.841,245,0,0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,,1,,1.4,115.4,00000,97,A1079,04,263,192,0.288,3.0,,1,,,,,N,S+,A+,,,,SEMN,,SEMN,.,,CR,55,3,,0,S,,0,_____,5,7,6,2001,,,0.0,0.0,0.0,
01RA00607,Z4968,81,98,1,00,81,AI,h,1,1,4.0,M,113,109,106,0.881,269,0,0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,,1,,1.25,124.8,00000,97,A3093,04,309,192,0.318,3.0,,1,,,,,N,S+,A+,,,,SEMN,,SEMN,.,,CL,55,3,,0,S,,0,_____,4,5,5,2001,,,0.0,0.0,0.0,
01RA00608,Z4979,81,98,1,00,81,AI,h,1,1,4.0,M,114,100,105,0.8,225,0,0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,,1,,1.75,144.0,00000,97,A3291,04,259,192,0.262,3.0,FX.RIBS,1,,,,,N,S+,A+,,,,SEMN,,SEMN,.,,CL,55,3,,0,S,,0,_____,4,7,7,2001,,,0.0,0.0,0.0,
01RA00609,Z4981,81,98,1,00,81,AI,h,2,2,5.0,M,114,101,105,0.839,270,0,0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,,1,,1.8,158.0,00000,97,A2442,04,289,192,0.297,3.0,,1,,,,,N,S+,A+,,,,SEMN,,SEMN,.,,CR,65,4,,0,E,,0,_____,5,9,9,2001,,,0.0,0.0,0.0,
01RA00610,Z5067,81,98,1,00,81,AI,h,2,2,6.0,M,118,78,101,0.649,243,0,0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,,1,,1.67,110.3,00000,97,A1242,04,268,192,0.35,3.0,,1,,,,,N,S+,A+,,,,SEMN,,SEMN,.,,CL,50,3,,0,S,,0,_____,6,10,8,2001,,,0.0,0.0,0.0,
01RA00611,Z5147,81,98,1,00,80,AI,h,2,2,5.0,M,121,84,98,0.732,206,0,0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,,1,,2.2,133.8,00000,97,A2366,04,,,0.282,3.0,WOLF KILL,6,SXP,SXP,,,,S+,A+,,,,,,SEMN,.,,,,,,,,,0,_____,5,11,8,2001,13,0525,0.0,0.0,0.0,
01RA00612,Z5168,81,98,1,00,10,AI,h,1,1,4.0,M,122,91,97,0.775,245,0,0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,,1,,1.5,125.5,00000,97,T5447,44,269,192,0.324,3.0,,1,,,,,N,S+,A+,,,,SEMN,,SEMN,.,,CR,60,3,,5,S,,0,_____,4,6,6,2001,,,0.0,0.0,0.0,
01RA00613,Z5407,81,99,1,97,97,971,.,2,1,3.0,M,91,112,138,0.728,259,178,0,0.237,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,,1,,1.83,103.3,Z3677,81,Z4022,81,288,192,0.343,2.0,"ABS.R.JAW,chk",1,BF,,95,,N,S2,AA,,,,cB1,,SUFF,.,,CR,75,4,,0,E,,0,_____,3,5,4,2001,,,0.0,0.0,0.0,
01RA00614,Z5409,81,99,1,ch,02,-0-,h,1,1,5.0,M,91,107,130,0.715,215,152,67,0.157,0.0,0.0,60,11.8,11.8,0.0549,0.0,0.0,0.0,0,,1,,1.0,89.0,T0000,44,T5002,44,238,192,0.234,2.0,ENTR,V,.,,,,N,D1,B,,ORE,,DUD,Nax,B 19,HOMO,6,,,,,,,,0,_____,4,5,5,2001,,,0.0,0.0,0.0,
01RA00615,Z5415,81,99,1,ch,32,-0-,h,2,2,4.0,M,91,86,130,0.592,211,160,67,0.258,0.0,0.0,60,9.4,9.4,0.0445,0.0,0.0,0.0,0,,1,,1.5,105.3,T0000,44,A3231,04,237,192,0.323,2.0,,V,.,,,,N,S3,AA,,ORE,,,Nax,B  7,STUD,10,,,,,,,,0,_____,4,6,5,2001,,,0.3572,0.1747,0.0038,
01RA00616,Z5420,81,99,1,ch,32,-0-,h,2,2,5.0,M,91,88,130,0.57,192,152,67,0.223,0.0,0.0,60,9.8,9.8,0.051,0.0,0.0,0.0,0,,1,,1.6,134.2,T0000,44,T4977,44,231,192,0.261,2.0,,V,.,,,,N,S3,AA,,ORE,,,Nax,B  4,STUD,13,,,,,,,,0,_____,5,8,8,2001,,,-0.2292,-0.1939,-0.0019,
01RA00617,Z5429,81,99,1,ch,00,-0-,h,2,2,3.0,M,92,78,129,0.534,166,112,67,0.118,0.0,0.0,62,9.4,9.4,0.0566,0.0,0.0,0.0,0,,1,,1.33,100.0,T0000,44,Z4131,81,176,192,0.193,2.0,F5,V,.,,,,N,D1,B,,ORE,,DUD,Nax,P 26,DUD,11,,,,,,,,0,_____,3,4,4,2001,,,0.0,0.0,0.0,
01RA00618,Z5434,81,99,1,ch,32,-0-,h,2,1,3.0,M,92,86,129,0.597,205,165,67,0.275,0.0,0.0,60,10.6,10.6,0.0517,0.0,0.0,0.0,0,,1,,2.33,126.8,T0000,44,Z4228,81,225,192,0.291,2.0,DUD,V,.,,,,N,D3,DUD,,ORE,,DUD,Nax,B 24,HOMO,13,,,,,,,,0,_____,3,7,5,2001,,,-0.0013,0.0139,0.0002,
01RA00619,Z5450,81,99,1,ch,32,-0-,h,2,2,6.0,M,93,93,128,0.656,208,168,67,0.261,0.0,0.0,60,11.4,11.4,0.0548,0.0,0.0,0.0,0,,1,,1.67,111.3,T0000,44,A1240,04,237,192,0.309,2.0,,V,.,,,,N,D1,B,,ORE,,DUD,Nax,B 31,DUD,5,,,,,,,,0,_____,4,10,8,2001,,,0.0703,0.2245,0.0014,
01RA00620,Z5451,81,99,1,ch,32,-0-,h,2,2,6.0,M,93,100,128,0.706,227,187,67,0.303,0.0,0.0,62,11.4,11.4,0.0502,0.0,0.0,0.0,0,,1,,1.67,111.3,T0000,44,A1240,04,253,192,0.323,2.0,DUD,V,.,,,,N,D3,DUD,,ORE,,DUD,Nax,P 20,HOMO,2,,,,,,,,0,_____,4,10,8,2001,,,0.0703,0.2245,0.0014,
01RA00621,Z5460,81,99,1,ch,00,-0-,h,2,2,5.0,M,93,84,128,0.575,219,159,67,0.261,0.0,0.0,60,8.8,8.8,0.0402,0.0,0.0,0.0,0,,1,,1.6,116.6,T0000,44,A2559,04,238,192,0.309,2.0,,V,.,,,,N,S1,A,,ORE,,,Nax,SPAR,STUD,22,,,,,,,,0,_____,4,8,8,2001,,,0.0,0.0,0.0,
01RA00622,Z5476,81,99,1,97,97,971,.,2,1,4.0,M,94,120,135,0.8,239,197,0,0.276,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0,,1,,1.94,86.6,Z3677,81,Z3572,81,266,192,0.307,2.0,PINK SEMEN,1,BF,,93,,N,S0,B,,,,altw,,SUFF,.,,BL,50,3,,0,Q,,0,_____,4,8,4,2001,,,0.0,0.0,0.0,
